O3	NH3	CFCs	Pb	PRES	longitude	C2H3NO5	CH4	NOx	CO	latitude	SO2	PAHs	warning	H2CO	PM2.5	TEMP	PM10
6.69186	8.34587	71.32565	42.10254	1118.46742	2.59753	0.52565	6.70972	4.97569	7.46350	8.88649	6.42581	9.83178	0.00000	29.55283	5.98944	10.35032	6.96804
10.60301	4.38466	35.64689	53.04498	1181.84612	8.62118	0.27518	5.12753	6.46620	8.05243	45.44694	4.11699	8.77100	1.00000	39.16724	5.67755	18.11375	6.22219
2.98204	8.29381	61.10850	66.32504	1084.49791	26.97253	0.38770	5.63188	6.69640	6.84495	49.65186	10.63644	5.81431	0.00000	60.88161	6.70816	5.64622	5.49405
6.40444	3.54001	64.90923	46.60070	1170.04979	24.95034	5.89145	6.81588	7.27336	10.11369	60.18427	8.40322	10.54223	0.00000	48.47380	4.56885	5.25463	10.06548
6.64976	7.35722	69.49416	62.09479	1167.27971	35.23388	1.53830	8.18916	5.67144	6.14858	31.78336	6.54434	9.31913	1.00000	60.09503	6.81552	29.13566	8.56295
6.13911	5.27003	39.14972	62.64613	1078.13092	-111.90466	0.64815	7.84440	7.95422	7.36764	40.34912	7.49694	9.58985	1.00000	57.81849	7.64986	9.22502	7.07295
5.67265	7.42220	48.15934	49.37018	1113.31434	-74.26419	0.30924	5.19131	6.37574	8.45855	4.73245	6.33133	8.85610	0.00000	51.18203	7.35436	10.37371	5.34309
5.42231	5.30402	80.45396	49.34014	1147.64944	-105.36369	0.86455	5.75074	6.58548	8.23923	22.49396	7.89571	8.97448	1.00000	37.95395	6.31418	16.79653	8.01155
8.45528	6.97215	50.64161	31.73143	1077.39857	17.58522	0.43574	7.30878	4.97761	10.47116	40.53123	5.82728	6.79475	1.00000	58.33022	3.96234	18.44171	5.25300
9.55876	7.21244	33.76923	37.08049	1168.44868	-80.08199	0.78865	5.95780	9.63924	9.79199	35.88264	5.12030	8.27576	1.00000	52.58707	5.45768	18.03555	7.72071
3.87453	2.59613	41.88981	66.79200	1058.91203	-75.64963	0.55854	7.70226	6.61375	10.00160	40.24537	9.47511	6.84695	1.00000	21.75401	6.93421	31.77518	7.04076
9.49945	6.49660	25.66712	47.99486	1154.15831	-78.19444	0.51399	7.41579	6.30889	8.33030	38.91817	7.19662	7.43267	0.00000	36.09524	7.95974	29.27513	6.54677
6.83183	7.33094	36.55224	54.05894	1090.64601	7.20769	0.63589	7.87401	5.61398	7.59471	50.80019	9.54068	6.79010	0.00000	31.46855	5.22582	11.53948	7.19851
4.65082	4.43354	71.65353	69.68788	1052.52370	56.36091	1.12471	5.37895	8.18858	8.64661	51.78771	8.95183	5.79289	1.00000	41.41657	7.29582	35.45927	7.91806
5.77949	2.52095	44.64527	44.11901	1098.06877	2.12213	4.06833	7.31301	6.96218	6.40352	48.8222	10.50126	11.44790	0.00000	53.45038	5.88813	6.57395	9.69531
4.90788	3.59088	69.35829	42.49765	1060.80426	12.84052	0.42586	7.09501	6.81620	7.92540	45.78071	9.22775	9.51813	1.00000	44.82261	6.53076	13.92469	5.39643
3.32472	2.87662	59.72445	65.52214	1170.93321	109.05389	7.47199	4.62608	6.84140	10.83279	-7.51611	9.00853	8.83716	1.00000	67.13033	5.66518	26.68172	10.36190
7.89643	7.27232	52.90436	48.64011	1123.98192	76.32756	0.58201	8.20927	6.74158	9.11858	9.57046	5.77898	9.57494	0.00000	43.22127	6.98466	21.37075	4.44453
6.44802	7.92419	42.34642	53.63242	1088.84327	35.59642	0.16312	5.87578	7.33353	8.90034	3.11988	7.19332	8.21577	0.00000	42.00417	6.73939	17.59118	4.44886
3.46183	2.96632	55.37763	33.18653	1182.45053	40.74357	2.20909	6.97324	5.52308	10.24560	37.31309	9.24728	8.38524	1.00000	47.25492	7.69683	15.87495	8.96028
7.86443	7.94905	55.40961	23.72749	1190.30355	1.04945	0.39303	6.13643	4.58028	5.09165	35.06544	6.71751	5.39388	1.00000	69.79668	5.46986	10.62406	5.75987
5.59488	7.75883	48.35500	64.59476	1102.11436	-37.93278	0.29855	7.85742	7.06741	9.68640	-11.48472	6.11096	7.43506	0.00000	49.65552	7.35906	23.00913	4.47538
5.45165	5.63658	53.59720	36.09874	1108.46580	-87.88754	0.99624	6.85441		7.77239	41.15376	7.70350	7.08516	1.00000	56.06023	4.99789	15.80391	7.72208
7.53445	4.88671	37.95330	35.67510	1110.04139	-3.05	1.81402	5.45733	5.57682	7.21466	53.81667	8.03003	8.72940	0.00000	47.06159	7.41347	16.95508	8.74702
6.04495	7.46292	48.46203	52.16491	1058.07734	48.26258	0.37529	5.89311	6.85558	9.06136	33.86419	7.80600	6.78898	0.00000	41.38701	6.82438	22.80481	4.56829
5.76513	7.39911	43.43054	55.07376	1174.78572	7.36027	0.37352	5.25712	5.55873	9.24429	51.20219	5.96363	8.12817	0.00000	46.41924	7.23975	-2.20446	4.87400
6.37833	8.14357	56.90546	37.82032	1124.92871	-89.99038	0.41096	7.65408	3.44831	7.23024	38.58894	8.80910	8.79397	0.00000	52.70907	6.34748	-1.85496	5.23882
6.01279	6.78795	59.93731	39.60782	1093.18799	73.66633	0.09648	7.69240	6.55324	9.01354	25.92493	6.77710	8.40237	0.00000	22.38637	6.15401	8.40617	4.04792
10.75638	4.75712	37.42333	47.53445	1078.79865	-88.81395	0.37712	7.10028	7.60330	5.06733	35.61452	8.33972	6.52292	0.00000	67.24455	6.29503	14.61874	5.40445
8.45515	7.16024	54.53474	50.85920	1129.65443	-83.55521	0.73584	6.09467	5.27717	9.20882	41.66394	6.11886	8.33447	1.00000	62.69344	6.47767		4.52697
8.52761	7.12416	61.64808	40.14478	1146.48931	24.71204	0.47052	6.27864	7.49951	9.79509	41.57439	4.80694	8.69728	1.00000	34.01690	8.20464	26.25200	5.98512
7.86946	5.69511	67.27217	46.22975	1118.98529	114.68333	0.32336	6.84847	5.44843	8.25636	23.73333	5.62672	7.53172	1.00000	36.67277	7.55581	14.57461	5.83799
5.14293	4.63487	67.29592	13.29307	1139.25071	43.2379	0.50362	6.55349	5.72795	5.38511	50.06	5.74901	7.26788	1.00000	57.28698	7.53544	4.92499	5.08022
7.47875	3.88733	45.68905	47.91709	1174.57156	-81.79819	0.46265	5.16736	5.63246	7.01076	41.48199	4.17328	8.54563	1.00000	27.81414	6.21746	24.13452	3.94128
7.28500	6.43947	52.96014	62.35438	1150.67715	29.47306	0.31844	7.92997	6.77421	6.58970	0.49113	6.76672	6.60447	1.00000	41.98971	7.14014	13.22483	5.89204
5.09654	5.91079	56.42105	38.85102	1182.51959	73.66633	1.60602	6.69145	6.71314	7.45837	25.92493	8.01168	7.18563	0.00000	68.06920	6.65033	11.62916	8.44827
7.66098	5.29278	60.87225	23.95444	1142.97867	116.11768	0.70500	6.96075	6.66568	7.30898	24.28859	6.88634	6.56077	1.00000	39.78482	6.52038	24.99534	6.76197
5.87880	7.98177	21.08276	68.80946	1177.75668	137.5	0.43763	6.64900	6.24599	6.63522	34.9	8.06040	9.46728	0.00000	47.72222	6.88520	-0.53461	6.00580
4.49790	4.82312	54.48125	62.80777	1117.03910	99.96667	1.69322	7.03028	7.85986	7.88656	8.43333	9.22139	10.34924	1.00000	38.03408	6.00064	0.27207	8.65735
9.30253	3.68392	59.70227	55.50565	1100.17358	114.68333	0.61133	4.96268	4.97753	5.83167	23.73333	4.22421	9.24119	1.00000	32.91863	6.67332	12.63860	6.37250
4.45557		48.07191	23.32206	1073.77059	0.30367	2.47883	7.53379	5.83728	9.35086	51.38673	8.16012	7.28528	1.00000	36.47916	6.24913	18.63752	9.15223
9.38022	6.10237	50.26394	51.71387	1121.54551	6.8625	0.43574	6.53986	7.82780	8.77538	51.47805	3.37689	9.85377	1.00000	42.53064	6.18636	-0.68874	4.28483
7.73192	3.20462	81.75174	42.32032	1118.45452	-82.32483	0.72441	4.97225	7.41419	5.03111	29.65163	6.02070	7.42662	1.00000	39.76386	7.54451	12.96389	7.18216
5.95485	7.20265	61.43986	63.54180	1085.01995	-91.73625	0.14504	6.47335	7.43678	9.02502	35.25064	5.87136	8.35085	0.00000	59.20495	6.86198	15.69013	5.02339
3.91669	3.54169	45.91670	55.07597	1089.68116	-6.90656	0.75609	6.94728	7.65269	9.24343	33.92866	9.61346	8.81990	1.00000	69.87193	5.68531	16.30616	7.30700
4.80054	6.74081	69.05516	71.35969	1139.39324	-88.31476	6.38110	6.46614	8.10937	7.43878	36.61033	8.28249	7.31204	0.00000	50.44975	5.91349	31.42307	10.18563
6.93019	6.22504	65.65358	77.44580	1171.74366	34.37389	0.88142	5.50618	6.19147	7.41346	40.1675	6.78030	7.83431	1.00000	37.76376	8.26349	13.72719	7.51590
5.49634	4.78530	65.42785	43.84114	1164.70892	-73.99681	2.46119	5.97304	7.39689	7.86108	40.94065	9.92429	9.67643	0.00000	54.62656	5.55041	21.23081	9.11229
5.57001	4.62565	49.08854	39.90333	1128.13867	71.30633	0.48010	6.88885	6.31280	5.89992	21.34222	6.61945	7.33553	1.00000	65.55132	6.72057	8.05592	5.31732
9.84370	3.34362	63.84435	38.85724	1138.83800	3.64633	1.07592	8.06346	5.69751	6.66499	6.8485	4.75400	7.14896	1.00000	34.08965	5.37987	26.25488	8.06446
4.04551	3.69939	42.73908	43.16393	1055.24607	9.40531	0.52289	6.51708	6.74256	8.79686	45.53069	9.58316	6.94970	1.00000	41.78868	6.38448	17.30222	6.84466
7.62897	4.93898	44.08135	38.10273	1181.53083	85.83636	0.33826	4.93326	7.68882	8.44173	25.66795	4.42489	8.24303	1.00000	30.16374	6.95137	22.70262	5.05981
8.93472	4.97819	66.93323	49.79743	1100.76942	2.35739	0.64602	6.86508	6.26312	8.30668	41.63976	3.10464	10.10782	1.00000	51.19050	5.12312	26.28464	2.49795
5.56737	5.38804	42.42691	27.71121	1072.39114	109.22921	2.28057	6.72163	6.94216	8.69448	34.65918	7.33956	7.66930	1.00000	56.56154	5.93674	17.45721	9.04365
8.87196	3.83237	38.49512	46.24013	1155.84711	-1.06667	0.96259	6.32340	7.25779	5.31666	53.78333	9.79132	10.01139	0.00000	27.66038	6.74158	3.38948	7.79507
5.32604	6.17762	48.63268	31.94336	1096.86324	24.95034	2.08441	5.77375	5.55580	7.59930	60.18427	7.53914	8.60755	1.00000	27.14062	6.16110	18.17042	8.90215
8.24623	5.37997	87.08017	38.36416	1158.63062	39.25	1.18056	7.53318	6.08584	8.74058	-6.8	7.60346	7.55111	0.00000	44.25302	5.20625	-0.08799	7.97538
9.22835	7.17378	54.83180	50.63063	1168.72369	43.91385	0.60901	7.42124	6.55801	7.58764	54.03876	8.39094	6.81316	0.00000	52.46231	7.41459	12.44392	6.71066
7.84341	4.66307	37.52506	53.73482	1124.59337	13.32127	0.77158	7.61146	6.23330	6.74310	52.59319	6.69694	6.52186	1.00000	50.52201	7.28534	24.98146	7.24525
11.12001	6.51160	58.81303	57.87024	1067.40466	98.19151	0.38067	4.82466	5.86372	10.40918	14.0823	3.89906	9.67782	1.00000	49.70192	7.38049	17.95358	4.93198
10.33604	7.45797	41.02535	55.99186	1075.44747	11.04979	0.57650	6.87540	5.26286	6.24609	44.59445	7.04785	6.45804	0.00000	60.64770	7.15582	12.35263	7.00668
2.87954	4.42796	38.98071	69.81157	1186.42794	-70.20749	1.30104	7.73658	6.49407	8.11977	8.62261	10.20250	5.67432	1.00000	66.69496	7.05245	14.41143	8.39036
5.24998	8.10294	64.40358	63.25676	1070.05516	-83.2321	0.21270	6.58032	4.62619	8.04570	33.08014	7.79981	7.57672	0.00000	57.75079	5.77915	20.81491	5.73802
8.92893	6.05759	57.36864	55.15426	1110.59232	-88.3162	0.83383	7.01373	8.10792	6.37537	42.24113	8.01203	7.02511	0.00000	48.91060	5.76198	15.56973	7.68906
6.44195	5.26743	50.69593	64.02459	1089.83494	78.23456	4.87385	6.88603	7.01381	7.75537	28.92694	9.50515	9.36848	0.00000	62.25420	6.45380	4.51503	9.89883
6.00582	3.24570	53.06240	55.65548	1153.70765	3.47717	0.60134	8.29365	6.36415	4.37901	36.76639	6.43067	6.76930	1.00000	59.00926	7.97949	0.07274	6.64504
4.51060	4.39902	51.81827	44.95688	1164.83703	17.4674	0.46078	4.56958	6.55928	6.56187	50.86079	5.77555	6.90124	1.00000	53.16039	7.23287	16.15860	5.36243
5.68202	6.29405	49.44613	75.42516	1176.20902	6.8625	1.08811	6.12627	8.35278	7.26248	51.47805	7.50091	6.55009	1.00000	74.43496	6.90899	2.36438	8.12591
6.89456	7.87497	64.24480	51.55658	1145.85667	86.51499	0.80174	7.04646	6.90528	6.51004	23.1959	8.13656	9.27741	0.00000	43.24749	7.59810	30.15188	7.23722
10.28030	6.97226	60.83953	35.12232	1164.11268	-0.45877	0.28430	7.01204	7.24906	10.22825	46.32313	4.05293	9.21633	1.00000	51.21509	6.18079	12.07381	5.27987
6.94269	5.85274	54.89764	61.95974	1073.18388	35.59642	0.55241	5.53088	7.05759	6.57773	3.11988	7.23594	8.33425	1.00000	51.36769	5.51333	7.47507	5.31724
6.14717	6.03684	43.46005	51.59995	1186.66514	4.18333	0.80664	6.60463	5.61407	7.24418	7.6	7.84455	6.91047	1.00000	49.38241	7.28842	14.71870	7.34185
5.70331	7.28060	68.84709	49.82043	1150.35116	18.69303	0.38652	6.97197	7.47387	7.59686	12.18441	9.04841	8.17787	0.00000	60.58755	6.38354	33.41114	4.06162
9.57770	3.55345	53.99968	58.79198	1116.24884	44.7662	0.59446	5.95051	6.53711	4.96390	40.49748	9.50574	8.27736	0.00000	48.53888	5.78211	14.72936	6.98112
5.39820	3.42597	68.42573	56.50621	1160.37506	79.87116	0.45616	6.16711	5.22799	9.57510	6.84019	7.86973	7.71801	0.00000	43.02035	7.86365	22.14808	7.26014
4.04625	5.15295	66.52397	43.06449	1140.83663	-103.42897	20.13274	5.82241	5.05449	7.73571	20.28527	9.35421	10.72385	0.00000	54.21702	6.99241	23.50567	11.35326
9.69320	4.65003	66.97046	45.84172	1125.13683	8.55552	0.45978	6.13511	7.60607	7.79811	40.72586	2.92978	10.19313	1.00000	66.65148	7.74901	14.24634	4.60568
9.45705	4.07260	65.69416	42.75877	1091.75536	9.17702	0.18131	6.37325	5.58873	7.71068	48.78232	3.74467	8.66771	1.00000	69.07004	5.09379	14.98400	5.63717
4.63800	8.29113	73.27924	28.28556	1156.69113	57.3552	0.29923		7.44025	6.94810	51.4781	8.65192	6.68091	0.00000	13.59574	7.23351	23.18901	6.34263
5.73697	6.92973	69.17495	40.06431	1061.32461	138.89585	0.43469	5.56863	5.56907	9.09916	36.33011	8.41823	6.87274	0.00000	45.01655	5.80613	28.30775	2.70118
8.57469	3.90304	54.81347	35.97223	1149.86039	4.52529	0.82943	6.01268	5.63639	9.65139	50.71229	6.35075	8.79148	1.00000	73.59601	7.76450	21.81464	7.65065
8.17170	6.13143	28.70753	36.52766	1122.62422	138.89585	0.42005	6.87391	6.31944	9.14254	36.33011	5.36410	7.85203	1.00000	25.67582	6.70828	8.88488	4.88056
5.23663	7.80146	47.87116	46.55024	1124.91149	-116.37697	0.24246	7.19043	6.38348	7.57652	33.72255	7.70923	8.42296	0.00000	73.95877	8.57631	19.59920	5.47575
6.08272	7.29637	69.27500	40.05865	1071.45892	-7.32097	0.52677	6.69441	5.06381	9.14313	41.1053	7.41456	7.66513	0.00000	50.19112	7.15403	10.61600	3.47702
8.53579	4.33553	47.41610	72.91490	1189.51393	5.37429	0.40785	7.22236	7.23905	6.46568	51.03427	3.79029	9.95105	1.00000	66.68022	6.01099	17.16930	4.26892
7.89815	4.44806	71.92064	50.18851	1175.05932	1.00288	1.20708	6.46667	5.62401	6.64848	49.28669	9.48310	8.47893	0.00000	34.28163	8.30257	11.23268	8.21423
5.25771	5.04896	62.05635	20.75487	1127.35490	9.15214	0.26897	6.83283	6.22093	7.91782	49.97704	5.48486	7.31317	1.00000	39.43230	7.37902	16.82916	3.07318
7.53817	6.81155	61.13023	37.60340	1136.85255	135.6	2.40278	6.71359	7.38787	7.02897	34.61667	8.33262	8.03206	0.00000	38.39417	4.61580	20.71398	9.15625
5.37436	6.89932	35.70620	14.27286	1134.82784	-91.58045	0.30620	7.79436	5.72124	10.38459	41.6764	8.09576	6.20459	0.00000	25.19753	5.43008	11.28486	1.56208
5.17159	5.92675	60.76543	45.52540	1053.70943	20.89389	1.51116	5.84105	5.72591	7.54467	42.62833	7.96973	6.78547	1.00000	44.24495	7.01284	7.19659	8.50444
7.10149	2.74499	98.88737	23.68142	1115.52238	112.01667	0.40685	6.97286	8.29118	4.56107	-7.81667	4.22556	9.12927	1.00000	66.29920	8.48868	8.65533	4.18291
9.06054	7.25871	49.72179	69.01761	1116.73815	-76.72803	0.41809	6.95904	5.58534	7.26874	39.32288	7.84115	5.91265	0.00000	63.98935	7.57507	20.09522	6.32720
5.69620	8.82481	47.11024	51.22304	1195.19793	-102.04897	0.75101	6.11900	6.69429	5.80971	19.64745	10.16272	7.32778	0.00000	50.81467	6.17288	-2.44375	7.37131
7.86081	7.25226	65.85689	61.86169	1194.37206	-2.01111	0.34262	8.34312	6.38222	6.12561	52.66277	6.27477	8.09763	1.00000	26.82006	8.37499	9.86556	5.51933
9.37383	4.69861	28.50958	52.94436	1196.72407	34.4587	0.53741	6.66974	7.47832	8.32841	-13.7804	3.54762	9.34170	1.00000	37.17926	6.95062	-5.34267	4.44434
10.65538	4.62041	52.33051	65.67736	1144.35932	2.35739	0.82935	5.84431	5.12071	8.50097	41.63976	5.41203	7.46540	1.00000	35.91019	5.76267	5.32262	7.15159
5.47934	3.49263	46.87796	50.87931	1104.43876	-75.64963	1.98194	5.90343	4.97294	7.59996	40.24537	8.39471	8.44761	0.00000	31.68243	5.65042	20.90656	8.97347
4.38509	3.05275	54.36100	48.35334	1077.49511	86.79271	0.99475	6.74496	5.52275	9.66917	25.92127	8.46711	10.88797	1.00000	58.23398	7.15605	31.22749	7.86820
5.57054	5.57361	70.70913	59.48086	1165.94855	4.08282	1.57456	7.12680	6.53466	7.71244	36.61954	7.99493	8.36491	1.00000	52.70088	7.93560	13.40949	8.64015
8.40241	7.79071	35.32331	73.07873	1057.97685	8.52462	0.13960	6.84312	5.78396	10.54673	47.30997	4.48182	9.46425	1.00000	63.20369	6.29588	19.30681	3.68378
4.80228	8.54974	61.36762	37.10042	1167.88661	19.27498	0.67463	6.28701	4.95073	8.02751	50.20528	8.14099	6.89713	0.00000	50.12224	6.48770	16.24798	6.33122
4.51776	3.95700	66.23518	50.56841	1116.35210	-116.37697	1.63897	5.97303	6.90508	9.38359	33.72255	8.12541	8.03914	1.00000	43.53431	6.73513	12.34399	8.53637
6.00291	5.95226	55.12684	24.93650	1198.99609	-103.5687	0.44501	7.37896	7.76754	7.88962	20.22816	7.36880	5.85010	1.00000	58.15881	7.77691	-2.51164	5.65857
7.11616	5.22846	64.12524	35.00355	1102.36509	-71.29144	0.31107	6.28499	7.32405	8.31486	41.54566	5.31921	8.19691	1.00000	35.50135	5.33081	6.81266	3.11239
6.14050	5.74107	60.83999	20.78019	1095.20840	76.56719	2.73886	7.12106	7.46434	9.13634	24.41288	7.80334	8.27884	0.00000	54.48872	5.13337	2.27363	9.22645
10.20970	6.47638	47.47971	52.86803	1151.04487	9.47629	0.50960	5.32136	5.54712	9.41674	53.59337		8.69030	1.00000	49.13096	7.12899	13.31659	6.51547
3.89205	8.75247	41.25524	36.36778	1189.19455	-83.2321	1.44663	6.08477	8.96961	5.37041	33.08014	8.94705	8.31071	0.00000	64.35541	6.49017	13.72385	8.24990
10.32791	5.96881	49.19650	65.39846	1050.17887	11.34046	0.60747	7.24476	5.85284	10.34160	50.72043	4.21467	5.61691	0.00000	37.92293	8.60843	18.39692	6.88942
5.48127	8.25301	65.76262	43.79055	1058.99960	7.973	0.60295	6.22559	6.44342	7.07087	51.168	6.37793	9.62751	0.00000	65.23087	7.15494	21.27673	6.88330
6.29664	4.50483	42.75148	53.39086	1156.76598	-4.21376	0.53627	6.93614	6.69807	6.11543	55.82885	7.00616	6.81427	1.00000	38.22735	7.99595	6.88699	5.62537
5.48598	6.32635	66.87944	58.71988	1180.61870	-44.31389	1.05437	7.82755	4.78527	6.89391	-19.7625	8.13420	6.64582	1.00000	23.30746		24.14824	7.79488
6.50013	5.67589	51.09713	39.07989	1073.98640	-70.92866	0.45183	5.85170	4.79922	5.82670	42.52787	7.99171	11.05107	1.00000	35.07853	7.15161	27.60366	4.60153
11.34217	5.89105	57.47589	48.51459	1068.36714	144.23058	0.35619	7.12402	6.63450	7.42466	-5.85746	6.71855	6.18208	1.00000	47.32003	7.02947	13.00727	5.71916
5.62302	8.47025	48.04292	67.45250	1154.08655	48.41667	0.41498	5.58474	6.69307	7.43252	-17.83333	7.45921	9.16824	0.00000	35.76986	6.08067	10.05994	5.94329
7.12598	4.48690	34.44553	82.17684	1139.10445	-75.64963	0.44131	7.23831	8.28362	7.29555	40.24537	5.36793	7.30603	1.00000	41.60788	7.31115	0.83649	3.99962
6.00261	8.55681	76.15148	43.60181	1132.45423	36.73307	0.85657	8.99975	7.07595	7.67872	55.38752	6.79812	8.15790	0.00000	64.53196	7.24347	11.89640	7.16143
6.54688	5.75537	66.79464	40.51464	1153.44831	43.38531	0.42086	7.10696	5.88563	8.25194	9.89206	5.52355	7.76305	1.00000	9.89224	6.87487	22.34056	5.30054
10.05955	8.10430	52.01619	47.76246	1136.33018	-94.91386	0.45482	6.25065	5.04395	5.22329	17.94979	8.22752	4.22316	0.00000	45.57714	6.86486	29.65663	6.16741
8.57860	5.17426	50.49020	95.88668	1156.49888	-41.45861	1.10890	6.73366	7.18319	9.56508	-4.42472	7.11030	8.09676	0.00000	60.25541	6.61894	12.27023	8.06187
8.66880	6.97055	55.70118	47.85919	1140.02011	48.87498	0.87712	7.47040	6.89197	7.57037	38.45598	7.35779	6.74911	0.00000	38.26308	7.56462	22.09413	7.67939
5.84123	5.01780	69.64201	48.01059	1092.78668	73.08333	0.59206	6.54076	6.18632	8.00309	19.21667	7.77542	9.95798	1.00000	33.73427	6.24803	18.23536	7.06281
5.29604	5.20872	37.04565	56.79704	1097.61039	-9.24671	1.92070	7.41484	6.78799	8.89433	38.72706	8.03923	5.71119	1.00000	43.43589	7.49151	20.72809	8.88111
6.46343	2.98115	55.87856	60.14649	1173.65530	99.96667	0.62006	7.17291	7.70361	4.14248	8.43333	5.48067	7.68910	1.00000	57.29436	5.55875	7.25008	7.03306
5.89025	6.93526	50.84130	33.28157	1160.42363	9.29109	0.45972	6.94780	5.16875	9.46685	45.39402	6.69472	6.50520	1.00000	30.28630	6.82605	25.00701	3.97660
3.60584	2.65351	48.50415	52.48126	1149.28380	38.28402	4.05273	6.48935	6.71442	10.85529	34.5624	8.60168	8.85876	1.00000	26.20474	8.83339	7.63817	9.68009
6.20758	5.35521	41.14995	60.09280	1052.66012	13.10984	0.44629	5.84767	7.53832	7.34976	51.30001	7.54328	7.93851	1.00000	74.16606	5.89933	32.75728	6.39269
3.97697	4.37992	51.80102	53.40376	1187.22376	-48.62789		7.61304	4.74396	8.96934	-17.74431	8.57563	9.32239	1.00000	42.93333	7.67137	18.89753	9.68735
9.82618	6.21098	1.22244	57.92796	1093.10180	-122.39168	0.37654	6.53446	9.03677	9.36579	40.58654	4.20154	9.35412	1.00000	39.33658	7.15345	10.61136	4.29891
4.15020	8.51456	86.86568	49.78291	1111.32936	-5.22126	0.43824	5.66237	6.15406	7.01785	33.43443	10.30886	6.62405	0.00000	42.23020	6.91908	-0.67885	4.69518
4.55452	8.70382	37.72903	40.95590	1129.97414	-70.92866	0.64529	5.96248	5.02612	6.40022	42.52787	8.80229	7.40391	0.00000	58.06968	7.14747	30.69336	7.05902
4.01522	2.64079	44.60159	50.89097	1163.52339	-98.15529	1.09771	7.81485	6.44058	10.33779	26.18924	9.55379	6.88752	1.00000	68.86124	6.42124	13.14811	7.64983
5.83401	5.54290	59.59992	51.13431	1053.53788	36.7138	0.35230	7.50226	8.35785	7.04712	35.95664	6.80205	6.73869	1.00000	50.89209	7.70074	7.27640	5.81764
7.24611	2.64087	21.85347	76.74815	1197.19300	-111.90466	0.94082	5.97988	5.62944	4.39454	40.34912	4.84752	7.49007	1.00000	44.02229	7.01041	29.66827	7.27298
9.26991	4.38699	46.65014	36.61681	1183.74357	120.4861	0.72986	6.12141	6.18916	6.71581	16.0438	6.67747	6.50746	0.00000	63.12841	7.14121	21.16338	6.91369
5.73056	5.88101	42.14553	65.72396	1151.50563	86.51499	0.88581	7.80585	6.56655	7.57743	23.1959	7.97937	6.78847	1.00000	41.82818	5.85687	8.23040	7.66452
4.57620	4.58837	57.99084	65.68208	1129.30899	74.12286	2.36323	5.70266	5.93533	9.23068	30.76468	7.67025	6.74760	1.00000	36.56969	7.09241	15.11800	9.03984
6.78289	7.01210	67.34932	57.82413	1105.06758	-82.35176	0.21561	6.65215	6.29841	7.93300	27.71809	8.57082	8.88308	1.00000	21.97404	5.07084	7.88298	3.50621
5.61018	5.25075	86.95063	36.04899	1110.07245	-3.59625	15.78638	8.60132	7.93342	9.26146	5.27247	7.32951	6.19426	1.00000	46.39289	6.63003	-2.26416	11.10839
5.51137	8.09544	51.54418	65.21876	1137.56124	4.08282	0.53740	7.63745	5.55309	6.69203	36.61954	9.19457	8.28447	0.00000	58.19498	8.80573		5.67118
5.22326	5.06055	40.98827	52.64413	1185.46841	1.53414	4.53959	7.42193	6.28052	9.04798	42.50729	7.04491	9.55116	1.00000	69.87610	7.49246	18.02211	9.82404
7.77937	7.65613	50.28677	46.67069	1182.77353	32.88667	0.71897	6.93556	5.32726	7.98104	3.27833	5.10916	10.64582	0.00000	50.17170	7.26564	30.09523	7.14550
6.50996	4.74744	44.40419	40.17964	1128.86156	8.2926	0.39524	8.24967	6.74496	6.81000	9.58126	5.92239	7.36688	1.00000	36.87031	6.51641	16.78930	5.21273
5.97083	4.81226	34.19664	34.77002	1180.27108	65.93249	0.61335	4.24764	6.72243	7.65384	36.21544	7.50429	10.10450	1.00000	46.27595	5.64304		6.56706
8.76141	3.12219	82.20211	54.51293	1196.23956	-122.23484	0.58178	5.97432	7.42525	5.82599	47.38093	4.38494	8.62456	1.00000	47.34870	4.96186	25.54947	5.67390
