NOx	warning	H2CO	NH3	O3	PM2.5	longitude	CH4	SO2	PRES	CFCs	PM10	C2H3NO5	Pb	latitude	TEMP	CO	PAHs
5.40868	0.00000	59.44787	9.96657	8.38669	8.87456	72.85107	7.63043	8.38289	1194.67440	63.55252	6.56479	1.57695	59.86386	19.30157	5.60148	9.57099	9.16297
5.92081	0.00000	60.16358	11.07407	8.55412	9.40471	-45.94722	6.06715	7.81311	1172.66944	66.64934	7.60503	2.54734	36.91924	-21.42917	11.95750	9.16120	9.06288
7.19528	0.00000	56.34054	9.83211	7.74376	9.17563	56.36091	8.21291	6.02705	1158.44857	48.61342	5.12684	1.26751	54.33140	51.78771	12.18067	8.69100	9.95179
4.10518	1.00000	30.44350	11.32119	9.13230	7.06411	10.18003	6.10010	7.73953	1169.86905	73.86065	5.03043	1.00992	41.76085	24.96334	5.78281	7.44433	3.59693
10.83622	0.00000	38.57413	6.50014	6.84955	8.35209	5.51978	7.48646	7.20833	1172.19395	76.95106	6.85244	1.79280	44.78215	51.44889	22.41077	9.56843	6.31417
8.61921	0.00000	48.05340	5.34241	7.53808	5.24453	113.13148	8.34541	9.06985	1135.35996	57.15408	6.77050	2.45759	51.00987	23.02677	29.86430	6.10535	9.68395
6.87084	1.00000	51.59108	8.67016	8.31133	5.90679	-61.4867	8.88469	6.03727	1098.62204	68.38139	7.04330	1.38387	73.17447	-31.25033	15.58644	9.05717	5.19184
8.68937	0.00000	58.09733	7.06980	6.19690	9.58248	-87.882	8.41715	7.75550	1173.44931	64.94964	7.35777	2.41136	61.66468	41.85059	-1.23689	9.56791	7.32309
10.98817	0.00000	57.64926	10.19049	7.74289	5.85229	-47.1725	9.61815	7.67055	1115.62850	57.48826	6.33657	2.21446	54.18097	-22.57306	15.82670	8.08955	10.31189
6.72161	0.00000	47.69919	6.38155	7.52069		14.51472	8.09882	6.66803	1172.97224	70.08523	8.68603	5.52662	44.01673	35.89972	1.99363	10.81963	5.79809
4.57762	1.00000	22.44180	8.50507	8.54566	3.84419	-101.2591	6.98663	8.17012	1052.18201	68.03404	6.75479	1.62658	48.04194	21.01858	22.83109	12.49594	3.74560
8.30202	1.00000	40.40272	7.77492	5.71049	6.65321	-87.71255	8.55703	9.95380	1119.32703	76.60410	6.63346	1.80633	44.47029	41.84364	16.40317	9.50752	7.15040
5.75955	1.00000	67.25696	7.23232	7.15046	3.22471	24.75	7.22461	6.72935	1134.44167	57.75355	7.32312	3.06989	49.60919	55.25	6.46091	8.83186	4.51166
7.85772	0.00000	22.78305	6.88061	7.90252	7.64910	8.62118	7.09930	6.62490	1161.48629	61.12165	8.13794	3.76151	59.10295	45.44694	28.01232	9.47158	7.20221
7.57014	0.00000	54.70972	3.13510	8.40892	4.32696	125.51176	7.56490	8.68670	1175.81936	68.65342	7.21505	2.17248	50.87659	42.64031	22.24729	4.45002	10.24689
7.47696	1.00000	48.65369	5.10101	7.53144	5.53423	-76.70944	6.44342	7.92662	1107.65392	86.20506	6.39769	2.12438	59.67461	-11.94306	31.12429	8.36510	8.10088
6.01721	1.00000	52.73095	5.52529	7.53213	7.04092	122.05228	6.81948	8.03273	1106.65195	60.39492	6.00669	1.42342	49.38651	37.19723	28.36304	9.19956	8.18062
7.87018	0.00000	51.51598	7.66721	7.02140	7.93220	19.27498	6.98584	7.18938	1126.89904	72.95741	7.75616	2.86147	45.58921	50.20528	21.25362	8.46249	7.43915
3.91202	0.00000	67.34927	8.63052	7.40630	9.82941	2.59753	5.88678	7.62596	1186.83960	64.90334	7.27626	2.58516	34.11087	8.88649	23.49329	10.29712	8.13096
9.63361	0.00000	64.45434	8.16228	6.90183	5.82324	101.18445	8.52596		1063.67175	58.35158	4.91600	1.07577	41.90230	13.44581	21.59527	5.15619	9.48958
4.03625	1.00000	55.86831	13.37339	7.88973	6.86546	73.7553	6.98406	8.09396	1135.29254	59.25248	6.07625	1.12953	44.91765	15.5439	15.89865	7.31890	5.62661
6.95642	1.00000	60.16885	3.13122	6.52789	6.76727	-7.32097	9.22433	7.37804	1125.69386	64.73421	5.97464	1.69118	42.36301	41.1053	30.26651	9.01166	7.29209
6.49661	1.00000	45.84433	4.58967	8.27897	6.72154	12.1369	8.05586	8.16307	1083.46886	58.74218	6.34235	1.43775	51.05780	51.04962	1.40827	8.72706	7.90506
11.08779	0.00000	63.98344	5.53114	7.13671	6.57018	-42.29444	7.16235	7.49550	1183.13837	70.80516	7.15006	2.09496	58.63035	-4.24444	7.42866	8.03649	7.67458
6.61736	1.00000	40.12730	10.82256	9.92904	8.47070	-93.71133	7.47595	6.49388	1193.70176	74.26505	5.63784	1.18192	49.76952	41.57721	0.95645	6.51570	6.31251
8.89803	0.00000	32.18589	6.82203	7.58933	5.84238	107.60627	8.23814	8.25881	1128.73172	64.11202	5.82368	1.53128	56.08308	51.82721	10.95854	4.94477	9.66166
5.83266	1.00000	39.36376	8.11734	8.36458	3.11063	-0.74934	9.48128	6.38427	1138.68894	53.95776	8.32320	4.99481		51.62907	-3.77068	10.78469	7.31426
7.28601	1.00000	56.77955	6.91381	8.76714	5.18975	36.73307	8.26308	6.94923	1171.14154	66.00029	8.50788	4.79594	59.15167	55.38752	-20.35598	9.34167	10.12830
7.40433	0.00000	68.72386	10.85219	7.99990	9.05017	13.31783	8.71343	6.56586	1081.84126	65.91387	2.86517	1.10194	51.31722	52.61131	17.20592	6.36129	12.29497
7.75332	1.00000	30.75491	10.64325	7.50705	8.50107	-79.62603	7.05557	7.33169	1186.98484	71.03023	6.43353	1.96317	57.43141	8.88988	20.63841	7.88240	7.16414
8.97414	0.00000	35.82408	7.67401	8.67623	7.85348	-84.62081	7.99163	6.44127	1054.81404	68.76700	7.41940	2.38581	44.69518	42.7392	12.83647	6.60810	8.77017
7.16657	1.00000	40.26203	7.79422	8.40721	6.96271	111.50861	8.24914	8.07379	1165.59130	74.56855	5.68461	1.50046	70.79484	32.54278	-3.53137	6.32003	7.12001
6.14563	0.00000	54.97282	5.40385	7.15924	9.05254	78.25795	7.50966	7.68576	1135.94416	64.73385	7.70915	2.67335	58.56967	9.82564	10.96666	5.95486	7.85140
6.92418	1.00000	62.67259	8.65941	6.79018	4.76939	-73.47429	7.68655	8.77155	1082.28683	67.08635	7.67113	3.68162	48.77758	40.68066	0.48070	9.17988	6.70572
7.68211	0.00000	40.94519	8.06565	6.86419	9.15357	77.24779	7.01057	7.69210	1065.89447	77.42331	6.79864	2.53664	41.53816	10.58806	26.09809	9.08877	8.77321
6.49223	1.00000	57.81297	8.17951	7.01610	5.84703	122.8637	7.77189	7.07336	1168.32096	81.38131	6.63575	2.01878	39.00813	9.3337	20.27861	10.74712	5.23392
9.79012	0.00000	62.92597	5.76819	7.81386	6.64612	-117.79394	8.87573	9.50369	1095.35183	73.53837	7.20310	1.86482	43.13754	33.76446	13.62526	7.60644	8.18901
6.52430	0.00000	34.20323	7.78588	7.35052	8.74986	5.37429	9.02654	7.83157	1170.79020	70.73065	6.47089	1.89012	54.60636	51.03427	1.15419	9.55368	8.49724
6.31898	0.00000	35.42493	4.21266	6.27422	7.68663	40.17171	7.40717	8.20399	1142.62779	73.56772	4.27254	0.89050	59.74985	58.1908	6.70174	5.82280	6.70714
5.85957	1.00000	30.17148	7.74113	8.49022	4.15601	-73.95097	7.44537	7.07475	1176.07065	78.89736	7.27838	2.79646	62.74472	40.72371	15.47816	8.02471	8.34517
6.12167	1.00000	81.39351	8.81518	6.90408	6.60259	-48.67028	7.69974	7.15147	1123.45339	58.29774	5.79112	1.06322	43.12663	-28.24	19.20398	8.82303	6.34358
10.44188	0.00000	74.26560	6.50730	7.52406	4.78633	3.20639	7.03724	7.97839	1109.48203	60.93358	6.70472	2.14847	57.73712	50.74497	17.07672	6.77172	9.91493
6.54356	1.00000	61.34473	5.36117	5.44601	7.21835	24.14662	7.76386	7.94902	1161.33489	60.85826	6.43946	1.79899	55.38190	65.84811	33.55534	11.33465	10.15945
10.74377	0.00000	66.57622	7.80130	7.68336	5.48148	30.96755	10.06386	8.07442	1143.82337	68.72079	7.01459	2.01714	32.46110	49.07866	29.91350	5.22222	10.15098
7.03146	1.00000	56.91053	7.08296	7.92460	5.91656	77.24779	7.70438	7.55271	1126.12800	79.02991	7.80583	3.31491	57.52045	10.58806	0.08272	10.19988	10.19740
8.33313	0.00000	43.07772	7.88150	10.17171	8.67115	75.16878	6.37964	8.30257	1078.52465	75.37726	5.30501	1.76237	42.95830	30.81383	6.99398	7.45862	7.18897
9.48785	0.00000	61.08405	3.34716	9.36474	4.40115	29.24152		7.77248	1126.99140	67.74307	9.10865	7.69975	47.80002	-26.93366	16.65735	6.60476	10.26054
5.10024	1.00000	84.00239	6.28503	7.37827	6.84263	4.85668	7.43153	7.80690	1109.43220	75.77654	4.68213	1.29476	55.21772	36.27462	17.43653	8.32531	8.24633
3.33858	1.00000	55.37350	10.65580	6.50500	4.00099	126.665	7.73939	7.76860	1108.15312	78.63042	6.81399	1.90935	61.76587	36.6009	10.27582	8.13937	5.86894
6.44485	1.00000	72.14327	6.61474	6.67842	6.96156	10.5511	7.35628	6.54179	1088.79763	72.74402	6.11301	1.88405	46.60941	52.47774	6.92592	10.61858	10.35694
8.04920	0.00000	52.41104	8.44283	9.26520	7.57189	37.55	7.77266	6.69725	1193.36082	72.73347	7.19281	2.05888	61.28244	6.03333	11.86468	8.61691	9.15697
6.88096	1.00000	38.09829	8.57361	7.55288	5.45748	-76.70944	6.75297	10.50711	1077.95059	76.99098	8.15657	3.38765	63.13258	-11.94306	9.93833	6.84062	8.93917
6.98200	0.00000	47.02158	6.58375	8.72568	3.58272	-71.10077	8.38074	6.94136	1136.70324	65.74749	7.73684	3.28313	40.63096	18.20854	15.48374	12.03163	4.26662
6.31607	0.00000	46.34046	7.95195	8.28165	8.94323	9.85	7.03871	7.49033	1123.25643	65.96660	5.92088	1.65257	64.84780	53.63333	3.31501	7.70560	8.20800
8.24807	0.00000	77.04787	6.78070	7.66597	6.87742	44.7662	8.01383	8.44544	1189.31428	77.99482	4.44341	1.83174	46.93460	40.49748	15.30713	7.12919	7.89225
4.91602	1.00000	48.50101	5.64818	7.40490	5.68829	7.60872	6.61454	8.46532	1092.01183	47.32418	4.76513	1.76367	1.59305	43.78956	7.26914	6.97439	6.65494
6.42608	1.00000	48.53113	6.85647	8.34516	4.37064	14.43865	6.87513	8.58110	1123.17450	70.02158	6.68755	1.54292	58.93679	40.87329	18.08405	10.07434	7.60219
6.48423	1.00000	57.07130	6.48538	7.74840	5.78724	-122.24064	7.47462	8.89116	1129.85189	70.50393	5.00016	0.97730	41.47929	47.80527	26.34337	7.92918	8.47300
6.11631	1.00000	44.51736	6.59195	8.73564	6.53248	-66.8499	7.91541	8.79667	1072.95162	69.41908	6.64312	2.52828	65.52911	18.03496	12.05917		10.09971
7.85800	1.00000	45.16843	8.58882	7.21925	7.80105	-80.08199	7.24499	7.65687	1143.33012	62.88294	6.23238	1.89583	46.26716	35.88264	14.35846	6.49332	7.88738
5.48063	1.00000	54.10708	7.70620	8.73796	4.82742	112.01667	9.10975	8.10988	1163.82417	71.76533	6.48518	1.33864	71.55534	-7.81667	27.41521	7.51119	8.68229
4.00181	1.00000	55.65821	11.14464	7.67954	4.87234	24.14662	7.39273	7.35246	1143.27424	67.86644	6.59560	1.80435		65.84811	3.88846	10.85196	3.42448
6.90655	1.00000	48.23138	7.88781	7.28411	5.47923	44.7662	7.85838	8.09673	1063.59008	73.65653	4.43330	1.24930	45.38052	40.49748	17.17733	6.36250	8.54967
9.24060	0.00000	69.47814	6.11819	6.99321	7.69467	-45.94722	6.82967	8.70229	1156.78129	72.01401	8.81586	6.33626	55.52736	-21.42917	27.17937	8.84077	8.31633
5.74143	1.00000	41.59370	6.77912	7.98204	7.23627	-15.58602	6.29013	8.19387	1102.61828	63.53434	8.53432	4.84054	50.92995	27.76056	25.91157	11.83911	10.58909
6.05989	1.00000	53.86918	7.29689	11.06544	5.82875	44.53333	7.58019	8.61287	1061.81326	60.65954	5.78452	1.47216	37.98556	-22.9	18.42764	10.03137	6.06440
6.64312	0.00000	45.42193	6.93788	8.35160	9.12336	14.43865	7.03592	8.19389	1116.16370	70.23171	5.97457	1.03372	58.01804	40.87329	17.32798	8.07112	9.30497
7.30498	1.00000	44.47303	7.73156	8.66137	4.69790	4.74161	5.54675	7.18942	1097.29413	57.86397	6.73396	2.13853	45.90429	7.62789	13.56593	8.05097	10.17628
5.49590	1.00000	59.44900	9.36194	7.17858	6.46979	36.36339	5.70129	5.42666	1181.49447	72.82313	6.12964	1.42055	41.72937	0.03813	7.91468	9.90123	6.88605
5.92495	0.00000	49.57567	8.94271	7.95104	9.25820	-105.36369	7.78119	9.17714	1071.60620	52.27553	7.33394	2.56670	68.00867	22.49396	18.08109	9.17150	8.05266
7.91453	0.00000	67.87907	9.20093	7.64198	8.14259	6.51352	6.83044	8.14358	1146.81259	60.57629	7.53199	2.76898	35.83355	51.19139	22.31957	8.36097	7.49552
6.79355	0.00000	57.75187	9.33115	8.64339	7.54306	126.835	8.67615	7.11567	1074.73244	67.62372	5.18557	1.13385	56.96431	37.65639	13.77656	7.92747	10.78775
6.86436	1.00000	38.69656	6.76905	8.68906	6.39503	-63.13414	5.27232	6.99593	1070.73448	84.72466	5.81841	1.05933	45.23833	46.23899	9.09464	10.57174	6.22995
7.48649	1.00000	58.78193	8.23956	6.89702	5.20825	27.06365	6.59702	6.81066	1155.43395	81.33224	8.76051	6.18498	41.72142	50.18545	4.00694	8.69457	10.68280
6.33466	0.00000	43.96231	11.10087	7.56234	10.11484	19.27498	8.69753	8.12132	1108.56539	75.55717	7.34225	2.45222	30.04206	50.20528	4.85837	9.22382	10.14376
7.07587	1.00000	39.44331	10.23383	8.63136	6.95589	33.72798	7.99713	8.53081	1149.49164	64.68246	7.09288	1.65440	27.26533	53.53395	-2.94047	7.97292	6.07703
8.22135	0.00000	50.87382	10.36492	5.48050	9.60730	-73.86586	7.19058	8.32847	1095.82671	72.14872	3.49507	1.00893	38.70575	45.43341	19.04905	8.05183	6.66890
7.92027	0.00000	49.71986	10.38412	7.20045	9.34895	-119.01677	6.88290	6.96916	1101.89341	68.26708	7.27357	2.18519	60.89000	36.06523	21.97086	8.46175	10.05578
6.69558	1.00000	47.54054	5.27706	6.25374	5.77713	122.08333	7.72072	6.97877	1169.34203	67.82474	4.69096	1.92688	89.49002	46.08333	25.02145	9.35871	8.52360
8.62642	0.00000	61.92771	6.85084	7.05570	4.45610	-50.00639	8.34371		1064.39911	73.25511	3.66129	0.95429	67.83614	-25.42944	7.27483	4.93300	9.84599
7.42998	0.00000	19.09941	4.77141	6.27983	5.82269	9.00472	7.74082	6.53004	1053.25499	74.48900	6.99447	2.18360	46.45357	4.2475	18.63221	5.35444	9.61739
6.29386	1.00000	59.67393	9.55871	6.59818	6.17134	35.23388	6.76310	8.35225	1058.25075	73.49669	6.61552	1.56622	33.91780	31.78336	15.50909	7.43124	8.26743
6.49093	1.00000	60.27292	6.88360	8.49236	5.98166	-122.2608	8.24755	8.61193	1169.26964	76.58740	9.06002	7.39688	63.48929	38.17492	24.10369	10.65227	10.60447
11.42970	0.00000	36.63716	7.48695	8.47195	7.44835	78.27539	8.45297	7.73048	1187.14820	71.93839	9.60290	13.16078	56.27861	12.95629	10.43359	9.34812	8.77873
7.07731	1.00000	59.54317	7.53980	8.83482	5.89540	-86.99666	7.62271	7.90620	1135.89532	53.20097	5.66947	0.98743	43.14125	33.45122	18.76461	8.74573	10.31631
4.91766	1.00000	37.97494	8.27745	7.54103	7.32564	-73.81669	8.52071	6.79909	1095.17473	74.34895	6.23308	1.95750	33.76728	45.44868	18.06647	9.04190	9.40136
5.85543	1.00000	60.95567	5.40097	7.79042	7.20346	78.15794	7.07952	6.54947	1129.16059	63.92024	6.06980	1.18987	50.50033	12.1277	40.58964	9.77981	9.16345
5.78450	1.00000	43.47443	6.51404	8.32029	6.44286	76.56719	6.09283	7.12405	1127.41395	73.09216	9.99868	17.30857	59.04977	24.41288	29.08953	11.91943	10.80582
5.23619	1.00000	43.34837	10.80344	7.53343	8.53010	71.57737	8.95020	7.90884	1162.22781	67.31233	4.87319	1.27790	68.19047	21.53889	14.75312	8.11419	8.70080
5.85035	1.00000	52.26209	7.53333	7.50199	6.50559	12.87117	7.91242	8.17790	1171.44744	66.95547	5.17307	1.81383	28.13857	50.23271	1.41257	8.25282	9.24827
10.41015	0.00000	51.91669	7.79719	6.26567	5.99751	104.09701	7.61159	6.50240	1066.38826	63.78552	6.93377	0.94073	27.31237	-1.26424	24.53361	7.19208	9.54882
5.49135	1.00000	36.29528	9.62708	8.04818	6.58053	4.86667	7.48859	7.61113	1125.11748	57.91207	5.74563	1.84046	55.21459	45.51667	10.27707	8.49578	6.51216
9.07135	0.00000	54.62772	7.23138	6.83259	4.94538	-87.882		6.75995	1160.06496	69.02094	3.19406	2.01523	73.32983	41.85059	13.18554	4.65198	9.12839
6.59399	1.00000	47.65133	7.55712	7.54789	5.33559	115.8614	7.45551	6.41876	1139.93761	68.12218	6.03779	1.40064	40.43013	-31.95224	21.82614	8.28700	9.14139
5.97835	1.00000	49.18122	8.52326	7.80647	5.54821	74.4818	8.08909	8.09646	1122.00388	66.93979	6.61569	2.34705	40.21238	30.21121	27.85312	8.54500	10.55192
5.39167	0.00000	58.42454	12.36913	8.54447	9.49603	18.30056	8.06880	8.47445	1104.58680	54.72851	8.25428	4.05129	57.70009	50.5107	20.35567	10.12060	8.88559
5.13517	1.00000	46.41461	5.88220	7.37844	7.82227	-122.38731	7.03967	7.76866	1052.22544	68.61319	6.38343	2.09717	69.70498	45.53929	21.34840	10.20353	
4.62003	0.00000	54.38042	8.47224	6.45014	8.71164	9.85	7.03519	8.08597	1101.35103	60.87023	6.40836	1.94832	73.07752	53.63333	8.77179	9.08831	8.12195
6.99990	0.00000	41.84219	10.75242	8.82025	9.34470	36.7138	6.59053	6.84458	1193.28948	60.35217	5.43750	1.04335	67.28921	35.95664	28.33789	7.22641	9.67903
3.67152	1.00000	46.82176	7.67040	7.98776	4.08757	4.18333	8.44076	7.56130	1106.93223	68.62512	5.85586	1.10261	58.78320	7.6	11.27863	17.12836	5.80089
9.19888	1.00000	43.14440	8.67626	6.35776	7.53478	-97.92977	7.42931	7.00277	1089.87737	71.53554	7.29102	2.92769	53.67670	38.06084	24.44186	6.89419	7.62559
5.76349	1.00000	39.88297	10.03858	7.63388	6.12600	40.17171	7.86592	6.89569	1169.14341	63.49461	7.06416	2.39065	66.82871	58.1908	6.00259	11.54343	7.79478
7.02631	1.00000	79.75337	4.82723	8.59267	5.03440	38.15035	6.05846	6.58416	1058.71389	63.71172	5.77511	1.04474	33.57047	49.41029	1.82041	8.01993	7.36101
7.21742	1.00000	44.93875	9.57298	6.98774	7.18645	9.47629	6.30394	6.87779	1082.68655	62.04401	6.76156	1.62644	69.79301	53.59337	22.01785	11.18692	4.92863
6.24735	0.00000	63.56783	8.39942	7.49195	9.25591	43.2379	7.71859	5.95579	1083.50291	67.67471	6.05601	1.47182	47.97590	50.06	21.91678	9.78936	7.56583
6.90929	0.00000	55.49265	8.44757	6.26586	9.29026	76.56719	7.16956	8.36011	1112.78394	56.83024	6.71350	2.70178	48.56484	24.41288	12.09315	11.09827	7.48639
5.86264	1.00000	60.81580	6.42712	6.77504	6.39844	86.51499	8.16155	8.50914	1074.31633	60.71157	8.98544	7.33293	35.60180	23.1959	17.94526	11.50644	10.70524
6.74408	1.00000	50.27976	10.04411	7.77997	6.54770	15.46667	7.22986	6.87363	1178.88325	72.06233	6.85525	2.41067	67.89123	47.05	11.43156	9.20272	5.34542
6.26971	1.00000	45.98436	5.87394	6.33731	6.89368	10.18003	6.15626	6.65740	1068.47342	50.00894	3.57207	1.12898	59.70548	24.96334	8.68896	6.29005	6.86836
7.44709	0.00000	66.84370	8.20154	7.00173	9.09331	43.91385	7.20426	7.69685	1190.40265	56.61524	4.44043	0.82661	66.09506	54.03876	12.01248	7.95427	9.77353
6.65801	0.00000	32.76558	8.55020	10.23837	6.19781	9.00472	7.63074	8.33904	1170.03109	66.64901	6.54536	1.74232	70.35177	4.2475	24.88114	6.45009	7.17109
4.60443	1.00000	50.24287	9.04039	8.76188	6.13704	31.3237	8.45461	7.28070	1172.45885	62.77961	5.26735	1.41241	26.69635	52.4089	-21.27959	8.66406	5.25356
3.28642	0.00000	48.91206	8.16024	7.10274	9.05625	123.758	7.81486	7.27255	1153.74207	66.23435	4.33493	1.26166	62.09932	10.20898	0.11918	7.29710	10.59488
4.65615	0.00000	24.41340	8.39072	6.34844	10.90631	11.34046	9.25102	9.51300	1158.73469	63.41262	7.79298	3.26885	42.73991	50.72043	10.54594	10.54146	7.30097
10.31646	0.00000	61.97753	4.95462	7.55506	2.10060	-122.23484	8.06012		1166.43738	66.96284	8.23800	4.26228	55.50590	47.38093	2.78213	5.16033	12.60066
5.27584	1.00000	26.38747	8.04105	8.08019	5.20076	110.71639	8.94487	7.83799	1124.12244	65.53680	6.04166	1.65456	59.26777	-7.54972	12.57679	10.72368	7.13730
3.39238	1.00000	28.46551	8.78377	8.61577	4.11411	14.51472	7.86916	7.01207	1197.39351	66.73881	6.07846	2.28579	40.01635	35.89972	6.90101	10.36057	7.37441
5.23919	1.00000	36.29446	9.42116	7.17019	6.35864	-1.29243	8.73099	7.48161	1059.51338	64.13372	5.84766	1.73434	35.76810	53.49389	21.87410	10.26951	6.63907
6.49849	1.00000	54.37746	6.60780	6.33674	6.64711	8.73812	7.35286	8.59612	1081.25012	67.31529	6.20130	1.75448	40.35991	41.91886	12.95158	8.79291	9.26365
13.63437	0.00000	29.02815	8.79976	8.23845	4.68398	-93.71133	8.40401	8.56390	1199.17962	70.94303	10.32130	23.78976	58.44596	41.57721	32.68126	8.76850	11.41929
8.63941	0.00000	54.84908	5.94482	5.60162	3.89200	-74.95472	7.25769	8.81214	1138.86773	71.79058	5.48424	1.72673	44.07728	10.98778	3.65036	4.20741	10.83902
7.13963	1.00000	50.40011	5.43388	8.26774	5.04924	-75.60804	5.45059	6.76475	1138.50910	67.38151	8.01728	3.79448	73.19699	39.96097	11.05102	10.00946	9.15703
7.44644	0.00000	59.34328	11.13506	9.64998	9.25984	-81.24441	7.42524	6.17167	1078.85508	66.23938	4.57304	1.07106	71.03034	23.15678	20.60374	8.80890	10.90616
5.61197	1.00000	68.72287	6.83994	7.47299	6.81364	-73.26022		6.60311	1190.40848	54.07613	6.62274	2.11712	59.44294	6.46838	23.24346	10.78429	10.24485
7.89038	0.00000	41.74723	10.15573	7.07030	9.01568	-78.04471	8.02170		1074.58653	64.29259	5.08400	0.81930	24.50561	34.25628	29.37289	8.81202	10.33468
6.68267	1.00000	58.73240	7.30131	7.60042	4.56258	-71.06616	10.03069	8.28693	1093.21799	74.27671	7.14349	2.35925	52.21285	42.4251	16.87399	10.88374	4.74745
7.30972	1.00000	70.85448	6.55570	8.73111	4.77927	109.05389	6.31736	8.42076	1145.60006	61.20765	6.94826	2.12545	40.04978	-7.51611	27.70518	8.99419	5.75627
6.79362	1.00000	23.97671	8.45667	5.83189	5.38073	46.10925	6.64133	6.08192	1089.17769	83.27767	9.45291	11.00566	25.29084	43.35071	16.57036	10.88626	11.62375
8.27679	0.00000	46.29200	8.19016	7.86981	7.99816	2.95924	7.26722	7.03856	1054.95954	57.47218	5.06657	1.05542	45.57842	36.76775	15.02161	7.50693	9.65911
6.80876	1.00000	44.60960	7.25268	9.28155	4.76213	46.58333	7.25659	7.18041	1075.01125	62.08250	7.39036	2.39469	44.39604	-21.15	14.43894	9.00378	7.69483
5.17934	1.00000	38.61750	4.75802	6.73126	7.00729	4.52529	8.15934	8.17711	1116.17116	71.02062	5.21392	1.22957	45.47441	50.71229	23.66716	8.99104	7.36678
5.94439	0.00000	51.28960	6.44565	7.24597	7.27000	78.27539	7.33797	7.26552	1199.74759	60.69794	3.35619	1.09088	53.10845	12.95629	14.42353	4.04008	8.12290
6.49427	1.00000	34.16944	3.50507	5.54773	5.89978	75.35927	6.51489	8.00073	1070.42728	74.52875	4.11533	0.60068	58.93724	12.04161	17.09078	7.59774	6.52299
7.23723	1.00000	40.84510	9.69785	6.46046	8.55425	-48.29694	6.99536	7.25970	1076.25070	57.79128	5.76315	0.87721	50.15463	-20.87306	1.67463	7.05201	8.17157
6.42590	0.00000	50.23665	11.37174	8.93851	9.60944	-88.42814	8.18870	6.74474	1137.88032	65.03246	9.21685	8.15224	24.36675	42.16808	18.81614	10.18270	9.10313
6.85970	1.00000	57.91351	10.15331	6.13636	7.22280	89.11943	6.33494	7.20578	1077.39144	74.94740	6.68261	1.74266	36.57063	23.9028	14.10456	7.25999	7.49580
9.01325	1.00000	56.65449	7.53735	7.72744	5.83361	77.40858	5.81383	7.94580	1173.78066	70.48227	7.85193	1.99795	36.27640	24.05979	45.39221	11.78071	4.82239
6.44376	1.00000	38.86946	6.48463	7.10899	6.56098	91.84128	9.51666	8.38474	1089.79824	60.96523	6.76720	2.38188	42.86472	22.83957	-1.20138		9.70757
5.64981	0.00000	55.51224	7.50746	8.51792	9.55064	42.7125	7.84280	8.59363	1174.68149	61.41836	7.47261	2.44855	42.73992	11.15583	10.48835	8.89013	6.91756
8.51846	0.00000	46.97739	2.40928	7.47884	6.29685	13.57661	7.44643	7.09392	1120.92411	64.14766	7.51593	2.65356	56.64292	37.31065	20.44015	6.72612	7.60926
5.77353	0.00000	38.69857	3.62615	8.61360	9.15473	-70.20749	6.72704	7.53363	1052.96069	63.62404	5.40056	1.47304	55.97127	8.62261	13.10171	6.55249	5.81060
6.23389	1.00000	46.36482	5.18661	7.99427	6.67166	2.95924	5.73173	8.00293	1169.48986	63.16480	6.48948	1.72156	54.55458	36.76775	22.36493	8.94817	8.28824
4.22248	0.00000	73.05728	9.79531	7.00996	11.22309	-2.1875	6.40241	7.36131	1174.71825	58.12617	6.40185	2.08994	56.13308	51.26	12.16421	9.39396	8.30537
