PM10	CO	NOx	Pb	PAHs	latitude	PM2.5	PRES	SO2	H2CO	C2H3NO5	CH4	longitude	NH3	CFCs	O3	TEMP	warning
7.06887	6.01064	9.75245	37.27230	5.16088	53.6052	6.88417	1093.88248	6.07080	63.16318	0.10823	7.49525	10.03988	8.67832	56.63144	10.56384	16.67296	0.00000
5.93121	6.40905	4.82295	60.41279	5.51942	33.54428	9.16821	1086.84447	6.39911	43.50690	0.07136	6.66439	-84.23381	7.96891	63.16849	12.52102	22.96416	1.00000
6.83417	6.74869	8.29903	51.59163	5.50036	44.92801	8.92705	1119.54874	6.79122	60.99054	0.11099	5.01030	4.8951	7.14664	73.77894	8.23579	13.77046	0.00000
9.33342	4.22109	9.32605	34.68053	5.13264	33.43443	6.72263	1089.20342	7.49731	41.40974	0.50251	9.66420	-5.22126	8.17323	68.31807	11.05534	1.14757	0.00000
4.32389	7.95186	7.03816	56.40454	4.77248	8.35122	7.31234	1086.88355	8.22289	56.41820	0.06764	8.29104	-62.64102	6.87299	44.81924	6.69848	13.55745	0.00000
4.18704	8.44320	6.40804	37.66334	4.24796	50.50301	7.61415	1134.43315	6.95271	35.46035	0.09531	7.86836	13.63617	7.81253	56.73825	6.22445	8.26020	0.00000
4.26649	5.98849	7.64687	66.00988	5.05166	-17.83333	6.88867	1161.39302	8.12072	46.14938	0.11709	4.01342	48.41667	8.35301	48.46395	6.74431	-6.32476	0.00000
4.41987	6.01014	6.58794	49.29425	4.14463	-1.26424	7.14515	1138.31222	7.65870	46.81334	0.04331	2.86754	104.09701	7.45797	38.25694	6.46470	21.51894	0.00000
11.43156	7.55062	5.72011	61.80961	5.66749	-12.91667	6.61676	1170.69341	8.10609	62.86315	4.02831	8.47460	-39.25	7.55906	44.45893	6.80560	19.34771	1.00000
9.52801	5.64613	4.02072	64.39868	8.11306	19.32889	6.19620	1119.72119	7.54597	55.57433	0.64113	8.77838	-99.32556	8.91298	50.17242	8.35421	17.07893	1.00000
10.67147	6.84516	4.72369	45.17728	7.49862	34.86472	10.02604	1144.02586	7.73176	63.10605	1.89707	9.53942	117.55417	7.22126	51.15920	9.83996	3.61965	1.00000
11.30937	5.72216	7.30474	30.97043	3.66088	36.06523	7.99714	1186.24188	6.39920	45.01213	3.62009	3.33378	-119.01677	6.98975	25.96077	7.60142	37.11418	0.00000
5.33827	10.66197	5.60999	39.22123	5.52340	9.57046	7.03711	1126.12217	7.44598	52.77558	0.09199	5.37367	76.32756	8.27053	46.57494	5.20109	9.21790	1.00000
7.60315	8.86951	6.30023	55.34809	5.03085	40.5576	5.35458	1167.45737	5.98031	47.53932	0.15664	7.03355	-74.28459	6.42958	45.06126	7.39497	5.22478	1.00000
7.60150	9.96560	6.54559	61.41405	2.21766	44.43579	7.56761	1186.08225	8.02243	32.59444	0.17291	7.96680	26.01649	8.23908	64.37501	8.66024	4.52880	1.00000
9.02999	10.03220	6.07630	55.34310	4.26154	-23.7975	7.18937	1135.81912	7.76786	44.40108	0.41471	10.47782	-48.59278	6.60166	34.55622	9.01157	19.90023	1.00000
7.32600	7.93427	5.08325	62.69419	5.93588	49.03685	8.60468	1060.13736	6.33914	41.77100	0.17159	7.36835	8.70745	7.63073	53.90404	10.01796	-0.44038	1.00000
6.69151	9.66818	4.80815	78.19546	4.54036	53.59782	8.48206	1180.83990	8.93056	52.19019	0.13991	3.90379	34.33825	8.65073	39.32772	5.33528	15.03555	0.00000
6.43391	3.80815	9.26677	37.83531	5.13982	22.10194	7.62086	1129.94792	9.74798	38.77569	0.11759	7.84932	85.37752	5.99245	28.33282	9.45330	15.87638	0.00000
6.38439	7.71442	4.83938	52.30756	5.34792	7.65649	8.72581	1095.95370	7.27963	57.21744	0.10014	7.71986	4.92235	8.56538	61.37934	4.98447	7.96161	0.00000
3.38871	5.90722	6.46422	29.74237	6.13400	28.54944	5.81773	1157.05124	7.13113	57.79277	0.07826	7.73828	-81.77285	6.69991	51.06661	11.04095	8.94198	1.00000
6.78723	3.80089	8.83963	39.13486	3.93355	30.29184	6.27613	1067.59996	8.37735	47.74510	0.09561	9.11541	71.67164	7.35079	20.30587	10.16255	-0.70129	0.00000
6.33790	9.22279	6.76560	28.44677	6.79843	51.88333	7.66051	1136.63627	6.53072	77.30579	0.12644	5.61283	8.51667	7.72370	31.61665	8.98869	9.44750	0.00000
9.80778	7.67820	7.97971	63.82792	4.38739	6.46838	7.65127	1159.56373	7.81310	54.99337	0.85762	6.99199	-73.26022	6.67625	56.99608	8.82745	30.16987	1.00000
5.90407	8.29526	6.76959	67.07984	5.66856	50.88506	7.77973	1099.00754	7.81261	50.68468	0.09603	6.60392	4.07601	8.53430	61.03428	5.63918	25.18641	0.00000
2.81915	8.33978	6.42305	58.01051	6.98415	35.48199	7.57225	1162.70312	8.49852	61.62135	0.05079	5.66813	137.02166	6.80704	50.99220	9.09770	8.07615	1.00000
7.73840	11.14436	3.35096	68.55832	6.27245	25.13915	8.27790	1087.74959	6.76971	60.06214	0.14738	3.29798	73.06784	8.12055	42.13018	5.90025	14.06434	0.00000
11.20681	6.34514	5.78094	64.66339	4.11469	36.24624	8.12275	1079.35263	8.83631	27.48806	3.22743	6.67268	139.07204	8.61142	20.48766	8.57589	12.30584	1.00000
3.81006	7.16321	7.78656	72.91161	6.91974	57.14369	7.38714	1094.86900	7.94133	63.63632	0.07619	3.60525	-2.09814	6.84496	55.16634	6.81210	15.39877	0.00000
4.94975	7.75006	8.27119	39.04343	7.32380	5.4709	7.37627	1151.47351	6.73456	43.66343	0.06461	7.45782	100.24529	7.97644	19.56106	6.44616	23.09209	0.00000
5.87939	6.24800	7.57298	47.71838	5.66984	41.29444	5.49049	1098.41664	8.72791	51.50640	0.08894	3.92172	69.67639	7.58342	57.36910	7.18391	28.38959	0.00000
5.28289	9.28407	5.30767	51.01472	6.03890	-8.73508	9.04782	1125.84171	6.32847	48.46273	0.11033	6.43404	24.99798	6.45416	53.81892	7.42494	22.84763	1.00000
11.99413	7.84388	7.19174	59.82344	5.59764	39.57582	6.49317	1141.75164	7.23727	65.96565	6.99632	6.90775	-105.11221	7.95597	24.16293	9.83314	22.48599	1.00000
7.64724	8.93242	3.53134	42.02844	6.62852	6.84019	7.66933	1051.68266	9.44410	26.79143	0.11678	4.39170	79.87116	8.16591	54.19255	8.82864	12.51898	1.00000
5.33402	8.56266	6.11244	49.74003	5.67088	49.88307	9.07699	1124.69181	6.53838	50.26618	0.08225	6.21103	-119.48568	6.69038	45.08088	8.55564	6.01510	1.00000
6.14642	9.30918	6.19836	73.39970	7.95249	24.81757	7.09399	1066.46465	7.34370	35.02246	0.12119	7.95340	84.63445	6.85000	53.49300	6.52738	22.63536	1.00000
9.78298	9.48639	7.11466	33.35525	5.49158	33.14447	7.08696	1103.36611	7.05172	63.94471	0.81227	9.09239	47.3799	7.60645	53.09177	10.37278	13.48644	1.00000
7.74442	5.33591	10.06354	63.10097	3.84629	48.28259	6.29768	1188.77628	7.42375	62.95942	0.17574	7.29718	9.72749	9.07963	48.30110	10.30419	9.68728	0.00000
5.09350	7.40725	9.40775	50.71102	5.73082	43.11667	9.51044	1133.07340	7.71241	35.51064	0.06795	7.16812	1.6	7.71683	65.15860	10.00311	0.44910	0.00000
10.48550	10.15510	5.18050	39.52388	2.45277	33.78333	6.63432	1140.32617	6.67406	51.80626	1.61903	12.90559	114.51667	8.16835	56.10294	9.21049	19.67355	1.00000
4.67252	8.76663	6.13471	59.98029	6.31952	43.61058	8.42266	1192.94922	8.49015	56.24453	0.09073	8.37175	1.33467	8.33031	54.10006	6.02417	7.67150	0.00000
6.84759	8.93093	5.85754	57.03136	8.86272	20.14298	7.21615	1196.76764	6.66754	46.47044	0.10381	8.41946	-77.43532	8.19865	42.17445	7.69693	19.88202	1.00000
7.00617	7.32903	6.24777	66.44613	10.05879	18.18158	6.21788	1108.68527	5.37646	56.38021	0.12741	5.98507	76.03889	6.57867	46.90332	9.05181	10.39106	1.00000
6.17138	5.23932	7.94587	56.37917	6.84517	40.24537	6.34118	1157.50472	7.25005	84.36404	0.11964	6.38539	-75.64963	6.89478	47.05342	7.73462	10.41630	0.00000
7.17079	8.45674	4.91231	54.32822	6.20081	-7.73379	8.42921	1055.69047	8.54581	58.21622	0.13014	9.25542	113.69785	6.82440	35.85286	7.49806	17.72879	1.00000
5.75195	7.41158	7.76888	62.09946	5.37345	38.68712	5.26909	1134.34116	5.80911	58.04104	0.05065	7.17847	-4.10734	8.32637	42.55594	8.74341	11.31684	0.00000
9.74391	7.55825	8.80557	48.06191	6.52383	48.46458	7.55176	1065.44602	6.25205	60.05333	0.81575	5.46155	9.22796	7.73129	51.82305	10.30686	34.65853	0.00000
10.31412	7.86982	4.92180	35.73009	3.86526	51.67822	8.75681	1187.95772	9.09854	47.89919	1.34770	10.09849	33.9162	8.46106	53.86371	8.95048	18.06602	1.00000
5.47646	6.70424	6.13130	70.32453	9.04685	60.18427	5.43285	1154.32606	8.82665	25.51037	0.07175	4.26708	24.95034	8.25549	49.98141	13.24267	6.31978	1.00000
6.52011	9.42239	4.77795	69.12787	5.69245	-0.71667	8.60728	1146.35856	8.19927	59.78265	0.09982	6.54795	-48.52333	7.92598	51.45722	6.32085	19.28438	0.00000
11.71295	6.11608	3.99479	57.44084	6.01349	35.89972	8.31046	1193.20891	7.63820	63.62030	5.27119	9.76592	14.51472	7.85258	61.53970	9.28990	9.22406	1.00000
5.82824	9.06395	8.00789	53.41374	6.70821	39.59611	4.84015	1136.52210	6.51888	55.01499	0.08652	6.15202	27.02444	6.85913	82.26574	9.38031	16.83762	1.00000
7.19598	10.15210	5.64704	59.45278	7.68872	44.89784	7.37677	1081.39682	7.05844	56.35412	0.13277	3.04250	8.86374	8.74167	39.85270	7.24621	17.73275	0.00000
7.18455	5.62095	3.03340		8.34292	50.18545	5.90273	1080.57056	7.31737	53.04645	0.12934	8.59154	27.06365	5.50911	21.34793	7.05784	30.75308	1.00000
5.32973	9.64349	5.32571	67.61897	3.46025	-7.01833	5.85579	1167.02342	7.36534	43.56600	0.08276	5.28341	107.60389	7.52064	32.19287	4.74833	9.13734	0.00000
8.10204	9.47148	6.68972	36.83908	6.38832	48.78232	7.13264	1094.77283	7.36110	57.39728	0.19721	9.71821	9.17702	7.01729	33.04306	10.60262	31.26864	1.00000
7.28828	8.86197	6.49923	24.95452	6.43188	33.54428	7.09437	1198.61887	7.82786	66.49447	0.09606	6.93533	-84.23381	6.94224	64.72750	7.56435	10.21490	1.00000
3.86756	7.54888	7.60908	72.50971	6.56306	38.13708	9.19767	1073.04591	5.29121	47.54226	0.06835	6.09094	41.00817	7.60287	42.21047	9.05762	-1.34831	1.00000
6.57686	9.13165	7.26312	46.18095	7.30259	-21.205	6.47939	1073.33068	7.28823	54.88371	0.09900	5.17891	-41.88778	7.33087	51.68025		28.48613	0.00000
6.26987	8.18595	6.63727	45.54339	4.96713	48.8765	6.76584	1111.72020	6.57515	45.58736	0.09496	7.52774	2.18967	7.54104	58.15651	10.69067	13.52292	1.00000
5.19271	5.46808	9.43862	50.92977	5.24043	29.98869	7.93753	1080.17172	7.81108	34.80646	0.06946	5.63558	122.20488	6.43634	36.39996	8.10229	8.04621	0.00000
9.32131	8.03293	5.89775	42.30350	5.67713	54.60528	9.07804	1184.82700	7.57057	39.84847	0.53508	7.75420	18.34717	6.76860	43.71907	7.89968	20.30722	1.00000
5.84877	5.48575	8.44707	64.08404	5.95421	42.35843	7.08685	1126.83063	6.48876	65.84982	0.10137	5.73167	-71.05977	5.66728	53.82014	8.08381	21.03838	0.00000
6.31528	9.69437	5.29876	31.76971	4.78655	37.65181	6.92238	1104.61711	8.00500	50.69248	0.09675	3.89617	120.33063	8.20187	42.77480	5.39340	21.41182	0.00000
4.69119	5.72339	10.45427	42.57692	1.66357	-31.4488	6.80868	1137.99040	7.46397	38.26933	0.05849	8.86813	-60.93173		37.75435	12.11116	13.08145	0.00000
7.35027	11.62019	5.21526	52.53839	7.67006	7.83389	7.71230	1194.71865	8.02336	50.45993	0.14809	2.39096	-72.47417	7.12327	39.65390	6.54204	15.90067	0.00000
9.68374	8.32558	5.56846	46.77429	6.39180	36.21544	7.42937	1197.15480	6.65446	73.28280	0.75378	9.35455	65.93249	8.30862	44.59836	8.44292	10.51655	1.00000
2.95644	5.69245	6.02824	38.49759	5.07865	33.78333	6.82451	1147.36422	8.18753	60.04324	0.09943	7.20751	114.51667	9.26974	31.33101	9.65945	21.12470	1.00000
9.65389	9.60250	6.61804	73.42852	6.10336	34.77453	7.38065	1159.17051	8.87055	51.79555	0.72563	9.65147	-96.67834	7.69882	33.20469	11.29195	2.03801	1.00000
6.20820	8.72773	6.37267	82.32682	6.52611	40.94065	5.79762	1134.06032	5.41915	64.95016	0.10088	6.27142	-73.99681	8.40241	55.07752	5.96061	35.98911	0.00000
5.90417	7.20416	6.50388	43.94630	4.07931	36.76639	7.11598	1109.97280	7.64113	46.48873	0.08646	5.09708	3.47717	5.61465	49.16467	6.78680	13.59082	1.00000
4.36183	7.52029	7.31158	54.01260	5.96733	41.94175	7.42769	1096.15259	8.12110	47.85905	0.08985	7.19030	123.50266	8.36540	23.40686	5.39456	12.49566	0.00000
7.05273	7.72818	5.24387	44.07431	3.80795	35.05266	6.55518	1057.33450	7.10965	53.72683	0.13444	6.29539	-78.87836	5.58684	39.76139	7.78027	24.93814	1.00000
9.24107	10.21987	4.98130	28.19920	1.82933	6.9909	7.55765	1137.62774	9.23383	68.30810	0.54118	11.19679	79.883	7.86466	53.10423	6.85825	7.27108	1.00000
9.53228	8.61741	8.40572	52.43810	6.62341	-23.44361	6.72709	1189.20415	7.10431	68.34381	0.63889	5.76798	-51.87389	9.20692	39.26997	9.82548	10.24034	1.00000
3.60488	6.89608	4.68892	61.64997	4.53752	-25.54073	6.51628	1176.04629	8.02356	61.85695	0.08835	6.98745	152.70493	6.91770	51.86814	8.15212	18.92329	1.00000
5.82781	8.52518	7.46776	64.75739	4.34124	33.45122	6.05621	1142.26621	6.96201	49.90257	0.07158	5.38118	-86.99666	6.50277	44.66946	5.51600	16.19419	1.00000
5.95417	9.36283	8.25048	66.60229	6.89913	23.18	7.73980	1184.03901	6.82648	44.98961	0.07661	5.77750	88.58	7.95393	44.07866	9.06811	5.99620	1.00000
6.26229	8.00138	8.89330	55.01894	11.95004	29.84576	7.81627	1164.91710	6.63922	45.93979	0.08531	8.54910	-90.10674	6.91651	38.44542	7.53238	14.26633	0.00000
10.22754	7.57037	5.95482	36.87098	7.10088	41.91886	7.29697	1108.69911	7.29847	64.87131	1.30133	8.07153	8.73812	9.08882	44.88128	8.78166	17.72920	1.00000
6.39856	8.88900	8.19114	28.22712	11.14814	40.98894	8.28911	1132.91958	8.94951	46.70702	0.07231	5.40889	28.67582	7.43187	31.94248	7.83308	18.18111	0.00000
7.27803	10.25132	6.84534	48.95912	2.28892	35.20889	7.65845	1176.08371	6.05865	63.22159	0.13420	7.87804	111.73861	8.69250	51.12655	7.65854	15.12815	1.00000
8.03164	9.80063	6.54727	46.49127	4.93280	24.96334	7.77642	1065.25556	7.29436	38.04305	0.19339	9.43587	10.18003	9.32486	57.57995	9.06421	-1.04779	1.00000
5.98923	8.30143	4.76793	39.39886	5.96890	68.79833	8.28014	1097.67490	6.57212	53.82073	0.09134	8.42191	16.54165	6.66382	54.05065	5.63169	40.71683	0.00000
9.21408	9.18409	5.97143	61.75002	7.02525	-28.44917	9.25086	1164.80390	7.44055	32.29056	0.52003	6.87507	-52.2	6.71067	55.74613	10.60766	9.06241	1.00000
6.52327	10.14729	5.80713	54.18252	4.91480	19.8173	7.42178	1093.63091	6.99906	44.28547	0.10422	5.07842	-97.35992	8.70394	43.56761	5.82226	9.09573	1.00000
7.02127	8.62510	7.28233	45.47765	8.61398	-12.91667	5.26741	1087.44852	7.01888	47.28256	0.10518	5.47890	-39.25	8.92264	60.83882	7.75844	-4.48117	0.00000
8.61805	10.79875	7.25952	52.01458	3.85551	52.14	7.26026	1136.47335	8.15799	49.74088	0.35116	9.15991	5.58472	7.85973	37.48023	8.74334	2.86302	1.00000
5.67559	10.53821	6.00589	55.65073	9.02857	17.06542	6.20044	1057.46291	6.89628	35.38083	0.09069	5.45376	-96.72365	7.22212	39.04866	10.42422	21.82518	1.00000
5.26123	6.03300	8.65252	51.10557	8.00376	33.72255	7.09665	1053.93375	7.58235	45.34637	0.09670	10.17885	-116.37697	8.38520	40.98469	7.72464	21.12117	0.00000
3.68024	8.31886	6.26472	31.24083	8.89687	50.8	7.72527	1054.46805	7.41493	47.59647	0.06400	6.71651	3.16667	7.73348	28.68222	11.75793	21.71448	1.00000
9.77156	6.91752	5.95111	54.82925	5.22051	40.65538	8.73045	1160.64412	8.96874	58.09729	0.82778	7.83008	-74.38987	7.13940	42.63911	11.19749	12.91835	1.00000
8.91100	12.07562	6.15281	55.95708	8.79588	16.68911	6.89096	1069.80012	7.28586	54.93174	0.39458	5.88362	98.50893	7.34541	45.77044	8.18840	10.07686	1.00000
4.54012	6.43541	5.52518	38.53724	4.24959	32.05971	6.34888	1163.06172	8.12124	51.20983	0.07917	6.27462	34.8732	8.17182	30.84895	7.40145	0.44508	1.00000
7.72021	10.31241	8.02061	44.67944	7.51251	-26.93366	7.26473	1148.85045	8.01520	51.35688	0.16046	5.59434	29.24152	6.60926	59.85790	8.34935	9.75634	1.00000
8.67744	8.68936	5.98182	56.70625	5.91370	-1.26424	7.69376	1156.09076	4.71809	61.74123	0.33841	9.63095	104.09701	7.20704	57.99376	10.09834	9.17696	1.00000
9.03256	7.82322	6.92508	49.86112	5.11618	15.5439	5.29568	1161.48913	7.70027	23.12326	0.45872	6.50037	73.7553		55.93334	10.84021	4.61818	1.00000
4.77086	8.95123	7.98606	34.77694	8.29892	56.85836	8.00870	1095.29818	7.97005	58.15392	0.08684	6.78172	35.90057	6.28481	32.82965	7.64465	21.98289	0.00000
7.15897	10.84873	5.25430	38.29180	6.44488	3.7278	7.89323	1117.15170	8.65841	68.26512	0.12945	6.36987	98.6738	9.58454	36.54755	6.57775	31.51227	1.00000
8.17605	6.85589	10.54192	34.59857	6.34077	-17.83333	8.99333	1136.95158	8.24212	42.82129	0.23708	8.64599	48.41667	7.55484	57.37405	11.14755	7.99192	0.00000
10.49051	8.06069	5.91741	50.65332	6.47019	33.54428	6.90331	1176.95453	8.20671	46.56981	1.61831	8.70980	-84.23381	8.15955	45.41732	8.54255	2.84164	1.00000
10.42168	9.88976	7.60280	68.19333	7.31233	-6.8	8.18453	1135.22503	6.89741	62.26741	1.51451	9.31264	39.25	6.88367	52.20824	9.77977	19.55298	1.00000
4.79872	8.06629	5.75690	71.45208	3.70817	38.96372	6.95424	1067.76436	8.17839	48.07074	0.09822	7.09999	-76.99081	5.95171	44.65715	5.80415	20.65582	0.00000
7.84867	9.74646	5.94299	55.12936	7.98893	-28.44917	8.60824	1195.03469	7.92331	46.95352	0.21032	4.56413	-52.2	4.81990	44.32026	7.48895	4.42313	0.00000
5.58268	8.68454	5.21619	75.19194	5.11426	33.37526	8.71439	1065.52760	8.44378	49.87675	0.07058	6.22503	74.3092	8.19118	43.58987	5.36016	20.91683	0.00000
7.42727	9.02284	6.00229	55.42252	6.81676	53.43333	5.94052	1125.45474	7.59638	63.29642	0.18379	5.77523	-7.95	7.60494	56.69369	8.84669	9.25186	1.00000
4.18320	8.17679	4.03266	59.15711	6.36684	35.06667	8.33036	1166.81244	8.16721	68.40959	0.08478	5.28018	135.21667	8.56523	59.75834	8.51088	28.02923	1.00000
8.94002	5.46160	4.39046	59.41929	6.39421	34.4833	9.27952	1057.83672	7.42138	45.04604	0.38312	6.47999	136.84186	6.65300		8.67645	19.91522	1.00000
6.45677	6.57164	6.38277	62.59996	8.47542	51.67822	7.04255	1100.26391	7.31221	33.78183	0.09263	2.84573	33.9162	5.12590	36.22097	5.35341	6.32262	0.00000
6.20476	5.72258	7.41438	48.38264	4.42411	61.72744	5.93242	1108.38295	8.75184	57.51359	0.10569	5.51468	17.10558	7.30152	41.30818	8.32755	10.63293	0.00000
6.73707	7.48803	5.89731	43.85354	5.19304	46.08333	8.99348	1175.46511	6.56395	38.64491	0.08984	7.06703	122.08333	8.00043	45.49067	6.54590	26.10221	1.00000
6.92078	7.44963	7.99899	61.87017	7.68198	50.06	9.69048	1186.75646	6.56646	65.29605	0.12475	6.73471	43.2379	7.44569	38.10991	8.11356	23.52586	0.00000
3.98323	6.96699	7.24287	30.44961	6.61685	-6.48167	8.08534	1129.64138	6.33081	52.05848	0.05304	5.09050	106.85417	6.56404	43.38186	9.28184	1.50756	1.00000
8.64343	9.96992	5.05573	52.26574	5.56673	9.58126	7.95842	1087.49547	8.20478	64.09334	0.31393	6.79499	8.2926	7.37892	56.67941	7.73947	20.65370	1.00000
7.00862	10.24172	5.79601	64.92082	4.30602	47.92526	8.79778	1095.16384	6.29505	51.64335	0.09962	10.26732	-97.03285	7.24902	34.45367	7.08521	22.86754	1.00000
7.63134	7.38565	4.26324	32.24145	7.42399	43.71032	7.56026	1133.47462	5.73822	52.08697	0.14560	9.50788	-1.05366	6.26964	48.60997	6.02794	-8.27977	1.00000
5.74030	9.17655	5.06791	48.48421	5.54922	56.9083	7.92758	1054.67362	5.79936	52.37566	0.07538	6.84194	60.8019	7.05338	40.83936	5.12548	7.74652	0.00000
9.18893	6.42226	5.64864	40.73862	7.25228	51.78967	5.86623	1199.62737	8.73190	49.06064	0.51122	5.68308	1.15597	6.55372	59.81394	6.48716	23.91137	1.00000
8.56447	8.60532	6.72384	38.76632	6.96240	47.98372	8.15602	1051.63461	8.33266	49.68339	0.25975	8.04365	10.18527	7.07793	16.59360	11.37023	12.63036	1.00000
6.84373	9.18180	5.58165	25.81095	7.47582	-3.14306	5.99082	1107.25882	7.44441	33.70100	0.09287	5.07148	-58.44417	6.34461	58.72839	6.56870		0.00000
6.51901	9.26610	7.08992	58.77134	7.25498	15.46063	8.03308	1090.83440	5.97537	51.07281	0.08354	4.24466	99.89166	8.24351	64.12386	7.29050	29.56461	1.00000
5.37744	8.84321	5.84109	46.83586	5.57803	14.37395	8.04841	1188.98905	6.49539	27.12681	0.02621	5.90501	100.48528	7.63226	55.24730	5.28543	19.61709	0.00000
7.38333	9.56773	4.53448	55.85194	5.16820	-1.6	7.37175	1131.40937	7.72879	68.69992	0.13251	3.57274	103.61667	8.69979	53.11113	6.27083	9.93301	0.00000
4.10299	7.60448	8.37773	53.44644	7.90768	6.84019	8.69909	1141.09569	8.42627	42.79875	0.07169	7.82074	79.87116	9.06784	57.85378	6.18241	11.39143	0.00000
6.52895	9.37922	6.36787	49.29614	6.21722	51.82721	6.72994	1146.65054	6.63926	43.04542	0.08163	5.01175	107.60627	8.48131	57.21842	6.06909	2.21860	0.00000
9.49920	8.13160	6.39905	45.94134	9.39934	34.08565	6.86035	1148.09357	7.96407	36.88756	0.63743	8.83696	74.80555	7.66894	47.40215	10.49705	24.17033	1.00000
6.96303	9.37415	6.64228	39.38185	5.10814	35.05266	7.51877	1161.49978	6.76496	35.43919	0.12275	7.36616	-78.87836	8.91543	70.91512	6.31035	17.77259	1.00000
8.02780	8.06103	5.85021	76.50325	6.20948	8.35122	7.67329	1134.19352	8.36037	44.80789	0.20301	7.84949	-62.64102	6.69691	27.45648	7.46648	17.24602	1.00000
6.96240	9.34602	7.02030	51.03690	5.74422	34.08565	6.40305	1063.74176	8.06728	64.19232	0.11983	6.91947	74.80555	7.49821	38.65204	8.29027	27.88765	1.00000
8.40324	8.19605	5.88796	80.90473	7.49411	24.28859	6.37726	1143.97361	7.79557	56.94319	0.26556	5.12877	116.11768	8.01867	57.35589	7.19653	12.21700	0.00000
3.10484	6.99809	5.57612	38.13130	4.74788	-10.91722	6.87653	1100.11921	6.92769	25.18517	0.13655	6.82536	-37.65	6.86453	50.69342	7.56505	22.03168	1.00000
6.83576	8.34633	5.44238	34.56569	6.26123	10.7375	6.09037	1092.50714	6.99049	52.38247	0.18685	5.12435	122.9666	6.44344	61.53364	8.95866	-13.23888	1.00000
7.59009	10.45517	3.48146	50.95590	4.48599	41.16704	7.40184	1094.42905	6.88628	29.25378	0.13204	3.65869	-73.20483	8.77448	33.92605	5.15022	19.28402	0.00000
8.62342	5.42185	11.43207	75.52297	5.27962	51.04962	6.89098	1069.09016	8.77620	56.85910	0.31537	7.46933	12.1369	6.81777	32.54225	11.00427	7.85265	0.00000
6.95739	9.17444	4.51449	45.45559	6.49999	28.92694	7.10308	1113.08010	6.60012	53.75491	0.11275	6.18050	78.23456	6.33822	45.24985	5.69508	38.21309	0.00000
6.15336	9.58922	4.70408	57.52715	5.15470	38.68712	9.40465	1195.02342	6.78677	49.01454	0.07529	5.10880	-4.10734	7.29685	22.05023	5.07948	21.28684	0.00000
3.18293	7.69833	5.82153	61.94488	2.28801	49.07866	6.75695	1191.29230	5.60063	42.05811	0.07561	9.44190	30.96755	7.67998	41.42661	3.59348	11.45358	0.00000
4.79801	7.32725	4.33771		4.78629	55.63711	7.58361	1113.72882	9.66129	30.49527	0.10302	7.28495	37.38115	8.79749	29.17023	8.71863	14.81857	1.00000
4.36535	9.94455	5.03822	62.74561	5.47221	51.64316	8.88362	1150.93177	6.89868	66.16355	0.08614	9.03017	-0.36053	8.59994	22.92971	7.40516	8.37825	1.00000
7.08216	8.97804	5.84092	40.17385	9.15582	40.2737	7.13811	1086.53048	7.27209	49.38991	0.08594	8.81142	-76.88442	7.45787	56.84292	8.44426	13.86574	1.00000
7.06196	8.39608	6.24128	36.03618	7.04652	33.37526	7.49947	1075.00535	9.68001	62.14542	0.13264	6.31865	74.3092	6.99813	46.32669	6.63373	33.51930	0.00000
4.19445	7.45338	10.06320	53.67362	8.02312	-7.57897	6.94079	1151.54876	8.45012	44.01164	0.07145	9.14242	112.23109	7.61472	37.43012	11.22858	-0.48129	0.00000
1.09529	10.16567	5.99824	54.76329	8.90646	50.9803	5.37272	1181.00861	8.93817	50.68906	0.08961	6.16266	11.32903	7.81125	38.34307	7.55261	29.30117	1.00000
