CO	CFCs	warning	Pb	C2H3NO5	PAHs	PM2.5	latitude	NH3	PRES	longitude	CH4	PM10	NOx	SO2	O3	H2CO	TEMP
5.79087	29.25369	0.00000	33.41702	0.58727	8.96482	9.32903	33.37526	7.61038	1187.86381	74.3092	6.70523	9.15189	8.34872	5.60562	9.11031	51.12752	24.69766
6.83216	41.75130	1.00000	45.71457	1.20391	7.26185	10.13989	25.13915	7.90607	1066.16452	73.06784	9.14960	9.87625	6.12268	9.44350	8.57138	71.07839	10.74543
3.41051	57.54733	1.00000	26.76488	4.46346	7.67358	8.98018	26.91756	4.47920	1103.73042	-82.07842	6.93059	11.27741	5.60001	5.64245	6.92426	59.00150	14.90088
6.28106	41.12308	0.00000	32.97730	0.13067	6.92500	6.97696	36.91023	5.80299	1103.11570	-121.75689	8.39160	6.47791	9.59293	4.25229	9.48410	34.79502	20.22548
7.99430	45.39632	0.00000	57.48153	0.39456	9.06194	9.53327	50.76306	9.11077	1076.26550	-1.29772	8.45448	8.64761	9.22678	7.07635	9.28420	47.91446	11.95357
7.67588	31.00104	0.00000	57.20900	0.08959	7.56647	6.87877	-8.43333	3.09498	1118.37531	114.33333	8.07290	4.14839	12.21954	5.57840	9.15363	52.73558	15.75387
6.89082	43.86683	1.00000	63.92545	0.11697	8.86441	9.59202	57.47908	6.34216	1060.11136	-4.22398	7.36640	4.42330	6.41189	2.22749	4.35594	44.31825	-7.39426
6.81436	59.79800	0.00000	45.28182	0.28912	8.04154	8.18638	45.43341	7.27928	1074.88951	-73.86586	6.61633	8.30198	10.46942	7.89635	8.56083	19.03271	3.45968
6.93392	66.94256	0.00000	37.11445		9.78252	8.09738	46.09273	6.41484	1107.09815	-88.64235	7.41019	7.70707	10.22706	6.50217	8.88403	48.86598	13.96848
6.77229	34.40236	1.00000	36.73225	0.36266	6.57256	9.46455	34.77453	6.26293	1166.44336	-96.67834	8.53991	8.45321	7.66827	9.70213	9.61165	67.04828	10.89894
4.15751	71.64936	1.00000	58.58239	6.40789	6.94626	9.17963	40.66482	7.94590	1063.80342	122.22833	9.79736	11.65028	9.48403	6.99230	12.90435	62.27581	9.46284
8.00248	66.32253	0.00000	32.70313	2.64954	8.55692	6.20470	-23.44361	6.66295	1178.16209	-51.87389	8.32076	10.73696	9.19336	6.96741	9.84185	32.71271	43.89302
5.06798	58.09288	0.00000	34.09197	1.44682	7.39908	6.78747	43.86682	8.52701	1156.72120	-79.2663	7.85431	10.11922	6.63073	4.34022	9.98287	48.16106	24.26393
5.36630	46.59756	1.00000	44.11945	0.98511	7.30837	5.72478	33.72255	4.92794	1115.81150	-116.37697		9.67063	7.68792	8.07554	9.56260	71.92764	14.05991
11.58676	35.70408	0.00000	31.56653	1.61319	6.60005	7.48031	-0.71667	9.75400	1187.86133	-48.52333	7.72015	10.24837	8.97769	10.97857	10.61036	57.85489	16.36057
9.64274	44.58706	1.00000	51.36181	0.23107	7.22884	7.11088	57.97472	7.80341	1108.56292	33.2525	7.13705	7.76064	6.47672	6.27814	4.65609	40.97568	7.92996
6.54166	42.60572	1.00000	22.02390	0.66238	7.36046	8.05396	-4.16694	7.39562	1181.76421	-40.7475	7.15434	9.20562	8.20050	9.42494	11.24779	59.09273	-1.77298
6.05235	56.22026	0.00000	37.78794	2.91847	7.76113	8.03418	32.50611	8.64706	1051.56695	120.14278	8.79749	10.84420	8.81475	7.72676	7.90773	46.36226	18.10292
5.61224	22.22691	0.00000	54.25291	5.19289	8.53498	8.69664	50.75932	7.71042	1142.42755	25.34244	7.75348	11.43929	6.20678	6.67110	9.53515	82.56300	20.70241
7.61363	57.64381	1.00000	49.60305	0.16139	7.71394	7.67813	54.58048	5.96815	1099.28626	16.86194	7.50880	7.27433	5.64648	10.28923	7.63674	56.78070	6.36253
10.51675	76.08432	0.00000	63.62102	0.88624	7.17851	7.01028	24.41288	9.63097	1194.94029	76.56719	7.58899	9.54816	9.77473	11.90720	8.46363	70.33869	7.90869
8.96062	55.07696	1.00000	68.29639	0.08315	7.91866	8.53290	39.22493	7.53812	1112.75557	42.85693	6.53603	6.00662	10.41515	7.52381	8.18791	29.83687	17.39585
5.76914	51.57375	1.00000	34.67239	0.69587	7.78389	7.10245	20.88098	8.32078	1060.01096	75.11937	6.98823	9.37495	5.22134	8.30216	7.43416	49.19159	13.16570
7.84424	52.50330	1.00000	32.27178	0.26419	8.05910	9.83155	-22.97056	7.73918	1166.93086	-46.99583	7.43650	8.20513	6.22127	10.61168	8.70338	37.58011	-10.76350
6.94213	30.85329	1.00000	46.71959	0.59896	8.22767	8.17099	36.06523	5.67004	1082.84490	-119.01677	9.00439	9.08528	6.84715	9.47322	10.00693	45.46945	15.99850
8.94103	44.17788	1.00000	60.36479	0.11081	7.46044	6.25382	41.9001	6.56880	1136.72558	-71.08977	8.59172	6.05002	7.93760	12.30247	9.03560	61.62504	18.89275
8.59509	37.81135	0.00000	49.08007	0.34683	8.18158	8.54333	22.98212	9.33463	1113.09698	-80.58556	8.07136	8.42701		7.85612	7.90309	51.28853	23.40715
8.41355	17.72451	1.00000	43.79310	0.15483	7.35435	7.81367	35.72917	7.95904	1094.03976	10.58082	6.83056	5.39104	7.79520	5.46082	6.40879	35.58220	10.95236
5.64086	53.38660	1.00000	31.91711	0.27924	5.84839	6.86797	50.75	8.71450	1117.57508	2.25	6.55737	8.09100	7.80602	8.73036	10.02881	47.14062	12.47345
8.32688	64.86416	1.00000	31.28536	0.17720	6.70480	8.02631	7.83389	7.50041	1078.95574	-72.47417	9.09048	5.62017	8.69948	5.68975	6.66423	55.75298	9.33496
8.67538	53.20862	1.00000	57.86439	0.12928	7.11026	8.48943	52.21099	5.68388	1116.43260	7.02238	6.53786	6.39045	9.27469	4.51199	5.29623	58.52831	21.75673
10.00024	44.28354	0.00000	46.68881	0.66751	8.64808	7.78474	11.00599	9.76219	1130.51062	77.5609	9.35314	9.25453	9.75225	9.84419	9.05972	69.59756	35.29451
	53.85117	0.00000	35.36398	0.42835	8.99626	7.01738	40.68066	4.47305	1066.51819	-73.47429	8.25918	8.84269	9.86580	7.30563	9.63201	74.27276	30.47942
10.40042	38.48751	1.00000	47.07242	0.26299	7.14057	8.31086	6.45407	9.40599	1152.62441	3.39467	9.78130	8.06673	9.04601	8.56062	7.03815	48.29992	10.37559
6.82514	30.83189	0.00000	48.33666	0.14096	6.27855	7.69663	37.58105	9.39654	1170.04627	29.26639	7.66625	7.20599	10.39618	6.75895	8.36440	63.03114	-1.50539
5.91339	54.78183	0.00000	48.87622	0.24622	6.99851	8.70729	33.54428	6.28234	1115.84386	-84.23381	7.78640	7.86106	10.77770	7.18447	7.60111	48.68855	24.00261
9.01587	73.63212	0.00000	44.96518	0.35217	6.83654	9.21957	6.45407	10.35243	1188.01182	3.39467	6.67295	8.42599	10.13638	6.25404	8.54264	50.46593	24.82500
8.53369	18.89673	0.00000	61.65004	0.73735	7.83456	7.99075	50.76306	8.93733	1148.10572	-1.29772	6.92114	9.34072	9.01717	8.50045	7.70281	40.62715	13.54258
6.64448	56.31519	1.00000	47.44767	1.42824	7.58375	8.17851	33.54428	7.46475	1183.73439	-84.23381	9.18825	10.10126	6.20322	9.18624	8.83403	46.68269	18.54238
9.99900	61.42142	1.00000	50.11451	0.24001	8.70412	7.08795	50.75932	5.60099	1089.66543	25.34244	7.95214	8.01718	9.56170	5.50121	4.79589	80.96516	28.41125
4.59194	29.71424	0.00000	34.84162	0.21464	8.83721	9.10602	17.94979	8.94326	1198.27843	-94.91386	6.38462	7.72980	8.55883	5.74294	8.32779	40.47281	25.98566
6.70206	28.67806	0.00000	36.54273	2.25005	6.83217	7.73198	37.49223	6.84937	1111.76527	15.07041	8.45325	10.58783	8.54712	6.27104	9.21312	67.80758	21.27278
7.26598	17.71124	0.00000	29.97154	0.67504	8.92333	7.26718	-4.5833	5.86986	1054.28907	15.16554	8.01819	9.26645	10.62669	7.83851	8.01753	45.60712	31.35588
8.88979	57.33977	1.00000	56.57689	0.15216	6.69621	8.72671	28.92694	6.49630	1148.83576	78.23456	9.28368	6.90968	8.92586	6.69964	6.27188	37.11315	9.61215
4.60859	53.42118	1.00000	47.33223	1.41078	9.17000	7.96031	19.32932	5.71590	1180.47547	-98.1664	7.63765	10.06962	7.68991	7.23155	10.27088	51.27560	24.61967
9.13524	47.23150	1.00000	46.63296	0.11896	7.48314	8.69501	34.56861	6.64912	1059.18760	105.89333	7.13069	6.33727	6.73775	7.43270	6.29956	36.83650	-0.97644
9.34671	73.03227	1.00000	36.54171	0.16898	9.32194	7.12947	25.92493	6.31541	1083.87237	73.66633	7.90717	7.42301	9.84946	4.45493	4.83557	36.85083	23.90199
6.92648	48.70191	0.00000	60.79737	0.38031	8.51012	8.29996	48.35149	5.72827	1053.97945	8.96317	8.15297	8.51950	6.16836	9.50307	8.53007	52.95897	10.71960
4.45395	46.47744	1.00000	25.51493	3.07151	8.11745	7.54088	39.72943	8.12174	1142.74323	-104.83192	7.82833	10.87583	6.36026	6.98387	8.76566	58.13668	14.11950
7.26563	55.01996	1.00000	46.94505	0.16680	7.93837	7.44041	38.13708	5.26309	1183.33047	41.00817	6.86534	7.60692	9.60366	10.46475	11.98555	55.87655	6.05592
7.23431	52.45370	1.00000	45.39197	0.27362	8.92029	8.31241	-2.13404	5.52640	1144.08594	-79.59415	6.84484	8.09912	9.08840	10.33703	11.38749	44.20189	20.20742
8.78762	43.26937	1.00000	53.07517	0.13411	9.23661	7.97212	50.76306	5.96723	1058.05890	-1.29772	7.57823	5.91401	7.37096	7.30982	6.63736	65.71959	17.71492
7.72242	38.55075	0.00000	43.36101	0.13319	8.49136	6.47991	33.52253	8.33803	1167.32033	-117.70755	8.53595	6.11057	7.86146	5.38276	10.15153	35.62399	6.63734
10.91284	28.14707		52.54040	0.37943	8.37321	6.84706	36.06523	6.33678	1111.33276	-119.01677	8.64135	8.43555	7.45217	9.30805	6.11504	42.11810	29.80183
10.42066	45.65158	0.00000	86.79587	2.92762	8.87707	7.37848	40.11583	8.61114	1112.05394	67.84222	8.11190	10.85318	7.70771	10.05898	10.08068	40.81856	27.71978
6.20174	41.83118	1.00000	30.90821	0.64795	6.76300	8.88376	44.97639	7.34912	1189.16426	19.61222	5.31312	9.17771	5.53589	8.70334	8.01283	48.04094	16.55115
9.30631	50.96279	1.00000	64.22871	0.08777	7.21249	8.79973	33.4425	4.73016	1112.85066	129.96972	8.02905	5.79372	12.65428	7.60576	8.77071	45.50808	23.96771
12.06488	56.62092	0.00000	19.42423	0.59115	8.30531	8.09661	38.96372	8.78294	1075.21934	-76.99081	8.89856	9.14008	7.81578	12.58247	11.90932	31.56964	6.78452
8.30978	50.42811	1.00000	62.96662	0.10579	8.05261	9.52731	26.67319	8.42572	1119.22690	31.4976	7.26658	6.20934	6.98036	3.99410	4.66716	64.49429	-1.00259
7.91438	70.52196	1.00000	43.17520	1.25405	5.92967	7.27805	15.58552	8.55730	1165.68574	102.42587	7.87770	9.93931	5.61184	10.33261	9.31800	60.09780	22.11838
8.95110	33.03776	1.00000	56.62063	0.15748	6.82438	8.18612	40.93121	6.04563	1175.65997	-73.89875	7.69422	6.10093	7.55649	6.61284	6.20418	54.55625	16.49681
9.26189	18.17359	0.00000	25.25096	0.90193	6.87212	7.92400	41.55947	9.56644	1094.00288	14.66737	8.07870	9.60218	9.46498	8.98300	7.58459	43.21761	15.43121
5.74323	51.66777	1.00000	39.96592	1.08175	7.96629	5.30210	49.68369	9.41931	1154.17118	8.61839	10.45433	9.74000	3.83047	8.22037	5.12191	40.38553	5.91034
5.10952	30.96531	0.00000	65.71523	0.41442	9.07847	8.19810	8.56697	8.72309	1066.56640	123.33471	7.70806	8.64678	8.81269	4.67029	8.50355	60.78067	20.97224
9.84723	88.65076	0.00000	52.74158	0.25411	8.22826	5.92861	36.61033	8.82209	1082.64335	-88.31476	6.85573	8.01373	8.06378	8.51647	10.95483	52.28041	27.14151
8.75040	55.07893	1.00000	46.31967	0.73662	8.03336	7.40224	50.76306	7.18921	1178.49090	-1.29772	5.69518	9.41757	5.72748	11.20009	9.06034	54.65343	15.75986
7.67339	54.87131	1.00000	48.62732	0.08032	8.67508	7.62883	-19.72806	5.88372	1130.28795	-50.19556	7.98744	3.96799	8.72997	4.99417	7.16945	61.86463	36.86547
6.85381	51.08199	1.00000	43.44189	3.28589	6.77278	7.76491	42.22718	6.20190	1083.82654	14.39024	7.84679	10.96475	7.99370	9.41962	11.50854	63.91525	16.58397
6.52913	58.86694	0.00000	40.10127	0.21287	7.52054	6.32018	54.58048	6.07597	1143.03287	16.86194	7.21981	7.88352	8.61349	6.17716	10.58851	57.82789	4.24329
8.57313	49.89609	1.00000		0.07356	6.87040	8.07991	0.51667	4.22083	1084.45775	101.44167	6.62351	4.38258	9.71450	8.36779	9.03922	32.74657	3.02998
10.68265	36.69611	0.00000	31.17500	0.72694	9.59690	7.47133	40.55851	10.46734	1052.20437	17.80774	7.61875	9.36597	10.47961	10.60831	9.26701	29.13622	17.42421
6.30206	66.89341	0.00000	46.67055	0.40285	8.90456	9.60039	57.30185	4.93689	1167.10520	39.85331	6.97940	8.40752	7.87516	6.01265	10.44846	70.69066	7.33591
7.77882	54.27528	1.00000	44.50578	0.09469	8.34658	5.90362	37.35813	7.53410	1186.32568	-6.03731	7.87898	5.30012	7.54428	3.22112	4.93074	55.47336	9.38153
9.93736	37.98042	1.00000	39.03739	0.18180	9.93094	6.99248	36	6.43528	1147.10079	139.55722	6.33287	7.34489	6.00943	7.95045	5.50508	63.45358	3.10593
7.42986	55.25144	1.00000	57.27412	0.12304	9.50479	6.87299	48.35693	7.40560	1199.58648	10.98461	5.77144	5.32291	6.95436	2.61388	4.31019	34.30397	19.39676
7.27089	51.61776	0.00000	51.65721	0.27446	8.47959	6.87179	25.92127	7.50683	1130.15231	86.79271	7.55246	7.72021	11.95887	6.15109	8.11063	39.00568	6.61339
8.62702	33.78729	1.00000	24.00382	0.10514	7.71182	7.36772	40.64621		1192.29492	-73.97069	6.50510	3.94853	11.94973	8.43897	9.99798	70.25670	21.75927
8.65557	34.26757	1.00000	58.73317	0.10222	6.13308	6.17911	41.57439	7.12786	1077.66988	24.71204	10.36498	6.76035	9.79458	3.59053	4.93784	51.39003	23.20767
9.63073	67.56886	1.00000	63.76313	0.18012	7.99535	8.54610	4.92675	6.20607	1095.69601	6.26764	8.18892	7.31077	5.52904	12.23952	8.31162	34.29836	14.92597
5.88405	45.08231	1.00000	36.32356	0.34128	6.97649	7.81644	29.38242	7.11496	1101.41124	70.91106	7.19737	8.17727	6.18274	8.70217	7.59702	42.85808	18.15037
9.66385	68.36842	0.00000	40.86274	6.29693	7.92443	7.35457	51.95838	9.05075	1054.30289	4.47124	7.23171	11.63514	9.14136	11.03780	8.32453	52.23888	8.83373
3.89170	63.63585	1.00000	63.99668	0.79416	9.68450	8.22067	52.26083	6.75099	1104.28615	7.00417	8.26573	9.46479	6.70925	6.62252	8.10849	66.67076	12.46975
7.14042	35.04129	0.00000	27.15138	0.15767	8.72180	8.29240	47.30997	9.08571	1155.32456	8.52462	6.79310	7.00152		8.52193	7.51016	24.51867	16.32350
3.43295	66.03409	1.00000	52.26454	5.84407	7.16045	8.52925	26.67319	4.47702	1170.25669	31.4976	6.31802	11.55474	6.02955	5.58422	8.27671	47.99252	13.63459
7.07913	36.27932	0.00000	39.52779	0.81255	7.53004	9.35202	26.91756	5.11107	1111.17226	-82.07842	6.68742	9.45185	8.72533	6.38604	9.59883	35.85128	15.25439
5.34899	32.10150	1.00000		0.56492	7.50425	8.23485	22.19303	7.61182	1121.02859	88.18466	7.51557	8.96062	5.89984	7.98688	7.94945	38.22923	-6.81256
7.30897	61.99666	0.00000	58.65655	0.44804	8.34294	8.79773	48.8449	6.00231	1057.88026	17.22635	8.44853	8.66095	11.45795	6.89354	8.05510	60.71247	24.90683
6.57687	45.75120	0.00000	56.39159	14.94836	8.65583	8.57230	50.26729	8.36731	1119.67249	-119.27337	9.47123	12.49938	6.78402	6.85389	10.28728	55.53711	1.31829
8.76257	57.18237	1.00000	22.60598	0.08891	8.46727	9.27970	22.49396	4.68682	1064.57125	-105.36369	7.09930	5.49198	6.28115	11.71741	7.56219	46.11040	9.76662
3.29716	54.11756	1.00000	37.09471	0.68482	7.56650	5.97862	-3.74912	4.54885	1059.70775	-73.25383	8.99143	9.27927	5.38975	5.61605	6.96091	59.59626	8.30756
9.96331	55.27454	1.00000	68.30458	0.15966	4.67156	9.24118	-19.72806	5.63525	1098.77671	-50.19556	7.91770	6.89612	7.73409	10.09836	7.69196	36.35326	32.07905
6.29669	63.08094	1.00000	55.55348	0.84326	8.63721	7.82851	51.26	6.92203	1052.18666	-2.1875	6.65709	9.52635	6.17323	8.89199	8.33831	45.11270	11.79024
9.20811	55.86637	1.00000	56.03927	0.16689	6.99390	8.28087	48.98333	5.25379	1053.13265	2.61667	6.80267	7.43338	10.52940	5.74435	5.75304	77.22569	18.18904
6.96121	33.69013	1.00000	42.21976	0.62006	7.45698	6.56374	51.35084	5.92007	1183.88165	-1.99421	5.60172	9.15562	5.47444	9.31051	8.38784	48.13204	5.05998
4.06502	57.35079	1.00000	66.77173	4.16295	7.81347	7.78047	59.37722	7.40016	1171.87553	28.19028	7.09750	11.20296	6.59035	6.46839	9.56237	42.33438	18.05541
10.34807	37.03013	1.00000	44.57604	0.19496	8.51999	8.63927	51.26	7.33573	1159.27493	-2.1875	8.69130	7.76874	8.01461	8.94662	6.74545	61.01626	22.90103
9.98048	30.21327	1.00000	37.42490	0.59709	8.64193	8.57408	42.93369	7.78100	1172.71681	-72.27814	6.53406	9.06731	5.82576	6.92606	3.88237	67.54833	17.37527
9.61866	47.78772	0.00000	44.86399	0.21904	6.81022	7.58728	47.90771	11.02875	1057.82683	106.88324	8.07130	7.59292	11.30629	7.95163	10.05376	45.54086	26.56741
5.70121	61.07914	0.00000	20.42056	1.36878	9.02908	9.02913	51.20219	6.66905	1063.59703	7.36027	8.18360	10.08880	8.58002	6.86943	8.20489	51.47413	23.02173
9.36020	53.84872	1.00000	53.97766	0.26000	7.14645	7.63244	32.05971	6.68585	1148.68400	34.8732	7.68688	7.91225	6.88421	4.64662	3.53550	30.43891	19.08200
9.50132	45.45122	1.00000	25.04345	0.17089	7.36262	7.80232	9.91861	7.33104	1098.56641	-68.30472	6.83871	7.40806	6.84050	7.75892	5.85801	75.49347	6.64024
8.85953	77.40592	0.00000	39.05383	0.65322	8.34675	5.81272	33.54428	8.65790	1064.98072	-84.23381	9.16417	9.24671	8.71554	8.91837	10.71908	60.13322	28.54693
9.33025	31.73720	0.00000	41.31098	1.24194	6.78358	8.36196	53.69786	9.35212	1050.27171	-2.68758	8.02522	9.87975	9.67333	9.61127	10.21248	39.41091	21.28332
2.22084	61.40265	1.00000	40.37277	6.45806	7.62232	7.50260	39.46667	5.99484	1088.01971	141.95	6.74366	11.65338	5.59746	4.45006	7.29189	60.35814	12.17423
2.99836	55.64554	1.00000	71.46266	4.86979	9.17202	8.54707	21.59983	6.39865	1175.94991	71.21169	7.46628	11.36757	5.69931	5.19830	8.22882	62.74874	13.28874
7.78802	39.45156	0.00000	57.37312	0.51232	7.52027	6.69110	3.02013	4.32888	1106.78332	30.91105	7.57973	8.93972	9.40482	7.70105	9.61300	44.38404	-3.47602
8.65767	56.99606	1.00000	67.83548	0.07997	7.12272	8.35201	43.1009	4.04725	1054.15497	-75.23266	9.45407	4.15048	8.91948	9.42388	9.50446	50.78619	28.07557
5.29837	58.37995	0.00000	59.97760	2.02785	7.53217	8.00544	36.06523	8.96083	1063.99244	-119.01677	6.59341	10.46309	8.41580	7.12213	8.70042	63.02759	14.28581
9.77253	52.44420	1.00000	26.90341	0.46808	6.38211	6.50348	-10.95817	8.86540	1079.91318	-38.79084	9.48220	8.78862	9.31041	6.30679	5.21524	63.67846	9.09684
8.49520	28.35283	1.00000	46.60697	0.09873	7.81823	6.44816	53.78333	4.98281	1140.13296	-1.06667	7.37451	5.94103	11.16270	4.30180	6.15773	70.27895	9.56894
3.55387	45.27838	1.00000	55.78167	13.44767	6.79377	8.07119	-24.19436	7.95951	1109.60310	29.00974	7.19885	12.39627	5.81276	5.82926	8.28909	53.93231	37.84007
8.71981	69.95698	0.00000	23.70822	1.12938	6.15263	7.14215	32.54278	8.85449	1086.93138	111.50861	7.89850	9.85320	9.08738	10.14864	7.14710	55.63136	12.95306
11.06395	48.15695	0.00000	35.05542	1.79948	7.87414	6.43931	11.00599	8.46081	1144.86682	77.5609	8.42459	10.35809	7.44071	11.07739	9.91840	40.76081	-1.22737
6.57614	37.37574	0.00000	47.82583	1.91183	7.41922	9.14949	29.38242	7.93975	1171.70898	70.91106	7.61202	10.41055	9.43252	7.39740	8.20327	44.07337	7.01876
9.53831	17.80729	1.00000	44.64438	0.12522	9.49889	7.15484	32.42067	6.94842	1160.16313	-104.22884	9.03448	6.69208	10.23264	8.18953	7.89157	35.51051	0.28010
10.17201	33.80665	1.00000	35.00564	0.49192	8.35240	6.00603	12.37169	7.28685	1127.23354	123.62494	8.38877	8.89026	5.95767	7.65041	4.34780	23.60707	3.98590
5.71595	54.03132	0.00000	54.36787	1.19217	8.62176	6.11412	16.68911	6.13164	1127.88812	98.50893	9.01387	9.89679	7.59212	5.63860	9.00688	48.15312	-0.54110
4.83976	79.45669	1.00000	44.69314	2.66610	7.68172	6.78855	51.62907	7.46914	1110.49838	-0.74934	7.07573	10.75461	6.48658	7.35418	8.93887	59.00129	14.61149
9.19478	52.58128	1.00000	50.54583	0.11829	8.08967	7.64889	42.93369	7.55111	1097.62451	-72.27814	7.80797	6.71433	9.96935	4.82216	5.85951	28.34802	17.97596
8.48075	36.41608	1.00000	72.15986	0.15813	6.94420	8.18762	6.33444	6.71863	1110.78022	124.95278	9.38520	5.92139	6.71249	6.19972	5.82197	40.02327	1.36293
6.74126	68.33720	1.00000	33.54096	1.00382	8.46779	7.41438	36.33011	5.24064	1176.35919	138.89585	8.27636	9.70729	7.60667	9.37882	10.31055	48.17315	25.35508
8.50290	51.32886	1.00000	53.32701	0.14362	6.21318	7.03687	41.9001	5.72012	1181.76471	-71.08977	9.02955	6.15622	7.61175	11.68349	9.00130	41.75061	25.08366
9.20577	45.68865	1.00000	43.17452	0.10555	6.14748	7.03893	25.66795	7.87112	1123.79139	85.83636	8.14288	6.60187	8.58301	7.13479	6.84168	59.56961	22.20022
7.51112	51.50509	1.00000	54.20953	0.71445	8.98036	6.89776	4.02219	9.33935	1185.97944	101.02083	9.53406	9.33013	5.92436	10.14398	9.15042	53.92237	27.46411
8.06632	53.50265		53.67180	1.86554	8.08011	6.68932	28.88162	10.12322	1121.16143	120.03308	7.25920	10.36785	10.55928	7.18728	7.09791	76.46029	6.77236
7.95462	63.14064	0.00000	60.23245	0.12929	7.83044	7.02680	32.35126	9.19310	1073.70358	-95.30106	7.74179	5.39293	8.74768	4.53535	10.55215	43.99354	8.78387
7.88923	65.25250	0.00000	41.73237	1.44471	7.90041	7.85212	50.75	4.88034	1164.78227	2.25	7.56885	10.12039	7.34272	7.89989	11.99543	45.12744	8.82927
7.16965	52.54751	1.00000	50.64822	0.06377	7.16683	8.50715	45.53069	6.24981	1176.72611	9.40531	6.34035	3.55922	10.91824	3.84130	7.67965	81.54926	21.02961
8.51912	27.47905	1.00000	21.14278	0.16557	8.37776	7.66356	40.67705	6.95600	1186.84821	-73.89125	7.74091	6.97701	6.89602	3.66373	3.64593	71.93072	17.37166
9.37378	28.66772	1.00000	55.82692	0.14981	5.14312	7.72535	-38.65333	6.40749	1124.75102	178.00417	8.48268	7.22525	10.95716	6.34250	6.60411	41.10636	31.15216
8.52473	47.01782	0.00000	23.97614	0.81670	7.37779	9.19675	37.56667	8.16336	1154.45067	140.11667	6.55037	9.45225	8.60073	10.73584	9.11225	51.22234	16.03811
6.26840	44.54217	1.00000	29.20317	1.75539	7.61498	6.76942	32.35126	6.54044	1165.79547	-95.30106	7.64452	10.31601	6.56203	8.69590	9.75862	60.30451	21.43173
10.60252	61.89886	0.00000	27.29448	1.07451	9.59913	6.53185	43.61058	9.24915	1159.63423	1.33467	8.37532	9.82242	9.03264	10.96320	8.65714	39.14265	15.77245
6.33057	21.69044	1.00000	50.05995	3.22071	9.60609	7.33914	23.49668	6.59117	1059.10022	86.68363	7.65891	10.94955	6.39149	8.54423	10.62711	51.71463	21.29221
7.79579	48.44181	1.00000	41.71002	0.12992	7.20873	7.57530	7.83389	5.02504	1193.69167	-72.47417	7.65108	6.08787	7.20878	10.85270	8.53398	60.97166	1.06254
7.43475	32.40840	0.00000	37.25415	1.37712	6.64578	8.24308	-3.74912	2.65094	1144.00727	-73.25383	9.28682	10.05959	8.23805	7.90232	9.86774	61.30764	24.73460
7.21264	48.49134	0.00000	28.02868	0.10152	8.15887	7.13551	-19.32556	8.52255	1122.52872	-41.25528	7.23871	6.29159	9.36457	7.96848	9.86433	64.69003	5.53279
8.97185	35.58982	0.00000	48.58171	3.82263	7.10722	8.17132	-3.14306	8.16924	1066.69194	-58.44417	7.60725	11.12127	8.03946	10.45406	7.06078	32.87931	12.84100
8.55891	63.90515	1.00000	34.23850	0.38814	7.88709	7.55670	-22.9	6.31312	1119.22787	44.53333	8.62365	8.48397	6.24175	11.15984	9.17718	53.58837	22.13836
6.73197	51.15410	1.00000	45.31609	0.40362	8.16148	8.82207	27.76056	5.90710	1179.67587	-15.58602	8.09125	8.57934	6.49327	9.42013	8.47795	38.08411	28.82982
5.57023	28.54208	0.00000	88.11499	0.73461	8.09204	7.08400	-21.41222	7.60675	1109.06058	-42.19667	7.26247	9.33865	10.02684	5.04679	7.01592	38.72100	12.12245
10.33100	39.16299	0.00000	51.87230	0.75949	7.30279	5.82132	28.88162	8.15948	1097.76791	120.03308	8.65734	9.36306	6.51175	7.82208	9.06994	65.57071	14.38171
