Pb	H2CO	warning	C2H3NO5	CFCs	CO	PM10	NOx	SO2	PM2.5	PAHs	CH4	longitude	NH3	PRES	O3	latitude	TEMP
60.69706	37.53416	0.00000	2.59553	74.93378	7.30657	7.38471	10.12577	9.08374	10.13311	8.43897	9.05607	26.97253	7.10912	1093.20027	11.66418	49.65186	17.07123
44.27571	38.90489	1.00000	3.19467	77.45648	12.68242	7.90983	10.14727	4.58080	6.80858	7.44139	7.72661	38.94324	4.98558	1050.50482	6.37450	44.98901	23.35639
72.10231	49.76529	1.00000	4.13863	74.80988	8.56153	8.31362	10.93627	7.11261	10.20650	8.03245	9.72350	73.66633	8.61197	1066.29871	7.36379	25.92493	23.20326
43.64945	47.33803	1.00000	10.37545	77.40746	9.05236	9.17543	8.17115	7.43255	9.82658	7.01688	4.88800	5.2875	9.82821	1171.85092	6.74180	51.65333	11.11210
46.53017	50.99302	1.00000	17.60185	65.45310	9.85659	9.80396	9.82377	4.92405	7.90471	9.60676	8.03567	-86.19903	9.71907	1105.07074	7.79549	11.84962	11.16937
42.86812	48.57280	1.00000	0.34597	64.48166	9.95899	5.99427	10.16646	5.38587	6.57318	8.93521	9.06468	72.85107	10.36881	1076.29150	7.72884	19.30157	7.80678
50.84163	66.41731	1.00000	2.08560	66.34587	7.94297	7.52104	7.74808	8.11491	7.08314	8.62464	6.99049	2.2469	6.70241	1179.97914	10.06362	48.90472	26.15036
40.29130	52.74155	0.00000	2.75414	78.06129	9.39242	7.57671	7.50033	7.80421	3.67143	7.94911	7.28670	-89.64066	10.96926	1112.61820	4.93187	40.56754	-3.03164
36.23097	54.94776	0.00000	3.45855	74.99969	12.35552	8.03678	10.73417	8.36866	9.07722	7.94190	10.49031	-95.63079	9.62203	1165.74214	7.42383	31.76212	8.25316
39.25116	53.15930	0.00000	14.08156	68.94382	9.12567	9.62260	9.87353	7.82437	8.73078	8.46706	8.78307	74.85849	10.72532	1144.99169	8.95781	31.28092	27.54587
14.97164	50.62850	1.00000	2.72858	79.51047	8.81517	7.30794	11.12921	7.22347	12.68555	6.70899	10.83067	-68.30472	8.39204	1090.14332	7.18128	9.91861	17.71211
40.49688	33.05202	0.00000	1.49208	70.38508	6.31767	6.39934	7.51020	6.16735	8.25105	8.55199	8.05975	2.1699	10.38636	1065.23035	7.44030	48.98994	4.15871
39.42166	56.96220	0.00000	8.40100	87.00818	6.50826	8.99143	3.76942	5.89474	6.97478	6.76474	7.57365	-117.71978	8.23472	1107.44639	8.36718	34.09668	11.37563
45.00274	50.93317	1.00000	1.72895	67.46277	3.05067	7.31017	4.42923	12.72530	5.67103	7.50047	8.71749	30.91105	6.49232	1079.71419	8.00175	3.02013	10.50415
54.10229	68.02406	1.00000	7.72836	68.12575	7.04013	8.84675	8.09682	8.26047	7.58028	8.71527	9.36032	-71.23106	6.39193	1103.00645	10.93531	-32.45242	5.07594
47.42368	65.75402	0.00000	4.28558	68.22327	7.22198	8.31891	4.68302	7.66078	5.67976	9.64897	8.32306	-1.325	9.20318	1122.22396	5.79511	38.47917	17.00492
58.77096	54.50168	1.00000	3.08921	69.05265	10.60465	8.02500	9.28612	5.99388	9.66875	9.21980	10.47374	2.12213	7.71345	1050.32069	6.86497	48.8222	28.46425
48.08426	38.27057	0.00000	2.91072	74.58973	8.06824	7.89840	10.78599	6.47301	8.28946	8.58684	8.07248	124.3697	7.72621	1054.59862	11.48390	9.6531	7.86559
51.35330	31.84018	0.00000	2.07662	83.46307	11.04480	6.97651	8.70501	12.75972	7.77840	8.70751	7.63114	43.63417	11.52592	1120.22878	8.24600	43.96222	16.96168
52.47479	56.50823	1.00000	11.39748	78.37374	11.19915	9.32697	10.95582	6.27298	8.48535	6.19662	6.66348	-8.2503	6.53170	1092.45223	6.09995	37.08819	-6.46512
48.49509	51.44355	1.00000	2.49362	74.08749	7.99893	7.80522	6.42874	8.54503	7.55931	8.54499	7.17358	111.73861	7.04593	1141.26007	8.19319	35.20889	16.39484
45.83304	58.51825	1.00000	17.44084	68.56285	6.29224	9.79222	6.65385	8.96609	7.28652	8.23943	7.01696	137.02166	7.26332	1189.83121	8.50006	35.48199	24.92592
14.04703	42.12308	1.00000	7.63734	89.26720	8.95629	8.83785	10.27755	5.96457	10.26255	8.59834	8.76477	-84.13722	8.41525	1163.85219	7.29882	9.92787	18.46632
62.55279	25.49501		3.57587	70.42473	7.89659	8.06007	9.59128	8.03050	12.30678	7.88413	7.22021	69.67639	10.06286	1123.88107	6.81239	41.29444	6.07581
41.93678	35.18739	1.00000	7.23978	83.84979	7.26745	8.95432	8.58789	4.14582	7.66621	9.58047	9.17634	82.85749	12.72489	1112.79513	7.99624	17.54907	29.17195
39.64741	39.67564	0.00000	1.37837	66.75509	9.23990	7.14016	8.57330	8.81327	9.98969	7.66714	7.64925	-88.31476	9.95990	1159.27404	9.47382	36.61033	14.27056
38.15541	48.83654	1.00000	3.22675	84.72673	4.53458	7.68585	6.07185	9.89619	6.95079	6.82383	8.02401	-82.46148	6.26792	1157.03572	8.43714	28.15112	19.38184
46.72116	52.59646	1.00000	2.49108	73.19537	9.90052	7.21884	8.38353	8.07732	14.27037	7.62249	7.27043	115.04814	6.98132	1139.45015	5.55828	30.24706	19.43350
13.50249		1.00000	6.95222	73.94177	8.09870	8.72336	6.93588	8.14303	7.69458	7.99571	9.02072	150.60036	6.40260	1081.63653	9.24738	-34.88422	-6.91488
40.16807	41.15381	1.00000	5.51753	78.16781	6.21690	8.52712	3.50639	11.72458	4.64490	9.41589	10.43169	-82.35176	4.62412	1174.24288	6.71418	27.71809	8.82290
49.76018	46.10231	1.00000	1.41685	70.68613	5.97028	7.03048	6.71331	9.41239	7.17018	9.11903	7.92982	123.17306	9.52424	1134.91519	7.89152	41.27194	10.93971
32.95986	37.01427	0.00000	4.87108	84.77776	9.74522	8.53176	8.20836	9.05949	11.23907	9.06881	8.84652	85.83334	11.33053	1083.90737	7.96152	20.88197	12.69603
73.41831	38.73278	0.00000	2.92981	64.75984	11.84650	7.88694	10.17108	11.80011	6.84446	7.11167		34.34691	9.11798	1054.52343	9.36320	61.78491	28.78224
70.44961	62.05145	1.00000	17.03078	72.65231	6.81319	9.80476	7.84754	8.66293	6.36577	9.08084	8.72376	38.94324	8.44931	1073.14349	9.54844	44.98901	12.23817
64.27460	58.17291	0.00000	6.13182	68.78958	9.27606	8.65109	9.33461	10.53427	9.85741	8.44075	7.15516	1.6	9.50547	1122.38636	8.99376	43.11667	20.51338
53.42194	48.84222	1.00000	6.05899	77.53227	10.26736	8.80368	10.60842	5.46046	9.77768	9.67379	9.54007	8.63333	7.07035	1079.34802	7.18632	52.2	17.54576
38.91093	51.10610	1.00000	1.95300	81.78142	7.56257	6.81492	8.51365	8.55940	13.01507	8.81146	7.35397	0.30367	11.68987	1101.30930	6.88459	51.38673	14.28837
37.74557	71.07329	1.00000	2.79811	68.54153	9.52910	8.11585	8.74356	6.23444	9.11108	7.84039	7.16323	38.01667	7.31503	1119.42453	6.54670	11.85	16.79705
43.93222	59.16048	1.00000	2.39413	62.55657	9.87310	7.15809	9.21620	5.78483	7.09566	7.99510	6.68720	81.54855	8.02414	1135.47252	6.82559	26.2649	20.30878
55.59464	62.89742	1.00000	1.48315	68.14322	9.22567	6.91963	8.21778	7.05325	6.48488	7.78077	7.90742	28.28489	6.93648	1176.37108	10.45325	48.15659	22.27623
56.71401	57.11296	0.00000	1.35831	75.90355	4.04130	6.57728	6.27726	5.71892	11.13706	7.28254	8.94898	27.18052	10.44663	1189.28710	9.49051	39.12074	29.31442
50.68711	69.04213	1.00000	5.71464	75.50277	8.63859	8.56760	8.67755	6.07452	9.65904	8.28018	10.13317	144.23058	10.89110	1192.05759	7.29306	-5.85746	25.84178
34.37270	45.01756	0.00000	1.52000	64.28405	6.99763	7.17053	6.12960	3.83603	8.03408	10.17341	8.60854	-111.78903	9.70271	1190.98915	8.52274	33.35283	11.69213
43.78126	32.18596	1.00000	1.54452	74.74492	7.50869	6.89925	8.60481	7.93603	9.03900	8.83348	6.75378	117.7	7.28510	1060.84457	11.21237	35.85	9.78566
47.93060	67.42525	1.00000	12.40247	82.46316	6.22111	9.45068	8.70395	8.45658	5.97053	9.28145	7.35395	107.60627	5.24861	1147.36795	12.27955	51.82721	0.95640
52.86332	65.35473	0.00000	2.83144	69.21259	9.38074	7.42530	9.06908	7.92602	10.33049	9.24713	7.64391	59.4839	9.46719	1134.60761	8.82807	58.7002	13.06124
45.74507	59.16878	1.00000	1.32789	73.98517	8.51899	6.74307	7.54542	8.41627	7.22109	6.26890	10.16967	-105.36369	8.18690	1180.88209	9.50730	22.49396	3.62744
41.43599	29.24267	0.00000	4.56452	75.83352	6.07356	8.50703	6.23946	7.72608	7.71667	7.46581	7.20232	110.8405	9.99327	1108.38829	8.06390	-6.8048	32.79727
32.86403	44.21957	1.00000	4.78209	68.26033	6.90658	8.61719	7.64152	8.30448	8.74428	9.31763	7.91226	19.21437	6.24994	1131.15625	9.67349	44.75874	24.45606
22.73734	61.29674	1.00000	1.72970	72.08606	4.54699	5.68673	4.81658	13.64188	4.52695	10.03546	8.90266	-76.70944	7.56953	1155.02354	9.25925	-11.94306	15.83561
63.93377	35.25684	1.00000	10.17807	65.98744	9.03531	9.29197	8.09193	6.99063	10.74246	8.72767	8.70089	-111.89903	5.20454	1072.89404	10.44880	33.50921	17.50359
35.19564	53.97754	1.00000	18.24689	83.95107	9.53175	9.84988	10.53999	6.82075	11.19254	6.42269	6.68199	117.33333	8.35479	1073.79180	7.14749	34.85	22.63763
46.34500	44.59632	1.00000	17.48611	85.86517	4.40902	9.77737	6.54077	9.97281	5.17409	6.16710	7.35776	-41.88778	8.12395	1166.47633	8.51228	-21.205	23.81307
49.83852	33.65927	0.00000	6.30319	76.56803	8.06055	8.71974	10.64503	8.84079	9.17007	8.96784	8.85358	111.50861	9.41547	1149.66186	9.06847	32.54278	22.68556
46.74644	48.36852	1.00000	2.95854	62.85366	11.09445	8.09555	8.06743	7.90281	7.86327	9.96740	7.01597	146.05093	9.90850	1072.34178	5.82204	-34.28853	21.74070
20.72166	70.28789	1.00000	1.78764	68.76616	9.11478	6.95482	6.85224	7.95697	9.70939	8.38809	10.26995	77.54372	7.36963	1069.17918	8.68109	10.12268	14.35485
54.14251	50.13721	1.00000	1.84339	80.16733	6.30768	6.26919	6.64108	10.75673	6.54613	7.44473	6.65362	-47.1725	6.95734	1158.18630	9.54084	-22.57306	4.69158
28.81937	53.57492	1.00000	2.16594	84.86151	8.16569	7.76016	8.72874	8.90741	10.14499	7.11533	7.15970	86.51499	11.65658	1103.88271	6.73268	23.1959	26.17425
51.15594	52.50651	0.00000	3.27341	64.39787	6.32697	7.75159	8.33613	5.39985	9.92759	9.80926	8.17453	83.36889	13.22878	1100.87163	9.10871	26.76628	1.82093
56.74202	42.34345	1.00000	2.10236	70.53842	9.69382	7.32149	6.88335	7.55934	8.24288	8.37571	8.18764	-77.4286	10.11871	1169.42303	5.69256	39.00622	-4.49151
31.20849	44.78369	1.00000	2.31625	88.18427	8.57307	7.81518	8.88910	7.85821	9.18539	9.62944	8.73603	-81.77285	11.92281	1149.58179	6.86546	28.54944	18.99670
72.65805	57.09091	0.00000	3.15417	79.87879	7.80041	7.97148	8.43361	9.32435	12.30452	6.71311	9.42464	12.70038	8.36385	1171.43672	10.09750	45.9836	4.75019
53.35580	49.07663	0.00000	12.66723	66.05602	5.33738	9.43299	3.52699	8.92486	7.22798	8.88228	7.56322	78.25795	8.13290	1065.63338	8.08235	9.82564	15.91628
48.54609	50.08739	1.00000	0.94688	72.69340	6.44250	6.58065	5.73228	10.61401	7.70864	8.36782	7.77012	-58.38341	6.53563	1074.15268	8.52326	-34.64966	4.87337
40.80295	18.11371	1.00000	17.08950	61.14042	7.65676	9.79848	6.08601	7.19144	8.34040	6.81211	8.01965	77.0202	12.99208	1156.49016	6.49535	43.41949	15.32122
59.20880	63.61280	0.00000	15.76123	65.12965	5.70997	9.67555	3.56831	9.45056	6.12840	7.25566	7.52844	4.52529	7.52577	1102.22993	6.63218	50.71229	20.45869
48.89816	55.32431	0.00000	6.16030	72.71135	8.00307	8.79833	6.41085	7.29581	5.34008	9.28511	8.90050	-87.65644	10.09921	1137.39926	7.05087	41.80753	12.91573
63.93918	64.38956	1.00000	11.40440	70.20151	7.94312	9.35729	7.74508	8.89962	6.34660	9.33455	6.85594	37.99117	8.37664	1178.30691	9.79461	44.92934	26.93136
42.77142	54.99629	1.00000	1.56490	75.29516	10.82396	7.00794	9.44605	7.14684	5.46767	7.70820	9.60661	74.80555	9.09791	1183.02950	6.60795	34.08565	16.11281
61.18889	28.75389	1.00000	8.08150	76.80184	10.84988	9.05165	7.84630	9.52218	10.35929	9.11300	8.20432	76.03889	9.69945	1135.89610	5.93705	18.18158	6.38840
22.59694	37.38279	1.00000	10.01377	64.60401	10.65802	9.15330	8.98283	6.69498	5.45326	6.60465	8.44230	-115.98391	10.40114	1119.53973	6.60312	36.20829	12.69801
37.92829	45.75337	0.00000	1.77024	67.68989	7.41725	7.32168	5.00178	6.57277	6.21914	7.78047	8.02100	107.60627	9.59963	1153.57545	8.46159	51.82721	14.09450
50.46999	56.36612	0.00000	63.56483	74.21788	7.59212	11.14164	6.45106	5.68638	5.98230	9.39777	9.02168	-73.75335	8.30626	1088.86638	5.68133	45.4473	-9.92744
38.41637	44.84638	1.00000	3.86328	74.47428		7.80082	8.84928	4.99362	6.35590	8.33848	6.89783	37.55	7.17964	1196.61855	6.52434	6.03333	21.14958
37.74595	61.79911	1.00000	4.70284	82.98436	6.51850	8.45463	5.42548	10.17347	7.13887	6.47021	7.30958	38.15035	6.89478	1088.61830	7.85940	49.41029	11.27867
73.88019	28.16271	0.00000	5.32639	76.00562	9.42653	8.59049	9.77184	10.36147	9.00145	10.57329	7.55538	14.01481	10.41953	1103.91392	8.53924	42.67164	0.30305
55.25805	41.69265	1.00000	2.99232	71.02377	8.68289	7.43616	7.81398	8.18652	8.39151	9.05723	7.41701	32.88667	4.75563	1188.18515	10.85377	3.27833	12.11312
19.99660	27.40746	1.00000	7.72444	82.49818	8.72912	8.90894	9.12946	5.86636	7.73984	8.96063	7.50525	8.86704	7.04085	1060.86154	10.82802	50.23805	17.00441
54.31596	57.87638	1.00000	1.52659	81.41538	9.87769	7.40722	11.54093	5.41401	9.80139	7.60288	7.38297	-82.35176	7.82580	1191.51798	7.58675	27.71809	12.68839
44.20738	34.14937	0.00000	8.98955	77.56827	9.91901	9.04170	8.50667	11.68681	10.82528	8.67738	7.04389	-2.98333	9.12788	1091.67899	8.78761	53.83333	16.99996
39.04384	50.03204	1.00000	4.97895	70.07011	11.06840	8.25155	8.12625	7.84160	8.71723	8.52913	8.93612	-122.24092	10.34961	1163.69858	6.41911	47.4943	17.23813
59.00391	51.02517	1.00000	4.34164	72.95799	9.79709	8.14315	9.76163	5.85160	6.09633	9.77785	8.19632	38.07083	11.26571	1197.60296	7.28878	54.90083	20.85342
36.87521	40.23135	0.00000	34.10712	52.50949	6.29886	10.51323	6.53181	5.98087	8.90015	7.50804	7.09592	124.95278	11.69684	1132.77169	8.45510	6.33444	24.46813
	56.79899	1.00000	2.08729	86.76941	9.85638	7.12208	10.42787	5.87042	8.31466	8.06922	7.03519	-41.45861	6.78000	1064.50536	6.65986	-4.42472	12.93504
59.74157	40.59209	1.00000	2.59502	69.59450	10.20867	7.55790	11.79056	5.36894	10.23052	6.86245	8.17255	75.96976	7.76712	1088.00942	7.54262	15.73628	30.76710
31.81749	65.14742	1.00000	3.67319	65.34999	10.59479	8.35265	10.45363	7.39796	9.00367	8.89040	7.01639	123.89071	8.13605	1110.17965	6.54097	10.31672	17.11612
32.24264	64.90961	0.00000	1.07448	74.59275	7.82044	6.61748	5.53077	7.75157	5.59394	8.69469	7.08577	20.89389	10.88543	1092.20530	7.07373	42.62833	-2.99209
37.56149	56.58216	1.00000	1.13046	80.33645	10.19498	6.85112	8.00142	7.74319	10.32545	8.81424	8.05250	-69.08333	7.88787	1072.25726	6.05120	-16.25	26.92152
52.90917	31.72621	1.00000	1.02797	65.67788	8.80884	6.61566	9.59946	4.54258	8.47098	11.11208	6.70223	2.29026	7.72000	1171.79050	7.23367	48.77644	17.45202
66.37476	69.13261	1.00000	2.24917	81.99620	9.60332	7.27922	11.07285	5.98822	9.44234	8.96376	8.13040	-79.62098	9.31146	1176.78669	6.94362	9.15093	14.42170
19.19826	37.62655	1.00000	3.83144	65.08581	5.66181	8.26550	7.79163	9.06032	7.27597	8.59348	8.35475	-85.43772	8.97832	1078.70829	9.44170	10.63504	10.30087
41.75319	42.06060	0.00000	9.95795	84.66602	8.12104	9.14234	6.64148	7.78497	5.36640	8.57606	9.05093	25.8191	10.53884	1137.65204	8.84776	53.5942	9.83877
49.68495	35.72443	1.00000	3.85358	69.78385	8.29174	8.07517	8.38935	5.01147	11.17718	7.92514	6.99139	-50.19556	8.60425	1072.96349	6.81276	-19.72806	12.75732
43.06068	20.31113	1.00000	0.73950	68.25381	9.76590	6.57564	9.60570	5.95030	8.96167	8.01013	8.00906	-79.62098	7.98411	1110.40737	6.79597	9.15093	25.84993
56.60178	46.54585	1.00000	3.11847	65.05026	8.24694	8.10833	6.64573	7.78522	7.34798	7.29873	9.09707	103.81667	6.13145	1099.09091	8.66529	1.6	9.06096
71.04059	37.01978	0.00000	3.63929	61.77506	10.66653	7.91858	10.07027	10.38571	6.19559	9.12131	5.79254	37.3825	11.49352	1056.89858	8.09181	37.05944	17.34436
61.32795	48.59855	1.00000	22.34212	77.71006	7.25984	10.06040	8.84884	7.87688	10.78725	7.22195	8.11406	5.2875	14.29770	1111.36158	7.76943	51.65333	28.17623
45.49048	51.40988	1.00000	7.22767	70.57317	8.43532	8.82665	9.35492	9.28855	11.52890	8.69922	8.13522	-101.2591	11.83777	1160.84241	6.98348	21.01858	3.15551
48.54803	38.14345	1.00000	4.78246	68.52087	9.42677	8.44451	8.10265	6.47114	5.80859	8.41484	8.12605	1.6	10.65080	1107.53130	6.41448	43.11667	14.03940
48.43259	44.87750	1.00000	15.20140	78.81666	5.94233	9.62419	6.85781	10.45090	5.58237	8.50313	6.91088	2.18967		1186.38099	9.05889	48.8765	6.37706
42.75775	63.13485	0.00000	2.39218	68.19367	8.49700	7.35238	8.69992	5.88690	5.81891	9.23715	7.32716	117.55417	10.47384	1118.64821	5.53852	34.86472	27.87998
71.65106	42.25766	1.00000	2.30354	83.73423	9.16798	7.48521	7.11575	8.06309		8.83645	7.08517	43.38531	5.83296	1128.71940	9.71694	9.89206	6.85677
60.81270	28.64147	1.00000	1.92691	76.95495	8.75280	6.45395	7.60830	8.88417	7.09849	8.17338	7.95738	13.58357	8.84404	1066.69102	9.22661	-1.63333	1.64732
50.10393	46.00177	0.00000	5.22871	77.82287	8.23114	8.67777	4.80008	6.23333	5.11809	7.76867	8.03822	-58.70072	9.38522	1180.55998	7.93688	-34.74785	13.03223
46.18502	56.79798	1.00000	4.71776	78.13953	9.54486	8.44470	8.15358	5.57744	7.47379	6.49866	6.19253	27.18052	10.39626	1104.79749	6.84423	39.12074	18.97329
31.68740	67.98948	1.00000	8.69544	68.57719	4.93298	9.06048	4.97973	10.19221	8.38324	8.33737	7.11042	104.64992	7.08934	1165.27507	6.65696	14.64056	22.58854
19.28220	70.52266	1.00000	5.77588	70.23032	7.52873	8.31979	7.40381	7.96697	9.24802	6.34293	9.42359	-52.20639	7.42726	1190.41851	9.08981	-3.20333	19.91549
48.81943	25.19671		4.29302	77.03397	8.37987	8.28236	7.99614	5.85765	6.03028	6.59568	9.31104	2.12213	10.62883	1121.35152	6.05605	48.8222	11.17237
40.12721	45.13798	0.00000	4.27198	74.48716	8.15872	8.25215	8.21712	11.84146	10.60836	7.83889	7.13522	28.28489	10.80456	1198.45421	9.22946	48.15659	29.37001
50.41835	35.31398	1.00000	1.47105	71.48441	10.37660	6.57378	11.46786	7.39288	11.39740	7.11688	7.81969	10.18003	7.95431	1075.94389	7.23269	24.96334	10.37333
39.42573	39.13165	0.00000	1.83092	62.95856	7.35257	6.40261	9.74634	4.54955	7.79693	7.97487	9.53933	76.92421	10.07296	1085.11085	6.03770	60.97944	4.78900
38.20277	52.05991	0.00000	2.83088	71.82603	9.57004	7.49286	9.38525	7.88397	8.76992	8.86460	7.40352	24.71204	10.54333	1104.09629	8.68613	41.57439	4.74756
21.16654	64.68399	1.00000	2.69324	69.56573	3.61443	7.70868	5.29025	11.14214	6.32100	7.38986	8.78779	39.28333	4.50468	1168.81881	8.77036	-10.33333	15.20936
41.56860	61.50992	0.00000	4.92636	80.60465	4.93603	8.12965	4.46401	8.06518	7.43098	9.49448	8.81640	-2.12139	6.62532	1105.80521	5.88503	52.48173	18.22212
51.47970	60.26050	1.00000	1.50798	69.85756	5.63441	6.73205	6.29245	10.77774	6.11508	8.43138	9.28434	-50.00639	7.38248	1069.50263	9.45015	-25.42944	13.82610
49.34132	35.27366	1.00000	6.50389	74.67732	6.55872	8.85817	5.83536	9.58104	5.51953	6.72909	8.01993	29.00974	6.32130	1133.63858	8.44550	-24.19436	5.28623
62.30924	46.68488	0.00000	2.07081	73.56500	8.32142	7.29732	8.66336	11.13777	10.63974	8.99848	7.78753	-48.29694	10.04485	1096.07218	9.76930	-20.87306	34.17193
55.45787	61.01958	1.00000	2.45250	72.53220	8.92785	7.93826	8.86304	5.23667	9.29989	6.80380	8.09797	-77.70066	8.52772	1167.83076	6.91629	43.16547	23.91719
27.09276	41.64945	1.00000	6.09881	78.56012	10.85995	8.71064	9.25199	7.04506	7.32245	7.00693	7.92386	-89.99038	7.47055	1075.08720	6.10615	38.58894	25.37963
22.43795	71.25677	1.00000	3.14734	90.34089	9.63052	7.81106	9.14162	9.19153	10.93118	8.90399	8.10257	-52.35558	10.02455	1097.31943	6.20318	-14.66463	23.72670
51.49633	40.45510	0.00000	18.14069	71.14441	7.18613	9.84151	5.04276	7.65826	5.76622		8.02606	16.54165	9.57263	1072.56525	7.03185	68.79833	11.40597
49.20666	37.87193	0.00000	4.43830	69.97414	9.38635	8.38072	8.45234	10.03587	11.19576	10.16914	8.39958	18.69303	8.27308	1103.25288	10.05830	12.18441	20.95607
35.20421	45.40511	1.00000	3.57525		6.10896	8.21490	5.07525	9.25686	7.02513	8.97697	7.51189	-89.99038	4.76620	1131.60554	7.34543	38.58894	10.74472
47.93443	47.42238	0.00000	4.21749	77.82371	7.91823	8.23496	7.42799	3.95455	6.99200	8.21467	7.22639	-122.24064	9.92982	1179.58309	8.55871	47.80527	6.55563
45.35183	66.70762	0.00000	4.39709	75.56330	4.84127	8.46868	7.17482	8.12184	8.38680	9.04397	8.50552	37.73333	9.15920	1183.15532	4.58700	-4.06667	23.95201
50.90420	48.38107	1.00000	2.40377	81.27251	11.35806	7.03265	13.28142	7.05713	7.89045	9.24778	7.24483	76.56719	9.38489	1150.09225	7.62621	24.41288	8.00004
35.26065	38.34948	1.00000	3.06401	76.31933	3.91778	7.76808	4.67726	11.16119	6.85495	7.11569	8.73243	15.28318	5.34341	1130.90272	7.27156	-4.26613	6.75786
38.63071	38.03005	1.00000	4.64588	72.51113	3.68211	8.16715	5.35644	11.82832	6.26593	8.44631	6.87870	71.52847	5.97352	1090.71771	8.81865	32.57756	23.53183
49.70153	42.58822	0.00000	9.53439	82.04452	11.33816	9.15738	11.29450	8.04095	7.32642	7.02806	7.52807	98.6738	8.42099	1168.34846	8.73202	3.7278	6.90552
43.02146	44.55687	1.00000	1.33039	78.13691	7.91352	6.91220	8.18876	8.33334	6.61941	7.62379	9.10985	-74.95472	6.72240	1094.76203	10.88473	10.98778	2.61898
41.77777	28.54990	0.00000	6.31320	74.72523	9.86036	8.73891	9.97505	9.12476	8.73680	7.45233	8.52802	-81.56929	10.76365	1156.39910	8.04578	41.55838	10.15648
40.47147	39.65321	0.00000	0.72533	73.01276	9.18641	6.06240	9.77966	9.38225	9.55266	9.32619	8.66598	-87.70172	11.03762	1175.28013	8.95917	41.72059	2.27472
27.66380	44.55660	1.00000	2.34482	62.25130	7.73670	7.51708	5.72505	9.42751	6.90936	8.46266	10.21565	38.15035	8.98336	1173.12212	6.84490	49.41029	-1.54984
56.42778	58.73288	0.00000	5.74211	85.68126	9.16290	8.55664	9.28926	10.32957	10.36443	8.65172	8.76862	0.47713	8.95021	1113.58939	9.69065	51.39323	-0.17051
39.46843	49.20924	1.00000	4.07217	77.48262	8.58188	8.18181	7.81908	7.05559	10.49202	7.57253	10.36992	144.23058	9.59511	1085.12749	6.36277	-5.85746	-0.26874
47.70983	58.46033	0.00000	4.61544	72.62126	4.54329	8.15068	7.53906	5.90685	9.30158	7.04662	8.44661	-7.32097	7.01355	1146.92866	5.31421	41.1053	27.27969
47.56771	65.91306	1.00000	1.07993	86.15577	10.81805	6.48983	8.86146	7.44959	8.49814	8.36284	8.11800	-105.36369	9.60249	1076.54469	6.36426	22.49396	21.39000
51.59124	49.72471	0.00000	1.65866	75.35131	5.50780	5.48910	7.49424	6.56198	8.52765	8.47713	7.75610	-70.20749	9.13341	1178.55388	5.14827	8.62261	0.83124
58.71331	58.40577	1.00000	4.56322	83.04141	7.54041	8.22385	7.29440	8.25123	7.84384	9.17352	6.04610	-81.24441	7.43212	1108.03619	8.84512	23.15678	7.36680
48.11797	51.37289	1.00000	2.18318	72.38549	5.29497	7.63010	7.66793	9.78594	7.36182	8.63707	7.33245	150.60036	8.50494	1193.50384	10.02015	-34.88422	29.67246
37.18419	42.67346	0.00000	4.59700	70.96396	9.68679	8.28038	9.47429	10.67734	7.64021	6.86440	9.36175	-65.61427	10.72025	1132.59233	9.35215	-27.4338	16.94592
59.03193	53.90578	1.00000	4.11065	75.17252	11.13546	8.21029	10.04206	5.91716	8.05602	9.82167	6.04720	2.44892	8.47973	1130.01745	6.58353	48.98693	-0.65825
