PRES	TEMP	latitude	PAHs	Pb	PM10	PM2.5	O3	NH3	warning	SO2	CO	H2CO	C2H3NO5	NOx	longitude	CH4	CFCs
1079.35795	22.28177	45.40008	6.40964	60.53437	11.05213	8.90365	8.10350	9.80729	1.00000	7.00223	7.29264	68.07782	2.89088	8.38132	-73.58248	9.01402	62.11512
1102.54638	11.74424	13.70167	4.47567	55.40659	7.24364	5.84790	5.87695	7.65048	1.00000	5.09286	7.37310	52.97841	0.11568	5.67155	-89.10944	8.35707	32.66859
1133.49205	15.53106	44.35056	7.37071	47.66449	7.93568	7.40392	9.67022	7.36027	1.00000	6.87197	8.48778	51.61381	0.22840	10.01317	142.45778	6.66454	62.65167
1101.54171	17.47266	33.50921	6.57787	54.48796	6.84775	4.91074	9.89192	6.87091	0.00000	9.17486	10.09664	24.72130	0.08247	7.57674	-111.89903	8.69085	38.46308
1105.83814	12.00601	57.14369	5.98421	64.83218	6.82004	6.08113	6.48531	9.01147	1.00000	5.85557	4.37303	56.41103	0.17655	8.50278	-2.09814	7.09583	56.47362
1155.78321	23.84208	55.1904	6.90051	51.51907	7.01251	6.81754	5.81710	6.98269	1.00000	6.62746	7.69240	49.84021	0.05545	11.83236	30.2049	8.20327	61.10478
1194.67801	21.25898	21.46527	8.21394	51.41254	6.47813	8.67678	9.19367	8.25187	0.00000	4.98951	8.70712	34.67527	0.11481	11.74215	83.97573	7.42767	45.65651
1196.75883	31.82500	39.08367	7.94872	54.71671	7.99174	8.99388	6.72308	7.22367	0.00000	7.40967	7.39274	37.98221	0.16656	9.43321	-84.50855	8.32216	63.79283
1155.28297	7.27269	51.84819	7.04161	42.36122	5.83368	7.00576	8.28560	7.61402	1.00000	7.91194	6.28053	55.10653	0.11203	8.58040	1.26738	8.14424	46.93098
1191.24199	9.90786	45.51667	5.65324	46.58719	7.65652	5.69303	6.27854	7.90442	1.00000	5.13814	7.44271	31.85412	0.16356	9.22501	4.86667	6.58953	66.85892
1172.09256	8.89200	12.74482	5.35617	44.00108	11.53099	6.42766	6.94948	8.09336	0.00000	11.05010	7.09334	57.18427	4.57444	8.56407	4.52514	8.15465	49.02641
1198.30965	21.46940	29.84576	3.54261	48.75948	9.07566	6.33255	5.69669	6.46712	1.00000	5.49063	5.91207	20.00551	0.44181	8.58971	-90.10674	9.63819	51.65317
1138.67680	20.07595	12.25282	6.14630	65.62341	6.91191	6.21578	8.31125	7.80769	1.00000	6.54686	7.77187	53.90592	0.11340	7.66325	79.41727	7.27635	44.94089
1199.38489	13.41369	33.72255	8.17203	57.65362	9.78896	7.91703	9.43988	8.10908	1.00000	8.18064	5.74558	42.56711	0.88827	9.36782	-116.37697	9.01360	48.05735
1120.39053	26.51597	34.9	7.28957	47.59618	6.03516	8.06836	4.05254	5.21218	0.00000	7.37702	7.21019	56.52274	0.12125	8.74516	137.5	6.62301	37.54013
1082.22893	17.72940	11.12018	5.05843	53.80650	7.58611	7.18841	3.90681	7.01542	1.00000	6.33193	7.96909	40.52787	0.18468	10.68990	76.11996	7.93690	68.23086
1184.12600	23.91687	34.21639	7.36986	69.07754	1.00871	6.31915	4.13753	6.16808	1.00000	8.09482	8.20612	37.18869	0.09501	7.76622	-119.0376	6.73918	28.73063
1073.66746	19.96145	50.9803	8.49281	67.68288	11.10775	8.01403	8.85184	6.66320	0.00000	7.55285	7.24557	35.61680	3.06268	9.15012	11.32903	5.97235	53.96658
1187.98928	-3.04081	53.53395	6.64594	53.75834	6.79217	5.88639	8.62890	7.94248	1.00000	6.06346	7.59638	50.03386	0.13573	7.25807	33.72798	7.26897	37.64853
1128.66644	11.73608	23.49668	6.27607	58.03320	9.79046	9.07652	9.84655	7.61873	1.00000	6.58218	8.50290	28.82995	0.87391	8.62897	86.68363	6.36661	65.21598
1096.58025	18.32870	42	5.06081	46.30801	5.15874	6.95145	4.91661	7.76877	1.00000	7.75496	6.36997	61.99759	0.08842	8.77476	21.32778	7.81990	51.35883
1182.47955	31.61121	-19.72806	4.71494	57.31762	8.46154	8.88808	8.87625	8.62608	1.00000	7.81520	7.47681	47.99481	0.31315	6.13196	-50.19556	10.03995	45.99859
1070.62007	11.72310	0.51667	7.72686	38.09989	9.47124	9.63147	6.88390	6.94378	0.00000	6.95060	7.17146	36.39112	0.64797	9.19513	101.44167	6.73713	53.69344
1064.66094	21.07867	41.91738	6.53327	52.61055	13.63701	8.60943	9.03857	8.70513	1.00000	9.89473	6.09386	43.45008	37.32579	6.11143	3.1631	8.34557	53.12402
1053.37518	18.90025	12.04161	6.15908	56.48079	6.79639	6.15998	6.95302	6.17226	0.00000	10.56178	6.56955	62.23573	0.10208	9.15521	75.35927	9.20005	42.18610
1187.26467	17.99101	42.58342	3.69533	29.88691	7.36955	7.76769	3.01157	7.92737	0.00000	10.58407	7.18018	39.21602	0.12593	9.69801	-71.8023	7.34237	79.07320
1064.31503	41.52425	34.08565	6.85850	59.67339	7.03694	4.88022	9.78724	8.43661	0.00000	8.59998	7.01438	71.12090	0.14045	7.88729	74.80555	7.72907	41.48666
1089.48327	12.12468	49.5099	9.57535	57.50717	6.49305	5.93022	12.13672	8.20695	1.00000	6.64523	6.49694	22.83426	0.10044	7.72072	6.74549	6.25422	39.68286
1194.34409	22.40203	42.819	5.93867	42.72152	9.02256	5.85525	7.24740	8.98356	0.00000	11.19366	8.20042	39.75369	0.46679	6.39133	47.1192	6.41358	45.02201
1110.55321	25.00953	16.455	6.08503	45.86190	7.47640	4.40566	11.83582	8.17173	0.00000	9.80355	8.45254	46.50272	0.18501	7.02306	120.5875	7.21907	71.91779
1100.77772	20.62814	-7.51611	6.98146	53.52556	8.41219	7.79031	10.21838	8.72199	1.00000	6.06305	8.13959	52.48853	0.27476	9.94891	109.05389	6.36873	65.11786
1179.34590	-3.35511	24.05979	5.95904	47.84358	5.86791	8.24228	10.14608	9.63982	1.00000	6.31822	9.04783	64.15215	0.11333	9.23813	77.40858	7.47970	53.47946
1195.40765	5.81864	36.64852	4.65131	63.86561	8.41126	9.24525	5.86742	6.45956	0.00000	8.81273	7.63716	62.93786	0.28901	9.12539	51.49621	8.93375	28.18334
1189.77810	2.96973	21.53889	7.49452	62.14388	10.28174	10.02286	7.81108	7.35901	1.00000	5.68635	8.43116	46.03586	1.33562	9.63360	71.57737	7.03233	42.22981
1145.14554	10.81699	48.8449	7.48650	56.92368	4.81922	5.82279	7.20237	7.22824	1.00000	6.40784	8.16420	41.40756	0.08598	7.91832	17.22635	7.85230	46.25119
1124.66102	21.81059	-7.60361	9.37819	63.11199	6.46697	7.68678	11.11335	6.83468	1.00000	6.30790	8.95987	43.58294	0.09584	11.65021	37.00438	7.58027	61.08012
1119.66614	43.58223	23.0072	4.31359	67.58893	6.72734	5.78846	7.83485	7.62614	0.00000	10.13165	6.91549	62.07120	0.11684	8.45014	-82.4017	8.11582	35.60386
1062.44674	22.75228	4.2475	6.85692	52.76052	7.96804	9.86355	4.53294	8.16661	0.00000	9.37262	6.63738	34.06935	0.20463	8.93098	9.00472	7.10127	50.00435
1128.88849	1.39136	33.54428	8.19136	45.10382	5.26617	5.69992	6.75272	9.18455	1.00000	5.92560	8.55802	54.65055	0.10118	10.00928	-84.23381	7.63367	44.24042
1108.88194	24.01876	59.80917	4.20507	55.95408	6.51221	6.51788	2.42169	8.29392	1.00000	5.75282	7.53439	66.43735	0.14399	9.44873	30.38167	9.02311	66.18256
1073.43145	21.38923	37.19723	6.93763	52.01286	6.56145	5.63919	7.39653	5.45462	1.00000	5.48675	7.65805	25.86814	0.08526	8.33821	122.05228	7.95937	53.57132
1098.42980	10.47795	39.00622	5.77027	60.63690	6.13943	5.85792	5.58790	6.34077	1.00000	5.39763	8.16517	62.20037	0.07552	6.90810	-77.4286	7.48509	49.92121
1152.12512	-2.32843	-4.16694	7.16747	72.50322	7.05820	8.46818	9.41346	7.06410	1.00000	5.77180	6.75891	38.51053	0.14667	10.31453	-40.7475	7.76733	56.47524
1178.51893	27.55779	48.77644	6.68937	50.89735	8.51815	8.35438	4.97313	8.57421	0.00000	8.58836	10.99699	46.34913	0.28691	8.71720	2.29026	8.96248	51.72851
1104.00628	23.45200	48.28259	5.69116	38.68801	10.54756	10.52203	6.49295	8.28246	0.00000	9.08762	7.27420	42.69309	1.75250	9.11207	9.72749	8.10209	51.13704
1171.51280	35.14049	39.96348	7.53489	65.89535	6.95840	7.81918	4.46325	8.76005	0.00000	8.65806	5.91478	22.77594	0.18338	8.68037	-4.83076	5.56841	71.02812
1058.57364	8.90068	10.98778	6.27535	59.64430	4.78841	6.85999	4.59348	9.23535	1.00000	7.32991	8.43244	25.08974	0.06220	9.49764	-74.95472	8.02785	42.71318
1065.12675	19.69232	19.21667	6.33251	61.75557	5.66575	5.86327	5.63052	5.93771	1.00000	5.53724	6.46483	52.63279	0.10485	7.25321	73.08333	9.34208	49.92557
1132.38630	18.59005	28.92694	8.95567	60.04759	11.88037	11.58432	8.63594	6.08746	0.00000	6.77556		48.22715	6.51813	9.36024	78.23456	7.78361	55.99119
1120.60953	22.32528	10.13361	8.91761	42.72721	4.82468	6.93002	10.45911	7.28474	0.00000	8.54397	6.74624	40.79297	0.14272	11.36686	124.84472	8.20608	33.52093
1114.97186	9.18802	52.4581	6.81390	56.41406	9.79254	10.27991	8.11646	6.21388	1.00000	6.28590	8.93460	53.21559	0.88128	8.22091	13.28702	7.82138	56.08858
1076.74253	12.75108	10.61285	5.59184	41.61117	7.99390	5.85111	8.17652	7.60519	0.00000	8.85008	6.72729	65.68353	0.18315	6.40463	12.19458	7.81567	38.58950
1198.54291	16.29310	2.41669	6.03995	40.67303	8.79566	9.27470	9.30032	7.60684	1.00000	6.78385	9.36089	32.85291	0.36936	8.05604	30.98551	7.68767	49.21165
1064.49655	21.56547	4.2475	7.60328	65.49806	2.15530	6.42942	5.95343	8.41590	1.00000	8.49241	7.70727	55.81154	0.06841	8.99572	9.00472	8.77499	40.11109
1115.16070	1.03153	16.0438	6.13675	51.69500	4.71953		7.56102	6.62242	0.00000	8.77121	6.72742	32.93835	0.13103	9.52348	120.4861	6.90451	51.54758
1051.29522	31.20817	-21.98333	5.92592	46.33375	7.65098	7.15395	3.91791	7.49150	0.00000	11.05125	9.15854	56.12307	0.17285	8.43144	16.91667	7.93548	45.74689
1106.32624	-10.54010	50.82882	3.52146	66.03328	9.84398	9.16608	9.38435	6.73947	1.00000	7.62042	8.02752	72.11988	0.91076	5.00424	-0.32247	6.01133	28.33552
1134.87972	41.35713	55.82885	4.55996	50.54844	10.76960	10.49159	8.90890	9.52831	1.00000	7.01629	7.36963	63.91325	2.19290	5.77886	-4.21376	7.54590	36.28932
1151.20213	11.35620	14.67751	7.31113	60.78827	7.03628	5.56956	8.97963	8.43658	0.00000	6.85194	6.54135	60.60046	0.14556	9.01119	-60.94228	6.89801	65.28269
1153.28895	18.77587	30.21121	4.83640	56.61200	6.76420	9.64471	4.98047	6.85491	0.00000		6.14542	69.53264	0.11467	9.05033	74.4818	8.71872	62.70514
1102.46760	17.64637	18.20854	5.85124	60.61229	6.16251	7.26395	3.84211	8.38429	1.00000	6.70155	7.45870	50.05281	0.09141	9.68954	-71.10077	7.55560	42.71201
1132.69048	23.84968	51.65	8.43020	57.18429	7.27462	6.71277	10.07222	5.67652	1.00000	5.81433	7.29157	48.61238	0.10070	12.50231	-0.2	7.25555	58.58638
1161.81605	34.48990	12.25282	4.27064	64.80831	5.36135	8.91287	9.42909	7.97928	1.00000	5.97678	7.18412	51.80406	0.09216	7.38015	79.41727	7.76906	30.73947
1159.28035	23.28206	51.955	6.92936	49.38993	5.11614	5.82831	5.87063	7.56410	1.00000	6.30679	9.03929	65.42209	0.02623	9.55641	5.22778	9.35485	34.13279
1083.50586	8.92302	34.4833	6.70419	54.80252	6.29465	6.81471	8.95918	9.53475	0.00000	9.41093	5.85196	63.78278	0.09862	9.99185	136.84186	6.38250	78.87496
1187.57971	15.85163	10.66668	6.38017	49.05365	6.28585	7.33599	6.04174	6.25741	1.00000	7.67382	8.30854	57.27357	0.07910	10.57975	-61.51889	9.20262	29.88771
1075.11327	10.82179	35.48199	6.93473	57.34565	7.53691	6.87857	10.05539	8.83402	1.00000	6.43514	7.83920	63.18089	0.20447	11.01191	137.02166	6.82681	87.95584
1194.00680	5.35183	12.95629	6.14687	39.57774	9.66786	8.46346	6.36176	7.63362	0.00000	10.31251	9.43940	25.47578	0.81071	9.31624	78.27539	7.28092	23.36482
1067.36636	5.85223	14.62072	8.66462	38.37388	12.29860	9.36148	9.00706	8.85381	0.00000	7.68454	10.23485	46.01740	9.81743	9.32046	74.83554	9.09636	74.48187
1145.50832	25.10850	13.70167	7.73800	61.37843	4.49595	6.18951	11.44097	7.47912	0.00000	8.28570	6.00649	33.56973	0.10841	8.99305	-89.10944	7.11088	45.05432
1089.43156	9.58290	42.819	6.95083	49.90670	8.54052	8.82783	9.83140	8.32279	1.00000	6.59687	7.18904	46.61198	0.31296	9.33529	47.1192	6.71918	54.62679
1158.80748	30.42301	41.91886	5.94703	66.27044	8.53666	8.35002	8.87483	8.62537	0.00000	6.19835	8.02185	41.24651	0.28872	9.17513	8.73812	9.07732	49.69444
1180.86110	-8.29021	52.4581	3.86387	55.84613	6.28511	9.29977	8.27997	8.15934	1.00000	4.84758	8.82004	69.18511	0.10854	8.36495	13.28702	5.61352	39.47696
1108.33677	14.85869	41.41204	6.53315	70.90866	5.20777	5.57032	7.06073	6.99323	1.00000	5.86985	7.58917	55.31574	0.02557	6.23926	2.18247	8.64407	20.17298
1103.86443	2.76210	24.96334	5.72427	54.67162	7.11594	6.09505	9.48448	8.21522	0.00000	9.19103	5.65395	50.57126	0.14956	8.04043	10.18003	8.26361	67.32525
1176.32060	30.85389	41.9001	6.99805	42.30975	9.88637	10.64683	8.23694	8.06984	1.00000	5.37282	7.08923	33.13839	0.98335	9.30576	-71.08977	10.56700	27.45113
1104.43667	24.89536	43.48961	6.02214	50.04913	8.19065	5.71668	8.94502	6.82554	0.00000	10.44923	8.22436	37.78450	0.22815	7.06462	-8.2194	7.84232	51.86020
1092.64581	35.26553	46.23899	5.14037	69.11293	7.04661	7.97197	3.99758	7.81444	0.00000	9.69855	7.49766	41.41570	0.13253	8.20919	-63.13414	5.75161	52.35231
1058.59640	11.66025	25.13915	7.09633	37.19109	6.60719	7.22174	7.47817	7.62511	0.00000	9.93620	6.58669	48.92553	0.14898	11.59188	73.06784	8.61722	34.40471
1086.48987	0.33966	41.57439	5.73880	51.01731	5.99086	8.42879	9.07957	7.73008	1.00000	4.98377	6.85795	32.83195	0.08386	10.44436	24.71204	6.83162	46.64549
1191.48215	13.47590	32.42067	7.41045	71.34444	12.19733	9.45748	8.88358	7.64320	1.00000	7.67352	8.20164	60.86988	8.89620	8.28356	-104.22884	6.74468	40.79366
1194.01430	7.46832	68.79833	4.65507	64.20623	9.43844	8.18346	6.63915	6.26901	1.00000	10.32440	6.17717	46.62763	0.61817	9.54066	16.54165	7.17096	47.41925
1162.79494	5.99719	-33.88096	5.79452	56.20822	7.90348	5.19463	8.52400	8.88969	0.00000	9.82295	6.41853	53.98969	0.15109	7.51001	151.07986	8.35279	59.75169
1125.84952	12.25165	27.85	5.59609	22.40475	7.05268	5.95697	5.67515	8.91734	1.00000	5.27060	8.05346	37.29263		8.01704	112.9	8.94656	46.20763
1184.79096	12.88996	40.93121	7.12425	61.28326	10.35770	6.64581	6.25905	6.33941	0.00000	9.44958	6.15070		1.47620	9.51261	-73.89875	8.82291	61.58055
1148.77464	3.82826	42.55308	5.25850	54.24956	10.30554	9.65874	8.07759	7.96837	1.00000	7.86588	7.86072	30.77677	1.40032	5.87161	-87.93341	6.97441	56.67124
1163.74609	6.37593	7.06273	7.46030	64.08602	7.61677	11.57766	8.03242	7.34146	0.00000	6.17407	7.91365	42.99282	0.14980	9.99924	-1.4001	7.32037	44.95854
1054.64433	13.42853	37.65639	6.77610	57.48282	4.22380	7.12760	5.55023	7.28041	1.00000	7.76901	6.79672	56.45604	0.06692	8.00723	126.835	8.45230	49.00849
1123.30358	14.80942	50.82882	6.36596	36.71476	7.96340	7.90834	9.58126	7.00881	1.00000	6.33126	6.52829	53.84082	0.21401	9.72084	-0.32247	7.12975	65.46787
1102.52409	5.07850	32.65246	7.59966	51.07498	7.82702	5.33066	9.71375	9.50793	0.00000	8.18436	7.54438	19.95207	0.16496	9.54326	51.67462	8.04810	47.86020
1137.85467	18.30983	40.56754	7.20190	58.20573	8.99490	9.22896	6.65308	7.86321	0.00000	6.84598	8.21201	39.95479	0.46690	9.21065	-89.64066	7.76229	24.44645
1075.82306	29.38682	44.35056	2.45579	74.55890	9.79326	10.28199	8.82767	6.93849	0.00000	7.74407	6.91148	52.33836	0.85731	4.18457	142.45778	9.59353	36.48520
1111.68428	23.65607	26.9423	5.88695	27.50481	6.96838	5.70465	7.48721	5.90989	0.00000	10.46779	6.66976	33.44007	0.15613	9.04938	68.11759	6.80006	41.17991
1149.20436	7.05375	23.29549	6.34908	57.38027	7.17469	5.48992	6.33921	6.16757	1.00000	4.84284	5.71793	49.73099	0.14215	8.76371	113.82465	6.60134	28.30425
1107.18461	19.90367	34.14251	8.31499	37.13540	4.06983	5.33122	8.73888	6.54701	1.00000	6.51779	5.66421	52.04403	0.11379	7.06267	-118.25508	7.66592	53.31647
1105.45363	17.44023	33.35283	7.53560	43.88351	9.01761	9.49652	4.26822	8.04455	0.00000	9.86294	9.60922	71.27087	0.49001	8.50512	-111.78903	7.32558	64.82862
1128.66713	15.93048	50.82882	5.19848	56.90630	9.76569	10.39451	6.57290	6.51376	1.00000	5.77035	9.45172	55.10960	0.83488	7.27294	-0.32247	7.97574	27.15057
1190.08882	28.14686	38.96667	7.47662	46.97977	8.16751	8.83314	8.48606	5.67213	1.00000	5.12110	6.83638	41.72284	0.23695	10.39391	-0.18333	6.63426	37.12005
1100.03603	5.73532	26.32293	6.19461	44.83279	10.43411	9.81301	8.29759	9.06511	0.00000	8.53365	6.39906	33.50914	1.57192	9.84080	91.00632	6.88228	57.98561
1064.19468	38.28637	-21.41222	7.99550	68.06654	4.69351	6.43044	6.20250	7.09154	1.00000	6.46716	7.17083	17.60583	0.05770	8.22291	-42.19667	8.97378	64.01199
1136.77036	4.00127	51.65333	5.59411	41.18083	3.93311		10.07542	6.87468	0.00000	8.22290	8.73607	29.67740	0.06900	10.19871	5.2875	9.06343	44.12370
1071.06237	3.65608	41.8542	7.18702	44.18363	7.79816	7.26247	10.71758	5.39634	1.00000	5.88882	7.56370	42.98308	0.18785	11.78167	-87.66561	7.68043	32.80615
1081.29235	15.47401	16.0438	7.01514	69.56391	7.89949	10.04517	8.79886	7.54066	1.00000	5.25192	6.88143	30.68924	0.17589	8.58596	120.4861	8.25119	56.15237
1075.61284	18.18997	43.11667	8.15194	74.26159	11.10654	7.31699	10.49755	7.60487	1.00000	7.51787	7.99572	21.11571	3.01085	10.71510	1.6	7.55410	80.87355
1167.94451	19.50671	28.54944	5.62285	44.46313	8.85226	4.36783	10.20944	6.69606	0.00000	10.29777	7.88970	52.90932	0.40242	4.69060	-81.77285	7.64052	40.47332
1175.40312	27.06729	59.37722	5.04066	52.66240	5.70936	7.91984	5.74478	6.71847	1.00000	8.66368	7.75207	38.60284	0.09482	8.29135	28.19028	7.56939	34.50461
1065.47890	39.09243	19.30157	8.41760	79.56319	5.32555	5.11301	11.09124	8.57959	1.00000	7.29810	7.76575	49.25791	0.03664	10.52692	72.85107	7.90668	48.49682
1063.44772	19.34904	46.51872	6.17404	33.95319	9.29282	7.99106	4.77627	6.48265	0.00000	10.52108	7.75014	53.53036	0.55263	8.57659	86.00214	8.14516	62.29718
1091.72611	3.06032	29.38242	7.09704	72.33315	6.17368	5.48898	9.74835	7.98400	0.00000	8.43218	8.00122	56.50569	0.09333	6.95340	70.91106	8.25176	51.66319
1091.94435	39.42622	38.38479	3.11325	41.72518	10.91881	7.95818	7.75701	8.14920	0.00000	10.76668	7.25514	42.20072	2.51937	9.17678	-0.76773	7.74517	36.01051
1076.32991		36.19278	6.19285	40.38941	5.88723	7.48122	7.80135	7.90286	0.00000	8.04757	6.55762	45.09868	0.07655	10.98481	117.65694	7.08998	51.30893
1052.33217	28.37842	34.5624	5.49064	54.14318	9.03942	5.77667	7.73842	6.50428	1.00000	4.85258	7.57915	42.27835	0.42981	8.30234	38.28402	4.71696	21.54971
1169.94187	7.29657	60.97944	4.63987	44.23103	8.55866	6.87785	6.21070	7.34155	1.00000	6.00423	6.79998	59.10851	0.29728	8.23339	76.92421	9.21788	32.65724
1136.47371	22.05026	41.55815	4.67247	66.42578	6.14709	6.00980	1.58534	7.91919	0.00000	4.75993	7.76197	65.45914	0.09905	9.18751	-73.0515	6.75451	26.18093
1072.83102	20.60675	60.02427	5.30470	60.05844	7.18360	7.17663	7.77117	8.85843	0.00000	8.26049	9.83638	67.70541	0.14059	6.10719	30.28491	7.24576	83.55906
1126.36415	4.85555	-6.91806	8.71812	70.46056	10.94307	8.59697	9.45502	7.91902	1.00000	6.07957	9.05318	38.10647	2.58985	11.59725	106.92667	8.86569	35.20642
1078.87568	-9.28406	41.54566	5.04378	36.70859	10.06412	10.04364	8.87770	6.58943	1.00000	6.79758	8.40938	52.36790	1.13466	6.59851	-71.29144	7.33031	42.10173
1079.04897	17.92233	49.41029	4.37646	52.31480	6.67578	11.40776	3.90546	6.04477	0.00000	10.16736	8.16967	65.63188	0.12451	9.15111	38.15035	6.88974	46.49402
1184.10107	13.29939	37.35813	5.70735	41.89853	7.09114	8.22744	5.59152	7.36893	0.00000	9.64777	7.18673	49.67877	0.12974	7.99978	-6.03731	7.66322	40.72555
1175.90353	21.67309	26.18924	5.70010	47.27566	9.68933	8.63913	9.25977	8.89573	1.00000	4.68970	7.35196	38.91526	0.79032	10.33176	-98.15529	7.42905	52.39321
1143.92349	7.32698	29.38242	5.88297	40.63944	7.55206	7.86259	5.41037	6.96268	1.00000	7.26156	7.27671	49.00416	0.13454	10.40561	70.91106	7.75534	47.39973
1131.99745	16.13473	43.31667	6.67024	36.24302	10.33215	9.10981	9.66900	9.58402	1.00000	5.72841	5.27500	69.83267	1.40696	10.35417	-2.68333	7.96397	36.08288
1146.70606	22.05766	14.46693	6.55982	51.44092	10.05916	8.94056	7.59923	8.03314	0.00000	9.59846	8.74694	55.55329	1.11277	8.72740	75.92694	7.92208	56.21431
1148.84046		13.8196	5.57410	58.81601	7.22510	7.05860	6.39560	8.40262	1.00000	6.77034	8.68020	49.51635	0.16349	8.46242	100.04427	7.03540	58.66589
1051.23543	-4.44760	28.92694	6.55235	57.66097	11.24117	9.56066	7.69073	7.62022	1.00000	7.02280	7.80948	61.51434	3.41284	8.35715	78.23456	9.03463	44.12943
1087.98473	23.73660	15.5439	7.24900	62.79404	2.44793	4.96717	4.68195	7.15540	1.00000	5.94045	6.27852	75.21907	0.06346	7.52263	73.7553	7.12516	37.72993
1193.20761	2.68639	43.35071	7.75249	43.64492	6.52125	6.48919	8.03776	8.21860	0.00000	7.15381	7.25503	49.46464	0.10340	10.28917	46.10925	7.84055	87.35413
1165.19526	16.25756	36.91023	5.93112	72.59836	7.30930	6.35572	6.03529	7.31870	1.00000	5.92318	7.10047	52.44220	0.18790	9.46847	-121.75689	6.63481	59.77429
1195.83395	7.99966	12.74482	3.98217	72.57138	7.42948	7.37563	4.61683	7.76155	0.00000	10.11509	5.23610	35.15921	0.18327	8.60295	4.52514	6.66574	36.73641
1070.63247	-10.56160	34.9	5.86468	39.58463	5.30794	6.73767	5.13374	8.48683	1.00000	7.67094	7.54025	57.67846	0.08605	10.90112	137.5	8.19045	30.64838
1143.68612	30.67268	33.03699	2.53603	60.54354	5.52627	9.10211	8.08062	7.32408	1.00000	4.76614	7.07607	71.37861	0.06063	7.09028	-117.29198	8.07351	56.47022
1190.36845	3.08908	-8.73508	6.21339	67.57326	6.81730	9.06395	8.11366	9.52819	1.00000	4.47019	7.61314	60.18739	0.13268	9.78895	24.99798	4.83077	20.49370
1175.01277	16.97945	13.65805	6.62581	54.78044	5.38006	7.30933	5.97690	6.81018	1.00000	8.10681	8.03217	48.21212		10.50281	102.56365	8.21742	27.56195
1142.65409	11.25682	43.67681	2.72907	26.90714	9.87288	7.38848	6.05835	7.50751	1.00000	6.53409	7.79440	46.00244	0.95689	8.17715	4.63031	8.17475	66.29703
1146.41577	27.54421	38.96667	4.92578	70.83079	6.03355	9.21432	3.44730	7.96499	0.00000	10.29955	8.92821	50.28662	0.10394	8.97909	-0.18333	8.55214	38.55485
1095.07405	24.44808	41.24264	5.54323	77.66987	7.15456	6.66818	6.47770	7.80666	1.00000	6.17275	7.40280	33.74194	0.15304	7.32324	16.50104	7.50597	44.41762
1131.13945	-1.90105	47.30997	7.94894	35.36388	4.59526	5.83267	8.38351	6.36784	1.00000	7.11722	8.38723	32.43689	0.05628	8.66796	8.52462	8.28298	41.28024
1101.26216	19.85612	33.86419	6.52581	56.01649	7.32354	7.89970	9.06343	7.06789	1.00000	4.97683	7.36787	15.46564	0.16229	11.31737	48.26258	8.01928	63.13122
1086.19355		28.54944	6.16742	57.29013	6.97814	4.95958	9.07939	8.78994	0.00000	7.86230	8.19367	60.93162	0.14207	6.81644	-81.77285	8.53580	54.09809
1052.96496	17.10962	26.68451	7.57641	65.71169	5.33778	7.15638	6.50869	6.43322	1.00000	7.48403	6.47828	60.15370	0.03546	9.45271	-80.66756	6.28616	73.77195
1131.99923	15.64092	43.1009	5.92987	51.45337	8.96650	8.14543	8.18262	8.39311	1.00000	7.98347	9.05647	33.27445	0.42734	7.14396	-75.23266	7.36935	45.45349
1164.49910	0.75254	40.11583	4.62858	51.80643	10.69491	9.74869	7.51148	6.37161	1.00000	6.92399	8.27117	51.36336	2.04682	6.61691	67.84222	8.67780	50.52575
1087.79553	4.82999	51.168	6.07854	54.88623	6.27538	5.45378	4.28785	8.93453	1.00000	4.68217	7.08090	42.98725	0.09395	9.19846	7.973	8.05790	68.87944
