H2CO	CO	latitude	longitude	O3	NH3	SO2	TEMP	C2H3NO5	PRES	CFCs	Pb	warning	PM2.5	NOx	PM10	CH4	PAHs
49.19417	9.00574	32.42067	-104.22884	3.24581	5.18930	7.83681	1.93721	0.45419	1169.32933	5.80217	70.37843	0.00000	3.73871	6.39447	4.65472	6.56270	7.59170
61.83822	8.86540	8.43333	99.96667	5.31160	4.97138	8.95195	15.04381	0.26300	1065.78633	83.52731	64.57011	1.00000	8.23666	7.70097	6.74312	6.67037	7.70589
45.77691	7.39684	46.65581	32.6178	6.15479	8.70074	7.46120	-5.95613	0.37661	1195.01401	44.01293	53.25817	0.00000	6.03187	7.73924	6.90400	7.27427	7.46055
49.54858	8.00774	40.1675	34.37389	4.76642	6.72957	5.82506	10.77037	0.56180	1161.85533	41.98505	54.08016	1.00000	7.31172	6.54069	7.88013	7.44414	6.08194
55.88860	5.47969	48.8222	2.12213	8.49243	6.38839	6.22611	23.51902	1.29244	1167.73274	58.89951	50.50403	1.00000	5.47337	5.88215	8.77810	5.78899	6.53314
57.86485	8.58207	46.67535	5.55575	3.93181	6.80341	6.60461	35.58996	0.33366	1179.35675	53.94665	58.16719	0.00000	4.99621	6.55082	4.58794	8.58818	8.25683
59.94308	8.22756	39.71734	-74.96933	6.74230	5.04719	5.54313	2.53822	0.19724	1179.18777	42.73487	63.82812	1.00000	8.62214	7.78519	5.42331	5.62286	6.51041
51.52657	6.04787	35.89972	14.51472	10.48279	11.42811	8.94850	7.44735	1.13482	1117.33988	53.31866	15.41772	1.00000	4.09865	6.93078	8.77446	5.04257	7.00168
45.99063	6.14778	33.35283	-111.78903	9.74685	8.60967	6.78037	16.40745	2.92983	1133.03596	61.95406	25.31904	1.00000	4.78735	5.57778	9.80254	5.59681	8.02085
20.23889	5.88803	-23.85972	35.34722	6.81327	9.90350	7.53551	21.08502	0.33363	1117.06136	49.09503	40.87178	0.00000	7.04467	7.09924	5.88379	8.75449	7.72612
52.28061	3.66970	27.85	112.9	8.68477	8.99529	6.05535	36.05488	0.29076	1072.21912	63.51780	45.31909	0.00000	7.26729	6.27040	6.34672	4.64808	6.66688
53.79410	5.24050	21.53889	71.57737	4.25870	6.35487	6.56728	16.08536	3.15199	1128.43587	45.03017	61.08398	0.00000	7.01077	7.08872	9.90660	8.65184	6.92278
39.03167	7.36185	-4.26613	15.28318	7.96913	9.18287	7.28445	1.21743	1.05400	1156.06985	49.20090	56.21090	1.00000	5.12086	5.91632	8.38960	6.38923	6.44784
50.39052	10.06231	31.76212	-95.63079	2.39678	8.12226	9.12878	29.80470	9.89666	1184.76036	77.28009	37.51245	0.00000	2.22885	6.54308	11.05623	6.56832	5.77487
48.78690	7.50840	33.98154	-81.23621	7.59831	7.78968	8.37438	13.81694	0.50817	1068.98087	58.64664	34.61240	1.00000	3.38404	6.24099	7.18117	6.44086	6.09006
42.92391	4.16678	-22.53722	-42.98194	9.38826	7.42638	8.36587	5.48002	0.67741	1165.18780	18.85061	36.99647	1.00000	6.50174	6.66421	8.04067	5.91770	6.38959
36.96756	9.33181	51.19139	6.51352	3.17211	8.49185	7.62804	23.22144	0.19948	1193.46694	40.55730	68.96562	0.00000	6.29254	6.14484	5.67967	8.01261	8.20787
38.28040	8.35078	45.69558	4.7934	6.19515	7.31339	7.58012	17.60637	0.30553	1197.17351	21.53642	45.81045	1.00000	8.74403	5.39429	5.29247	5.65699	8.70135
39.03072	7.71252	33.45122	-86.99666	7.77191	8.75702	7.10336	6.32630	1.06094	1149.09114	72.52846	57.46632	1.00000	5.22156	8.81963	8.60851	6.76763	8.07288
41.27093	8.02379	29.53885	-95.44744	6.34800	7.75948	8.26331	12.69798	0.60937	1088.40152	35.47800	24.60252	0.00000	5.24434	5.25817	7.55679	6.34226	6.29703
40.04998	4.74639	33.35283	-111.78903	7.95622	8.72720	7.34528	4.89921	0.57607	1127.76410	69.66590	49.91369	1.00000	7.09436	7.16524	7.28108	5.77224	6.68667
30.98473	12.53449	51.19139	6.51352	0.41463	5.70540	6.59822	5.54316	0.23962	1186.27849	40.55522	50.14213	0.00000	5.05174	6.15874	3.63666	9.89714	8.48076
52.67293	5.58583	50.50301	13.63617	4.95930	7.63100	5.21271	11.62633	1.82930	1067.06783	38.55403	65.95938	0.00000	6.35225	6.50435	9.24535	7.12022	7.56065
44.92528	11.42298	10.20898	123.758	5.44350	4.28937	6.62383	12.39136	0.41499	1149.89628	58.31370	25.74037	1.00000	9.36216	7.02525	5.75878	6.61364	6.31925
37.38916	5.67409	43.32686	-2.98884	6.95871	8.43013	8.31171	12.91636	0.37447	1140.16483	50.85404	50.73299	0.00000	5.91563	7.09351	7.15369	5.50135	5.23925
33.19790	5.54505	-2.68333	33	8.24754	11.16859	5.14656	12.60463	1.17053	1135.08762	27.37547	47.49639	1.00000	7.05455	7.23311	8.60999	4.75914	6.75337
28.43844	9.37398	39.78504	-85.76942	4.69012	5.60536	6.83523	13.14828	0.46711	1122.05795	66.03670	50.53029	1.00000	7.34972	7.52857	7.53626	7.24574	7.06685
45.79346	2.92470	30.81383	75.16878	6.67125	8.92525	7.28553	4.71591	0.71545	1099.38020	45.86545	60.65150	0.00000	8.95894	6.31379	7.86855	5.73329	7.81360
11.65742	8.48659	53.51684	-113.3187	7.12284	5.47988	6.10419	22.12703	0.29816	1174.33665	46.18911	46.32645	1.00000	9.64394	7.76385	4.00345	4.46749	8.03038
31.79363	5.43914	-31.25033	-61.4867	9.11315	5.47585	6.65336	-0.13291	9.41001	1068.36239	41.05890	41.88771	1.00000	6.73835	7.06198	11.01464	6.12531	7.89708
39.68732	7.05864	31.84568	-102.36764	4.17416	11.12741	8.45947	7.11181	2.22210	1139.59640	60.14366	43.03606	0.00000	5.18952	8.09302	9.49045	3.72996	9.76127
59.44627	3.32579	54.60528	18.34717	7.51017	7.97759	8.01477	-6.49914	0.89997	1152.77402	57.74591	63.73469	0.00000	7.88580	7.35160	8.46974	5.43767	6.10328
32.43172	9.66607	36.06523	-119.01677	4.92866	6.40705	6.88403	22.80908	0.38634	1182.20615	51.89568	53.80013	1.00000	8.03511	6.60989	7.00408	7.27588	6.78748
63.96230	7.22872	3.8801	-77.03116	5.22873	6.92052	6.50695	35.95735	0.60968	1115.32116	51.73129	56.69790	1.00000	5.71336	6.82806	7.56797	6.75400	7.33306
71.57147	7.33325	6.03333	37.55	9.67511	8.66177	8.36654	24.30972	2.80951	1158.17559	33.85936	35.18886	1.00000	3.78111	6.89017	9.73258	6.15684	5.80842
38.40445	7.55388	-7.51611	109.05389	9.81349	8.97506	6.25413	15.27783	11.75273	1190.50553	71.75073	20.62237	1.00000	5.11154	6.79980	11.24654	6.23745	7.73808
41.77138	9.97869	54.03876	43.91385	6.92157	8.05308	8.18452	35.07668	0.27001	1154.25762	34.41251	65.48637	0.00000	5.51586	7.17798	6.04955	9.14230	7.77527
40.70699	4.59775	48	-4.1	6.05228	9.88346	6.22333	53.85314	0.42352	1090.70695	38.48887	26.80130	0.00000	7.52193	6.56453	7.17414	5.33040	7.74341
37.67682	10.07047	51.42708	-0.91979	3.92961	8.86313	7.00609	16.81053	0.72024	1079.08405	63.27953	68.35111	1.00000	9.25870	6.68994	8.08013	8.22316	7.56662
66.19462	6.07899	35.20889	111.73861	5.42088	3.24909	7.93017	21.14805	0.46329	1059.51924	46.45725	54.76490	1.00000	6.41313	6.47968	6.86309	7.03827	7.16096
29.91076	7.27560	33.3213	130.94098	6.15058	5.24784	7.77625	7.27342	0.13855	1112.40582	28.37268	67.41049	1.00000	7.64660	6.56420	5.25595	4.70907	7.10293
30.86118	6.13840	43.32686	-2.98884	4.93163	7.99200	9.08159	22.87225	0.44381	1157.83028	45.81601	78.66317	1.00000	6.76781	6.90987	6.88742	5.53239	5.97149
32.16821	11.45334	6.46838	-73.26022	2.59297	6.68890	7.56461	6.72467	0.44757	1085.74570	57.37838	17.93079	0.00000	5.22292	6.65902	7.00092	6.01334	6.21223
49.76241	4.10858	-19.65	47.31667	5.04635	8.46613	5.48353	22.27744	2.68742	1138.11672	33.94643	52.48091	0.00000	7.93245	8.76473	9.69343	6.35110	6.55572
28.89166	7.70569	48.49144	9.20427	6.44080	7.90939	7.44638	11.22303	0.40885	1125.22421	43.41814	39.82282	0.00000	6.01897	7.61617	6.69555	8.87754	8.88113
35.87453	8.33028	51.62907	-0.74934	6.13396	9.52112	8.90971	28.78816	0.63110	1153.26109	42.98883	66.34896	0.00000	2.90969	6.52985	7.70480	4.39948	7.63222
59.02794	8.97388	21.53889	71.57737	5.39347	6.60693	6.68207	21.99967	0.39408	1072.61716	62.43129	45.97090	1.00000	8.20339	7.71741	6.61093	6.88124	7.26189
43.57454	5.80816	27.9247	78.40102	5.89525	8.68305	7.54066	8.45559	1.92758	1129.03825	33.65119	55.30375	0.00000	5.61054	6.53541	9.30964	5.12082	6.42649
76.66915	6.23078	-7.81667	112.01667	7.12873	10.35564	5.20746	17.21662	0.37949	1160.17580	39.25705	61.26850	1.00000	4.43782	6.56213	5.47416	5.36925	6.47661
44.71067	6.07749	8.48714	-13.2356	5.70427	10.86786	8.10887	13.08465	0.43390	1136.15053	22.99133	34.96468	0.00000	6.20298	7.21526	7.08288	4.15416	8.00965
53.16820	3.00830	24.81757	84.63445	10.98174	7.69814	8.68774	23.63967	1.51437	1154.10723	60.12417	69.42044	1.00000	6.53549	7.46752	9.03998	5.38165	5.00093
19.26093	5.40806	27.9247	78.40102	8.06249	8.73883	7.19729	33.33902	0.42923	1084.54479	57.67697	69.10779	1.00000	5.89445	6.77601	6.73431	6.06076	5.63075
57.06100	7.07836	-19.7625	-44.31389	6.94351	6.10834	4.89177	11.19868	0.37451	1159.60686	72.46594	67.01276	1.00000	7.67728	4.17938	4.91665	4.58592	8.24476
47.31147	5.68710	46.65581	32.6178	5.61531	7.71743	7.87640	22.20468	3.16854	1063.22776	62.80605	48.48500	0.00000	5.93246	7.90542	9.89121	5.82379	7.04786
30.63293	5.92418	35.64889	117.27583	6.99216	6.89648	8.23035	2.01201	1.42898	1063.08970	23.34141	20.44215	1.00000	7.81485	6.29288	8.82562	6.38344	8.08056
33.01317	6.45733	-7.57897	112.23109	10.88779	8.16267	6.65525	20.07736	3.77396	1169.22518	59.16208	71.93597	1.00000	3.42936	8.21386	10.05395	6.07273	5.42835
49.88377	5.19202	48.46458	9.22796	6.84453	6.97593	7.56132	20.53948	0.30446	1159.61777	34.89756	57.09721	1.00000	6.97318	5.40162	6.74129	6.19125	8.89238
45.32068	10.25998	10.7375	122.9666	5.32418	5.14247	7.53750	15.59612	0.43074	1085.91789	55.39723	62.25456	1.00000	9.98582	5.22112	7.01212	7.37916	5.73126
57.51702	7.41329	55.67938	12.53463	5.97271	9.80901	6.82944	10.32374	0.63485	1140.73503	35.96281	45.93290	0.00000	5.99815	4.82525	7.53613	5.61566	7.62099
25.60508	6.24407	51.40944	46.04833	5.27984	9.09386	7.10914	9.60378	1.50984	1109.19965	58.01798	40.60932	0.00000	5.42163	7.30104	9.05218	5.39831	5.70254
40.85355	9.27690	41.84364	-87.71255	4.43694	8.24275	6.85989	35.31317	0.38359	1090.17262	67.82269	45.56345	0.00000	6.73044	7.54983	3.94558	11.85474	7.13416
33.04630	9.14191	45.39402	9.29109	5.91800	4.66802	5.69546	5.96380	0.38348	1186.79769	45.00123	40.47285	1.00000	8.65484	8.32622	5.15774	5.22855	6.75920
63.32330	7.24007	41.0051	-73.78458	7.13154	8.91892	6.39370	19.54685	1.19970	1194.81857	37.89896	53.62900	1.00000	6.21224	8.80579	8.68558	6.06021	7.31659
43.74278	6.43061	-32.05251	115.88782	6.20382	7.79018	6.83880	9.04889	0.42607	1131.98794	51.22809	55.83824	0.00000	5.45165	6.87955	6.52210	7.12047	8.19439
53.91018	6.97966	32.42067	-104.22884	9.01750	7.86187	6.62621	15.09388	1.15235	1135.71276	56.82702	58.36207	1.00000	4.27102	6.20822	8.67939	6.78389	4.91372
26.23711	6.46956	41.14676	-73.49484	8.31899	9.78376	4.01804	-0.99484	1.01617	1090.23766	39.48886	44.82251	1.00000	5.44901	5.92607	8.49642	5.47902	5.93896
37.66744	4.24491	43.35071	46.10925	5.13246	9.59977	5.95342	-4.30827	4.29775	1095.16665	55.84260	55.79391	0.00000	7.74686	8.77139	10.17009		7.23272
15.15034	9.10454	37.16911	10.03478	5.97469	10.62858	5.81944	14.36503	0.38115	1114.97876	46.22977	44.73286	0.00000	7.70813	7.25546	6.40062	10.21679	5.80759
30.00466	8.95310	44.22639	22.53083	6.27265	4.67580	8.75466	27.16933	0.13653	1173.70141	42.55800	62.98821	0.00000	9.38434	7.97656	4.72487	5.14913	7.86888
55.19802	6.42235	48.8449	17.22635	4.94630	7.38280	7.05409	31.52628	0.82481	1183.30023	60.72674	60.71358	0.00000	5.68279	7.17217	8.26003	7.67506	8.28697
41.23946	5.56676	46.67535	5.55575	6.70610	9.13542	8.19411	29.54075	2.32890	1148.42284	42.76126	41.99704	0.00000	5.45530	6.91736	9.54038	3.82071	7.16181
38.78034	6.01555	22.37066	114.10479	5.49922	6.90001	6.32082	22.00814	1.85973	1148.01032	53.49945	52.69871	0.00000	5.55671	6.63863	9.25499	7.21881	8.47070
45.86725	5.54973	7.62789	4.74161	10.30853	12.20960	6.50694	14.33848	1.03405	1160.77706	35.52298	47.62703	1.00000	4.99887	7.30077	8.63908	4.82639	5.32510
39.84391	8.55315	34.85	117.33333	6.37462	7.99484	6.76376	13.68835	0.16330	1102.02925	52.73101	47.22846	0.00000	3.87041	5.67785	4.55206	7.17713	7.01161
39.53409	8.05373	33.3213	130.94098	4.89324	7.40205	6.00585	-9.19104	0.45984	1165.30927	58.18125	67.58673	1.00000	8.76896	5.54717	7.33214	6.96949	7.78742
51.02700	6.94906	39.78504	-85.76942	9.09442	11.22702	5.43309	25.99552	4.11364	1196.14199	35.68973	52.92993	1.00000	6.79664	7.61288	10.12581	5.69999	7.91757
64.05181	4.44862	50.7236	-3.52751	5.80599	7.60276	9.20284	7.56990	0.13173	1128.15841	60.26367	56.19673	0.00000	4.94752	6.96688	4.42009	8.06855	5.44693
43.53424	1.87932	3.02013	30.91105	11.73346		7.06000	8.55604	0.54190	1071.63410	61.48918	41.67337	1.00000	6.08992	5.34015	7.60166	5.67815	7.65253
55.38487	5.70056	46.32374	-120.00865	7.05228	7.35880	5.81504	7.27658	1.01897	1152.11889	58.78759	54.65292	0.00000	5.34810	6.69020	8.49852	5.81638	4.81338
43.88962	8.11945	-4.26613	15.28318	6.35230	6.63503	7.88156	8.11003	0.38842	1090.97073	71.62705	42.31181	0.00000	3.97890	6.96997	3.70674	8.84940	6.80791
71.40052	6.22630	35.50056	117.63083	7.18149	7.87190	6.07530	6.46283	0.71684	1170.43424	64.28711	44.62820	0.00000	4.71489	8.11555	7.99563	5.43770	7.11243
37.81705	5.51204	-33.79176	151.08057	7.42920	7.74517	7.15184	13.05939	0.80778	1126.85831	60.59731	56.86907	0.00000	5.52244	6.73895	8.08717	5.33179	7.14701
47.51607	5.98717	49.65186	26.97253	8.10780	7.93988	7.64540	15.21923	0.92025	1066.65354	77.29585	49.34281	1.00000	5.97366	7.49002	8.36321	6.15267	6.37652
58.15738	8.35467	-20.88231	55.4504	4.90424	6.83833	7.62965	27.13098	0.22883	1105.51360	46.14925	31.34284	0.00000	4.01148	7.64178	3.85150	7.78109	7.58706
57.25924	10.23304	32.57756	71.52847	3.53531	8.11038	7.35480	26.78265	0.31510	1181.38592	53.79721	56.83783	0.00000	6.41590	6.08541	5.34951	9.47451	8.17895
39.94013	8.74052	-23.44361	-51.87389	4.55774	6.71872	6.17876	25.75992	0.39956	1056.66170	56.34949	61.56770	1.00000	8.01104	5.42001	6.68617	6.10415	7.59131
14.02405	9.07983	29.65163	-82.32483	6.54719	8.52295	5.74897	22.82003	0.24237	1111.04528	50.30342	67.95679	1.00000	4.40926	8.42325	3.86298	8.42768	7.45505
58.75519	6.76930	10.12268	77.54372	4.98597	8.95616	5.97927	-4.57902	0.35652	1168.16701	54.61585	48.18027	0.00000	7.16844	6.34447	6.47674	8.50911	8.77347
51.78759	10.74583	48.98994	2.1699	4.76403	7.21311	6.58855	-1.80833	0.58886	1094.29352	63.41617	54.91865	1.00000	9.02281	9.96154	7.32733	8.07491	6.01261
49.05735	8.21811	20.88098	75.11937	6.43086	8.91540	6.49368	-0.48138	0.73328	1095.18804	72.80004	34.29499	1.00000	4.73801	8.02314	8.30574	5.99112	7.35678
58.20834	6.26145	-25.54073	152.70493	7.66660	8.57854	6.01459	8.93949	0.38535	1081.55009	53.34492	71.79993	0.00000	5.89461	6.59596	5.73214	7.91735	5.52023
38.32633	6.30388	-22.97056	-46.99583	9.42963	9.11811	7.56078	14.29346	1.67550	1179.41551	51.29738	41.56179	1.00000	4.54175	6.74740	9.16012	5.59285	7.23272
48.07951	7.74088	-33.59217	-70.6996	5.25341	6.38885	7.21730	10.33988	0.43063	1102.44890	55.23717	44.39257	1.00000	8.26593	6.66325	6.94069	6.34131	7.13518
42.50005	5.05532	-33.38056	-56.52361	6.30456	7.07372	6.30762	24.35829	0.40652	1050.72324	52.42534	80.52390	1.00000	6.43510	6.08602	5.63819	4.35473	8.51937
51.48354	2.24881	52.86147	9.5926	7.41753	6.88058	8.25509	9.89783	0.39290	1147.41521	49.21791	34.19944	1.00000	9.33922	6.81531	6.29770	5.46420	6.76621
53.74671	7.70090	50.9803	11.32903	2.08034	8.04923	7.79214	10.38526	3.94934	1169.75044	43.87407	36.70624	0.00000	5.36908	8.94120	10.11212	8.11965	8.31241
17.86430	5.00017	50.82882	-0.32247	5.27723	9.63565	8.56010	14.75943	1.01214	1069.15622	63.41703	42.13966	0.00000	7.21408	6.32447	8.35022	5.44369	8.04476
24.34235	4.49114	43.32393	5.4584	8.87703	8.42845	6.39251	19.12466	0.50117	1095.71848	57.07398	33.11373	1.00000	5.19524	6.26140	7.24393	5.25926	7.59261
27.33873	5.75550	34.85	117.33333	5.33491	5.67251	7.35005	-0.92279	2.45893	1094.60244	36.12208	40.28239	0.00000	6.11176	8.93495	9.50175	8.24668	6.53105
41.88575	3.48638	-3.74912	-73.25383	10.18443	11.19869	5.57996	28.77939	0.34665	1066.91627	77.67807	34.00470	1.00000	6.21722	7.89064	6.44792	5.21667	6.95933
57.20002	6.54909	38.13708	41.00817	4.19721	6.53249	6.79452	15.15644	4.99328	1170.69589	52.25138	51.80638	0.00000	5.64325	8.07272	10.33600	7.70108	8.69474
50.42612	10.84930	35.95664	36.7138	4.68374	5.94644	6.95099	14.25508	0.39130	1052.55743	43.12595	39.82870	1.00000	9.59905	7.01602	6.68313	7.16247	7.71758
36.24688	4.53146	36.20389	127.08472	5.37882	9.71615	6.95347	3.91155	1.60237	1184.30867	40.14575	60.08358	0.00000	7.49396	7.49608	9.06315	5.01867	7.45363
34.06753	9.63019	37.08819	-8.2503	6.21754	9.97992	6.75413	20.35031	0.36992	1098.36202	52.17845	51.41290	0.00000	6.21041	7.26565	6.43659	7.71512	7.46314
67.61700	5.12435	36.81667	117.81667	8.76628	9.96550	5.64474	6.31868	0.33077	1197.49321	45.30678	62.02079	0.00000	6.00620	9.38270	3.72216	10.23578	7.08903
72.07266	1.71000	51.95838	4.47124	6.88620	9.01431	8.33724	24.88800	0.33188	1199.27114	42.57706	95.35785	1.00000	4.04193	7.39546	5.27028	3.39163	5.76488
43.48669	3.91433	56.85836	35.90057	8.66835	9.13400	7.83852	20.39065	2.66220	1192.85588	40.95122	51.88228	1.00000	8.54606	7.63970	9.66338	4.51009	8.13360
38.20285	6.18893	23.1959	86.51499	8.59040	8.88821	8.06347	8.80964	0.72553	1091.43157	61.13678	50.28644	1.00000	5.75387	7.58458	8.06057	6.27765	8.28545
56.00181	7.57528	-15.21194	-75.11028	5.07503	7.68230	5.93637	29.35602	0.32052	1171.12472	33.15956	65.22178	1.00000	7.70603	6.73548	7.03155	6.46379	4.84072
	10.00927	-37.32167	-59.13316	5.92277	4.57372	6.27115	17.85832	0.32942	1169.79328	32.66550	62.45358	1.00000	9.31183	7.57045	5.42195	5.75201	6.54679
44.53228	5.55079	55.67938	12.53463	7.01426	7.07320	6.87013	15.28946	1.16700	1094.55483	58.96573	76.12439	0.00000	5.40653	6.67631	8.70693	6.13471	6.82850
43.13289	7.80850	21.01858	-101.2591	7.70256	9.59152	7.33750	20.53169	0.25982	1101.86352	43.03114	24.21199	0.00000	5.93523	5.91317	5.29699	7.00017	6.61949
15.02473	4.79755	48.21644	9.02596	7.35190	7.20673	8.79016	5.19816	0.54057	1164.58082	45.87769	37.54362	0.00000	6.62206	5.29823	7.68197	6.22066	7.56558
69.49322	5.74455	55.62047	37.49338	8.54218	7.59068	8.53824	19.89062	3.28294	1118.00023	54.84816	43.69961	1.00000	6.49429	6.87614	9.87441	5.69078	7.92540
39.86322	7.10266	41.92361	20.91361	5.03820	7.18428	8.73268	14.42108	3.89347	1161.07683	43.00135	71.54321	0.00000	4.45840	8.10271	10.09541	6.45509	9.03585
52.46846	6.62393	50.72043	11.34046	10.02312	10.54924	7.60220	10.03842	0.50364	1149.01659	27.98561	61.12761	1.00000	3.12838	7.23599	7.69443	5.85638	7.45560
40.07631	6.46611	32.57756	71.52847	7.12778	7.21726	9.91503	26.49114	0.72989	1072.01476	80.61949	46.42221	0.00000	4.21318	7.46051	8.20671	6.13823	5.85711
50.63152		13.70727	9.15013	6.81035	9.61212	7.44244	-3.19894	0.41279	1186.84188	30.68558	40.25409	0.00000	7.79473	7.86612	6.61554	5.10857	7.84046
40.43814	8.92998	18.18158	76.03889	6.77128	8.44832	8.63159	0.91624	0.84761	1106.30778	43.78458	27.70541	0.00000	5.70969	6.79007	8.16656	5.48354	7.09220
42.69190	7.79957	35.25064	-91.73625	6.67105	4.99035	9.12558	5.61012	0.39916	1188.99608	48.85261	43.12996	1.00000	7.99932	5.63192	5.32115	5.32269	8.54511
30.39680	7.31530	49.65186	26.97253	6.55007	6.09648	6.65397	14.83894	0.63114	1080.96888	60.01414	73.43472	1.00000	5.08882	7.84091	7.79726	6.60654	6.40723
65.60561	6.62153	36.19278	117.65694	7.30686	10.02345	9.18488	22.74307	0.09090	1197.09243	47.83680	25.01296	0.00000	6.31333	7.45713	4.62386	10.14186	7.53899
63.09894	5.91565	-6.8048	110.8405	7.72140	9.00190	8.26252	10.36561	0.34851	1183.70603	67.21066	53.82474	0.00000	5.42950	5.56213	5.09877	7.41267	7.22215
53.15331	10.82380	31.76212	-95.63079	5.05110	4.66889	8.66116	22.96537	0.52082	1184.13721	66.30381	26.62658	1.00000	8.63671	6.69108	7.20251	7.41809	7.07339
20.79189	5.90958	27.85	112.9	8.31725	10.32380	7.16815	14.09544	0.34057	1085.00800	43.49543	38.62859	0.00000	6.89884	6.24484	5.82153	8.81310	7.88219
51.47678	6.83446	-7.54972	110.71639	3.84427	5.61884	7.81659	10.22422	6.27242	1189.68206	42.31779	33.94887	0.00000	5.03789	8.02493	10.59465	9.08896	6.41952
52.16816	8.58593	39.71734	-74.96933	1.62336	7.11349	7.91831	16.52219	16.68420	1050.80818	69.01581	60.38049	0.00000	4.17891	6.25515	11.60158	8.36920	9.06120
34.30982	8.98144	65.93381	111.4834	5.70932	5.06734	7.55108	5.77465	0.24633	1098.39195	47.20872	70.39461	1.00000	8.86530	6.93866	6.03895	5.89561	7.03463
52.71417	9.14339	-10.95817	-38.79084	7.60576	4.43640	8.62823	24.59904	0.24495	1069.32845	50.97813	60.41487	1.00000	9.33481	7.37139	3.17653	4.39904	7.20834
54.17839	10.46321	48.77275	5.16108	4.99477	6.21964	6.32987	12.59369	0.47247	1078.78274	48.66484	50.65794	1.00000	9.17991	7.97771	7.00577	7.25316	6.85685
44.40681	5.59602	-7.81667	112.01667	8.86606	9.09424	7.47971	16.94031	0.56210	1151.21398	31.96368	27.07857	1.00000	4.25882	8.10956	7.23944	5.46337	7.29933
68.05811	8.68248	50.72043	11.34046	2.91869	6.99455	9.44197	17.07717	0.27948	1072.40498	55.53087	57.13555	0.00000	5.72934	6.83030	6.48159	7.65794	7.21075
49.71916	8.57665	3.02013	30.91105	6.70403	4.30588	6.86495	9.62799	0.27913	1088.68837	56.03058	23.23684	1.00000	8.41450	6.85689	4.40291	4.32760	8.64578
26.11380	7.33309	56.85836	35.90057	8.97958	11.78433	5.99571	22.62754	1.27819	1198.12535	48.59331	60.03355	1.00000	5.24032	5.93889	8.83411	5.95444	7.69235
35.54335	7.29783	60.2052	24.6522	7.41773	9.70784	8.06473	17.17351	0.47015	1179.53189	56.05989	41.82237	1.00000	4.55437	5.96508	7.34438	5.91858	6.72252
42.54331	9.69037	23.1959	86.51499	5.38586	5.94865	6.15009	4.22722	0.33416	1166.55542	30.34791	81.65587	1.00000	8.88590	6.70751	6.56195	6.78662	6.40674
48.71415	6.16394	14.0823	98.19151	7.68717	7.72041	7.94825	28.28765	1.92801	1176.99522	38.77415	58.49281	1.00000	6.64534	5.96370	9.33783	5.81477	7.36932
50.42585	6.50287	0.49113	29.47306	7.83918	8.34595	6.49173	20.18415	0.47941	1052.23947	59.65996	43.40884	1.00000	4.46598	7.72255	7.08534	6.03112	6.57926
48.89541	7.62504	53.30972	83.62389	4.29976	8.57406	8.45024	31.56254	0.48204	1176.30435	42.69902	28.62456	1.00000	7.03853	6.56257	7.86632	6.87253	8.61108
41.46475	4.78452	34.85	117.33333	6.39091	6.39857	7.12461	14.77084	1.03913	1089.81111	44.69885	46.81828	0.00000	6.75790	6.92171	8.55763	7.54998	5.26011
34.28511	7.40926	36.76775	2.95924	4.92225	8.88947	7.10845	24.46112	1.32221	1056.94043	46.12863	46.18481	0.00000	4.30962	7.15590	8.85674	5.72496	6.77590
21.48440	8.44294	26.32293	91.00632	4.83688	7.15206	6.55322	17.95226	0.53085	1196.67496	48.84273	68.16947	0.00000	5.35655	7.34137	7.09753	7.20125	6.95317
