H2CO	O3	TEMP	CO	longitude	CFCs	PRES	warning	C2H3NO5	PM10	NH3	SO2	Pb	NOx	PM2.5	latitude	CH4	PAHs
46.52758	9.67831	-3.77642	10.97488	-52.51028	45.27036	1137.09163	0.00000	0.12426	7.19383	9.20493	6.91211	47.34701	8.41969	10.79012	-28.81833	7.12282	9.31637
51.26503	10.33333	9.96744	10.94794	4.62744	61.70905	1152.01915	0.00000	0.48132	9.09921	8.25127	7.33012	69.85566	8.46917	7.80042	36.06386	12.52596	10.21843
64.09588	8.78702	25.94280	10.47135	12.38878	53.29420	1092.71513	0.00000	1.81380	10.54855	6.72817	8.92105	57.97051	10.42490	10.58435	43.1122	8.23287	8.35160
33.87489	8.22135	17.17464	8.78867	34.75699	72.38012	1185.54244	1.00000	0.21800	7.82839	8.19148	8.68311	42.31368	8.58411	9.01360	31.39547	9.46757	6.99444
43.22330	9.24077	40.13800	10.23806	35.96944	76.99777	1168.19091	0.00000	0.07760	6.71000	9.18937	10.38248	83.14292	9.33315	7.57200	56.03361	6.97691	10.60785
28.26512	8.87494	7.79143	11.65729	34.02537	28.66055	1154.62205	1.00000	0.08796	7.15345	8.19932	8.87623	36.86564	9.28572	8.59010	38.37255	13.50343	8.00122
43.97510	8.59337	22.59717	11.74530	150.60036	38.40130	1140.18335	1.00000	0.31519	8.63832	12.69690	9.14122	72.67869	9.83033	5.62404	-34.88422	7.80443	4.36281
42.02433	9.47792	0.05124	4.30504	2.08333	54.15970	1158.70756	1.00000	6.93860	11.90571	10.06403	9.81401	67.48003	7.26805	7.43837	48.86667	10.36942	10.56348
51.81293	9.79764	19.01102	9.80115	5.03586	56.15779	1136.03352	1.00000	0.62422	9.42935	11.33321	9.50733	50.99539	8.23480	7.62573	43.83125	9.64610	8.50806
57.38954	7.55533	-7.34796	9.93186	104.1451	34.80014	1151.32201	0.00000	0.80339	9.69875	8.81716	9.64010	56.28308	11.23194	10.58906	15.79408	10.57841	12.21398
64.30302	8.90731	15.43084	7.96801	-83.55521	57.08946	1053.28659	1.00000	0.27568	8.48695	11.81079	9.51059	52.62975	8.14789	5.66352	41.66394	10.27927	11.47871
38.38077	7.97703	-10.45001	11.03865	-117.71978	51.72030	1168.46852	1.00000	0.41955	8.96874	11.37647	10.13593	46.21363	8.71528	8.31805	34.09668	10.28517	7.10182
36.49467	9.65970	0.70126	10.80564	-78.19444	49.49953	1138.16289	0.00000	0.13569	7.15954	9.33515	8.36929	70.69461	7.87854	8.41031	38.91817	7.78796	9.95854
48.96072	9.54846	16.45305	10.63408	43.91385	45.13560	1181.51829	1.00000	3.68250	11.27301	12.02414	9.61795	43.28032	8.36326	9.15295	54.03876	10.78256	8.91642
64.35567	6.36683	15.39086	6.10687	70.96699	46.08546	1078.30226	1.00000	4.43051	11.46177	2.39321	9.91374	54.41660	8.55410	16.07568	30.46907	10.71628	7.05987
34.41663	8.75659	20.65149	10.91985	103.65309	62.34363	1194.52603	1.00000	0.39837	8.96360	11.11880	8.51997	80.22279	8.51527	7.42243	16.0567	9.12270	7.63694
40.31787	8.27136	20.65340	8.61697	112.73333	41.23842	1076.64524	0.00000	0.09575	7.31744	9.45088	10.91630	71.96912	8.41000	9.11746	38.40917	4.46551	9.69361
29.01618	7.57565	4.19230	7.29767	104.1451	63.79230	1121.42231	1.00000	0.42098	9.02228	7.46285	8.01887	65.34059	9.04604	10.55375	15.79408	10.58574	9.67247
58.66237	9.16325	-5.17586	7.72269	-93.263	45.31836	1191.64012	1.00000	1.49011	10.33961	13.74743	10.40225	73.85290	8.42488	6.47886	45.0408	6.60074	
40.71058	9.85347	-0.58413	10.56143	-82.42491	25.67038	1059.34220	1.00000	0.16159	7.62778	8.70251	7.31821	53.83318	9.32727	7.39426	42.97086	10.36808	6.61863
53.35960	8.61000	19.08102	8.55703	-74.01042	41.30215	1129.69406	1.00000	0.38807	8.88020	9.08134	8.81684	56.95943	7.79881	6.84450	41.50343	9.40893	11.55585
41.26841	8.10420	4.18696	10.32013	-117.54866	48.73660	1196.92513	0.00000	1.89322	10.58042	8.41470	8.42643	57.16171	7.90759	11.26055	33.93113	9.39640	12.95956
45.04860	10.24716	28.62941	8.97750	7.00417	58.49049	1121.01273	1.00000	0.31295	8.63707	13.14575	7.25422	45.31598	8.60367	6.55488	52.26083	8.50239	8.10425
45.22135	9.77206	9.36340	10.21931	17.10558	57.38400	1082.75482	1.00000	3.33981	11.17454	13.75486	9.68269	66.34621	7.68754	6.33115	61.72744	9.29925	6.47823
42.85285	7.85664	10.83130	7.47588	-41.45861	20.06994	1070.46993	1.00000	0.78797	9.67789	9.89271	6.06887	65.06968	7.00641	7.50436	-4.42472	8.82874	11.28218
35.31540	9.66206	14.08997	6.13775	133.42825	27.30569	1144.88922	1.00000	0.51977	9.13162	10.38513	8.12827	41.41967	8.62978	7.84912	45.47885	12.80874	9.78990
48.60987	8.23533	15.64379	7.09153	115.70111	32.63455	1130.26421	1.00000	2.06867	10.67888	5.81118	6.86528	36.37832	8.02839	11.76768	37.73222	10.37994	8.61434
34.90715	8.08744	7.43016	10.27450	29.26639	40.32967	1178.17457	1.00000	0.08497	5.95611	7.71754	10.87733	37.89423	7.26615	6.85681	37.58105	8.80620	5.58962
45.59459	8.03014	13.58676	8.23620	-81.26367	44.02668	1156.94153	1.00000	0.43487	9.07769	7.25003	8.97019	54.26551	9.39523	9.67484	28.90054	11.06777	9.44152
36.85548	10.19641	23.37359	6.47720	120.74221	54.04295	1196.96519	1.00000	1.65740	10.43111	8.38957	7.75223	57.36176	7.23418	9.63568	31.64615	12.03445	8.55870
54.37150	9.29725	1.09310	10.03975	34.8732	49.58712	1051.39400	0.00000	0.12285	7.38995	13.76855	8.69794	35.63023	8.96106	12.68560	32.05971	8.20082	10.18364
19.09529	9.19595	24.14381	11.55275	86.79271	39.84952	1124.94269	1.00000	0.66118	9.46895	10.90925	9.40979	64.98513	7.17009	7.17138	25.92127	10.34269	4.52968
35.46170	8.26324	17.59370	4.45161	78.40102	53.55362	1167.88435	1.00000	1.77729	10.52244	10.37147	10.95061	66.25094	7.94143	7.37277	27.9247	9.23960	12.07073
30.79682	8.98814	25.40358	8.30766	75.35927	49.83493	1116.17650	0.00000	0.04841	7.24058	15.55930	8.28543	27.31871	8.13278	13.55787	12.04161	8.24720	10.01295
35.05054	8.69678	-1.11730	8.10397	5.22778	43.53350	1163.32378	1.00000	0.42549	8.79457	8.29539	7.96227	75.97948	9.08821	8.83712	51.955	7.81327	11.76772
32.38522	7.90918	13.33342	10.43275	9.00472	62.59062	1066.98618	0.00000	1.07566	9.98945	6.64031	10.45076	70.30251	8.08474	10.16745	4.2475	9.24836	9.08899
53.96301	8.60799	32.34290	6.73003	-5.22126	26.83244	1123.71713	1.00000	7.12440	11.94402	5.12647	9.28181	52.91441	10.46952	11.07851	33.43443	9.06311	9.32777
25.91425	6.51796	12.59532	11.54311	-77.96389	24.31067	1126.88469	0.00000	0.40554	8.97224	4.56620	8.91296	58.85381	8.08566	9.31806	39.45621	8.07459	11.03200
34.87377	9.04431	16.73181	10.10349	53.26023	44.03741	1153.77670	1.00000	0.55559	9.23344	6.33316	9.38602	64.16254	7.62399	8.83398	54.39304	9.71314	9.78830
41.35143	8.78938	-0.30841	7.96240	-103.42897	42.65137	1194.18914	0.00000	1.70070	10.45780	8.22286	7.53080	53.64785	8.40776	10.95596	20.28527	9.97884	10.16598
58.42401	9.74631	20.60368	7.04593	2.31889	44.14734	1113.14006	1.00000	1.46917	10.33297	7.35249	7.93520	64.01147	9.96480	9.90177	35.21222	10.10423	9.74968
	9.90106	6.10919	11.71415	98.50893	59.06402	1156.30420	0.00000	0.08827	7.25381	10.23623	9.31569	32.30652	8.61699	10.72774	16.68911	6.56929	8.70714
55.34274	9.43912	16.43047	7.41500	5.23333	48.21436	1104.57197	0.00000	6.60224	11.86119	8.81610	8.79252	59.59005	8.33185	14.27141	52.09	7.43194	10.04369
52.68087	9.72239	2.12882	7.54085	115.8614	59.23213	1062.12020	1.00000	0.39797	8.89308	9.42613	8.09472	51.83378	10.00270	7.09151	-31.95224	9.39725	11.79208
54.52985	8.91281	13.95026	11.06204	-69.96533	27.88152	1109.77875	1.00000	0.05396	5.33928	8.50249	8.54869	60.20952	9.60871	5.26296	43.91452	9.11848	4.53795
37.98951	9.07277	8.26479	11.82003	13.32127	37.34946	1116.93727	1.00000	0.30334	8.51494	11.68470	9.26995	46.60207	8.54403	6.60734	52.59319	8.88484	6.38720
43.49523	9.83676	15.68603	7.72031	-122.86705	39.06677	1121.04507	1.00000	0.57779	9.42598	7.79178		59.31016	8.87772	9.28827	45.49428	9.11935	10.66281
54.56464	6.62845	13.44933	8.71934	13.28702	38.31867	1077.14561	1.00000	0.53351	9.20246	5.26905	8.64623	76.36488	8.53709	10.27516	52.4581	8.46265	11.00204
30.57808	8.76441	15.83889	9.25358	-4.22398	57.28204	1101.33043	1.00000	0.24256	8.42712	6.14779	7.54565	62.58396	7.65914	12.50058	57.47908	8.39562	9.53051
52.94693	6.17164	28.95739	8.12637	10.5511	33.19729	1130.98470	1.00000	0.10556	6.79381	11.55082	8.76076	68.33557	7.68032	6.11791	52.47774	7.59006	9.83659
32.99881	8.24368	30.55475	7.11201	11.04979	57.21505	1053.40789	1.00000	0.78775	9.65279	7.02539	8.45954	66.72408	8.91656	10.02865	44.59445	9.62795	10.37783
48.12012	7.19758	9.73195	10.82696	11.34046	47.40087	1078.19806	1.00000	0.97726	9.92759	13.59094	9.45717	67.97576	7.22813	7.50535	50.72043	9.88203	8.42639
53.43766	7.89635	13.73769	8.78761	38.16694	33.73396	1140.48199	1.00000	0.06271	6.81080	8.04526	8.97630	51.24130	8.92332	7.97100	54.84444	11.70855	8.62718
55.03458	8.11383	13.15267	9.98181	78.14797	52.38142	1082.16386	0.00000	0.29518	8.60393	5.83597	8.06986	55.97207	9.74142	9.09324	15.45144	10.92386	10.84970
53.52284	8.00334	20.92276	9.01554	-37.07167	70.81044	1119.42191	1.00000	0.05712	6.48265	10.21251	9.29318	56.32670	9.05600	8.06027	-10.91111	10.92498	7.43120
40.64447	7.73241	13.42773	6.31298	33.2525	35.87671	1135.72414	1.00000	0.70986	9.62355	6.48815	8.70489	50.72000	9.49590	12.39477	57.97472	9.26423	10.01340
51.87983	9.20874	18.39455	7.77474	91.84128	43.84139	1138.19513	0.00000	4.24154	11.41628	9.48211	10.21415	31.90941	8.71901	10.02311	22.83957	10.93266	7.49441
31.34453	8.56093	13.56682	9.61983	-13.2356	57.55140	1135.78659	0.00000	0.12666	7.30711	11.08147	8.97052	52.29020	8.44363	9.06324	8.48714	7.49376	7.81291
61.77156	10.56562	24.96797	10.02435	2.12213	40.69987	1108.20163	0.00000	1.95674	10.61980	7.65598	8.30199	43.47080	8.80136	10.68516	48.8222	9.45887	12.07058
54.60236	7.34205	5.67986	9.60174	46.5813	43.70663	1072.50991	0.00000	0.49328	9.18072	6.70481	10.01128	59.37255	9.27472	10.36484	54.8421	9.99809	11.00633
19.28701	9.43254	15.39785	12.67530	-4.21376	52.28335	1154.02908	0.00000	0.62791	9.41906	5.60499	7.22635	63.44657	8.64713	7.60745	55.82885	9.52069	7.64616
52.73514	8.10966	6.64599	3.88669	-78.19444	56.31486	1175.58649	1.00000	4.15516	11.39538	10.82839	9.02200	46.01071	8.94455	7.31788	38.91817	12.09901	9.87834
52.75437	8.74403	20.99817		83.36889	37.89933	1119.26965	1.00000	0.07173	5.93855	10.09596	9.63389	35.28388	9.40456	7.99525	26.76628	11.70037	9.74393
62.32471	7.46336	16.39479	8.93063	144.09638	46.37603	1108.65892	1.00000	0.50016	9.10520	7.00338	6.64148	44.86044	7.85274	9.24429	43.82634	10.51526	9.60240
43.45114	8.36074	15.03820	12.09086	100.24529	41.73893	1116.70547	1.00000	0.16006	8.03710	11.06959	8.22954	54.85266	8.53696	7.26034	5.4709	9.54726	8.46908
63.32944	8.50043	25.89965	7.51594	36.7138	61.38492	1088.18853	1.00000	2.39469	10.83560	3.94676	8.51491	53.86931	8.24123	12.05709	35.95664	11.27962	8.19403
29.79789	8.16038	2.28574	8.96105	-1.29772	20.01604	1094.46244	1.00000	4.55142	11.48750	13.37479	9.90676	64.28013	7.23664	8.67406	50.76306	11.13377	9.57538
10.38346	7.91566	13.99720	8.02829	-62.64102	45.23185	1160.75885	1.00000	0.64223	9.44717	6.90189		59.59716	8.63656	11.13231	8.35122	8.40578	10.11544
54.08623	7.62508	19.14640	11.25144	83.36889	37.27810	1124.05128	0.00000	0.08012	5.68646	8.94978	8.03638	49.52981	8.36386	7.49528	26.76628	6.99615	8.54789
33.10243	8.74026	18.76632	4.96510	144.23058	37.91658	1162.99189	1.00000	1.45507	10.30676	7.76497	7.21223	68.67865	6.68280	11.95869	-5.85746	11.36233	8.64272
56.28355	6.47723	27.42979	11.06038	122.8637	36.65005	1088.06862	0.00000	0.32906	8.64498	6.84853	8.94421	46.56324	7.65912	9.92818	9.3337	10.97123	10.83700
31.68815	8.63877	11.41690	10.99825	34.75699	43.84381	1125.24172	0.00000	1.12826	10.05831	7.93178	9.82406	43.02808	8.61031	10.81475	31.39547	9.16680	13.07780
37.63126	11.13916	2.61032	10.76191	-93.12577	45.44069	1070.37138	0.00000	0.89878	9.84412	6.52124	9.64031	80.21188	9.34980	9.28452	44.73941	9.19132	9.71051
33.79261	9.80365	14.59747	9.97797	7.973	28.95776	1182.00693	0.00000	0.45229	9.08435	6.67092	7.53624	28.78811	8.14458	8.39591	51.168	9.12152	10.84569
53.17531	8.83177	18.05831	9.26722	8.96317	43.23499	1073.89707	1.00000	0.11261	7.26019	9.98314	10.22971	68.37742	8.70663	6.80745	48.35149	8.67046	8.95979
43.52290	8.54623	32.75266	7.27684	-7.95	30.38064	1052.20420	1.00000	5.39154	11.65785	6.23449	7.95589	56.61034	8.47251	9.03176	53.43333	10.13848	9.50951
65.32577	8.74766	28.23816	6.52606	5.23333	60.76087	1111.17331	1.00000	0.31134	8.71959	5.13870	8.82391	54.06288	9.64020	14.56883	52.09	8.91258	9.86642
59.10832	8.28472	19.46666	7.03918	13.39954	34.00828	1056.79652	0.00000	0.85714	9.67851	8.13240	7.68599	46.31874	8.19437	8.81091	43.62558	12.43802	7.99299
38.65865	8.87668	2.48682	9.63302	-73.78458	50.03331	1160.99869	0.00000	0.17394	7.89001	12.52072	8.63678	49.40637	8.79394	11.75585	41.0051	8.65199	11.29830
44.19170	8.89737	22.85865	10.42612	24.04142	36.56563	1155.87379	1.00000	0.04507	4.19101	9.97365	10.02200	69.29419	9.42588	5.50727	54.39635	10.12753	6.31401
28.15459	9.21179	6.52776	9.67732	-88.42814	49.39223	1120.15903	1.00000	0.09687	6.21534	10.35665	8.73614	46.15851	9.00553	6.34756	42.16808	8.34466	5.60806
42.45606	8.15814	7.88241	10.76281	103.6032	65.50732	1166.89531	0.00000	1.15540	10.06121	5.66062	8.61760	65.22679	11.58400	9.96176	1.6561	8.25196	6.94174
60.88706	7.19466	8.46453	6.22383	-91.77127	50.11081	1072.65242	1.00000	0.61090	9.37355	8.17882	7.35639	39.76817	7.77116	10.32311	37.95143	9.36091	10.83742
71.04281	8.36298	9.35477	9.10670	-116.97725	64.90992	1113.70680	0.00000	2.72220	10.96884	8.58560	7.53810	28.58006	10.79248	13.07878	33.92946	8.78368	11.95436
47.65001	7.10253	18.31866	10.08701	123.758	32.62371	1150.28642	0.00000	0.79704	9.68533	8.68863	9.10731	50.19990	8.34023	9.27799	10.20898	11.62939	10.62404
46.51255	8.02399	8.02964	5.20116	-47.1725	51.52363	1171.17650	1.00000	10.32058	12.31403	7.06965	7.81247	74.04978	7.14432	10.16558	-22.57306	9.02362	10.00297
43.77179	9.20116	24.02930	7.71519	144.23058	41.75400	1067.28927	0.00000	2.94785	11.05481	8.91953	7.04180	54.81438	7.12906		-5.85746	9.03827	11.42732
59.99160	9.12737	6.90628	6.56060	-82.45426	49.10661	1199.12161	1.00000	0.93530	9.81552	8.31011	7.56156	65.74901	8.03756	10.00843	27.09978	11.11465	9.26347
35.52241	8.61782	14.01622	4.34033	43.91385	65.42800	1061.17871	1.00000	3.25256	11.16350	7.08758	8.59309	49.47670	8.04504	10.45336	54.03876	11.98807	9.48186
14.80399	8.78376	22.65303	10.15178	102.05461	50.43583	1160.19254	0.00000	0.10557	5.75878	12.98825	9.78335	60.42449	8.04715	11.30565	6.25947	6.09458	7.64413
44.81887	7.72677	14.85835	11.74387	75.37991	49.57886	1110.67605	1.00000	0.14588	7.38743	11.73733	8.15395	62.17885	7.60661	6.71679	25.75728	9.58365	6.95673
34.73865	9.02122	26.85508	9.97458	-81.23621	32.23554	1188.27445	0.00000	0.08327	5.84990	10.44609	9.16297	29.29948	9.04785	8.42612	33.98154	7.17031	9.95859
62.31973	10.00429	19.39754	8.96598	-77.37331	63.16502	1180.01706	0.00000	1.27783	10.20127	7.66718	9.39782	72.94344	7.60905	8.53051	37.60876	10.75207	8.27090
68.94731	8.46454	11.26935	7.98389	-82.07842	55.75055	1132.85767	1.00000	0.70605	9.55386	10.23718	7.77750	54.58409	8.57192	5.49817	26.91756	10.60745	11.00167
31.91859	9.37251	6.64216	6.61543	3.39467	43.49115	1163.64585	1.00000	0.76775	9.64093	8.22116	8.71257	37.27811	9.06009	9.28898	6.45407	12.19558	9.34842
47.38079	7.94428	18.66350	10.28722	-72.47417	56.62288	1157.46815	1.00000	0.07133	6.10246	7.92677	8.82591	39.32583	8.54276	7.71765	7.83389	9.69352	6.56616
53.01060	7.65785	1.08275	12.50978	17.10558	39.00166	1135.81025	0.00000	0.60262	9.35797	6.47457	8.66836	32.63558	8.18229	8.14126	61.72744	10.17588	9.53494
61.76984	8.11864	17.61131	8.99403	136.13108	36.05108	1080.45164	1.00000	0.06982	3.74193	8.26246	6.97757	49.08559	8.24473	6.75716	34.75856	9.31007	6.48582
47.46946	7.98262	27.89263	12.13172	88.18466	35.55844	1192.31409	0.00000	0.12145	7.11002	7.34233	9.53847	61.69784	8.58981	8.73745	22.19303	5.00278	8.75917
24.48831	8.35044	22.79663	10.02560	146.05093	50.46636	1054.55856	0.00000	0.07670	6.10546	10.73347	8.88794	60.90037	7.02192	9.64818	-34.28853	6.32316	9.61833
27.54230	7.53171	31.46139	8.74837	24.04142	63.14396	1143.89485	1.00000	0.04841	5.87715	9.55465	6.96667	69.33097	9.05955	7.67402	54.39635	10.41227	9.38425
29.28166	9.33786	13.52068	7.94544	-1.06667	67.54661	1176.42747	1.00000	1.14278	10.08614	5.53739	9.32832	47.50900	9.79403	10.54629	53.78333	10.04752	9.58503
43.22934	8.80011	5.54233	8.85639	-41.88778	42.11214	1139.57868	0.00000	0.32152	8.60170	5.98925	8.97749	75.94084	7.63011	8.43492	-21.205	10.76088	9.99070
53.50110	8.30012	21.24944	8.35291	-100.88023	28.02673	1107.08933	0.00000	11.94074	12.46028	9.83157	8.14848	55.65619	9.81979	12.92609	20.21322	7.95857	11.27722
52.83732	7.87884	-12.18037	11.32390	-48.29694	55.48985	1108.24582	1.00000	0.10556	6.69503	9.29238	7.83068	49.83429	7.54773	6.96766	-20.87306	10.81785	6.33738
40.71119	8.69316	8.04875	10.83324	72.54566	48.73232	1149.67758	0.00000	0.15724	7.58431	6.18637	8.56951	55.90498	7.79689	8.75625	29.69221	7.68843	10.89998
46.33031	8.59749	6.26818	9.73864	-111.78903	34.14016	1078.14163	1.00000	0.10632	6.40552	10.70801	8.87369	34.93576	8.66674	7.76267	33.35283	8.93455	11.75187
64.19292	8.27020	27.44181	11.79045	120.56528	34.79982	1186.37140	1.00000	0.58622	9.35070	10.74176	8.20145	63.81994	8.45608	7.77907	14.66	10.08983	6.00829
49.47785	9.60006	15.24903	9.00731	-4.22398	50.24607	1136.64147	0.00000	0.10643	7.15598	11.30053	9.56078	67.97936	7.25833	9.45285	57.47908	8.40248	10.05362
28.87410	8.27162	13.98244	9.98248	-86.99666	43.03063	1076.44980	1.00000	0.14961	7.56835	10.48071	8.26650	44.87318	8.03963	7.12587	33.45122	12.14035	7.93781
37.44082	9.80260	10.12754	8.74626	85.37752	66.22230	1083.32162	1.00000	0.58035	9.33132	11.54742	9.43920	44.54534	7.92570	7.17795	22.10194	10.36655	7.29422
57.05320	10.52316	7.42926	9.53796	4.62744	39.50252	1177.67709	1.00000	0.23294	8.15612	11.25429	6.73557	63.70801	7.70184	7.91583	36.06386	11.06936	8.47455
32.27926	7.68861	17.85797	10.55308	72.54566	53.37453	1160.84543	1.00000	0.31637	8.39820	5.54398	6.52876	57.38374	8.59325	10.43537	29.69221	10.37534	9.11047
7.60191	9.27869	27.28324	7.85033	117.59152	42.72983	1152.37017	1.00000	0.51453	9.25361	7.10895	8.81839	46.37459	8.96372	10.74619	3.31332	8.48467	10.49036
25.82950	6.94620	15.33710	8.17530	-100.44843	68.07070	1152.54379	0.00000	3.90757	11.33410	8.96619	9.07357	63.41653	8.24906	12.78171	20.74122	9.03792	10.80227
24.51463	7.94902	4.16592	10.50818	116.82887	56.07566	1096.65635	0.00000	0.02893	5.17718	10.10660	8.66485	44.02403	8.34622	9.31207	-1.26753	6.80841	7.83705
28.34133	7.53229	4.47820	8.54146	-2.16	40.24086	1127.14588	1.00000	0.13681	7.61950	8.37983	8.30052	64.43668	9.03087	9.04947	34.31	8.91200	11.58579
49.77651	9.69594	18.56270	9.98869	-41.88778	50.50160	1079.54122	0.00000	4.53488	11.47765	9.47495	8.57155	48.03533	9.08692	9.93892	-21.205	10.35649	9.50472
61.11986	9.33910	15.38015	7.51366	-52.2	60.59498	1134.31958	1.00000	1.71989	10.48451	4.42193	6.89730	51.57938	6.97412	11.00726	-28.44917	8.48197	10.56089
46.74284	8.28702	33.83631	7.86313	8.4493	53.28740	1118.40824	1.00000	0.20236	8.02200	6.58769	10.15548	55.05382	8.35982	12.63459	50.09019	11.42788	8.81264
56.17850	9.09326	19.29278	7.22056	-87.65644	29.08921	1156.20423	1.00000	2.43273	10.84402	8.59897	8.20551	52.29285	8.28748	5.95764	41.80753	11.06764	10.51900
79.90710	7.49276	16.94139	8.14735	91.84128	36.04213	1119.91212	1.00000	1.35775	10.25174	5.75855	9.49541	46.21085	8.65718	10.72581	22.83957	11.23695	8.51671
56.61626	10.01131	22.98961	9.37676	144.23058	27.49939	1158.24564	0.00000	0.18073	8.00849	9.25196	9.36597	76.52431	7.83807	10.25081	-5.85746	7.34089	11.80817
45.05743	10.38635	23.27258	8.72935	76.03889	33.26137	1166.33508	1.00000	0.19170	7.89566	8.52596	10.28892	78.90830	8.62233	8.50450	18.18158	11.47392	6.63463
30.88883	9.60692	5.87628	9.12986	9.02596	83.35533	1100.10087	1.00000	0.09497	7.24433	9.10171	9.16724	77.12077	9.98067	8.43368	48.21644	9.17745	11.60706
40.99498	10.20345	25.31161	10.47994	178.00417		1079.97274	1.00000	0.06987	5.33234	7.49351	7.30505	77.32673	9.62355	7.70894	-38.65333	10.64746	7.14261
45.44653	8.68801	19.16182	8.77481	-51.87389	49.98792	1086.16867	1.00000	0.29831	8.51158	8.36466	9.45620	62.17112	7.40261	10.22223	-23.44361	9.95582	9.52071
56.16771	7.17110	14.16502	11.14649	68.11759	57.21158	1156.65705	1.00000	1.46967	10.32498	14.18160	9.11046	52.43143	8.77191	5.72498	26.9423	6.79108	5.90133
50.66369	9.31432	14.79374	10.58944	145.13643	49.02751	1069.82392	0.00000	0.17323	7.96137	12.18405	8.29735	39.36349	8.87711	10.44793	-38.16604	9.02581	11.28880
45.00367	9.36756	15.47635	9.47941	44.02488	64.41309	1199.86657	0.00000	0.64520	9.44146	6.56036	8.54762	37.50632	6.33263	9.13318	32.61603	9.99595	9.14757
33.93568	8.88756	15.60180	7.76970	-73.95097	60.52203	1099.12027	1.00000	0.23151	8.21706	9.77158	7.45601	43.83445	9.76840		40.72371	11.85697	9.25759
49.04404	6.11031	14.93726	11.37796	-94.74049	45.62248	1120.09842	0.00000	0.12160	7.07747	8.35454	8.82735	46.57492	8.51501	7.73349	32.5007	6.36139	7.79997
44.60789	8.78889	16.17791	8.81079	-2.52398	27.62874	1148.56906	1.00000	0.48708	9.23143	4.14577	10.05611	71.15669	9.01815	12.77740	53.19146	8.95773	9.39449
39.78207	8.77906	22.73894	8.21368	144.09638	45.53173	1112.56472	1.00000	0.51413	9.28165	5.93413	7.11139	35.15116	8.75590	11.36965	43.82634	7.80275	10.72185
17.70200	8.53690	15.73784	9.96398	-69.08333	61.27445	1196.83811	1.00000	0.44634	8.99301	11.10640	9.58862	56.51329	7.17607	9.41850	-16.25	11.76531	8.76088
47.49097	6.75188	2.82545	10.32033	-87.65644	41.24010	1182.76777	1.00000	0.17228	7.51247	11.88815	6.87683	42.33957	9.20970	5.94767	41.80753	8.13299	7.19191
53.46328	7.88378	7.51501	10.50075	39.28333	37.82944	1146.00303	0.00000	0.87659	9.75442	8.79863	9.08404	50.24397	7.04205	9.35244	-10.33333	11.65222	12.66563
41.13631	8.82373	16.96973	10.45063	68.21204	34.62397	1083.71991	0.00000	0.50323	9.20080	7.08301	8.27849	61.42536	8.02741	8.16936	27.55898	11.40277	8.03040
46.80154	9.33327	28.60196	4.75809	115.04814	63.35414	1060.93536	1.00000	1.19535	10.13884	6.68366	10.32763	78.90312	9.04707	12.74412	30.24706	11.29562	9.02779
17.20859	10.61411	31.75485	11.46073	139.55028	28.06458	1131.24627	0.00000	0.67415	9.43476	8.22762	7.55231	32.23847	7.57687	9.32916	35.30889	11.23644	10.68405
