O3	C2H3NO5	NH3	PM2.5	CFCs	PAHs	PM10	CH4	warning	longitude	CO	Pb	PRES	NOx	latitude	H2CO	TEMP	SO2
8.77033	6.74616	5.23769	5.01302	56.61157	5.30913	6.42880	6.90014	1.00000	30.28491	9.56071	51.22503	1074.27954	1.92416	60.02427	39.18916	9.43548	6.04511
5.12007	9.63850	7.10861	8.37410	42.72266	6.40788	7.30507	6.02879	0.00000	153.10236	6.05384	38.22354	1056.42630	7.82425	-27.50578	47.67316	12.23527	4.99670
7.03945	4.04799	7.03216	5.55974	44.50023	6.42108	6.63823	5.57943	1.00000	-93.12577	6.09920	26.12795	1122.98802	8.06236	44.73941	42.15570	11.73575	7.14695
7.58395	5.95934	9.34982	5.93423	34.21844	5.47847	6.10060	6.29860	0.00000	-61.51889	7.48477	37.53501	1113.63261	6.61035	10.66668	61.53428	19.96313	2.91601
6.36039	6.84139	9.72960	6.94280	76.65105	6.21615	6.23883	6.01339	1.00000	2.29026	4.24110	38.87499	1087.68015	8.97568	48.77644	51.57501	17.22931	7.43547
10.41136	16.89332	3.52468	7.08843	43.17200	4.18053	8.59843	7.25551	1.00000	-76.70944	6.86590	45.29360	1109.79900	5.67403	-11.94306	50.36272	5.16513	3.99829
4.68413	6.36334	6.36232	6.73602	36.21627	6.29982	6.57074	5.85932	1.00000	121.96361	6.63458	54.17917	1098.61663	7.86098	6.95194	51.32943	23.16107	6.94407
3.36561	5.75891	7.18398	5.46481	35.40256	4.66167	5.35372	6.37966	0.00000	-97.03285	4.66478	42.79668	1198.92394	9.34613	47.92526	67.42813	17.65114	4.74444
9.13878	8.93022	3.98446	6.07296	69.99673	4.96744	7.54189	7.23500	1.00000	137.23333	6.73695	47.52822	1111.51762	5.87338	35.8	47.24022	30.62123	3.37806
8.42082	8.98447	4.06863	6.64906	30.49099	4.85623	7.40107	6.67079	1.00000	8.73812	6.69266	56.97395	1198.03770	5.61172	41.91886	45.13451	-2.26560	4.60225
8.06197	9.19087	5.85041	7.46225	60.07898	4.73895	7.27454	4.59476	1.00000	2.18247	8.69636	47.49112	1071.78107	4.47573	41.41204	25.56913	9.72482	5.63316
6.20781	9.79135	8.74594	5.92925	40.62167	4.82226	7.27494	5.89173	0.00000	-93.08883	5.22874	38.96717	1093.25225	7.67044	45.16024	62.00001	14.96525	4.92408
5.68999	4.23314	7.45275	7.13602	70.17041	6.22277	6.03729	6.05911	1.00000	-120.00865	5.28637	62.50529	1092.90173	7.64560	46.32374	31.78101	23.17331	7.91926
9.35244	7.32356	10.02280	6.35775	53.61455	6.49182	6.94792	7.01603	0.00000	153.10236	6.00090	65.14610	1192.91102	7.78572	-27.50578	52.30359	24.88380	8.45536
3.49501	4.23413	6.04025	6.66731	55.54188	8.49688	5.13499	6.06951	1.00000	120.97844	7.98027	45.72974	1139.02938	7.54295	14.8361	46.81310	13.42275	8.04422
6.93439	6.06414	5.25665	5.59689	75.32300	4.85604	3.71751	6.73293	1.00000	6.74549	7.79761	32.56760	1117.78438	3.73599	49.5099	53.15016	11.82966	5.65287
4.02550	7.25666	7.03289	7.56791	28.38854	5.80274	7.39837	8.03528	1.00000	-4.10734	4.05494	49.55058	1071.53941	6.25309	38.68712	43.94673	16.25425	6.82565
8.00744	3.79578	5.35564	6.40332	29.17729	4.17270	5.75811	5.53500	1.00000	-74.28459	7.52409	38.85700	1093.10744	4.99396	40.5576	67.14644	22.79512	5.63337
6.83800	3.20726	6.63096	6.57653	42.32170	7.79061	5.64943	5.26360	1.00000	120.14278	5.56422	47.08173	1172.83700	8.02780	32.50611	24.36808	20.30802	6.51058
7.68716	5.11755	4.35392	5.72538	44.90634	5.96661	6.46786	5.05606	1.00000	120.14278	7.87037	49.75217	1069.26463	4.67764	32.50611	75.31650	8.94594	3.65991
5.71130	8.63262	6.09150	7.06940	44.78855	7.19687	7.34088	5.31716	1.00000	122.05228	5.26194	51.03500	1078.28644	6.22953	37.19723	34.15135	3.83358	7.62882
5.83123	6.66923	3.43989	5.77760	38.75270	5.76268	6.32688	5.69632	1.00000	34.8732	5.91284	57.25464	1078.33544	4.72358	32.05971	45.61234	20.85173	5.63613
7.32966	8.98831	4.41158	6.99954	70.22510	5.63049	7.00906	5.31735	1.00000	76.12647	8.33381	57.97868	1136.92639	4.28680	32.55531	48.82979	10.57909	3.73152
7.78410	5.06977	6.15307	5.95531	47.18187	4.45608	4.55667	7.13392	0.00000	120.56528	7.54105	43.20837	1102.52140	8.59169	14.66	40.19980	30.14260	11.10652
5.15285	16.57887	7.43099	6.62835	49.85105	6.64147	8.46934	9.31520	1.00000	-66.8499	5.23020	35.43111	1080.19445	6.97229	18.03496	44.62861	4.31625	8.40583
6.55639	1.44486	4.55325	6.06554	29.90134	5.22096	4.76181	5.78866	1.00000	-61.4867	6.83836	62.39522	1146.98807	5.86164	-31.25033	66.08137	8.14751	4.14063
5.86248	8.08458	7.60129	5.10764	43.32619	6.06800	6.91235	5.94681	0.00000	-73.86586	3.13202	47.23317	1056.16298	7.21647	45.43341	42.76791	19.28341	4.94403
10.13738	7.52077	4.41862	6.48958	64.61340	4.17672	6.49609	6.68411	1.00000	34.75699	7.43974	42.61231	1087.79659	4.33142	31.39547	48.56716	15.44265	6.20222
6.18752	3.68048	7.58286	8.34535	76.33824	6.21768	6.08975	5.03772	1.00000	8.2926	9.54641	38.72420	1055.99363	3.33833	9.58126	44.40168	11.17784	7.03300
5.13378	4.05027	6.75889	5.69430	37.48962	8.17849	5.13812	7.63885	1.00000	122.74754	3.49083	45.66249	1102.28520	7.53543	40.85158	66.90175	13.35360	3.38386
5.91658	7.96569	9.07060	6.22363	28.93062	7.01814	6.68852	5.74243	1.00000	-122.24064	5.10610	37.18272	1194.61411	8.91764	47.80527	52.43433	20.29368	9.10142
5.10245	6.86947	5.87730	5.70331	40.01521	6.19434	7.02414	6.01374	1.00000	-8.2503	7.20084	30.61460	1098.64453	7.06478	37.08819	65.67941	21.54176	9.07065
6.10718	4.83862	5.24852	6.71821	50.54683	4.90689	5.43240	5.58227	0.00000	-2.31938	4.98636	43.80418	1110.11760	4.30582	6.46346	36.52490	23.89441	6.60477
8.09792	2.69437	5.10528	6.14708	31.71846	4.29106	6.21399	7.50390	1.00000	28.19028	7.27384	53.80813	1180.86209	5.29678	59.37722	63.05917	18.93689	6.00692
5.39462	7.93460	8.03998	6.37374	49.26502	3.75095	7.29306	6.41987	0.00000	73.97117	5.21289	52.71238	1169.21793	7.57117	31.96258	40.34352	11.07057	5.06418
7.03394	4.24791	8.77378	4.69073	89.50675	5.39116	6.53845	5.39982	0.00000	-86.78777	10.18424	44.44062	1099.53000	7.46851	33.44872	62.79057	0.15037	10.73354
7.39129	5.07468	4.90126	8.24867	39.28939	4.05878	5.71756	6.56043	1.00000	37.55	5.20279	31.58918	1104.13889	8.28904	6.03333	34.44666	-13.05881	5.40528
5.97042	5.33497	8.52808	6.49569	49.91199	6.78037	6.74863	7.51569	0.00000	-86.77917	4.43521	47.54377	1111.15880	8.48953	36.02506	44.67305	11.27364	3.85881
7.38187	4.94968	10.38987	6.81299	34.41891	6.40903	6.20191	4.67345	0.00000	48.87498	7.59945	27.09740	1199.49328	7.15845	38.45598	65.19658	10.67519	5.78160
4.77773	4.00104	8.24860	6.79849	63.33367	6.97537	5.16747	6.98938	1.00000	145.13643	4.92458	49.68478	1110.68843	8.72168	-38.16604	44.26625	16.70854	7.18832
4.85553	5.04282	6.17606	8.00894	50.82672	6.98991	4.75505	3.75080	1.00000	-120.00865	6.07817	44.40781	1078.56565	6.32466	46.32374	22.10204	7.78783	8.23032
3.78763	1.88749	7.56119	6.51969	44.78494	7.37976	5.10093	6.73938	1.00000	-1.4001	5.53883	44.54609	1157.74627	7.51106	7.06273	62.31995	20.24829	8.57749
8.82414	6.37653	9.08698	7.82989	26.17221	4.55451	5.30546	6.83901	0.00000	39.8302	7.43920	51.56273	1112.66688	7.81693	64.5635	52.22372	23.38621	7.68814
5.00341	16.20378	8.59775	6.28718	53.59887	8.66987	8.61766	5.59054	0.00000	51.0193	3.35912	53.94417	1173.40045	8.06321	35.6803	21.61557	-3.63153	6.47638
6.07845	2.93999	8.45489	8.48241	60.27983	4.10978	6.02759	6.32218	1.00000	4.18333	8.08163	44.57517	1129.61544	6.11705	7.6	64.76216	27.02927	7.34804
5.61185	8.00976	3.71144	6.90546	51.69585	3.64876	6.57932	7.35235	0.00000	42.7125	9.26923	52.58686	1189.50937	7.23571	11.15583	22.26031	17.18904	5.47105
3.34250	4.12549	9.13089	6.20226	42.12992	5.54122	5.51081	6.28066	0.00000	120.56528	4.48006	44.30688	1181.68927	10.28743	14.66	31.55826	12.40445	3.47326
4.51587	6.02794	8.79379	7.01206	52.80202	7.72696	5.98378	6.44306	1.00000	-87.71255	5.91169	52.83390	1172.69868	8.05188	41.84364	67.05055	14.70970	10.09752
3.22463	3.87283		6.88212	32.26215	6.35837	5.65449	9.17360	1.00000	99.96667	9.06685	42.02145	1053.04506	6.61937	8.43333	59.65458	18.45221	10.96099
6.84872	5.33541	11.03266	8.52596	44.50593	4.92129	4.90789	5.77300	0.00000	9.29109	6.91497	54.92638	1055.00709	8.14185	45.39402	37.89836	25.25253	3.16781
6.28705	3.32596	7.75597	6.35008	46.76844	7.91691	5.88857	5.41913	1.00000	-77.37331	4.65391	57.69857	1108.44185	8.27623	37.60876	36.36025	-4.16597	5.88060
5.70354	6.37172	6.75309	6.48307	65.55285	8.17781	7.56989	6.80614	1.00000	43.91385	9.01656	42.83775	1100.39810	8.11938	54.03876	70.48233	7.44095	10.19446
7.03699	6.88765	7.29174		43.17585	8.63828	6.06469	6.74757	0.00000	38.01667	5.10779	58.71160	1134.81777	7.16616	11.85	46.53347	4.75141	4.03256
3.73235	5.61310	8.33723	5.93502	62.44366	8.04354	5.49426	7.10771	1.00000	39.25	4.90984	44.70417	1199.37450	7.80580	-6.8	52.53806	35.95445	8.35280
4.88080	11.12485	6.32200	7.11350	69.97425	3.96300	7.73905	5.32040	0.00000	111.73861	6.42602	36.64782	1118.28235	7.09206	35.20889	49.83926	24.07967	5.78760
7.80290	16.93852	6.44538	6.41721	49.28363	3.07752	8.46921	6.38940	0.00000	-69.96533	8.70821	44.09531	1069.13745	7.41261	43.91452	28.20829	18.60453	6.86232
8.85585	3.68643	4.71287	6.61581	60.02348	4.46930	6.29040	6.50150	1.00000	-0.33525	5.72659	29.74975	1109.31526	7.53628	53.7446	52.94397	13.89616	4.81098
5.00364	6.86097	9.23111	6.31358	22.20406	4.47211	5.09028	6.26598	0.00000	-75.23266	5.54380	45.05532	1126.51315	8.81148	43.1009	83.04582	3.71278	4.69941
3.43906	6.62156	7.42963	6.78569	55.68799	8.09654	6.08527	5.61790	1.00000	-82.45426	5.78054	53.61857	1167.36430	7.61978	27.09978	46.29229	14.28079	8.13001
7.71723	6.43123	5.69410	5.16494	81.37047	4.28117	6.36775	7.52445	1.00000	14.72443	7.71022	66.81074	1140.29007	4.72138	36.92574	47.32090	19.40685	7.10890
7.11718	15.20807	3.25747	5.66240	62.60674	4.89572	8.42549	7.55406	1.00000	17.58522	5.79313	38.08122	1170.05222	7.20824	40.53123	34.37091	31.33195	2.43854
4.81092	5.11712	4.80967	7.61860	35.46825	5.31240	5.45656	5.61065	0.00000	-84.13722	5.96194	47.94067	1052.64496	6.90398	9.92787	36.07494	10.83512	5.37990
9.21241	4.81932	2.44634	5.35457	62.76328	5.31064	5.58154	6.58348	1.00000	74.4818	5.75082	61.37881	1190.08478	5.43157	30.21121	32.34188	7.38803	3.22094
4.37314	5.96259	7.70861	6.31069	40.02648	4.62878	7.22713	5.82075	0.00000	-93.08883	5.41431	41.25114	1062.33170	7.97705	45.16024	61.43963	15.34134	4.61495
3.98950	8.78275	8.77080	7.38709	58.37158	6.12656	7.81105	7.61970	0.00000	71.57118	5.79574	56.88937	1168.71907	9.82056	32.87533	66.69300	6.24187	3.85716
6.98079	4.62370	11.45525	6.89738	73.78095	7.55617	4.69717	5.16251	1.00000	-67.33122	2.99356	55.08525	1108.54903	9.53768	10.22677	54.63028	19.01227	8.67107
5.01567	4.50442	8.25506	6.24830	30.19143	6.93149	5.28282	4.79916	1.00000	4.18333	4.10193	48.15096	1127.98098	7.43476	7.6	51.66181	-3.59058	7.13199
6.39651	7.49138	8.83493	6.38672	28.78641	5.24675	7.27109		0.00000	140.73667	4.91288	38.83255	1063.52560	6.99330	41.77583	40.33759	0.45012	5.16552
6.18867	4.10927	7.02747	5.94906	55.78625	6.45322	5.25152	7.29177	1.00000	117.33333	9.04898	33.36249	1117.14919	4.30658	34.85	39.10158	23.78921	5.49888
8.53927	8.53125	4.86011	5.99525	50.98378	4.21449	6.94336	7.63472	1.00000	14.39024	7.06759	44.35744	1139.89867	5.90592	42.22718	46.29375	31.69415	5.13886
9.80791	4.75620	4.13920	5.80929	27.31835	4.67166	5.56595	6.89459	1.00000	51.67462	6.87141	53.36291	1133.25247	5.18259	32.65246	72.41050	37.48367	5.68954
5.29451	6.54490	6.61378	6.30144	23.05226	7.19841	5.04114	5.76241	1.00000	51.3452	5.55423	56.26147	1086.86163	6.85318	53.37596	66.39949	12.57359	8.20374
7.13865	7.12927	6.26293	7.05414	35.90542	2.95763	7.41328	6.38572	1.00000	-52.20639	7.90103	50.47879	1059.81423	6.05308	-3.20333	53.44888	13.25186	6.86091
5.64433	6.00549	9.19885	5.95286	60.58994	5.65010	5.54899	6.57211	0.00000	-73.95097	4.01255	42.63190	1103.13932	8.35713	40.72371	45.59712	-13.52402	4.40499
2.74886	5.20386	6.67650	6.24242	57.10502	4.02186	5.71194	5.23572	0.00000	39.85331	6.29577	75.76330	1067.99475	8.32217	57.30185	51.76338	13.97561	5.23857
6.21524	8.62383	3.76854	6.87002	58.04784	4.11849	6.76114	6.84801	0.00000	51.67462	9.56115	41.92996	1084.30981	6.35412	32.65246	46.00460	29.51020	5.54630
4.42199	6.37075	6.33842	6.74358	51.79013	6.35341	6.24983	6.46950	1.00000	-86.11084	5.25012	70.88631	1096.71309	7.23615	41.75338	64.04955	2.82142	5.60016
7.64369	4.97206	7.90088	5.78448	53.46638	5.11728	5.43712	5.27251	0.00000	128.62667	7.38627	54.53009	1178.11346	7.60246	34.8825	43.65538	21.78280	5.82136
7.15988	6.48633	4.76927	4.51799	97.61085	5.26171	6.62064	7.86886	1.00000	53.26023	7.07630	54.59324	1086.60030	5.90553	54.39304	45.33216	32.75521	3.68138
9.33668	4.24711	12.36221	5.57488	54.46313	3.99852	5.12266	6.60604	0.00000	120.56528	2.23373	46.54463	1176.96627	6.19572	14.66	62.44556	17.49038	5.93878
3.64636	6.72547	7.15447	5.47635	43.99968	6.80252	7.06410	7.08571	1.00000	48.87498	6.95948	53.10818	1130.41544	7.11922	38.45598	16.77718	-5.97763	9.39198
5.30516	6.55695	5.57426	6.80808	67.02438	3.29259	6.33477	5.80849	0.00000	-68.30472	5.07055	40.15879	1077.15057	5.12761	9.91861	65.87933	19.94491	6.69896
5.32917	4.47373	5.45521	6.84007	47.09038	4.18926	5.94099	5.78302	0.00000	122.22833	5.12821	34.14031	1150.29530	5.78949	40.66482	32.59207	16.46769	6.06961
7.36679	8.37219	5.94332	6.70190	49.78053	4.21003	7.25502	4.73951	1.00000	130.94098	6.92070	61.69741	1054.65679	5.82372	33.3213	70.54941	42.09841	6.89081
6.12488	6.39436	8.79435	6.82634	49.88852	3.60293	6.58032	6.93728	0.00000	-77.70066	2.99869	45.57688	1188.04990	7.07683	43.16547	56.19359	12.96786	5.87660
4.77713	5.03014	10.23656	5.92645	54.37865	9.79614	5.74511	5.27411	1.00000	117.4831	4.41289	26.75263	1137.23161	9.11266	27.34089	25.48858	22.14356	8.57427
8.29364	5.13687	5.88867	5.34475	47.65698	3.83674	6.37974	5.60529	1.00000	12.87117	8.49007	34.38904	1170.76482	5.32617	50.23271	51.33627	20.99988	6.22486
7.00870	10.69548	9.81335	5.95912	41.72049	4.98067	7.63426	7.84439		73.06784	8.05833	44.05281	1083.68543	7.59760	25.13915	44.03341	5.37217	6.25796
6.14298	7.58648	5.69373	5.70893	48.22332	7.06073	7.14715	6.92719	1.00000	5.06258	7.83647	62.77886	1147.16834	5.09906	7.50251		18.39618	3.31095
5.15655	7.43854	5.37149	5.96176	61.96852	7.92347	7.05246	5.44468	1.00000	7.20769	8.01594	47.25420	1060.12106	7.51722	50.80019	47.29734	3.43162	8.40907
6.96274	7.83772	7.46417	5.67335	22.86608	8.70895	7.16994	6.93083	0.00000	78.95693	3.84370	39.02478	1091.97560	7.21915	29.21399	49.43035	18.31296	3.94954
6.50046	11.91832	5.45059	6.60875	22.51952	6.75818	8.17136	6.03748	1.00000	5.4584	7.87508	54.59038	1188.60191	4.79395	43.32393	41.38055	-12.12663	
7.08308	5.98468	5.56673	7.56556	50.71371	5.86509	6.48286	7.89471	1.00000	36.7138	8.33393	39.85520	1147.92388	3.53356	35.95664	61.84263	-10.64487	5.17399
	7.23809	5.59027	5.44304	46.89661	4.45328	6.63980	7.98220	1.00000	11.34046	6.91596	42.63166	1086.24489	5.43503	50.72043	42.77631	0.53387	7.06781
7.85960	9.51261	5.04759	7.70398	69.43361	7.85305	7.56396	7.82617	1.00000	150.99292	8.89192	42.40779	1126.77491	1.92726	-33.75881	50.06851	19.70428	4.31331
6.65883	6.43224	6.12070	7.28213	78.57229	5.29731	6.06192	5.81194	0.00000	113.69785	8.39309	54.85554	1181.89318	7.47345	-7.73379	47.57319	12.80478	8.78266
7.84193	4.57365	4.57130	8.14150	40.82494	5.50589	6.10279	5.17139	1.00000	123.33471	9.29320	38.73524	1092.45671	3.90061	8.56697	38.72097	-13.23068	3.79793
9.34373	4.24033	2.63075	5.91193	40.58578	4.23054	5.33310	6.70315	1.00000	14.43865	5.85802	34.66435	1151.47935	6.33467	40.87329	65.17139	-0.14281	4.25419
5.64500	5.76042	4.09109	7.01268	23.29180	3.77702	5.52517	6.64198	1.00000	-99.73314	9.02702	47.08839	1171.26939	8.79858	32.44874	45.14739	27.73683	9.77436
7.00230	9.11996	4.81014	8.49025	61.82293	4.04592	6.96531	7.57133	0.00000	12.87117	9.14250	56.67140	1093.30738	7.65069	50.23271	50.98839	17.64009	10.19139
5.02965	5.57217	8.76383	6.71001	56.41045	6.98176	6.50133	3.23529	0.00000	8.86704	3.40975	30.47241	1158.03789	8.05635	50.23805	41.39746	22.81639	7.22724
3.77213	8.59457	7.93740	4.93152	34.41672	8.21904	6.76325	4.71836	1.00000	-60.1831	5.01753	44.85779	1081.31008	7.67547	46.1351	47.57029	4.20791	6.97166
7.97998	6.99492	5.20124	6.67319	36.38875	4.86568	6.89045	6.44432	1.00000	86.00214	6.34941	34.26992	1196.65577	6.17298	46.51872	63.01836	21.13178	6.12673
5.56126	10.25055	8.80864	5.51735	46.82228	5.72181	7.93739	6.39053	0.00000	101.96857	5.27442	47.74669	1155.14575	8.53964	4.88441	69.87659	20.48340	4.21475
4.58100	8.73184	6.22144	6.19789	38.41761	5.94512	6.83666	6.83150	1.00000	86.59509	7.25653	39.12731	1184.81544	5.14461	26.11527	50.80025	14.46686	6.14233
5.86598	6.20607	7.94153	5.67983	22.69337	10.59052	6.77083	7.86356	1.00000	-73.9625	6.32105	32.07077	1099.49587	9.77055	40.81	46.14806	29.15176	7.15156
10.41613	7.79353	9.10020	6.24431	49.28890	5.26219	6.44040	6.53180	0.00000	-99.73314	6.63236	47.04377	1082.78933	8.29130	32.44874	64.12922	17.60162	12.22473
6.33385	5.55984	5.61997	7.08438	72.77632	4.84181	7.30336	6.63722	1.00000	-61.51889	8.94104	51.79016	1146.61198	3.55737	10.66668	32.18413	26.40474	5.56209
4.35251	8.62409	8.24517	6.09379	44.86065	3.10477	7.39184	5.14149	0.00000	13.57661	5.11853	61.48862	1180.39656	7.87781	37.31065	50.75599	16.29089	4.82526
4.60426	5.44929	7.48837	6.00170	60.80010	6.87970	5.94516	8.70095	0.00000	91.84128	4.75931	49.78897	1160.71267	8.44844	22.83957	56.89322	15.15874	3.70690
7.00977	6.10560	6.92822	5.95399	32.13501	3.13295	6.46131	4.96494	0.00000	-73.89125	5.88133	62.25704	1105.46526	4.49698	40.67705	74.86511	16.45845	6.95322
5.82014	4.36072	7.94587	6.05356	42.55483	5.05204	5.37007	6.86900	0.00000	-81.26367	4.82604	58.30990	1076.53938		28.90054	56.47118	12.90105	5.18348
8.25238	7.48662	4.04168	5.54849	76.16940	3.46781	6.78825	6.54974	1.00000	7.20769	6.67132	56.70424	1197.29636	5.06950	50.80019	60.75020	26.18584	6.60976
8.39907	7.82490	5.34465	4.88972	41.64300	3.93444	7.41829	6.02764	1.00000	68.49143	7.49820	41.72538	1135.86181	6.42655	25.80565	62.75806	28.88591	5.09446
7.37210	5.44364	5.61882	5.80675	63.71513	5.34735	5.76880	6.96345	0.00000	-1.47217	9.65790	34.09458	1194.02446	6.46614	53.46506	80.99660	11.92632	9.47932
7.55886	8.99914	5.36852	6.08825	38.05492	4.71268	7.34704	4.95945	1.00000	9.29109	7.33564	19.97106	1160.59994	5.29733	45.39402	62.07361	11.11745	5.60117
7.22629	6.31766	3.71627	6.84172	61.08773	2.87734	6.67319	4.33189	0.00000	56.36091	6.27392	36.75812	1098.84500	8.37543	51.78771	48.64703	41.03218	7.16005
4.23190	4.14291	5.64391	6.41838	29.77888	8.93425	5.67038	5.17374	1.00000	-81.38758	5.40493	32.65227	1071.21968	7.09934	30.17746	45.52922	29.31368	6.98970
7.43197	3.78653	9.41051	5.22296	63.23699	5.89661	5.62785	5.97659	0.00000	-105.11221	7.84711	44.15461	1071.71212	7.41577	39.57582	45.66525	14.21909	6.63982
2.90349	4.07173	6.88426	6.05114	54.16214	7.49858	6.64096	6.44408	1.00000	76.0586	4.85945	44.13921	1119.73181	7.38279	16.06213	35.15868	13.45229	5.88883
7.32914	3.44438	6.97848	5.03305	45.26756	4.84516	6.01583	4.34549	1.00000	-1.06667	8.81934	56.96939	1155.54661	5.84334	53.78333	32.17393	19.49413	5.56553
8.73317	14.09009	9.53302	8.19339	32.95946	5.79945	8.34075	6.72855	0.00000	-71.06616	5.87577	46.12906	1070.72898	8.09725	42.4251	47.01773	-17.38554	7.90560
8.95033	7.64327	6.88891	7.35951	43.33338	3.07392	6.71621	7.33863	0.00000	73	5.56276	52.08776	1062.10764	8.19878	40.93333	55.09905	13.71633	6.55364
5.88987	2.91062	4.84437	6.86986	49.88187	3.56037	3.88157	7.20519	0.00000	43.2379	9.50994	47.33746	1065.21048	6.96040	50.06	62.29347	19.33119	5.51836
5.08532	5.40962	9.44201	5.69256	47.66898	4.21601	7.60946	6.85569	0.00000	5.2875	3.70480	42.79867	1112.66376	8.28199	51.65333	38.60138	12.72761	5.59266
7.12134	3.85356	4.76461	7.18099	43.12804	4.30704	6.23893	6.72282	1.00000	100.24529	6.38117	34.20906	1099.26294	6.76009	5.4709	59.96788	2.16769	4.50496
8.13998	4.90417	6.33102	5.32573	38.04388	5.38034	5.18432	7.36104	0.00000	24.43973	6.39348	50.16897	1190.61236	7.64709	0.76755	54.54058	19.15436	8.52574
8.05780	14.76629	8.55181	7.28747	72.13584	4.16887	8.17277	5.02459	0.00000	37.73333	7.40149	42.81374	1197.57523	7.61922	-4.06667	39.84288	36.17810	5.24312
6.08927	5.32032	7.88067	6.53096	29.92160	6.00666	5.31423	6.44664	1.00000	75.37991	5.38127	66.31657	1198.27823	8.32867	25.75728	76.39900	23.17762	7.86834
7.70150	5.81381	4.05910	7.85374	27.38399	5.18624	5.57924	5.66381	1.00000	14.34085	7.30137	52.29599	1070.70298	4.77087	40.87363	51.57487	2.52405	4.19513
4.77300	5.69138	7.15136	6.15980	60.23525	4.45913	6.12508	6.91451	0.00000	16.86194	4.36971	44.60599	1183.66926	7.80294	54.58048	41.79344	6.31690	5.71445
7.84141	5.04752	7.24190	6.00989	44.11749	6.60422	4.10621	6.94575	0.00000	83.97573	7.98820	54.42072	1102.87112	6.88843	21.46527	42.36596	30.95217	9.16239
5.22033	6.03993	7.46745	7.33184	59.16364	6.86006	6.31767	8.03295	0.00000	38.66667	4.69140	19.00341	1116.30457	8.18549	-6.25	52.71845	22.81885	3.92217
4.94210	4.57061	8.14921	7.01636	43.12715	2.21466	6.54639	6.91353	0.00000	178.00417	4.18942	61.73868	1084.22965	6.87827	-38.65333	49.77188	31.81391	6.44186
8.90078	6.96193	3.05495	7.04912	48.84185	6.14308	6.86735	6.35094	1.00000	2.31889	7.58614	53.43938	1154.11247	3.85975	35.21222	51.96408	33.42798	3.35245
4.27032	4.95411	8.08303	4.73379	47.48674	6.55657	5.27673	5.61108	1.00000	6.74549	5.06455	46.82232	1149.49900	7.31971	49.5099	11.63943	38.44558	8.66392
9.56340	5.12826	11.75620	7.12444	55.92232	6.84527	5.74806	6.51958	0.00000	73.7553	5.28150	49.71962	1149.34702	8.64452	15.5439	49.11647	24.00321	9.72937
4.34261	5.70255	6.34236	6.77348	71.71439	4.87961	5.81198	7.75775	0.00000	43.2379	7.11083	54.43690	1052.60804	7.48594	50.06	57.43483	13.45181	5.15443
4.18910	8.47753	6.81036	5.32433	45.72221	4.61544	7.17216	6.75502	0.00000	-2.09814	6.06250	60.31911	1120.47857	8.05383	57.14369	30.89859	15.99145	4.84175
3.11517	6.99362	7.42169	5.83161		6.23747	5.22410	7.04174	1.00000	-1.06667	4.15061	45.21045	1060.67603	6.37458	53.78333	38.65902	-4.72795	7.46285
4.73845	5.28004	8.91072	6.46576	48.56118	4.50867	5.09086	7.82592	0.00000	120.03308	3.88556	58.94949	1141.22235	8.56383	28.88162	39.77707	16.45595	4.80241
8.32594	7.95169	5.48751	8.35085	40.75945	5.25464	7.06425	8.02626	1.00000	38.01667	8.82265	47.78609	1050.89366	4.23175	11.85	55.45813	31.05068	4.89172
5.59798	7.38978	4.97385	5.74120	73.30974	6.44930	7.02031	8.59545	1.00000	99.96667	6.60464	37.96567	1171.27291	4.61294	8.43333	69.10447	5.17295	5.47175
6.10408	12.10363	5.84793	6.60793	30.91886	9.82992	8.00139	7.83234	1.00000	3.39467	5.38006	39.49096	1153.86253	7.55331	6.45407	40.90623	15.00718	6.03048
