SO2	PRES	longitude	H2CO	CH4	TEMP	O3	Pb	warning	latitude	CO	PM10	PM2.5	NOx	CFCs	NH3	PAHs	C2H3NO5
7.88837	1125.41768	29.47306	48.85906	11.56423	19.44722	8.28541	44.24348	0.00000	0.49113	8.10576	10.34791	6.22327	10.73178	36.53986	10.04457	5.15557	2.56655
6.02074	1171.21633	4.8951	50.14778	4.54199	17.73781	7.28065	53.06307	1.00000	44.92801	9.88632	7.31769	7.64456	5.83848	57.89671	5.88111	9.31005	0.27980
8.37065	1123.51062	114.68333	44.01797	10.06546	9.44526	7.20494	65.23169	0.00000	23.73333	6.64285	7.05955	8.08819	6.06869	56.26941	8.95681	10.03030	0.19821
8.21650	1139.75736	85.4265	30.90198	7.17425	10.84353	8.37846	48.60763	1.00000	55.8736	6.04539	10.09810	7.72368	7.42505	47.15163		5.67941	2.04815
7.84814	1054.02690	-84.13722	61.67259	7.85587	8.80379	6.12374	50.33385	1.00000	9.92787	2.96469	9.70594	6.63099	9.20014	42.58342	7.10404	7.37718	1.46409
7.00121	1116.52491	85.83334	57.47178	7.55255	12.53185	7.25772	60.29404	0.00000	20.88197	7.26285	9.32493	6.86404	7.81387	63.59870	10.50799	5.36416	0.97395
7.77922	1080.77219	30.98551	64.07636	10.10202	12.15378	7.47349	53.18965	0.00000	2.41669	5.11369	4.80844	7.46392	6.75506	69.59727	7.50457	5.08774	0.10025
9.25393	1064.41167	106.88324	56.14260	6.87646	17.73059	7.08750	33.28449	0.00000	47.90771	8.70647	10.19304	7.83002	5.67602	68.64299	8.27289	4.84423	2.23312
9.32113	1105.40603	-42.98194	31.14458	8.67892	24.75275	5.76494	38.52824	0.00000	-22.53722	4.81611	8.52919	8.31139	5.70349	49.55016	10.33974	5.49623	0.50530
6.18206	1184.89154	-65.61427	45.29715	5.04940	15.75236	8.23815	48.45959	1.00000	-27.4338	8.10329	5.68223	8.03504	5.52112	57.54659	5.32224	9.94314	0.18640
7.75633	1077.10084	33.2525	44.83702	7.53239	19.69685	7.55450	40.11072	1.00000	57.97472	5.54803	9.28464	6.78330	6.83577	67.73974	7.56894	9.75703	1.03790
6.49364	1195.06616	85.37752	65.45167	9.89075	11.60131	7.74461	53.87832	1.00000	22.10194	6.35896	10.19913	7.50949	7.36316	43.04786	7.73744	5.75058	2.34385
6.16913	1108.29632	-78.87836	59.43936	10.05241	21.79541	7.63906	37.31460	0.00000	35.05266	8.51151	7.52032	6.72232	6.21309	46.56573	7.26652	4.11039	0.29554
7.73998	1078.53600	69.67639	51.13066	10.31388	-2.00508	7.86700	32.02944	0.00000	41.29444	8.06918	8.87884	8.06505	6.84507	68.92101	8.73148	6.53393	0.68809
7.64036	1090.28797	10.5511	92.07596	8.71473	14.30568	7.61066	25.09268	0.00000	52.47774	5.31762	7.78835	10.13369	4.86931	39.91653	8.22490	5.18886	0.27784
7.93304	1124.69172	89.20083	43.57751	9.04892	15.31625	6.98292	24.91972	1.00000	55.54028	4.71036	8.02036	6.95575	9.29960	76.77364	11.47016	7.23702	0.33412
7.42470	1068.49277	137.23333	63.16203	6.89606	10.97200	8.12366	52.34039	1.00000	35.8	3.60616	10.09401	7.19256	8.67279	65.91014	10.23798	4.40710	2.02423
8.47966	1077.11087	86.00214	81.51206	6.60575	15.51884	8.24071	53.20775	1.00000	46.51872	5.62083	5.78280	8.34120	5.89911	88.74386	6.94017	8.81403	0.09307
7.71923	1196.45051	-82.61573	44.38619	8.61759	28.33312	6.98754	48.98134	0.00000	41.24255	3.92609	3.93862	7.61127	6.06031	63.92065	6.93453	2.43087	0.07923
7.96085	1152.16200	-83.2321	33.02221	8.25839	16.81477	8.43832	56.82271	0.00000	33.08014	7.53821	8.45348	8.50745	5.87181	43.88719	9.18183	6.00090	0.46075
7.71231	1190.70218	-98.11889	60.36136	9.47392	26.70758	7.51066	31.05181	0.00000	19.04222	5.77527	8.29020	9.09815	6.93845	25.21671	10.93647	8.09254	0.41766
7.11797	1150.05423	-73.89875	44.80146	8.02693	2.60677	8.26463	51.77077	0.00000	40.93121	11.98799	7.29030	6.54731	4.44285	51.08631	7.97049	6.77818	0.25956
7.17523	1131.44462	34.37389	45.60388	7.07371	31.04328	6.72677	24.81586	1.00000	40.1675	4.97262	3.11263	7.44821	5.00408	59.04226	4.82894	9.05186	0.15324
7.43097	1151.45119	5.74861	50.50176	6.96299	30.19770		38.38137	1.00000	52.71083	6.40814	9.34486	6.98455	7.24082	56.44308	9.50833	9.40584	0.99594
7.08586	1175.07708	41.77921	58.69377	6.02770	21.79168	8.32808	20.66369	1.00000	41.82143	5.16979	8.67143	8.09087	7.57313	55.78058	8.60051	7.61724	0.62005
7.53806	1131.80388	32.6178	61.46155	8.21841	10.72569	7.95930	52.11642	1.00000	46.65581	5.77209	9.57921	8.71676	7.35849	35.46196	8.75684	8.54208	1.28845
5.79719	1055.84379	-84.13722	44.21055	9.65773	2.88107	7.03754	54.90711	0.00000	9.92787	7.99669	8.78654	8.76051	6.83533	46.46623	9.41805	6.90533	0.64029
8.82108	1190.77399	-81.79819	63.31373	6.13885	1.07833	6.67524	44.92675	1.00000	41.48199	6.56587	6.60697	7.70826	6.37977	61.49539	5.30975	9.00990	0.24522
6.23086	1194.21640	79.5286	60.71005	4.67247	17.75895	8.80591	41.82062	1.00000	29.22254	8.40168	2.52884	9.26885	4.32258	52.66048	3.89147	9.99197	0.12732
7.11324	1153.25486	8.64409	60.94421	7.73683	16.19014	7.33279	60.68141	1.00000	48.07667	4.32813	6.05957	7.54762	6.30926	44.10717	6.54371	9.85512	0.20868
7.77087	1081.25656	-82.00919	42.43484	7.29471	14.98804	8.01929	60.51705	0.00000	23.04419	11.53427	9.15405	9.04194	6.06436	52.60853	7.40769	3.97516	0.88394
8.48599	1075.28372	114.68333	36.57612	9.25033	18.39939	9.61205	53.05995	0.00000	23.73333	6.03764	6.47601	8.21467	8.06073	56.95397	8.99525	7.97717	0.15113
7.50920	1069.19511	-98.15529	40.59960	6.72551	26.71142	7.57699	28.36734	1.00000	26.18924	6.51170	7.77982	6.36663	8.04674	22.06056	8.72358	8.59539	0.25518
6.62944	1196.72709	9.85	21.67196	6.65129	17.95144	7.13931	59.08425	0.00000	53.63333	5.61026	7.44192	6.73236	2.70247	22.64096	10.35359	7.19045	0.26332
6.80623	1086.97024	139.07204	40.77919	6.48521	31.93110	7.96368	42.26714	0.00000	36.24624	6.48270	8.83209	7.73003	3.94041	53.07168	7.79289	4.61851	0.70093
7.43533	1143.52296	-119.0376	56.58819	10.47411	-5.04180	7.22606	46.66152	0.00000	34.21639	4.38375	5.48568	7.21866	8.39246	50.30960	9.12666	5.81998	0.14854
6.27976	1074.36807	-2.77259	57.12003	10.96758	13.57291	9.29323	61.42365	1.00000	37.49073	7.35599	7.66423	8.85153	10.91282	55.01535	7.75974	3.98457	0.24814
7.09366	1156.90221	8.51667	52.07758	9.54937	36.27130	9.01799	35.01444	0.00000	51.88333	9.23125	8.44147	7.86494	7.32118	42.71382	9.91872	7.15670	0.41047
5.87433	1110.01409	43.38531	62.71644	12.97027	10.63640	6.94234	51.85606	0.00000	9.89206	9.48693	8.42657	6.34378	8.57289	31.26642	9.06253	7.52021	0.49484
7.33252	1132.85935	-65.61427	44.94327	6.35360	3.79132	7.78653	39.74295	1.00000	-27.4338	4.08121	7.13610	7.19878	10.72946	44.11653	10.60209	5.92256	0.30459
7.18332	1076.46418	-72.86843	30.88637	6.56180	8.88098	7.13595	41.55110	0.00000	41.27621	6.88962	6.09096	6.98440	4.59700	46.66426	10.08193	5.94638	0.12215
7.53653	1159.99926	31.33078	34.84641	6.93481	23.74637	6.83547	48.08688	1.00000	47.56494	3.93870	9.47623	7.75209	7.60406	57.44902	13.13245	7.44844	1.10005
7.77814	1079.80226	12.53463	61.63563	5.70893	9.39022	7.64675	49.47481	1.00000	55.67938	8.28728	7.00361	7.11076	5.25683	41.75387	6.91364	9.66725	0.19764
7.78523	1149.55482	123.33471	43.06566	9.44058	11.23499	7.43378	41.30982	0.00000	8.56697	10.99663	8.13189	7.31523	4.39085	60.32506	8.16313	8.73896	0.38070
7.29163	1109.68535	-69.08333	65.36568	8.15952	1.37035	8.11582	45.75028	1.00000	-16.25	5.79417	7.23973	7.47416	9.67175	36.52240	8.58419	6.06585	0.28146
5.08310	1143.29998	117.59152	39.67969	6.08958	6.93940	7.33980	34.97066	1.00000	3.31332	8.23809	4.57064	6.63021	4.16090	59.10208	4.61208	10.11504	0.13021
7.46404	1124.47163	1.26738	49.22682	8.92129	12.20609	8.29100	27.07976	1.00000	51.84819	2.81337	6.92698	5.75762	6.64970	29.00032	6.09252	9.36134	0.15514
8.81081	1192.30866	43.91385	68.16656	9.25170	1.55648	6.61962	65.15281	0.00000	54.03876	5.92684	5.79407	6.42140	7.66464	46.94614	5.68064	5.90697	0.17062
6.37926	1112.89050	86.59509	51.60681	3.84916	2.81798	5.84106	30.77772	1.00000	26.11527	7.59096	3.50703	7.60421	5.79379	41.69070	5.06055	7.54920	0.15658
7.31220	1128.36777	71.67164	34.53733	4.67178	10.26553	7.57813	43.27422	1.00000	30.29184	8.70521	6.85209	7.34042	5.80847	43.25885	5.85308	9.69343	0.19678
8.90053	1078.10202	-2.77259	64.52889	10.34666	26.34286	6.48215	58.95884	1.00000	37.49073	7.29052	7.86012	6.52504	10.75625	44.03175	6.52668	5.73514	0.34704
8.90775	1111.00135	9.17702	56.55651	6.18418	17.13333	8.92766	52.66975	1.00000	48.78232	9.33504	7.03322	7.40307	5.02312	42.81020	4.69047	10.26680	0.21355
5.73493	1136.17812	74.3092	50.67439	5.98608	13.31042	7.62757	32.14272	1.00000	33.37526	7.57178	7.04475	8.97791	6.19758		5.41156	10.16702	0.11434
7.24104	1154.88720	79.41727	61.84330	6.91181	-1.59929	8.99491	33.60263	0.00000	12.25282	8.96517	6.25920	8.75935	2.28628	39.99117	10.16633	6.49436	0.16450
7.48233	1174.08149	-85.43772	49.04809	6.44270	6.23698	7.28490	28.25514	1.00000	10.63504	4.47083	6.56750	6.42601	7.12006	57.55426	7.17295	7.22606	0.15471
8.03735	1176.07295	141.95	33.57556	8.87480	3.00314	6.90653	31.94752	1.00000	39.46667	4.87657	7.48725	8.52065	9.82051	59.73969	11.08534	5.50988	0.26755
5.70834	1142.44170	-116.37697	50.48838	8.80606	7.15759	9.85022	37.49909	1.00000	33.72255	4.19581	8.50637	7.98887	10.05408	76.62559	11.09738	5.92978	0.44210
8.44416	1163.86022	15.00835	54.71264	8.82983	12.29676	9.03126	44.37452	0.00000	51.14942	6.16342	4.88605	8.05203	4.32688	64.11165	9.05856	6.01738	0.09215
8.50525	1164.59255	-77.02303	52.99496	6.70455	28.11959	6.40803	51.78250	0.00000	38.70734	8.31390	2.13952	7.21515	4.08720	37.25536	7.28041	2.91019	0.14728
6.04490	1100.05287	-116.37697	46.86307	10.73104	12.85290	5.86120	49.31489	0.00000	33.72255	5.42293	6.37531	7.38517	10.08858	56.54039	7.24776	5.63419	0.09162
8.33827	1059.32048	115.8614	52.99112	10.67966	7.62226	8.64220	40.41793	1.00000	-31.95224	5.77553	5.77374	7.88049	6.24779	57.19996	7.78732	6.66450	0.15671
8.37468	1065.27561	9.5586	49.29258	8.57240	26.42942	9.07859	43.28317	0.00000	54.52156	5.98933	4.20219	7.06604	5.19090	47.35254	8.04799	4.24785	0.14821
8.68917	1133.90996	-7.35	57.32233	7.88431	17.92364	8.77568	38.05162	1.00000	53.53333	6.49273	8.42755	6.98209	8.12845	51.31051	8.35644	6.82768	0.47542
7.39215	1188.96681	121.12251	60.89943	7.45947	15.05799	7.17107	56.45535	1.00000	14.62578	5.00853	5.48474	9.57172	6.05300	65.67194	5.41682	9.17192	0.21120
7.46284	1050.09621	-73.95958	53.92882	10.59490	35.33548	7.96149	37.62442	0.00000	40.57788	7.10139	8.05567	7.28352	5.28205	34.79126	8.22025	7.22649	0.38489
8.65734	1063.16309	-77.55777	37.56842	5.52239	6.21110	8.02048	48.94793	1.00000	37.52487	8.21591	4.47057	6.35330	4.33371	52.16076	5.85752	10.52439	0.06589
7.43572	1189.82407	113.69785	45.52462	9.20669	12.90469	9.44152		0.00000	-7.73379	3.50997	4.29444	8.41817	5.92702	42.03071	7.03175	4.84531	0.03967
7.02720	1068.45830	139.07204	55.00166	8.04008	13.45413	8.47022	42.76757	1.00000	36.24624	8.06332	9.33762	6.63407	6.95694	51.24661	6.78830	6.81300	1.01189
7.63664	1135.76530	37.49338	39.02388	6.11803	16.83839	9.39552	33.14229	1.00000	55.62047	5.86944	8.18945	5.28602	7.10443	44.00694	10.25781	5.07434	0.35717
6.91483	1168.48901	-69.08333	58.15138	7.08469	16.38077	8.44161	52.14031	1.00000	-16.25	5.08715	4.83789	7.50841	6.33004	49.17425	4.17480	8.56475	0.14342
6.65835	1157.73914	120.89694	55.76817	7.79730	4.97145	8.26004	5.38494	1.00000	14.95472	6.18117	8.61182	5.90531	7.89618	63.80127	9.80270	6.71639	0.51270
8.64974	1057.52086	6.76111	50.16744	8.04552	14.24418	5.08755	36.91411	0.00000	53.16167	6.01509	7.14203	7.37552	4.84242	65.83091	9.41569	6.19330	0.18833
8.58310	1054.97908	-84.67837	68.12814	9.07607	18.60826	7.27351	33.71459	0.00000	34.06635	10.43522	9.29152	7.52631	5.69555	25.67678	7.19967	5.32626	0.97829
4.69411	1083.24148	-100.88023	47.74984	6.28559	6.47117	7.53666	39.65845	1.00000	20.21322	7.30093	7.96967	7.48871	5.86345	47.09413	7.52162	10.07258	0.24590
8.15256	1174.30994	-71.10077	55.82450	5.93557	18.74119	6.88533	60.68298	1.00000	18.20854	6.11909	6.69077	7.71746	6.97006	46.85931	5.58525	8.05450	0.16673
6.28037	1122.92598	137.4	51.44489	5.22786	11.41821	6.43608	48.95754	0.00000	34.81667	8.89564	10.51107	7.53154	6.96092	61.70250	8.70065	2.36012	2.99284
8.32189	1186.03057	-79.62603	66.42400	10.14120	13.21743	6.92499	35.39780	0.00000	8.88988	5.15533	6.40045	7.11665	9.08302	61.63418	7.13600	5.01346	0.17979
8.01812	1140.33111	-80.22588	42.82178	5.27211	10.04145	5.95905	48.21638	1.00000	26.2173	7.46819	6.50872	6.86134	6.26807	68.88196	6.01977	9.19626	0.08022
7.91658	1083.37843	83.62389	62.24372	9.62285	24.06704	8.36606	55.73411		53.30972		4.20195	8.22475	7.09383	33.87766	5.97023	5.95188	0.13366
6.26765	1050.20239	51.3452	41.92719	4.69812	23.94739	6.88093	54.53835	0.00000	53.37596	10.28018	9.16909	6.60075	4.75513	54.70683	7.29714	2.39344	0.86161
6.82630	1119.59629	106.85417	51.29648	11.15907	0.00083	8.15278	58.65296	1.00000	-6.48167	6.80133	9.52259	7.99768	9.27273	28.31851	7.87492	4.99780	1.17825
8.31781	1111.26883	-93.75018	58.57348	9.75834	9.23214	8.29981	43.64289	0.00000	32.52515	5.01922	8.43429	7.79832	8.40585	44.93509	9.28274	7.10355	0.50403
7.03552	1098.46337	-100.44843	47.81219	10.27784	16.25467	6.82872	46.97269	1.00000	20.74122	6.31966	6.73077	7.72273	10.42014	29.20942	9.32815	4.75469	0.18187
7.79930	1164.73127	-88.3162	30.23988	8.24974	18.70585	7.21845	57.63602	0.00000	42.24113	8.32531	9.08899	6.82424	5.88976	39.97929	9.61325	7.54970	0.78706
6.15047	1102.94432	36.73307	42.30160	4.71702	12.44925	7.41172	71.76880	1.00000	55.38752	7.45848	6.95727	8.15529	7.29355	53.80386		7.41562	0.22301
7.00358	1174.98209	8.86704	80.94661	11.56772	31.04304	5.41243	56.66821	0.00000	50.23805	8.22988	7.96886	5.38948	6.29589	51.96316	8.33316	7.36011	0.25727
6.61693	1059.46362	6.74549	62.69166	9.99588	-1.18221	7.14100	49.31913	0.00000	49.5099	6.56305	6.35376	6.92149	7.47598	18.91627	8.43247	6.05147	0.16911
7.59712	1137.33524	145.13643	54.98562	6.73319	7.28929	8.90843	63.09219	1.00000	-38.16604	5.29362	5.97489	8.48129	10.58413	36.51838	11.17288	7.57866	0.09360
6.50655	1153.90797	43.38531	67.66151	10.50343	16.23072	8.12485	70.77910	1.00000	9.89206	7.23691	9.95090	8.20360	7.98300	55.56426	7.01414	5.55947	1.74061
7.78632	1110.94764	2.44892	48.81499	9.42519	13.77207	7.90584	56.19798	1.00000	48.98693	5.67440	10.20160	8.62102	7.51988	47.48150	10.06714	5.59453	2.32703
8.16770	1087.08222	2.44892	45.80354	6.49352	28.76542	7.63132	31.46987	1.00000	48.98693	4.02927	6.94336	7.43399	7.67769	41.69937	6.53311	7.20859	0.18554
6.55304	1159.38299	-81.38758	48.89586	9.94460	-10.95410	6.48971	33.51655	0.00000	30.17746	10.01611	10.09611	7.75381	6.76258	59.12693	7.86584	6.09546	1.99041
7.30376	1109.46530	38.07083	80.04845	6.78313	18.82305	7.87718	32.92349	0.00000	54.90083	6.03856	4.89977	6.93023	2.98381	51.72329	8.45740	5.37318	0.18080
8.38485	1155.93569	85.37752	55.09983	10.06597	9.75023	6.57823	10.85833	1.00000	22.10194	8.76168	6.80893	8.43753	9.73785	45.55684	7.25304	4.99774	0.17199
8.43444	1117.30908	38.94324	35.09054	7.21251	19.46069	6.60314	38.01103	1.00000	44.98901	6.07064	9.64351	7.48063	6.90874	40.66941	9.91531	7.72756	1.35087
7.61890	1053.11322	-82.45426	38.32445	10.54972	6.93650	8.70094	36.19071	1.00000	27.09978	6.31775	9.56875	8.37841	8.26249	62.17421	8.09405	3.64717	1.26746
10.16603	1108.56214	-94.91386	38.72721		10.15524	7.95430	32.84131	1.00000	17.94979	7.27826	9.46436	6.23982	8.61641	48.44058	9.05788	6.07158	1.09226
8.03219	1076.21159	-77.96389	57.86264	6.88776	7.10180	9.84032	18.66029	0.00000	39.45621	8.60011	9.32870	8.84907	5.61659	63.30440	9.97123	7.35922	1.06763
6.91395	1087.12223	-37.07167	30.97329	5.96722	23.89887	7.77342	49.19394	0.00000	-10.91111	8.23732	9.62750	8.67930	5.46725	83.17184	8.85874	4.84273	1.35477
9.11629	1157.00597	-96.39774	39.27602	8.95793	5.14015	8.87779	36.59170	1.00000	30.16688	3.76752	9.95817	6.90518	8.84729	38.42925	11.79495	5.92664	1.83742
7.85532	1182.29573	-117.14392	33.42586	9.34964	8.71712	7.34285	39.61500	1.00000	32.9156	6.28611	10.44151	8.14227	9.74107	51.59379	5.63214	5.78418	2.80729
8.38837	1124.35329	-88.81395	52.52292	7.33626	9.82090	7.36466	27.62004	1.00000	35.61452	5.01390	8.32505	6.16187	9.36940	42.59309	8.51930	5.75802	0.40711
7.64248	1179.63364	145.06667	71.57166	9.21249	11.75073	6.28772	69.49950	1.00000	-37.88333	5.87963	5.35249	6.84584	13.51078	35.68897	9.28116	4.06590	0.12424
7.68699	1188.08598	2.45012	24.80535	9.64815	23.60786	8.60228	69.32225	0.00000	48.90982	5.56963	6.88471	8.30059	5.94042	88.87283	8.85467	7.47278	0.24967
7.56989	1134.51994	138.89585	43.73170	4.47581	6.78514	6.19825	38.58260	0.00000	36.33011	7.48528	7.66119	5.89105	3.55845	42.70513	10.32478	7.03456	0.28055
6.91185	1098.16231	97.01124	55.89627	9.65479	18.87044	7.15011	62.25448	1.00000	17.30858	7.00000	8.89629	7.60593	8.53526	72.36344	9.78250	7.56280	0.70381
7.01750	1089.89543	-71.08977	53.80709	5.37319	17.36337		40.38639	0.00000	41.9001	7.95618	8.87099	9.41510	7.67714	39.92025	5.51153	7.73124	0.68570
7.97404	1197.17097	109.05389	53.52304	8.79418	24.46417	8.65991	20.87443	1.00000	-7.51611	2.51897	8.14558	7.50105	7.10166	63.49418	7.65997	9.07409	0.38800
7.08168	1117.67118	138.31667	53.83947	10.01610	1.85793	6.76975	51.62482	0.00000	36.65	9.97230	8.27831	8.34158	7.09894	46.07324	9.39393	7.20570	0.44029
9.96833	1072.42942	120.5875	54.75980	3.88492	7.37041	7.67347	37.94340	1.00000	16.455	4.21242	6.98710	8.94239	7.93237	42.23296	10.22114	7.08715	0.23170
7.01722	1059.26844	39.28333	66.77019	5.31332	17.57439	9.30400	39.01229	1.00000	-10.33333	7.83695	10.52337	9.07807	7.52789	55.64406	7.37724	8.35755	3.06870
7.60925	1105.47770	-82.35176	61.35955	7.93552	12.62725	6.50918	53.49229	1.00000	27.71809	7.77490	10.04557	8.92803	6.59664	38.78871	6.29700	7.93796	1.96866
7.27795	1075.51166	1.26738	24.30405	9.05998	26.01788	7.45019	32.65611	0.00000	51.84819	6.59630	5.02965	8.51585	6.24818	42.36015	7.17733	6.11878	0.20906
7.30962	1088.38732	-2.12139	55.05418	5.11496	20.37853	6.68558	35.75482	1.00000	52.48173	7.60591	4.95959	8.60828	4.79689	49.30436	6.13178	9.39269	0.05560
6.40254	1107.30845	24.75	40.50274	10.29918	28.14293	8.77895	21.10566	1.00000	55.25	4.93434	7.95326	7.99017	10.19334	51.00302	11.08090	5.27615	0.28034
8.11227	1192.31859	9.15013	50.52263	8.22971	15.28231	8.45964	34.31648	0.00000	13.70727	8.16117	8.58327	6.69425	5.90873	56.61531	11.32349	10.11268	0.48849
7.24703	1143.83615	-6.00137	38.64670	10.16107	35.43716	7.21137	30.48739	0.00000	33.42585	6.62436	9.05954	5.59022	7.84581	47.84070	8.64938	7.90352	0.81576
7.68960	1117.62191	-77.96389	41.50938	7.02806	24.17100	8.92135	16.00747	1.00000	39.45621	6.34813	5.24055	8.54074	5.36248	64.60726	4.86803	10.10922	0.12518
9.30184	1099.66534	56.36091	69.07451	8.02169	8.94401	9.34604	24.48351	1.00000	51.78771	8.74922	10.08875	7.31269	7.68969	78.42903	4.99290	7.97722	2.07106
8.35069	1100.50057	4.25633	61.23532	7.28236	-11.49547	8.44065	39.94465	1.00000	51.21187	5.51916	8.65783	7.49748	9.05056	58.39548	9.67073	7.01837	0.55189
7.47820	1059.89003	-77.70066	46.95271	10.70575	19.42308	7.28983	39.68995	0.00000	43.16547	7.04789	11.49329	9.14085	6.86332	52.35443	8.06449	6.81582	7.94154
6.74353	1170.57455	-4.10734	73.91216	9.31726	26.86585	5.71729	35.31199	0.00000	38.68712	6.81240	5.77815	7.92132	5.12118	74.43955	8.62889	5.94836	0.12651
5.47940	1182.49611	36.73307	47.46817	10.10100	9.08617	6.51312	44.05792	0.00000	55.38752	8.08521	9.29510	9.20624	7.42336	57.96127	8.79665	5.86166	0.97164
7.82853	1127.45337	-60.1831	31.08377	6.79415	11.52062	6.84902	40.69991	1.00000	46.1351	5.64623	8.38776	6.18976	8.17440	41.71438	10.81357	6.14873	0.51566
6.82138	1133.09228	-84.23381	68.08940	9.41868	29.39802	9.13221	48.13994	1.00000	33.54428	5.22923	8.97327	6.12669	9.67347	45.73503	10.92983	6.81140	0.74258
6.99529	1177.77617	9.32241	61.08501	6.98098	15.82042	7.29465	61.06791	1.00000	44.31771	6.32558	8.17651	7.26585	9.05559	46.69560	7.18104	5.81511	0.43370
7.28908	1115.15048	38.12408	55.37822	9.51714	15.26957	7.07548	29.27429	1.00000	53.77166	5.60450	8.68624	7.17168	8.80986	17.95447	9.93207	4.67740	0.60388
6.51009	1107.26269	-73.75513	43.06362	6.85984	34.31627	8.99953	55.26956	1.00000	40.60538	5.45987	9.01641	8.32318	8.05186	52.05856	6.88188	7.61655	0.69847
8.08696	1053.82541	38.12408	47.43667	8.32185	12.50164	7.13792	76.70602	0.00000	53.77166	7.69022	8.94946	7.32612	6.94294	51.55281	11.63723	9.02184	0.77322
8.94426	1089.96261	-123.02621	25.11817	10.95207	11.37814	7.42212	29.36324	0.00000	44.99012	4.40393	7.74034	8.45609		36.23673	9.82622	6.52857	0.22634
7.00769	1058.92628	10.5511	30.35370	5.35645	8.43451	8.77008	62.50918	1.00000	52.47774	6.53534	6.14323	8.12791	6.27044	41.12622	6.80775	8.91679	0.15768
6.18741	1111.88951	-61.4867	31.20972	9.43415	9.09385	7.22126	32.25043	1.00000	-31.25033	5.72683	7.40378	5.67328	10.80841	57.88020	9.43616	5.85573	0.30737
8.27385	1117.05702	43.38531	53.57160	10.37747	11.09343	6.42356	43.83016	0.00000	9.89206	5.69321	8.35699	8.14463	6.70444	34.08014	10.17956	9.64027	0.44613
6.96983	1108.60248	117.4831	53.87691	8.31532	10.55202	7.45534	25.28046	0.00000	27.34089	6.03279	5.45671	6.16673	4.62672	53.12713	8.09166	6.32678	0.15507
8.32831	1073.23085	13.32127	42.23270	5.79592	15.73548	7.68534	31.48121	1.00000	52.59319	6.90905	5.27214	7.13308	5.37806	68.82482	6.63933	8.70569	0.11610
6.90166	1171.05005	-105.36369	54.43257	5.58176	24.78829	5.27581		1.00000	22.49396	5.13303	7.75500	6.49526	9.69483	61.29304	10.18064	9.61324	0.29599
8.07051	1086.36718	12.1369	39.47153	8.85466	29.58196	6.90184	53.88556	0.00000	51.04962	4.57333	5.81604	7.19475	6.52218	48.88170	8.05248	2.82266	0.15566
10.55383	1173.74105	-111.89903	65.52915	8.33983	14.56849	6.90876	37.79822	1.00000	33.50921	3.48858	4.78791	8.42721	6.44886	26.82439	4.63572	8.81268	0.14619
5.49889	1129.86881	56.36091	39.65073	10.68760	15.96862	6.35340	49.39141	1.00000	51.78771	8.11823	9.59266	7.36962	7.96832	45.40393	6.81630	5.18739	1.24400
9.58983	1107.20117	-74.15987	53.74414	7.83450	24.11553	8.88949	39.94020	1.00000	40.82232	4.93099	10.60469	6.77367	7.22625	55.04403	11.40873	7.96605	3.30419
6.62019	1093.54637	-103.42897	65.54330	10.24967	-2.53715	6.99606	52.44779	1.00000	20.28527	7.58932	10.17555	7.23761	7.69899	46.14781	8.41976	6.66924	2.12613
6.64159	1116.24482	-74.73584	55.97253	11.61881	0.31907	8.05650	48.67204	0.00000	5.20856	8.06467	8.03009	6.93210	8.07680	60.82264	8.52224	5.34453	0.36269
7.07707	1101.01990	-87.882	51.91906	8.98478	5.57816	9.98261	61.46825	0.00000	41.85059	7.56486	9.49163	6.13724	4.29675	60.50054	7.10379	6.12921	1.23409
