CH4	PRES	warning	PM2.5	SO2	latitude	C2H3NO5	CO	NH3	TEMP	longitude	NOx	PAHs	H2CO	Pb	O3	PM10	CFCs
5.80090	1124.05483	1.00000	7.68279	5.73611	34.63915	0.08907	6.20507	8.40294	8.47042	-120.45794	6.18235	9.67593	54.27673	58.77151	10.43007	4.92234	61.56342
8.68720	1097.59822	0.00000	6.86665	9.49848	39.46667	0.92020	7.82343	8.92426	9.02712	141.95	7.02598	8.78806	60.21815	43.80571	6.81893	10.06193	45.20953
8.27461	1126.97594	1.00000	11.57612	8.14282	50.88506	0.25773	7.48070	8.14664	8.74602	4.07601	7.40812	7.02875	42.97322	30.46620	8.42832	8.64016	52.22893
8.71279	1174.13549	1.00000	9.64738	8.11153	49.68369	0.16919	6.75964	7.32308	35.84731	8.61839	7.54793	7.58535	59.79935	43.77257	8.08554	8.22051	45.99287
7.03951	1158.12268	1.00000	9.59672	6.63983	-23.7975	0.07348	8.01186	6.74480	5.36635	-48.59278	8.31469	10.51289	54.20462	53.80429	11.70147	5.42584	50.66953
5.52696	1104.04836	1.00000	7.68611	5.47696	-31.4488	0.05758	7.85058	7.77337	18.15110	-60.93173	8.79109	8.76105	49.52308	67.42252	9.35937	5.67453	55.08668
8.78420	1191.90374	0.00000	9.91986	9.64402	40.11583	0.15369	8.13887	7.91181	8.22126	67.84222	7.03380	6.10153	56.66669	39.10695	7.24011	7.83003	40.16286
7.85853	1123.80020	1.00000	9.90101	7.68011	43.1009	0.16158	8.50932	6.76236	2.89320	-75.23266	7.96511	8.45459	59.48244	31.58708	6.78259	8.06855	47.48453
5.58737	1073.59060	1.00000	8.27733	10.00882	36.91023	2.48282	7.05544	7.96071	27.04141	-121.75689	7.36506	9.36563	42.34476	41.56769	7.26500	11.13121	55.05322
8.42417	1056.16667	0.00000	9.41351	9.92709	53.53333	0.12467	6.69640	6.60603	9.82724	-7.35	5.90335	5.25423	72.55233	57.11373	6.22865	7.75417	49.62852
6.94765	1068.19446	1.00000	10.09205	6.62432	-24.19436	0.04679	6.16625		9.91234	29.00974	8.52734	9.79005	24.04605	64.31859	10.93421	5.79679	62.26376
4.97582	1148.36499	1.00000	8.16663	5.20144	7.57944	0.05024	8.88809	7.66523	9.69650	-8.53778	6.38222	9.04580	58.62458	57.17497	8.89977	5.95228	62.25484
8.24337	1051.96271	0.00000	5.78284	5.05348	14.53767	0.03626	8.27266	8.24118	25.92095	46.83187	7.41040	5.19756	36.77238	66.42935	7.63306	4.34871	59.18207
7.34369	1181.59744	1.00000	7.77787	6.45660	51.26	0.08034	7.98934	8.51829	13.61461	-2.1875		9.73564	57.99061	58.09227	4.06959	5.92883	25.13418
8.66546	1053.38837	1.00000	9.71576	8.10078	42.35843	0.11506	6.94437	7.48081	22.05350	-71.05977	7.05400	9.02108	66.48822	43.61854	9.13020	7.05315	46.04134
6.48526	1114.30768	0.00000	8.17605	9.91952	46.1351	0.06806	9.29591	8.69385	6.30283	-60.1831	8.16585	5.93049		63.34026	11.66920	5.52914	22.28992
6.21901	1068.07810	1.00000	8.42815	8.91535	3.51667	0.61122	6.06555	8.15315	-5.28707	11.5	9.14413	7.15305	57.88792	51.76769	7.31758	9.64064	41.60410
5.91838	1183.81940	1.00000	9.70171	6.13996	35.89972	0.12134	9.04112	8.37461	17.10364	14.51472	6.73944	9.85825	61.98248	60.28140	4.48742	7.12647	29.41566
10.29368	1097.35007	0.00000	11.75545	9.88848	25.49043	0.18748	7.99219	7.64851	-0.87327	85.94001	7.46340	7.91039	43.41358	46.18956	8.23339	7.76875	38.55861
7.90203	1189.71739	1.00000	9.52850	8.80538	39.00622	0.15871	8.61976	7.52460	8.85150	-77.4286	7.26076	11.34676	45.52972	55.88421	9.09204	8.03021	26.80892
6.74354	1160.91054	1.00000	12.38457	8.48992	42.67164	0.45566	7.52513	7.01266	27.44586	14.01481	6.68500	8.55242	46.62595	71.97411	6.90411	9.30422	36.30018
6.16282	1157.30052	1.00000	7.23643	6.81551	41.55838	0.10502	7.93043	8.51666	12.09388	-81.56929	7.26478	9.15009	55.30719	52.43015	7.52540	6.91288	53.21419
8.39532	1062.52534	0.00000	7.56539	6.17589	42.93369	0.05703	7.04812	7.37092	27.69688	-72.27814	10.04901	4.27565	52.49078	34.16600	8.55106	4.85183	45.58446
9.27571	1076.33624	1.00000	8.49696	9.02373	34.31	0.13401	6.97732	8.66847	39.90421	-2.16	8.21837	8.51984	42.76246	43.76928	7.60238	7.78365	54.46907
4.65087	1125.56206	1.00000	9.62835	3.26644	9.3337	0.06628	7.35829	9.21967		122.8637	8.33264	6.38762	62.91466	51.46900	9.88184	4.40612	21.31974
6.37138	1063.65119	1.00000	9.97808	5.57635	39.57582	0.07432	7.53395	7.25919	27.25952	-105.11221	7.75734	9.20404	40.84489	47.27640	10.68554	5.22229	27.75231
6.95548	1115.41287	1.00000	10.32565	9.59731	-20.88231	0.59295	7.07459	8.28128	9.83959	55.4504	7.24105	9.19229	37.72007	38.70942	7.83804	9.68072	28.91432
6.79488	1060.31769	0.00000	6.97867	10.48167	41.91738	0.14922	6.80908	6.59748	4.72242	3.1631	10.28195	7.14363	45.63809	42.52662	7.24328	7.45039	38.06186
10.47251	1061.30487	0.00000	9.24610	6.01135	50.76306	1.13599	9.50638	7.65507	19.04674	-1.29772	8.76822	6.40282	82.05487	55.22217	5.75242	10.29011	60.07385
6.73547	1188.10734	1.00000	7.47641	10.80205	52.86147	0.50779	6.80940	9.29244	38.74277	9.5926	7.91699	9.11303	56.15858	46.34364	6.07649	9.46964	57.91242
2.21005	1074.06233	1.00000	5.02361	8.19073	-13.7804	0.08357	7.13750	7.86084	4.72358	34.4587	8.34750	10.22676	39.85274	59.33068	1.69374	6.13112	49.30591
9.01636	1099.64419	1.00000	8.99999	7.96013	19.21667	0.12617	8.15791	9.53521	3.98723	73.08333	7.55015	6.92680	48.02687	61.33762	6.94339	7.21664	50.54384
7.89203	1134.74173	0.00000	9.76257	11.67291	43.96222	0.10256	8.35158	7.31456	2.24140	43.63417	7.46105	8.52188	51.31078	35.13339	12.07998	6.90610	50.22406
6.93603	1196.22137	0.00000	9.62047	6.17465	18.03496	0.09595	7.91274	8.27075	9.01571	-66.8499	6.81305	8.19700	59.74276	59.73703	8.85671	6.18974	64.42642
10.03609	1138.76147	0.00000	9.09170	9.34460	56.85836	0.43779	7.70364	6.98715	28.26708	35.90057	8.35422	5.87249	45.42654	40.56319	5.93514	9.24103	60.19641
7.69178	1092.44638	0.00000	8.65475	7.43663	17.30858	0.06241	7.52195	9.16485	21.48755	97.01124	6.37188	4.92693	58.95306	50.62544	9.28923	4.80083	38.70136
5.02314	1090.87598	1.00000	8.58360	8.63938	4.2475	0.47189	7.44263	11.17646	25.11960	9.00472	7.53851	9.44643	57.91462	73.04905	5.43866		23.82324
9.25594	1110.78776	0.00000	10.06349	10.35071	32.65246	0.11227	7.72845	8.90139	15.33648	51.67462	8.23501	7.96968	52.57740	37.90717	9.51899	7.26269	71.34772
5.95336	1132.49994	1.00000	9.25260	5.20159	0.46005	0.07885	7.52666	6.44220	3.38780	34.11169		9.08327	47.82498	39.87550	10.98459	4.89015	56.06681
6.46370	1068.58805	1.00000	9.22722	6.25537	48.46458	0.09328	8.33677	8.59809	2.32505	9.22796	8.16376	8.77793	47.17540	46.02422	9.26107	5.96193	65.77070
9.70396	1058.78178	0.00000	6.05892	10.86258	22.88783	1.05897	6.94837	6.47603	13.58413	84.13864	7.93363	7.49316	26.56776	55.72858	5.98375	10.20764	63.47437
2.24422	1084.19843	1.00000	7.13879	8.58275	42.4251	0.44911	7.72241	9.08911	11.54688	-71.06616	9.37115	9.71910	53.51310	62.27601	4.68846	9.25148	46.74063
8.74659	1099.21492	0.00000	12.23604	9.36904	42.64031	0.10151	7.29537	9.47900	20.02378	125.51176	9.69736	4.06152	41.21431	56.36391	6.56056	6.94437	65.16919
7.40967	1162.76266	1.00000	8.61795	7.07579	49.03685	0.19251	7.18586	7.11766	14.12365	8.70745	6.33999	10.20882	63.43412	58.25716	5.47583	8.14185	39.14728
10.10430	1056.28621	0.00000	9.38718	11.16449	10.61285	0.16616	8.63263	8.08317	23.81335	12.19458	6.81547	8.07083	50.17546	73.89374	11.90384	8.00369	53.82011
8.11117	1189.27691	0.00000	8.99218	9.65421	55.75556	0.04367	7.92460	7.53467	11.52929	60.70278	5.98321	5.71148	58.39786	37.66948	10.68952	6.26296	44.98363
6.34987	1095.44173	1.00000	8.62887	10.21388	22.10194		8.80796	7.56507	9.01941	85.37752	8.41219	8.81985	39.57863	66.30986	5.93810	8.39827	41.04086
9.64263	1102.37493	0.00000	9.02614	9.17415	41.27621	0.07555	6.10299	8.57655		-72.86843	8.85264	6.12331	69.33993	59.69440	9.33287	6.64637	50.37184
6.87383	1067.28672	1.00000	10.36738	8.92058	42.22718	0.37085	7.67810	8.00315	14.39574	14.39024	8.72879	8.92308	49.72865	38.70815	6.93057	9.20806	58.04412
7.64088	1077.87611	1.00000	8.70723	9.79855	43.35071	0.29816	6.54750	7.96054	17.96656	46.10925	7.90466	13.69116	60.08129	51.98919	8.79583	8.94904	37.70410
5.81348	1064.17358	1.00000	8.66494	5.23154	39.08367	0.07668	7.01148	6.36625	6.06699	-84.50855	7.84168	8.15651	49.54656	54.11576	8.46570	5.62842	81.35971
10.82584	1079.39172	0.00000	8.75661	9.44539	-5.85746	0.19137	7.74205	7.45263	18.06368	144.23058	7.80329	6.23759	48.32371	56.49437	9.06897	8.19635	54.15840
10.48782	1058.49067	1.00000	12.62733	6.80008	52.4581	0.13407	6.37029	7.29333	12.85192	13.28702	7.23364	6.64270	46.85599	51.87959	7.82769	7.12408	26.47394
6.64011	1195.47191	1.00000	8.12500	5.77936	4.88441	0.07110	8.16064	7.17877	21.69861	101.96857	9.21129	7.39311	69.87091	46.59554	6.21695	6.90702	36.82944
6.79727	1090.50107	1.00000	9.98538	7.00223	33.95015	0.11698	8.98645	8.12241	27.34545	-118.03917	7.95034	9.58372	48.44581	32.19063	9.28713	7.04712	40.98264
7.95500	1142.75864	1.00000	8.27935	7.00885	58.63667	0.16380	6.87813		26.27448	59.80222	9.10502	6.11376	34.20623	45.77881	7.62068	8.01143	45.90920
5.55769	1124.50809	1.00000	9.10449	5.88064	49.97704	0.06630	7.63739	8.94480	17.55973	9.15214	6.95279	8.20174	32.70515	55.68812	8.12938	6.83218	29.90539
9.52645	1065.30398	0.00000	7.99103	10.28697	39.32288	0.59510	5.96231	7.29013	13.66104	-76.72803	7.70985	9.08829	35.75083	73.47221	7.83721	9.65715	25.71813
6.93574	1079.03401	1.00000	9.18615	6.96094	27.0174	0.06658	7.24776	5.54527	2.13941	49.62251	7.74579	9.01350	59.33207	60.63077	8.81160	6.82983	40.59038
8.59134	1092.24558	0.00000	9.29621	10.01929	18.03496	0.07291	6.27083	9.32423	18.89404	-66.8499	8.38147	6.43166	65.34790	63.15907	11.57301	6.78709	36.29641
9.38631	1166.38472	0.00000	11.27933		38.06084	0.42091	5.87040	7.34866	8.49550	-97.92977	8.93312	6.85941	34.75505	53.13580	7.41570	9.30739	42.02967
8.93318	1186.26846	0.00000	9.70230	7.35300	31.12406	0.08483	9.32025	8.93668	33.06853	-97.90308	7.65153	6.25233	36.34533	61.38586	8.01453	5.95251	55.65222
7.48748	1078.51867	1.00000	9.13460	7.80025	5.27247	0.14987	8.25567	9.31096	8.28164	-3.59625	7.71124	8.73602	69.54586	63.01095	7.73566	7.64893	50.80861
4.36290	1166.93013	1.00000	9.25090	5.22426	35.8	0.12690	8.14783	8.86530	29.39817	137.23333	5.97127	8.51193	46.94155	58.70363	7.04287	7.43796	49.07421
9.55741	1173.61410	0.00000	7.53715	7.89146	12.1277	0.10349	10.77733	6.37481	15.64243	78.15794	6.67283	6.45821	40.78845	42.88071	8.55081	6.02294	35.47937
8.66624	1066.65850	0.00000	9.52758	7.07059	36.61954	0.08662	8.11919	8.73484	12.55814	4.08282	7.94140	5.12456	57.62801	51.63582	10.22649	5.90685	41.58794
5.93121	1077.98754	1.00000	9.32606	6.93925	32.9156	0.18346	6.72239	6.25378	16.48717	-117.14392	6.74350	9.63029	61.29837	34.97533	7.64470	7.96900	56.77349
4.48059	1174.30194	1.00000	10.69270	7.90188	53.51684	0.17240	7.91064	7.34633	15.89645	-113.3187	7.32096	9.44302	63.78459	60.74319	5.54662	8.13353	39.64293
4.98324	1051.69495	1.00000	8.71702	4.83940	52.48173	0.09263	7.46077	7.11721	9.22940	-2.12139	8.49199	8.46263	70.53487	47.81692	9.36942	5.76260	32.02356
8.76820	1059.64321	1.00000	8.47981	8.97046	30.5427	0.49940	7.42710	8.26274	26.17878	-97.54667	7.28680	7.31634	61.34121	62.16052		9.48095	69.48646
5.22848	1052.48415	1.00000	8.87566	5.17588	31.39547	0.07708	7.47660	8.32231	21.18589	34.75699	7.05611	7.91444	23.01932	56.88369	8.73790	6.01706	55.18131
10.46191	1063.47385		9.70025	9.04013	-3.20333	0.13938	9.25518	7.48637	17.13227	-52.20639	7.40938	3.79837	54.13684	53.22354	5.98984	7.52777	64.86020
11.37065	1105.35568	0.00000	9.45948	10.43260	41.09822	0.25065	7.12060	6.59574	23.59543	120.74792	8.74700	6.71044	45.62763	42.10987	9.93509	8.37629	37.29990
9.61909	1179.00550	0.00000	9.14356	9.62662	10.10649	0.05887	7.03074	8.64001	23.94121	76.35484	7.58022	8.62621	48.06309	65.08047	7.32766	5.59328	18.85164
8.18618	1167.97637	0.00000	8.53810	8.12173	43.50891	0.07208	8.11418	7.02614	14.68024	16.43915	7.49162	7.93467	51.33075	47.46756	8.11490	4.83275	27.98199
7.95099	1138.12133	0.00000	7.89300	8.24011	52.31333	0.03858	9.89908	7.73486		6.92917	7.93775	7.43756	51.13071	62.72568	7.99797	4.51602	54.26865
5.47011	1120.04639	1.00000	9.24941	9.09427	13.73417	5.53300	9.07629	9.07699	27.18321	-89.71472	7.71212	11.08537	72.33361	64.12559	7.27248	11.93184	82.97827
5.99233	1172.82623	1.00000	8.74829	10.07553	33.08014	0.13828	8.21227	8.64871	5.90272	-83.2321	7.53860	7.66070	41.36613	52.46889	6.24766	8.14092	48.31970
7.98324	1060.56343	0.00000	9.21934	9.30134	43.78956	0.47805	7.68370	9.17313	30.06068	7.60872	8.32528	7.02277	70.97345	55.21355	6.60009	9.38138	53.83297
7.65740	1198.04873	1.00000	6.24774	7.17014	20.22816	0.05202	8.58259	7.66514	12.65188	-103.5687	8.00070	7.08975	67.41524	72.89318	6.55692	6.16017	35.85590
6.02314	1186.97985	1.00000	8.86365	6.20553	53.0233	0.07455	8.25833	8.50696	17.23216	-1.48119	6.68825	9.07662	64.30722	58.12170	8.78301	6.44274	45.21012
7.07308	1108.69470	1.00000	9.64801	9.46590	40.2737	1.73848	6.38657	6.89709	30.08841	-76.88442	7.43589	7.58555	38.05573	61.98669	8.54208	10.73994	50.01592
5.21616	1074.23403	1.00000	10.52151	4.20058	-3.5403	0.07279	7.42786	7.93256	3.42349	118.9707	6.99326	7.71594	74.32535	65.36115	11.27693	4.79749	25.89783
5.03497	1146.13862	1.00000	5.86386	8.85153	53.00974	0.29410	8.18441	8.95866	24.70003	-3.05814	7.03258	8.97035	51.88532	43.24032	5.74660	8.73516	43.18450
9.23168	1108.62213	0.00000	10.84827	7.99608	34.8825	0.29190	4.94487	7.39558	21.75539	128.62667	6.81592	4.06711	68.03612	43.02223	5.39929	8.71867	55.19019
5.60910	1068.48870	1.00000	10.45741	8.79576	30.17746	0.64745	7.69504	7.34736	8.49111	-81.38758	5.62206	9.62296	59.71784	70.53738	6.77475	9.73699	62.09356
9.10266	1191.65751	0.00000	9.72146	9.91782	32.57756	0.09496	8.00810	6.86322	25.61697	71.52847	7.93653	6.03772	18.59490	48.75506	8.95676	6.59342	64.58793
8.92807	1082.21990	0.00000	8.26670	7.98268	36.08497	0.06456	6.55980	7.67302	20.86096	9.37082	7.41002	5.19212	67.63436	46.02951	8.04621	5.67130	55.57292
8.42557	1135.10966	0.00000	6.96788	13.15041	-14.66463	0.14512	5.36576	5.42745	12.21839	-52.35558	7.00922	8.63568	69.06138	32.16304	8.50277	7.79671	49.43855
9.05444	1068.64132	1.00000	10.99594	7.63045	-17.83333	0.87372	8.15747	8.49198	16.28951	48.41667	7.92281	5.70235	53.66375	48.16959	9.31347	10.00678	45.13587
5.28306	1151.48288	1.00000	9.53949	5.26062	51.39323	0.08767		7.78148	-5.10728	0.47713	7.58377	9.67816	43.00716	53.72872	9.94916	6.05417	69.44891
8.58885	1055.87421	0.00000	8.95815	11.25606	10.7375		7.23896	7.25915	24.66695	122.9666	8.95445	8.14204	68.69802	33.79347	8.37807	8.13664	48.39488
7.66456	1088.77782	1.00000	10.03297	6.81732	33.98154	0.15294	7.94494	7.59069	9.24526	-81.23621	7.05155	9.71467	52.92755	62.38438	5.82981	8.10816	48.22582
6.05519	1074.98932	1.00000	10.88814	7.01556	41.57721	0.23268	7.34346	8.16518	2.13693	-93.71133	8.33026	10.42214	49.36904	42.31274	5.84120	8.42046	46.30098
8.33515	1115.98821	0.00000	6.81695	8.24867	15.79408	0.07929	7.14750	6.96133	9.65748	104.1451	6.48623	4.10752	43.58615	65.32736	9.20108	6.04905	47.77435
8.02162	1160.19774	1.00000	9.69080	10.32487	32.52515	3.57739	7.23505	7.89331	13.00159	-93.75018	7.55999	10.33844	51.85771	46.73639	8.65588	11.48398	49.96290
4.90331	1186.08684	0.00000	8.19006	6.50797	51.82721	0.06351	9.79629	6.24272	14.67422	107.60627	8.65043	5.53648	53.35364	56.97250	9.61623	2.59574	43.97165
7.53813	1104.31173	0.00000	9.29907	8.17859	36.20389	0.01317	6.51229	8.07217	36.65039	127.08472	6.21130	6.60446	67.74594	43.52140	8.73230	5.07985	62.77228
10.66830	1051.50510	1.00000	9.88136	9.20003	40.57788	0.11345	7.31540	7.03580	9.72905	-73.95958	7.21043	6.85098	61.42715	42.73349	8.71008	7.49537	50.70529
7.83597	1091.11261	0.00000	11.70769	7.17820	41.72063	0.11617	7.91529	7.16918	17.28467	12.6723	9.64406	4.41618	37.27137	55.08999	6.30450	7.61165	59.93137
6.18579	1143.64345	0.00000	7.88672	6.64876	43.1009	0.08090	7.80829	7.39004	-1.79951	-75.23266	8.16338	4.63844	73.75943	49.09905	5.90356	3.37660	42.38631
5.33081	1144.59824	1.00000	9.45716	5.25157	23.18	0.08973	6.32582	7.90765	2.18075	88.58	8.51352	7.76249	45.69951	26.22516	7.60160	6.72680	38.94602
10.30917	1137.80412	1.00000	11.23188	8.63135	8.62261	0.33065	7.49517	8.81680	4.37246	-70.20749	8.34309	7.49759	52.09789	45.29678	8.41174	8.79968	57.17022
5.69985	1060.73153	1.00000	10.56017	9.55526	34.31	1.94305	9.07304	7.58898	14.89720	-2.16	8.15261	9.63900	54.80444	53.41853	7.19530	10.85641	73.89564
9.61360	1157.56639	0.00000	8.74741	7.96156	-3.20333	0.08949	6.83626	6.13205	24.99110	-52.20639	7.13910	7.07053	43.24246	62.06047	7.63578	6.02593	42.17148
9.33370	1181.27540	1.00000		8.84230	40.93333	0.12825	8.22796	7.93780	22.97091	73	8.75835	7.65651	59.76238	44.12719	7.62492	7.77924	49.66763
8.88042	1128.72467	1.00000	9.63878	5.57877	-8.76194	0.01654	6.82422	8.31509	11.55663	-63.90389	9.34568	6.34471	68.54473	64.53641	6.61573	5.79191	39.61206
8.72668	1151.94066	0.00000	9.77606	7.71907	48.77275	0.07572	7.40431	7.96795	20.56751	5.16108	8.54246	7.95671	64.29936	42.99122	8.17905	5.16613	30.36286
9.64394	1122.63188	1.00000	13.46384	6.71277	37.49073	0.07556	9.24821	7.22959	18.72033	-2.77259	8.47814	4.80797	59.43195	47.37128	8.37034	6.77658	41.42019
6.58801	1109.49822	1.00000	10.01444	6.12245	12.18441	0.04569	6.14024	8.05169	16.34051	18.69303	7.41961	9.23210	68.01578	45.60077	10.90041	5.58531	69.50872
8.65352	1068.37459	0.00000	5.47884	9.18001	39.46667	1.52650	7.39841	7.22666	13.55175	141.95	9.50083	7.14236	69.72769	58.58104	4.88965	10.60036	59.57230
4.70794	1086.93478	1.00000	5.08145	9.92794	43.48961	0.16190	7.64875	7.50473	27.03274	-8.2194	7.85737	9.63330	57.81113	39.90821	4.42083	7.54685	48.88759
5.84238	1196.92126	1.00000	7.04102	7.30367	27.09978	0.11836	7.79407	8.86015	18.10626	-82.45426	8.16525	10.88236	57.09104	59.65463	7.72795	7.26401	32.09814
9.59133	1062.96320	0.00000	8.55619	10.85412	44.43579	0.19751	7.09581	7.75495	8.67860	26.01649	6.67159	6.57773	55.56907	64.98126	6.74946	8.36300	59.31384
8.89571	1112.14767	0.00000	10.06440	10.61723	-10.95817	0.10238	8.39326	8.07321	7.11792	-38.79084	5.76589	8.05108	49.48211	29.59804	9.03475	6.31323	62.88278
7.35896	1123.28056	1.00000	9.33195	7.68273	40.53123	0.05681	5.89482	7.85269	31.54431	17.58522	8.62074	5.09515	67.93224	68.17449	5.65663	5.08409	38.42048
4.55059	1166.95734	1.00000	11.55914	8.92436	40.65538	1.10085	7.16741	7.18269	-0.16983	-74.38987	7.06145	9.17257	73.59445	66.36477	6.29103	10.28609	44.55297
8.12079	1084.71925	1.00000	11.62846	6.06303	40.65538	0.09687	8.44569	9.14172	20.36363	-74.38987	9.50744	8.66653	60.65628	37.82578	5.92308	6.67049	55.47339
7.88588	1188.71927	0.00000	8.01185	5.11661	33.95015	0.06830	7.50012	6.77244	29.72703	-118.03917	9.06439	4.88318	70.87925	42.79730	7.21266	4.36050	32.18925
9.95895	1105.62983	0.00000	10.57022	7.82492	7.6	0.45117	6.51422	6.43969	21.03762	4.18333	6.21225	5.99058	76.58453	64.61817	6.49446	9.27427	46.45977
6.04775	1073.36415	1.00000	7.75626	10.35368	23.18	0.10410	9.20954	6.72307	29.45657	88.58	7.65561	10.23593	48.66530	60.58799	4.65032	7.34357	52.88258
5.33561	1124.25852	1.00000	8.31013	11.52040	-22.97056	0.95156	6.74971	9.14435	11.17798	-46.99583	6.78543	9.76215	53.18052	51.94523	6.42939	10.14017	38.57573
6.56450	1161.38141	1.00000	9.52782	6.80509	55.38752	0.12515	8.96313	8.47084	13.07333	36.73307	8.48281	8.95149	61.04791	54.17278	8.52768	7.20761	26.00568
11.07384	1071.99958	0.00000	9.76333	9.40257	22.88783	0.16169	6.15146	8.01202	18.01388	84.13864	8.84186	5.83194	63.82325	41.26278	7.24641	7.76432	37.63237
7.90326	1189.07553	1.00000	9.70268	7.96699	12.74409	0.30244	6.82103	8.22340	17.75769	-8.07257	6.46031	6.19340	50.36759	85.13627	7.95142	8.82097	49.83131
7.85009	1155.12300	0.00000	8.72034	10.18751	26.76628	0.16029	7.78005	8.15926	10.17591	83.36889	7.88855	4.28317	49.20380	51.97834	5.62635	7.83473	61.15960
4.84850	1111.72846	0.00000	7.78468	7.13106	46.51872	0.05455	8.24565	8.08960	20.39241	86.00214	9.37325	8.45343	62.27585	62.35366	9.02253	2.42962	51.17023
7.45941	1060.02383	0.00000	11.08493	8.07461	51.26	0.62644	7.78075	8.10095	23.27389	-2.1875	7.78790	7.38414	50.55743	53.87338	7.10037	9.64512	26.36149
4.03826	1072.70167	1.00000	7.98686	9.08470	22.83957	0.26858	7.36411	7.68315	14.93878	91.84128	8.45185	9.80894	57.82313	49.22911	5.19016	8.65132	49.25825
	1078.24496	0.00000	9.13539	11.27718	26.11527	0.08807	8.72762	8.05407	10.12272	86.59509	6.17316	6.93406	64.69050	43.94515	7.92597	7.22812	35.47376
10.81979	1143.88321	0.00000	10.15797	10.14618	33.92946	0.20872	7.71218	8.00611	12.44269	-116.97725	9.31600	6.20152	54.68094	54.16054	8.62763	8.16961	65.68561
6.33782	1199.55707	1.00000	6.86003	6.44592	8.43333	0.05148	7.81365	6.65125	6.61436	99.96667	7.54645	9.53115	41.15455	63.33866	9.89251	5.49100	50.72580
8.04406	1064.97589	1.00000	6.11028	7.47655	-7.73379	0.07038	8.18644	7.62635	18.34922	113.69785	7.93571	9.29406	75.49815	51.66837	9.56745	5.22398	51.68743
6.09812	1181.80599	1.00000	10.46063	10.00231	6.8485	0.80767	9.03731	8.95881	20.35969	3.64633	6.80980	8.64085	30.49875	45.74265	6.64367	9.94180	65.97191
7.41832	1069.58896	1.00000	13.00241	5.94884	39.78504	0.14813	9.96612	5.96109	11.04848	-85.76942	8.76413	7.16759	61.26279	37.20046	6.53157	7.78625	35.83840
10.14778	1063.25522	1.00000	8.15104	9.58778	33.3213	0.37548	7.18359	10.22045	14.96436	130.94098	8.59413	8.09563	49.62634	50.33572	7.31222	9.10588	30.18022
5.73250	1073.99390	1.00000	9.69672	9.66057	33.41012	0.27588	7.03285	9.33809	13.56808	-91.06177	8.83788	9.90349	36.42923	55.84283	6.11728	8.73451	52.90869
9.31190	1089.86815	0.00000	10.47367	7.79857	55.8736	0.07966	10.03130	7.48157	21.94156	85.4265	7.20896	7.72093	80.12298	67.29817		7.07249	45.53689
8.67011	1057.40488	0.00000	6.93736	7.76054	27.9247	0.03852	8.77577	9.19364	17.22382	78.40102	6.79296	6.40123	67.50828	76.56927	8.38778	5.61176	28.25158
6.96653	1193.15101	1.00000	9.56286	6.14374	-24.19436	0.07634	8.18879	6.28255	12.77848	29.00974	7.23360	8.98587	50.96682	60.61025	10.86240	5.42549	55.10900
6.75833	1110.00026	1.00000	6.59341	8.35692	30.76468	0.25172	7.64322	7.73175	13.79032	74.12286	7.59773	8.98796	46.16373	56.69355	5.59815	8.68186	78.28832
7.97523	1180.30694	0.00000	9.33961	7.28488	35.21222	0.04781	7.60052	7.61534	26.31202	2.31889	7.05075	6.47966	73.85604	57.52491	7.83492	4.97763	36.65143
5.13871	1166.85308	1.00000	10.81410	10.96469	10.20898	6.20374	8.74172	8.17255	10.15956	123.758	8.55274	9.81984	50.32683	46.42153	7.88957	12.05185	41.71461
