O3	PRES	CFCs	warning	TEMP	SO2	C2H3NO5	NOx	longitude	CO	PM10	PAHs	Pb	PM2.5	latitude	CH4	H2CO	NH3
6.48591	1170.54156	69.62372	1.00000	9.81085	7.34655	0.19449	7.67796	139.55028	8.50515	6.39407	7.45577	53.50456	9.20019	35.30889	9.77526	38.17542	8.38290
7.36567	1189.33418	69.18657	1.00000	15.20354	9.35823	1.29481	9.21586	5.4384	5.89117	9.52515	5.37515	73.45097	8.97451	43.2907	6.86150	31.38954	8.76320
7.69249	1069.56699	61.80108	0.00000	14.93650	8.37284	1.81735	4.18462	51.49621	8.66925	9.83480	11.86067	38.11627	8.29965	36.64852	9.30960	68.51441	10.22875
5.54139	1172.68294	63.26056	0.00000	17.56726	9.95178	0.09370	6.22949	12.84052	8.29886	4.92525	7.89669	48.40781	10.01190	45.78071	6.64311	56.12733	9.26487
10.60816	1180.97959	68.87228	0.00000	18.64050	8.36751	0.21660	5.92725	79.5286	9.82045	6.62292	9.43662	50.09245	8.28634	29.22254	5.91405	50.22573	9.81220
10.43180	1127.13464	67.11342	0.00000	4.77893	8.28980	0.66893	6.84798	99.89166	9.73677	8.72598	9.08649	44.49174	7.36609	15.46063	6.32507	47.13234	8.21562
8.73985	1137.81580	60.33455	0.00000	2.22747	7.30343	32.67733	8.50681	69.67639	7.54810	12.83914	7.69461	42.47426	7.46627	41.29444	11.42586	44.69954	7.79252
8.57741	1161.86721	65.80598	1.00000	8.75856	6.82652	0.34006	7.15021	-35.03333	8.48865	7.76126	11.31998	65.93104	9.70301	-8.28333	9.58115	56.32003	6.49105
4.80710	1098.10101	72.39297	1.00000	21.43232	9.06662	0.24702	4.95474	-2.16	10.01560	4.76065	9.23854	69.45170	7.62875	34.31	7.80317	59.65803	7.92114
7.33234	1057.17309	73.33667	1.00000	17.24581	7.47708	0.38966	6.91806	13.44275	6.11371	7.83382	5.00324	62.52724	10.33129	38.07789	7.85087	49.09099	7.91846
9.51050	1100.77938	77.74002	0.00000	12.94128	8.60862	0.41487	7.56985	-74.73584	8.85569	7.91916	8.70525	41.63300	6.41253	5.20856	6.47501	60.72365	8.75571
4.58672	1096.41784	87.25707	0.00000	9.86200	7.40366	0.13821	9.13365	117.27583	7.37443	3.72483	10.17294	59.09333	12.16558	35.64889	5.52603	36.16237	8.71943
7.06870	1125.54778	63.67232	1.00000	37.73111	8.28683	0.04487	6.13310	76.12647	9.18116	3.33433	8.36582	39.65646	10.18704	32.55531	8.35478	48.96924	7.95185
	1150.01066	73.11954	1.00000	0.69396	7.43497	0.14529		6.83042	8.03825	6.16692	7.04217	69.27656	6.76086	6.15038	9.55118	63.86882	9.66656
8.31103	1102.90809	78.80142	0.00000	8.93620	6.76390	0.15093	6.99722	16.4	8.33926	6.16551	9.63662	60.55477	6.51003	48.25	7.42583	82.29885	8.31861
8.78435	1076.88669	67.27876	0.00000	13.33814	7.23361	0.24778	6.04401	-73.95958	9.59871	7.14790	8.68742	44.27961	6.81490	40.57788	6.89245	32.59779	8.57972
7.09306	1145.26610	78.71020	1.00000	15.40852	8.55655	0.64900	7.14820	25.34244	7.69814	8.69260	6.12666	61.02105	10.20566	50.75932	8.49514	37.17799	8.50247
9.63666	1116.06200	68.92765	1.00000	17.54003	7.76628	0.36505	3.55967	4.07601	8.34055	8.14693	12.20898	51.83112	8.28328	50.88506	8.69248	29.25320	7.43722
6.51082	1114.61368	63.35018	1.00000	25.13640	7.23499	0.34713	9.12516	5.4584	6.81736	7.43682	5.60006	54.28676	5.92185	43.32393	3.63954	49.25200	9.12877
8.51040	1148.24286	63.23911	1.00000	-1.41106	7.84267	4.38654	7.66054	-116.21677	8.11429	10.80828	9.38095	59.44546	10.03876	33.7207	9.64551	57.85100	8.37161
10.31311	1134.31029	72.97998	1.00000	20.04699	8.17136	0.49784	5.59447	48.87498	7.31009	8.21199	10.21591	42.81414	10.48850	38.45598	8.07838	48.68477	8.70822
11.19919	1188.24551	81.85602	0.00000	26.11466	8.56299	0.17582	6.28147	12.87117	6.87186	3.55938	10.42773	51.51934	5.75649	50.23271	7.88834	75.54350	9.18450
11.50618	1181.77336	71.39380	1.00000	17.33185	8.19280	1.07548	7.09823	-1.29243	9.30580	9.24833	7.37143	72.51886	10.33499	53.49389	11.25957	66.28892	7.02100
12.17736	1166.53295	67.03624	0.00000	7.99321		0.18909	7.45469	2.25	9.32538	4.90686	11.43445	43.47266	4.71611	50.75	8.93404	40.22236	8.41108
9.77354	1131.24199	77.33296	0.00000	-2.15821	10.50124	0.24381	7.58718	-89.99038	7.86468	6.55772	9.02200	49.54702	4.91526	38.58894	7.25585	31.82934	9.19468
8.92665	1094.43636	76.54227	0.00000	19.57624	7.16278	0.39271	6.00476	74.3092	10.08050	8.07508	8.33526	48.89322	7.17714	33.37526	6.48841	48.97459	7.96198
8.64926	1115.66032	71.27259	1.00000	15.20077	6.04828	1.21851	7.56458	9.5586	6.91867	9.43472	10.03135	74.12520	9.88720	54.52156	10.44264	34.47482	9.07370
8.39087	1103.35101	76.38572	0.00000	21.89962	7.44028	0.17214	6.97778	3.20639	7.28582	7.41334	8.81561	59.83776	7.37861	50.74497	6.33721	31.84991	8.15368
5.14479	1177.55376	77.45967	0.00000	-4.99583	9.01187	0.15099	7.44511	-71.19901	9.32517	5.15080	7.59416	59.05835	11.19328	-30.60106	5.06921	44.14358	6.65394
9.72041	1070.69610	81.37841	0.00000	28.28626	8.06555	0.14425	6.65364	78.40102	9.56391	5.65939	10.74145	29.91148	7.58528	27.9247	7.73928	50.21689	10.82582
8.73765	1125.89716	61.00886	1.00000	9.09158	9.76350	1.34548	9.39534	109.05389	9.19900	9.56353	10.63954	68.84936	10.57394	-7.51611	7.07295	61.73251	8.49118
9.84764	1138.53905	77.95822	0.00000	2.87396	8.48369	1.45820	6.30679	5.55575	7.40714	9.61970	10.47331	46.73521	8.04739	46.67535	7.87803	45.53045	7.33165
9.11565	1113.23766	64.74863	1.00000	19.45086	7.58421	0.17203	7.83228	39.85331	7.48684	5.81651	6.75126	56.61723	12.59393	57.30185	5.76225	31.77322	8.61223
9.05526	1051.51903	68.45519	1.00000	13.99565	9.01822	2.96034	7.53447	21.32778	7.27060	10.38790	9.04532	62.55248	11.81526	42	8.72734	70.95160	8.20516
7.20112	1067.40617	78.67655	1.00000	9.98664	9.43538	0.25026	9.87070	78.40102	8.16904	7.62043	5.57495	46.89097	7.11263	27.9247	6.64673	57.40039	9.10881
7.05298	1176.47757	75.32496	0.00000	4.69769	7.52515	0.18854	8.31775	44.7662	8.34261	6.45937	9.11311	46.23349	9.67016	40.49748	6.81131	56.82774	8.57340
8.76381	1141.63392	73.74651	1.00000	16.27309	5.38018	0.42702	9.29064	112.73333	6.89094	8.34068	4.55720	45.94273	10.16459	38.40917	5.45023	60.43437	9.78824
6.18581	1166.33641	71.26589	0.00000	25.19435	10.03689	0.16686	8.71883	3.20639	11.32782	5.91560	11.41502	60.36495	11.31763	50.74497	6.34865	39.79843	8.50289
11.33740	1173.42359	64.51847	0.00000	17.45007	7.18397	0.60037	7.90782	28.88222	8.66933	8.56502	10.70225	49.03114	5.00626	40.37528	8.81289	24.22977	7.46113
7.18517	1074.77465	76.16783	0.00000	16.20671	8.39393	0.23106	8.55802	69.49015	9.77051	6.75985	9.69297	48.17121	10.77332	56.11281	5.59182	64.78685	9.64955
8.23004	1066.80562	66.90715	1.00000	-0.83925	8.50449	9.05019	6.44243	-73.78458	9.50829	11.53931	10.02444	59.93629	9.41257	41.0051	7.95210	34.12031	7.80160
10.68370	1155.40872	69.38835	1.00000	25.76659	8.66653	1.91246	8.49037	8.77155	6.32362	9.93551	7.93542	50.61792	8.61625	50.23019	10.55302	49.47937	7.87427
6.13704	1111.86901	66.41981	1.00000	28.15558	9.89333	0.13235	7.12004	-4.10734	7.96655	5.80408	7.43707	23.34888	8.39080	38.68712	8.19823	53.73010	8.56425
8.33528	1192.18449	73.96001	1.00000	18.49622	7.34433	0.40364	8.46224	7.973	8.24865	8.04459	11.43985	38.36980	9.51858	51.168	9.19540	47.36841	8.33611
5.31427	1164.13706	62.15789	1.00000	39.39209	7.88802	0.17416	6.23486	41.77921	8.31483	5.58100	7.25207	59.01900	6.47002	41.82143	7.23759	44.30740	9.12236
7.83298	1102.28021	57.14994	0.00000	26.16274	8.46509	0.81375	6.67404	10.7	8.74636	9.03159	9.58213	65.34293	8.21192	4.96667	8.30259	47.17355	8.90597
6.34209	1150.43398	70.49143	0.00000	14.50388	8.66976	0.04448	5.50034	178.00417	9.36456	4.57251	9.15873	56.75930	9.27007	-38.65333	7.36774	50.15759	7.99423
6.77840	1088.31335	72.08479	0.00000	4.31105	7.74331	1.04944	5.68509	-1.4001	6.91219	9.32229	10.59506	51.84253	7.38627	7.06273	9.75380	33.14172	5.45918
9.78969	1062.20357	74.19999	1.00000	26.99285	7.94798	1.15875	6.49307	114.51667	8.31740	9.39852	9.98089	48.45534	9.12221	33.78333	8.94551	21.29836	8.18631
7.71615	1111.89997	82.88656	1.00000	10.15999	7.70317	0.22825	7.27603	-71.23106	8.51719	5.89224	7.07917	67.32099	10.77510	-32.45242	7.98856	42.26333	9.44919
11.54688	1181.42740	68.56896	1.00000	25.18872	7.58663	0.21652	6.18302	-73.25383	8.87960	6.59993	10.80817	56.09682	8.67609	-3.74912	7.29275	33.60520	7.95158
6.46599	1070.56120	68.03218	0.00000	18.71219	8.22111	0.13019	7.86748	-117.23991	9.12726	5.08453	9.97254	64.54730	10.79892	47.64995	6.13110	49.97907	8.27244
7.69137	1106.86922	69.21759	1.00000	11.03740	7.86602	0.30106	6.33033	99.1625	7.81780	6.81085	6.36042	42.17730	11.77416	3.3285	7.96616	57.70425	7.59585
5.72987	1154.38783	80.04365	1.00000	-1.49674	7.72362	0.18976	7.09184	-121.74052	6.78167	6.13086	7.57401	40.14201	7.23679	38.54491	8.13632	41.76752	6.88075
8.65413	1089.94575	64.58498	1.00000	28.44937	9.85455	0.89869	7.96906	-2.98884	6.73609	9.08307	10.79362	32.28711	8.29933	43.32686	8.96908	43.65336	8.44077
11.43087	1108.12421	80.01062	1.00000	9.53238	7.89425	0.34443	6.57346	14.66737	7.77210	7.74588	9.48468	49.24537	10.48518	41.55947	8.54571	29.35278	9.14723
10.50061	1074.64481	69.80623	0.00000	10.47038	10.12545	0.25436	7.23127	76.12647	8.12821	5.98268	8.60536	53.59791	5.20033	32.55531	6.57417	52.76669	8.14172
8.17402	1115.26309	75.09055	1.00000	15.34726	9.58001	0.73898	6.98305	3.64633	9.07799	8.97199	10.66825	51.75201	10.26313	6.8485	9.34207	65.52675	9.61281
6.87030	1084.21503	81.95040	0.00000	26.51135	8.49566	0.51985	6.41600	2.2469	9.96887	8.29739	10.64784	61.75034	8.42310	48.90472	8.60009	44.97187	8.03049
8.35725	1129.15917	84.09141	0.00000	22.60934	7.87401	0.32533	3.76819	11.04979	8.81116	7.18560	7.83936	78.49423	9.91675	44.59445	5.23640	64.59138	8.05769
5.77693	1057.18963	58.73377	0.00000	17.13587	7.14944	0.16464	6.27359	153.10236	6.83318	4.53573	9.63228	70.11130	10.44461	-27.50578	5.92041	63.35262	9.74749
9.71180	1078.34285	72.43996	1.00000	15.81160	6.54500	0.24045	9.40115	-103.42897	9.57789	7.32056	9.82797	40.27859	9.84165	20.28527	9.92228	40.61390	8.94128
7.31535	1063.53725	65.68108	0.00000	3.92543	8.21868	0.07552	6.90318	118.9707	6.69129	5.36476	11.92936	31.41434	9.97412	-3.5403	6.86454	42.39916	9.39338
9.40734	1108.00994	74.78224	1.00000	27.57167	6.91437	5.36845	6.90863	3.20639	7.48778	11.00031	8.61371	59.50174	9.19012	50.74497	9.82261	54.90779	9.21942
7.26063	1134.14614	77.81167	1.00000	19.80105	7.94736	0.16272	7.07115	126.835	8.54574	5.40846	7.42483	50.90100	10.00796	37.65639	7.43268	40.27489	7.92278
8.58640	1098.71127	74.20418	1.00000	9.91663	7.72611	0.18016	8.05193	104.64992	9.60350	6.93606	4.84559	41.07501	9.74657	14.64056	4.57880	46.88999	6.52153
5.75022	1105.88519	65.16971	0.00000	24.90757	9.68951	0.11493	7.38814	79.5286	8.05877	4.82047	10.40815	50.29505	10.79400	29.22254	6.34695	40.06955	8.65602
7.58061	1128.42536	74.45015	0.00000	34.81737	6.29658	0.12722	7.37900	-79.62603	5.64294	4.31000	10.56786	19.52263	3.54626	8.88988	10.08086	46.31106	9.80719
11.71833	1136.59376	80.76232	1.00000	7.83227	8.22502	4.99824	6.96802	-52.2	9.18924	10.93317	6.85501	45.55206	9.26085	-28.44917	9.82548	51.51219	6.95026
12.79367	1144.32341	79.01347	1.00000	-1.37092	9.67499	0.51647	3.82031	5.51978	7.85954	8.25725	8.70356	64.27379	8.25156	51.44889	8.30136	61.45299	7.80700
4.47792	1135.46195	68.38732	1.00000	19.64208	7.42156	0.12252	3.99643	101.02083	9.85321	6.11993	7.91926	38.72684	8.20486	4.02219	9.93109	34.45078	9.11451
6.77422	1075.57636	81.06657	1.00000	12.56512	8.71879	0.35189	7.56584	128.62667	7.82033	7.66743	6.91563	53.12720	9.68912	34.8825	8.49471	26.48739	7.24380
9.73319	1121.93166	76.13116	0.00000	24.98634	8.22504	0.31395	8.16662	-117.29198	9.03665	7.68644	10.65512	28.50581	6.98674	33.03699	7.76621	40.11546	10.16220
10.97458	1123.77783	70.51949	0.00000	2.45736	7.48484	0.15371	7.12081	-52.35558	7.90328	6.47090	7.46333	48.18997	6.44566	-14.66463	4.56299	54.92287	9.02423
6.85187	1189.10812	84.89754	0.00000	13.50381	7.02531	0.09431	6.26185	55.4504	7.75034	6.45561	9.08382	70.15856	9.87390	-20.88231	5.96625	69.34568	8.10000
11.85661	1112.39081	82.73971	1.00000	12.58148	8.41929	3.03782	4.99712	2.45012	8.14708	10.43809	7.51253	53.23882	9.99946	48.90982	8.66809	57.47959	8.54175
5.61531	1096.39568	57.59900	1.00000	18.75317	7.89086	0.23349	5.08391	-86.19903	7.03400	5.88524	7.55565	82.24168	8.29159	11.84962	5.51166	34.85795	6.69877
6.23335	1114.24866	88.85019	0.00000	0.50975	7.83236	1.55970	6.26709	5.37429	8.26480	9.67290	9.51545	43.32449	8.02232	51.03427	9.20326	53.31436	7.90348
6.36386	1146.35243	64.39429	1.00000	18.22004	7.71065	0.15369	6.45622	-5.55835	6.13909	4.71056	7.10193	53.84280	8.30645	42.64685	6.58611	47.57103	8.16267
6.32224	1154.04955	58.64829	1.00000	4.19215	10.01060	1.89527	7.85106	136.51667	7.57901	9.95056	7.21700	56.76745	9.48874	35	5.18080	48.86757	7.35304
10.10775	1074.59999	70.47601	0.00000	10.01216	6.32642	3.43473	5.82973	-1.47217	8.27337	10.53857	8.28951	69.04070	7.21234	53.46506	7.86494	55.92563	7.12832
10.63816	1098.99506	66.50461	1.00000	21.41734	9.06348	0.53337	7.84966	41.00817	9.41274	8.38883	8.89550	59.14577	10.37080	38.13708	8.86592	69.45591	8.14990
8.67916	1094.94191	72.65299	0.00000	23.67891	8.09726	2.31581	8.23189	77.0202	7.57309	10.19840	11.30564	66.33853	6.48354	43.41949	11.21400	60.29601	8.00896
9.83618	1136.88551	77.35778	0.00000	19.66686	8.44207	0.15267	7.82319	43.91385	7.60327	4.04427	12.91837	44.86869	5.37293	54.03876	10.28804	43.39207	9.07234
7.78047	1163.78351	75.18004	1.00000	11.54310	9.06323	1.77237	7.55239	-74.96933	8.25554	9.82598	5.42797	57.94823	10.50825	39.71734	7.42010	61.09430	8.32189
7.96501	1132.59596	66.30094	1.00000	19.28234	9.40934	1.11925	7.62073	-83.2321	8.71614	9.29632	10.40603	54.54526	11.96040	33.08014	10.12441	38.46216	7.67922
7.87355	1158.31447	73.99622	1.00000	19.86693	9.71435	0.36885	5.34816	-1.60452	9.26270	8.00248	12.24633	59.57993	8.46544	42.06166	11.20327	64.68450	9.39394
7.80991	1067.23451	70.63723	0.00000	14.77639	7.54663	0.09647	7.46866	39.8302	8.03598	6.04523	10.27242	42.53671	11.45510	64.5635	3.94016	65.77699	8.00407
11.66339	1052.26356	62.50007	0.00000	12.84955	6.08726	0.09387	5.86475	117.55417	9.01083	5.43700	8.16496	46.62018	4.12928	34.86472	6.77768	56.94470	5.70177
6.11144	1093.21547	69.70734	1.00000	1.97133	7.68043	0.43209	7.70720	-44.31389	6.03942	8.27841	6.16432	31.28446	7.04002	-19.7625	6.27141	23.45384	9.27706
7.83581	1178.80686	77.94739	0.00000	6.18432	8.91871	0.88738	6.64178	114.51667	8.98228	8.99399	10.88344	40.69897	8.88153	33.78333	7.58162	58.12178	8.18923
12.00777	1136.94777	68.88020	1.00000	16.45373	6.21475	1.54286	4.07762	37.00438	8.47551	9.75614	7.82841	46.70843	6.90584	-7.60361	11.07635	29.23995	7.67808
12.55018	1157.13600	74.94489	1.00000	4.92147	9.14743	1.65394	6.13328	103.61667	6.96048	9.80558	7.84958	47.34150	7.40888	-1.6	8.24915	59.05360	8.71530
8.49037	1142.08483	73.73049	1.00000	8.93692	9.40439	0.55478	4.50134	51.67462	8.85068	8.57959	11.66362	37.22570	8.55907	32.65246	10.83868	69.94225	9.15028
12.24830	1082.26180	78.65462	0.00000	0.95192	7.76149	0.42617	4.07083	-80.22588	8.94266	8.04201	9.08302	50.18193	8.94096	26.2173	8.55121	52.86092	7.41101
5.17989	1152.31734	69.68944	0.00000	26.88893	8.92171	0.14706	5.00956	8.70745	9.26843	5.14551	9.87290	44.74989	9.56121	49.03685	7.32869	44.92203	7.22956
9.02995	1071.58436	70.00143	1.00000	9.80678	8.12377	0.29878	8.09252	-4.21376	8.32119	7.72177	4.90962	38.41808	11.85262	55.82885	6.26488	49.94541	6.99201
7.12159	1162.91246	59.28780	0.00000	18.73110	8.31765	0.13099	6.99235	26.97253	7.03322	5.62909	8.01215	60.43207	10.95979	49.65186	9.28830	69.78644	9.68187
6.85536	1184.76027	62.33950	0.00000	15.90364	6.83159	4.06610	6.51387	4.07601	8.08219	10.72234	11.58492	46.57769	12.08253	50.88506	7.71764	51.57764	8.28036
9.36127	1112.42230	72.17755	0.00000	29.87432	7.38967	0.20939	6.59675	-115.98391	9.56342	4.10375	11.48726	60.91723	6.04602	36.20829	9.20146	40.68339	10.61286
10.34902	1143.55570	57.23335	1.00000	14.60411	8.37630	0.46210	7.98804	101.02083	7.89691	8.23543	9.42178	63.50539	10.35700	4.02219	8.43169	71.57907	8.62230
9.66981	1072.55265	62.72063	0.00000	7.29800	8.46349	0.14776	6.23812	101.02083	9.16501	5.67633	9.29896	57.92191	5.28283	4.02219	7.49129	30.61156	7.60506
7.72404	1151.76653	67.04704	1.00000	27.69994	7.32069	2.05052	9.11826	-71.06616	7.41214	10.00788	9.89305	84.73835	8.45942	42.4251	11.19356	27.57816	7.35474
11.39589	1149.95689	87.95759	1.00000	7.14573	8.91106	0.91867	5.82113	-5.55835	7.67791	9.16292	8.71745	20.79738	7.30945	42.64685	10.19399	77.82396	7.50965
8.21338	1090.97561	59.52775	1.00000	26.80451	8.44851	5.03478	9.19785	-81.23621	6.64057	10.95250	8.55177	49.68408	8.81616	33.98154	11.42247	23.30299	10.04261
7.93763	1140.34834	66.29289	1.00000	15.43947	7.86324	3.13363	7.66342	16.43915	8.09241	10.46677	10.02078	68.51667	10.67204	43.50891	9.58622	48.86180	9.43519
9.43793	1154.07485	75.48835	1.00000	0.60262	6.45548	0.72859	6.56344	38.12408	8.92854	8.87699	10.45252	53.67705	9.33030	53.77166	7.86238	75.51105	7.11945
7.42405	1086.60027	74.78103	0.00000	27.21168	6.43833	0.19001	5.84436	-96.72365	7.10896	5.34153	8.50273	53.73923	6.95411	17.06542	6.53379	46.86126	8.99038
9.06003	1056.13615	67.60826	0.00000	12.47144	8.85897	0.86050	7.92247	85.83636	8.80548	9.10552	6.39907	40.51496	10.00716	25.66795	4.30597	45.23699	7.84313
11.60428	1191.05618	76.82979	1.00000	15.19256	7.89766	0.13015	8.71573	-117.14392	6.77389	6.07118	10.61877	56.61606	3.83573	32.9156	8.52064	60.90903	8.92671
11.28567	1098.04151	79.73921	0.00000	19.21270	7.73213	0.43392	8.57920	-2.01111	9.01114	8.10004	10.72342	68.56418	5.79572	52.66277	7.82200	41.27797	8.36750
9.74513	1197.06071	62.45551	0.00000	-1.67587	7.81283	0.78280	7.78503	-98.15529	9.16025	8.89401	9.72685	67.10104	7.90667	26.18924	6.57252	66.23015	7.36819
8.15302	1158.72455	79.03753	0.00000	23.56551	9.06518	0.47335	5.40867	120.14278	9.03438	8.22517	9.76514	64.57112	10.15968	32.50611	6.66322	55.24831	8.86342
6.94166	1199.97979	74.44385	1.00000	2.17582	8.49289	3.24435	7.14007	5.4384	7.91273	10.45427	10.76454	72.48408	9.68761	43.2907	9.88617	46.22240	7.29887
6.11890	1118.30168	60.33695	0.00000	5.46616	7.12095	0.49252	4.30333	12.1369	9.50970	8.39650	6.85567	48.64544	10.03884	51.04962	4.64470	58.76047	6.19965
7.72811	1076.93909	62.13492	1.00000	13.91920	8.76471	7.03078	7.87532	-98.1664	8.64187	11.28681	9.74789	59.28097	8.38628	19.32932	11.23826	27.33649	7.22034
8.21473	1096.87446	62.66472	0.00000	20.05668	9.54675	0.33561	6.89715	-74.38987	7.70049	7.65834	11.66102	59.57220	7.86507	40.65538	9.37357	52.05957	8.57836
5.81652	1054.14207	71.29552	0.00000	13.88329	7.82300	0.30614	5.06131	-99.73314	7.78669	7.76070	11.13327	50.40314	8.20176	32.44874	9.51384	69.75666	7.91514
9.62361	1130.41419	75.01902	1.00000	11.77642	9.92948	3.25687	4.46066	-74.73584	7.04965	10.49813	9.36312	42.73444	7.17482	5.20856	10.83537	47.27516	7.31863
9.17553	1061.92827	65.85989	0.00000	35.15741	9.04769	0.19734	6.25206	7.2278	8.37449	6.24309	10.33209	68.73620	7.07936	50.64336	7.91685	61.31581	8.83901
7.82083	1149.79940	65.87358	1.00000	10.75830	6.24476	0.59732	7.03472	27.25	7.35324	8.53296	6.33030	45.41347	11.09709	42.7	6.76241	62.03453	7.86220
9.04962	1179.45859	75.20482	0.00000	4.28151	7.29404	2.14999	7.69067	24.43973		10.05501	8.81947	35.22634	9.89862	0.76755	11.15198	46.84608	8.29551
5.70354	1165.58231	73.84934	0.00000	28.30239	6.27784	0.17479	7.15138	42.7125	8.48414	5.55234	9.45795	62.56980	10.66861	11.15583	5.99070	57.90574	7.71560
7.85796	1128.82944	69.03889	0.00000	4.20743	8.50626	0.47612	5.27218	43.38531	7.66986	8.40996	9.40071	35.69461	7.72626	9.89206	8.67341	71.98456	7.17256
8.70388	1198.80850	75.80149	1.00000	4.75064	7.77415	4.54170	8.68034	51.0193	7.43958	10.84533	7.92724	35.94296	11.29333	35.6803	10.79685	51.38996	7.39274
8.20754	1155.32329	71.43208	0.00000	0.23002	8.35015	1.85200	4.63006	11.412	7.51781	9.93965	7.72225	52.57301	9.97349	45.50369	5.28447	51.35692	6.99932
11.18242	1187.05210	64.85963	1.00000	18.09876	9.00481	0.76947	5.67238	71.21169	6.86582	8.94070	9.22797	84.30157	7.65711	21.59983	9.69452	44.78986	7.77862
9.44685	1109.85733	66.54385	0.00000	3.68220	8.68807	0.22044	6.55538	28.88222	8.93901	6.60160	11.34036	43.62680	9.02989	40.37528	7.76418	56.77539	9.38161
7.92093	1155.56474	78.42044	1.00000	16.36696	9.93385	0.21518		-116.21677	10.48885	7.24406	4.74465	41.31724	9.34889	33.7207	6.64355	54.65838	8.24271
11.42866	1125.59129	68.43769	1.00000	12.06055	8.70645	6.47331	5.69463	29.24152	9.44565	11.20621	7.56216	70.25797	10.20861	-26.93366	7.35246	26.46977	9.47947
6.50069	1171.75502	68.91170	1.00000	11.87544	8.01180	0.04102	8.18278	128.63083	8.37888	4.16949	7.54397	53.24987	8.53388	36.82167	10.72928	56.37922	8.57232
10.88823	1162.95972	63.52608	1.00000	23.26624	8.87799	1.78794	6.61985	2.18247	8.85193	9.86528	8.53927	52.63339	6.89969	41.41204	9.87194	30.77748	8.74112
6.13079	1145.96056	71.24965	1.00000	39.97958	7.57454	0.15103	8.12293	110.71639	9.99531	4.23381	8.42809	61.74176	7.41749	-7.54972	9.05514	40.83656	10.15286
10.19689	1177.90237	69.13658	0.00000	32.62031	6.52000	0.23692	7.82763	114.51667	7.32419	6.49836	8.57131	40.97900	6.51684	33.78333	5.47696	57.73393	9.26681
7.19796	1171.64859	74.36661	0.00000	5.11725	8.69438	0.09095	7.03870	138.31667	7.36933	4.77045	11.82152	47.36334	10.03758	36.65	7.06644	52.27038	9.11382
6.63545	1107.98087	74.56521	1.00000	13.71779	8.50276	0.71621	8.53800	10.03988	8.43494	8.80166	11.65990	35.80431	10.49536	53.6052	10.55773	61.12679	6.81536
11.65127	1183.13740	73.35186	1.00000	17.66284	8.33837	0.82340	5.79682	-121.75689	6.65919	8.95360	9.26924	41.07818	9.20844	36.91023	7.36042	33.84458	6.85942
11.04607	1197.05583	75.77028	0.00000	23.21747	7.55979	0.20106	7.40488	-73.25383	8.99426	6.64409	8.93771	52.72529	5.57691	-3.74912	6.70066	40.39342	7.19496
12.67393	1102.78052	69.46432	1.00000	17.48435	7.86068	2.83562	6.09425	-73.26022	8.36803	10.35972	6.70710	71.46637	8.40308	6.46838	8.74915	22.17385	7.91230
8.26975	1079.82489	64.86487	0.00000	5.82965	9.25958	0.75215	8.45114	-68.3	7.16244	8.86745	7.05712	62.43027	9.61629	-54.8	5.94313	71.41731	7.69393
8.64776	1079.34845	69.11230	0.00000	23.72574	9.75119	0.15943	7.16151	74.85849	9.01331	5.54742	9.70170	51.94476	6.02454	31.28092	7.63073	89.15692	8.59619
12.27970	1144.02628	66.81586	1.00000	22.52240	9.03415	1.55954	5.39266	145.13643	6.75689	9.71714	7.67537	64.24270	9.46638	-38.16604	10.05531	40.19823	8.32395
