TEMP	latitude	warning	CH4	longitude	CO	PRES	PM10	PM2.5	H2CO	Pb	PAHs	SO2	CFCs	O3	C2H3NO5	NOx	NH3
19.70706	-8.99167	1.00000	7.78692	125.21972	5.46629	1126.19122	6.14659	7.13307	59.53572	34.72788	7.06475	6.72301	74.08640	8.64406	0.09507	8.57388	5.85507
13.75979	-1.26424	1.00000	8.61468	104.09701	4.86114	1077.32006	9.34797	9.12865	53.39270	27.56871	4.94029	7.25666	61.15902	5.54665	0.60427	8.31339	5.17610
6.40745	9.57046	0.00000	9.49802	76.32756	3.74888	1149.47492	9.23394	5.04545	55.38888	29.69982	5.40635	6.90382	47.92276	7.07762	0.55417	7.11307	9.08357
-5.31285	51.24197	1.00000	7.24547	4.82313	9.27688	1148.15118	6.08807	10.47459	34.61627	51.12894	10.13438	7.99080	48.67287	6.83042	0.09137	7.61922	5.65185
14.01150	10.20898	0.00000	8.20997	123.758	7.04967	1119.61320	8.61064	6.61092	37.32660	46.77861	6.17376	7.62090	42.88507	8.02332	0.35316	5.43145	8.47026
10.10959	40.72371	1.00000	6.22266	-73.95097	7.48931	1076.03489	3.47041	8.71483	48.51147	38.71783	4.85778	9.20586	50.92726	6.52376	0.11843	10.25971	5.32115
8.24903	30.81383	0.00000	8.02821	75.16878	12.66723	1103.86501	7.68080	5.58023	35.84628	38.83792	5.98134	8.58374	52.61538	8.31611	0.12980	6.94110	10.67227
21.08407	50.23019	0.00000	8.00285	8.77155	7.70899	1110.83601	6.55712	9.23710	52.21454	48.55899	5.88222	7.41050	61.27887	8.50026	0.14477	11.47399	9.14956
21.53368	50.11861	1.00000	6.29731	-5.53715	9.07810	1125.13722	6.17597	10.71247	50.43017	50.74110	9.33747	6.16973	58.41741	7.90258	0.11236	9.19696	5.43235
25.87813	30.29184	1.00000	8.37573	71.67164	6.43763	1058.76690	6.34064	10.36192	55.62368	47.35439	5.69271	7.90402	36.86539	6.33428	0.14773	8.32656	5.62501
4.94593	18.20854	1.00000	7.90799	-71.10077	10.04256	1072.12211	4.50827	10.24004	56.04185	57.81565	8.19884	7.47549	65.82160	7.62513	0.11504	8.47412	5.38630
26.14087	14.95472	1.00000	7.81149	120.89694	6.56884	1124.64527	6.76154	6.12835	43.19258	36.96966	8.39684	7.93901	50.43155	6.79591	0.11547	10.91633	6.28646
-4.03352	33.72255	1.00000	7.46098	-116.37697	8.01310	1187.53434	6.05387	8.53542	25.90516	23.74872	5.35509	8.31072	44.93805	7.22064	0.08999	9.68122	5.31783
14.01248	-23.7975	1.00000	7.14917	-48.59278	10.66070	1196.72441	7.15023	10.12754	60.10491	27.10114	9.39970	6.26173	62.64945	8.05084	0.12610	6.74884	4.53429
15.89940	25.13915	0.00000	5.74844	73.06784	8.91438	1122.89568	11.61324	9.86866	42.21070	60.56205	6.25173	7.12129	52.88469	4.74476	5.13051	4.93289	9.00727
20.69824	58.63667	0.00000	8.72182	59.80222	8.48554	1095.99362	9.21426	9.10730	61.06678	62.60685	5.67715	5.38123	45.73557	7.36154	0.54745	7.94950	8.03519
16.71909	38.55632	1.00000	8.62499	69.01354	7.84539	1186.77053	6.87737	9.22899	44.93975	55.25174	8.13714	7.78459	19.03386	7.18349	0.14555	10.17122	8.31711
18.59783	-27.50578	0.00000	6.43219	153.10236	6.84490	1131.89549	8.76880	6.83916	24.43420	45.35649	5.59707	8.60824	73.43110	6.05465	0.37901	5.88438	9.27097
10.37344	51.88333	0.00000	6.78147	8.51667	7.42642	1136.61276	8.94527	10.13260	34.15055	57.86489	3.30575	7.09419	48.98801	7.02169	0.38018	8.54020	10.02244
-1.32891	34.81667	1.00000	5.82617	137.4	7.15515	1147.57605	4.64450	7.68398	53.45861	51.66962	8.67328	8.98694	46.27218	8.45408	0.10882	10.97573	5.19918
8.95418	44.35056	1.00000	7.35445	142.45778	8.47371	1096.70374	6.96221		53.22296	50.94192	7.27332	6.39638	42.62583	8.03947	0.12090	9.95823	10.23682
5.46248	42.819	0.00000	9.18617	47.1192	5.38336	1061.62317	5.22686	5.75523	38.23870	43.28626	8.03472	8.00939	43.28010	8.11707	0.07692	5.02951	9.11520
10.81100	43.61062	1.00000	8.60732	-72.97261	7.98358	1131.00785	5.40944	5.97921	39.42945	60.02668	8.90750	6.40074	46.28574	6.82629	0.06320	8.86726	4.61156
-6.58186	50.23019	1.00000	6.93338	8.77155	4.40345	1055.00694	7.12849	9.99440	52.07070	40.53065	7.50667	8.77420	47.16877	7.07091	0.12864	7.09817	8.49966
8.87196	43.1009	1.00000	8.87448	-75.23266	8.08622	1120.93203	5.15529	9.07176	50.37657	47.72967	5.06215	8.34288	73.80214	7.62002	0.06904	9.56201	5.09467
18.52771	46.08333	1.00000	9.22565	122.08333	5.89104	1095.71979	9.65355	7.83665	37.07113	63.88285	8.39205	8.60861	31.21772	8.65358	0.77843	8.79115	8.20672
24.37277	51.08468	1.00000	8.84502	7.11393	4.28266	1111.85043	7.24605	8.15445	72.67517	54.67007	6.73546	6.28868	53.78825	7.63475	0.14029	7.71896	5.85002
30.12426	33.76446	1.00000	6.72065	-117.79394	7.35793	1105.10227	5.86624	8.13232	36.29372	32.00721	5.42345	8.17320	52.96487	6.93877	0.10315	9.76698	4.32743
23.69563	32.57756	0.00000	8.62990	71.52847	9.76849	1164.62564	9.60954	8.07317	23.50475	44.65093	7.19454	8.78162	62.51304	8.71782	0.78409	6.93747	8.09289
-3.68615	19.04222	0.00000	9.16905	-98.11889	6.87764	1136.83463	11.76054	6.11613	41.41570	30.67993	5.69610	7.67271	55.73366	7.37234	5.94074	7.54261	7.94174
34.67671	40.60538	0.00000	7.65522	-73.75513	8.55499	1065.87532	8.29814	8.15904	49.98978	33.36593	5.18525	7.84774	62.87108	9.15364	0.27789	9.03302	8.96090
18.05586	48.8449	0.00000	7.09542	17.22635	4.59858	1050.99396	10.48970	4.93414	68.26411	50.54379	5.65081	7.38496	57.76478	7.97954	1.68014	7.31965	8.28917
34.99029	38.96372	0.00000	7.94672	-76.99081	4.32620	1130.19536	6.82068	9.01040	65.78218	10.46089	4.27874	7.70224	59.34725	6.52901	0.09348	9.44421	5.55616
29.13482	21.46527	0.00000	8.23529	83.97573	6.29290	1175.74030	6.33104	6.45629	66.00729	66.93050	5.77554	7.49803	30.78544	6.75661	0.07649	4.08271	9.92461
-1.10987	58.63667	1.00000	7.82900	59.80222	7.58453	1076.51275	4.98102	8.74144	69.12280	45.27754	9.15118	8.10923	45.49793	8.46635	0.07295	10.85657	4.41778
1.13525	-1.63333	0.00000	7.15226	13.58357	7.72417	1062.10270	10.27653	6.43863	27.48131	37.69394	7.95379	7.84729	37.23494	8.77909	1.41270	7.31790	6.92819
23.24796	38.07789	0.00000	5.38118	13.44275	4.74270	1169.19705	7.82369	5.45272	26.65409	37.25038	5.53418	6.94044	36.23486	7.88227	0.18879	5.77657	9.81033
23.77448	42.7	1.00000	9.15113	27.25	4.68867	1145.28711	7.26204	8.98679	59.44582	49.10783	6.97667	7.27562	65.88694	6.01916	0.19620	7.09693	5.78399
-1.89271	-17.83333	0.00000	7.71237	48.41667	7.74378	1093.61517	8.62426	9.83927	60.04510	38.34399	5.94602	5.67633	70.52788	7.13971	0.32623	5.81145	7.63802
16.63004	51.78771	1.00000	7.60814	56.36091	9.43775	1136.17734	4.73763	9.59806	52.19319	35.88194	8.37481	6.50399	63.77497	5.43852	0.09428	7.98398	6.79554
7.76170	57.14369	1.00000	7.62712	-2.09814	6.79787	1179.76083	5.99727	7.50168	50.08754	55.12662	9.23202	5.42006	58.64834	7.58477	0.10145	11.01842	5.77711
5.44636	35.64889	0.00000	7.28840	117.27583	8.96299	1192.10896	10.00095	8.99533	77.77023	45.48862	5.88500	8.60149	41.58269	6.30713	1.13643	7.86117	9.67673
6.74533	37.49223	1.00000	6.39799	15.07041	6.32766	1077.58026	5.41914	8.73521	43.05301	72.27248	7.20719	7.82109	51.59497	6.10307	0.08006	9.21303	7.69773
10.67067	45.69558	0.00000	7.75658	4.7934	7.98637	1092.66438	8.85863	7.03304	57.49595	41.83210	7.79153	7.74190	76.78005	7.87209	0.40988	6.62635	7.90307
14.86513	41.50343	1.00000	6.06060	-74.01042	9.55036	1165.09076	6.58036	6.08807	46.64175	44.65391	3.18396	7.26232	47.17924	7.74704	0.09445	11.58248	2.02844
-3.02815	0.51667	0.00000	7.83977	101.44167	8.43543	1102.14015	8.98023	9.07688	43.46349	61.21824	6.76517	8.16182	75.48134	6.76743	0.44448	9.95679	9.46128
-3.92991	-21.98333	1.00000	7.50031	16.91667	7.81642	1179.67182	5.41675		82.65958	70.55895	7.65465	7.55460	64.43039	6.45508	0.07117	10.07942	6.92624
-7.10666	48.35149	1.00000	8.63794	8.96317	4.71947	1091.04846	6.86127	10.24136	77.13369	69.21622	4.55664	7.74923	42.57306	8.92006	0.13477	6.96525	5.07017
16.04665	41.48199	1.00000	7.98982	-81.79819	9.26449	1172.06644	8.12568	8.85125	45.59952	52.35906	9.68108	7.86848	50.41174	6.03890	0.25826	8.00994	4.81443
19.07703	37.65181	0.00000	7.83852	120.33063	7.23919	1192.41779	8.70302	6.80390	45.46569	29.69824	6.48817	7.31731	69.17189	7.93989	0.32225	6.11368	8.82134
0.44213	10.61285	1.00000	7.77200	12.19458	6.07657	1138.72921	7.96334	8.05666	53.23001	39.63810	8.92540	7.85645	53.79214	6.55658	0.19067	8.30852	7.41234
5.90170	53.38333	0.00000	7.82161	-0.76667	7.11593	1102.59085	6.41140	9.38348	30.38001	50.23883	5.23441	8.06856	58.28831	9.08025	0.11747	10.87240	9.34528
19.06992	33.50921	1.00000	6.72357	-111.89903	6.30246	1068.29624	1.63656	11.28118	40.20423	42.73622	3.89141	8.09849	50.02395	7.39454	0.07817	7.81038	4.82601
20.35742	3.31332	1.00000	8.15865	117.59152	9.94624	1113.43723	5.69509	10.45535	52.34142	41.60452	8.00426	8.80671	38.38598	7.83666	0.09504	8.06965	7.07454
12.88245	40.81	1.00000	6.37181	-73.9625	8.56415	1141.69595	7.70356	11.42553	55.13247	68.36531	10.95570	7.27941	75.96958	6.09804	0.14881	8.47646	5.89092
28.24844	43.16547	1.00000	10.88905	-77.70066	3.33327	1059.76299	8.83453	9.60303	52.50202	30.37941	7.77978	6.75196	29.06095	7.00994	0.44072	7.24714	8.26173
26.56747	45.49428	1.00000	9.13404	-122.86705	9.60933	1080.57255	5.18812	10.70373	32.71221	33.26346	3.71222	7.15049	56.67552	7.15722	0.14164	10.71216	5.20653
12.67534	37.95143	0.00000	6.69844	-91.77127	6.09868	1117.27585	8.65914	6.16552	78.92737	36.78018	4.76743	6.83961	57.33028	6.82498	0.36463	5.46528	10.09980
2.67179	36.46917	1.00000	6.85664	10.78222	3.45229	1189.77215	6.91287	11.61038	52.12318	24.94988	8.77968	6.46702	53.87551	5.92657	0.14096	5.20540	8.35058
48.09678	12.95629	0.00000	7.99998	78.27539	8.48325	1101.49037	9.80215	8.64124	48.02902	31.61901	6.72187	8.61237	48.77085	6.87691	0.86788	8.35815	8.79816
33.03665	42.8334	1.00000	6.91926	-80.38297	4.79904	1157.34627	5.05028	10.86934	51.98884	68.43919	7.07839	8.90894	45.55322	5.48557	0.09046	7.79699	8.11411
22.40402	57.30185	0.00000	7.19662	39.85331	7.02111	1088.50619	7.15281	9.75564	52.71666	41.28667	5.37893	8.09933	53.59932	7.48780	0.14471	8.57242	8.15690
23.83389	15.45144	1.00000	7.58439	78.14797	3.95578	1094.93458	10.57137	8.20428	50.74637	57.40536	7.59602	9.56014	42.03079	8.16426	1.86464	8.31340	7.45849
13.14687	-10.91111	1.00000	6.89773	-37.07167	9.16285	1071.63955	6.22579	8.62639	32.26058	40.72723	7.80980	9.12435	48.03311	6.91485	0.10698	8.74146	7.52783
16.31055	52.4581	1.00000	9.84070	13.28702	5.75646	1084.49562	6.96798	9.40988	37.79778	50.04921	6.98898	6.61012	42.22458	6.53824	0.13368	8.95082	7.35571
12.68790	35.61452	1.00000	8.06596	-88.81395	6.19841	1173.20299	4.91817	9.32445	35.90542	72.96416	7.13638	5.93472	71.63708	8.55920	0.04897	6.79449	4.71601
19.25548	47.46657	0.00000	8.31386	84.87144	4.61440	1087.47572	8.70553	4.34467	39.41837	39.15423	7.01722	5.87179	73.88344	8.35499	0.32037	6.75737	8.77598
1.28903	9.15093	1.00000	6.34479	-79.62098	8.49785	1068.30842	6.90915	8.70977	49.77515	33.89275	9.53782	4.85454	71.33536	5.48353	0.12857	8.62411	5.94427
13.40885	-2.68333	0.00000	6.33957	33	7.43080	1104.07417	8.85251	9.44396	66.25964	65.30334	7.45213	6.83503	66.24424	6.89110	0.41932	9.42548	7.40730
4.75296	25.13915	1.00000	7.66501	73.06784	10.16508	1094.46041	5.85768	9.14711	39.38359	48.26332	9.74229	8.41225	90.17332	8.08014	0.09490	7.39464	3.33994
1.93130	58.1908	1.00000	5.53855	40.17171	6.50882	1156.07178	7.33312	8.81123	10.80257	37.71353	4.53503	8.23876	59.12080	8.04812	0.15347	9.82046	6.24439
31.92039	51.24197	0.00000	6.39257	4.82313	8.85838	1119.82995	9.38833	8.69138	50.79224	42.56117	5.20575	9.19621	68.66137	5.37491	0.60420	5.48698	8.53533
25.66516	-20.25333	0.00000	8.13091	-43.80139	7.47212	1133.96466	7.06822	9.60361	31.19999	45.29068	5.59263	6.99795	39.52679	8.47608	0.14823	9.19614	7.16788
21.34016	40.81	1.00000	7.15327	-73.9625	11.88154	1128.40329	6.61021	9.85061	22.58987	45.66995	9.09637	9.30255	76.32995	8.36509	0.08947	5.01191	5.36175
13.26417	-5.85746	1.00000	8.49661	144.23058	9.81801	1087.92837	6.71979	8.94186	39.39710	51.64026	8.47707	7.08559	48.36747	7.44905	0.06616	7.35299	7.24486
25.55808	46.08333	1.00000	7.36626	122.08333	4.95142	1107.51503	5.99369	9.12195	44.03181	42.19795	5.21805	7.21228	58.69098	6.66499	0.10941	8.37488	6.70574
15.32123	38.55632	0.00000	8.02908	69.01354	5.71732	1180.15423	7.29414	11.29016	38.87684	35.94857	6.11871	5.35582	68.83263	6.96152	0.10157	9.56258	6.30886
6.05442	8.88988	0.00000	7.57840	-79.62603	3.36069	1124.07718	7.02893	3.57485	39.61751	29.48912	6.71519	6.48461	53.09366	5.85576	0.11901	5.92755	10.02770
6.04135	29.84576	0.00000	6.99169	-90.10674	6.62931	1178.72656	10.17326	6.06773	44.19113	55.74294	5.83538	6.50882	41.20981	7.36929	1.30251	6.47739	8.34109
26.15958	-21.98333	1.00000	7.30431	16.91667	9.66225	1057.19648	7.90979		33.17907	36.98390	8.72200	6.75819	85.29774	6.68431	0.19819	7.05488	6.71817
9.79383	50.23019	1.00000	6.46337	8.77155	8.35300	1161.47875	7.12654	8.61504	65.59483	37.75680	10.12035	7.32110	48.16724	7.41865	0.11678	8.42824	5.58148
1.05727	41.77583	0.00000	5.03446	140.73667	8.32189	1113.83395	9.13146	9.45542	55.81990	23.56268	5.40332	7.12880	61.52081	7.35901	0.51134	10.04735	9.36244
17.02728	30.76468	0.00000	7.19287	74.12286	6.25000	1179.08750	9.36880	6.25131	24.41354	37.87450	5.83459	9.54118	26.68707	6.55659	0.60793	6.43498	8.80401
14.88912	18.00747	1.00000	6.32913	-76.78319	6.40288	1155.19271	4.19966	8.70095	39.42733	39.03859	4.28184	8.41049	52.79772	6.08719	0.09559	9.55857	4.69219
15.54146	37.52487	1.00000	7.21628	-77.55777	9.68042	1174.76292	5.60312	9.19608	60.04047	49.69304	8.30338	7.17271	55.60983	7.85686	0.11734	8.33547	6.01924
2.53546	-27.50578	1.00000	7.20671	153.10236	8.04045	1112.84165	7.58357	7.24495	46.59209	42.77945	8.94099	7.08402	59.45751	7.46963	0.18520	8.70325	6.56695
31.18429	45.75279	1.00000	8.99764	130.57211	8.31264	1093.94932	7.27575	7.95867	42.74088	23.68793	8.56404	7.57816	46.02701	8.90767	0.13127	8.93105	6.81335
16.78612	37.49223	0.00000	6.77073	15.07041	7.00502	1157.75642	8.75063	5.25114	57.00820	58.73842	8.91223	7.71899	44.04748	6.61292	0.35777	6.71460	7.44911
8.75971	51.20219	1.00000	8.30815	7.36027	6.89053	1197.49853	4.75259	7.02376	44.16456	45.08220	7.31701	5.64587	75.71343	9.32457	0.10909	10.87854	8.48323
11.18532	-1.63333	1.00000	7.14045	13.58357	4.54398	1170.17949	4.99365	9.24204	42.20176	43.90188	8.12654	7.93341	38.95716	8.36915	0.05171	8.01109	8.97305
20.80368	30.75545	0.00000	8.15869	20.22625	3.72845	1110.45822	7.75811	5.45214	47.10580	48.18897	5.00342	7.92682	61.13987	7.96515	0.21290	6.14824	10.02190
21.81040	39.08367	1.00000	7.77972	-84.50855	9.12708	1106.52643	6.26668	8.70394	42.43798	43.84027	10.17034	9.71132	35.57494	8.53064	0.09917	7.70720	4.13267
15.20801	54.39635	1.00000	6.36462	24.04142	7.39706	1061.69069	6.31829	8.34228	41.77852	76.48413	7.82990	8.62385	38.13952	9.18810	0.08233	11.08644	7.31946
17.75071	48.28259	1.00000	7.88348	9.72749	4.36276	1157.74813	9.98938	5.94349	62.57379	35.63657	7.70984	8.77454	60.89627	6.88639	1.06295	8.85587	5.75217
6.73015	51.78771	1.00000	6.98315	56.36091	6.55342	1050.36321	5.30410	8.03844	43.05376	39.77112	6.32543	7.71450	46.17315	8.44333	0.08751	9.83773	6.41288
3.98733	35.25064	0.00000	8.77958	-91.73625	11.01415	1072.99486	9.93406	6.64882	38.93789	56.83058	5.60150	7.58160	24.78553	8.21361	1.03307	8.17697	10.44455
21.22346	39.72943	1.00000	8.19381	-104.83192	6.91739	1083.70201	6.32110	9.48855	41.29095	41.33001	9.34348	7.65235	61.29728	7.35584	0.10152	11.19159	6.20382
2.21656	-34.88422	1.00000	8.22862	150.60036	9.13233	1158.35416	6.38073	11.41954	41.34564	56.83153	8.59435	8.02526	41.02048	7.18480	0.09756	8.85907	8.23013
27.38684	43.1122	0.00000	6.98976	12.38878	5.00690	1143.72962	8.52533	5.21429	67.77494	37.01055	5.72434	6.46661	44.25497	8.46117	0.28239	5.83819	9.20147
12.21812	37.31065	1.00000	7.57633	13.57661	9.76024	1128.06212	5.60112	8.97439	42.49593	61.66014	8.44276	6.54781	49.93095	8.67302	0.05340	7.98641	5.89800
13.13695	3.3285	1.00000	6.13273	99.1625	6.11244	1142.38951	6.81795	8.64721	51.56403	73.22965	6.51936	9.42962	54.43235	5.62443	0.15620	8.74371	7.00553
12.80631	43.91452	1.00000	7.56298	-69.96533	9.05851	1157.47794	3.66337	9.35004	38.01920	56.82783	2.58910	7.80715	43.84502	7.69141	0.08428	11.03489	4.27454
1.01200	48.77275	0.00000	8.65557	5.16108	8.20955	1098.65269	8.12709	8.94019	52.25932	73.64460	5.49383	9.24497	44.75007	9.50815	0.26307	10.31172	7.75008
36.30636	29.84576	1.00000	6.69871	-90.10674	3.87473	1147.50759	5.53762	9.27112	40.43690	44.68746	7.98884	6.76736	50.05963	6.19452	0.04733	8.15642	9.70438
25.20279	17.34769	0.00000	8.59566	78.55757	6.35626	1153.05526	11.29868	7.08566	73.78414	53.32937	5.24403	6.38712	50.09562	9.32049	3.78620	7.90962	8.03984
	-7.60361	1.00000	6.69067	37.00438	5.71056	1112.12311	5.13882	10.11092	46.10149	39.89620	5.05091	7.21098	58.30078	8.12395	0.08478	7.78668	4.94792
12.09093	47.92526	0.00000	6.75871	-97.03285	3.91340	1119.45691	8.24550	4.10835	27.86132	50.16318	6.60153	7.27573	26.46213	6.38728	0.20851	6.71428	9.52097
8.34910	31.28092	1.00000	7.46338	74.85849	6.61935	1155.02070	6.48109	7.70111	69.12476	54.26962	8.37644	7.34761	74.50855	6.68996	0.11590	11.33690	7.09604
25.60086	14.46693	1.00000	9.77820	75.92694	5.49383	1062.37481	6.83744	7.94681	75.37058	42.57391	7.67408	8.63850	25.99768	7.31093	0.12742	8.86805	8.36423
10.84004	41.85059	1.00000	8.49512	-87.882	3.62331	1071.55071	9.32208	7.14929	45.97254	45.27912	8.05507	8.06768	57.35450	9.85797	0.60423	7.89217	6.56292
17.70428	42.62833	1.00000	6.85373	20.89389	7.39313	1198.61618	6.17489	8.18874	46.69940	46.48482	9.37789	8.04541	54.68497	7.62258	0.09561	10.77229	4.54162
12.81837	42.22718	1.00000	5.28054	14.39024	8.94363	1077.00506	5.06662	8.53518	50.58956	25.19725	8.06206	10.12822	57.12579	7.21308	0.10394	8.34333	7.03162
13.31169	37.65639	1.00000	8.78857	126.835	5.74728	1094.70100	4.68037	10.27905	46.76581	56.72041	5.71267	5.85099	58.71935	6.37765	0.06973	8.23581	7.03918
17.42311	35.89972	1.00000	6.90954	14.51472	9.27034	1168.23247	5.32921	10.43446	42.52261	42.47530	10.52680	9.09646	64.91755	5.09611	0.05621	8.30007	3.29862
20.70822	14.0823	1.00000	8.36057	98.19151	6.72517	1133.93414	4.75588	10.37158	67.01444	23.19041	3.55348	8.29391	46.11596	6.12461	0.07356	7.71359	3.39316
9.70804	28.92694	0.00000	7.59531	78.23456	6.55163	1117.21196	8.87266	5.01924		47.53105	8.11257	8.20238	56.80541	7.71285	0.42905	6.50704	7.96999
1.24763	45.44868	1.00000	7.65186	-73.81669	9.74898	1063.97528	5.99580	9.87832	56.51517	54.87195	8.68085	6.49992	51.64583	6.24864	0.09290	8.12485	6.28360
18.99930	25.67927	1.00000	7.26795	-80.31727	3.23799	1124.22529	8.95847	7.93607	53.38735	74.42741	7.09940	9.80436	19.66869	8.38477	0.41397	7.32447	6.42487
7.96960	-54.8	0.00000	8.03922	-68.3	5.76081	1178.66014	8.96295	11.28163	48.13033	61.48557	7.41051	5.80848	53.36326	10.21542	0.40917	10.73742	7.39688
20.18849	60.2052	0.00000	8.53756	24.6522	6.23548	1133.91661	9.57296	5.86778	40.48972	49.58150	7.27030	7.70751	38.51555	8.35849	0.75631	7.49540	8.22418
-3.26152	4.92675	0.00000	8.44379	6.26764	5.68088	1149.11590	7.97201	5.30102	39.54661	55.82214	7.98764	8.12177	42.41060	8.04439	0.23314	6.61479	8.23725
35.33012	40.58654	1.00000	6.41000	-122.39168	8.09058	1129.02188	6.17935	6.62634	77.04982	48.90158	8.07030	6.82958	80.03737	6.53122	0.13327	9.34094	6.23284
11.78053	35.50056	1.00000	8.39330	117.63083	11.36918	1190.28560	4.11174	9.20993	55.58807	41.80882	3.04701	6.74695	55.34125	8.28763	0.07503	10.55150	2.98069
15.35434	50.8	1.00000	7.67929	3.16667	7.00684	1196.02680	6.27227	6.81763	33.88421	51.52210	7.45964	8.46285	27.79537	8.27527	0.11690	11.25015	7.65438
4.89296	37.71715	0.00000	6.40301	-122.40433	7.21860	1174.94714	10.04106	9.28342	62.67057	41.83422	8.13914	7.74590	33.21875	7.16965	1.12768	12.13300	8.21681
18.29980	50.9803	1.00000	8.79252	11.32903	8.87847	1146.63023	5.92340	10.13582	41.72056	51.24115	8.28828	7.58588	49.54595	6.37533	0.04848	9.12883	8.04211
4.73129	10.61285	1.00000	5.81557	12.19458	7.42331	1167.57824	4.35812	8.31112	13.58009	57.67869	7.08878	6.96326	63.19163	9.02048	0.10107	8.67270	6.35324
24.59676	15.72892	0.00000	7.59540	120.57224	11.12738	1083.68351	8.97875	7.25290	57.82365	29.53086	5.32294	7.02762	56.23807	6.46377	0.46545	8.76519	10.14553
11.18276	35.88264	0.00000	6.76349	-80.08199	8.29220	1174.16603	11.43969	7.35035	54.53400	26.92184	6.38768	6.25108	30.03447	7.94282	4.33806	7.37538	7.31560
17.29298	50.23019	1.00000	7.72357	8.77155	9.63251	1167.62813	4.51999	10.18144	45.33650	33.14363	8.86387	7.35016	70.51123	7.82020	0.06871	8.26882	5.35940
12.76689	14.8361	0.00000	8.30842	120.97844	8.10906	1194.56609	4.54061	6.70657	49.42172	25.36363	8.03731	9.76010	46.35662	8.25045	0.09437	9.74091	5.50745
18.83036	3.27833	1.00000	6.57688	32.88667	7.88448	1060.36817	5.11560	7.27643	40.66964	48.08367	7.19610	6.08337	33.99844	5.81731	0.04617	9.78304	8.32365
7.30553	-24.19436	0.00000	8.36608	29.00974	3.86353	1080.31034	8.59744	4.33236	64.81722	43.55605	5.80537	7.53185	54.22827	7.16715	0.33778	6.74777	9.92864
12.06860	43.4125	1.00000		23.225	6.73691	1074.72253	5.02656	9.53215	61.44259	66.58053	4.44078	8.20537	65.74309	6.43966	0.10515	8.92657	3.86114
23.60350	46.65581	0.00000	6.13960	32.6178	10.94072	1056.34097	6.91802	11.88874	72.98076	44.11699	9.79975	6.90356	51.60498	8.67007	0.10300	6.68956	5.18459
13.46472	23.04419	0.00000	7.87361	-82.00919	11.81561	1162.44473	10.67300	6.04450	44.17230	43.77223	7.72935	7.69207	36.28537	5.95045	2.03028	7.87431	10.26575
21.02521	48.77644	0.00000	4.69925	2.29026	8.65888	1166.33913	9.66092	9.43284	56.42835	50.60692	7.95790	8.23808	65.47526	8.03579	0.81094	10.90576	7.11070
13.36786	48.73218	1.00000	6.50602	11.18709	7.88416	1168.65847	5.94300	8.62327	47.31023	40.37119	8.72325	7.39165	68.61647	8.83615	0.09919	10.20566	6.22886
7.77592	17.34769	1.00000	8.91111	78.55757	7.24144	1151.63306	8.30382	6.98548	49.55222	40.94595	6.77626	7.24486	74.56589	5.71032	0.30393	10.73490	7.79778
30.95414	41.63976	0.00000	7.87438	2.35739	12.34763	1185.58107	11.03698	6.40206	46.30876	51.62003	7.41006	6.43399	25.66032	6.60123	2.88495	7.38617	11.31139
29.42392	34.09611	1.00000	7.42871	-118.10583	8.69466	1093.58240	6.14489	9.16818	56.62524	71.61932	8.41437	6.84224	38.69312	7.49208	0.08255	9.36464	6.84063
3.64639	45.4473	1.00000	7.31936	-73.75335	4.36647	1142.68385	6.40227	8.35715	55.28438	72.04227	5.33357	6.51392	52.07656	7.62218	0.10970	7.37739	5.02997
2.35021	-20.88231	0.00000	8.18104	55.4504	5.16272	1144.82201	10.18793	11.48221	22.80091	61.58026	8.66959	7.09999	44.96759	7.53058	1.30308	10.96266	6.17068
