PM10	NH3	warning	H2CO	SO2	TEMP	C2H3NO5	Pb	NOx	PM2.5	latitude	PRES	longitude	CH4	PAHs	CFCs	CO	O3
11.61711	6.53909	0.00000	45.10691	11.07321	30.45511	1.17620	59.89475	7.98530		50.56149	1168.04016	4.69889	9.77326	7.57934	58.19477	3.90143	7.88964
7.24128	7.72401	1.00000	43.48021	10.67547	34.21013	0.02981	26.63461	6.79629	9.01700	46.08333	1107.83463	122.08333	6.98493	9.60830	49.32279	10.30284	7.23374
5.20760	6.43722	1.00000	52.70072	10.35040	46.56823	0.02168	40.03927	4.33500	6.21251	41.92361	1191.45870	20.91361	9.04318	6.14114	71.69056	6.14068	8.65116
6.96088	7.36887		67.03096	9.99869	9.46239	0.03589	53.17439	6.75655	8.67159	-16.25	1061.23685	-69.08333	7.83073	5.85226	56.10228	8.17606	7.63645
5.01243	9.53126	1.00000	56.87628	10.55805	25.33352	0.01948	75.91585	4.38818	8.26716	23.04419	1067.75657	-82.00919	7.78499	5.42606	74.03124	8.27246	8.50896
8.95312	6.64274	1.00000	39.32335	8.15725	15.30692	0.09460	48.20191	8.33208	6.65290	34.09611	1172.76726	-118.10583	7.48717	10.48287	29.77253	9.88568	7.70464
3.74101	7.03717	1.00000	61.18328	11.09259	20.33734	0.01730	50.96084	4.05683	8.39374	15.72892	1192.09077	120.57224	6.25176	7.08455	28.84225	9.70456	8.94157
6.04657	4.67765	1.00000	35.40928	8.17520	10.77126	0.02131	36.94466	4.37853	9.83075	35.815	1146.94122	139.6853	8.25763	10.43292	38.40835	9.38625	7.03776
7.49892	4.76885	0.00000	51.68003	10.93263	8.64960	0.04397	33.34028	8.75857	6.70770	43.50891	1114.06353	16.43915	8.87136	10.60912	31.90945	3.57919	6.77665
7.46039	6.18404	1.00000	56.02336	9.10286	-2.90036	0.04024	39.89534	7.40870	7.32038	-11.94306	1165.01081	-76.70944	7.38214	10.15602	52.88221	8.37461	7.93382
8.52212	5.25194	1.00000	67.73657	8.75481	10.87740	0.06977	62.72492	7.91272	5.85715	54.90083	1180.62195	38.07083	7.33917	8.28344	51.46022	9.43461	8.60816
10.97571	6.18408	0.00000	54.65070	11.06018	20.63989	0.63539	36.13754	8.78275	6.50888	10.7375	1056.90729	122.9666	9.05080	6.86117	65.41129	4.61403	8.20745
10.18264	8.94360	0.00000	60.00141	7.69956	9.55768	0.30010	70.86122	10.91904	8.28348	50.88506	1161.26387	4.07601	6.74308	6.38968	41.49580	5.15807	8.65227
9.32200	7.09774	0.00000	61.86296	9.05510	9.89780	0.14581	53.31800	8.31507	8.64008	41.16704	1154.04658	-73.20483	7.54657	5.83460	49.73814	8.73393	7.48429
6.17470	6.50873	1.00000	39.02826	8.48465	16.71467	0.03001	49.44203	5.22988	7.19823	1.6561	1150.08331	103.6032	7.99325	10.68738	47.16686	10.15833	7.91288
9.04864	4.53645	0.00000	42.31880	6.23444	21.37755	0.11650	70.84962	6.23660	9.03219	-10.91111	1065.65625	-37.07167	8.69831	6.09919	36.09142	9.07458	7.15308
11.59760	8.83259	0.00000	34.98459	5.34896	7.11716	1.16576	59.80447	4.88238	8.46393	20.88098	1116.81642	75.11937	10.10517	7.46078	46.74068	8.61615	8.34162
8.31649	4.48524	1.00000	49.00599	6.92142	36.75107	0.05626	27.75682	8.89557	6.38467	13.8196	1085.73180	100.04427	7.80618	6.90636	28.72954	6.70014	7.95538
6.14361	7.56619	0.00000	44.54224	6.13007	18.28477	0.03284	45.21007	6.71551	8.66884	-29.2975	1118.01637	-51.50361	7.48795	7.38774	58.44851	9.05895	7.04284
4.63593	3.79554	0.00000	81.33754	8.48111	7.28885	0.03120	37.10153	7.77457	8.35619	40.65995	1153.83573	-111.99633	7.60589	6.26336	33.39356	9.38290	8.20300
8.52466	7.20785	0.00000	47.97486	8.44649	19.20957	0.07650	51.71984	9.62685	8.82737	-14.66463	1165.99397	-52.35558	8.37521	7.03709	39.59762	6.69613	9.00641
6.22387	7.80248	0.00000	61.77971	5.61537	17.18558	0.03922	51.71608	10.09625	8.51508	68.79833	1140.04737	16.54165	7.50549	4.18299	43.56813	10.90374	8.00067
5.06673	6.01691	1.00000	41.29354	7.19349	9.61474	0.02611	49.30272	6.48498	10.00949	53.30972	1163.69648	83.62389	8.14586	8.64959	58.24353	7.75511	7.18099
8.86575	7.12402	0.00000	59.98913	6.12619	4.05044	0.09648	48.38808	6.49347	7.69562	31.82539	1080.89122	72.54064	9.17437	5.78243	35.15288	9.65816	9.11851
6.99931	9.51805	1.00000	60.12149	9.59819	5.25217	0.02984	37.22222	5.12077	8.34946	-0.71667	1107.01646	-48.52333	7.58037	7.15318	63.20916	9.83081	7.76661
6.99874	6.94261	1.00000	50.06782	11.48714	10.26625	0.03476	71.74980	5.44380	7.73401	36.76775	1061.33747	2.95924	6.65413	9.89984	69.23999	10.55766	8.56159
7.78457	6.57375	1.00000	50.42809	8.58332	15.66377	0.05435	56.12143	8.30468	7.17818	16.0438	1156.98822	120.4861	7.21448	6.90807	56.55619	7.15216	9.01908
10.21036	5.92934	0.00000	63.91742	11.26674	12.22424	0.30852	45.63575	8.02738	6.24100	25.87498	1056.88281	86.59611	6.12334	8.99779	42.51985	3.04739	8.73709
7.84308	6.22849	1.00000	53.69123	8.18091	2.90721	0.05280	49.71967	6.76793	8.47136	53.53041	1132.30006	43.67663	10.13239	10.72457	41.89612	10.03027	6.29999
8.91338	7.14191	0.00000	53.51609	6.81245	9.21740	0.09828	49.89546	6.66523	8.02176	56.03361	1174.09279	35.96944	8.18057	6.99585	27.60822	9.27000	8.63263
10.59521	5.97459	0.00000	66.34809	7.48626	12.30577	0.43785	66.94020	8.02432	7.52299	37.56667	1147.97176	140.11667	6.34936	6.46867	76.85104	9.88973	7.44076
6.79233	5.92891	1.00000	51.05614	9.78159	0.29792	0.03211	32.53140	6.53649	8.30028	37.05944	1077.16093	37.3825	9.10332	7.71311	44.01133	9.40004	8.94322
6.80863	7.52743	1.00000	48.81023	9.84262	6.52299	0.03440	56.18977	7.34053	7.90793	38.91817	1108.69466	-78.19444	7.91524	6.16345	47.28064	7.27494	9.10475
9.11401	5.01640	0.00000	62.69102	8.08685	-0.48701	0.11953	51.41174	8.54633		28.54944	1186.23290	-81.77285	9.67035	5.09216	45.89220	10.15643	8.07029
10.94244	7.51458	0.00000	21.77055	9.56492	-0.42358	0.60219	21.74004	9.42212	7.04208	40.85158	1139.07552	122.74754	7.38929	5.97961	28.73488	5.91295	7.53227
11.06700	6.69575	0.00000	50.28820	4.31840	15.66634	0.69026	41.78108	2.29931	7.76212	52.48173	1140.11431	-2.12139	9.28361	8.83839	56.60152	6.38483	7.83223
5.52119	7.94260	1.00000	70.68624	9.81850	20.96098	0.03129	57.16432	6.83546	8.28308	52.71083	1160.45778	5.74861	5.88509	5.77669	54.54929	5.90888	8.23664
4.37236	6.70208	1.00000	40.60047	9.55779	-1.46815	0.02161	63.94289	4.68656	8.41813	25.87498	1187.20255	86.59611	7.75123	6.72323	27.07041	3.96998	8.48322
10.21995	7.06725	0.00000	49.22638	9.14633	1.06483	0.30307	31.84935	9.45518	8.79553	-25.42778	1084.46828	-49.27306	8.19494	6.25073	63.06730	5.63313	8.82354
7.26852	4.42930	1.00000	33.44666	8.66029	6.35699	0.03732	44.60774	7.04858	6.95219	9.6531	1115.26036	124.3697	7.74956	7.53548	47.73318	5.28321	8.48045
14.15524	9.79685	0.00000	52.49914	5.93118	18.44056	14.63533	46.02665	5.90792	7.23655	22.4711	1090.85808	88.1453	6.74033	9.26437	64.77283	8.59932	7.23708
8.28740	7.09989	1.00000	47.48228	9.61858	15.38288	0.06369		8.59267	7.99843	35	1168.43882	136.51667	8.36385	8.69603	58.55159	9.46353	7.67556
8.94059	5.71377	1.00000	19.96936	6.81556	12.79139	0.10245	23.78629	9.99322	6.90954	32.17629	1091.40267	75.06583	7.87759	8.31533	58.92338	6.11265	7.83466
9.21559	6.88446	0.00000	52.68283	9.24861	6.85838	0.11880	36.57466	8.80448	7.75195	41.80753	1195.13347	-87.65644	8.20268	6.74096	43.05807	7.44773	8.77186
9.01259	6.08086	0.00000	39.37282	5.63662	12.13607	0.10491	40.34083	6.72584	9.17629	40.81	1120.20238	-73.9625	8.09478	6.79624	47.39142	9.35375	8.01482
8.49724	6.77961	1.00000	47.53067	11.54894	21.64686	0.06183	35.38078	6.46724	8.32215	13.70167	1156.85373	-89.10944	9.27416	10.19705	67.99408	11.28671	8.43302
10.68363	5.23215	0.00000	63.32820	5.86824	15.31714		59.75003	5.21378	7.23272	22.4711	1147.39560	88.1453	7.36482	7.65533	40.48050	8.24571	7.06672
6.07992	6.74686	0.00000	47.88928	6.31580	22.70503	0.02343	37.80093	12.03686	9.00166	-17.83333	1155.38822	48.41667	8.26641	5.78646	32.43169	8.91636	10.08831
	6.11144	1.00000	35.58998	8.51615	19.09154	0.02810	71.64273	6.69270	6.61080	-27.4338	1123.56722	-65.61427	7.12393	7.48389	52.24035	5.35088	8.23811
7.36068	6.66891	1.00000	61.38079	8.76280	12.58312	0.03687	50.00628	6.57470	9.17729	59.37722	1068.09549	28.19028	6.90655	8.90227	35.21674	10.74400	7.05418
9.43250	4.96431	0.00000	49.21411	5.43601	15.41578	0.14682	50.85113	6.42540	8.23631	37.65181	1077.10524	120.33063	6.36724	6.45211	66.18504	9.45660	7.06161
9.29076	4.24321	1.00000	39.96738	7.92148	33.93884	0.13111	39.57366	7.88321	5.94620	20.22816	1089.41877	-103.5687	6.18944	8.64854	61.86618	9.30415	8.96142
4.07009	5.35899	1.00000	42.02507	12.30736	13.27059	0.02456	14.72856	4.15179	9.82892	40.53123	1123.64303	17.58522	7.41862	3.61043	61.40010	5.77974	10.14547
8.35465	7.33251	1.00000	74.31274	8.02640	7.68067	0.06293	58.63987	9.25776	6.94954	-12.91667	1068.89508	-39.25	7.07153	6.94892	65.01688	7.93568	9.09419
6.83247	5.86210	1.00000	60.11598	8.66370	13.40673	0.03045	49.11114	7.33048	8.71835	16.0567	1179.28612	103.65309	8.78831	8.03525	46.08351	4.65217	8.06819
8.73236	7.48230	0.00000	49.41800	6.39757	40.53330	0.08162	34.21939	8.60264	8.01945	44.73941	1165.93575	-93.12577	7.27869	6.43643	33.47363	10.61719	9.03269
11.23006	5.88254	0.00000	41.74716	11.16723	7.81247	0.80852	37.74092	8.27907	7.92737	45.51667	1110.96518	4.86667	8.68394	6.64364	65.55678	4.09184	9.08750
5.75646	9.37656	0.00000	53.52824	7.67835	11.55519	0.02919	44.89094	9.16404	6.13146	26.76628	1174.23536	83.36889	9.57129	6.47783	53.87673	11.17799	8.46875
4.09723	5.67959	0.00000	45.24101	11.90611	29.54458		51.77708	3.17769	7.81990	36.53333	1157.41575	136.61667	6.86286	5.54761	53.35751	4.83860	8.06394
7.80600	6.89941	1.00000	30.66618	9.61013	30.00479	0.04522	44.52118	8.12815	8.89926	35.21222	1103.60922	2.31889	7.37230	8.08923	47.85871	9.46857	9.75069
10.20689	7.99501	0.00000	38.77046	7.77407	16.87780	0.31721	55.51381	11.15842	7.79572	-3.14306	1072.48350	-58.44417	8.23402	3.53364	29.99707	9.69322	8.74102
7.04737	8.99988	1.00000	64.55664	9.45686	-3.29361	0.03244	27.52260	7.39762	8.65627	45.47885	1100.11593	133.42825	7.09492	5.56530	39.44867	9.18759	8.96208
4.08798	4.98032	1.00000	54.08412	7.86246	-1.47260	0.02367	36.03277	4.01478	8.35647	48.77644	1064.01097	2.29026	7.85591	7.63457	57.66930	8.81091	9.85929
6.57632	6.92248	1.00000	50.93338	8.53433	16.04821	0.02756	65.07140	6.62634	7.55440	14.0823	1147.08705	98.19151	7.93384	4.79826	21.84524	8.84469	7.34044
9.50704	5.73937	0.00000	29.17552	8.64860	11.06841	0.15579	46.52756	9.13267	7.15584	-28.24	1186.07515	-48.67028	8.21313	4.72900	36.29550	10.83766	7.51431
8.32743	6.35868	0.00000	40.94784	9.41670	13.98927	0.07080	38.78615	9.57455	6.61711	26.76628	1122.15910	83.36889	8.60311	7.48035	57.33617	7.49114	6.46980
12.96972	6.81709	0.00000	53.42746	6.23356	15.48725	4.48778	36.82543	5.24663	9.10811	40.2737	1134.29352	-76.88442	7.02956	8.08224	37.59274	8.33961	7.28664
7.62552	7.94655	0.00000	44.05372	7.07610	4.52380	0.03893	48.80204	9.93608	7.09032	7.65649	1080.85830	4.92235	7.81952	5.13239	37.05850	11.43685	8.75456
6.99821	6.35441	1.00000	53.91308	7.49242	10.88761	0.02414	50.77445	6.70692	8.66087	40.63316	1127.52784	-74.13653	8.09884	9.41858	50.41523	9.95769	5.91151
8.34906	8.67148	0.00000	64.60217	5.97000	22.76082	0.05192	31.14459	6.23242	8.40604	50.11861	1197.64448	-5.53715	8.77120	7.02196	38.50850	9.23199	8.48880
9.14877	8.04487	0.00000	46.23441	8.14416	26.65378	0.11655	45.87343	9.94151	8.22360	51.78771	1169.71639	56.36091	8.60468	5.71726	32.21303	8.40902	8.99322
11.06291	5.94082	0.00000	44.13967	11.30935	14.25492	0.68639	38.85852	8.00106	8.94736	40.2737	1077.29591	-76.88442	6.83535	7.15572	28.75889	5.21590	8.43022
7.57772	7.53382	1.00000	52.05757	9.23453	1.57336	0.04120	30.26480	7.65748	6.98428	13.70167	1071.72957	-89.10944	8.90874	6.74755	12.60957	8.02044	7.08252
7.46285	8.33413	0.00000	21.94956	6.90711	25.28567	0.03955	42.35308	9.78132	8.82174	4.02219	1072.70489	101.02083	7.46585	6.89075	31.28263	6.74296	6.63728
3.81174	4.88074	1.00000	30.00277	9.58326	15.74751	0.03028	41.16138	3.86903	8.09732	40.56754	1189.62792	-89.64066	8.13216	7.03047	58.13984	8.24949	8.30804
6.20225	5.85252	1.00000	54.96687	9.23700	8.69762	0.02168	40.83170	7.53247	7.29963	50.80904	1135.64378	8.77069	8.76258	6.40401	60.29148	4.85797	8.85403
5.99119	7.16373	1.00000	26.88167	9.41230	19.50676	0.02496	48.68647	7.35403	7.69459	52.68333	1061.53258	0.93333	9.59890	7.10021	21.32389	8.89970	8.48282
11.97351	8.29355	0.00000	40.01339	7.24718	13.78088	1.67368	22.94154	6.59081	9.60356	8.88649	1050.06313	2.59753	6.64340	6.62374	52.15170	9.19139	7.81417
9.51035	6.04902	0.00000	71.01710	7.26204		0.16353	49.29938	7.23426	8.87926	36.27462	1111.92473	4.85668	6.75968	4.15820	47.76472	10.11379	9.71053
8.19258	7.83982	1.00000	47.17802	7.29125		0.06145	35.63188	9.73224	8.39209	40.68066	1077.73817	-73.47429	6.85912	5.74855	62.50646	8.98611	7.62061
7.95932	5.24713	0.00000	48.89322	7.02049	17.06812	0.04595	45.54219	6.63394	7.80007	40.72371	1074.58361	-73.95097	6.63413	7.33872	53.34341	8.75468	7.51312
3.25821	6.17256	1.00000	52.84229	7.46162	10.70372	0.01644	55.68471	4.19960	7.37075	9.92787	1113.11944	-84.13722	7.73384	9.34152	46.98151	8.01991	7.55484
5.98906	6.43430	0.00000	47.20096	6.98471	9.21088	0.02877	35.07640	12.15273	7.20136	53.19146	1066.04258	-2.52398	7.65046	7.40867	55.39921	7.44499	8.28403
11.42371	8.55905	0.00000	36.21606	8.50067	9.07940	0.97408	40.69758	9.31425	8.04604	-31.4488	1099.11287	-60.93173	6.79963	4.26664	51.18570	7.34298	7.86798
7.82606	6.60365	0.00000	52.38679	6.37174	14.97338	0.05327	64.43386	5.68247	9.04491	29.21399	1155.80959	78.95693	8.98781	6.51521	53.40403	8.93937	8.56668
7.46190	7.67644	0.00000	41.44831	6.36963	23.98003	0.04250	32.79924	7.19669	6.36295	36.53333	1151.37893	136.61667	6.44138	6.64392	38.01509	9.75599	7.68325
6.88110	6.37535	1.00000	45.12458	8.92891	-3.66726	0.03132	40.23432	6.83992	9.85342	34.81667	1172.56455	137.4	8.55985	8.96128	49.11140	9.18322	8.16146
7.14254	7.28934	1.00000	28.94556	9.68762	8.83592	0.03589	44.39695	7.69034	6.84265	38.58894	1051.69707	-89.99038	7.49630	9.40132	41.45353	9.03320	8.56025
8.62054	4.64661	0.00000	38.30238	7.19971	19.36373	0.07871	52.76974	6.36981	10.48118	34.31	1196.05965	-2.16	5.91649	6.69986	47.59665	8.93649	7.62930
7.64526	3.15633	1.00000	65.82367	9.56318	14.79325	0.03829	65.25177	7.09786	8.43066	-12.91667	1139.89167	-39.25	8.17990	7.91041	43.17305	4.49900	7.65351
10.48925	6.48628	0.00000	30.06765	10.41498	7.50184	0.40627	55.97676	8.01656	6.90335	-2.68333	1173.97771	33	9.07663	6.49738	45.50237	6.19040	8.19567
6.92621	7.49540	1.00000	38.96360	8.85317	19.94739	0.03415	64.34194	6.64909	7.68565	0.46005	1072.35819	34.11169	6.95263	10.80688	44.08884	9.99520	7.55614
5.27989	6.54651	1.00000	34.90150	10.14602	22.62373	0.02756	33.55143	5.92189	10.07728	10.20898	1074.61452	123.758	7.10103	7.96755	56.22400	8.57047	7.71095
7.53059	4.99559	1.00000	54.76207	9.64166	20.17866	0.04055	50.07345	7.55246	7.49573	36.91023	1139.93639	-121.75689	7.17101	6.30149	73.44515	6.82803	8.92014
8.54174	6.82373	1.00000	35.62648	10.27681	14.73159	0.07877	35.06433	6.85533	8.05161	46.7055	1090.69852	38.2739	8.02330	13.67372	49.02913	9.22648	8.51320
6.63692	5.27396	1.00000	41.07347	9.28535	14.87752	0.02736	21.03567	5.09894	8.14344	14.62578	1074.82249	121.12251	6.82435	12.38760	53.48232	8.46506	6.23359
6.99719	3.29642	1.00000	33.69106	8.96762	23.51135	0.03412	36.29765	6.40687	7.20026	41.63976	1063.86195	2.35739	9.20717	7.79680	51.74171	4.32598	9.27243
6.64274	6.25292	1.00000	45.02116	10.08834	7.87964	0.03101	52.75901	7.90308	8.72701	17.94979	1174.56447	-94.91386	8.49641	8.87058	63.61705	6.87276	6.63228
4.78419	7.12168	1.00000	38.95145	9.22138	11.70557	0.02284	46.70933	4.57855	8.13456	43.4125	1188.32823	23.225	6.12312	9.71827	54.54024	9.83382	8.00160
6.10939	7.17267	1.00000	38.55436	9.61232	15.84857	0.02233	43.38574	5.57736	7.67914	43.67681	1101.66341	4.63031	8.67006	6.96471	41.33035	6.48150	9.16442
8.34056	7.34784	1.00000	36.45720	10.02152	13.38491	0.05823	24.47000	8.80108	8.88337	8.35122	1131.66924	-62.64102	7.58691	10.18040	58.17587	8.57035	6.33175
8.69009	7.18953	0.00000	47.85149	8.55923	29.18658	0.08874	53.11848	9.57116	8.21608	36.19278	1190.01723	117.65694	8.41659	6.48394	43.78761	6.95993	8.08296
5.61485	8.34065	1.00000	35.60684	10.15992	-2.96853	0.01390	55.25421	5.78732	8.29308	22.83957	1144.83279	91.84128	8.18106	8.83736	47.47805	10.66648	7.91457
5.19814	5.57659	1.00000	50.82829	10.87719	5.28488	0.02137	33.79887	4.29599	8.07541	12.25282	1157.91774	79.41727	7.24167	6.55788	45.88279	5.14149	6.92364
6.75955	8.69519	1.00000	55.17256	7.97023	13.99090	0.03147	37.86800	6.97517	6.57319	34.08565	1161.01306	74.80555	9.09435	6.26177	29.12476	8.38046	6.76855
6.83147	6.89906	1.00000	48.31098	9.92920	22.91114	0.02935	34.91558	6.90124	8.41656	36.64852	1148.88882	51.49621	8.77322	8.49642	45.81481	9.52630	8.74132
9.44289	8.03220	0.00000	55.52085	6.26649	3.72431	0.14742	41.02524	5.82431	6.37196	43.61058	1107.75668	1.33467	8.88826	8.24895	53.95618	8.47453	8.26874
6.48819	8.11951	1.00000	50.23573	7.27547	-5.66547	0.02115	28.41329	6.00203	6.95425	-24.19436	1110.21299	29.00974	8.11785	7.13182	46.34893	7.69294	8.69733
7.66715	6.41710	1.00000	53.68412	9.28142	11.73835	0.04202	17.58936	8.93771	8.53339	26.18924	1074.77575	-98.15529	6.72742	7.39173	36.21193	8.14756	7.61284
5.96271	3.49145	1.00000	47.72477	10.17543	14.53514	0.02958	67.24958	5.31007	7.38927	48.46458	1173.70168	9.22796	7.80231	7.20805	47.57464	3.80291	6.64070
6.50645	8.78451	1.00000	40.42381	10.32094	1.76084	0.02807	9.08529	5.78030	7.55004	48.35149	1100.71811	8.96317	7.72135	7.99977	49.69574	12.70658	5.46869
9.45256	6.43368	0.00000	54.51591	9.07610	20.72710	0.15674	37.48803	10.30517	7.68298	46.7055	1103.73049	38.2739	8.59186	5.79631	54.08000	7.64353	8.08615
9.65322	6.52834	0.00000	46.27648	6.23447	12.65941	0.18758	59.43594	5.96273	8.52343	10.66668	1093.07239	-61.51889	9.19473	6.53357	62.93117	9.17065	8.27919
9.85755	6.30192	0.00000	53.21218	10.15599	-2.12337	0.20989	35.52314	9.17088	7.23289	54.60528	1138.98033	18.34717	6.61214	6.93957	78.51794	5.59011	7.41203
7.29246	6.93156	0.00000	72.00932	7.52160	3.40910	0.04518	53.61332	11.47551	9.04573	41.24255	1188.62461	-82.61573	8.17881	6.63271	41.12876	8.13918	7.08407
10.11012	7.40363	0.00000	40.10894	8.48466	29.20223	0.27432	50.16207	10.30765	8.60279	40.70995	1185.53383	0.57856	7.40095	4.90007	35.31407	7.90984	8.10110
5.84419	6.19918	1.00000	65.12476	7.13071	23.85391	0.02164	57.87093	6.22324	8.89356	24.96334	1101.32240	10.18003	8.14054	10.02073	37.37014	8.66519	6.85459
9.74338	4.77146	0.00000	61.86094	6.01665	5.87695	0.19850	36.56613	3.85267	8.46640	-23.85972	1184.17943	35.34722	6.71052	9.37295	37.81437	6.48068	9.89527
10.26563	8.63500	0.00000	55.36936	8.37512	28.22905	0.32456	23.85107	9.44173	9.15234	34.14251	1094.72135	-118.25508	9.07400	6.84591	84.34045	5.97966	7.18972
8.20632	6.55706	1.00000	62.70636	9.01553	-2.84680	0.06202	39.65625	7.99664	7.77750	38.13708	1195.15933	41.00817	9.29477	10.64826	63.30227	9.00874	8.18911
10.72974	5.92822	0.00000	80.07133	6.18078	34.14539	0.49397	41.85301	4.31028	5.16707	40.72371	1107.13234	-73.95097	7.64702	8.69583	56.12824	7.19456	8.81327
8.69632	6.56016	0.00000	64.97505	6.47556	7.45268	0.08724	46.62638	8.02700	5.56737	-31.4488	1133.41749	-60.93173	7.19790	5.71385	41.41535	10.09920	7.59964
6.00611	4.77853	1.00000	50.10117	10.64637	8.59234	0.03111	44.69603	6.28464	8.92557	20.22816	1098.26156	-103.5687	6.95699	4.38415	51.97814	6.72604	8.25556
7.57793	3.18038	1.00000	52.19304	7.17631	14.97878	0.04617	46.33704		8.51948	41.47892	1136.55620	-87.45476	7.35969	8.14365	57.50719	4.91999	10.65097
6.91858	5.88424	0.00000	27.47692	8.26451	29.71123	0.03167	64.53307	10.18954	7.11220	22.19303	1185.93334	88.18466	9.65432	7.01286	54.94567	7.98010	7.50629
7.53145	7.02986	1.00000	61.75873	9.09452	-0.68097	0.03782	34.37256	7.54884	8.26135	39.32288	1127.59028	-76.72803	7.27894	11.49879	36.39537	8.65299	7.53784
5.90539	3.66800	1.00000	31.00936	12.06336	33.31649	0.02544	67.88892	5.72878	8.90072	48.77644	1198.99789	2.29026	9.91034	6.46146	44.12025	3.72637	6.82022
6.30863	6.90670	1.00000	50.41166	9.04579	3.70300	0.02765	46.77271	7.07146	6.94372	-7.01833	1079.27090	107.60389	8.10426	7.16808	64.95044	5.32609	8.49549
7.12072	7.59112	0.00000	55.86251	7.70294	32.34365	0.03298	37.43019	7.72053	8.09243	33.3213	1070.16521	130.94098	7.85401	6.77552	19.10165	9.15946	7.82199
10.63680	8.67623	0.00000	64.96267	5.71895	19.60432	0.45818	43.68347	6.20238	9.76239	13.70727	1189.36427	9.15013	7.23496	7.50780	43.33046	9.16132	8.38766
7.02171	9.09144	1.00000	63.46985	11.09137	18.03483	0.03465	54.39690	6.68076	8.16146	51.40944	1097.60291	46.04833	7.92293	8.95411	61.74051	11.84602	5.50997
5.61586	4.94667	0.00000	47.48141	9.06990	22.80425	0.01814	66.63492	7.56025	7.76213	47.30997	1116.42927	8.52462	9.69891	7.12319	26.27445	9.18864	9.87629
6.63629	6.88119	0.00000	36.11998	7.26803	19.26860	0.02798	58.78247	10.02445	6.40205	27.34089	1155.70379	117.4831	7.82018	6.43744	28.82919	8.54702	7.94143
3.95096	7.54747	1.00000	66.19508	9.35191	1.92965	0.01635	57.99021	4.72281	7.76753	37.08819	1189.83551	-8.2503	6.23792	8.62335	39.06407	9.34498	7.56590
4.99226	9.07950	1.00000	44.48979	10.74303	2.20808	0.01860	41.19815	5.72954	6.79667	-36.9256	1060.44026	-73.02841	8.17197	4.96385	46.04957	7.31545	8.93161
7.73339	6.55953	0.00000	67.13658	7.94604	17.98041	0.05150	39.81991	10.19803	9.25917	-38.16604	1118.91181	145.13643	9.27936	5.34203	50.93869	9.62121	9.10623
5.71383	6.94332	1.00000	33.98080	10.92055	18.53996	0.02278	41.58505	5.74589	7.42371	45.47885	1083.22270	133.42825	8.64994	5.37705	33.62474	6.81620	8.27702
5.75883	7.67175	1.00000	51.27589	10.04585	20.04086	0.03088	43.34601	5.93443	7.19911	26.76628	1133.03159	83.36889	7.06441	8.74011	47.19443	10.05477	7.41461
9.07069	7.86076	1.00000	86.95828	8.67737	34.46741	0.11250	23.32470	8.15153	8.60303	3.8801	1170.39137	-77.03116	8.03244	11.10530	67.37150	11.22869	6.84438
6.07857	10.75863	1.00000	48.43051	9.01769	11.69779	0.02515	34.07040	5.94967	8.47212	43.32686	1069.61479	-2.98884	7.20950	6.27878	41.20514	9.11930	8.53724
10.90065	8.90984	0.00000	25.82890	6.03702	26.71069	0.57992	50.29979	6.64395	7.52799	55.25	1154.00961	24.75	9.23211	9.19936	62.64105	8.78296	10.02298
8.87421	8.71300	0.00000	56.85661	7.06394	11.21649	0.10064	34.68147	11.71398	6.90264	34.31	1187.99442	-2.16	8.17765	6.51594	60.09675	5.80065	8.10851
6.90543	6.99530	0.00000	71.68406	7.09058	18.86339	0.03330	48.91647	8.58518	9.35061	38.10558	1157.75529	-1.86343	6.79527	6.75425	56.29253	10.37004	8.34050
