PAHs	latitude	PM2.5	SO2	CO	CH4	CFCs	PRES	PM10	C2H3NO5	O3	NOx	TEMP	warning	longitude	Pb	NH3	H2CO
6.29498	53.81667	7.28547	7.72151	9.11197	7.55370	71.22765	1163.24592	6.16287	0.21942	4.33669	10.68890	10.20812	1.00000	-3.05	68.20346	4.56085	32.28123
6.58193	15.46063	5.00054	7.70875	7.03030	8.62804	50.18800	1095.00644	7.12465	0.21910	7.20307	7.47748	10.31136	1.00000	99.89166	39.18665	3.38176	37.76684
6.81176	27.92333	7.58855	7.71895	6.09023	8.44392	82.95416	1144.62130	7.46493	0.24036	11.86225	9.83557	12.42772	1.00000	118.53333	70.30556	7.59033	74.01616
7.93152	53.59782	7.46300	7.22394	7.25627	9.34817	55.82254	1058.97003	5.48085	0.14811	7.49333	7.53281	30.19642	1.00000	34.33825	43.90465	8.60736	49.28185
7.14290	51.21187	8.92923	6.77685	5.90210	4.03845	70.44408	1163.60575	6.95389	0.20643	8.81221	6.18150	10.11065	0.00000	4.25633	31.61471	9.91973	36.24515
7.09935	-19.7625	5.30708	7.98375	6.74835	9.28740	75.65825	1122.14770	4.07547	0.15297	6.25043	7.64537	34.30462	1.00000	-44.31389	42.84012	4.54417	44.49785
8.50850	24.05979	8.26470	7.65066	7.91509	5.37223	79.11271	1170.01110	7.72071	0.35664	6.12520	7.66547	22.21212	1.00000	77.40858	69.37502	8.89239	54.18284
7.55415	50.56149	7.95990	7.55774	9.16547	6.58643	77.82206	1051.99461	6.93098	0.21747	9.48630	5.66315	25.55237	0.00000	4.69889	31.40618	8.56407	30.98656
7.64355	53.46506	7.98463	7.38082	6.38993	5.69617	85.42317	1051.65844	7.07649	0.22985	7.10665	9.52364	19.01523	1.00000	-1.47217	46.09505	8.13518	59.24025
6.89705	35	5.81554	7.41661	7.53024	5.40009	76.85996	1144.85467	6.52748	0.12689	6.62373	8.67958	17.24001	0.00000	136.51667	56.27796	8.36265	42.71869
7.11695	41.94175	8.24283	7.91272	6.77565	8.31988	72.13488	1135.77427	7.15355	0.28192	7.18818	9.70244	18.24475	1.00000	123.50266	56.40991	7.21578	76.76889
7.50601	41.29444	9.09328	7.01989	7.23304	6.65875	67.69674	1125.81764	9.71818	1.45711	4.98265	9.39439	7.98306	1.00000	69.67639	55.14226	9.55321	48.65685
7.26166	4.2475	7.37133	6.70666	7.45127	7.99217	74.15033	1081.84323	7.54503	0.28101	5.40851	9.20174	8.29572	1.00000	9.00472	72.76931	8.16742	46.60634
7.92607	51.64316	3.83732	9.64898	5.56723	8.44012	83.49534	1051.87941	6.39667	0.16573	5.57584	7.90913	24.72661	1.00000	-0.36053	59.25710	4.37219	58.37753
7.71100	-21.98333	6.31238	9.03851	7.20826	8.44441	65.60839	1112.24511	5.98835	0.16784	6.85624	9.23718	16.24556	1.00000	16.91667	50.42853	2.83278	39.62645
8.88223	-8.28333	5.48582	7.42600	6.72117	2.10685	74.61719	1051.16350	4.41316	0.19208	9.19996	11.08969	6.42490	0.00000	-35.03333	60.65226	8.18505	63.17885
8.03884	40.68066	5.95515	7.11315	9.29344	9.51021	71.01760	1150.17231	5.13895	0.11188	6.04421	5.61688	7.75549	1.00000	-73.47429	58.25048	7.02034	70.42574
5.91426	52.68333	8.29616	7.45395	6.52986	4.49343	68.23826	1175.08419	7.28287	0.25431	8.66963	6.78329	19.55679	0.00000	0.93333	35.42428	10.69175	45.53834
6.33614	42.22718	5.53594	7.88844	6.73710	8.52777	72.57689	1129.45396	5.97115	0.13342	6.24228	8.19883	16.24055	1.00000	14.39024	58.22750	4.43646	75.26339
7.35529	42.28639	5.66535	7.18592	7.71781	7.09898	74.80185	1123.69589	5.36576	0.14170	4.60979	7.69249	22.03180	0.00000	18.84	34.45684	8.20535	47.19849
8.08122	41.92361	8.23218	5.36245	8.21603	8.44218	67.79227	1190.72148	6.91266	0.27273	7.77351	9.86728	0.80585	1.00000	20.91361	52.16490	6.35412	62.97985
6.29106	-12.91667	9.84834	6.44300	6.79198	4.59052	77.75012	1129.43764	10.19656	2.12151	6.90180	6.92283	21.93745	1.00000	-39.25		6.12372	47.75825
6.85312	43.62558	8.52686	6.41144	6.63825	8.58238	66.22504	1134.25283	7.33579	0.20610	8.34372	9.31203	20.46052	1.00000	13.39954	60.13977	6.24337	74.32920
7.74851	38.38479	9.26540	7.22108	7.52732	7.06512	83.63268	1182.57541	11.87470	10.89742	6.38737	3.28066	10.43935	0.00000	-0.76773	55.28658	4.94423	58.20288
9.82633	26.18924	8.57764	7.45548	8.05029	5.69861	70.73773	1085.56935	8.15018	0.35431	5.85149	8.33869	29.94122	1.00000	-98.15529	51.91130	8.65184	52.85099
6.92393	2.41669	8.36321	9.22054	7.22520	9.11377	80.35899	1099.47080	4.90824	0.14843	8.27649	8.51022	20.75915	1.00000	30.98551	60.81917	4.06607	59.66707
7.02660	37.19723	5.48268	6.35033	6.35661	4.89730	59.51451	1151.38815	6.07049	0.13423	7.44921	9.03207	10.65097	0.00000	122.05228	32.47528	7.50663	50.21217
5.88207	17.30858	7.76198	7.07843	8.70953	7.29678	71.14070	1155.16100	10.43058	2.75610	8.14187	7.32630	21.87555	1.00000	97.01124	51.38827	8.92526	47.40294
6.84921	34.63915	5.94737	7.23194	8.81459	8.16192	68.11063	1119.82001	6.59410	0.24149	4.51135	8.49780	11.42454	1.00000	-120.45794	37.99662	7.71412	47.30172
8.16806	41.27621	8.40271	6.12162	5.58993	9.57720	85.50134	1153.81108	5.48497	0.09177	8.61075	7.41667	10.55245	1.00000	-72.86843	57.66998	7.42380	63.13646
8.13912	-17.83333	6.58536	7.72637	8.10923	4.66581	73.76803	1182.28046	5.74602	0.18800	6.53849	9.85923	16.83166	0.00000	48.41667	38.46789	8.63130	38.22501
5.86837	4.02219	3.50045	8.07899	6.16438	9.52784	81.38836	1062.77893	3.75824	0.21741	6.20241	6.44987	0.86743	1.00000	101.02083	38.50095	4.10569	40.54920
7.49813	14.93333	6.94780	8.52883	7.28570	8.00816	79.21609	1149.37580	6.74340	0.17137	5.83297	10.23872	19.75024	1.00000	-91.11667	46.64928	6.55562	63.83714
7.47217	53.63333	5.92058	7.15209	8.91928	5.56800	71.39430	1168.62789	6.05740	0.14522	5.81481	7.23051	15.13454	0.00000	9.85	62.66787	11.37581	43.36192
7.07742	42.24113	6.59741	5.88424	7.79438	8.17488	76.56071	1108.21062	7.10314	0.24698	8.89511	5.77545	4.20981	0.00000	-88.3162	55.44768	7.89885	39.65270
7.23631	10.15031	5.30457	8.12875	6.50609	1.53683	64.94862	1060.46291	2.71687	0.04947	7.43320	7.91231	13.97248	0.00000	-73.9614	68.14365	8.09666	35.35891
8.40259	50.64336	8.39943	8.14670	8.64990	6.00303	75.28791	1181.48530	7.93851	0.31028	6.50201	8.67349	9.02613	1.00000	7.2278	56.83511	8.73937	46.29390
8.78878	41.57439	4.13713	5.47442	7.08171	8.81761	71.70590	1156.25957	6.20479	0.10836	6.92809	7.50727	35.72200	1.00000	24.71204	65.48826	4.12597	43.97585
7.85789	53.19146	4.77260	7.06580	8.18482	8.43788	69.03700	1081.75137	5.97795	0.16748	6.48218	9.41245	8.53839	1.00000	-2.52398	67.96967	4.29230	37.55876
6.59768	57.97472	6.35103	7.26529	8.02628	7.43768	79.68383	1086.71149	8.62943	0.65312	6.95722	10.69346	33.52987	1.00000	33.2525	49.63578	4.90076	42.99999
7.65969	46.65581	7.15199	8.45542	7.87987	10.53463	78.59714	1167.86422	8.66359	0.56334	2.46350	7.43273	20.87076	0.00000	32.6178	47.56281	7.89979	59.76097
5.84470	38.70734	8.08130	7.85475	7.99352	6.00362	58.59577	1088.90828	6.96227	0.21634	7.66179	7.78897	19.38254	1.00000	-77.02303	39.04739	9.74937	47.17459
5.79240	50.18545	7.31004	6.00163	7.68610	4.37711	74.06115	1182.21406	8.86027	0.65702	5.67847	8.11781	13.53453	1.00000	27.06365	55.65909	6.32139	70.20529
7.50544	41.15612	5.64767	7.47625	9.38836	8.64936	79.52132	1092.83131	5.84493	0.10145	5.12507	7.23745	0.53055	1.00000	1.10687	58.26972	6.52242	57.88732
5.52112	41.8542	8.79133	6.47099	6.79897	7.04088	68.24224	1167.91435	9.09773	0.77891	8.30945	5.18376	22.15947	0.00000	-87.66561	50.63795	7.12616	
7.56915	41.92361	5.98062	7.07846	8.50176	5.07038	70.14564	1077.79797	4.97911	0.11643	5.50468	7.25469	14.89805	0.00000	20.91361	41.47240	8.04165	45.67401
5.76736	6.46346	5.60164	6.53334	5.62127	8.72788	73.35061	1170.78501	4.56235	0.15710	5.08324	8.72317	13.06240	1.00000	-2.31938	36.88871	6.87318	56.89127
7.90669	-22.45667	5.61383	7.35859	6.40498	8.39701	84.59973	1152.58028	5.97852	0.18654	5.33703	8.70931	6.42313	1.00000	-47.53028	64.92723	6.21579	60.15948
7.03560	42.58342	7.37964	8.24369	6.55917	4.43951	84.40725	1117.84991	6.59198	0.24368	7.84977	7.78886	13.46956	0.00000	-71.8023	72.00147	10.86946	67.96109
8.26121	-1.26753	9.30544	8.77358	4.51413	6.84434	62.12821	1164.80762	8.18278	0.39109	9.77167	4.78296	22.15750	0.00000	116.82887	55.07930	8.45591	58.93142
8.19058	40.67705	6.32204	7.69669	7.77624	8.85184	61.53180	1054.12830	5.35740	0.18970	7.13025	8.90340	7.62626	1.00000	-73.89125	27.33874	5.53802	73.85166
5.32774	40.66482	8.13834	7.09841	5.89567	6.67877	76.12090	1058.45527	9.96353	1.71041	7.07235	8.89200	25.85693	1.00000	122.22833	49.19771	7.09255	49.88699
6.28976	27.85	9.10004	7.73977	6.80861	5.09866	82.54037	1094.04072	8.35200	0.47832	3.70947	8.19566	8.39257	1.00000	112.9	65.79326	9.89930	56.34744
7.36390	33.37526	9.37537	8.20044	7.55216	7.22429	76.42871	1134.20229	9.08631	0.79548	7.43761	3.39163	15.69627	0.00000	74.3092	62.75159	6.10786	47.94025
7.37464	-6.91806	8.49929	7.26430	7.86397	6.12601	59.58694	1163.28672	8.27185	0.46218	9.17357	5.76775	14.36071	0.00000	106.92667	33.30060	7.16636	48.41935
6.53285	31.92923	6.15549	8.46448	6.80530	10.10271	77.25799	1161.18487	3.05707	0.09846	7.99323	6.59032	17.54459	1.00000	34.86563	61.45381	5.54123	45.96362
6.54348	25.49043	9.33713	5.60566	7.14697	4.58661	76.13226	1074.32147	10.28954	2.29430	9.29740	6.10525	10.41207	0.00000	85.94001	44.68695	6.79070	52.62977
5.04410	41.14676	5.15960	6.76092	7.31196	5.94961	73.16541	1164.11591	5.58849	0.09944	6.61949	9.38641	-10.45946	0.00000	-73.49484	74.65797	7.92464	49.40594
7.65811	-29.2975	9.42155	6.13280	5.80827	4.83013	84.84735	1147.04434	7.63552	0.26876	3.64726	8.78587	7.91696	1.00000	-51.50361	74.45456	8.34658	47.21347
7.43782	-7.76667	6.77906	6.68032	6.59278	9.70297	59.36117	1092.13855	4.17713	0.11844	6.36351	6.89177	15.57673	1.00000	35.7	51.41377	8.31754	42.73529
8.44727	34.9	4.43218	6.81077	8.36355	8.12727	87.33274	1098.82360	6.49345	0.16413	3.83677	7.84024	28.22905	1.00000	137.5		5.55587	53.57482
7.41614	13.70167	6.43813	8.60979	8.36268	8.98588	78.59400	1181.86269	5.43176	0.11036	7.09528	9.02793	12.25624	1.00000	-89.10944	56.14114	7.84521	75.24479
7.87956	-24.19436	10.01036	6.56229	7.92399	6.99719	80.41058	1102.50947	8.33402	0.45198	10.73404	5.33454	20.92954	0.00000	29.00974	66.43503	9.64329	50.99056
6.34092	51.42708	6.22338	9.23053	7.66714	7.18525	67.69986	1156.73926	5.49469	0.12229	4.24679	8.45944	0.87807	0.00000	-0.91979	48.97236	11.89193	38.96966
7.50952	41.29444	7.40928	6.08958	7.66896	5.09034	72.38704	1123.34936	6.03061	0.18401	7.90223	9.06177	20.28974	1.00000	69.67639	77.94777	7.73598	52.55339
5.98517	50.64336	5.97853	7.43925	7.48360	4.29811	59.77769	1115.40902	3.84669	0.09775	6.05758	9.27815	20.76760	0.00000	7.2278	40.55767	9.78275	52.08304
7.01099	13.70167	7.55665	7.46251	5.40961	4.98339	73.85124	1096.13016	8.72620	0.62942	6.93174	6.93473	21.88953	0.00000	-89.10944	56.18270	7.28367	53.78009
6.91086	42.55308	5.56664	7.57472	5.19004	5.42230	60.04416	1126.88604	3.85217	0.13997	5.69950	6.92003	1.84081	0.00000	-87.93341	65.43238	3.15069	55.69134
8.67866	34.5624	8.76795	6.62740	7.96006	4.59986	79.50951	1184.49556	8.19511	0.41051	3.51857	8.88762	7.39443	1.00000	38.28402	59.98032	8.81655	50.16870
5.81307	-6.91806	6.02324	6.63870	8.50528	8.25226	69.81531	1125.13739	5.57871	0.12851	3.92172	8.53557	32.08399	1.00000	106.92667	72.17753	6.07642	56.52104
7.43003	6.46346	6.09644	8.10657	7.58170	9.35368	73.96537	1068.36855	4.83906	0.18010	6.69310	7.05743	22.63682	1.00000	-2.31938	56.10661	6.85472	55.08920
6.76557	29.38242	3.85644	5.88113	8.81607	10.30892	78.25704	1074.60613	2.73685	0.09424	6.84215	5.08106	18.29630	1.00000	70.91106	63.12021	5.48063	44.13399
7.67501	14.66	9.52602	8.38134	7.64585	5.25465	78.72161	1111.09346	10.34756	2.53624	7.77630	6.10379	-1.76403	0.00000	120.56528	56.81627	7.58142	67.80939
6.88357	50.11861	4.50751	7.79895	7.11753	7.79510	78.67270	1141.51495	6.38304	0.15939	2.67610	8.27237	29.06095	1.00000	-5.53715	64.19906	6.20326	56.57578
5.95147	31.84568	9.16467	6.97607	6.73290	5.55907	87.57785	1103.60635	8.10146	0.38959	4.79855	8.20347	7.00404	1.00000	-102.36764	54.25073	9.01765	30.88296
5.19699	51.30001	6.82539	7.67977	6.76126	5.39259	87.55862	1133.55268	7.10328	0.25474	8.32550	6.26950	16.94080	1.00000	13.10984	52.69628	11.20432	54.22408
6.59573	41.66394	9.75065	7.39061	6.38730	5.62806	70.17136	1184.93429	8.01995	0.41265	3.91780	7.82847	10.40322	1.00000	-83.55521	62.92106	10.36784	56.35410
5.77068	30.17746	6.41751	6.42788	7.17007	7.00402	70.53059	1158.97918	8.54739	0.50387	3.79402	10.73540	32.22503	1.00000	-81.38758	67.37010	6.87387	53.20553
6.58268	10.29085	7.19024	6.86919	9.35698	3.78569	65.38222	1172.34145	10.05732	1.85538	7.90507	7.88499	13.88439	0.00000	105.75635	40.58363	8.09138	61.14026
7.91713	14.62072	3.94245	5.96639	7.65609	9.66946	75.79668	1138.16739	3.73862	0.15496	5.77035	5.67453	21.41238	1.00000	74.83554	69.23003	5.44547	52.42183
6.59476	52.68333	2.70347	6.76718	7.23530	9.36779	82.24525	1180.54655	4.10003	0.12462	4.07242	5.29883	12.68921	1.00000	0.93333	57.85249	5.33169	27.33374
7.98603	26.76628	8.21041	7.45774	7.00762	4.98787	72.43852	1096.61632	8.33188	0.43036	5.26588	9.15258	15.58267	1.00000	83.36889	53.08079	7.09908	44.94029
5.46539	49.41029	5.77773	6.79108	8.28962	7.90180	75.15851	1094.19044	5.18105	0.17963	3.73291	7.41888	7.44809	0.00000	38.15035	48.48425	9.41835	30.40418
7.43835	-21.15	6.71210	6.95797	6.44734	8.70671	79.87614	1060.05658	5.90271	0.14481	6.62966	8.98046	26.64680	1.00000	46.58333	59.91714	7.81932	52.08918
5.24632	55.75556	7.70220	7.08392	7.12045	7.92751	78.33328	1129.68833	6.56857	0.16521	6.56016	10.90607	11.83367	1.00000	60.70278	61.89473	4.94142	59.30112
7.45883	28.92694	9.27659	5.87098	7.58600	4.93538	64.46584	1077.80319	10.42206	2.61173	7.38816	5.70758	13.96383	0.00000	78.23456	39.95493	7.57616	39.62203
8.39008	-8.28333	6.55933	6.52702	5.04783	8.81538	69.02154	1076.78027	6.07159	0.18990	8.61070	9.41027	25.19455	1.00000	-35.03333	64.12517	3.24929	21.27978
8.57027	31.84568	9.28088	7.75218	8.06485	5.22544	79.75699	1113.58228	10.86581	4.03297	6.61841	5.77658	16.70491	0.00000	-102.36764	40.68392	5.55345	35.05954
6.07025	32.54278	7.72645	6.94224	6.92446	7.31653	67.99936	1097.73619	8.95531	0.75811	9.33793	8.38735	16.43643	1.00000	111.50861	45.25132	7.51673	38.23292
7.58039	20.28527	9.19527	8.22494	8.79944	5.87649	70.99845	1057.32395		1.40683	4.06878	7.14336	14.10654	1.00000	-103.42897	56.11361	10.46290	41.12615
5.77906	44.31771	6.49509	7.70739	6.29085	8.24335	68.88634	1156.10468	5.80428	0.18791	5.83856	9.69370	10.21427	1.00000	9.32241	52.18987	4.76011	60.81013
9.18195	59.80917	8.38291	5.70286	6.50102	7.34717	84.65340	1144.60773	6.25456	0.25145	11.04648	5.99211	6.22605	0.00000	30.38167	58.79988	12.21503	66.05660
6.16671	25.49043	9.82001	6.13620	8.36335	4.96499	67.86773	1140.06522	7.26612	0.26647	9.30871	5.48911	21.29713	0.00000	85.94001	69.70843	9.01839	48.37238
6.34306	64.5635	8.67059	9.31489	6.81291	7.46386	73.56572	1082.53788	7.90187	0.29500	8.64666	9.51121	21.57011	1.00000	39.8302	55.23312	7.72005	60.69964
6.25797	12.74482	10.09933	7.76201	8.43975	5.27638	78.42963	1166.66481	6.65951	0.13316	9.06696	4.66844	0.89735	0.00000	4.52514	63.33663	9.32194	54.25778
6.57189	41.57439	5.83127	8.45277	6.99459	7.99575	65.75947	1054.09875	7.01386	0.16976	4.57777	8.65983	33.08689	1.00000	24.71204	36.17428	6.46856	46.00266
7.63231	50.8	9.35928	7.78155	7.39431	4.98729	77.51755	1082.09974	8.44944	0.48123	7.73684	6.33618	23.79995	0.00000	3.16667	45.83207	7.72881	59.83158
7.03487	-1.63333	5.98229	8.91316	8.38510	6.42241	84.36868	1181.06383	4.46413	0.16105	5.34245	9.47768	8.76033	1.00000	13.58357	51.24113	9.83118	44.94348
7.16509	48	5.75204	9.04345	8.36349	8.08546	76.03426	1135.94996	5.87460	0.18127	4.21844	9.20814	21.81989	1.00000	-4.1	40.84623	6.21486	61.57329
5.64790	-31.4488	8.25269	7.06892	5.66409	6.52536	78.50048	1161.23580	7.15476	0.27772	7.82321	9.97262	23.60755	1.00000	-60.93173	46.00305	8.49563	50.78937
6.25608	49.88307	5.52311	5.96793	7.47694	9.17465	70.55031	1105.70962	4.59645	0.14570	5.39636	7.46206	29.32115	1.00000	-119.48568	37.83624	7.04478	34.12365
5.95071	40.55851	5.81042	8.59536	6.14189	6.92185	67.69983	1088.61932	8.13657	0.40356	6.73802	8.88827	10.94419	0.00000	17.80774	53.42970	8.55854	70.04195
8.28805	40.87329	5.64850	6.16181	8.71763	9.66814	70.92124	1078.58857	3.38173	0.14028	5.92471	7.10209	22.70868	1.00000	14.43865	50.23995	7.92107	74.31841
8.04965	34.9	8.25891	5.74234	6.60907	6.63667	64.84135	1072.72861	10.73639	3.67061	9.48160	6.71400	-6.33320	0.00000	137.5	50.77415	8.34557	60.45380
6.56050	12.37169	5.04081	7.96468	6.08260	5.19551	69.90807	1123.12997	3.68368	0.13445	5.66480	7.91129	5.56936	0.00000	123.62494	52.84924	8.00898	25.65730
7.44212	33.41012	7.80606	8.60438	7.45299	5.77765	80.20666	1108.26413	5.97009	0.16373	9.90192	5.41226	22.24539	0.00000	-91.06177	32.40101	8.87564	40.83408
6.22365	60.2052	4.06898	7.50541	7.87143	8.58999	65.35152	1181.82664	5.53633	0.20339	4.25609	7.35473	3.53438	1.00000	24.6522	55.86700	5.99586	39.76577
9.90764	4.94273	8.25642	6.46649	9.74333	5.86785	78.27066	1189.88675	8.35783	0.48857	6.48752	9.15699	10.07772	1.00000	15.87735	66.24090	7.36109	61.06626
9.14817	3.02013	6.36225	6.96075	8.29235	5.08187	76.80434	1072.34424	6.72599	0.22681	6.87118	9.36701	-12.98445	0.00000	30.91105	47.46468	8.54710	56.22023
6.03705	37.65639	9.60405	7.87169	7.63248	5.50733	77.84160	1089.41583	7.69445	0.29314	4.19748	10.66961	7.65016	1.00000	126.835	44.00177	6.88428	31.28219
7.66450	34.75856	7.78871	7.74008	7.38631	8.33170	76.90326	1186.02254	7.04954	0.23632	7.42168	9.54912	9.86802	1.00000	136.13108	57.91910	6.23340	62.12492
6.76746	42.55308	8.89217	7.52874	6.64787	5.31488	66.96422	1159.27702	9.63265	1.21873	4.02817	7.18029	18.62363	1.00000	-87.93341	53.15411	9.06159	56.85634
8.18100	48.49144	4.26605	5.96091	7.97331	9.24777	74.78023	1188.99295	3.88536	0.14560	4.77926	7.42152	17.31677	1.00000	9.20427	51.67803	7.72667	61.37484
10.39928	6.25947	5.73696	7.17834	8.74277	7.15228	70.41514	1076.33239	7.10724	0.22381	2.52249	10.49645	7.71729	1.00000	102.05461	64.05847	6.93357	47.79672
6.67654	37.35813	9.88405	6.25720		4.68807	75.48365	1118.66796	10.02417	1.79494	6.74189	5.86288	25.55039	0.00000	-6.03731	49.74729	7.13545	38.20904
5.88900	32.54278	5.94971	8.14201	6.05029	7.03053	67.39012	1104.46117	6.14689	0.12266	4.81009	6.59641	22.38528	0.00000	111.50861	42.86485	7.17802	40.45642
7.75454	10.15031	9.81366	7.09084	7.31697	7.09103	74.67256	1171.51886	8.00559	0.34704	5.67465	11.84787	36.28314	1.00000	-73.9614	67.37576	7.70949	48.52437
6.35677	33.37526	8.29398	5.57104	7.52813	7.62575	67.48198	1167.23875	9.16601	0.88088	7.04272	4.13354	29.53624	0.00000	74.3092	37.61514	6.81242	42.61502
6.60503	49.88307	9.33884	6.73074	8.58892	5.85766		1054.30211	11.91389	11.34330	8.67644	5.74579	29.43995	0.00000	-119.48568	61.37173	10.37190	41.05923
10.31281	5.6561	4.40698	7.40930	7.47967	8.76559	78.87565	1135.13021	4.46791	0.14936	4.53863	7.78890	20.85317	1.00000	-75.87877	37.41731	4.92724	54.18013
8.12124	39.57582	6.33742	9.14494	7.56522	6.95896	74.15601	1147.42643	7.25057	0.16156	4.83633	7.44006	35.40956	0.00000	-105.11221	51.69315	8.42110	57.93480
7.65139	-7.57897	8.86091	7.08474	6.68664	3.99717	77.86264	1054.08295	7.27391	0.24243	3.40170	9.49081	-7.08380	1.00000	112.23109	58.61208	7.17229	11.09347
6.15433	-8.28333	8.02918	7.94494	6.21137	5.20047	62.08073	1054.10429	6.99860	0.22397	9.87272	6.47709		0.00000	-35.03333	64.58982	10.82831	57.71615
7.32210	7.57944	10.50230	6.80853	9.33515	4.53873	63.93142	1050.57914	9.39594	1.04293	6.94161	4.22923	16.64599	0.00000	-8.53778	72.33578	8.20296	70.55488
7.21730	53.7446	9.87628	7.04426	6.55421	8.61555	62.36659	1063.25411	9.27565	0.90922	7.72137	10.89321	13.33882	1.00000	-0.33525	33.40198	7.08034	80.32721
8.86832	53.93361	7.78246	7.14257	6.99999	3.32872	77.03569	1066.01279	6.85361	0.19337	6.63563	7.02036	-6.51879	0.00000	37.92792	63.78642	9.08799	54.19157
6.13586	38.91817	7.86551	5.88873	7.46201	5.63345	67.31607	1189.70767	9.44955	1.06955	6.08878	5.21480	18.51679	1.00000	-78.19444	47.58787	10.93262	39.45734
6.84541	46.08333	8.70406	6.66256	6.57107	6.67754	72.88520	1140.85195	6.51083	0.20644	9.48347	5.80943	19.53073	0.00000	122.08333	61.36715	9.63948	52.73899
7.31287	51.12794	7.88041	4.65281	7.67083	6.49866	69.82205	1124.01401	10.07361	1.93061	6.14491	12.57215	33.60891	1.00000	4.21372	46.45572	4.96826	52.40199
7.46916	6.46346	9.11027	6.97453	6.48798	7.72442	81.16614	1145.30104	11.25744	5.96011	5.97512	5.80257	25.08018	1.00000	-2.31938	37.15612	12.14226	57.65799
8.09836	51.24197	10.11209	7.40216	6.94237	7.36077	69.77969	1127.19625	11.56792	8.10625	8.28968	4.73503	25.96414	0.00000	4.82313	45.45177	8.26279	45.28744
8.06588	40.2737	9.68238	6.48107	7.46756	4.89632	80.18464	1139.65890	8.99043	0.73002	8.52917	5.57807	21.64680	0.00000	-76.88442	59.95820	7.01080	58.82616
7.19295	-23.85972	9.42263	5.91520	7.85225	5.90220	72.46261	1055.17941	8.21258	0.37839	4.78458	9.00865	7.03430	1.00000	35.34722	52.15992	8.55498	44.67408
6.31905	10.13361	9.62842	8.35770	6.45985	7.13269	81.92217	1134.77318	7.42416	0.24201	9.63083	5.20807	28.74881	0.00000	124.84472	67.91070	8.02958	47.76130
7.20100	3.31332	5.13012	7.27094	6.86329	9.67095	69.47609	1121.18186	3.11004	0.12393	6.00562	6.71137	22.11257	1.00000	117.59152	50.92288	4.95077	48.08785
8.60625	32.50611	7.10742	5.56637	6.14159	7.38663	62.59587	1145.37461	7.81997	0.33927	4.56816	7.63964	-7.60556	0.00000	120.14278	57.63208	8.65982	46.91672
6.26803	37.13548	7.36962	6.42092	7.52648	6.41008	76.18886	1060.79991	8.02670	0.38821	8.31356	6.76967	31.24060	1.00000	-3.67029	53.92878	11.27197	33.84627
6.22449	47.80527	7.73947	5.88058	7.02432	6.66428	66.61308	1052.84112	6.05759	0.16653	11.18505	6.62427	19.38629	0.00000	-122.24064	32.12472	11.08887	61.71478
7.25839	14.37395	5.95312	6.08910	7.25136	10.12452	74.92289	1137.52962	4.19155	0.10617	9.96570	7.33306	7.22177	1.00000	100.48528	61.32083	5.41887	33.13179
7.34453	33.42585	7.23945	6.74678	9.36448	5.70363	70.42021	1096.66550	6.14612	0.19329	9.00899	8.89419	8.69191	0.00000	-6.00137	48.08777	8.27782	78.75640
5.97893	39.72943	9.27332	8.78214	6.23102	6.37009	78.66668	1160.33890	6.34389	0.17600	6.67811	10.98277	8.08607	1.00000	-104.83192	51.71748	7.88216	69.23734
8.41608	50.64336	7.73375	7.68566	6.63687	5.12539	81.71573	1127.03839	9.30988	0.99598	5.65200	6.95521	3.78580	1.00000	7.2278	47.21589	8.75127	59.82625
5.37495	-11.48472	5.91339	8.04268	6.64121	7.88789	73.81245	1117.50583	7.86930	0.37022	6.13130	9.06234	3.46479	0.00000	-37.93278	48.93145	10.09531	39.46302
