C2H3NO5	CO	longitude	TEMP	NH3	PM2.5	CFCs	latitude	warning	SO2	CH4	NOx	PAHs	PM10	Pb	H2CO	O3	PRES
1.12602	8.01504	144.23058	30.21844	6.73211	7.17607	67.79505	-5.85746	0.00000	5.39784	9.69637	10.86587	8.94172	9.70041	46.52108	68.60663	8.48879	1187.69210
1.19617	8.55141	-121.75689	12.96576	7.12424	6.23572	40.40296	36.91023	1.00000	6.81517	10.67696	11.78785	11.16893	9.77748	65.96005	28.61089	6.63560	1149.00258
0.22013	7.77401	5.06258	21.66369	5.10146	7.07332	50.43039	7.50251	1.00000	9.16977	6.97109	7.49611	5.81280	7.40257	50.58746	43.22262	5.13346	1174.57137
0.10639	5.74208	8.61839	2.09504	7.42648	7.53785	56.96555	49.68369	0.00000	6.08990	6.79243	9.24916	11.05991	5.91160	56.09328	38.51018	3.11310	1070.55953
0.42744	5.77690	8.91229	0.45399	7.54834	5.63236	42.15027	49.13645	1.00000	11.85626	8.67558	11.06366	11.07965	8.67848	27.25559	41.09376	1.81360	1163.14189
0.11130	7.26085	4.08282	4.16523	7.57805	4.77499	25.38016	36.61954	0.00000	2.07622	7.01038	12.37647	7.00608	5.05011	45.23155	44.86212	6.10392	1145.43622
21.55946	7.01578	89.11943	0.04480	7.30466	7.32944	41.47365	23.9028	0.00000	6.95459	5.31291	10.42016	5.78474	12.75779	64.23246	60.22132	8.80827	1146.71661
0.29776	8.87310	-78.87836	10.43945	8.49413	5.50629	55.82594	35.05266	1.00000	6.10129	9.88035	11.52697	9.47277	8.27602	55.01668	34.74564	6.14414	1190.60440
0.07073	8.17887	114.68333	24.64293	7.82373	6.69896	42.13207	23.73333	0.00000	5.99405	5.33948	6.55281	8.49961	4.91574	59.40372	73.74878	5.72489	1146.78745
0.66532	6.01411	33.34864	31.71027	6.94762	7.10991	41.17242	46.75451	1.00000	9.42308	8.55781	7.04664	5.27918	9.10248	47.69182	48.50498	8.88087	1166.59942
0.34828	7.49043	3.87723	22.30298	5.82578	6.18830	52.75295	43.61092	1.00000	11.32613	10.66310	6.60317	4.11499	8.13600	50.57358	28.95151	8.28879	1080.76985
0.15085	6.98916	2.44892	17.89555	7.31240	7.29900	66.63232	48.98693	1.00000	8.90904	5.83359	9.98705	2.94330	5.52391	22.08548	46.18509	4.73084	1150.97641
0.83971	6.70011	69.49015	35.11443	8.11769	6.05419	50.13907	56.11281	1.00000	10.46451	7.43496	7.71071	8.36656	9.39808	53.50016	47.81787	5.24871	1067.89027
0.46489	7.09657	8.61839	9.82059	6.61668	7.27111	56.43137	49.68369	1.00000	9.80893	8.02430	8.22490	7.87492	8.64784	29.36582	50.00423	5.12966	1051.33752
0.18204	7.08758	123.89071	10.22354	6.59917	7.98499	55.25245	10.31672	1.00000	11.25998	5.97539	3.44677	6.49973	7.12898	41.69665	47.33832	5.41392	1121.71887
8.36513	6.76995	6.74549	17.34713	9.05086	7.77323	51.84285	49.5099	1.00000	3.74963	11.55534	13.56865	10.15094	11.80687	40.99344	40.06309	9.25012	1098.41363
1.18758	7.97323	72.54566	0.49667	7.95937	8.14974	36.35496	29.69221	0.00000	5.51150	5.45891	8.12449	5.81847	9.80990	61.23291	50.80345	6.96669	1187.08056
	6.45477	74.4818	33.07508	9.59284	6.92401	55.61846	30.21121	1.00000	6.75708	7.59306	6.65709	4.46843	7.52117	73.96705	52.95473	7.44332	1072.82336
0.10828	5.74272	5.22778	12.62079	5.39938	6.71773	55.93584	51.955	0.00000	4.37980	6.55028	9.40447	7.79994	4.96632	52.70679	53.62120	5.49151	1181.80613
0.12691	7.87360	125.21972	33.58626	6.37953	5.83560	50.72656	-8.99167	1.00000	7.13270	2.75000	9.17354	5.35888	6.24131	36.33959	55.99564	3.73284	1172.93504
0.11058	6.26513	-98.11889	4.68577	7.65713	4.94830	57.30566	19.04222	0.00000	4.07719	8.11198	8.92481	9.52531	4.47184	69.02447	58.27618	3.34814	1154.75148
1.88975	6.79941	-4.21376	12.50420	8.29668	7.66327	57.65213	55.82885	1.00000	4.96301	10.31971	10.64390	9.55908	10.25419	50.55581	54.30977	7.91748	1164.40835
0.51290	3.79421	-2.68333	28.67842	6.19184	6.50234	54.12071	43.31667	1.00000	7.21075	9.01066	8.48057	9.58840	8.87979	59.61990	69.88922	6.73532	1110.04302
0.22297	8.54036	13.10984	-3.63729	8.43660	5.89647	62.29797	51.30001	1.00000	12.11042	5.74774	4.57678	7.88503	7.74360	67.68306	40.13961	2.95639	1055.49975
0.38309	7.34092	137.4	15.39947	7.57957	8.25173	40.58087	34.81667	1.00000	7.46421	4.20766	9.36372	5.95538	8.50642	38.31621	50.12417	5.47366	1162.76113
1.75652	5.77577	76.03889	22.59608	8.67729	6.82731	34.58008	18.18158	0.00000	7.13126	7.88772	8.53787	6.12665	10.18378	23.90894	50.04296	8.26504	1171.88434
0.22226	7.24739	-5.682	22.30869	8.09724	7.91246	54.94216	5.84752	1.00000	7.79685	7.73123	10.36435	8.00743	7.87952	60.20501	60.50854	5.75620	1141.38410
0.61093	7.42666	-84.13722	2.17064	7.62014	7.51675	27.29400	9.92787	1.00000	9.25985	8.56249	9.32916	9.44165	8.95513	58.07561	36.38601	5.35670	1155.96720
1.30691	6.83877	-7.32097	-3.68931	5.97714	7.27286	62.88868	41.1053	1.00000	9.08312	7.81110	7.56417		9.89563	50.98441	54.67786	8.06566	1146.63040
0.61558	5.33710	32.86389	6.57725	7.38542	7.13928	51.59472	53.95278	0.00000	6.45033	7.49127	9.42905	8.20284	9.00472	48.99767	43.52236	7.84887	1115.36278
1.41529	8.30839	-69.96533	1.36086	7.24798	6.89031	47.68174	43.91452	1.00000	11.24524	5.91262	7.03243	7.68707	9.96494	44.23859	18.36120	6.50709	1112.64622
0.09786	7.40406	76.03889	23.09997	7.43917	7.73501	65.09068	18.18158	0.00000	5.88464	5.99271	7.89084	7.51022	5.29765	53.93000	45.33879	6.57125	1170.22381
2.33355	7.68494	74.80555	35.40913	9.13355	7.08398	49.05175	34.08565	1.00000	9.65145	6.13930	9.25014	6.68695	10.50669	42.69460	44.10533	6.21206	1170.34145
2.52056	7.83471	9.29109	6.26187	4.10469	6.82974	29.78430	45.39402	1.00000	6.47112	6.22899	7.84603	7.59753	10.55415	67.23217		6.20766	1160.73448
0.59523	6.88728	-6.90656	9.57528	5.43926	5.98614	46.60506	33.92866	1.00000	9.37784	6.88565	8.18656	5.83782	9.00040	38.16094	36.28376	6.08457	1162.27866
0.39084	6.93292	106.88324	14.26839	5.58133	8.92724	72.55533	47.90771	1.00000	7.08596	3.87792	9.29278	5.80773	8.07356	69.96217	44.61081	5.18505	1161.29848
1.93039	9.01367	115.70111	10.52945	6.35311	6.66236	50.56733	37.73222	1.00000	9.68379	8.54889	11.26998	10.58246	10.27446	64.27138	35.81903	4.51576	1161.22875
0.48430	6.37573	2.12213	19.62135	7.13193	7.45153	59.82711	48.8222	0.00000	4.24642	5.08627	5.02913	4.86087	8.71009	42.86070	53.14396	5.20035	1085.63695
0.24671	7.23838	71.30633	11.52620	6.80685	5.93671	38.60615	21.34222	1.00000	9.36785	8.24424	7.34478	4.30468	7.80332	38.84529	50.20189	7.93990	1127.35880
0.16430	7.98891	13.57661	17.22688	6.57289	7.08318	57.56488	37.31065	0.00000	3.98675	4.18343	8.60347	6.54106	7.17780	29.06260	63.92253	7.32182	1058.53695
0.12392	6.20464	9.15214	8.93667	7.51276	5.97156	52.90091	49.97704	1.00000	9.77756	5.84574	3.76061	5.19335	6.74126	64.42946	67.84634	5.48546	1102.57740
0.75467	5.57385	89.11943	23.21444	7.35708	7.92947	74.66585	23.9028	1.00000	8.78737	4.67453	11.28255	5.69661	9.18515	43.18874	48.81385	3.80202	1050.34102
0.26966	7.02733	-117.14392	18.47971	6.51601	5.70576	55.53301	32.9156	1.00000	7.55745	9.00396	6.46082	6.26047	8.07271	67.48540	39.90214	5.90281	1160.32653
0.10020	6.84609	136.61667	6.07012	7.61630	6.86614	50.60879	36.53333	0.00000	6.29568	4.48825	7.09275	7.87371	4.70925	54.74646	36.47049	7.13013	1085.42175
0.15200	8.46708	8.4493	23.82682	6.94359	7.47472	51.46262	50.09019	0.00000	3.68984	5.27408	10.01153	6.11943	5.58618	55.45500	67.19379	7.61086	1145.10578
0.68404	5.01042	-68.3	4.93499	7.01620	5.48980	65.88248	-54.8	1.00000	8.72103	8.56483	9.55021	10.29100	9.18669	49.06432	53.28041	3.85116	1123.08371
0.16152	5.66213	13.31783	-11.56146	7.30097	7.80091	34.50477	52.61131	1.00000	9.44389	7.94614	7.59894	7.37642	6.68963	46.85765	69.94199	4.14275	1171.03361
0.32243	8.26107	-5.55835	8.02636	5.35265	7.95307	63.42161	42.64685	1.00000	10.06948	7.55085	5.81933	7.81557	7.77467	43.99378	33.72061	5.10223	1198.15264
0.09565	8.02864	4.7934	21.76209	7.10519	6.05704	43.89619	45.69558	1.00000	6.92961	8.27635	8.46129	8.13851	5.94224	48.55572	51.73030	5.72420	1127.80678
0.06465	4.94626	114.68333	17.65171	7.61846	7.18275	77.25823	23.73333	0.00000	3.11319	7.44401	7.95264	7.42242		50.19012	63.88196	5.53119	1111.79989
0.12935	8.19103	2.59753	12.12584	8.33700	7.42624	52.55142	8.88649	1.00000	8.72926	5.51500	9.82936	3.61305	6.13307	45.34033	39.91329	4.24871	1104.43148
0.26784	7.77171	-88.3162	-10.55981	7.70924	7.08870	46.74828	42.24113	1.00000	6.66156	3.22638	9.10706	6.45670	7.97214	23.94041	41.62767	4.06424	1163.28829
0.85902	6.19957	3.87723	10.18942	7.38324	6.57257	65.13743	43.61092	1.00000	7.52104	9.43386	10.85030	10.41641	9.36900	59.76667	45.47618	5.60639	1147.08671
0.52021	4.53830	-122.24092	25.37454	5.59880	7.32251	48.49570	47.4943	1.00000	9.52682	5.98868	8.23343	5.90623	8.83954	48.43880	37.07165	5.88996	1141.48866
2.60021	6.58090	178.00417	23.82725	7.69623	6.95834	74.92823	-38.65333	1.00000	10.14970	6.01038	6.52743	7.87777	10.59042	44.22242	46.88712	7.66322	1150.32010
0.83386	9.05719	77.24779	4.27950	6.94026	7.67794	66.94115	10.58806	1.00000	9.03161	4.47257	9.23290	6.91442	9.40541	51.26360	28.49249	4.81353	1086.97400
0.14077	6.03453	6.83042	1.45720	6.43690	6.51855	52.25234	6.15038	0.00000	6.01900	5.04018	11.10021	7.00785	6.46246	32.76078	58.97520	11.13977	1130.59558
0.41456	8.46949	-59.13316	-4.54681	6.31335	7.94253	64.02886	-37.32167	1.00000	5.74358	10.36912	11.36870	9.35882	8.50506	53.24384	69.30096	5.79676	1093.71336
1.80960	7.99227	-117.14392	18.31641	7.35459	7.63807	79.43364	32.9156	0.00000	5.97843	5.74646	6.62789	4.80460	10.22007	70.46066	64.79485	8.55160	1184.80229
0.10185	6.60277	-81.26367	21.15275	6.38770	7.70894	35.13890	28.90054	0.00000	5.59620	7.76121	6.49698	8.86253	5.72104	65.87928	50.65503	3.71327	1084.63456
0.16010	7.63621	8.4493	21.94939	8.11445	7.48746	57.49866	50.09019	0.00000	7.49297	5.16936	5.58138	8.13942	6.10542	56.15820	56.70023	6.15478	1112.23655
0.18587	7.41274	34.75699	11.79268	9.61753	7.25716	66.37660	31.39547	1.00000	9.36268	8.15566	5.70742	3.56561	5.99920	70.14149	38.64836	9.42906	1124.83013
0.10238	9.02299	112.19028	2.59140	6.35272	7.74281	67.52996	30.35028	0.00000	5.12592	5.32333	7.50446	7.87137	5.89084	49.37759	56.24416	5.93016	1198.97761
0.21013	6.59288	-84.67837	29.91377	8.43968	5.95852	75.10554	34.06635	1.00000	11.52646	7.44225	7.54056	9.20971	7.58918	38.17692	47.32144	3.49510	1115.18348
0.19481	7.81342	99.95469	13.37720	7.56202	7.36446	33.30794	13.51825	0.00000	7.26353	4.09254	11.19676	9.86428	7.49053	52.59497	54.07975	6.12348	1087.47326
0.12497	7.31698	103.6032	15.59340	5.53954	7.68546	40.78539	1.6561	1.00000	8.67059	6.73940	6.93580	4.79216	6.82468	22.88411	36.04505	7.13073	1168.69166
0.10563	7.73305	-66.8499	16.48852	6.55802	5.81525	34.30346	18.03496	0.00000	4.53498	6.57509	7.96926	6.53743	5.01028	57.82543	23.56869	6.45566	1147.79800
0.62804	6.57769	4.82313	-9.96727	6.61052	6.70795	46.82733	51.24197	1.00000	6.62550	9.24916	10.78850	9.72836	9.09040	54.44455	31.27031		1167.20404
1.37409	6.02815	15.00913	11.24054	7.35800	7.91921	60.49998	37.51803	1.00000	7.28661	9.01793	7.91030	9.21254	9.95580	55.41360	42.66520	7.91497	1080.89913
0.12248	5.84452	-81.23621	13.40933	7.48621	7.24489	47.17372	33.98154	0.00000	3.77987	7.27103	9.17667	8.28417	5.67583	54.24527	67.70655	4.62365	1071.11354
0.21209	6.91437	79.87116	14.65082	6.78229	6.53909	34.50485	6.84019	1.00000	10.81871	7.60344	7.51809	8.99551	7.22818	55.29686	65.24147	3.41911	1161.28865
0.18921	5.93982	-1.08593	1.84389	7.79936	7.41553	78.19421	50.79205	1.00000	10.01336	7.46844	7.47160	8.76135	6.94494	42.46360	43.05024	3.30707	1082.47391
0.42479	8.08893	85.83636	15.83699	5.99547	8.31419	41.16467	25.66795	0.00000	6.28360	5.54621	10.04336	5.17696	8.54238	47.26259	60.84523	8.69774	1073.79166
0.86386	6.36628	-88.3162	34.40781	6.20983	6.80360	64.98706	42.24113	1.00000	6.22707	4.07572	8.71958	7.00410	9.35108	69.59078	43.04483	5.49994	1094.03848
1.38585	7.32890	89.20083	18.94630	8.14324	6.79230	64.04117	55.54028	1.00000	10.28827	8.73748	6.56838	6.46801	9.91994	70.76402	43.56488	7.24951	1186.35658
0.69808		-75.11028	7.56714	7.70871	6.94436	48.73341	-15.21194	1.00000	6.27757	3.59133	8.48005	7.56572	9.11037	51.02863	44.10909	4.72004	1182.05215
0.19195	6.62596	-122.23484	6.86323	7.46490	6.53333	40.34054	47.38093	0.00000	7.54410	5.34265	9.62443	11.06150	6.72559	42.92204	33.01888	4.36621	1155.94041
0.74327	7.00322	-77.70066	-1.12373	4.82887	5.36870	49.16060	43.16547	1.00000	9.86865	7.00333	6.71368	7.33456	9.05663	82.51579	45.55027	5.36899	1097.27202
0.22372	7.30278	125.51176	15.02535	8.11402	7.23849	47.57241	42.64031	0.00000	4.95475	5.29338	8.47615	7.27104	6.81379	40.74582	44.65925	6.13739	1184.21579
0.12330	6.02016	-73.99681	19.80709	7.29874	7.37730	35.79991	40.94065	0.00000	5.71181	7.14030	6.97359	6.01519	3.44559	60.41698	48.53412	13.49263	1119.29719
0.25282	6.71705	-2.77259	23.66590	9.56163	6.87299	20.18521	37.49073	1.00000	8.60530	8.46584	10.73344	10.18065	8.03419	42.77908	28.21814	4.46720	1098.53247
0.48941	7.44059	6.83042	28.38616	6.89086	7.33903	63.98370	6.15038	1.00000	11.45169	7.85226	6.47234	8.81081	8.76094	36.44793	28.92244	4.66817	1078.96599
0.81379	5.70428	-82.46148	-3.83093	4.82822	9.02932		28.15112	1.00000	8.86323	4.49740	6.27324	8.40756	9.34680	30.26504	53.62704	4.57953	1154.35444
2.46136	5.58534	34.86563	11.52748	6.14111	6.83542	49.79018	31.92923	0.00000	6.64431	6.97989	6.97575	5.95629	10.54022	52.72328	62.99602	9.05007	1136.95374
0.13370	7.28496	151.08057	-1.98011	6.10125	6.23068	46.07738	-33.79176	0.00000	5.38969	5.26795	9.21572	7.94790	6.12357	56.97231	23.57949	6.30379	1179.60255
2.19300	8.00757	15.46667	7.20037	5.22431	6.82937	65.45043	47.05	1.00000	8.93556	5.85015	8.90881	6.76208	10.43223	32.06230	50.77853	6.38500	1153.42692
0.34368	7.49752	9.72749	20.17067	5.23113	6.79244	57.22898	48.28259	1.00000	9.74261	6.73757	3.49415	6.33592	8.35890	36.14732	43.47398	5.93551	1179.69343
2.23882	7.13848	8.77069	10.13268	6.00938	6.63966	33.31053	50.80904	0.00000	7.01334	6.67756	7.39057	3.61733	10.45122	31.06525	37.22316	8.98628	1080.76184
1.89038	6.65114	21.32778	29.73559	6.62663	4.52303	52.23146	42	1.00000	3.91969	10.58570	8.61424	7.76460	10.25833	36.63043	29.55477	11.09866	1107.58726
1.23164	8.80856	-80.08199	7.29584	6.76915	7.36110	61.65932	35.88264	0.00000	6.91194	6.06781	8.84100	3.67805	9.80240	37.03030	66.11586	8.47013	1071.64325
0.17256	5.73926	-82.46148	4.19060	6.44687	7.49048	42.52574	28.15112	0.00000	5.73503	6.34493	8.77305	8.47441	5.75409	38.34809	33.31891	5.44537	1176.85226
0.18154	6.29689	-82.07842	24.61005	7.69922	6.59376	72.47128	26.91756	1.00000	5.28498	5.53089	7.16624	4.59013	7.26502	67.06156	25.93994	7.18061	1094.73373
0.28108	7.29402	17.22635	19.08394	6.93065	5.89653	43.77478	48.8449	0.00000	6.63473	7.47617	8.49040	6.30726	8.00501	46.35832	48.30158	8.49389	1130.66540
0.12879	7.47502	6.8625	16.00399		6.83389	52.41765	51.47805	1.00000	5.60910	2.54129	10.62942	4.90898	6.07908	58.59421	50.89528	1.96917	1118.78022
0.35224	6.88089	51.49621	7.94749	6.50076	7.26559	53.26356	36.64852	1.00000	6.35103	8.99029	10.44706	9.32290	8.07605	28.90993	47.56967	5.60044	1149.23362
1.38066	6.55286	-117.79394	8.65591	7.04838	6.76462	41.92930	33.76446	1.00000	6.19796	9.07898	11.20341	9.50928	9.93326	29.78445	47.80836	6.57641	1112.41012
0.85587	6.77780	-58.70072	21.59739	8.69227	8.94772	85.53788	-34.74785	0.00000	6.78315	7.33248	7.49662	5.40824	9.41484	30.23304	36.22157	9.15620	1166.30275
0.18359	8.48033	-77.4286	31.27698	8.48929	6.32275	61.30552	39.00622	0.00000	6.34252	5.64043	7.72459	8.17938	6.44301	59.37380	38.44059	5.70646	1185.04904
0.24781	7.30029	-1.08593	17.40529	7.20580	7.89363	63.84629	50.79205	0.00000	4.11939	4.71682	5.32805	5.21428	7.54520	57.45391	55.02973	5.60401	1094.30042
0.71330	6.51528	-1.05366	9.45074	7.06527	7.53022	23.96233	43.71032	1.00000	9.53874	8.10159	7.30655	9.26038	9.21705	26.51993	39.50096	6.70428	1107.16625
0.16446	5.59832	-89.99038	9.61155	6.62127	6.87868	64.02007	38.58894	0.00000	7.21937	5.97742	7.91846	9.65908	7.13714	57.32749	62.14273	4.30313	1080.52788
0.40107	6.91166	-42.98194	7.84753	7.82177	6.48912	37.43086	-22.53722	0.00000	4.87634	5.52675	7.15355	6.04426	8.49139	41.80794	24.57995	6.34635	1167.09624
0.40080	4.96263	11.37703	20.01103	7.47751	7.11825	35.02586	48.06919	0.00000	6.58344	6.07653	10.34074	5.41092	8.21756	49.82191	53.60200	8.35498	1093.53981
0.73769	5.79826	-122.2608	5.26134	5.57181	6.10197	50.78644	38.17492	1.00000	9.65474	7.74165	10.65137	5.09399	9.27132	79.75866	56.72797	3.84923	1136.56081
0.70449	6.84149	106.88324	11.91648	6.80682	5.20190	68.52154	47.90771	0.00000	6.17812	6.97158	5.76792	4.78828	9.21621	35.54781	73.15242	7.22056	1086.17551
0.19984	6.74217	4.25633	7.58854	5.83659	5.43640	39.44911	51.21187	1.00000	10.04014	6.20987	8.51357	4.86210	6.92136	46.55919	56.64600	4.33471	1057.17991
0.77063	7.85704	36.25361	9.68841	5.37355	6.12296	54.43793	47.48444	1.00000	8.18281	6.24757	8.40815	6.03868	9.26240	34.71665	40.72096	6.97214	1174.95884
0.15314	6.39860	-82.46148	9.45003	8.62088	7.45023	55.88696	28.15112	0.00000	5.32080	6.73739	8.74316	8.83086	5.35376	46.37093	69.90527	5.00976	1139.48688
0.12672	7.23714	-45.94722	3.30273	6.46894	6.70308	50.37567	-21.42917	0.00000		7.37528	6.10684	7.42087	2.81011	15.12910	56.58870	5.61869	1124.88320
1.74513	6.54957	-120.43572	11.99944	7.23439	6.88196	41.72093	34.95303	1.00000	11.24219	7.06149	8.72425	8.23563	10.17500	68.39035	43.48551	4.36845	1144.62608
0.20024	5.89688	112.19028	28.01771	6.50758	8.65762	22.75529	30.35028	1.00000	9.32446	9.05140	7.37575	4.31217	7.41440	46.22356	52.55596	6.29547	1171.91933
	6.75155	137.5	7.01299	6.55820	5.73829	44.86174	34.9	0.00000	5.59639	7.03110	9.89411	9.93948	4.02144	27.74713	54.24995	4.98333	1119.66545
0.69498	7.68243	-88.81395	18.24255	8.24920	5.74874	56.25746	35.61452	1.00000	8.94541	6.82564	7.87861	6.29641	9.22064	38.25387	55.18610	5.67893	1159.94740
4.87167	7.89284	125.21972	20.42482	6.83867	7.63789	20.94911	-8.99167	1.00000	7.41221	10.37342	13.01853	12.55826	11.25209	59.13675	69.76104	6.67801	1064.09719
0.51955	5.11754	71.67164	7.62338	8.20296	6.39959	52.48982	30.29184	1.00000	10.62776	8.17402	5.68066	7.63031	8.79177	54.47773	38.54530	6.06519	1083.55329
0.40173	7.62183	-97.90308	10.69537	7.60193	8.42838	50.79349	31.12406	1.00000	7.41290	8.04808	9.63461	9.01931	8.34382	37.30319	53.80442	5.17281	1125.04145
0.88610	8.21611	-121.75689	19.86140	8.03057	7.09163	59.60842	36.91023	1.00000	7.08876	9.43242	11.23491	9.35637	9.44246	46.64230	34.78400	6.09997	1147.81729
6.31242	6.61506	38.28402	17.80109	7.27202	8.80332	54.42401	34.5624	1.00000	9.53594	6.65276	6.29737	8.02645	11.51615	42.65561	54.28354	9.11261	1090.86978
0.07408	6.50033	57.3552	28.32409	6.34864	7.37623	61.70395	51.4781	0.00000	2.56442	8.79080	9.04166	6.40516	3.58144	45.84647	43.86506	5.61280	1160.08056
0.08628	7.48806	17.80774	19.88400	8.32427	7.73207	53.08014	40.55851	0.00000	4.19456	6.79847	8.89619	7.44355	5.59431	56.36609	36.86738	5.64200	1180.17976
0.73344	8.85681	4.63031	30.96284	5.70066	8.73777	61.65242	43.67681	1.00000	6.48559	9.53241	10.00648	9.82931	9.16857	36.93862	39.38252	6.87626	1155.76055
0.10955	7.20737	99.95469	24.74535	7.97284	8.65327	57.18084	13.51825	0.00000	4.00354	7.16659	8.84146	8.61091	5.16343	73.77899	57.41785	4.53291	1108.66796
0.87903	6.76822	4.82313	15.20161	5.92210	6.89239	26.20819	51.24197	1.00000	9.38296	5.79031	7.18524	6.66939	9.47753	74.73761	49.69064	7.73857	1184.10478
0.19887	7.90273	78.14797	15.91480	8.09347	6.31514	33.17179	15.45144	0.00000	4.11176	3.78103	7.94693	6.67237	7.57272	60.49443	51.60403	7.53030	1129.97338
0.13699	7.21780	-98.11889	34.40422	6.51065	6.52075	85.41080	19.04222	1.00000	9.93991	6.19612	8.32921	4.71366	6.32595	34.00855		3.98579	1110.29518
0.32663	9.13249	77.656	4.35336	7.16299	5.62546	74.59667	28.71271	1.00000	9.13073	7.78201	8.19984	8.29348	8.11668	26.05825	54.69945	5.78687	1067.10032
0.17642	8.29157	33	31.29501	6.43895	7.49854	57.30373	-2.68333	1.00000	9.48897	5.92090	9.10894	4.05949	6.48049	69.00555	41.14661	5.20847	1126.43718
0.16675	7.74395	-111.78903	11.21165	7.26903	8.15898	54.50304	33.35283	0.00000	5.06552	6.61642	8.10764	7.08018	5.12223	65.32191	42.70505	6.20670	1111.60873
1.64130	5.13755	-73.89125	23.55234	7.54707	5.72067	62.73538	40.67705	1.00000	9.78031	7.68988	8.12733	9.81905	10.11369	50.90440	54.23433	5.47515	1172.27709
0.11448	5.83787	30.38167	4.78786	6.28325	7.04774	52.53428	59.80917	0.00000	5.08471	5.85961	8.60965	7.33316	4.88001	49.94640	42.16711	6.65376	1063.00894
0.19195	6.62118	8.77155	23.72456	6.94559	8.13639	44.13122	50.23019	0.00000	6.03764	5.20992	9.94492	5.18169	6.87664	62.19974	47.26368	9.84607	1158.89965
0.03386	5.20621	112.19028	27.26645	7.11862	6.75940	74.73024	30.35028	0.00000	4.31375	6.74483	8.45331	8.26834	4.86723	64.31028	59.75167	5.07759	1050.21025
0.48971	6.59714	9.29109	29.04642	6.77921	5.87002	65.15687	45.39402	1.00000	9.74669	9.24399	9.55142	10.29023	8.78171	36.27518	44.73853	5.50649	1132.07822
0.38971	8.07073	79.87116	4.94678	5.95063	7.35410	55.88106	6.84019	1.00000	9.75962	7.85265	7.68368	9.01167	8.47007	53.45872	47.24347	5.03320	1112.34932
0.15903	7.63692	19.21437	17.69231	7.71375	6.48781	43.76854	44.75874	1.00000	6.72101	7.94192	5.29325	5.09183	7.04670	55.09675	52.70651	8.04633	1092.03981
0.43879	5.68157	-120.00865	3.20988	6.47428	6.17992	44.67790	46.32374	0.00000	6.52830	5.54976	10.95476	5.06842	8.51340	57.24746	31.88540	8.43107	1130.15751
0.30491	6.80272	6.10237	13.31229	6.01971	6.27336	73.07488	46.18396	1.00000	6.58158	6.66876	9.71969	4.16831	7.74880	72.33070	30.93319	5.44175	1148.95641
3.14903	7.64243	13.39954	12.72221	8.01121	7.08407	45.99462	43.62558	1.00000	8.71488	4.87306	8.67775	7.84339	10.79895	38.36476	32.30125	5.53832	1167.08294
0.44322	7.44600	-73.0515	17.57616	6.30393	8.58071	70.58123	41.55815	1.00000	8.93596	6.96184	7.32499	5.71070	8.75366	53.06449	47.66286	8.09197	1109.21977
0.24412	6.98701	-88.81395	21.94466	5.84533	5.35612	62.99295	35.61452	1.00000	11.35381	8.16978	8.41536	3.91602	7.48582	33.44212	49.49124	6.66867	1145.83550
0.43809	6.39746	79.87116	22.62903	9.07519	6.70548	52.27383	6.84019	1.00000	5.63422	9.64329	7.94712	8.08340	8.54323	42.66598	46.76969	8.66206	1081.93601
0.09194	6.93167	71.21169	25.57117	9.98957	6.81971	53.75560	21.59983	0.00000	3.52886	8.37183	6.40817	6.86251	3.44347	63.54857	57.42568	5.04056	1159.38817
0.32025	6.87317	-73.26022	2.00838	6.82270	5.30789	66.71578	6.46838	1.00000	7.03562	3.11527	7.65814	7.03270	8.16202	19.13508	75.65249	5.32778	1059.28360
1.54862	8.35178	4.18333	-2.54452	6.61604	6.76994	32.25240	7.6	1.00000	7.43681	9.21922	9.51252	10.63999	10.04945	62.96075	48.24425	6.47673	1167.25616
