TEMP	Pb	C2H3NO5	SO2	CFCs	warning	PM10	latitude	O3	PRES	CH4	NOx	PAHs	longitude	H2CO	CO	PM2.5	NH3
17.00655	56.64422	0.05280	8.75289	47.91025	0.00000	5.25221	44.97639	6.57764	1132.70441	6.24548	8.44753	6.40715	19.61222	36.20675	4.86571	6.40657	9.69614
29.01035	46.62339	0.14199	6.25754	63.67146	0.00000	8.05725	27.9247	8.01431	1144.02747	10.48109	6.24184	5.84878	78.40102	63.51955	6.12948	9.03127	7.71729
23.81356	63.02665	0.02831	6.42893	56.76389	1.00000	5.10806	30.29184	7.45860	1096.85260	10.27042	11.29578	10.63027	71.67164	59.32754	6.96837	7.71883	7.20679
-5.93789	48.17447	0.04776	8.52331	31.51611	1.00000	4.36936	41.72059	6.68508	1070.14083	10.63177	8.91094	9.83737	-87.70172	42.90538	4.57015	6.51003	6.70181
11.78528	70.16653	0.04202	7.37400	62.82780	0.00000	5.68372	14.67751	7.75463	1175.95253	7.58149	7.31062	7.14614	-60.94228	33.96865	6.73416	6.38811	9.13981
-4.85802	46.43962	0.06231	7.99451	73.03075	0.00000	6.84815	0.51667	9.24268	1076.08075	5.37568	7.85151	9.94412	101.44167	29.96340	10.66652	8.61593	9.20263
28.25136	49.88780	0.06179	5.79290	46.96700	1.00000	6.99548	41.63976	8.03547	1119.47599	7.12180	7.05920	7.84336	2.35739	46.19816	6.29892	8.52495	7.50118
19.74114	43.33511	0.21137	4.83900	66.76172	1.00000	8.81609	10.31672	8.19923	1052.20742	8.78921	6.12265		123.89071	61.89667	8.57941	7.25309	7.61634
15.88598	67.61202	0.07146	5.93380	48.43657	0.00000	7.20260	-37.32167	8.01019	1099.31567	12.63622	8.47279	6.16418	-59.13316	49.17376	6.02167	7.12946	10.28488
6.79832	49.03601	0.66446	10.09723	52.08109	0.00000	10.13606	44.80477	8.32085	1060.48478	6.63902	6.34775	7.99189	-0.59543	36.48174	11.31059	8.69697	6.84201
-8.04401	46.03939	0.04483	5.51519	74.66985	1.00000	6.80013	41.9001	8.34199	1072.81477	8.94212	12.16692	9.99841	-71.08977	44.91190	6.80596	9.22335	8.39068
12.11190	70.05874	0.41707	9.85591	39.43183	0.00000	9.63989	6.95194	7.50002	1070.14764	6.17199	6.17536	7.61218	121.96361	38.61230	9.88287	7.75159	7.09836
12.40933	81.40367	0.23105	8.49988	55.89122	0.00000	8.99265	16.68911	7.18893	1136.49633	6.30756	5.74889	8.85133	98.50893	50.43159	8.37678	6.72848	8.77129
21.91279	62.38575	0.08982	6.25353	36.98386	1.00000	7.42341	11.50526	9.30063	1199.53134	7.58820	8.99791	9.40952	77.23826	58.03168	6.84351	8.32592	10.00898
31.44075	59.39167	0.14431	8.54801	38.11453	0.00000	8.29622	41.47892	8.07028	1120.32943	5.39349	3.40298	9.72668	-87.45476	47.70328	6.84632	7.89160	8.09692
17.01309	40.02571	0.13936	7.74156	57.05352	0.00000	8.41255	37.49223	6.80207	1082.66709	6.38884	7.55013	6.58355	15.07041	35.12417	11.76342	7.40299	9.14129
12.98824	76.74565	0.06140	6.66477	58.59762	0.00000	6.35681	0.46005	7.87157	1179.70286	7.67749	6.17634	6.53775	34.11169	50.61683	6.94843	7.71595	10.49539
6.36040	65.32827	0.33921	9.64134	50.15172	0.00000	9.38690	43.86682	6.89155	1075.73239	5.76807	4.09322	8.80735	-79.2663	49.09850	8.78162	8.97086	5.80527
7.92881	62.57393	0.06674	6.99248	69.77177	1.00000	6.30495	10.22677	9.11214	1117.43438	7.96033	9.69954	11.65420	-67.33122	51.11853	5.39501	6.79917	8.94815
23.66149	42.81634	0.06407	11.11770	61.61879	0.00000	6.85455	55.63711	8.32985	1098.56910	4.29602	5.06084	10.62222	37.38115	45.44382	8.39816	7.94081	8.64841
15.27702	48.24413	0.03348	6.62803	59.18470	1.00000	5.84564	12.95629	7.83282	1084.83157	7.91862	7.97587	8.57717	78.27539	44.74367	7.42866	8.02344	7.00272
14.31482	60.75658	0.07207	6.49863	47.89948	1.00000	4.93243	42.58342	8.10623	1096.03418	6.91486	10.60368	9.31528	-71.8023	66.31832	7.36609	6.16405	8.43762
20.00591	53.85628	0.26450	7.74301	71.25007	0.00000	9.04241	23.04419	7.49095	1094.45836	6.69683	7.81722	7.60871	-82.00919	46.38319	9.64248	6.01931	7.36709
13.42088	59.91209	0.08193	7.04157	48.24242	1.00000	7.04943	58.23583	8.70286	1092.05442	8.45016	7.34317	9.90167	92.48278	49.85175	5.92419	7.08606	7.83319
4.43028	60.44684	0.45935	7.25190	75.24646	1.00000	9.78427	-7.81667	9.05514	1193.41860	5.84423	4.68006	7.83914	112.01667	60.06844	9.56115	9.78826	8.42555
9.68156	51.75338	0.13925	5.55358	41.93613	1.00000	8.17204	34.25807	7.09393	1066.39511	8.52939	6.97633	9.59711	-88.70464	40.03311	7.85357	7.37049	7.76775
18.81639	43.45621	0.04889	6.82438	74.73666	1.00000	6.56191	22.37066	8.89640	1053.83861	7.51196	7.49881	8.60056	114.10479	42.47593	6.90331	8.54937	6.90647
10.64195	43.07421	0.06628	5.95845	83.05760	1.00000	6.20362	-20.25333	7.45909	1129.53184	10.97707	10.33548	6.06475	-43.80139	49.73643	8.34756	8.04486	7.96631
10.17920	57.00229	0.10114	5.44124	53.12617	1.00000	7.56687	53.49389	8.03440	1181.56720	7.65734	10.92811	10.49434	-1.29243	46.44234	6.08985	9.06662	8.51831
7.96511	51.21376	0.04247	7.25943	55.35650	1.00000	5.41112	4.73245	8.25109	1066.11631	9.42439	7.71906	11.30894	-74.26419	64.90179	5.75756	9.08601	7.50235
12.33487	0.00000	0.06608	5.92130	65.83958	0.00000	6.62720	33.43443	7.82793	1101.46022	8.41535	5.28641	7.33923	-5.22126	45.19090	6.71487	8.95450	9.05380
22.92043	52.81074	0.78958	12.25019	65.90781	0.00000	10.33303	37.49073	7.42307	1116.84475	7.21448	7.01397	11.08105	-2.77259	39.62083	9.83333	7.58081	7.05352
-7.19278	55.42720	0.14446	7.08294	39.01813	1.00000	8.25078	52.2	6.67567	1180.24144	7.35339	6.74840	7.48949	8.63333	95.51421	6.49441	8.53821	7.35101
1.40400	37.27854	0.15177	6.62683	26.08735	1.00000	8.41376	23.73333	7.84623	1082.62655	8.40249	7.92295	12.61668	114.68333	34.00975	9.55004	7.83915	8.04372
24.40826	33.22941	0.03057	6.97545	37.07046	1.00000	4.41986	37.31065	6.79533	1123.60748	6.69762	10.16511	6.84651	13.57661	25.91570	5.76080	6.41448	8.15767
21.26502	52.87714	0.06387	5.71544	30.00574	1.00000	6.85605	55.75556	8.75184	1083.96413	6.34452	10.63525	9.98187	60.70278	41.33130	6.80252	8.76554	7.86719
12.86954	55.66943	0.03760	6.28788	60.76575	1.00000	6.68558	55.62047	8.17858	1174.32119	9.19964	10.18750	9.01962	37.49338	43.78950	6.26760	6.79071	7.17001
25.02222	47.90015	0.04317	7.90436	33.39007	1.00000	5.42311	40.94065	7.18763	1164.98308	6.50017	9.77734	10.23912	-73.99681	53.60195	7.47524	8.49308	
25.33376	60.39074	0.05153	5.08465	47.77702	0.00000	6.00549	10.20898	6.89136	1173.35649	5.28492	5.59256	7.60240	123.758	23.21602	8.83226	6.23786	7.70234
11.72936	58.76561	0.09898	11.04555	30.60115	0.00000	7.74380	50.71229	8.71400	1098.59761	5.56237	4.76779	10.34535	4.52529	42.62182	7.70037	9.13498	6.85422
16.23492	82.61185	0.22803	8.89660	56.95944	0.00000	8.96199	37.60876	8.27472	1109.39459	6.30705	6.34967	7.56756	-77.37331	35.59561	9.73666	8.14394	8.39134
24.03287	47.61904	0.03690	6.53031	44.10423	1.00000	4.88876	20.22816	6.73320	1188.16973	6.10195	10.38889	7.76884	-103.5687	20.17389	6.02727	9.59365	9.11569
3.53391	34.15433	0.05173	5.57068	26.29394	1.00000	6.13902	0.51667	7.95327	1180.06329	8.04884	11.99357	11.08913	101.44167	51.83476	5.32290	4.84257	8.52084
19.31635	76.41724	0.07579	6.28550	33.34704	1.00000	6.34449	45.51667	9.26713	1161.18811	7.22539	10.58940	9.94836	4.86667	33.19654	7.40005	6.90385	7.38512
9.11922	72.07267	0.04951	7.31785	50.88611	1.00000	5.60775	17.06542	8.68140	1118.28824	10.52315	8.67759	8.45514	-96.72365	60.42061	6.01224	8.22835	7.30438
29.18639	65.24544	0.21946	9.19663	59.62671	0.00000	8.97560	37.58105	6.92204	1126.47703	6.63882	8.21153	9.17065	29.26639	67.29196	9.88959	6.87663	7.77705
21.31628	58.94843	0.01585	7.70412	36.21954	1.00000	3.71822	21.59983	8.98566	1060.21536	7.42005	8.93557	5.92666	71.21169	54.49918	5.93620	6.97554	8.26555
11.51163	29.94345	2.88150	10.21086	60.80440	0.00000	11.65581	40.78206	7.51209	1103.53277	6.73803	4.69867	9.61113	72.34424	45.86061	8.49299	8.58964	8.38269
17.59546	58.56096	0.04505	8.08035	71.09089	1.00000	6.31139	51.42708	8.31712	1113.99898	6.68904	7.80294	9.12635	-0.91979	46.37516	6.68217	9.10640	6.83458
24.81641	58.25514	0.05448	6.61196	53.30329	1.00000	6.93858	52.53048	8.28991	1116.40028	7.47116	9.05873	11.73005	13.29371	36.53128	5.75314	5.28255	8.08709
12.75218	67.20553	0.03689	5.57824	62.87718	1.00000	5.39692	20.22816	8.02608	1127.36046	8.55009	7.90008	7.53826	-103.5687	77.18211	7.65085	7.38280	7.90446
32.07441	61.13038	0.09842	6.13533	54.31762	1.00000	7.86030	10.58806	7.64602	1120.17860	5.60645	10.70216	11.21479	77.24779	55.09931	6.76028	7.51773	7.64108
7.40180	47.72158	0.07273	7.05402	44.26028	1.00000	6.53217	52.71083	6.12945	1082.84335	8.35688	9.49388	10.19392	5.74861	24.27547	5.85604	7.95089	7.76839
23.06579	40.67955	0.07624	6.80697	59.80729	1.00000	7.31846	43.16547	8.19249	1151.02327	6.68038	10.61775	11.85988	-77.70066	34.34774	5.93571	9.61819	7.66260
19.51594	54.81341	0.34795	8.79760	39.51145	1.00000	9.35193	40.53123	8.41075	1058.55130	4.18878	8.91991	10.38240	17.58522	54.58232	4.62855	7.06016	7.85972
8.72482	63.55234	0.05763	4.34290	50.77272	1.00000	6.94668	39.43534	8.13261	1106.24458	9.05347	7.98461	10.12841	-84.20299	57.77419	9.11909	8.70619	7.61065
23.74395	91.27215	0.07481	7.06419	53.28032	1.00000	7.24628	42.58342	6.74596	1177.06277	8.85032	7.55341	8.16531	-71.8023	40.49377	6.88343	7.10400	7.38109
17.15934	60.14131	0.05022	4.45650	65.33465	1.00000	6.81397	48.06919	9.35542	1104.49420	8.81595	10.84943	10.38429	11.37703	55.88102	7.19336	6.94575	5.95203
33.12057	54.58720	0.02309	6.21119	44.90855	0.00000	5.16840	42.58342	8.16883	1061.85863	7.47089	5.18970	7.27232	-71.8023	36.39812	7.72081	8.56453	8.07633
6.48250	62.28072	1.19653	13.41881	51.52257	0.00000	10.75016	53.6052	9.69574	1063.86138	7.73498	9.25762	11.84673	10.03988	45.24323	8.01619	9.10156	8.34767
9.16306	69.40840	0.04914	5.37865	53.21264	0.00000	5.63553	50.80904	7.85762	1186.36292	10.74375	6.39345	7.55262	8.77069	39.65943	6.81844	7.56756	7.73191
14.36921	60.31463	0.06911	11.37635	51.68256	0.00000	7.34851	33.72255	5.88111	1148.19438	4.98970	8.07188	11.32086	-116.37697	75.20247	7.76290	9.41338	8.89083
1.02417	39.10695	0.06710	5.88640	50.16756	0.00000	6.32886	46.75451	7.00212	1144.56375	10.38837	5.90884	6.43772	33.34864	41.37039	7.14864	7.97708	9.41011
12.17834	44.08041	0.04942	3.98877	61.17367	0.00000	4.81868	4.92675	7.55192	1099.04115	11.52940	5.32859	9.17789	6.26764	51.77215	6.87498	8.70383	7.94628
14.94231	65.62200	0.04096	5.78729	47.58464	1.00000	3.68323	7.62789	6.66157	1081.73116	7.44915	10.91775	7.51686	4.74161	55.32515	7.02097	5.36286	6.59173
19.38740	57.05404	0.05269	6.82711	40.63781	0.00000	6.94101	10.13361	9.85489	1086.68915	8.65444	7.08822	6.71052	124.84472	42.53594	6.13929	8.74146	7.83532
-11.58710	72.68744	0.04758	6.20936	59.85791	1.00000	6.54371	14.0823	7.63683	1077.47405	7.98758	6.58545	7.76164	98.19151	49.28632	6.89046	7.41049	8.78505
13.37340	51.47464	0.04852	6.65432	71.46910	1.00000	6.14676	40.93333	9.07822	1091.47769	9.81369	10.18919	11.35265	73	35.31266	6.90619	7.53779	7.91415
24.43532	64.21974	0.40978	8.98692	59.53655	0.00000	9.65893	32.52515	9.88127	1072.78230	6.27651	5.09694	7.20353	-93.75018	67.53428	10.30980	8.19746	5.93049
-3.88412	51.89999	0.04495	6.60341	47.71086	1.00000	6.37612	65.84811	8.35452	1168.65690	9.90679	7.86395	7.76669	24.14662	53.41406	7.49192	8.90930	8.63609
4.25680	77.59351	0.04428	5.83758	62.10065	1.00000	4.83411	42.30865	8.07680	1178.44889	5.53867	10.73108	7.23392	-83.48216	64.47217	5.38778	8.62734	8.25865
23.63038	63.85958	0.16698	9.21564	55.95341	0.00000	8.54601	51.62907	7.96470	1128.08439	5.82399	4.48214	9.89693	-0.74934	43.59034	8.71857	7.94844	7.15621
28.13489	27.60697	0.14137	8.15423	39.08526	0.00000	8.36770	18.00747	8.30431	1056.72279	5.94274	5.79984	9.29643	-76.78319	49.13383	8.98845	9.26779	7.61664
21.01115	68.35882	0.15296	11.48140	73.92884	0.00000	8.39677	6.25947	8.87813	1143.40109	5.93995	7.99086	10.33007	102.05461	30.34711	9.38234	10.67353	7.22677
-6.90828	77.58753	0.06872	10.42146	47.45782	1.00000	5.72185	15.45144	7.08298	1107.23459	4.30595	9.28282	7.70335	78.14797	42.73358	4.32143	8.76600	8.98374
24.22511	66.30563	0.09812	6.72861	43.72867	0.00000	7.83119	34.86472	7.71054	1138.94875	7.33317	7.24572	9.06071	117.55417	54.28310	9.51269	7.51405	7.59536
4.75498	60.92645	0.15169	8.69313	40.98803	0.00000	8.50924	51.40944	8.73169	1184.74720	6.02430	7.14084	8.43558	46.04833	39.74339	8.10605	9.36772	8.40695
8.84113	33.83225	0.06436	4.17441	24.54798	0.00000	6.89701	-11.78333	7.82147	1132.05177	14.72917	5.85065	6.18259	19.91667	59.04190	7.24066	7.78386	8.98555
11.73419	40.10163	0.07246	5.66970	52.80351	1.00000	6.83773	10.20898	6.67749	1121.29468	8.22089	8.49391	10.65276	123.758	37.23551	8.76070	8.49557	8.81188
27.16662	57.92434	0.05169	7.74469	60.02274	0.00000	5.72438	45.53069	9.17093	1091.15915	9.23398	7.03224	5.04648	9.40531	48.73285	8.16588	7.13877	8.95438
18.60226	70.46668	0.06745	7.06435	58.87994	1.00000	7.12480	-20.87306	8.02295	1112.40696	9.41904	6.36509	9.06527	-48.29694	40.94047	5.74704	7.75585	9.00562
-0.10499	60.26498	0.08551	6.72238	56.70837	1.00000	6.80935	39.22493	8.67178	1113.90610	3.73489	12.64110	9.37508	42.85693	51.46340	4.44031	7.72718	7.56484
13.74652	51.02780	0.02891	7.37224	55.50125	1.00000	6.28916	5.4709	8.96073	1191.79377	7.40259	10.01012	12.10056	100.24529	50.76857	4.98756	7.14879	8.65176
17.85867	37.84208	0.69125	8.93837	48.53013	0.00000	10.20855	-21.44236	7.29854	1089.83456	6.91907	5.42208	9.47713	27.46153	58.34211	9.91810	5.93170	8.24026
18.35950	69.11561	0.03511	7.40519	44.95031	0.00000	6.08112	31.82539	6.74401	1111.12745	7.21725	6.70090	5.81313	72.54064	45.40320	7.63592	7.90953	6.33311
19.15448	68.60198	0.03862	7.32776	41.57110	1.00000	6.13245	16.68911	8.05173	1093.97760	5.64050	11.45343	10.89136	98.50893	53.66204	6.93419	8.14582	7.33466
17.67311	59.53381	0.04061	7.95107	67.84448	1.00000	5.64638	10.15031	7.65436	1099.86510	6.65483	8.59130	8.03667	-73.9614	33.53447	6.25648	6.26774	8.17838
7.28192	48.25921	0.46664	8.99921	59.81187	0.00000	9.85366	-38.16604	8.60001	1158.66082	6.67800	6.57647	9.52664	145.13643	41.08853	9.06076	6.61478	8.47428
23.84650	49.55146	0.41621	5.99085	34.19937	1.00000	9.65410	50.71229	6.43304	1191.84441	5.75131	8.33554	10.13138	4.52529	17.47437	7.43986	7.56257	7.60318
23.28231	48.34421	0.05815	3.76728	36.86681	0.00000	3.64921	-27.4338	9.04090	1126.04382	10.04100	5.85096	9.18774	-65.61427	29.38530	8.00916	7.29421	4.63844
16.81439	52.75435	0.17223	7.94411	59.81257	0.00000	8.59775	50.06	6.89539	1071.56234	6.89935	6.46471	9.63880	43.2379	35.22748	8.06247	8.47273	8.34035
19.37889	50.71023	0.04427	7.85683	58.22009	1.00000	6.01377	23.49668	7.90603	1143.37864	10.46914	8.23190	8.10361	86.68363	62.22216	7.19084	6.43826	7.94493
4.79342	44.04817	0.05647	7.94466	39.17914	0.00000	6.65764	4.94273	7.71836	1182.23422	7.56766	5.47560	4.99100	15.87735	67.06041	7.92260	6.42294	9.04602
18.67366	50.18585	0.07973	4.89797	57.21314	0.00000	7.37983	48.90982	7.97681	1050.17201	6.84423	8.25642	7.60621	2.45012	45.65845	9.82457	9.36684	9.35219
9.10795	44.71405	0.05368	6.40072	65.54120	1.00000	6.59976	-33.38056	8.94477	1068.79525	8.89670	8.12709	9.66945	-56.52361	59.91628	6.21662	6.94209	7.11286
13.21789	33.32988	0.03307	11.04476	57.65425	1.00000	3.32936	19.8173	6.57230	1197.11029	11.09426	5.48670	10.09530	-97.35992	41.63650	4.68263	6.49600	7.87956
9.90479	27.15076	0.04089	10.23665	48.05114	1.00000	5.78335	30.17746	6.63074	1143.74804	7.98438	7.46616	9.73515	-81.38758	37.99206	4.35622	7.44227	8.61109
26.75769	36.95986	0.04248	4.29774	44.91672	0.00000	5.37035	46.08333	7.25677	1087.08452	10.79225	6.74271	9.13078	122.08333	40.18311	6.17792	8.50347	7.29802
33.16447	81.41034	0.05392	5.50310	55.65320	1.00000	6.27533	43.78956	8.12859	1115.69271	7.92881	9.40742	9.37317	7.60872	41.08857	7.81701	8.57241	8.98164
21.86654	57.09437	0.04826	4.59277	46.10630	1.00000	4.63215	19.32932	7.86769	1136.15197	8.08176	11.04990	10.03189	-98.1664	49.61680	8.97918	8.12552	5.92793
	61.08209	0.06537	6.46716	63.32952	1.00000	6.70126	9.3337	8.44073	1180.09455	9.54376	8.81339	8.87596	122.8637	25.68132	6.58509	7.18325	7.10626
44.41025	23.17465	0.03363	8.06624	20.95045	1.00000	4.20378	-7.57897	8.97080	1064.22629	10.97811	9.17732	9.64873	112.23109	43.43761	5.32325	7.87551	8.27124
23.46477	48.69916	0.14721	6.48963	56.13812	1.00000	8.30077	38.91817	5.79516	1166.65261	5.32645	9.09584	10.39531	-78.19444	42.85766	6.14306	8.11022	7.82854
30.96585	47.77525	0.05233	7.74104	27.89921	1.00000	6.80975	36.19278	6.73890	1127.61876	8.34536	8.42673	9.34867	117.65694	39.89408	6.25467	8.86085	6.77252
11.59645	52.46343	0.07233	7.20448	58.20268	1.00000	7.14838	-17.74431	7.44144	1058.74928	5.68152	9.48862	8.87195	-48.62789	31.87065	5.59544	7.18262	7.66775
19.66109	49.23991	0.11202	6.71986	61.92910	1.00000	7.74665	38.54491	7.75709	1096.43017	8.30226	9.48429	8.91685	-121.74052	82.99408	7.39749	7.62107	6.99376
13.06631	66.68689	0.10470	7.97364	47.61251	1.00000	7.76687	53.93361	7.44515	1143.54434	6.98041	8.37882	9.00741	37.92792	39.87349	9.74924	8.51285	7.02369
21.84484	60.25197	0.07482	6.48467	50.40221	1.00000	7.25908	41.66394	8.34058	1059.20135	4.56271	10.34655	9.46705	-83.55521	42.73700	5.22683	10.13151	8.91576
17.78259	53.05650	0.04614	9.03813	72.99694	1.00000	5.33771	10.15031	9.57682	1159.45661	6.94194	8.13609	9.29129	-73.9614	59.94182	7.28497	8.14192	8.74385
14.21566	54.68037	0.05400	7.79252	70.62285	1.00000	6.21531	26.2649	5.74398	1117.07699	9.92941	6.46620	9.66967	81.54855	50.12081	5.93957	6.07301	7.41396
28.61794	57.57938	0.67988	7.99568	62.86958	0.00000	10.16222	34.81667	6.90400	1080.06073	6.08080	4.15445	7.69732	137.4	44.16788	9.21572	8.08815	8.73012
9.80545	40.67872	0.05496	7.08624	49.56060	1.00000	5.89305	-27.4338	8.69206	1157.07332	10.57677	10.19613	8.37329	-65.61427	31.40485	7.64736	7.53758	8.36800
28.38212	72.44944	0.05117	5.80683	61.85871	1.00000	6.22709	-34.88422	7.72705	1194.06500	10.15161	8.87781	10.26337	150.60036	56.10638	7.16598	8.90191	6.71644
35.13379	74.15937	0.03506	6.21631	47.28665	0.00000	6.75432	8.62261	7.44067	1147.77456	6.12060	8.69310	7.91363	-70.20749	44.06120	9.61686	6.82141	7.22779
-9.60926	48.16410	0.04614	7.60799	56.57546	1.00000	5.21957	49.07866	6.81498	1116.20696	5.13770	11.84629	8.81113	30.96755	43.32461	5.74858	6.89233	7.31405
23.75672	63.19779	0.07083	5.04417	69.89103	1.00000	6.94669	53.37596	7.38881	1060.84533	9.85913	11.72700	8.20731	51.3452	47.88090	7.73252	8.54062	8.06825
3.94136	34.43693	0.06667	6.56959	56.28819	1.00000	6.84483	25.92127	7.18900	1115.54494	7.63790	11.61230	10.22118	86.79271	53.65769	6.25922	7.77551	6.28311
16.83161	53.27877	0.04560	7.50320	45.75456	1.00000	5.64517	7.57944	6.49460	1145.38318	6.37200	9.85073	8.66554	-8.53778	58.13566	6.45166	6.95261	8.72652
2.81253	38.96876	0.11868	3.78688	47.07902	1.00000	8.18380	31.82539	10.44397	1073.06039	7.07355	9.95940	10.92660	72.54064	40.99755	7.51923	7.85266	8.05825
10.78479	44.81879	0.02958	8.90639	49.22858	1.00000	2.46778	8.56697	7.96569	1063.22021	6.78722	10.58329	5.83261	123.33471	56.35995	5.66579	9.31425	8.75840
5.53842	38.81895	0.26895	4.29319	52.23235	1.00000	9.15388	36.19278	5.69155	1162.94525	7.36002	8.04857	8.98705	117.65694	66.97326	6.96280	7.92447	7.40510
2.16035	59.81795	0.04594	7.10402	38.34012	1.00000	4.75470	18.00747	8.23572	1133.63492	7.52548	8.44128	6.65663	-76.78319	50.47153	6.31573	8.30178	6.90479
22.23077	52.88216	0.03028	6.32745	62.86582	1.00000	5.71882	10.22677	8.14727	1081.58779	8.69889	7.82427	9.81771	-67.33122	41.64851	9.21468	7.92376	8.44352
0.86608	36.78891	0.06785	7.65860	55.02653	1.00000	6.16595	42.52787	6.56384	1086.42492	9.97382	8.02675	7.14047	-70.92866	39.46029	6.32520	8.95800	8.17911
28.90500	36.61489	0.50265	13.57226	51.03501	0.00000	9.87925	28.54944	7.16409	1097.51572	6.21096	4.93224	12.98268	-81.77285	44.96961	6.16671	8.05948	7.55328
10.47770	64.22777	0.09640	4.93366	58.93897	1.00000	6.87968	16.75973	6.69344	1147.46241	10.55707	10.84744	8.46665	-93.11308	71.53698	8.84297	6.89297	8.58630
17.70000	69.35735	0.29883	9.94031	45.62736	0.00000	9.30589	48.79325	8.09660	1102.50565	5.94481	5.40175	9.31070	2.29275	56.85459	9.86458	8.86166	7.38822
24.62212	61.45701	0.18470	6.51007	53.27480	0.00000	8.54583	44.31771	9.09263	1118.40988	6.66964	7.19168	6.90702	9.32241	66.21523	11.22426	9.16701	7.03918
10.67209	48.44386	0.07451	6.49588	66.14733	1.00000	6.46476	-20.88231	8.37688	1153.95923	7.11937	9.02749	9.51675	55.4504	38.46505	7.51504	8.26581	7.71640
1.14992	32.66227	0.49335	8.15329	54.76143	1.00000	9.88004	52.59319	7.88836	1118.94833	4.83108	8.68097	11.68818	13.32127	54.36548	5.47712	7.96175	8.60794
5.71637	46.76266	0.08682	9.01474	40.38346	0.00000	7.51734	26.44931	7.50597	1179.82501	6.12395	8.33274	10.49201	91.61356	38.79702	7.60059	7.81727	7.72723
30.91128	48.58953	0.06002	6.02756	53.17856	1.00000	6.90432	53.19146	9.55276	1079.33265	6.64422	8.04665	7.53905	-2.52398	56.22985	5.14891	7.34294	7.74794
14.77485	60.55026	0.06133	6.08515	59.94869	0.00000	6.86704	30.76468	7.51415	1123.26455	7.61889	5.84139	7.41246	74.12286	44.25643	6.27057	8.28741	7.86333
8.68439	43.14797	0.06880	9.54750	51.80159	0.00000	7.44917	-24.19436	9.62262	1154.54580	6.40677	7.32966	9.88917	29.00974	52.26960	9.26248	8.77848	7.11107
24.98796	46.86543	0.05505	5.88039	62.15639	1.00000	7.22421	47.83333	6.25453	1050.56087	10.29415	7.94269	7.07462	59.6	78.14059	8.30624	7.24912	7.54298
7.05854	68.86830	0.09589	7.69970	51.21435	0.00000	7.71309	42.8334	7.95020	1144.33580	9.11728	5.90289	4.90313	-80.38297	52.44165	6.88365	7.41845	6.60034
14.36693	48.77543		5.84200	54.35805	1.00000	7.57568	-1.26753	7.74378	1140.55209	7.04834	8.52995	10.71125	116.82887	43.49080	7.69883	8.99026	9.53234
-0.72288	55.38738	0.04798	5.95503	67.20834	0.00000	5.77956	10.22677	7.69871	1175.68829	10.51660	7.21718	6.72942	-67.33122	31.35403	7.28437	7.82301	6.67058
-3.31835	52.79261	0.04181	7.33126	32.30407	1.00000	5.45711	31.92923	8.01370	1156.92893	9.18582	9.52556	6.81289	34.86563	44.37233	6.69457	7.84940	8.44772
0.77655	45.28600	0.05320	8.08475	53.62711	0.00000	5.85575	50.20528	6.15217	1068.89465	6.74107	8.51656	7.48870	19.27498	46.35710	5.47730	7.08293	6.52756
14.67760	36.99667	0.04553	5.26987	43.24029	1.00000	6.43343	22.98212	6.89204	1149.45939	6.30496	9.53042	8.25259	-80.58556	39.74825	6.03063	9.09586	7.08738
-1.08712	70.78449	0.07238		52.71786	0.00000	7.75206	53.77166	7.85473	1051.37207	9.82864	9.29166	6.11737	38.12408	34.38884	4.90279	9.21030	8.46835
