CO	SO2	CH4	NH3	O3	NOx	PRES	C2H3NO5	longitude	CFCs	PM2.5	Pb	latitude	TEMP	PM10	H2CO	PAHs	warning
9.31720	9.80713	7.39186	5.15601	5.15285	6.98634	1128.01208	0.07162	7.36027	37.33034	10.79756	65.49406	51.20219	8.44081	6.78744	49.80183	9.60722	1.00000
4.47364	8.97296	7.23222	10.29588	6.13080	6.65714	1132.16676	0.08814	-15.58602	39.64762	10.12648	60.57945	27.76056	20.05861	7.19698	44.39183	7.01832	0.00000
6.81502	9.09861	8.08130	9.04836	6.10907	6.41723	1184.14541	0.03556	69.67639	62.90674	8.05783	31.21471	41.29444	23.58800	6.37331	42.59186	10.51918	0.00000
6.86662	8.51673	8.00085	9.63182	8.54518	6.54194	1130.09837	0.03584	-73.81669	34.40225	8.70216	52.06112	45.44868	5.74641	5.33383	46.87370	7.42125	0.00000
5.63149	7.04582	5.55474	10.68281	7.71958	5.98187	1084.89169	0.06920	-83.2321	73.61056	3.54010	42.74686	33.08014	14.54560	7.44050	55.41935	5.40938	0.00000
4.32079	9.14388	8.16626	9.40824	7.79231	8.62244	1184.79052	0.03300	-0.74934	44.43567	9.62214	38.70914	51.62907	10.77213	6.68518	41.65532	9.05154	0.00000
9.88723	10.52624	6.31683	3.89777	8.01621	9.48159	1164.58284	2.03255	-2.98884	71.54291	7.59955	65.75014	43.32686	18.67644	11.28077	74.50931	10.25330	1.00000
3.75211	10.24269	7.89869	7.74191	10.18236	5.83969	1129.23040	0.05296	91.61356	49.65300	9.86638	43.80732	26.44931	9.81800	6.24943	72.98613	9.58897	0.00000
	7.83850	8.61931	6.29491	7.89136	8.09304	1180.60734	0.93806	73.38333	61.14166	10.61898	49.69843	31.71667	24.34199	10.50733	57.89836	10.01671	1.00000
2.82309	9.22559	5.85044	9.65655	8.73664	7.40135	1199.18010	0.94971	103.6032	46.61705	9.72670	51.95332	1.6561	17.36843	10.51172	52.26767	8.75065	1.00000
6.87461		8.19280	7.53089	9.08503	7.58016	1169.37113	0.04552	125.51176	43.90979	8.24215	37.95555	42.64031	13.32726	6.73046	45.10790	9.13185	0.00000
6.99462	7.64280	7.98474	10.97533	5.71624	7.62589	1093.54767	0.01744	-2.58736	67.89753	8.09623	53.82452	56.56317	3.44780	5.18819	55.50634	9.15858	0.00000
5.53596	5.85660	8.89266	7.75720	7.45081	8.23224	1050.86036	0.50463	12.53463	48.12732	10.70012	78.71684	55.67938	7.00277	9.84351	54.37678	11.00861	1.00000
6.54821	8.83996	8.28648	9.68873	6.61167	8.69496	1053.74692	0.12564	11.04979	62.85742	3.44352	59.78099	44.59445	28.66977	8.18544	53.37343	5.36537	0.00000
8.62563	8.73070	8.76894	7.59047	8.29634	6.77363	1184.91261	0.04011	-113.3187	44.57141	8.32264	27.65757	53.51684	12.06162	5.51014	32.82306	9.25093	0.00000
7.14851	3.89071	7.45879	9.48447	7.91721	9.02355	1169.40997	0.07119	-116.21677	62.79529	7.38220	48.64497	33.7207	25.23006	7.10830	64.63255	6.61028	0.00000
6.70494	7.03247	7.65033	7.71593	7.27857	6.96779	1095.43043	0.13241	123.89071	63.05293	9.81634	46.12478	10.31672	7.67088	8.16832	45.95262	10.51239	1.00000
6.47201	5.37350	7.46454	8.66921	7.11892	8.50533	1137.03285	0.17583	115.8614	26.50075	7.94147	32.70548	-31.95224	10.81309	8.70354	56.65054	6.86761	1.00000
9.41717	10.26272	6.86105	4.23819	7.79425	8.63150	1114.65406	0.04102	35.59642	46.01088	6.65400	46.91977	3.11988	25.95841	6.74401	49.16920	10.35447	1.00000
4.64935	9.68571	7.73553	5.33089	7.83569	7.30834	1150.34389	0.11092	150.60036	54.86228	9.23235	46.39074	-34.88422	13.75651	7.79941	63.31720	9.35362	1.00000
5.19437	5.23338	7.88441	10.46556	7.81930	6.58566	1121.65658	0.82913	65.50917	67.48503	8.00822	55.26952	44.85278	14.02150	10.38082	51.36976	6.93769	1.00000
5.26885	4.86457	7.32945	9.80115	8.26975		1158.89058	0.14293	-51.50361	57.46600	8.47381	57.91966	-29.2975	6.27485	8.36210	67.70172	6.84825	1.00000
7.72438	6.35601	8.66064	6.27701	6.36595	7.66540	1178.15265	0.05693	57.3552	40.12811	8.25771	60.53609	51.4781	2.62929	7.09056	51.91255	7.90084	1.00000
10.53265	8.98592	7.14748	5.46053	7.77526	8.37500	1149.42627	0.09697	-73.95097	45.78493	8.36123	57.90095	40.72371	2.15174	7.64968	43.23965	8.89723	1.00000
6.30910	6.16750	8.75854	9.55330	7.56079	9.27219	1171.66862	0.18851	-77.43532	38.74940	8.69326	42.05773	20.14298	2.62154	8.71973	48.11528	8.53744	1.00000
3.19728	8.03856	8.63039	5.80851	9.98737	7.69972	1194.78199	0.10061	37.49338	34.52539	8.00932	50.12104	55.62047	0.82114	7.90161	48.65427	8.14072	1.00000
6.61695	7.52708	8.65007	9.92888	8.81183	6.46306	1079.91011	0.19973	0.57856	34.11714	4.98159	24.78390	40.70995	11.28395	8.76290	31.86619	4.99987	0.00000
2.87430	9.68078	8.34729	6.33107	8.20010	7.90519	1067.47552	0.06784	-38.94722	54.44159	10.84065	62.82246	-15.675	19.66467	7.23252	58.75640	6.32439	0.00000
8.31756	6.20994	7.78448	4.90664	6.93584	8.09877	1126.18587	0.22125	76.0586	63.30922	9.57902	64.15852	16.06213	4.55173	8.89563	40.42800	9.80078	1.00000
7.66318	6.98514	9.00020	9.05764	8.41846	8.59448	1179.45326	1.21192	-73.99681	29.48294	13.45583	42.42381	40.94065	15.17917	10.74274	72.79239	10.05103	1.00000
6.30114	7.26293	8.20901	8.31159	6.16388	7.09540	1052.51657	0.46978	31.4976	55.18161	4.41023	62.08488	26.67319	22.86309	9.77814	59.77588	7.37567	0.00000
4.73817	5.47198	7.02835	9.72685	7.64614	8.62969	1122.52438	3.30009	7.11393	42.41158	8.23304	72.94277	51.08468	9.33506	11.78084	48.13783	8.98119	1.00000
5.90775	6.52084	8.60465	8.55240	8.73580	7.99903	1084.42352	0.40577	133.42825	42.58789	7.85490	49.32710	45.47885	38.71148	9.61991	51.30151	8.72313	1.00000
	8.30344	9.55864	6.37259	6.10343	6.30278	1183.79871	0.08879	-84.13722	45.11361	9.48157	66.50209	9.92787	7.02453	6.95771	44.32692	11.56056	1.00000
3.29934	9.85188	8.52470	8.59389	6.88409	8.16342	1059.60104	0.02995	-75.11028	39.42713	8.42337	28.16333	-15.21194	24.99252	6.09934	39.14802	7.06592	1.00000
6.59217	6.35309	7.55357	9.70780	5.53424	8.88258	1150.84399	0.17142	-85.43772	60.43484	6.72257	68.72825	10.63504	11.53607	8.55788	29.57425	6.54998	1.00000
6.07096	5.98335	9.15693	9.67978	5.52450	6.87264	1148.39698	0.27962	-77.43532	62.45621	9.41830	53.37490	20.14298	20.45373	9.17366	38.06234	8.81376	1.00000
7.73139	6.76462	7.58771	9.31302	6.28075	9.57437	1199.24413	0.07808	-1.29243	32.77603	5.97081	74.57475	53.49389	26.11513	7.58727	58.99415	5.62597	0.00000
5.72492	5.98380	6.40514	9.51137	7.00680	7.82461	1087.40280	0.69560	-75.87877	44.22960	8.35897	58.43640	5.6561	12.56238	10.21331	40.72627	8.85567	1.00000
4.47550	9.85143	9.56872	5.67609	7.29847	8.48997	1056.56825	0.20388	92.48278	34.05243	8.55170	66.31139	58.23583	11.79758	8.75055	50.35250	7.49221	1.00000
4.41094	4.24176	8.95887	9.20290	9.11489	8.28341	1096.25529	1.00782	15.16554	42.21669	8.61004	36.64260	-4.5833	7.40143	10.57349	62.60006	6.86454	1.00000
6.54576	6.00737	6.37819	8.55300	6.74846	5.87893	1182.81670	0.15097	144.23058	48.64023	7.72204	54.53410	-5.85746	14.17160		35.36179	7.24665	1.00000
10.83843	8.97438	7.61172	7.66798	6.74112	8.25432	1077.37902	0.04052	-97.92977	53.07413	6.97063	63.36889	38.06084	11.81493	5.80335	29.87785	9.08829	1.00000
9.64930	8.59456	5.90866	10.84541	9.01755	7.94063	1077.62760	0.04941	-80.66756	38.11640	7.73395	26.27713	26.68451	5.88133	6.05615	59.30510	9.14028	0.00000
7.15656	6.49316	7.27339	8.59839	6.89902	8.52132	1100.27643	0.12715	-99.32556	35.29854	8.78373	52.67539	19.32889	6.97134	8.15671	53.32388	8.89288	1.00000
6.78584	6.44958	6.79659	7.89602	7.30206	9.02581	1051.62922	0.07656	29.47306	27.18156	9.64924	38.56742	0.49113	20.07635	7.48212	54.51676	9.42203	1.00000
7.10966	7.26681	6.94599	8.48894	8.92073	6.29908	1056.67321	0.12610	120.33063	56.13057	8.73650	54.16071	37.65181	11.99992	8.24540	42.85033	9.60124	1.00000
4.46986	4.40553	7.99891	8.86090	8.40850	7.97316	1071.37089	0.26434	111.50861	34.91440	7.42605	39.20597	32.54278	20.93372	9.14008	46.92445	6.50618	0.00000
7.01878	6.58207	9.27437	9.43286	7.12731	7.71321	1129.66981	0.14563	13.31783	56.75481	7.70465	40.90403	52.61131	24.54895	8.41374	55.61968	4.45587	0.00000
6.67118	6.83194	7.45356	8.92771	7.51190	6.43745	1076.36111	0.26397	4.21372	48.26334	10.80162	56.09570	51.12794	23.69244	9.07466	61.38393	11.70992	1.00000
4.20858	5.08494	8.17855	8.36098	6.34321	7.01458	1079.57042	0.38715	-35.71667	58.98581	10.36006	36.76468	-8.66667	19.86164	9.48863	49.48153	9.06257	1.00000
5.82073	6.21894	6.91260	8.61239	8.20081	8.67307	1075.43904	0.26872	-73.49484	47.54621	9.57549	49.02027	41.14676	16.07949	9.09469	61.42809	9.56437	1.00000
4.83287	4.79855	8.69055	8.44954	6.67639	8.68693	1183.62419	0.34064	138.89585	51.46323	7.51736	70.29466	36.33011	17.05945	9.32786	59.12149	6.68528	0.00000
4.64026	9.93651	7.02820	7.28798	7.36708	8.28030	1097.53763	0.20040	133.42825	70.12319	10.18546	44.94136	45.47885	8.05351	8.85690	56.78468	8.01413	1.00000
5.91891	6.18504	7.35151	9.47471	7.74780	5.85164	1105.33931	0.53696	-117.70755	57.59172	8.05611	61.26785	33.52253	25.02700	9.90954	45.88058	8.65910	1.00000
3.33869	6.54194	6.44504	6.92315	7.83201	8.95426	1158.05709	0.14276	10.78222	55.77487	8.75916	41.30653	36.46917	8.15073	8.41627	52.39596	8.44097	1.00000
7.79076	5.56423	8.40924	10.30567	7.29958	6.82913	1193.20603	0.07353	104.09701	42.48114	6.06999	46.05998	-1.26424	2.24466	7.13464	38.18146	4.72482	0.00000
6.30419	9.53308	5.95594	6.32984	7.33708	6.40995	1115.79587	0.10321	33.72798	40.58439	8.96249	53.18969	53.53395	19.90664	8.07870	61.01669	8.70020	1.00000
8.15146	7.03800	6.74729	8.29780	7.69941	7.02276	1109.85469	0.02663	11.18709	55.05606	9.57799	54.62888	48.73218	17.79062	5.46578	55.99928	9.21732	1.00000
6.77203	8.10443	8.02397	9.92354	6.94308	7.46362	1178.41222	0.07588	30.79165	38.46066	7.85621	44.69646	-27.76952	3.38739	6.69362	64.33207	10.90063	0.00000
7.15835	6.26008	6.46238	3.52184	7.09968	7.99776	1139.88998	0.24475	73.85535	41.25808	8.76046	46.77204	18.51957	29.11841	8.90299	44.53898	8.79226	1.00000
2.88084	10.69959	9.00561	8.65045	6.29457	7.15296	1112.55533	0.35652	-84.13722	65.97688	9.65102	57.12742	9.92787	14.10905	9.43314	54.81894	11.65927	0.00000
8.58990	7.97224	7.16707	8.84383	9.10739	6.92033	1137.62689	0.07567	8.4493	53.05841	7.60519	59.17199	50.09019	18.14993	7.26687	59.42653	8.86969	1.00000
6.88318	7.61441	7.31496	10.83549	7.46462	8.84308	1103.78382	0.07569	-76.51552	53.67239	5.54761	48.65818	39.32011	14.77366	7.52607	32.16843	3.69932	0.00000
7.59183	9.38045		2.50902	7.14506	6.59292	1076.64430	0.34680	-122.40433	31.55656	8.04710	34.77129	37.71715	8.83553	9.37933	33.39919	9.16947	1.00000
5.37725	8.57016	7.26539	8.24848	6.37305	7.59846	1108.12331	0.03274	-75.87877	53.01182	9.71653	21.62490	5.6561	25.24644	5.98225	47.33972	5.97485	0.00000
4.39597	8.37782	6.75301	6.20566	6.91297	6.89103	1129.36128	0.06624	123.62494	50.93190	8.17647	62.16220	12.37169	38.57286	6.94549	49.01314	8.97105	0.00000
6.60300	9.79210	7.44219	7.87906	7.66827	7.37201	1180.23798	1.05070	-88.64235	45.23975	8.16988	63.50030	46.09273	-2.51576	10.61020	23.98595	8.32856	1.00000
5.25229	4.86470	7.27834	9.60284	7.37246	9.28842	1179.30411	0.15056	24.6522	45.77563	4.86116		60.2052	11.16404	8.46539	39.23383	6.83121	0.00000
6.22081	7.38535	7.70806	5.70178	6.45571	8.54869	1138.80871	0.32963	126.665	36.63699	9.15035	54.48401	36.6009	6.17831	9.33984	56.99526	8.53996	1.00000
7.53787	10.35408		3.25047	6.89116	6.61085	1053.74207	0.28671	98.50893	63.85779	8.59020	58.17896	16.68911	13.18289	9.24518	51.16710	10.10221	1.00000
5.81494	8.97754	7.12497	7.07181	7.56900	8.09187	1083.16087	0.06524	-84.50855	36.30165	9.07529	47.99833	39.08367	28.43884	6.57439	45.93306	9.43634	1.00000
5.87715	11.05612	7.67239	8.40689	7.87605	5.81362	1126.91879	0.48433	40.74357	47.71122	10.19701	72.80856	37.31309	20.13043	9.80219	28.09684	9.26435	0.00000
5.99614	5.38560	6.70636	7.74055	6.70070	8.32298	1061.88703	0.12469	9.17702	66.68568	9.22589	43.48869	48.78232	19.42576	8.30901	74.88614	8.02765	1.00000
7.37458	5.15905	6.58729	9.83916	9.01450	8.14943	1100.34019	0.07857	9.47629	44.23809	5.73781	66.88035	53.59337	2.88030	7.87417	59.21199	6.23800	0.00000
5.52615	9.21671	7.76851	8.04789	6.59149	9.50591	1159.26018	0.57362	-75.11028	62.36163	4.72088	42.52845	-15.21194	2.59521	10.01298	58.59945	6.07112	1.00000
3.70912	2.67462	8.25127	7.70240	9.42905	8.61127	1095.95573	0.31626	75.16878	33.47832	7.78673	58.47010	30.81383	12.22048	9.36858	47.83285	8.75735	0.00000
7.79743	5.06866	6.40457	8.69240	8.58030	8.24245	1088.49228	0.18947	-4.10734	27.65764	7.16085	43.19963	38.68712	21.61352	8.69510	47.13197	6.51694	0.00000
0.92979	7.46525	9.12894	7.95698	7.64191	7.06993	1127.79319	0.06577	-97.54667	79.46045	8.25633	35.46889	30.5427	8.32121	7.08523	36.35467	6.81302	1.00000
5.97689	4.88826	5.05228	9.78295	8.92918	7.44877	1088.02499	0.05845	-63.13414	50.37575	5.48713	60.70179	46.23899	19.98146	7.76798	49.12029	6.49169	0.00000
7.27510	9.28007	8.35174	4.82816	8.24363	7.80810	1139.75792	0.12920	9.72749	55.56935	8.55375	55.19466	48.28259	21.53312	8.25214	61.34045	8.39770	1.00000
5.71504	10.12603	8.86895	8.98663	7.72952	6.81802	1154.92264	0.07455	117.81667	38.71059	9.18009	53.22103	36.81667	9.53987	7.49755	65.95585	10.57157	
7.16201	4.19416	7.23616	9.88185	7.56845	6.47724	1127.52405	0.10228	-87.882	48.61158	7.68992	29.68456	41.85059	24.04886	7.94478	58.42494	5.81186	0.00000
3.79515	9.00201	5.88851	8.16827	6.93623	8.25299	1091.93059	0.04319	89.11943	43.98182	9.76373	36.93601	23.9028	20.13740	6.51271	37.05134	7.91854	0.00000
5.69001	8.86822	6.92214	9.28109	8.80394	8.92003	1123.04593	0.04158	103.81667	37.16008	9.23899	41.72269	1.6	16.65912	5.80299	36.70399	7.22143	0.00000
7.92381	8.47892	7.78079	10.08742	7.40560	7.93601	1109.66658	0.03505	-86.57415	32.82361	7.94737	54.50227	15.48131	14.50272	5.42572	44.78988	9.11208	0.00000
5.02333	5.12463	8.24375	9.62649	5.99402	7.42835	1141.33215	0.54784	8.86704	35.98308	8.49665	60.69041	50.23805	16.10239	9.88732	45.54896	7.46743	1.00000
7.14541	6.88168	8.63864	7.99032	7.55808	6.19157	1162.10321	0.83575	-102.36764	90.99886	7.17789	51.21427	31.84568	29.91944	10.39627	71.55589	6.50511	0.00000
6.51006	6.21168	7.74710	6.70456	8.64163	8.80756	1195.35418	0.21598	73.66633	69.86787	9.25988	60.88438	25.92493	23.80164	8.81157	55.49192	9.53526	1.00000
5.86956	6.61844	8.01822	5.88140	8.45274	7.24318	1140.28253	0.83995	48.26258	77.64191	7.39248	37.47508	33.86419	25.51974	10.38328	34.63954	8.14026	1.00000
6.04160	6.31606	6.90164	8.04988	6.90255	8.13023	1180.40016	0.30458	-1.5443	54.45119	6.22437	30.47268	50.75767	22.20983	9.32984	64.05037	7.07999	0.00000
6.66938	5.66108	7.74129	9.17904	6.38696	6.76423	1158.10390	0.40097	15.16554	58.12026	7.80334	50.49495	-4.5833	15.38559	9.63624	43.42185	5.38867	0.00000
6.11669	7.22507	7.12904	5.80668	7.79970	8.67751	1159.36476	0.39341	-2.1875	50.62616	8.22192	43.72144	51.26	16.10665	9.54195	62.54061	9.52870	1.00000
5.41151	10.55076	9.51031	6.61696	8.22736	6.80583	1093.56950	0.10910	103.61667	52.22443	10.27331	85.68150	-1.6	17.68300	7.91264	45.17445	7.37485	0.00000
6.29845	6.03687	8.07967	8.56431	9.64876	7.64996	1154.06891	0.31766	-77.4286	57.46837	8.61871	33.38901	39.00622	13.90045	9.27387	52.43863	9.15575	1.00000
3.96084	9.20294	5.79384	8.54929	7.95621	8.27460	1069.70755	0.03600	1.6	31.67463	9.62454	41.47683	43.11667	14.07890	6.53671	61.53219	9.67646	0.00000
6.94698	5.96852	6.90115	6.42951	7.80034	8.23334	1058.69797		38.2739	55.16198	8.72014	57.34276	46.7055	8.85940	7.69193	41.47499	8.25744	1.00000
10.21397	9.45455	9.00523	6.93333	8.42992	5.83786	1180.68447	0.02782	37.00438	31.94669	9.99152	44.31696	-7.60361	23.11699	4.98672	42.81267	12.42103	1.00000
1.98050	9.30559	8.06043	9.43090	8.59976	9.13358	1196.27293	0.36121	-76.51552	43.00182	8.78143	29.34428	39.32011	14.93182	9.51604	55.37258	7.24329	1.00000
6.48220	6.34743	7.31396	9.54674	7.39748	7.97105	1164.60497	0.29516	73.85535	49.22029	8.09753	36.43826	18.51957	12.96138	9.23313	46.71912	8.40123	1.00000
5.81073	8.75942	7.87936	4.74226	8.79503	8.06032	1053.14292	0.07293	74.80555	53.73157	8.10507	29.09539	34.08565	39.21612	7.68034	32.87122	7.96191	1.00000
5.19378	2.10791	7.25743	8.22988	6.56926	6.71150	1131.08194	0.24257	-69.08333	47.73518	8.28963	42.64095	-16.25	23.69269	9.05347	39.18343	8.38475	0.00000
6.17513	4.24639	6.30329	9.27358	6.52907	6.82103	1079.14536	0.18706	-91.77127	40.73795	6.76088	38.28955	37.95143	12.30944	8.69202	49.19733	6.71594	0.00000
4.33052	9.13906	6.35718	8.32701	9.12088	7.19683	1177.91176	1.66496	-77.4286	47.19680	8.50008	61.67885	39.00622	21.71656	11.09530	48.17640	8.99499	1.00000
8.19873	6.91882	8.42250	6.51277	6.11416	8.73239	1130.70603	0.03817	34.3869	50.84421	9.72100	70.98242	11.8659	-5.91348	5.62041	47.17414	9.57382	1.00000
8.91980	6.63045	5.49054	8.10978	8.66104	8.15338	1155.88349	0.47081	39.8302	39.01495	7.24390	61.02450	64.5635	21.10907	9.80694	28.67724	6.32219	0.00000
4.22353	4.96151	5.47270	11.22616	6.68177	9.91637	1189.12742	1.01886	-81.26367	65.55329	8.85208	62.49780	28.90054	20.65381	10.60481	46.38853	7.67495	1.00000
7.62531	8.34888	6.84450	8.38678	8.47501	6.77333	1165.30333	0.03967	136.51667	61.17424	8.90433	57.15500	35	22.08728	5.85204	49.68946	7.36966	0.00000
6.11904	6.44410	7.00517	8.47062	8.49630	7.01491	1103.87908	0.10321	73.85535	68.23629	9.26764	53.69652	18.51957	21.75008	7.74559	50.86539	8.75345	1.00000
4.95582	6.86302	7.75149	7.79055	7.82219	7.82297	1177.25992	0.41737	86.00214	67.65140	5.48737	56.41885	46.51872	41.07795	9.63385	61.97780	6.88951	0.00000
6.63395	7.62115	7.36811	9.28256	8.52351	8.27028	1188.09591	0.73806	101.02083	44.59387	9.27947	48.60157	4.02219	15.74543	10.23991	61.23089	11.40785	1.00000
8.04453	8.47279	7.88251	10.87255	6.49278	7.50579	1175.69729	0.29161	123.33471	59.12286	6.55592	50.84335	8.56697	22.19965	9.24340	61.75439	8.95331	1.00000
6.43181	7.45986	8.50972	9.49333	7.98214	6.31755	1155.67882	0.50936	-1.47217	59.41277	10.71074	52.15977	53.46506	27.22022	9.87125	52.40040	12.80289	1.00000
7.66947	8.81308	7.39802	5.23457	7.53351	7.73028	1115.56701	0.36502	24.43973	34.68327	8.07827	67.75172	0.76755	9.36597	9.46716	58.07912	9.72996	1.00000
7.50976	7.06247	7.37421	8.13076	5.66551	8.34663	1166.91044	0.07845	5.03586	39.10692	7.26319	33.33831	43.83125	22.38666	7.42155	49.59516	7.16250	1.00000
6.28794	9.34257	9.38095	9.36474	7.29488	9.00466	1093.30776	0.19525	36.73307	35.31818	9.13130	54.73532	55.38752	24.85423	8.74249	38.30329	7.05924	1.00000
5.70489	6.39525	6.78365	7.75534	8.06425	7.30084	1077.45346	0.22042	13.57661	68.23441	9.74396	30.32898	37.31065	1.63752	8.90665	79.05075	9.90903	1.00000
7.34807	8.32798	8.85990	6.01854	8.78162	7.60814	1139.95708	0.31436	121.3152	46.02114	11.48138	72.86243	14.14989	12.44328	9.25494	50.91601	9.91990	1.00000
6.56663	6.11875	8.10844	8.82695	9.46941	7.13367	1125.30515	0.14875	77.9129	47.12682	8.70821	37.13707	25.6439	10.05514	8.45699	43.90716	8.31837	1.00000
5.44391	8.75804	6.60686	8.71655	7.35619	7.73138	1095.03584	1.53266	26.97253	58.88485	9.32916	30.49187	49.65186	14.89735	10.99429	43.47137	8.94957	1.00000
4.22484	6.72886	8.56829	9.22487	9.29087	7.54633	1068.08159	0.77729	75.11937	57.62674	9.26582	38.89246	20.88098	15.66603	10.32345	51.78481	9.95405	1.00000
7.32311	6.42599	5.92967	6.12261	7.46519	7.97607	1181.85824	0.69160	-102.36764	56.78941	7.92463	58.35365	31.84568	26.53284	10.18950	60.26075	8.25153	1.00000
5.04000	9.72644	7.49483	5.54978	7.23668	8.94215	1102.81351	0.06059	6.76111	39.40912	10.22417	52.02214	53.16167	9.45429	6.55103	36.22313	6.89575	0.00000
1.64669	2.75724	6.17494	7.31781	7.82602	8.13459	1185.63818	0.29823	1.04945	48.26522	7.13449	33.52373	35.06544	-1.94908	9.17029	58.27084	9.41567	0.00000
4.54115	6.15559	6.15378	5.93075	7.92309	9.21641	1186.33883	0.08956	13.57661	82.76123	7.75194	52.90174	37.31065	8.78023	7.49374	45.38103	7.55930	0.00000
6.37446	5.84943	7.76649	7.99734	6.92075	6.89057	1087.87439	0.11006	13.28702	49.64307	8.41473	58.60877	52.4581	12.14741	7.81677	54.63416	7.71173	1.00000
5.13212	7.45439	7.49149	9.51942	6.77370	8.44259	1167.84261	0.21673	-60.94228	72.30997	5.64300	33.64350	14.67751	35.35949	8.78779	48.29825	4.95042	0.00000
6.86485	6.33538	7.06238	11.80249	8.11161	6.89608	1194.70973	0.13995	0.30367	49.89756	6.59615	56.91062	51.38673	20.43424	8.41788	41.02354	6.08632	1.00000
5.36325	9.62131	7.75857	8.24522	6.40277	7.64869	1147.64199	0.11574	3.39467	54.07699	9.04597	54.79455	6.45407	12.52324	7.64762	57.77377	10.14206	0.00000
4.75687	6.18148	10.31821	7.02569	7.68573	6.48737	1050.91590	0.70263	-122.2054	23.13183	12.86958	66.99180	47.76232	18.78593	10.18771	53.28372	13.88022	1.00000
5.65754	7.61092	5.94816	8.94011	7.73033	7.15434	1057.76915	0.04675	112.01667	37.87003	8.40299	38.66129	-7.81667	10.83541	5.83099	50.54104	7.53031	0.00000
2.69420	6.77280	8.10553	8.56921	8.09578	6.70735	1140.88834	0.23115	-4.0573	53.81445	6.13693	52.55761	55.82737	23.32166	8.95464	55.42475	6.21284	0.00000
7.57117	7.26138	7.56175	5.75615	6.03060	7.52052	1197.45591	1.72612	85.83636	64.14696	9.19723	58.73892	25.66795	2.71039	11.12397	43.10387	10.56549	1.00000
8.16820	10.24320	7.99698	8.65162	9.07493	7.08479	1074.24653	0.07917	-73.26022	56.10652	8.65330	42.53588	6.46838	-2.03336	7.33100	27.83795	10.88360	0.00000
4.03910	8.18286	8.44049	6.65365	6.46977	6.24678	1147.84780	1.73145	120.4861	42.72972	7.97337	58.07215	16.0438	32.00967	11.13130	44.88615	8.69697	1.00000
4.93680	8.46616	6.57941	4.92946	8.55361	7.74270	1186.67612	0.24843	112.9	39.35728	8.47724	30.31516	27.85	18.12006	9.06204	37.45132	8.70980	1.00000
5.76434	5.38957	7.50494	7.70054	8.36115	6.55311	1073.87052	0.27997	6.26667	54.31299	10.39481	30.58423	51.21667	15.63051	9.16061	57.30314	10.02993	1.00000
8.19344	9.66745	7.92452	4.63418	6.74057	8.98645	1107.82491	0.07889	-97.54667	50.51915	7.73134	53.81458	30.5427	30.36983	7.21802	36.24643	9.20493	1.00000
5.67995	8.49972	7.72521	5.96279	7.45952	8.96349	1167.33135	0.92829	-2.98884	44.76128	8.03870	41.23149	43.32686	-0.73885	10.48593	47.67423	9.75176	1.00000
5.38567	9.01393	5.83391	7.65645	7.71363	7.33646	1133.61642	0.08162	115.88782	41.50086	9.58915	62.37113	-32.05251	22.09605	7.11857	50.55047	9.52548	1.00000
5.13059	6.16620	8.20040	7.74860	6.66147	6.39949	1160.31801	0.33220	9.47629	63.97552	10.36165	39.74079	53.59337	16.09320	9.36968	44.70188	10.53270	0.00000
6.71494	7.56223	8.68304	8.30742	7.91384	9.27489	1080.11146	0.65567	9.22796	57.29153	9.08832	41.88143	48.46458	8.12930	10.08082	59.13079	11.08106	1.00000
5.00289	10.61321	7.06900		8.37003	6.67860	1109.74217	0.06189	-122.38731	52.90133	9.86275	59.24193	45.53929	7.20267	7.62051	33.56430	8.90387	0.00000
