PRES	SO2	warning	CH4	NOx	PAHs	CFCs	longitude	latitude	H2CO	Pb	PM10	C2H3NO5	NH3	PM2.5	O3	CO	TEMP
1181.12435	9.69561	0.00000	10.22368	9.10240	8.47968	35.88407	-2.16	34.31	39.39958	70.65531	10.97527	0.49689	12.37858	10.63577	9.04893	9.01875	31.09616
1199.17667	10.05777	1.00000	8.19158	10.17373	9.57024	27.59269	14.30935	40.92298	19.41074	36.49118	9.75021	0.15868	7.73459	6.71431	7.91685	11.94837	15.07507
1172.37964	9.25110	0.00000	13.28057	8.62972	10.31117	52.43566	30.28491	60.02427	38.58539	51.05775	9.07852	0.08331	8.05916	7.21162	8.49235	9.00475	1.40091
1180.56839	9.36296	1.00000	11.32916	10.06093	8.66645	48.67019	-73.49484	41.14676	42.27831	75.47324	10.54036	0.32998	9.04834	7.19091	9.60548	7.48741	7.07936
1055.22378	9.68865	1.00000	11.15493	8.56733	10.99439	48.37584	-0.59543	44.80477	68.02244	48.36936	6.79810	0.02590	8.28231	9.01168	6.56788	11.28808	2.38167
1146.31311	10.61172		11.33228	8.94598	9.26207	65.26551	38.2739	46.7055	65.56746	31.90431	10.12183	0.22928	10.17309	8.76390	11.13127	7.92468	15.98008
1095.91091	10.22084	1.00000	11.11791	11.14617	9.68526	67.98843	57.3552	51.4781	38.64391	48.77834	7.42823	0.02994	6.44682	8.46461	4.72404	11.99909	11.44513
1154.21838	7.84648	1.00000	7.51592	8.99372	9.39876	79.54682	-89.64066	40.56754	41.54921	47.60076	10.41896	0.29495	10.44484	11.50747	10.39368	11.04195	7.37729
1138.78750	9.98609	0.00000	10.52232	8.98013	10.34012	42.49795	-50.19556	-19.72806	40.72607	61.20566	7.98797	0.03973	9.85765	8.34229	9.81646	9.10433	12.13117
1090.61003	10.20001	1.00000	10.35628	9.77132	9.07024	55.64257	139.07204	36.24624	67.58348	65.36500	10.41754	0.29669	9.02804	11.39441	5.60550	5.38987	0.11108
1103.86636	9.45206	1.00000	9.94351	8.97802	10.06794	49.25875	-0.59543	44.80477	44.09502	65.41923	11.58211	0.91216	10.66960	9.18024	9.18282	8.05879	16.97671
1178.52030	9.89522	0.00000	10.21750	7.20395	10.40285	46.24242	73.97117	31.96258	52.24471	49.55213	9.77629	0.15732	10.84207	11.05361	6.10696	5.91141	34.80386
1173.91916	8.05637	1.00000	10.92053	12.38862	10.33235	40.77700	47.1192	42.819	42.96309	59.55115	10.67678	0.36532	11.11227	6.08364	9.92032	6.49197	10.41612
1133.35144	10.22555	0.00000	11.25501	8.86443	7.77734	36.21090	31.33078	47.56494	40.18445	51.71105	9.71311	0.14727	12.98559	10.84194	8.72523	6.95820	-1.07788
1112.13311	9.82808	1.00000	10.97809	8.86829	9.08320	56.52773	13.28702	52.4581	38.09089	30.74245	8.18899	0.04407	8.11710	8.10288	8.04250	10.13823	4.77531
1178.61703	11.25353	1.00000	10.82917	8.84158	10.81726	38.93958	-50.19556	-19.72806	55.30237	56.79595	6.95486	0.02075	8.68236	9.40170	6.92938	10.03133	26.87847
1059.18649	10.07500	0.00000	13.77069	8.35682	11.02299	68.35994	-48.62789	-17.74431	32.79503	60.41231	10.14469	0.23532	8.56019	5.39373	8.69376	7.92833	7.62784
1124.22397	10.27097	1.00000	10.47974	9.80348	7.62619	36.60198	12.87117	50.23271	61.14671	55.70241	7.84196	0.03394	10.81747	6.96132	6.92646	8.62501	36.25104
1103.93296	8.22052	1.00000	11.90047	7.53921	9.47202	58.58630	35.59642	3.11988	75.97856	40.76570	8.19436	0.03764	7.89287	7.01626	11.82359	8.35909	34.40347
1069.22568	8.43874	1.00000	12.58751	11.40365	9.88593	13.89527	-34.88111	-8.05389	53.75606	52.96924	8.36198	0.04824	7.49490	8.60163	10.40528	6.96519	34.73021
1073.35013	10.89791	1.00000	11.65957	8.60230	9.93468	37.40751	-1.4001	7.06273	55.66273	63.41915	9.83143	0.16754	12.53495	7.80894	9.70572	4.81435	17.14374
1117.58978	9.25375	1.00000	10.61009	11.20713	8.69414	61.41271	136.51667	35	47.01114	67.88587	8.39941	0.05247	6.59022	8.49802	9.52751	11.07913	24.22402
1199.16363	8.44046	1.00000	12.76072	8.41251	11.25829	70.17648	-74.96933	39.71734	34.75176	39.46429	9.33574	0.10437	9.94434	4.95426	11.17234	5.55578	9.18110
1077.38021	9.27666	0.00000	11.86964	9.70453	7.85513	81.18481	-122.38731	45.53929	37.82739	43.54490	7.59540	0.03017	9.05510	7.58418	9.30521	8.56947	27.98447
1129.57024	10.55713	0.00000	12.00139	8.30450	10.38499	44.12895	-73.49484	41.14676	38.79282	40.87192	6.89187	0.01659	10.24535	7.40058	6.93234	7.43752	17.24436
1105.88045	8.48199	1.00000	11.48607	9.49239	9.45567	54.35099	9.29109	45.39402	46.43642	33.87025	7.37790	0.01771	8.67168	7.93038	7.39959	10.42450	-2.28085
1071.67593	8.50944	0.00000	11.77655	9.59664	8.83233	36.69333	-78.04471	34.25628	59.85841	57.35608	12.14474	1.58233	9.10886	9.42848	8.48693	9.31472	23.08236
1187.81292	10.20000	1.00000	8.60971	8.55288	8.85242	29.44671	13.57661	37.31065	52.64327	50.80041	9.85501	0.17564	8.45614	7.29415	9.64068	9.68855	38.77759
1187.17600	8.05719	1.00000	10.55709	9.41464	11.12569	44.03053	-2.12139	52.48173	51.67678	39.28742	8.22950	0.03801	8.20363	10.19291	8.95507	9.00641	29.21828
1053.03355	9.53266	0.00000	12.16074	10.37973	8.55558	47.41517	-63.13414	46.23899	43.06849	64.97453	8.00736	0.04512	7.35023	7.45421	10.14470	7.44496	14.87627
1171.84207	8.61011	0.00000	10.84868	9.05459	10.64010	57.38642	76.92421	60.97944	33.87773	40.92105	9.32032	0.10604	7.61640	8.86574	8.48721	10.48228	10.08328
1065.69881	8.16595	1.00000	9.26978	8.72302	8.14516	52.86624	4.21372	51.12794	53.76693	52.23128	7.35628	0.02614	9.33478	8.36754	3.60556	11.09857	34.21906
1121.94446	8.61106	1.00000	10.81270	9.59525	8.05815	37.90109	-118.03917	33.95015	50.75981	40.30772	6.63011	0.02013	8.74764	9.23792	7.48618	8.50128	13.04371
1128.33501	7.88445	1.00000	12.17453	9.84766	10.75751	48.75279	34.75699	31.39547	40.48054	58.10983	8.14149	0.04167	8.50299	10.82049	7.53486	7.49951	7.27785
1075.26245	9.63166	1.00000	11.01138	10.63193	9.75837	57.86928	-4.21376	55.82885	35.88341	47.89453	7.84790	0.03242	9.37727	10.07963	9.78601	6.71527	18.90929
1086.27397	9.99417	1.00000	10.06377	9.48574	8.50349	25.92422	3.20639	50.74497	61.53091	47.36900	10.32385	0.26460	11.23422	5.41336	11.80491	7.18302	10.84169
1136.00428	8.87214	1.00000	12.15190	11.38973	8.54300	48.20096	11.5	3.51667	65.89031	62.64952	8.29724	0.04810	8.74835	7.07009	8.91809	8.64837	23.72696
1127.12666	9.77143	1.00000	11.92116	9.56955	10.71849	56.15491	102.3278	2.2139	21.97705	58.63367	10.94189	0.48714	9.94472	5.78747	11.55032	5.87310	5.76552
1170.16853	10.31283	0.00000	10.79874	8.54330	10.07306	48.26728	150.60036	-34.88422	44.09909	50.19676	7.07242	0.01779	7.15991	8.45421	5.51489	12.91715	18.14563
1105.56279	9.85512	0.00000	11.54662	9.60540	10.02697	51.65553	53.26023	54.39304		21.99807	8.54786	0.05117	9.25944	6.29057	6.03889	7.84577	19.07313
1088.18907	8.12584	0.00000	10.11035	10.36544	9.00367	58.06735	-73.95958	40.57788	38.29781	45.83640	10.63142	0.35960	5.07577	11.08886	4.69240	6.20915	23.08088
1122.26578	9.90701	1.00000	12.48672	8.23961	10.39273	45.78474	34.75699	31.39547	47.47738	54.61250	6.22836	0.01678	9.41061	9.57737	9.14296	9.79601	22.04448
1156.68419	9.08783	0.00000	10.89856	9.55848	9.38464	63.37348	120.74792	41.09822	73.63236	75.28647	10.23289	0.24290	11.87328	10.24266	7.42697	7.32294	19.62948
1063.66041	8.06550	1.00000	10.17913	8.81047	8.70106	51.10507	32.86389	53.95278	43.95891	60.82693	8.01514	0.04231	5.81664	8.94193	8.24220	13.02288	10.40069
1158.91968	10.63789	0.00000	9.70868	9.35787	8.70534	40.22392	98.6738	3.7278	37.58130	61.46300	9.43124	0.11777	6.89595	6.27936	5.34979	7.63080	6.15793
1144.16025	9.44391	0.00000	10.33472	10.00148	9.40937	42.23177	53.26023	54.39304	43.67075	64.73747	8.87779	0.07063	9.21892	9.34548	10.82970	8.77620	25.99318
1181.04827	10.50719	1.00000	11.10970	8.59661	8.56231	59.95931	118.9707	-3.5403	65.82250	54.06221	9.09958	0.08637	8.50136	6.35168	9.50051	8.91421	25.21941
1071.61482	11.38557	1.00000	10.70500	9.76794	9.71988	31.89554	73.06784	25.13915	53.49875	62.21589	10.70047	0.38325	11.01471	9.50042	10.60324	7.93343	9.83545
1189.88655	8.32083	1.00000	11.73900	8.56532	10.47320	48.12633	71.57118	32.87533	30.23663	74.50333	6.52788	0.02169	6.43732	9.97540	7.43430	12.56586	15.95383
1131.93167	10.37194	1.00000	10.15756	9.10788	8.32760	71.16290	-0.91979	51.42708	53.21959	64.03926	7.27359	0.01801	7.75031	8.95988	7.54824	11.66519	6.56926
1182.34011	10.52490	1.00000	10.52489	9.61439	9.12826	38.98053	9.15013	13.70727	45.88228	63.89070	9.67901	0.15171	8.60466	7.92664	7.71617	10.22885	-3.19723
1136.71556	8.13268	0.00000	10.22833	9.60086	8.99754	51.54152	7.11393	51.08468	42.18212	61.04611	8.22160	0.04035	7.66585	7.68348	7.44791	7.37314	10.47194
1075.19602	9.42841	1.00000	12.49930	7.96777	9.33407	62.00311	120.97844	14.8361	42.42218	37.86611	5.12641	0.01349	9.01869	10.55468	4.51547	10.61562	9.36957
1122.79097	8.29417	1.00000	13.51553	9.56063	8.80554	85.83172	-52.51028	-28.81833	35.49163	68.75279	8.39571	0.04293	6.52302	5.91171	12.29948	5.42538	-3.13626
1097.48523	9.85379	1.00000	9.19284	9.51111	8.90784	61.58082	-37.07167	-10.91111	37.63733	42.32790	10.83131	0.43301	6.39614	5.22585	10.42644	11.46649	9.84030
1179.55723	9.07412	0.00000	11.21804	8.43818	9.31716	25.30353	37.38115	55.63711	42.74908	43.76049	9.23904	0.09412	7.81476	8.60516	5.30397	9.46928	21.32931
1129.11343	8.82430	1.00000	10.07328	8.71787	7.16513	38.96346	10.18003	24.96334	45.53742	55.23195	6.13679	0.01814	7.31809	12.00378	8.49486	12.39416	34.39882
1061.13179	8.10634	0.00000	10.58946	8.04713	9.78462	55.02686	-117.70755	33.52253	53.85043	73.39891	9.19036	0.09090	9.83622	8.38246	6.41045	10.10199	12.10672
1073.30512	9.11255	1.00000	10.96924	9.94488	10.73223	40.42489	128.63083	36.82167	57.73223	53.86668	9.86097	0.16792	10.44344	7.19564	11.27416	6.67236	10.65281
1127.95725	9.81829	0.00000	10.23604	8.72688	11.81012	43.74575	-7.32097	41.1053	50.36339	58.49312	8.53987	0.04963	6.34923	7.09022	7.79881	7.87562	5.03869
1131.05128	7.91714	0.00000	10.59161	11.54005	9.33255	75.17580	-99.73314	32.44874	56.32114	65.49427	8.58364	0.05786	11.33728	11.21165	7.04391	5.82820	1.61527
1050.83804	8.86787	1.00000	11.70373	11.45612	9.77369	83.19330	44.53333	-22.9	54.57916	63.26195	9.17430	0.08854	9.33149	9.78106	10.54032	8.56283	13.74169
1106.59962	9.53052	0.00000	12.98020	8.46860	8.99516	47.87562	9.29109	45.39402	86.13471	39.36223	10.98226	0.50415	9.53830	9.08671	8.51146	8.10794	18.08901
1084.61158	9.54458	1.00000	7.05821	11.06982	10.09661	48.55674	135.21667	35.06667	55.78023	58.34589	10.64989	0.36693	7.47798	7.09563	10.22757	10.99079	4.50927
1181.18677	9.51196	0.00000	9.57748	8.57045	9.87762	41.19713	-72.22625	18.57677	64.38278	49.49192	6.31592	0.01268	9.03422	9.07176	11.12890	7.11287	36.97733
1194.02247	10.72476	0.00000	11.68768	8.28762	9.84842	42.24295	128.63083	36.82167	79.12839	41.36169	8.89593	0.07992	9.26381	7.34887	6.49922	9.61510	15.76397
1162.75706	9.26731	1.00000	12.73783	9.28120	10.31883	65.60051	37.3825	37.05944	45.17151	41.79302	11.38807	0.74663	8.40813	6.29053	11.89233	7.83716	-4.02579
1165.68117	10.68251	1.00000	9.21711	7.70532	9.05023	53.98618	-116.21677	33.7207	51.34461	68.91255	9.51234	0.12807	10.69934	8.46550	11.08688	8.88347	16.98193
1140.26727	10.00391	0.00000	12.15664	8.71874	8.75894	30.29606	88.28637	23.07492	31.88391	45.58851	7.73236	0.02430	6.19410	6.64377	8.29238	5.22170	31.66159
1133.23508	9.24149	0.00000	9.32272	8.62906	8.52667	42.89496	38.15035	49.41029	39.83632	52.22524	6.85195	0.03209	10.67166	8.15690	9.60284	7.99908	13.92574
1128.10206	9.38403	0.00000	9.07679	9.92379	8.29657	31.85496	-37.03861	-10.90889	45.95160	58.20483	7.97609	0.03486	8.05537	9.65316	9.76002	9.98191	28.12235
1161.89646	7.82026	1.00000	11.74878	10.52561	10.01515	42.85926	77.54372	10.12268	58.67723	56.52030	8.23125	0.04237	8.29988	6.23221	8.12575	10.09227	13.10157
1084.37905	9.76277	1.00000	9.04315	7.16161	9.32186	83.27463	-82.35176	27.71809	49.41082	50.43528	10.99929	0.50766	10.28948	8.64418	10.75545	11.23306	4.44012
1093.06695	11.27325	1.00000	12.18504	10.49260	11.88722	37.76490	-3.53261	40.42386	35.49227	61.27563	10.30426	0.25854	8.49659	4.48232	11.64945	6.91911	30.67735
1058.08143	9.82479	0.00000	11.52738	9.81766	10.06556	56.49959	72.93924	18.87813	46.11492	56.44932	6.41022	0.01526	8.18620	6.73077	8.28301	5.87568	25.51519
1064.56142	10.41804	0.00000	10.87471	10.28078	9.74355	56.83598	71.57737	21.53889	38.90308	50.28170	10.17471	0.23052	8.34454	6.07228	5.87891	9.96711	21.16055
1164.20236	10.01110	0.00000	10.08422	10.19630	8.93560	41.90955	-75.23266	43.1009	40.18779	49.74875	7.65270	0.02832	6.34833	8.88165	7.95000	10.00883	22.74773
1133.02190	8.15494	1.00000	11.26735	11.69227	10.39111	53.98056	72.54566	29.69221	62.45898	41.35022	9.64486	0.14271	10.85052	9.10191	8.69079	5.85763	20.65122
1190.31255	10.36148	0.00000	11.19830	9.24763	6.65108	45.32628	38.66667	-6.25	59.33482	52.89944	11.71913	1.03737	8.52871	10.12615	7.69850	8.35327	28.26533
1198.40584	11.49627	0.00000	11.45621	8.68672	9.28446	49.96598	33.9162	51.67822	58.25507	38.52194	9.02653	0.07981	9.52113	9.42904	6.77858	7.74161	30.87555
1106.26519	9.49448	1.00000	11.92490	8.50921	8.14126	44.25007	9.15013	13.70727	49.77534	46.67973	8.06067	0.04106	6.93866	7.63002	7.80053	10.45141	18.36003
1050.89046	8.68241	0.00000	9.95065	10.07242	8.09531	57.26364	4.47124	51.95838	42.41191	55.08041	9.01535	0.07505	9.43446	7.70026	7.94612	9.43048	4.52018
1171.85512	7.46716	1.00000	10.90307	6.73783	8.00744	58.58689	-72.09391	18.65297	38.87176	48.18835	7.55208	0.02712	8.28619	8.28007	7.00597	10.57971	4.09353
1130.67489	9.01090	1.00000	11.08070	9.16908	10.10193	41.85928	8.64409	48.07667	30.66110	29.31450	6.72988	0.02424	8.13556	8.87816	6.08396	11.51076	-1.26911
1062.37175	9.23136	1.00000	7.79613	10.87682	8.88976	62.07324	-0.33525	53.7446	29.78508	55.35318	9.40824	0.11269	5.33059	7.90338	8.15725	14.64211	22.14781
1103.51623		1.00000	9.69938	9.19150	9.94832	42.60786	13.32127	52.59319	34.83458	63.17812	9.77823	0.15471	7.21117	9.89153	10.64773	10.96442	1.42707
1111.34802	9.74534	1.00000	8.81898	9.96868	7.35925	41.24603	72.93924	18.87813	37.89914	33.67519	12.17557	1.63777	11.34431	7.58840	12.18827	10.23715	11.69559
1064.72757	7.57016	1.00000	9.52011	8.94072	11.26941	48.96523	77.23826	11.50526	58.31132	44.84102	10.49111	0.30978	6.30068	5.73553	10.19841	11.62432	20.36953
1068.11204	7.81199	1.00000	12.35498	8.10327	9.20181	46.85968	76.35484	10.10649	64.54613	53.65406	7.37837	0.02583	9.25845	8.10235	7.66288	8.75292	17.86594
1078.43048	8.98558	1.00000	10.46110	7.70321	9.91495	61.60789	-77.96389	39.45621	37.38588	36.94831	10.15020	0.22594	10.36592	8.31799	11.05039	9.01903	20.34354
1124.80125	11.10900	1.00000	11.35354	9.58158	9.01347	28.75019	71.67164	30.29184	55.11539	64.08604	11.56793	0.89512	8.28660	7.28679	10.28087	8.04599	11.11070
1082.58620	8.85965	0.00000	10.88571	7.66593	8.74467	38.97909	-73.47429	40.68066	44.47479	57.63371	8.26397	0.04663	7.40275	8.71360	10.26408	8.40241	18.30137
1150.40499	9.46433	1.00000	12.32573	9.43769	10.63839	45.05120	126.835	37.65639	55.10971	37.59175	11.66176	0.98254	10.68231	5.87594	11.73027	6.03024	9.26461
1134.52157	10.25429	0.00000	10.37995	8.48751	9.00873	38.55368	38.07083	54.90083	54.06247	67.16147	9.44340	0.11334	11.05664	9.46091	8.80305	7.38665	25.68115
1053.43728	8.62104	0.00000	10.35330	8.74412	8.42806	45.01246	106.85417	-6.48167	40.92683	52.45107	10.71636	0.39408	10.83232	11.35070	8.70563	8.11472	21.11842
1058.31406	8.68267	0.00000	9.50200	11.24955	9.32239	79.90649	84.87144	47.46657	47.63575	48.73400	9.07275	0.08076	8.42755	8.02991	8.11805	8.79044	1.70138
1125.50619	6.89517	1.00000	11.60772	10.20186	7.89487	72.37521	76.35484	10.10649	55.71900	44.61131	10.87718	0.45600	10.15920	10.45352	10.97860	9.50812	15.96513
1156.71249	9.61568	0.00000	10.86882	8.46424	8.45459	33.10538	-73.9625	40.81	40.16043	53.14653	7.67327	0.02683	6.12371	7.03077	6.04059	7.11018	14.20215
1050.10003	9.15723	1.00000	9.39885	9.42074	10.17923	39.83537	37.3825	37.05944	61.59857	65.40153	8.15576	0.03528	9.55499	11.09830	10.97778	11.74960	11.66745
1099.81921	7.75796	1.00000	10.52546	9.50980	8.71009	54.97686	6.26667	51.21667	63.89756	58.82949	7.55178	0.02598	9.59139	8.16867	7.64954	9.30072	3.33087
1070.43250	9.20265	1.00000	11.33210	8.33975	7.71719	44.74427	-34.88111	-8.05389	57.82237	61.64363	9.62944	0.15221	9.36239	7.67863	12.29875	9.10294	16.33815
1106.08478	7.95426	1.00000	9.50855	9.98185	8.38913	38.52988	34.33825	53.59782	66.44166	65.90823	9.21649	0.09702	6.48652	6.82995	9.40092	13.12755	36.59679
1102.42302	11.74785	0.00000	12.31379	9.38116	9.11754	58.19784	-73.9625	40.81	53.90184	44.51572	8.79660	0.06817	8.49151	6.32296	7.99880	6.69568	9.93895
1198.50535	9.59739	0.00000	11.38598	9.77610	7.45989	47.32466	71.30633	21.34222	48.53899	68.47920	8.44920	0.04307	7.46400	8.44273	9.18684	8.00902	31.07731
1138.87636	9.00316	1.00000	10.60275	10.74495	9.52640	60.92373	-80.66756	26.68451	43.04895	48.44036	8.15250	0.03772	7.79516	7.70624	7.50597	10.97486	8.51822
1135.68780	9.39119	1.00000	10.55688	8.65320	10.15837	50.50545	122.22833	40.66482	59.60721	57.52558	6.07198	0.01980	6.48479	11.58084	8.02803	13.30711	5.71692
1178.31723	8.31411	0.00000	11.63606	8.17867	10.24188	35.53625	88.28637	23.07492	43.75888	46.05456	9.74072	0.16553	10.11531	9.58474	5.30905	5.72021	9.01451
1188.62305	8.35913	1.00000	11.76438	7.88016	8.72951	48.37702	-81.23621	33.98154	43.58013	43.41216	7.37080	0.01973	8.39159	8.54463	8.09288	9.93444	19.75928
1148.04865	9.21759	0.00000	13.51833	10.54204	7.20640	60.06572	24.43973	0.76755	28.92397	30.53536	9.77713	0.15062	9.33439	8.61099	8.18308	8.60846	6.36427
1120.10175	10.79727	0.00000	10.42221	7.16168	9.34114	41.41131	4.18333	7.6	33.32682	48.09859	8.80651	0.06121	10.78871	11.41264	7.14282	5.85928	22.74862
1098.51980	7.50877	1.00000	10.41368	10.56290	9.13148	30.50183	0.47713	51.39323	56.56165	48.11740	12.28537	1.82568	12.48102	7.01478	11.09849	9.04048	25.96324
1137.41145	8.86161	1.00000	12.92757	9.51186	8.99722	84.03762	-95.44744	29.53885	58.16486	45.89135	7.92265	0.03548	8.94605	6.61352	12.02026	6.60432	15.69393
1199.47121	9.21208	1.00000	10.87239	11.51318	9.44270	54.44850	-117.70755	33.52253	40.99469	76.57815	8.49424	0.05587	4.99295	8.37034	8.85037	12.75255	21.93165
1188.13934	7.71485	0.00000	11.04537	10.57415	9.51555	43.12544	-51.50361	-29.2975	57.16847	43.29440	10.37658	0.27543	12.42587	10.11057	8.90840		15.23731
1059.66270	11.45883	1.00000	11.68936	9.13905	9.03415	24.42373	8.55552	40.72586	49.63194	39.38885	6.63514	0.01608	6.40135	9.77784	6.25434	12.37939	-6.26268
1151.27440	9.42165	1.00000	9.92719	9.88712	10.53283	52.84517	-97.54667	30.5427	43.68939	64.49826	13.01170	3.75441	12.24860	5.42119	10.82214	7.64421	10.28412
1144.26644	9.83751	0.00000	10.93712	8.49605	9.61926	76.54451	71.21169	21.59983	48.34718	74.36599	10.86790	0.45086	10.80136	10.47752	8.45728	8.66822	-10.21857
1099.23048	10.04154	1.00000	9.44403	8.65417	10.02277	50.07619	-0.91979	51.42708	49.81720	67.68196	9.00585	0.07725	8.34721	7.57488	8.89280	10.13614	5.86226
1131.13253	8.26712	1.00000	9.70186	10.97251	11.48750	38.86376	26.01649	44.43579	42.82416	59.84596	8.80992	0.06872	8.95731	6.53306	8.22216	10.48686	18.32971
1185.52827	9.70641	1.00000	11.66003	7.16519	9.37636	42.80358	-8.07257	12.74409	48.03976	39.67293	11.56858	0.90140	11.90439	4.29672	12.08915	5.57850	13.03445
1131.41260	9.92860	1.00000	10.21540	9.29804	10.02118	57.06477	37.3825	37.05944	37.81382	42.82870	9.97148	0.19222	6.79514	8.86908	11.35170	8.98914	5.73237
1097.09200	9.13283	1.00000	10.74522	10.35082	9.81268	42.55560	9.72749	48.28259	48.53977	85.87852	12.02492	1.40554	12.49872	6.25869	10.99042	7.22833	13.78864
1182.48209	8.40025	0.00000	9.28219	10.31084	8.73707	39.14375	28.67582	40.98894	53.47026	51.65169	8.95403	0.06966	8.54101	8.10989	5.49670	9.54659	21.80832
1050.31695	11.52730	1.00000	9.30630	7.76607	9.05632	69.21348	46.10925	43.35071	50.56755	66.72841	10.95244	0.48203	11.97761	9.22434	10.48149	9.86785	23.01201
1161.92546	10.85368	1.00000	9.58753	8.29853	10.41770	46.78069	-73.97069	40.64621	53.09073	46.65973	11.38892	0.74962	12.07027	9.09929	10.31415	9.53475	20.29439
1136.92885	11.61857	1.00000	9.10888	9.57818	8.48703	38.80561	-93.75018	32.52515	61.16033	56.20769	8.47067	0.04822	6.47679	8.67860	9.57226	13.51334	8.88875
1101.38910	8.71160	1.00000	10.69596	10.45994	9.69912	47.10587	-71.23106	-32.45242	45.73224	29.74576	11.50780	0.84591	11.91227	7.07732	10.20520	5.80469	7.22636
1097.54157	7.64549	1.00000	13.55757	8.08922	8.17599	33.46572	38.94324	44.98901	25.64108	78.07651	11.14746	0.59558	10.35972	6.14345	9.90080	4.13407	-2.18063
1198.22327	9.16273	1.00000	10.16773	9.44467	8.93266	47.11804	150.99292	-33.75881	47.42678	42.16767	10.49029	0.31676	11.45314	9.27926	7.56638	6.41015	30.47457
1145.25399	9.29954	1.00000	9.31368	9.81038	7.99210	46.30965	-4.1	48	50.99025	68.47243	8.74106	0.05732	9.02579	7.38531	9.18027	10.54841	36.84087
1088.01660	10.76146	0.00000	10.25117	10.30679	10.34433	74.32320	-82.90375	32.54044	50.58314	52.11408	7.31247	0.02893	7.39802	8.91016	8.51198	8.51909	34.17054
1182.37683	10.24279	0.00000	9.34894	9.81367	8.39107	67.03767	5.16108	48.77275	48.08005	73.96229	8.67817	0.05441	7.14691	6.80029	5.05942	6.31280	-6.68649
1085.17193	8.65590	1.00000	10.96470	10.11380	8.29947	49.07382	83.62389	53.30972	80.65506	62.00963	7.53952	0.02859	9.92317	7.05869	6.70795	10.26112	21.01677
1175.09292	7.80229	0.00000	12.41086	8.99566	9.67917	61.36665	-15.6	13.56667	42.47952	40.48783	6.96397	0.01671	7.77458	7.88752	9.05998	6.62415	12.77959
1145.32025	8.75943	1.00000	8.58066	9.31158	10.46679	52.45737	51.3452	53.37596	70.70586	45.16192	8.53610	0.05377	7.46432	7.30516	4.59553	12.75574	-4.72125
1108.39581	8.55781	0.00000	10.27924	11.00924	8.05240	52.29931	74.3092	33.37526	40.58722	61.48393	14.16257	11.84376	10.73102	9.89651	9.69869	11.52494	2.88139
1064.58061	9.94566	1.00000	11.93756	9.06020	8.61796	37.55858	106.85417	-6.48167	41.96988	44.51422	9.40308	0.10932	7.38532	6.00453	13.42480	8.01912	13.19460
1159.70065	10.39979	1.00000	9.75147	10.19571	10.48970	37.47167	-84.20299	39.43534	54.40690	60.98312	7.72327	0.02565	6.49326	9.03677	9.71383	9.30978	3.92063
