PRES	warning	PM10	C2H3NO5	TEMP	NH3	SO2	CO	longitude	CFCs	PM2.5	latitude	NOx	CH4	O3	PAHs	Pb	H2CO
1086.13402	1.00000	8.34823	5.62428	16.16121	9.67989	7.89043	4.98863	-71.29144	58.01677	7.04281	41.54566	6.03921	8.50403	6.65233	8.19296	50.91232	52.76997
1059.33595	1.00000	9.08763	9.89640	21.96162	8.78432	6.86897	6.39697	-80.58556	60.00591	6.78681	22.98212	3.59239	9.21967	6.94418	8.53516	63.47998	43.28887
1135.37076	1.00000	6.34909	2.16284	19.14317	6.27817	5.70177	7.11509	4.18333	61.04518	10.02620	7.6	5.88381	8.75820	8.06643	8.86065	24.99259	42.29157
1189.17649	0.00000	6.78130	2.09348	24.98352	7.77984	6.83932	6.41728	-75.60804	58.30114	7.10567	39.96097	5.99423	8.57532	5.96371	8.79286	54.03463	59.08053
1140.31783	1.00000	7.16876	2.76090	10.82184	9.87307	7.70465	7.42806	15.87735	66.99125	5.10319	4.94273	4.05233	7.64394	7.94455	5.99600	77.54934	40.84334
1168.48838	1.00000	7.11382	3.07297	15.78822	9.92617	6.36926	2.40387	34.3869	57.56941	5.67472	11.8659	7.08352	9.74265	6.14494	9.02773	50.81493	42.60602
1086.31941	1.00000	6.95998	3.00306	8.80037	9.14657	6.53304	6.48891	71.30633	59.35413	6.34719	21.34222	6.32680	8.76621	8.92798	8.25112	66.40886	29.69289
1133.36340	0.00000	7.91110	4.04135	25.33625	6.09033	8.44553	6.48065	30.4347	67.43125	6.20056	-1.9487	6.36195	8.11550	7.34260	9.51680	31.37438	31.86827
1113.12156	0.00000	8.79234	7.09215	20.51966	11.33861	7.03643	7.89690	-8.2194	71.16467	7.25635	43.48961	10.12191	13.05730	8.68415	5.32572	46.57597	30.39643
1052.06614	0.00000	8.34706	4.65093	32.85576	9.87090	8.16481	3.67702	78.55757	71.42639	7.12936	17.34769	8.59484	8.17139	7.99354	5.80951	47.70941	27.23536
1098.51890	1.00000	9.15798	9.74377	11.24377	5.71949	9.26101	6.88733	-82.61573	49.24434	12.23415	41.24255	2.49472	9.79037	7.01343	7.14689	29.62832	48.00712
1073.35399	1.00000	8.54134	6.28082	15.77164	3.34772	8.32651	8.84951	-1.08593	53.77336	9.48768	50.79205	5.07965	8.24453	8.38940	6.67298	58.93804	48.42806
1190.67217	1.00000	8.08051	5.01535	12.84954	4.53096	7.64521	8.50615	-82.35176	67.16995	6.68499	27.71809	5.20859	7.31036	7.77672	7.57301	45.16297	13.01068
1182.24729	1.00000	5.09748	1.07492	28.12775	10.22584	7.82594	5.64834	-6.00137	60.93374	7.19977	33.42585	3.99727	7.54649	8.84091	7.05892	59.28094	31.82840
1157.10845	0.00000	9.29584	11.42855	17.52624	9.92889	7.01781	5.90951	-65.61427	82.54039	6.53205	-27.4338	10.97020	10.39117	8.31530	6.36979	36.93972	51.10308
1138.45271	1.00000	8.87086	8.41305	33.42299	5.69962	9.59103	6.48100	-77.96389	71.39763	9.86597	39.45621	4.49080	12.08174	7.22651	9.32401	48.77671	17.85429
1167.30093	1.00000	8.49410	5.68095	11.36002	10.59323	5.76989	3.41583	1.04945	70.86507	6.97276	35.06544	6.42707	7.96341	8.55097	6.38485	44.16661	39.20471
1128.27794	0.00000	7.59293	3.16106	22.21688	8.50779	7.08555	6.35911	10.03988	57.35303	6.93489	53.6052	7.54524	9.12123	6.41424	7.59532	50.77404	60.16811
1177.03125	0.00000	8.09187	5.12376	30.98852	9.02635	7.61368	6.72729	75.16878	63.11308	7.73153	30.81383	11.06924	8.40666	6.05723	9.01408	47.36577	48.49312
1112.65234	1.00000	7.46676	3.70214	26.61375	9.35661	6.20880	4.90281	-118.10583	57.84944	5.52212	34.09611	5.04132	7.18024	8.64757	6.49051	37.36735	50.79589
1063.54538	1.00000	7.35078	2.17661	6.21792	2.40064	5.87422	8.64035	-0.2	60.98677	9.47143	51.65	6.16847	10.64339	8.57771	9.37014	40.34699	40.38155
1170.31996	1.00000	8.05727	4.40793	28.04390	5.10144	9.64650	6.98173	0.93333	67.64986	6.20552	52.68333	6.73381	9.08405	7.89332	8.43964	23.19360	36.31958
1053.22118	0.00000	7.84170	4.09065	32.66941	9.19884	7.79348	6.38861	-52.51028	65.15281	6.89455	-28.81833	9.85369	10.27113		5.95078	64.78099	49.69959
1085.00839	1.00000	7.75050	3.69715	13.27416	5.04546	6.88493	4.84256	34.4587	69.62288	9.39441	-13.7804	7.15798	9.54771	6.81810	7.74473	30.07570	59.70960
1186.68023	1.00000	7.10742	3.08676	18.37664	8.73771	7.67235	4.98528	7.973	57.31166	6.50668	51.168	6.19199	6.69587	6.83724	6.84894	43.35058	39.89402
1195.19133	0.00000	7.42138	3.09071	9.20314	13.64326	7.98980	8.03759	-85.76942	58.80365	7.52976	39.78504	10.11002	12.63159	7.82983	5.98599	41.50226	53.92978
1072.10661	1.00000	8.84261	7.99736	20.11859	9.71913	7.05522	5.47984	137.95378	55.23562	7.52884	35.82756	8.44659	10.25231	7.73413	11.07063	36.77922	40.53640
1096.50622	0.00000	7.34802	3.27664	19.87807	7.56105	6.43292	6.50415	-9.24671	67.87589	6.38736	38.72706	6.67565	7.10558	6.74295	9.65870	41.76900	37.28715
1099.11972	1.00000	9.78611	17.78219	11.87608	8.36915	5.82452	7.37466	119.58627	50.74648	5.57725	23.5654	3.47025	6.75929	7.73065	6.47743	26.78003	55.45133
1161.81742	1.00000	8.52884	5.72696	5.66997	6.46411	6.84832	8.07505	-118.25508	55.23890	5.22758	34.14251	5.81077	7.25777	6.85929	7.48759	60.95620	55.66355
1056.72273	1.00000	7.50570	2.81389	17.29555	7.40814	6.51047	4.57251	-122.38731	45.19622	7.61240	45.53929	8.53159	11.34560	6.71170	12.60954	23.01730	33.71088
1143.60801	1.00000	7.82766	3.43181	12.20358	8.93248	6.72713	5.93912	7.02238	58.38585	5.65642	52.21099	4.36130	7.51504	8.42611	7.43900	55.77243	33.67219
1104.76386	0.00000	8.13812	3.89073	17.10860	11.91361	8.06360	4.91464	-1.05366	45.29921	10.42092	43.71032	11.50954	10.79760	6.19620	7.44471	61.35716	44.98945
1167.98017	1.00000	7.33440	2.84964	23.33328	5.57932	8.14770	7.70075	-84.62081	77.69183	5.60214	42.7392	6.78592	9.45235	9.21940	9.06758	49.58884	66.84495
1053.96031	0.00000	8.07453	3.12663	10.40961	5.07514	8.04643	8.95814	99.1625	45.89080	6.77627	3.3285	3.85941	8.07604	6.45459	13.04807	41.25001	52.84090
1198.34987	0.00000	9.18296	10.99512	11.69838	8.57252	7.25820	7.31800	124.95278	61.58167	8.24370	6.33444	9.10396	10.17296	7.05424	6.59699	40.00796	52.68190
1187.23057	0.00000	7.27715	1.59703	18.37211	8.71168	7.47951	5.70146	38.01667	58.67993	7.77005	-5.41667	9.28835	7.44655	5.09219	7.67682	60.71215	57.10126
1121.09608	1.00000	9.54385	14.07747	19.63089	8.14549	8.31690	6.24160	12.19458	59.38034	6.22083	10.61285	8.01856	7.25759	9.90617	10.35176	42.33637	57.51257
1059.18267	0.00000	6.86488	2.42922	14.89830	7.18062	8.52596	6.63088	122.9666	63.57221	5.87214	10.7375	7.39792	7.92512	6.40015	9.09157	43.50643	65.57425
1089.43170	1.00000	7.32579	2.58596	18.17916	7.51774	7.66338	5.04558	17.10558	68.97918	5.74898	61.72744	7.53024	12.00439	9.01975	13.10581	35.67442	52.74458
1103.82605	0.00000	8.62835	6.92937	30.10477	7.88839	6.62448	5.62018	120.33063	49.42526	7.85618	37.65181	8.37611	7.92900	7.09768	6.80483	19.34211	59.27936
1193.39935	1.00000	7.46401	2.42634	8.61560	4.83744	7.55366	8.68545	0.57856	56.42113	6.92736	40.70995	7.30948	9.69606	8.34387	11.17808	49.04586	46.30028
1182.93050	1.00000	6.23064	1.62056	29.63516	9.65637	8.02555	3.96069	128.9889	66.89702	7.64810	37.1759	8.15349	9.55808	6.28721	9.13018	52.55952	29.82820
1185.55099	1.00000	7.78007	3.42555	17.25777	7.91568	7.99957	6.32201	59.80222	71.30273	7.80046	58.63667	7.69552	8.44264	7.64418	9.45257	68.80175	59.73164
1150.68684	1.00000	8.29232	5.40123	14.03100	7.67102	8.54789	9.25197	140.72287	61.70304	5.05254	53.14657	4.59007	8.46108	8.01519	9.92441	38.49197	26.21058
1079.86535	0.00000	7.25248	3.41083	18.97564	4.98599	9.36414	5.84408	74.4818	45.05178	4.40555	30.21121	7.54320	8.82881	8.84706	8.19532	47.28519	63.48192
1117.07507	1.00000	7.50445	4.01324	20.73834	6.71362	7.23713	6.94936	5.03586	65.78342	7.60635	43.83125	6.90689	7.53239	6.67061	9.04386	27.97560	31.58480
1185.82850	0.00000	7.49042	2.19438	18.08556	5.89726	7.93065	5.73675	103.6032	63.22528	6.74739	1.6561	5.40054	9.09523	7.63709	9.81412	42.16489	56.51158
1182.40123	0.00000	7.16784	2.54009	1.22301	7.08595	8.95730	6.71037	-80.38297	57.65100	6.20901	42.8334	6.50291	9.12203	7.44452	9.04689	38.20534	56.60613
1080.34176	0.00000	7.51078	2.91885	23.55206	12.35213	6.92286	3.29717	-88.27205	62.25468	8.30174	44.27804	8.82262	9.66908	6.83551	5.15009	65.11206	51.51950
1178.69995	0.00000	8.24327	5.54682	27.27116	8.06059	7.77071	4.62233	-82.90375	63.70978	7.31680	32.54044	9.98208	8.48829	6.41313	6.57140	50.68236	50.48374
1057.86579	1.00000	7.74096	3.81630	11.90242	9.52941	8.14721	5.46016	0.57856	54.43479	6.80734	40.70995	8.01177	8.70381	7.49876	8.80586	38.96268	43.01389
1148.18674	0.00000	8.53190	6.70174	21.60622	8.39921	8.30959	3.24278	3.50309	53.92558	6.23919	34.15429	9.20318	8.03999	8.09304	5.60389	35.95307	45.65772
1137.23825	0.00000	7.45905	2.31156	21.48765	10.79619	7.22034	4.29127	-74.96933	68.48895	7.45486	39.71734	9.96563	7.69305	6.52063	7.55501	41.91202	47.00097
1065.48563	0.00000	7.35499	2.65834	13.01882	5.50764	6.93410	4.50728	-8.53778	65.98201	5.48160	7.57944	8.87499	8.82384	8.39572	8.16724	61.05301	47.68421
1078.22337	0.00000	6.92243	2.12534	15.80437	12.50351	7.94127	8.81203	19.91667	44.33442	8.66734	-11.78333	9.28620	11.28891	7.10813	7.14513	59.51443	49.44030
1171.02207	1.00000	7.81909	4.06810	12.89174	7.21841	9.69311	3.83975	116.10146	61.77503	11.98382	5.90702	5.90110	7.30475	6.44272	7.86629	49.75503	40.25511
1182.99324	1.00000	6.71865	2.49776	23.61534	8.88021	7.04806	5.82839	83.36889	70.63176	6.36260	26.76628	4.89656	8.12120	8.25089	7.60266	38.92476	40.78774
1122.76191	0.00000	6.23342	2.75800	-5.53183	5.69580	8.62331	4.64341	-99.32556	58.45352	5.54880	19.32889	7.72923	9.50441	6.65326	7.18600	52.10546	50.17597
1090.42746	1.00000	6.56260	2.31660	3.21628	4.57325	7.53427	8.23149	9.15214	64.75037	9.05813	49.97704	5.78365	9.79220	6.17831	9.00367	59.64885	61.11823
1103.48130	0.00000	6.19153	2.54123	24.06644	6.33632	6.92583	5.99710	-74.28459	62.11986	5.89919	40.5576	6.51958	9.92497	7.02350	7.53894	58.81911	43.59325
1173.30656	1.00000	8.64625	6.69546	20.17894	10.59036	5.56520	5.62744	2.95924	70.99649	6.57515	36.76775	6.35935	8.24506	7.60002	6.84426	56.32565	57.34610
1163.78542	0.00000	7.47139	2.34093	7.52515	8.89512	6.64067	6.60570	-72.97261	65.82596	6.19730	43.61062	6.95117	7.05218	8.99106	6.85969	41.88454	60.32044
1124.02163	1.00000	8.62586	6.84905	18.35198	10.10744	9.60731	6.90807	46.58333	57.46333	6.25466	-21.15	6.72699	10.46159	8.48371	7.63114	61.99543	49.33046
1131.80468	0.00000	5.14710	1.29249	4.78770	7.05721	8.29129	6.65890	6.51352	64.64409		51.19139	8.85771	8.33560	6.72638	6.65565	62.90179	53.64376
1133.91089	0.00000	9.10771	9.85545	2.01745	11.73869	7.26858	8.29787	-89.64066	64.90285	8.10059	40.56754	8.98276	11.23885	7.83598	6.51873	50.02783	55.66132
1130.43864	0.00000	6.07816	2.39096	3.61860	7.04151	6.68426	3.92405	-52.2	75.12937	5.66829	-28.44917	8.05755	10.20981	7.22199	5.42332	59.68574	39.64056
1099.10406	0.00000	6.89127	2.92434	18.86409	6.41500	7.75031	6.22963	38.28402	53.08078	7.36865	34.5624	9.06941	9.16819	5.66852	10.81152	52.93227	24.80534
1080.16926	0.00000	7.99572	4.21736	11.31651	9.90645	6.86712	4.71739	75.35927	62.93081	6.68622	12.04161	10.03406	11.87152	8.60270	3.90399	38.93509	19.25835
1120.49876	0.00000	8.06478	4.47638	3.31793	3.77301	7.85484	7.79006	75.06583	43.03314	7.09227	32.17629	4.09405	9.23648	7.54302	11.32903	37.34381	39.93836
1153.68401	1.00000	6.05174	0.81494	21.26523	8.24453	8.58731	7.93363	4.07601	46.85060	7.50863	50.88506	7.02779	6.56919	8.85477	9.83039	36.40436	72.47166
1060.63770	0.00000	9.07462	10.52619	20.61257	9.62360	7.70824	6.15623	-86.77917	62.16040	8.18450	36.02506	8.78791	7.07720	7.65366	8.25688		62.46175
1134.95490	1.00000	7.65245	3.83977		8.08937	7.83904	6.61546	76.92421	47.06797	7.68638	60.97944	7.91875	9.85793	9.13308	10.61162	46.73948	45.52281
1107.30880	0.00000	8.06939	4.36170	30.15912	7.93292	5.96927	7.68881	15.87735	57.74499	7.24327	4.94273	10.21966	11.50704	7.88802	6.12096	62.61975	45.75170
1179.89796	0.00000	9.19427	10.73742	16.99459	6.14163	7.04316	7.17217	-1.86343	64.94943	7.04849	38.10558	4.51413	10.72813	8.81847	9.34746	42.80305	
1107.62717	1.00000	8.37175	5.51447	8.17391	8.13850	8.16649	4.66800	8.88104	45.18175	8.29109	45.79377	9.61710	9.71904	7.69677	13.21114	53.37942	21.18704
1183.85918	1.00000	6.49682	2.25029	16.98952	5.55709	7.36408	6.62720	0.93333	67.52423	7.89821	52.68333	7.80164	7.61833	7.78164	9.43528	61.15291	23.89044
1074.18996	1.00000	6.47277	1.99787	25.45984	5.86177	8.07351	8.79768	-122.24092	60.26270	7.57817	47.4943	5.39825	7.51815	7.61958	9.70871	43.75109	63.71617
1140.05746	0.00000	5.92312	1.03633	3.23989	10.10359	8.84341	7.24202	1.26738	49.32810	6.43021	51.84819	9.54791	10.95627	6.80224	5.64798	65.54509	55.96356
1116.41968	1.00000	7.16043	2.39530	0.43827	9.06367	7.69913	7.56082	12.16179	76.60850	8.61418	48.52961	4.34768	8.98163	7.49495	7.73895	47.54426	48.29117
1087.62134	0.00000	7.25259	1.37903	2.01036	5.95704	5.84161	5.64909	-2.09814	59.38347	5.50369	57.14369	6.45978	9.54263	7.33895	7.75329	58.81289	48.26771
1167.10694	1.00000	7.53290	3.71894	7.61224	6.45536	8.58381	4.95784	-52.51028	68.81218	9.85673	-28.81833	7.67904	10.62759	5.60460	10.69670	44.36067	40.50041
1135.30076	1.00000	7.50663	3.76171	3.44719	4.99637	8.85011	6.33185	72.54566	63.24909	8.13775	29.69221	7.16046	7.83916	7.58717	8.18285	36.51444	42.17944
1107.06991	1.00000	9.34460	12.14624	30.70270	6.48870	8.20248	5.94047	117.59152	60.99005	8.91509	3.31332	6.73495	6.44567	7.71640	8.00823	50.45548	80.37019
1118.17175	1.00000	9.82184	18.74168	13.87346	4.31614	8.87806	8.48852	75.37991	50.63408	10.62082	25.75728	2.42130	6.80365	7.85130	5.00663	63.85574	43.71078
1149.90819	1.00000	6.64212	2.43001	15.67803	8.42984	5.24040	5.11946	-76.72803	62.00162	7.31556	39.32288	8.61897	10.43087	6.09517	10.27746	43.96530	47.21823
1062.86662	1.00000	9.88439	18.77232	11.05489	7.26927	7.64570	6.20310	-97.50417	76.43718	6.88641	25.87972	9.21648	8.11045	7.96166	10.30948	34.02965	51.11103
1062.39294	1.00000	6.70078	2.26442	12.94652	7.97417	8.09778	4.86829	-97.50417	48.93442	8.70100	25.87972	6.29661	6.84458	8.10124	8.79607	44.14700	50.18935
1143.15851	1.00000	7.83626	3.45575	4.20753	6.62579	6.96353	6.32870	0.57856	67.82547	6.60410	40.70995	6.85234	9.71765	6.71072	13.01117	63.19015	18.93853
1154.27574	1.00000	7.20390	2.39953	14.18000	4.04366	7.95040	7.93677	26.01649	88.84119	9.62518	44.43579	6.09324	9.31961	7.02735	8.70637	58.92560	34.85501
1086.71057	0.00000	7.13692	1.84803	23.45076	6.37030	7.13363	6.43770	97.01124	54.68643	6.83794	17.30858	3.49946	10.72279	8.81453	7.34096	51.39245	53.40113
1197.88227	0.00000	5.98705	2.30168	15.06132	5.44964	8.44509	5.87563	139.55028	28.20501	6.54094	35.30889	6.55326	10.84305	8.60697	6.99109	61.69539	57.11002
1135.36625	1.00000	7.82520	4.46567	25.92771	9.20880	9.18055	7.01115	10.58082	71.14487	6.39446	35.72917	5.18831	5.86458	6.62840	6.66945	52.00398	38.41084
1167.15823	0.00000	6.51569	2.08911	-3.32354	6.73289	6.15748	6.64336	3.16667	74.46530	7.01327	50.8	5.51486	8.42784	9.18343	8.53835	50.49016	58.52303
1170.81493	1.00000	9.41742	13.25798	18.28221	2.99176	8.21094	6.24490	29.47306	69.19753	10.58473	0.49113	2.80829	10.20088	7.62466	4.51674	80.52736	39.63758
1151.08218	0.00000	7.91280	3.93567	17.84733	9.00430	8.88610	6.52522	112.73333	44.26520	8.85802	38.40917	8.83181	10.10706	7.83584	6.22396	36.25962	16.41037
1075.58962	1.00000	7.69434	3.06978	-14.80699	6.10154	8.83831	6.16172	39.85331	49.49009	9.25149	57.30185	6.34575	9.46265	7.16406	9.22416	58.93711	30.79671
1152.57107	0.00000	5.75093	2.36760	16.75166	7.45937	7.16742	6.65569	-118.10583	46.47501	5.51698	34.09611	6.48443	9.37217	8.24742	7.57613	81.02908	45.63491
1052.17159	0.00000	10.23433	26.58087	32.31310	6.61253	7.10152	7.32491	-122.2608	61.09601	7.29209	38.17492	6.43508	8.46170	6.34623	10.87125	67.02099	38.79769
1129.49746	1.00000	6.14172	2.52834	-3.13694	7.82646	7.91346	6.34475	125.21972	71.96786	7.75233	-8.99167	6.40072	6.86525	7.49056	8.60531	56.33595	42.73781
1096.41067	1.00000	8.85755	7.80661	6.83639	8.32273	7.92117	5.62668	-52.2	67.87662	6.89781	-28.44917	6.57417	10.36597	7.75896	11.29438	43.50639	46.36332
1085.33193	0.00000	6.83970	3.21796	-5.48860	6.34175	8.16567	6.23853	122.74754	56.12215	5.29281	40.85158	5.58652	9.32983	7.62698	7.05988	24.85975	46.15381
1090.57497	1.00000	5.59152	1.98070	24.70841	4.67303	5.78704	6.45559	3.50309	76.35210	5.94851	34.15429	8.85024	9.18864	7.12283	10.50840	50.37085	54.35179
1087.46242	1.00000	7.30722	3.44343	9.25814	10.78820	8.74104	5.74417	102.56365	67.38019	7.45442	13.65805	8.87345	11.63395	7.65042	8.61161	59.60697	42.98728
1173.21329	1.00000	9.01607	8.98766	7.67991	8.28685	8.02844	7.39464	-8.2503	50.16391	4.24518	37.08819	7.47317	8.72492	7.32450	5.47836	27.35817	39.65624
1133.97083	1.00000	7.94722	3.82957	23.46533	6.26837	7.09512	7.43465	-48.52333	51.81727	7.93803	-0.71667	8.46264	5.77177	9.07593	9.17744	24.63803	42.54084
1130.10953	1.00000	7.24798	3.27269	21.84903	6.31698	7.43119	6.77405	-79.00453	43.06920	7.36245	-2.90055	7.11823	10.27683	7.46869	10.29027	43.09554	58.74427
1183.43029	0.00000	11.02297	58.41758	6.29710	6.49055	7.46034	5.89739	-71.19901	57.65709	5.80561	-30.60106	7.59107	7.67978	8.02973	9.82930	73.46002	18.00678
1161.07678	1.00000	8.45493	6.02774	24.74065	9.87238	7.72163	8.14884	-103.42897	59.36715	4.79946	20.28527	5.56028	9.82204	7.39960	7.38944	48.61910	16.94696
1153.34555	0.00000	7.85009	3.22027	28.89644	6.49598	6.88632	7.24598	43.38531	61.26473	5.84349	9.89206	6.01043	8.02947	7.44011	9.69828	49.36580	46.90005
1059.80333	0.00000	7.26694	2.75886	20.31782	10.38568	5.20017	5.26603	117.59152	63.02493	6.88831	3.31332	8.75558	10.20247	7.49734	5.06639	59.62114	30.91108
1054.11728	1.00000	7.85086	3.40310	-2.30143	9.11159	6.68699	5.54232	-48.52333	67.14784	7.69636	-0.71667	5.69738	7.59084	6.05289	8.40975	79.51968	52.46760
1063.75552	0.00000	8.29721	3.78639	15.88789	7.24016	7.02496	8.48548	115.70111	64.54671	2.15422	37.73222	7.70551	8.99627	8.59415	4.83844	35.14448	40.98583
1121.38100	1.00000	4.86377	1.55023	5.48719	8.83573	8.37600	4.87732	-1.86343	72.77001	6.18219	38.10558	6.73477	9.27528	5.71329	8.74655	19.26391	51.12400
1096.15864	1.00000	6.33364	2.03771	12.12134	8.84875	8.25390	3.81628	116.10146	49.71096	7.08583	5.90702	7.05340	10.86531	7.54460	10.61975	66.35235	38.10852
1186.03811	1.00000	7.92004	4.63894	5.32518	8.67173	8.30535	7.17327	51.67462	59.47370	5.38385	32.65246	5.08276	9.32796	7.08295	9.81207	61.04943	38.06391
1065.45268	1.00000	7.45462	3.13780	13.64616	6.42855	6.48091	6.90240	83.36889	53.79119	7.43711	26.76628	7.93015	7.82476	7.40822	10.87542	61.04807	59.11890
1172.10476	0.00000	7.24642	2.46616	18.09714	7.64283	6.09107	6.39872	112.73333	50.93479	2.89094	38.40917	5.40498	7.37695	7.86202	4.04617	32.36561	41.98604
1120.43558	0.00000	6.69548	2.49252	17.35497	5.90770	8.54872	4.73987	3.87723	63.27942	5.76045	43.61092	7.10262	8.58605	6.45449		39.38132	43.15209
1179.77818		7.23115	3.08349	37.44258	10.40625	6.65575	7.90936	37.3825	56.52525	6.15157	37.05944	7.85191	10.32539	6.02570	5.23052	21.69089	44.83790
1113.22734	1.00000	7.43042	2.95826	19.92568	9.06438	6.37132	3.45387	-97.54667	54.64370	7.00380	30.5427	8.95395	9.01768	7.06454	10.92782	45.34234	34.06544
1074.06704	0.00000	7.34517	2.27744	4.65603	7.63355	9.42526	7.52411	4.69889	69.22656	6.83378	50.56149	9.26497	8.44808	6.56376	7.40214	52.58313	62.73873
1124.53745	0.00000	7.20639	1.96606	30.68713	5.87654	8.28748	6.17457	10.18527	62.17386	6.24183	47.98372	8.08752	8.02776	7.76296	10.83203	69.25067	49.74635
1115.53071	0.00000	8.20473	4.16216	33.57697	10.95730	6.29545	7.54410	-48.59278	51.70546	8.05245	-23.7975	10.39582	10.90501	7.11193	7.10269	50.09160	44.17828
1063.13145	1.00000	6.91915	1.50709	29.56686	8.25538	8.58546	7.21619	4.47124	62.74698	11.97486	51.95838	1.67629	9.64647	7.46588	7.01873	42.25151	53.45415
1169.83677	0.00000	8.52110	5.66725	23.06969	5.61516	9.19112	5.86850	30.2049	58.99310	7.94702	55.1904	5.84011	9.87907	8.15400	8.55484	53.93675	69.81260
1195.26851	0.00000	6.20845	1.73334	30.63861	7.73955	8.52074	7.54386	68.75915	62.13644	5.65322	27.52948	5.65529	9.61048	6.61680	7.29508	60.34578	46.51729
1103.47085	1.00000	7.56308	3.37140	14.87435	7.42191	7.08953	6.03500	12.38878	53.77134	11.47120	43.1122	5.69007	10.30190	8.06323	9.87471	54.57685	46.61341
1066.93006	0.00000	9.32562	12.58107	11.07451	7.27272	6.52688	8.00943	-85.76942	69.99856	5.87145	39.78504	5.48077	8.00646	8.12538	9.55314	49.78100	69.66289
1144.39787	1.00000	8.93230	8.68134	19.97818	4.09609	8.83529	8.66424	27.46153	48.41630	6.86450	-21.44236	4.20467	8.84090	7.05865	7.66004	38.72273	35.10251
1093.32841	1.00000	7.49184	3.40946	15.96798	6.24078	8.74515	7.36827	-1.05366	68.57334	4.08450	43.71032	8.80322	7.43404	7.76432	10.60029	23.74537	49.13541
1100.28176	1.00000	9.15747	10.03945	31.37380	8.79961	7.61235	6.05093	65.93249	48.45496	4.74660	36.21544	4.40667	7.97196	6.99387	7.24457	45.30162	50.57870
1119.49560	0.00000	7.09661	2.35855	20.02298	7.41466	7.94247	6.57020	139.07204	62.09190	5.73567	36.24624	4.81798	9.17224	7.65928	8.00337	44.44227	34.64242
1055.48524	0.00000	7.24011	2.93341	16.25292	5.28153	5.99535	5.83852	-111.99633	53.49225	7.54667	40.65995	5.57090	9.14207	9.29006	9.16916	19.18395	36.22945
1077.78040	1.00000	8.72321	7.19517	0.83030	8.97820	7.03512	8.70106	-98.15529	63.86341	7.52253	26.18924	7.62122	9.24583	9.27929	10.64228	42.04136	46.99588
1104.89244	1.00000	5.42895	1.64392	20.55739	9.70622	7.69209	6.90455	72.85107	52.60585	6.94235	19.30157	6.95709	10.74815	7.17509	8.75724	54.08775	27.66497
1084.78538	0.00000	6.62017	1.11506	27.83475	6.38689	7.73017	9.88643	-48.59278	52.60132	6.44653	-23.7975	8.29720	8.61158	8.98824	7.85584	38.71468	57.54717
1179.02479	1.00000	7.43052	3.99979	23.86870	2.85734	8.20181	6.97243	-47.1725	52.56023	8.53264	-22.57306	6.68557	8.74351	7.44356	7.34740	71.17740	42.31474
1063.24436	0.00000	8.66481	6.23404	29.81755	9.29639	8.19788	6.89367	-1.05366	68.11388	6.72741	43.71032	9.40556	9.59822	8.79820	6.51256	40.97532	52.16239
1091.75113	0.00000	8.42593	5.48566	16.16237	6.54918		6.57845	-80.22588	66.37730	5.29628	26.2173	5.85293	9.10600	7.77361	8.31566	34.42988	41.51764
1091.40975	1.00000	7.16993	2.52622	4.76600	6.86562	6.76023	7.11929	5.03586	47.80574	10.72663	43.83125	5.01854	11.56143	8.89032	10.39247	49.95460	57.88577
1083.62271	1.00000	7.68541	3.29649	17.05541	8.15101	7.54468	4.71240	-65.71875	60.88380	9.11238	-21.44345	7.42845	7.92275	6.97131	9.90647	28.52092	47.65069
1095.34811	1.00000	8.27444	5.83612	27.59333	8.89221	8.20099	5.12109	-89.99038	63.68987	7.13137	38.58894	6.27100	7.31524	8.84637	7.16695	48.08367	44.11074
