longitude	NOx	SO2	CFCs	NH3	O3	TEMP	C2H3NO5	PAHs	PRES	Pb	PM10	CH4	H2CO	warning	PM2.5	latitude	CO
70.96699	10.01155		40.14592	9.36893	8.38338	16.68006	0.12866	6.98157	1116.06538	55.43355	6.59724	9.03517	34.18064	0.00000	4.69121	30.46907	9.94855
-77.02303	9.64708	8.70584	45.02609	7.61896	8.44495	28.75355		10.81937	1075.23611	63.43193	8.51200	9.04620	20.52462	1.00000	5.95466	38.70734	10.64564
-70.6996	10.77731	8.88473	38.70180	5.28004	7.01733	30.06887	0.32184	9.45243	1060.49407	49.29931	8.46767	7.73164	60.68052	1.00000	8.33293	-33.59217	11.20821
-73.75335	9.27870	8.67697	48.28689	6.60539	9.05580	22.16116	0.23439	10.94514	1175.43879	63.42061	8.37300	7.53521	64.16290	1.00000	8.08320	45.4473	9.09001
-4.83076	11.46062	8.94593	38.90187	3.64873	9.08669	6.48279	0.42354	7.58914	1070.36007	75.47553	8.77918	8.48969	42.60011	1.00000	9.21002	39.96348	13.16616
9.5926	9.08553	6.53409	62.01353	7.41518	8.04545	8.20710	0.87114	10.02925	1051.66371	48.47303	9.61342	9.15926	56.40697	1.00000	6.34830	52.86147	7.57184
24.04142	7.77076	8.81969	59.49012	10.65560	5.59156	18.71027	0.26854	8.34537	1130.87013	43.26631	8.21228	8.70861	39.58355	0.00000	6.04789	54.39635	11.98215
-95.36969	9.47806	8.83057	42.82584	8.90934	9.74976	6.32859	0.57192	8.12585	1107.16056	50.93365	9.23547	6.98788	47.94880	0.00000	6.94984	35.74788	9.03188
3.16667	6.67095	8.59317	39.77188	8.02305	7.80439	19.72919	0.20410	9.50590	1164.42171	59.50373	7.92402	8.25932	41.69257	0.00000	5.40651	50.8	8.69180
33.34864	7.09598	9.96366	35.57499	9.30604	7.33084	8.69869	0.45687	10.30240	1183.84047	50.55367	8.86792	8.82085	39.70019	0.00000	5.17868	46.75451	7.54253
-76.51552	10.16876	7.93377	51.32339	6.27853	7.77795	29.67774	3.87534	7.87090	1149.52832	39.95360	11.19966	5.66841	52.59505	1.00000	5.99704	39.32011	8.13352
-82.35176	5.37350	7.45359	63.90875	6.86169	11.07745	18.04796	0.12656	10.30106	1161.37656	38.31416	6.81066	7.20682	60.09635	1.00000	8.17842	27.71809	10.14457
-70.20749	7.55104	7.84260	64.71596	10.40684	6.44864	35.17833	0.47363	6.63908	1157.77891	58.89242	9.04726	7.60114	49.41143	0.00000	8.05691	8.62261	11.46302
9.15013	10.73839	7.03325	61.92319	7.72465	8.98089	25.38992	1.04839	13.50463	1080.53328	58.63225	9.85508	8.43187	36.48673	1.00000	5.73138	13.70727	9.58524
115.70111	11.37411	7.70341	45.57021	5.42010	8.26700	25.57061	3.11907	9.51327	1196.76304	50.92092	10.99692	9.15919	65.02155	1.00000	6.55550	37.73222	11.13145
-5.22126	11.56057	10.13670	53.97318	5.42362	7.01288	14.74608	8.74513	8.37012	1084.89024	57.14081	12.02940	9.71823	21.47921	1.00000	5.57434	33.43443	10.28445
9.17702	9.59083	8.19453	35.42607	8.65152	6.73710	22.33859	0.32036	10.01977	1190.24361	46.01542	8.78732	7.40756	18.30470	0.00000	7.07780	48.78232	7.50471
67.84222	9.29974	8.46855	87.50769	10.78280	10.89651	19.47783	1.50664	8.91220	1177.60051	56.48016	10.23257	7.85019	48.11089	0.00000	6.44244	40.11583	10.92318
-75.87877	8.12963	8.32136	40.05147	11.62396	7.62348	7.95122	0.29658	9.32820	1138.35832	9.09459	8.47615	7.73286	50.90890	0.00000	5.34358	5.6561	8.91715
-67.33122	6.04057	7.63441	58.55492	9.93338	7.57420	8.92487	2.76573	8.21947	1058.36685	54.70316	10.87050	8.11675	19.01415	1.00000	3.47758	10.22677	5.82425
35.7	8.49820	7.48445	27.00328	6.78221	7.40764	11.87276	0.16438	10.44256	1149.46843	44.14806	7.36042	8.40458	58.85460	1.00000	9.00586	-7.76667	8.82976
-63.90389	5.73591	8.87382	67.54291	6.28132	8.09181	-5.34434	0.11176	6.69592	1191.63547	45.18810	5.93682	8.77856	56.35531	0.00000	7.28267	-8.76194	6.12869
39.25	7.39540	8.40774	38.60319	6.06970	8.67246	6.06153	0.57899	11.12669	1165.78409	34.32487	9.32277	8.27267	65.79572	1.00000	7.89649	-6.8	10.17471
-85.76942	10.89190	8.67268	58.76815	7.02087	8.68078	15.44324	1.44985	10.52876	1155.56119	61.49465	10.18460	8.76416	47.13739	1.00000	5.39435	39.78504	10.07994
14.43865	10.21535	6.92875	24.34769	5.13074	7.03485	-0.67748	0.15695	8.29617	1133.47519	50.80799	7.43544	6.91179	63.88004	1.00000	9.18850	40.87329	12.22068
-2.16	6.09034	8.60599	60.72713	8.32024	9.00080	13.57250	0.12711	5.82447	1101.00028	59.08829	6.60760	8.48557	37.11060	0.00000	7.24295	34.31	10.52783
9.72749	7.07436	10.32546	52.36397	9.05979	8.43244	7.20485	0.12370	5.41074	1139.39699	67.06079	6.92877	7.14921	48.28490	0.00000	7.68779	48.28259	8.76951
35.7	8.42586	9.01986	71.89092	7.10176	9.13611	9.72359	0.16653	8.42633	1195.68666	57.11476	7.63418	6.47977	69.21028	1.00000	9.71826	-7.76667	8.95078
38.28402	4.95054	8.73814	44.50586	7.80416	8.09939	17.92920		7.58940	1127.96055	38.65233	4.19274	8.26162	48.59763	0.00000	5.69616	34.5624	10.61374
78.27539	8.28306	7.11719	57.95251	9.78246	9.04299	18.24949	0.80389	9.13784	1178.99180	57.28789	9.52986	9.23462	53.05980	0.00000	7.05272	12.95629	9.44649
-82.42491	9.60680	6.11775	34.46030	10.38613	7.66725	29.99427	0.13581	4.81605	1091.87218	52.55656	7.71288	8.89482	42.50981	1.00000	6.83653	42.97086	10.34369
39.28333	10.88765	9.09920	27.69211	5.53255	9.72462	1.55342	2.34576	8.62529	1064.06018	40.86243	10.69973	6.29485	26.61601	1.00000	6.60448	-10.33333	9.75575
-87.93341	4.91087	8.04559	41.96600	5.55339	8.72617	10.06719	0.08784	9.82400	1141.85882	33.27251	5.62000	8.40210	44.07829	1.00000	10.44964	42.55308	10.58426
-51.87389	7.15221	7.99772	39.97136	10.76956	8.49650	25.00064	0.29320	8.89303	1130.53905	46.55529	8.28627	6.79150	75.72504	0.00000	5.75409	-23.44361	9.16699
36.73307	7.66541	7.99402	38.71475	8.51279	7.39356	30.92757	3.21665	9.18655	1191.46697	56.93214	11.02828	7.84725	49.09645	1.00000	4.51599	55.38752	7.91468
-83.48216	12.51570	7.34606	55.24666	6.05416	6.94572	11.43940	3.21026	11.64211	1195.33702	43.58511	11.00662	9.22957	64.86768	0.00000	5.46824	42.30865	9.69077
-63.13414	10.58883	8.66012	26.19107	9.23149	8.06074	12.69909	0.31276	4.51728	1145.39193	81.66710	8.55419	9.42950	51.11365	0.00000	11.47323	46.23899	6.86089
-73.86586	4.51479	9.02005	69.21137	7.66845	9.38056	17.08729	0.10507	7.96783	1065.72979	58.66821	4.95423	7.89305	77.67605	0.00000	6.09419	45.43341	9.94585
-85.76942	8.10869	7.91670	39.58492	7.53883	7.63944	23.26762	0.35307	9.47365	1197.36055	48.15533	8.46111	9.24867	50.93807	1.00000	7.23295	39.78504	9.47364
89.11943	6.38996	6.87982	51.41947	7.52877	7.98953	35.20939	0.71290	8.30847	1165.25893	51.22871	9.34549	9.02343	49.89692	1.00000	7.90927	23.9028	6.38401
-82.07842	7.80685	8.24847	30.32776	7.97110	7.10816	-0.92114	0.37698	10.32873	1172.93407	48.22176	8.67219	7.81293	35.89442	1.00000	7.42224	26.91756	7.64604
-7.32097	5.36821	5.75314	33.72244	8.80188	7.57457	11.69888	0.10692	6.60433	1181.90499	71.76605	5.66748	7.97799	50.45089	0.00000	7.20623	41.1053	8.69409
-82.4017	7.50604	7.70100	37.14798	9.25790	8.29528	4.45662	0.13585	5.88336	1164.74729	40.21761	5.37832	7.42875	42.78450	0.00000	6.72304	23.0072	10.09313
46.5813	8.42138	8.07373	68.66355	3.62075	6.92423	15.66938	0.47239	8.65651	1151.50205	27.96218	8.86238	9.06051	52.53060	1.00000	10.01590	54.8421	12.18283
38.28402	5.79579	7.43581	50.34930	8.86907	7.52919	-10.88820	0.06117	10.04640	1185.92671	53.79953	6.00571	8.41601	43.68812	1.00000	10.00149	34.5624	7.04399
39.85331	7.42406	7.17378	68.68249	9.09288	5.99932	21.29161	2.22001	9.92477	1118.27430	47.92823	10.62323	9.89897	60.45107	1.00000	5.11117	57.30185	3.38511
24.71204	8.85880	6.56209	37.66096	6.26322	8.44670	3.81983	0.21293	8.65056	1142.82762	46.69452	7.85490	8.43483	69.13260	0.00000	10.05275	41.57439	9.14146
107.60389	6.72821	9.31464	43.07202	7.34721	8.40054	18.85146	0.07193	8.98270	1192.34545	45.56368	6.00222	6.46530	56.38585	1.00000	9.53456	-7.01833	9.02265
107.60627	9.23719	8.27373	43.90993	6.58252	9.57360	21.25628	0.18204	9.21236	1173.41151	34.85263	7.25903	7.52292	47.88679	1.00000	7.03169	51.82721	7.95449
-82.32483	5.75857	6.05664	52.93093	6.45947	8.44579	13.61919	0.05759	9.58745	1158.40694	45.96845	6.18487	8.10733	44.83554	1.00000	9.64117	29.65163	10.19555
120.74792	10.22521	7.88082	34.45421	7.59347	8.79825	28.97163	1.03181	11.09423	1080.15386	48.48591	9.87929	7.79678	37.85425	1.00000	5.18383	41.09822	8.62394
-1.32471	11.04034	9.02661	85.21638	3.61750	7.70416	15.68795	0.80031	6.73179	1151.47476	53.49550	9.55003	9.21749	47.09421	0.00000	8.71501	51.40148	12.05922
-75.60804	7.35304	7.47478	47.44501	6.43291	10.23223	18.95120	0.15766	7.22405	1112.95666	58.89234	7.46675	8.27793	67.59748	1.00000	10.31576	39.96097	9.72733
116.11768	9.00932		71.27243	8.19906	7.77336	8.41897	0.28997	8.88602	1112.96476	29.86750	8.32376	8.99793	59.25207	0.00000	6.86496	24.28859	9.37440
-82.32483	7.44839	6.64762	63.78445	6.53413	6.55524	22.51966	0.12407	10.03015	1173.70251	61.05730	7.22431	8.47835	40.22388	1.00000	10.24191	29.65163	9.53516
-103.42897	8.35075	7.87981	67.48332	8.76930	8.93302	22.65826	0.29048	8.37554	1107.12235	47.85744	8.49902	8.85575	63.25096	0.00000	7.05883	20.28527	8.49084
86.51499	6.76628	8.54658	39.49810	9.30960	8.65318	24.15390	0.43694	6.36619	1196.84644	67.86613	8.83298	8.14416	51.18269	0.00000	7.27076	23.1959	11.08722
145.06667	7.44813	6.70690	44.42737	10.95438	9.05599	20.10236	0.20651	7.98207	1091.88224	60.05268	7.88389	6.55045	47.85769	0.00000	6.49116	-37.88333	8.13541
60.8019	11.96889	7.35725	41.41766	3.90376	8.62144	5.21418	1.12983	8.02612	1080.85889	33.53695	9.96223	6.57357	29.12650	1.00000	7.88560	56.9083	12.31920
111.50861	6.97121	9.22725	38.99830	7.83442	7.86362	26.41641	0.06771	9.56049	1093.15067	56.22075	6.09702	7.26709	79.47362	1.00000	9.32440	32.54278	8.54185
0.75	8.16601	7.80959	39.45252	4.68146	10.52990	-7.12759	0.60055	5.06858	1118.34273	38.48280	9.27093	7.69498	64.30195	1.00000	9.24850	52.41667	10.31881
3.1631	9.77492	8.03526	58.94128	6.23436	8.23019	13.04512	1.01479	8.66542	1137.42160	65.81384	9.77327	8.93711	33.77803	1.00000	7.13526	41.91738	10.09978
-84.13722	7.56550	8.09272	64.01393	6.43644	8.56981	14.98314	0.10503	7.76585	1111.89508	37.93350	6.79818	7.99534	79.76510	1.00000	11.07801	9.92787	9.13900
10.18003	5.75992	7.95577	52.57108	8.99197	7.96105	13.84409		8.78479	1183.50846	71.47969	5.74796	7.47712	39.16217	1.00000	11.90217	24.96334	6.77433
13.10984	5.18885	9.13545	48.98429	7.02927	8.08929	2.02373	0.04365	9.15681	1088.37130	60.95444	3.95617	7.45893	21.93262	1.00000	9.26899	51.30001	9.79186
77.9129	8.37073	9.28690	40.38541	10.44924	6.65505	12.56856	0.27215	4.47083	1082.00360	52.97546	8.24570	5.83945	68.86621	0.00000	8.87627	25.6439	8.57617
-73.75513	8.22365	9.33858	38.68673	6.39718	6.98415	15.73724	0.21051	8.63181	1054.85159	50.05005	8.00246	6.56199	27.08889	1.00000	10.81337	40.60538	9.26193
-119.0376	5.21644	8.43343	55.83011	7.95951	6.23847	5.50459	0.17998	11.07918	1071.61476	57.87705	7.75498	6.91251	46.90668	1.00000	7.41795	34.21639	8.77299
136.84186	7.01080	6.88174	44.01785	6.89313	8.74928	-4.90126	0.14587	7.92261	1154.42103	43.93041	6.66307	6.90699	56.80290	1.00000	9.94509	34.4833	9.70890
5.4584	10.29826	8.99781	32.14318	8.97964	7.44680	16.33179	0.77032	9.27133	1088.19124	54.47538	9.48284	6.30954	36.99191	0.00000	6.97768	43.32393	11.16377
86.59611	9.89465	7.38593	63.66298	6.68913	8.04881	22.79405	0.88183	9.53433	1190.69060	60.20221	9.66162	7.72617	44.79223	1.00000	5.91455	25.87498	11.29515
46.5813	10.59054	8.91565	58.56238	7.16304	7.51082	10.68246	2.14646	10.66893	1102.91551	45.79748	10.59613	9.04578	22.59219	1.00000	5.35161	54.8421	7.96151
14.34085	9.65281	8.38125	38.80928	11.97680	7.88304	23.37346	3.54424	10.19847	1189.51057	53.38923	11.12742	7.74726	60.58628	0.00000	6.56039	40.87363	12.66529
101.18445	8.41946	7.09484	52.42111	5.97731	7.69205	26.42599	0.24997	8.42874	1199.37268	49.49151	8.31710	7.81613	40.82902	1.00000	8.22421	13.44581	10.45574
-97.35992	6.69670	9.13147	41.63453	9.34612	7.30460	28.00752	0.16149	6.77065	1077.49573	58.59660	7.46762	8.03361	30.46785	0.00000	7.01682	19.8173	10.87407
68.11759	10.34274	8.48405	44.29253	5.98466	7.06536	10.08461	2.01435	8.98279	1142.74149	49.77008	10.53360	8.19724	58.25122	1.00000	6.53227	26.9423	9.32507
152.70493	6.77399	7.84217	49.65826	5.50698	7.55113	3.89559	0.09506	10.28852	1065.46913	81.04220	6.75792	6.84276	70.81511	1.00000	9.26676	-25.54073	11.13155
-117.70755	5.26901	9.70774	47.98575	6.53329	8.31445	6.86924	0.19311	11.53962	1156.61883	37.59277	7.45000	9.33413	64.68767	1.00000	6.80505	33.52253	10.55050
-74.13653	7.91111	8.72060	19.99551	7.44760	8.86177	10.66686	0.62941	7.54797	1133.00530	62.09265	9.28889	8.55639	47.64485	1.00000	6.13482	40.63316	9.78143
78.27539	10.58671	7.64594	63.74770	6.30733	8.12258	19.30611	0.94990	10.02598	1186.62005	51.81391	9.73305	7.18903	57.08565	1.00000	6.80032	12.95629	11.79358
122.9666	6.71073	7.34253	54.70175	8.82365	7.24909	2.02836	0.15771	11.80352	1054.05945	31.64841	7.17486	8.93516	52.90803	1.00000	9.17270	10.7375	6.83962
-71.19901	9.45735	8.29967	34.80556	5.73595	7.37303	20.26283	0.21115	7.13803	1065.52979	77.49488	7.75872	8.20113	46.35370	1.00000	8.60248	-30.60106	10.63631
-82.35176	9.10358	8.71139	40.99670	7.62455	9.35799	2.05317	3.68868	8.23674	1093.19049	61.94028	11.16382	7.50199	38.90217	1.00000	4.76071	27.71809	7.94063
-97.54667	6.21437	8.11860	36.86902	9.62396	6.39186	3.48488	0.19303	7.85714	1199.18621	58.54606	7.91374	8.13274	42.53841	0.00000	6.19033	30.5427	11.15171
-39.25	10.08774	7.48549	70.68936	7.66983	7.97370	10.70670	0.18487	7.33902	1111.70416	69.33377	7.67291	7.09462	5.38882	1.00000		-12.91667	6.74468
51.3452	8.90009	9.02007	64.21299	6.49805	8.26496	16.19804	0.44454	9.57802	1089.95861	35.14180	8.84548	6.62439	43.57735	1.00000	8.34168	53.37596	8.38057
105.75635	12.37074	8.39250	48.12796	6.22228	8.60446	26.10348	6.52668	10.62634	1153.99762	28.62179	11.74034	6.68813	39.68568	1.00000	4.90253	10.29085	10.79420
135.31667	11.23976	6.08550	3.21341	5.64737	8.97672	20.07121	6.07455	8.83031	1144.87047	42.15110	11.66870	7.50052	59.16281	1.00000	5.87705	34.25	8.99404
35.7	10.61670	8.86762	51.53422	9.83151	9.29753	6.50181	1.47273	10.89647	1114.50048	20.24266	10.22599	7.59636	27.98367	0.00000	6.13998	-7.76667	11.20370
9.40531	6.18803	7.95665	33.24623	7.92171	6.73516	30.98351	0.07851	5.98171	1095.84918	44.79535	5.10432	9.24259	41.24532	0.00000	6.83928	45.53069	10.54509
115.70111	6.83661	7.23084	43.52814	8.44581	9.45465	29.52037	0.13809	10.55365	1148.46485	54.01677	5.95585	9.12201	29.42890	1.00000	8.21783	37.73222	9.32701
-1.29243	3.94941	6.28595	36.52274	9.88543	6.82108	25.50941	0.06753	11.43023	1065.29383	54.54931	3.70452	9.09932	48.53966	1.00000	11.34321	53.49389	5.79281
19.27498	8.58686	6.42597	47.49284	6.44753	5.80479	-3.80907	0.19938	6.31941	1063.01502	47.80386	8.20353	8.08866	52.38146	1.00000	10.71908	50.20528	9.08678
65.93249	7.95358	8.77876	45.13791	9.83623	7.21036	11.31672	0.15842	7.88904	1076.61440	51.49143	7.19699	8.53754	51.77822	0.00000	5.77820	36.21544	9.43211
14.51472	8.56772	9.92000	59.57994	5.16892	7.76291	39.00833	0.32772	9.78050	1062.24144	60.43377	8.67029	8.24097	38.01346	1.00000	10.96225	35.89972	9.64969
4.69889	9.40247	9.53386	44.52296	6.53806	7.67000	9.20238	0.77211	8.89371	1063.88325	69.51556	9.56556	7.88576	34.87510	1.00000	6.80938	50.56149	9.14416
5.55575	5.13216	7.09963	28.04195	10.59558	8.77492	15.90051	0.86034	9.06552	1060.34038	40.84288	9.65946	9.08926	41.58387	0.00000	6.56866	46.67535	8.97971
2.59753	3.98735	6.50268	33.14448	9.18631	8.03770	4.81117	0.15536	14.27786	1189.05245	56.77116	7.38793	5.83572	58.98903	1.00000	9.14145	8.88649	6.67497
104.1451	6.23335	6.86244	48.35625	6.53404	7.38099	20.48492	0.08145	7.20782	1141.57225	52.83521	2.59888	9.18635	42.46988	0.00000	4.79790	15.79408	11.37746
36.73307	7.03362	7.84680	47.02590	7.17753	7.51350	21.21542	0.37178	6.05398	1136.90000	49.11125	8.67359	6.74101	62.26793	1.00000	7.10562	55.38752	8.35559
19.61222	9.47846	7.70309	47.27882	8.04190	5.93344	19.48005	0.41346	11.90646	1091.44958	54.29524	8.75570	9.01481	63.82671	1.00000	5.70224	44.97639	9.58589
-82.46148	8.94262	7.47606	45.31768	7.27964	8.94515	-3.16767	0.21073	10.06132	1174.06274	75.50271	7.85881	8.37869	45.48705	0.00000	6.12108	28.15112	11.13473
34.11169	4.98031	8.91809	48.21875	8.86917	6.81113	12.18660	0.07335	9.04121	1184.74923	57.94534	5.72831	7.42393	50.39872	0.00000	4.70471	0.46005	10.29433
39.25	5.65975	8.12952	24.11502	7.99459	8.04257	20.68572	0.07325	8.04091	1150.80202	45.54362	4.52005	7.38480	24.08004	0.00000	5.80870	-6.8	8.54337
111.50861	7.32595	9.05461	58.84940	9.86573	7.01680	22.61325	0.14848	4.29172	1160.21397	59.08605	6.61159	7.89055	46.58928	0.00000	8.57878	32.54278	8.20562
123.50266	8.44969	10.27705	53.97026	8.94090	9.80848	4.01903	0.55000	9.64977	1079.91490	72.15342	9.15834	7.22054	59.30028	0.00000	5.67603	41.94175	11.34168
107.60627	9.57608	8.76415	41.53287	9.23354	7.96829	23.08181	0.49414	8.94765	1086.21590	61.02278	9.07268	7.75820	62.53813	0.00000	7.52252	51.82721	9.71726
-65.71875	6.35747	6.65401	32.71349	6.97880	8.43197	20.45352	0.19685	10.44579	1110.52286	34.11020	7.82311	7.99260	30.70268	1.00000	9.35674	-21.44345	9.67393
34.34691	9.13205	7.32173	50.01023	7.50419	6.73959	12.87859	1.55005	9.38289	1182.63023	49.20753	10.24081	8.91267	46.15436	1.00000	5.51369	61.78491	9.20920
111.50861	7.33551	9.26415	75.85941	8.90386	8.32283	-5.79882	0.15103	4.81716	1055.21979	63.54199	6.95763	8.18099	71.08116	0.00000	8.11834	32.54278	11.43015
121.06761	8.81122	7.58077	57.03396	9.07888	6.00877	38.95292	0.08385	5.12981	1145.47649	67.69433	6.39676	8.25254	58.01217	0.00000	7.05547	12.35275	10.62960
99.96667	7.97943	6.86783	58.15157	11.23631	7.55641	18.23524	0.16110	4.96053	1064.66605	55.23097	7.67926	9.43218	59.40020	0.00000	9.02176	8.43333	9.31228
-82.35176	5.79935	8.36283	19.76751	7.60251	7.90048	28.40409	0.09357	10.24284	1141.35724	73.19828	5.81564	8.03436	56.07032	1.00000	8.96500	27.71809	8.64063
57.3552	9.73623	8.64644	30.89971	10.52088	8.44942	24.44363	1.38801	8.30039	1066.80982	60.50401	10.15975	7.84939	65.66040	0.00000	8.13402	51.4781	5.86535
-60.93173	9.30016	7.63851	47.20042	6.86991	8.99070	3.92659	0.08530	6.10736	1157.67983	76.08286	6.84202	8.48846	66.15027	1.00000	10.35819	-31.4488	8.76149
70.96699	4.61307	5.68965	55.93752	8.28240	6.50343	35.86373	0.06498	7.78653	1060.65004	49.23392	4.49121	9.49333	60.31956	0.00000	5.42174	30.46907	5.55411
116.10146	4.40061	8.19261	34.43925	8.18445	8.77898	11.27604	0.08241	11.54467	1099.78802	63.44378	5.96099	9.15479	53.94412	1.00000	8.56458	5.90702	8.29036
-73.9625	5.14249	8.47809	45.30863	9.55786	8.93922	27.55164	0.10841	12.10466	1091.17633	36.55434	6.82089	8.20892	49.95227	1.00000	7.25471	40.81	7.20310
-95.44744	9.00379	7.60860	46.06387	7.51015	7.19914	10.81056	0.29838	11.56444	1181.42435	39.54307	8.28710	7.15101	47.46914	0.00000	5.54840	29.53885	9.14170
-99.32556	9.96296	8.57345	55.74153	10.70196	6.70361	9.43030	1.71185	9.60455	1156.10109	58.66681	10.34558	9.05975	40.80307	0.00000	7.65426	19.32889	8.12093
-0.29825	5.09717	8.05125	37.72064	8.46782	6.15986	17.03510	0.07116	10.81578	1160.30417	63.35625	6.34442	7.09550	56.26049	1.00000	8.69463	51.39148	8.31764
122.08333	9.04641	8.54615	48.72408	6.52247	7.70391	20.79806	0.15558	10.21787	1128.64638	61.83395	7.25007	7.48033	60.59063	1.00000	8.20416	46.08333	12.06396
105.75635	8.02615	8.40470	27.14576	6.41120	8.23156	17.76339	0.07785	7.59173	1115.55514	25.97258	5.76449	7.08235	46.75853	1.00000	10.32463	10.29085	9.76924
-47.53028	6.73878	8.77476	50.36879	8.89485	7.40275	15.30251	0.12804	5.90145	1155.32334	45.31709	5.93954	9.70798	46.86194	0.00000	7.51016	-22.45667	9.79594
-2.09814	7.60068	8.45916	36.19861	7.03474	7.22439	14.98782	1.05473	7.44107	1114.77106	36.92692	9.83801	9.65095	41.62859	1.00000	7.04660	57.14369	7.28442
-50.00639	6.21110	8.00958	26.14328	8.74293	8.40319	22.23248	0.04999	7.61359	1163.09814	62.48947	6.21849	7.53922	57.74873	0.00000	5.48824	-25.42944	11.48864
-73.95958	9.67436	7.02582	12.83634	9.51640	8.78844	24.60251	0.70692	9.84495	1081.93808	28.75177	9.34298	9.44596	56.60296	0.00000	6.99914	40.57788	8.37965
-75.87877	9.95133	8.85991	54.40483	7.61468	7.45113	23.56364	1.00678	10.97779	1061.41442	57.42269	9.81994	7.22874	48.16102	1.00000	5.68313	5.6561	8.49155
-1.32471	8.02845	7.81904	54.59448	6.25876	8.60018	31.95949		6.77079	1122.76072	31.96148	9.60086	9.28275	53.73915	1.00000	7.78657	51.40148	8.58481
-60.93173	7.25161	8.63417	47.45037	5.37633	6.99721	17.35333	0.21908	9.50807	1191.43169	54.50985	7.94850	7.31950	41.69894	1.00000	8.72322	-31.4488	10.83915
137.36215	6.11096	6.73146	28.64820	5.79983	8.39228	10.17914	1.21663	10.20481	1136.08833	61.48150	10.00469	8.67622	39.18328	1.00000	10.82280	36.75965	9.70079
171.25364	9.04604	7.09016	60.76732	5.40175	7.93265	13.80947	0.15561	8.32036	1186.83378	43.33371	7.39177	7.08957	52.74163	1.00000	9.41440	-44.39672	10.05941
38.01667	4.70267	7.69365	34.69433	8.70939	7.35304	14.56311	0.04142	9.51854	1074.57383	54.89752	3.96250	6.83937	35.13788	1.00000	9.99676	11.85	8.07712
79.5286	9.74610	8.77701	53.31568	8.99784	9.28133	4.53130	0.43332	9.13824	1182.67630	74.29937	8.98432	8.33381	48.06795	0.00000	7.06940	29.22254	9.27509
102.05461	9.34136	8.88530	10.01362	7.22532	8.83495	25.00543	1.16600	9.59856	1084.55168	43.00595	9.91678	8.78630	39.23323	1.00000	5.76672	6.25947	10.41466
-4.0573	9.24909	9.54386	44.01020	6.22814	8.01986	28.03292	0.89837	9.02549	1081.58562	68.21234	9.65678	8.76167	38.04107	1.00000	7.53852	55.82737	9.88111
-81.26367	9.43148	7.04609	51.35933	6.35639	8.30275	16.58813	0.07979	6.36173	1154.70545	43.01847	5.98088	8.43808	49.50881	1.00000	9.80744	28.90054	9.42293
-45.94722	9.83890	8.86199	48.33451	6.56493	6.34635	11.90485	0.22348	7.30781	1198.64000	77.99418	8.02748	8.39135	27.77110	1.00000	10.03075	-21.42917	9.00341
83.97573	9.77915	8.11239	52.98501	4.62598	7.72795	0.85626	0.09108	8.18101	1195.68487	62.06159	6.68297	8.56522	76.90114	1.00000	10.53457	21.46527	12.43810
120.57224	7.38022	9.69634	48.80111	6.40048	8.69155	16.40366	0.15363	11.19905	1196.87014	57.67307	7.57471	7.54775	66.78617	1.00000	8.32335	15.72892	9.18234
-103.42897	11.81567	8.21983	65.60866	7.39523	8.29363	8.12797	1.15165	12.59723	1083.93245	55.42763	9.95911	4.83748	49.91055	1.00000	5.03039	20.28527	9.43919
-73.02841	7.49924	7.46010	74.98220	6.12321	8.21592	17.23324	0.16172	9.26917	1162.78230	61.95137	7.60517	7.87005	34.44357	1.00000	8.92171	-36.9256	9.68536
