H2CO	CH4	PM10	NOx	PRES	PM2.5	CO	O3	PAHs	latitude	C2H3NO5	Pb	warning	CFCs	TEMP	SO2	longitude	NH3
47.71157	10.49314	10.00660	9.54383	1086.05124	10.87187	7.26856	10.37536	9.12761	36.75965	0.11132	68.11145	0.00000	24.46913	8.56580	7.76880	137.36215	8.58941
63.71666	8.14630	9.29570	5.97935	1186.89775	11.36924	6.36982	11.35453	8.97526	50.50301	0.05629	45.66606	1.00000	50.11417	16.26745	10.09049	13.63617	10.27096
64.26211	10.68602	8.31526	11.49163	1176.95999	7.64586	7.89267	10.87587	8.23907	43.61092	0.02376	68.48056	1.00000	58.26140	10.74239	9.62655	3.87723	8.73748
36.73569	3.32190	9.92965	8.22410	1147.55379	8.68367	8.07849	9.32341	7.80171	42.35843	0.10610	49.73407	0.00000	37.70117	-6.85607	8.06682	-71.05977	11.07618
36.74100	5.65908	9.43091	6.62610	1064.52864	13.54968	6.68276	11.37213	9.57800	45.75279	0.06714	49.47825	1.00000	57.34973	21.63340	7.75565	130.57211	9.22733
55.75281	8.50971	12.11237	9.83034	1098.49673	7.94803	8.74691	10.56717	7.79923	-16.25	0.89941	53.32819	1.00000	51.89774	6.53970	9.44396	-69.08333	8.30558
43.52069	10.13554	9.74117	9.88080	1128.67677	10.31333	6.91932	10.81952	7.33416	7.65649	0.08999	43.09627	0.00000	47.23521	21.21117	9.05149	4.92235	8.40144
52.18729	7.96498	12.11465	11.77402	1065.37595	9.09594	7.52990	10.52502	10.23783	50.8	0.89871	50.69940	0.00000	41.27311	31.14055	9.92725	3.16667	9.57504
53.66814	10.27281	9.92545	10.88984	1093.07165	11.46533	7.49349	10.75684	10.45480	-4.26613	0.10412	50.18740	1.00000	61.15426	12.97666	8.00808	15.28318	9.89785
54.46493	9.08030	7.46720	10.55394	1192.09313	12.14517	8.05515	10.97441	10.41889	50.56149	0.01606	61.08389	0.00000	58.85436	5.45175	9.22958	4.69889	10.17048
70.84314	8.80913	11.45431	11.21609	1103.95125	10.76867	5.54282	10.32709	9.29051	50.72043	0.46673	64.98360	0.00000	46.84228	5.97847	10.53447	11.34046	9.77657
66.08003	10.94262	11.09563	10.20599	1067.24640	7.61270	6.11150	9.54262	9.14404	-0.71667	0.32592	48.98017	1.00000	48.05088	19.34707	9.87350	-48.52333	7.24404
50.78097	10.85069	10.79949	8.77736	1080.40257	10.68198	7.80353	10.46573	9.98744	53.53395	0.24596	46.98157	1.00000	64.80476	20.34648	8.67847	33.72798	8.46696
43.73008	10.18069	10.55439	9.26368	1118.60493	6.52552	8.91533	9.03530	10.27309	43.61058	0.18791	56.51951	1.00000	48.20820	14.67839	8.99758	1.33467	6.20151
62.27090	8.67282	14.14427	8.91527	1061.00737	8.14341	7.69960	9.55404	11.51888	46.75451	6.83995	52.52146	1.00000	39.06395	3.78512	8.28456	33.34864	9.15373
52.77989	6.77885	9.31963	10.53607	1186.86821	10.38371	8.68850	9.31660	7.82970	53.63333	0.06053	54.69617	0.00000	33.96397	8.14105	8.43064	9.85	10.60153
48.93382	8.55575	8.71148	11.15150	1177.78142	7.68685	8.24593	10.87068	6.19366	11.86064	0.03202	80.12806	0.00000	55.10415	2.68786	7.74383	9.0027	8.53850
50.54236	10.43179	9.70553	8.56795	1157.30634	6.29387	8.82969	9.40829	8.50599	4.92675	0.08683	48.03955	1.00000	36.10630	20.56430	7.86113	6.26764	8.86211
44.15357	11.23021	11.58215	9.50023	1121.45248	7.42272	6.55029	8.61510	8.82429	-19.32556	0.53300	64.89229	1.00000	46.29072	24.03171	9.76480	-41.25528	8.67407
54.96009	12.69790	8.15706	6.78117	1147.17636	9.36696	9.60951	10.36051	11.48324	43.82634	0.02080	50.97533	1.00000	58.41181	22.68724	7.30285	144.09638	8.70927
68.70712	11.07824	10.35715	8.41243	1062.62306		8.43317	9.95091	11.13400	41.94175	0.15575	32.66208	1.00000	67.80129	1.28675	8.63745	123.50266	8.34653
60.61809	10.50914	8.75737	10.01418	1080.83329	8.99966	7.04402	11.89857	6.70864	45.35	0.03492	46.61427	0.00000	62.96654	14.65235	7.95384	126.28333	6.40626
53.54958	11.30008	4.22599	11.01309	1103.36215	9.63167	9.85215	10.54738	8.75219	53.43333	0.00966	36.68035	0.00000	69.84399	31.44653	9.54063	-7.95	8.30939
58.96323	9.96444	7.46047	11.02236	1147.59932	11.40190	7.80960	9.60421	8.64483	32.5007	0.01212	54.59507	0.00000	39.28697	20.34955	9.41990	-94.74049	8.94522
37.24984	5.54373	10.93157	8.49501	1078.24939	10.71694	6.69913	10.09219	8.21521	38.55632	0.28403	59.77710	0.00000	54.70963	-2.71498	7.03849	69.01354	10.62690
39.54418	10.37391	12.21646	9.56952	1131.79008	7.56208	6.59554	10.40926	8.84718	-19.7625	1.00174	71.02899	1.00000	49.96623	30.51845	10.39009	-44.31389	6.83199
20.20306	8.84492	11.99958	10.47269	1189.41731	8.74520	7.55133	11.12457	9.24759	38.40917	0.80494	40.89599	1.00000	43.71607	-5.46429	9.31977	112.73333	9.36345
45.00554	10.80852	9.43434	8.77036	1080.23750	9.21863	8.86268	10.74690	9.01377	52.4089	0.06552	47.48608	1.00000	58.19037	8.87600	8.34184	31.3237	9.78706
44.52690	5.57345	11.89632	8.59490	1127.27623	8.60695	6.71429	11.16697	8.20418	52.71083	0.72910	40.41371	0.00000	46.72478	17.05286	10.33963	5.74861	9.31068
65.16307	10.96169	10.69172	9.03598	1054.62576	10.76126	8.49717	11.18583	10.18591	36.92574	0.21935	73.56124	1.00000	64.47686	30.38844	8.48108	14.72443	8.36733
45.15425	10.11260	11.80151	11.36943	1112.16026	9.24067	5.35723	11.38176	8.28132	-21.42917	0.65635	49.88713	1.00000	71.69851	24.64701	8.13000	-45.94722	8.48578
70.83648	11.42974	9.44309	6.03396	1153.37150	8.63390	6.37852	9.39639	9.00052	13.51825	0.06554	32.15839	1.00000	47.51225	24.13325	10.26883	99.95469	8.32352
53.64422	10.80919	11.11666	9.90493	1193.63991	8.18770	6.90858	9.25111	10.45947	25.87498	0.33536	39.21369	1.00000	61.56031	10.58804	10.58854	86.59611	9.33952
50.63789	10.23398	10.50764	7.59087	1162.09192	9.51474	7.84674	10.66450	9.88566	-10.91722	0.18219	22.70042	1.00000	50.01053	3.32948	8.82709	-37.65	10.20279
53.76252	10.54256	8.83472	9.86654	1178.28419	7.31877	8.21313	10.48919	8.65915	-34.64966	0.04194	66.65350	1.00000	40.68814	-0.93033	11.56544	-58.38341	8.70030
53.04911	12.01909	11.70411	8.70746	1074.13331	11.72186	7.63205	10.13074	10.25640	27.85	0.60061	36.90072	0.00000	89.39669	21.78115	7.93031	112.9	8.15063
45.52245	6.72529	11.36352	9.27931	1081.33237	8.21209	9.08502	8.36467	8.85993	45.4473	0.43193	54.94208	0.00000	58.06369	16.60021	7.13886	-73.75335	7.84315
57.10914	8.28421	11.03894	10.92825	1179.18563	10.34742	8.68604	8.67781	9.63926	48.90472	0.30780	32.81209	0.00000	46.86385	-0.59135	8.67112	2.2469	7.72976
46.39312	10.28433	11.44356	10.44443	1097.85440	10.69647	5.50012	11.20034	8.04070	52.86147	0.46133	69.00301		47.16698	27.38301	8.17899	9.5926	8.26212
51.98905	10.63841	11.28079	12.99052	1171.53607	9.79704	7.21741	11.81316	8.99854	-19.32556	0.39414	49.36656	0.00000	67.51660	18.02634	9.47060	-41.25528	9.67713
62.11373	10.49484	8.59593	5.62022	1157.70865	9.93132	7.94986	7.75455	10.65736	40.82232	0.02990	29.25151	1.00000	55.37699	-1.96048	8.58085	-74.15987	7.85935
47.10862	10.69931	10.16712	9.85316	1188.94738	6.68689	6.99281	10.31319	9.54011	-1.63333	0.13372	54.49979	1.00000	57.88711	27.27822	6.95756	13.58357	8.18755
52.43983	11.37780	8.58726	6.78599	1060.60811	10.64399	8.15102	9.12575	9.95785	53.63333	0.03297	66.85567	1.00000	64.82785	12.57755	9.57304	9.85	7.66522
68.97820	10.67264	10.51500	10.65092	1077.09540	10.38386	9.44112	9.01405	9.36473	26.9423	0.18553	55.45999	0.00000	55.00251	14.74444	9.63393	68.11759	10.59636
43.54261	10.58466	9.24452	10.28357	1113.86649	7.14584	7.57592	10.53473	9.99861	32.52515	0.05055	41.78426	1.00000	33.00661	29.87259	10.73747	-93.75018	8.84072
46.16240	13.42412	8.67533	5.83271	1103.96071	8.07011	7.23899	6.68670	9.25326	21.46527	0.03239	48.28139	0.00000	48.80349	19.74168	7.13154	83.97573	9.86336
50.07131	7.55018	9.33051	9.22451	1093.32479	10.79500	7.59493	10.64437	10.18139	50.50301	0.06129	49.68387	0.00000	73.42656	12.15895	9.23218	13.63617	7.67761
32.83916	5.29778	8.12905	9.60345	1196.81194	10.69502	7.33208	11.00315	11.17653	23.73333	0.01796	51.01251	0.00000	38.93914	16.67330	8.68629	114.68333	9.51523
61.18094	9.46946	10.39423	6.90214	1180.88878	9.88144	6.67899	9.63672	8.47472	37.74615	0.16855	50.29343	1.00000	58.28402	15.80631	8.99149	-25.66689	7.96021
61.25537	12.33107	8.83225	5.98003	1099.45895	9.14290	7.37711	7.61677	8.55947	-34.64167	0.04378	63.98776	1.00000	49.81206	26.99870	10.00159	-60.47389	7.80672
52.40386	11.75156	11.27858	9.82872	1096.95358	8.59987	5.08008	9.24254	9.81901	10.58806	0.39432	44.56191	1.00000	60.13015	13.43195	8.48407	77.24779	9.14874
68.37920	11.77753	8.18760	11.27293	1149.88417	7.92687	6.25246	10.92827	8.84447	25.92127	0.02058	41.41614	1.00000	31.62096	27.70113	8.52927	86.79271	8.55288
44.90377	9.12663	9.22813	13.03789	1137.76040	9.94637	7.92328	12.66505	10.73975	49.88307	0.05346	67.57304	1.00000	45.70667	34.62754	8.69712	-119.48568	9.34572
64.57720	9.80764	9.80733	7.98779	1146.18097	10.94356	9.51374	11.05942	9.82484	-19.7625	0.09557	63.20689	1.00000	37.53656	10.43334		-44.31389	9.00167
45.65987	10.03750	9.65468	8.88952	1102.49247	12.19104	8.96210	11.39883	7.99879	42.4251	0.07793	49.18912	1.00000	31.38192	27.00323	8.03514	-71.06616	8.31139
41.97621	8.87087	10.72129	6.84040	1077.36424	9.82874	6.33752	10.27777	8.13199	51.42708	0.22405	43.82593	1.00000	51.83454	24.02461	8.84076	-0.91979	9.83371
38.54673	9.71241	10.73756	9.71260	1129.68247	7.48297	9.06370	8.87593	9.64004	51.65	0.23236	35.14104	1.00000	51.95836	22.14049	7.42821	-0.2	9.31062
47.60855	9.99836	9.58657	7.07232	1121.03954	10.40510	7.78469	8.96493	10.45337	48.73218	0.07494	26.28818	1.00000	40.61524	22.35082	9.83211	11.18709	8.21391
48.15202	10.13154	9.73365	9.80877	1171.08062	9.90083	7.14066	10.97431	9.69988	58.04254	0.08731	50.02163	0.00000	52.18054	21.10759	9.01755	65.27258	7.98168
62.83097	11.78269	9.75819	9.09258	1179.46772	13.95262	7.70189	8.74528	8.13813	37.05944	0.08741	50.76389	0.00000	21.15262	11.84422	6.69307	37.3825	8.86772
51.05539	6.18143	9.81997	8.70919	1117.30250	9.44548	6.05369	12.18293	9.89500	-12.91667	0.09398	50.38638	0.00000	63.22696	30.35149	8.87133	-39.25	9.47032
54.46516	9.31199	10.97452	7.55267	1060.41535	9.61672	7.37299	11.09934	8.77876	-31.4488	0.29278	54.22512	1.00000	66.14000	4.63333	11.07528	-60.93173	9.21523
82.46262	10.58098	8.72954	10.53399	1137.39425	11.76052	6.46330	10.39451	9.16208	53.16167	0.03704	46.09989	0.00000	34.46349	16.92368	9.99899	6.76111	8.46860
71.09376	10.81501	12.12323	10.10269	1143.36457	8.14915	6.38427	8.24893	8.59478	37.31065	0.91047	42.15005	1.00000	36.80041	35.85477	9.52880	13.57661	8.22577
63.66167	12.64751	12.76982	10.30993	1124.25779	8.10672	10.56666	11.33484	9.33007	41.72059	1.73021	27.65040	1.00000	62.56384	24.38087	8.07453	-87.70172	9.62579
66.09422	9.67685	8.49886	10.13923	1150.61008		9.94305	11.70287	8.15113	4.92675	0.02554	42.67384	1.00000	83.31851	5.51610	9.11876	6.26764	8.97797
54.24416	10.46032	8.35612	11.14619	1102.31796	7.26581	8.78065	10.08928	8.97162	35.82756	0.01966	14.05730	1.00000	47.72709	38.29148	7.48400	137.95378	9.66018
57.85013	12.07663	9.73308	8.53261	1090.01433	10.66450	8.19484	10.91210	8.91845	51.78967	0.08727	67.07349	1.00000	71.28120	16.49164	10.92266	1.15597	8.12498
30.52321	10.13095	9.46393	6.70171	1066.62772	10.22351	5.96711	10.04626	9.99585	33.42585	0.06620	56.31203	1.00000	49.17652	7.06846	7.93944	-6.00137	9.93678
54.51326	12.12042	10.30022	8.29870	1126.85880	8.74654	8.28108	11.98838	6.97984	42.64685	0.15062	45.59522	0.00000	49.05136	20.55012	9.85009	-5.55835	6.71847
67.89646	9.71311	11.75592	11.60254	1125.34751	10.35496	6.72360	10.87255	8.04149	53.59337	0.63464	31.79920	0.00000	67.61647	29.14460	8.73580	9.47629	9.99216
61.77824	10.65694	8.29631		1060.19395	6.65643	8.36365	10.38699	8.52588	45.75279	0.02459	55.21076	1.00000	69.62997	8.65737	10.19231	130.57211	7.81949
62.35323	9.44487	10.90480	10.58021	1051.65878	10.47035	10.19226	6.93173	9.01867	38.96372	0.27360	45.32433	0.00000	72.57195	16.65766	8.89299	-76.99081	10.07368
68.04146	9.56876	11.39249	11.51214	1111.34991	9.01173	6.74881	11.53724	7.21488	18.87813	0.43548	53.66232	1.00000	45.51378	1.48127	9.53355	72.93924	8.38456
65.83385	9.53244	11.57311	8.61165	1053.86502	10.69386	6.27936	10.18693	9.30384	14.0823	0.53052	58.20280	1.00000	49.47396	35.12554	9.23229	98.19151	10.14225
60.12835	3.83871	10.47331	10.14610	1173.32779	9.41800	6.78450	11.05384	9.02478	50.88506	0.17668	50.43730	0.00000	39.25069	6.26885	9.79807	4.07601	7.93219
47.96637	11.81959	10.34064	8.90933	1109.60067	5.93003	6.95974	9.15834	10.00876	44.31771	0.15654	41.89673	1.00000	66.63860	1.72830	8.35522	9.32241	7.89343
68.12939	10.87455	11.58713	9.61736	1126.01426	9.47188	8.88337	10.07730	9.61432	34.09611	0.53010	55.29088	0.00000	76.39364	-0.47166	9.31188	-118.10583	7.90963
59.20964	9.76318	11.82655	10.70047	1117.16757	8.33234	6.73870	10.09523	7.81342	31.82539	0.67816	40.29121	1.00000	50.24741	5.03672	9.95212	72.54064	8.13011
41.94775	12.03189	11.49589	9.10855	1057.11043	12.07343	7.18249	10.22746	7.31150	36.08497	0.48728	27.38122	0.00000	50.54382	1.60329	7.77346	9.37082	8.69872
67.00258	10.86052	12.97031	11.18865	1051.94329	10.58321	6.02175	10.73891	8.84051	30.35028	2.11401	39.88174	0.00000	35.18864	5.56689	9.43604	112.19028	8.37791
40.66728	10.18313	9.68132	10.19069	1151.38362	9.78632	8.47652	10.09664	8.01863	46.18396	0.08265	60.52125	0.00000	42.55702	27.78756	9.35140	6.10237	7.17988
38.06154	9.99840	9.60034	11.32101	1147.95318	8.05694	7.55849	11.05459	7.96346	-27.76952	0.07688	47.51277	0.00000	59.27281	26.53652	9.51334	30.79165	8.75645
55.09790	11.95948	7.64265	10.05778	1145.78224	6.51453	6.93312	10.98135	8.59237	50.26729	0.01139	48.65582	1.00000	46.37359	37.38172	8.53482	-119.27337	9.34997
44.26777	10.26964	8.25138	8.86480	1106.15476	11.59414	7.72919	9.97562	11.68482	28.15112	0.02209	59.02916	0.00000	59.54613	19.67833	8.65351	-82.46148	10.08112
51.50415	7.15560	10.74925	11.19152	1053.89194	10.65568	7.35766	10.06456	7.41428	20.22816	0.23568	49.99184	0.00000	53.84431	33.83701	7.62809	-103.5687	8.27558
51.30807	7.35834	9.71233	11.25142	1081.60625	10.78227	7.85978	10.19376	9.06991	15.5439	0.08551	67.26924	0.00000	49.98471	15.64323	8.98690	73.7553	8.46913
62.25858	13.36176	10.56044	7.12556	1181.61143	9.40128	7.73441	12.69193	9.18886	41.09822	0.19672	43.34407	0.00000	54.75959	31.22685	7.06655	120.74792	8.68246
30.77714	11.39171	10.76139	8.62146	1077.21947	10.07854	7.65449	11.11001	8.56893	39.59611	0.23844		0.00000	47.04641	3.18516	8.73970	27.02444	9.70179
49.84037	9.83933	10.07089	8.42958	1058.29862	11.98272	7.32847	11.54596	7.89951	54.84444	0.12241	34.22703	1.00000	46.83796	28.43135	8.29854	38.16694	7.90729
42.68128	10.31472	11.01321	8.79717	1053.94563	8.68688	7.65215	11.43305	8.21867	-15.21194	0.30308	43.14499	0.00000	42.51490	20.51148	8.31700	-75.11028	8.19908
54.76075	11.69294	10.33947	10.07731	1176.56305	11.30821	7.55008	10.29376	10.01902	33.43443	0.15536	50.92753	0.00000	51.56882	12.84933	9.36634	-5.22126	7.98747
75.22646	11.93892	10.08711	8.31015	1074.36329	6.02393	7.43958	8.46419	10.03162	-4.06667	0.12413	51.43804	1.00000	17.21280	5.15105	10.02505	37.73333	8.80984
45.94992	10.93296	10.78058	9.53503	1065.49826	11.35169	8.77539	10.71657	9.44394	36	0.23479	61.21842	1.00000	67.66513	22.84338	8.52962	139.55722	8.22137
51.74091	10.48650	11.67317	10.53261	1176.35452	8.26099	5.87319	10.16476	7.34548	48.8222	0.58140	46.19111	1.00000	49.39159	-12.03189	8.76682	2.12213	8.16395
60.50814	11.50157	9.80450	8.28377	1143.08381	10.68362	8.27199	11.09083	10.36902	53.43333	0.09355	67.57309	1.00000	40.89269	26.51804	7.97425	-7.95	9.25720
52.38675	10.14649	11.53083	12.17730	1148.02200	10.34659	9.03559	8.87693	8.11215	38.96667	0.50767	26.66713	0.00000	46.82394	34.93525	10.30467	-0.18333	7.56252
64.11054	10.97103	8.96377	8.27032	1065.69263	5.30597	9.95191	7.77819	10.89052	42.24113	0.04151	51.59012	1.00000	39.49596	24.00949	9.74586	-88.3162	8.57028
45.06304	8.93829	10.11591	10.79868	1074.34600	11.33978	7.40670	9.09033	9.34076	53.81667	0.12503	61.30334	0.00000	45.99570	21.75144	8.74358	-3.05	8.90495
45.01780	10.01842	11.99309	10.62520	1161.29137	9.12160	7.05909	9.20636	9.15696	53.53395	0.79982	40.74400	1.00000	59.49949	19.03820	9.99799	33.72798	9.99506
66.56690	10.10173	9.07855	9.79902	1175.26451	9.98922	8.79493	9.84931	9.57004	32.9156	0.05093	34.48724	0.00000	57.53315	19.65555	7.52614	-117.14392	7.53220
48.51409	7.64563	9.68756	10.52638	1195.03706	10.80402	8.28084	9.06960	9.06711	50.76306	0.08568	35.57685	0.00000	36.86522	11.20133	9.41164	-1.29772	9.10616
48.86057	11.50929	8.94873	10.38317	1076.54300	10.35521	7.84756	10.78929	8.36942	-22.53722	0.04324	34.34117	0.00000	63.63970	17.32907	9.32287	-42.98194	8.77197
52.12553	9.95662	9.90390	6.25420	1061.38136	9.62372	6.97598	9.66740	9.09829	32.44874	0.09963	57.00282	1.00000	83.84895	5.88212	9.60230	-99.73314	8.87383
38.76547	5.39890	11.26815	6.47713	1173.36174	11.46438	4.44193	10.30194	9.77163	-21.44345	0.39107	52.84467	1.00000	61.00158	19.08535	7.50531	-65.71875	8.73483
52.92977	10.11103	8.69506	13.20372	1106.20822	9.88332	6.72921	12.56358	8.83245	48.06919	0.03137	78.93677	1.00000	63.29532		8.42770	11.37703	9.14730
73.90461	4.31408	9.57124	10.02094	1171.67508	9.79407	5.44310	12.41475	8.74429	26.18924	0.07031	47.86649	0.00000	33.41442	22.85085	9.52328	-98.15529	8.22063
68.77424	9.53382	11.90931	9.82551	1198.84495	8.85719	7.85724	10.30382	9.82928	14.14989	0.73387	51.86940	1.00000	74.38973	34.35909	8.99304	121.3152	8.23411
66.48741	11.44116	9.77401	7.66788	1097.61210	5.97353	8.48515	7.67019	9.61613	43.62558	0.08592	42.99727	1.00000	59.33661	21.11321	9.23086	13.39954	9.71844
55.18749	11.77024	8.32662	7.21901	1149.49198	2.76053	9.65005	7.68475	9.06769	37.74615	0.02667	72.04666	1.00000	29.22349	1.35346	8.47110	-25.66689	8.14301
47.23615	7.84382	8.74768	5.04609	1174.25869	10.26536	6.95140	11.72662	9.49028	46.75451	0.03577	41.22696	1.00000	48.41834	11.97630	7.36182	33.34864	8.45857
42.77752	9.73087	13.83664	9.79408	1056.97294	8.35530	6.11210	9.51869	9.30167	23.18	5.02683	55.10855	1.00000	46.28199	9.76125	9.68795	88.58	9.36194
37.25500	8.35466	7.64561	5.58683	1053.63422	12.88313	6.80127	8.74571	9.45816	55.8736	0.00843	55.57477	1.00000	37.16323	21.07220	8.23508	85.4265	7.90120
53.11098	9.82000	9.53269	10.89325	1060.11278	13.13423	5.25707	9.78231	7.61358	50.74497	0.07117	64.43017	0.00000	57.31870	22.61285	10.25956	3.20639	9.59676
47.36703	10.15852	10.74899	10.30783	1141.84239	8.65636	7.28672	9.58993	8.66871	28.90054	0.23298	50.28433	1.00000	46.59080	15.58402	8.67540	-81.26367	10.16493
60.70345	11.74430	11.41054	9.57083	1107.27921	10.43076	8.79352	9.42258	9.01407	40.1675	0.44716	75.31646	0.00000	41.71551	15.19325	9.55721	34.37389	8.36742
58.36135	8.80796	11.79615	10.81372	1199.04015	9.18379	8.26375	12.25534	9.10423	53.59337	0.65762	51.28878	1.00000	50.76888	1.23765	8.82654	9.47629	8.28473
57.88340	8.81384	8.84797	10.20043	1148.06076	11.92579	8.59379	9.39753	7.79133	43.48961	0.03460	60.05416	0.00000	55.10306	9.22987	7.80811	-8.2194	9.33025
54.69837	11.66379	11.92642	7.90824	1193.68587	8.85322	8.67504	11.24978	9.56767	36.53333	0.74527	52.85849	0.00000	59.87067	8.29142	7.47138	136.61667	7.83920
50.29765	10.36114	8.36105	4.72648	1082.60720	8.92991	6.15877	8.30672	7.55357	15.48131	0.02485	53.09244	1.00000	48.37744	18.05262	9.58266	-86.57415	9.27520
56.32150	8.45674	11.33682	8.92609	1118.12982	11.65897	9.14302	11.71258	8.31104	9.535	0.42048	36.79735	1.00000	44.48211	25.88828	10.92832	-13.68778	7.71760
57.55010	10.47156	11.30978	9.93212	1179.75069	6.82386	7.14188	9.65672	7.79736	31.78336	0.40718	52.05849	1.00000	37.53859	18.72291	8.11753	35.23388	10.33992
51.54658	8.50646	11.61523	9.89334	1172.78431	10.46733	8.07435	9.12826	9.70952	55.82885	0.55085	42.40184	0.00000	36.09655	18.71506	8.66026	-4.21376	8.43477
23.11565	9.40153	14.46117	8.16298	1194.31378	7.44649	7.59829	8.43740	8.15301	16.0438	9.38051	49.78792	1.00000	60.35375	0.69982	7.60934	120.4861	9.81010
26.85175	8.92124	10.62714	7.35331	1192.77723	10.66561	7.88080	11.35653	8.95855	39.72943	0.20691	53.56566	1.00000	58.35388	15.61698	9.29624	-104.83192	9.89131
32.86255	9.56580	10.14255	10.42159	1137.58816	7.00172	8.48364	11.03269	9.24850	53.69786	0.12963	67.30930	0.00000	48.24736	-3.38764	10.38948	-2.68758	9.81706
32.49845	8.15377	10.82183	10.74816	1179.04471	9.71548	5.85943	10.73127	8.45318	37.35813	0.25806	25.30666	0.00000	56.62920	24.13900	10.86169	-6.03731	7.48573
41.36925	9.48874	8.34252	11.78867	1076.43932	11.45685	8.02371	11.30643	10.59624	41.15376	0.02699	33.06394	0.00000	71.16311	20.83484	7.90731	-87.88754	8.48848
64.74366	8.50779	11.14547	9.81571	1197.86474	11.28044	7.31578	9.05568	8.51349	50.23271	0.34347	52.55910	0.00000	53.81605	14.04144	8.18382	12.87117	9.78898
49.34150	11.97968	7.76527	10.42019	1120.45406	7.01542	7.15940	9.94075	9.68508	54.48147	0.01152	56.68758	1.00000	68.82343	23.90414	9.01927	53.47103	8.23967
78.57475	8.90255	13.41087	10.99035	1177.60358	10.23688	5.89881	10.48222	8.69741	-21.98333	3.27948	61.09167	1.00000	35.50129	21.62963	10.19215	16.91667	9.66497
62.22840	9.73513	12.24028	10.64847	1058.58869	9.12150	6.21974	10.85947	8.92072	3.11988	1.02070	59.90959	1.00000	59.97872	26.84801	8.41187	35.59642	8.79420
68.56842	11.59696	10.14187	7.74991	1120.42316	9.64732	7.63930	10.17309	9.20025	23.1959	0.13154	53.08531	1.00000	67.28427	25.26152	9.04334	86.51499	8.20218
56.52530	10.00170	11.68812	9.40032	1087.12079	7.46034	9.13388	8.06758	8.60043	26.44931	0.58596	65.68791	1.00000	55.06175	6.61727	9.44220	91.61356	8.27252
45.10371	9.23634	10.78111	10.57377	1116.99303	7.89345	8.92618	10.54945	6.47945	-10.90889	0.23768	42.72981	1.00000	82.22193	14.96438	10.35933	-37.03861	11.27894
75.48034	9.70305	11.61622	8.87808	1169.12711	9.90739	8.69239	11.21075	6.88895	27.09978	0.54859	43.25573	1.00000	58.31952	17.82788	6.66075	-82.45426	9.97420
18.51658	9.49677	8.27461	11.96793	1132.44074	10.91043	7.15333	9.82111	9.43455	48.21644	0.02250	47.49209	0.00000	45.76559	7.76668	10.22771	9.02596	8.48992
64.73671	10.34782	10.25389		1071.37759	10.04881	8.91018	9.99363	9.15777	20.88098	0.14141	42.43752	1.00000	49.42810	25.56643	9.39198	75.11937	8.71449
70.64826	8.16696	9.70958	9.03440	1052.89803	14.14510	6.33958	11.03251	7.79060	49.5099	0.08539	73.94923	1.00000	48.48024	4.79280	8.46876	6.74549	9.22635
