CH4	TEMP	PRES	PM10	H2CO	warning	Pb	SO2	CFCs	CO	PAHs	NOx	PM2.5	latitude	C2H3NO5	longitude	O3	NH3
10.45883	14.19273	1089.59694	7.50154	26.58333	0.00000	29.80246	5.69697	66.69202	7.23026	9.27422	7.53649	10.03090	35.61452	4.05763	-88.81395	9.36611	6.56072
8.46290	15.35919	1116.10610	8.12532	32.19673	0.00000	54.39184	7.24784	50.95463	7.95945	10.73570	8.99022	8.54557	50.86079	5.31833	17.4674	9.55951	4.13669
7.80343	12.40368	1093.59967	7.16443	38.26620	1.00000	41.77368	10.06127	46.98097	8.80614	6.09821	4.95464	8.71134	-15.675	3.50827	-38.94722	5.69922	7.42912
6.73941	17.45760	1173.55585	7.02173	50.32052	1.00000	51.70242	3.13742	59.77378	6.88156	6.85979	7.07245	4.89899	-3.14306	2.82098	-58.44417	5.26297	10.33789
7.20054	18.20002	1058.11543	9.06957	60.21472	0.00000	32.75831	8.25104	62.53341	7.53757	5.02030	7.34348	10.88880	11.50526	14.02774	77.23826	8.46921	5.48105
8.05031	14.41261	1186.55757	7.53440	48.39839	1.00000	49.91248	5.61838	78.33766	7.42561	9.14874	6.66631	7.68853	40.78206	3.48139	72.34424	6.52166	5.92913
8.12441	-1.86755	1099.05067	6.35968	56.47506	1.00000	51.84186	6.16559	50.27789	8.46148	8.54755	6.03754	6.58694	45.51667	1.81075	4.86667	6.56218	7.16780
8.39229	-2.42413	1107.18191	9.33134	30.71038	0.00000	72.15555	5.59994	67.32603	6.68570	9.55795	6.71315	5.38545	15.48131	16.70994	-86.57415	6.20592	5.58013
6.86389	3.43029	1177.51749	7.00878	39.09656	0.00000	55.79900	6.74630	69.21761	7.74363	7.60898	4.92752		9.58126	2.81870	8.2926	8.31477	9.31689
9.06207	-1.27053	1180.49434	9.88489	60.42853	1.00000	52.85410	6.23231	71.60102	6.65045	7.20855	6.74190	7.19198	40.11583	27.19681	67.84222	6.60749	6.89490
8.24928	-3.66530	1194.05379	7.15222	54.16082	1.00000	42.87073	6.96695	59.35412	6.80797	8.39215	5.01461	4.17750	50.7236	3.21592	-3.52751	6.47426	7.71684
9.10344	-4.33668	1080.94574	6.34033	50.67020	1.00000	54.56488	7.58374	57.06807	6.68280	5.15640	7.24577	4.05108	16.06213	3.23450	76.0586	4.52327	10.48783
7.92570	8.68297	1126.55022	9.54001	45.01393	0.00000	57.33366	10.74207	72.26634	7.16897	7.08061	5.67763	7.76462	33.03699	20.63487	-117.29198	6.17625	6.64833
5.94275	29.31339	1173.22996	7.86945	47.35546	1.00000	51.00313	5.46414	60.09742	6.27525	6.27311	6.12632	6.12879	37.31309	5.75655	40.74357	7.55183	8.17098
6.82935	12.58185	1125.33473	8.73199	42.44796	0.00000	62.27649	6.63707	57.72488	8.34951	7.80017	9.36336	8.89565	46.32313	8.95930	-0.45877	8.56452	6.61134
7.79373	34.34627	1167.96819	8.25050	44.10666	1.00000	48.49714	7.57012	67.00316	7.90685	7.41965	3.93487	3.88335	50.72043	7.95349	11.34046	8.31600	9.55021
6.83005	7.44570	1178.72047	8.40851	61.83984	1.00000		4.04778	78.88211	8.12901	9.50843	7.62884	8.35041	41.94175	7.44836	123.50266	5.26892	6.26316
7.35703	27.77643	1141.74317	8.34266	84.75506	1.00000	50.06022	8.04717	61.17742	7.93312	6.98133	4.69956	9.13711	41.16704	6.80577	-73.20483	7.88320	6.73958
7.66472	7.03362	1128.99425	8.35050	47.12819	0.00000	44.13053	5.83225	54.43277	9.04367	8.74001	8.70122	9.13703	47.83333	7.83788	59.6	7.60363	7.18339
7.10382	21.73634	1133.63572	7.63515	34.77560	1.00000	38.56398	7.29272	71.37845	6.24181	6.94474	6.84157	7.86732	37.1759	3.60226	128.9889	6.86132	6.99491
7.12202	9.21218	1055.71893	7.06771	67.56666	0.00000	48.11128	5.66090	52.20803	8.74650	9.01857	12.63069	7.71778	55.82885	4.02272	-4.21376	9.23691	5.19807
6.49003	26.16158	1131.01557	7.90478	54.33533	1.00000	47.35147	6.31782	64.77627	7.09685	6.24810	6.56077	5.54551	36.20389	4.90423	127.08472	4.67418	8.48729
7.89872	10.67484	1194.93645	6.99390	37.05306	0.00000	75.92790	6.44715	77.01265	8.69878	8.78672	8.47761	9.46491	37.74615	2.95492	-25.66689	10.01071	5.86248
6.97472	5.75745	1173.98834	7.54706	60.21202	1.00000	61.74306	7.06413	53.18267	7.69767	6.94370	7.34368	7.10006	15.72892	4.01766	120.57224	7.16341	8.71840
7.25038	7.46238	1166.19164	6.44530	50.73349	0.00000	60.73309	9.85768	65.06714	7.14916	8.10277	6.71016	7.07710	45.79377	2.07737	8.88104	6.53334	7.36103
8.65454	24.02013	1129.25825	8.25250	61.30041	0.00000	44.17854	6.79779	65.51419	7.65713	8.07083	8.19587	8.93468	42.16808	5.96097	-88.42814	8.92120	7.28465
6.82797	27.75831	1147.13362	8.67855	43.22310	1.00000	41.63228	6.87119	53.66464	8.16954	8.93435	7.69396	7.72393	45.40008	9.20088	-73.58248	5.42523	5.34467
9.08197	12.02230	1141.97635	7.66670	37.47887	1.00000	45.97934	6.59312	69.10374	9.50517	5.49333	6.70702	4.78738	13.56667	3.82314	-15.6	6.99059	6.51919
8.18046	19.87041	1120.26554	6.22364	42.76722	1.00000	44.10367	3.87502	53.56358	8.01569	10.46547	6.77118	6.16614	40.70995	1.37421	0.57856	4.52273	5.38328
9.23691	20.12181	1167.35010	8.32065	53.54496	0.00000	69.27178	5.91046	72.43172	6.91096	10.18728	8.86990	8.97320	65.93381	8.72457	111.4834	10.44691	5.48964
8.49230	34.81578	1074.78399	8.30494	47.22973	1.00000	50.30651	5.45852	75.73008	7.95594	5.68522	8.14117	3.88762	-21.42917	6.04210	-45.94722	6.48634	10.44430
8.87063	11.97448	1145.73915	9.73590	66.05104	0.00000	36.30399	6.75172	62.48461	8.32593	6.82151	5.21903	7.71320	42.58342	23.21182	-71.8023	4.44949	10.85864
7.31340	25.14879	1175.92505	7.15773	30.81012	1.00000	49.75728	5.92730	72.58414	7.68867	5.76397	6.40481	6.66846	-20.87306	3.18747	-48.29694	8.85611	10.54418
9.32474	14.24156	1125.17259	8.26138	33.68962	1.00000	32.00305	6.59283	56.41159	6.48304	9.34930	7.36150	7.06560	41.9001	6.69124	-71.08977	7.26977	4.50509
6.09650	29.07884	1087.94202	7.83795	43.45923	1.00000	62.62751	3.84949	60.13039	9.25782	9.19601	5.97190	6.67201	35.6803	6.23111	51.0193	6.76393	7.95556
7.66368	5.42775	1156.39572	7.20048	53.69261	1.00000	59.44897	5.69872	66.41572	6.10087	8.49834	5.63869	6.20247	45.39402	3.12207	9.29109	7.20171	7.71919
7.40924	23.19502	1188.94201	8.41443	57.93625	1.00000	53.39696	5.63386	67.19863	6.69561	5.94293	7.71887	5.00198	44.99012	7.80384	-123.02621	7.25038	8.77838
8.17953	2.19106	1068.14040	8.81307	38.18499	0.00000	51.68660	5.62437	57.07017	7.80621	7.33965	8.85148	9.25767	27.09978	9.91456	-82.45426	9.26568	8.12749
7.64377	6.23943	1123.62735	8.08004	47.83628	1.00000	57.52300	5.38362	63.69339	8.50151	5.26349	7.19490	3.98310	55.85	5.27536	37.56667	6.85609	7.92566
7.60515	9.17891	1175.69289	9.08209	27.42954	1.00000	66.08768	6.30233	71.21612	6.31214	8.16937	5.25969	6.18062	-1.6	12.99931	103.61667	7.52396	7.95346
8.63496	16.53270	1135.03356	8.37902	39.74516	1.00000	51.90053	8.20491	74.47766	5.72795	9.95348	7.73332	6.17223	39.57582	6.87396	-105.11221	6.01390	2.36930
7.95613	15.65210	1159.06709	7.87671	59.43481	1.00000	47.05884	8.00962	59.13687	6.20829	6.44398	5.09292	7.95535	-21.44236	5.23221	27.46153	7.02963	7.48064
8.07744	-1.11306	1124.87328	5.53419	36.29213	0.00000	62.67143	9.48018	52.03084	7.06706	8.27531	5.34330	6.93571	31.12406	1.44224	-97.90308	2.99794	8.58925
5.05834	8.96453	1097.22380	9.25734	48.20229	0.00000	56.63092	4.74660	73.25184	7.19911	8.05931	5.81611	7.33281	51.4781	15.48622	57.3552	7.93619	9.15811
7.47697	11.52879	1127.31620	8.64415	53.84695	0.00000	40.17262	6.58021	72.21964	9.25815	9.84066	8.76406	9.16692	30.16688	8.40061	-96.39774	8.96316	5.05318
8.92830	-0.54178	1127.17457	7.40035	56.94944	0.00000	46.63525	7.41494	62.23881	9.98004	3.12367	5.89142	11.32083	34.5624	2.87625	38.28402	8.57810	5.21123
6.04258	24.93057	1061.35454	5.74196	47.25456	1.00000	44.24920	4.48018	62.14719	8.25348	6.31031	5.34894	6.63900	-1.26753	3.59258	116.82887	3.79632	12.08715
6.25749	19.35796	1163.21616	7.31983	47.25862	1.00000	46.41806	3.57835	54.64075	6.69848	6.97411	6.12072	6.28874	48.77275	2.61135	5.16108	5.80663	6.63757
7.72610	8.71422	1082.75588	6.48091	10.41628	0.00000	57.68220	8.23721	65.66578	6.77798	8.69540	9.91043	9.19873	-2.90055	2.97529	-79.00453	7.67256	2.91884
6.83607	10.56770	1133.04301	8.75940	68.27687	1.00000	76.63971	6.54844	70.43142	8.24244	9.53574	6.52743	5.64178	32.9156	10.00164	-117.14392	4.63723	5.86867
7.18670	24.79748	1150.68346	8.15978	52.03922	1.00000	44.47821	4.91342	63.32153	8.08136	9.30078	7.14224	7.63496	31.76212	6.48362	-95.63079	6.49534	6.15693
7.67021	35.00398	1147.40042	8.21321	60.75260	0.00000	56.04505	8.60668	77.40086	6.37555	7.05082	8.24976	9.97900	40.85158	6.97430	122.74754	10.04461	4.14240
6.69137	-2.19321	1181.66278	6.32616	40.25942	0.00000	53.50842	8.16323	51.69493	9.12193	3.60705	4.16733	9.79451	38.45598	0.18676	48.87498	5.48154	5.89157
7.56873	30.14961	1122.47403	5.93093	46.83647	1.00000	38.29877	4.95189	68.93444	8.02517	7.09754	7.00920	4.75729	48.77275	1.08319	5.16108	1.25415	9.60296
6.90076	11.58652	1103.84723	6.02659	46.51896	1.00000	55.01832	2.37719	53.26686	8.65384	9.72810	8.47911	9.11836	51.4781	2.35910	57.3552	5.57432	6.53031
7.23089	8.84545	1168.98455	7.18398	24.29872	0.00000	41.21266	8.97282	67.29456	7.51159	3.42988	5.31924	10.24275	-8.05389	3.92069	-34.88111	9.35919	5.25180
6.80726	4.28100	1118.50483	7.48280	57.29281	1.00000	63.96932	4.77158	64.64442	6.90882	9.78522	7.54229	8.02344	40.55851	3.22030	17.80774	5.06500	5.40571
6.72981	2.33299	1109.50215	7.18958	36.72507	1.00000	71.25142	6.59094	45.97070	8.10821	8.89052	5.04658	5.22069	20.14298	3.09708	-77.43532	5.61265	7.06191
7.94498	16.89195	1182.38330	8.65433	44.65842	0.00000	73.34370	4.49325	60.10972	6.71120	8.22303	9.60103	8.33307	57.97472	8.54551	33.2525	9.86515	9.32908
8.94561	12.28149	1142.56813	6.06312	33.26012	0.00000	33.06215	6.90291	43.58296	7.01698	8.07514	9.64481	9.50534	11.50526	2.65798	77.23826	7.20718	5.28829
8.42508	13.07884	1065.58487	6.88115	63.60304	1.00000	39.88807	6.10246	68.55816	6.79817	6.69287	6.46763	6.24979	33.52253	3.07685	-117.70755	3.89045	11.14812
5.53740	9.37276	1177.90716	7.74733	46.47605	0.00000	57.66742	6.92998	62.71085	6.61531	7.04036	8.12900	8.68692	19.64745	5.08552	-102.04897	9.01545	6.91582
7.05167	20.94356	1056.91304	7.78987	44.92126	1.00000	73.97399	5.49541	60.90703	8.67068	7.13916	6.72427	8.04921	43.61092	4.61804	3.87723	7.57159	7.08437
7.47149	7.70365	1191.27823	8.53617	46.10859	1.00000	59.58944	9.04023	43.27642	7.92655	9.89788	8.38010	6.13584	48.77644	7.10752	2.29026	6.96763	7.23393
8.89666	27.01076	1163.95242	5.95582	39.91452	1.00000	43.93605	5.15600	65.31827	6.67503	9.93837	6.27956	4.51430	51.30001	2.69976	13.10984	5.14184	6.24175
8.12479	9.47762	1055.15399	8.42193	51.45594	0.00000	98.03803	6.61951	50.08247	7.60428	8.75338	8.88458	8.47838	29.21399	8.28989	78.95693	6.46097	7.16113
7.01805	9.58617	1072.06086	7.04748	45.77542	0.00000	50.98499	6.34362	86.89605	8.50648	8.44073	9.16434	8.67868	-13.7804	1.62587	34.4587	7.98565	6.99067
8.63197	7.28059	1144.56175	8.73390	45.73586	0.00000	28.39611	7.30856	62.38679	9.07105	3.61050	4.26209	10.96952	-10.91111	9.75999	-37.07167	3.31063	6.14248
6.99814	30.96897	1170.97029	7.33683	30.50149	1.00000	36.99018	5.18760	76.46845	6.71996	5.49245	6.74442	4.71200	33.86419	3.57755	48.26258	6.48993	11.76852
9.28861	17.14571	1068.61511	7.15892	42.27160	0.00000	48.03682	9.58873	70.16465	8.42718	10.03924	6.76240	5.93520	40.93333	3.48443	73	4.52536	10.28212
9.15113	24.94260	1164.66276	7.02808	28.15529	1.00000	57.67641	6.70241	63.27980	7.16013	6.02496	5.98644	6.24164	44.31771	4.62614	9.32241	5.15307	10.32599
8.34538	14.60001	1165.19941	7.34690	61.57918	1.00000	45.37093	6.13507	68.97123	7.28243	6.70046	4.36151	6.46006	13.51825	3.96752	99.95469	11.65179	10.34665
5.81762	20.91102	1104.54539	7.03559	45.01167	1.00000	63.53979	7.77948	66.38422	8.96844	7.03944	5.76292	8.07643	47.83333	4.22798	59.6	7.58736	7.08176
6.66959	27.87823	1093.27285	6.58104	38.29855	1.00000	43.64082	7.37719	74.40385	8.77776	9.60287	7.86267	7.47159	-22.45667	2.52736	-47.53028	5.72377	3.72565
8.41317	28.34009	1136.32515	7.02157	54.25113	0.00000	38.14723	7.04338	55.02751	9.18883	10.63568	7.61551	9.41298	45.39402	3.81890	9.29109	9.01721	4.56045
9.38146	18.71829	1174.06762	8.51151	36.79095	0.00000	38.14180	7.72556	69.25948	6.93134	7.71073	9.25540	8.37200	36.08497	8.09285	9.37082	7.73773	6.32143
7.28165	10.24900	1065.69664	8.22257	35.02805	0.00000	50.51118	7.79883	71.48620	6.18367	7.50343	7.95973	9.68148	5.90702	6.30078	116.10146	9.57525	5.49113
8.20249	16.59432	1083.17916	6.21825	41.16962	1.00000	82.04996	6.29369	53.15108	6.50971	9.32306	7.22843	7.39738	-33.88096	2.69727	151.07986	4.70891	5.43056
6.27965	-3.46203	1084.16130	8.07330	53.34721	1.00000	38.17873	6.99715	77.14757	8.11459	10.46039	9.61796	8.57474	35.50056	6.74305	117.63083	4.01279	2.01329
7.45974	9.20627	1199.84431	5.52257	31.29511	0.00000	61.64048	4.65212	67.74504	8.18767	10.19603	9.49318	7.57310	55.85	3.48291	37.56667	11.38858	8.49986
8.21061	18.74691	1187.92730	8.35094	62.50926	1.00000	44.36500	8.25739	62.85285	8.38132	6.86444	5.91871	7.81397	65.93381	6.69134	111.4834	5.55871	6.21816
7.38215	-2.26441	1099.47423	7.74572	31.61689	1.00000	50.31862	5.42544	68.63225	6.58820	5.71207	6.75152	4.74619	38.40917	4.18917	112.73333	6.14123	9.65644
9.00862	2.00828	1172.42608	7.52481	26.80830	1.00000	57.21530	7.35855	64.23383	6.21417	8.32053	6.73827	6.60207	40.93121	4.07747	-73.89875	7.38597	6.56947
8.03146	25.53127	1097.10318	7.93036	36.64796	1.00000	51.17307	4.83670	85.24378	8.69497	10.32959	6.67146	5.29667	41.16704	4.38124	-73.20483	5.39843	4.88946
7.81300	12.93156	1185.96162	6.89684	55.96098	0.00000	46.51277	9.58184	57.07718	7.86909	5.62849	6.36711	10.48633	35.95664	3.24459	36.7138	5.83290	6.20730
6.91514	0.93817	1074.49924	7.75252	50.22973	1.00000	48.86072	8.45081	72.91744	8.62895	6.29494	6.65226	6.97718	8.35122	4.38703	-62.64102	7.06424	10.73311
7.68985	-1.24571	1089.43214	8.01922	36.68640	1.00000	48.97516	4.12167	68.67178	7.15526	9.31812	5.56836	5.94673	41.24255	5.69250	-82.61573	6.91367	7.19726
8.49125	6.64846	1169.71888	8.45857	60.47609	0.00000	61.44045	4.98689	53.82847	5.96998	11.03433	7.70355	9.24606	38.47917	7.28894	-1.325	11.64087	6.50741
7.63885	12.95367	1147.23701	6.38561	60.43314	1.00000	55.03210	7.16675	67.68330	8.58706	5.99160	6.85504	6.13426	41.16704	2.76058	-73.20483	7.00656	9.92319
7.95401	20.89190	1171.01590	6.97284	54.60743	1.00000	63.35175	6.25743	56.39247	8.22799	6.81993	6.39087	6.30032	52.57583	1.36106	6.61944	4.86454	7.40009
8.83365	28.26735	1070.42703	7.15269	65.01293	1.00000	47.64888	9.48751	73.69053	6.44890	7.41708	6.21225	5.93465	25.66795	3.44533	85.83636	6.94126	
7.92671	26.40569	1124.24692	8.84497	43.26254	0.00000	72.63987	5.04229	76.60445	7.54598	9.33002	8.79872	7.72523	37.56667	9.79101	140.11667	10.42036	9.30426
9.28127	14.03181	1090.68357	7.47589	33.04377	1.00000	64.49139	7.97014	80.31155	7.38439	6.66016	4.51644	5.44098	53.51684	4.99603	-113.3187	7.42855	9.87526
6.57894	23.18403	1110.23911	7.87415	37.78414		64.48971	9.38953	67.00715	6.55940	6.96831	5.40111	8.71756	45.49428	5.28650	-122.86705	3.94589	10.65606
7.06323	9.05550	1151.29172	7.81973	37.08828	1.00000	45.97681	7.41071	59.25976	8.67012	6.75930	6.25165	6.71534	55.1904	4.72396	30.2049	4.65015	8.62655
7.52285	32.10023	1199.97368	6.43546	35.89004	0.00000	59.43408	7.15433	53.64821	8.01100	7.68931	7.78763	9.55494	1.6561	2.54944	103.6032	6.52724	6.90994
6.95822	32.31321	1145.80201	8.36247	54.01758	1.00000	37.67656	5.09611	69.38848	7.01144	8.80546	5.00660	5.28091	11.15583	7.27495	42.7125	7.57552	8.04597
7.35985	13.76768	1159.83990	7.50861	65.07701	0.00000	45.96867	7.79649	53.51678	7.86143	4.75137	5.31708	11.19396	29.21399	4.48623	78.95693	3.78244	8.02804
6.62081	1.34735	1066.94800	7.61206	33.91437	0.00000	55.61570	8.41311	73.00721	6.49409	6.33706	6.05967	9.15937	28.92694	5.15357	78.23456	4.95031	7.99246
8.00054	12.93724	1059.89092	7.16224	28.64132	1.00000	47.59179	7.03636	62.49812	7.28956	8.82218	7.54773	7.98136	47.83333	2.85429	59.6	5.84832	5.22511
8.34195	10.82951	1084.16745	7.23713	46.87050	1.00000	42.38541	6.97264	52.83769	7.80373	5.86564	7.38893	4.89173	33.44872	1.87872	-86.78777	7.84949	6.51099
7.05241	27.49916	1052.39679	7.68659	26.50582	0.00000	51.32805	9.86406	42.31450	8.56442	7.41235	7.95454	7.75072	-6.91806	4.34778	106.92667	9.95940	3.47972
7.66850	18.33759	1058.41279	7.73158	32.79178	1.00000	51.05446	6.67871	59.20443	7.93715	8.30220	7.99184	9.09768	26.44931	2.73384	91.61356	5.83238	6.60247
7.21401	13.62350	1051.40224	7.34397	23.33249	1.00000	55.96811	6.91848	60.29806	8.79919	9.93040	7.94070	6.84408	32.87533	3.98951	71.57118	3.58365	3.84912
7.67913	12.47729	1117.62466	7.63605	72.78765	0.00000	67.66568	9.46401	59.63513	7.75332	6.08195	8.24658	10.34776	-8.43333	2.81533	114.33333	8.45500	1.71885
5.79261	19.00711	1188.45080	6.54897	40.92741	1.00000	54.49133	6.74537	61.59410	7.02479	6.35645	6.13772	5.88915	37.1759	2.02255	128.9889	7.08711	7.67489
7.13897	3.51825	1144.98414	8.46231	50.29776	1.00000	66.47359	6.87637	71.36832	8.07185	8.61604	6.77015	6.99210	27.34089	8.41665	117.4831	6.12798	6.17953
8.20297	28.05767	1180.40816	7.69191	55.96330	0.00000	57.21807	4.87862	49.34049	8.72714	8.52965	11.76047	8.27700	-38.16604	4.40373	145.13643	10.99133	6.37432
7.16451	16.93229	1140.23889	8.47734	41.85017	1.00000	49.65802	7.76131	68.45170	8.10844	5.71845	7.67249	4.83717	38.38479	7.76964	-0.76773	6.76518	10.20988
7.04567	16.54747	1155.06790	7.31627	30.00839	1.00000	54.19055	6.71431	71.34628	8.53175	6.74490	4.93754	7.80069	50.74497	2.61894	3.20639	4.09734	8.15948
8.68453	17.07448	1108.77798	7.86090	47.08912	1.00000	38.66935	5.75681	54.11662	6.96717	9.10331	5.33732	4.73096	44.80477	5.78497	-0.59543	6.67458	6.89693
7.28854	16.34191	1189.52167	6.28929	36.62057	0.00000	50.55138	6.72985	60.40493	6.10279	7.96136	8.00475	9.07360	-4.16694	3.01102	-40.7475	7.13687	7.58747
7.14808	18.28560	1136.75088	6.71501	51.54751	1.00000	56.99838	6.56650	76.24298	7.50195	7.18650	5.91651	6.89236	41.9001	2.99463	-71.08977	5.58727	8.12646
8.43210	-10.56508	1104.62005	5.79675	34.71487	0.00000	44.66566	8.42947	65.10242	7.29375	4.12957	5.06041	9.85959	14.64056	2.78750	104.64992	6.37458	3.19262
8.16312	16.61621	1168.33051	7.18121	42.12324	0.00000	49.47191	10.46992	76.23983	8.92375	4.47919	5.01831	9.48307	34.4833	2.70883	136.84186	6.57601	2.82594
9.09050	25.32491	1135.26726	8.32712	45.71295	1.00000	49.56520	8.45940	67.83784	8.69407	9.40506	4.61308	2.51895	33.03699	7.30764	-117.29198	7.15540	5.07581
7.50619	20.38801	1140.41886	8.86265	47.00067	0.00000	50.90438	7.02996	63.19794	8.78510	9.12852	8.20363	9.03735	13.51825	9.52303	99.95469	8.70814	5.90590
7.75934	11.05946	1156.15207	9.07216	26.71283	0.00000	53.57534	8.91786	66.09379	7.91037	7.53305	8.75813	9.82258	-6.8048	12.63625	110.8405	8.09696	3.31530
6.58499	23.28227	1112.33319	5.97553	33.65564	1.00000	47.94980	4.61985	78.98621	6.25340	5.34725	6.93994	4.64868	51.42708	1.85054	-0.91979	7.07078	9.43213
6.94538	1.65427	1087.53812	6.60460	41.76314	1.00000	45.42355	6.25301	72.93602	5.28062	9.56188	6.46643	5.78474	43.4125	2.95289	23.225	6.12436	5.18517
8.60791	1.98537	1067.47085	7.09046	29.09677	1.00000	74.94442	7.98532	56.00963	9.22108	5.96291	6.20050	6.78776	16.06213	2.52275	76.0586	6.53332	8.37047
6.45866	21.41491	1185.43106	8.88704	51.73448	0.00000	50.21800	6.86011	60.46344	7.05456	8.62825		9.65381	10.10649	10.25040	76.35484	9.11024	5.96908
6.71193	18.47036	1167.28045	7.92692	33.55788	1.00000	40.64751	5.62901	72.09437	6.91665	9.35589	7.40524	7.93265	14.67751	4.81896	-60.94228	5.56562	5.44611
6.84156	25.46596	1059.32256	7.48405	40.96765	1.00000	51.00163	5.39257	71.63443	4.67227	6.32191	7.14283	4.62100	31.76212	3.43815	-95.63079	4.63656	10.17067
6.00152	9.41321	1166.12056	8.59992	40.38841	0.00000	41.93784	9.06013	53.50267	7.49591	7.25254	4.37193	6.81549	49.97704	7.64036	9.15214	2.77963	8.07535
7.93129	13.97973	1091.27326	7.27747	61.71727	0.00000	20.61457	5.70175	71.92434	6.77835	10.79010	8.93790	8.03571	9.535	2.75235	-13.68778	6.56027	7.13411
7.34149	20.29077	1082.60304	7.81405	29.10119	1.00000	65.17804	4.88635	57.23707	9.12084	9.21599	6.26333	6.95257	50.8	4.27396	3.16667	6.08215	6.86404
8.05919	7.17634	1080.67783	6.26582	28.58014	1.00000	55.11374	6.56971	62.25125	7.96274	10.19497	8.45117	8.25400	0.46005	1.42080	34.11169	4.73850	3.07262
7.71368	18.58498	1163.53635	8.37755	43.73705	1.00000	42.25318	6.09076	63.25616	8.74729	4.91867	7.08432	4.29734	49.41029	7.08087	38.15035	7.36471	9.22803
7.26903	1.82960	1197.92777	7.72251	58.19757	0.00000	37.68424	6.46846	53.70690	9.02946	8.90377	8.38811	9.94429	23.1959	5.23790	86.51499	10.86768	4.91778
8.15049	26.28185	1112.23081	6.95613	27.33052	1.00000		9.03123	72.61458	8.68575	7.04217	4.48444	4.60038	57.14369	3.02653	-2.09814	9.77796	8.19587
8.09233	20.65706	1143.89106	5.83189	43.72628	1.00000	61.16049	8.04384	70.70994	8.27232	8.24563	3.95264	2.76050	31.28092	1.86860	74.85849	7.59028	7.78111
6.64149	19.01147	1050.35060	6.82588	35.80948	0.00000	50.73704	6.16257	60.17224	7.73364	9.75093	10.47494	8.46518	41.09822	2.16121	120.74792		4.80749
9.23545	16.20079	1128.28956	8.44342	54.24514	0.00000	52.67490	9.08778	57.39036	8.50492	6.20203	4.22507	7.70666	58.63667	7.84325	59.80222	3.51475	6.65303
8.76421	-12.59698	1107.16323	7.99704	24.12805	0.00000	51.61296	5.25442	60.23014	7.15167	10.85542	9.16334	8.84076	8.43333	6.54869	99.96667	9.59731	5.81282
7.37601	11.32901	1154.53272	5.85641	53.53035	0.00000	53.76833	4.22587	64.45537	8.45781	10.49011	10.63824	8.10088	37.49073	2.06997	-2.77259	11.65330	6.78462
6.71213	10.53921	1056.13611	7.27887	36.76827	1.00000	39.32461	7.90210	62.69350	8.77820	5.85077	6.15388	6.42875	-34.88422	2.30328	150.60036	6.63817	9.79687
7.49538	5.44216	1050.76479	5.66536	38.61174	1.00000	55.87994	7.74651	57.89933	7.47655	8.23271	5.21387	4.58591	-11.48472	2.58928	-37.93278	6.27877	7.17745
7.77616	-2.50823	1187.57207	7.97211	48.93266	1.00000	65.51661	3.13968	79.94352	8.77447	10.19444	5.90210	5.22113	39.71734	5.30956	-74.96933	8.38883	5.88225
7.14371	36.43079	1189.80325	6.83919	46.15295	1.00000	29.65558	7.72511	51.69641	8.13090	6.05637	6.73979	7.49532	45.0408	2.88837	-93.263	10.60078	7.86220
6.39860	20.86459	1118.24719	6.72458	47.78219	0.00000	60.91336	7.26473	79.28100	7.57667	7.51967	7.77818	10.48246	14.67751	1.27796	-60.94228	6.37303	5.54390
7.49721	23.24733	1087.29066	8.97056	50.08698	1.00000	42.49866	7.24298	65.20979	7.42069	9.54035	7.83829	7.38932	36.27462	10.48826	4.85668	4.56846	3.71519
6.10818	20.08867	1116.95466	7.96907	43.56547	1.00000	56.83421	4.87004	57.62445	6.47131	6.82504	5.54986	7.31683	36.61033	5.26536	-88.31476	6.18765	9.39919
