PM10	Pb	latitude	CH4	NH3	H2CO	O3	warning	TEMP	CFCs	PM2.5	PAHs	NOx	SO2	longitude	PRES	C2H3NO5	CO
6.33455	52.89231	44.80477	6.05487	9.58818	58.51119	6.84761	1.00000	14.91720	59.69180	8.13960	6.55966	6.96857	7.46057	-0.59543	1140.25196	0.31507	9.83749
9.67299	43.53003	40.65538	6.65047	8.42223	34.77821	11.26238	0.00000	27.95528	67.53850	6.79283	5.84631	7.82853	8.68268	-74.38987	1065.59107	2.37815	10.74763
8.72147	65.90189	32.55531	10.19320	7.55937	19.12379	8.30427	1.00000	7.31343	61.75804	9.35097	8.45312	6.56784	6.96832	76.12647	1133.18542	1.06400	6.55333
6.61432	49.28364	38.07789	6.72519	7.72626	69.27902	6.03520	1.00000	-2.84641	65.84650	8.10733	7.30232	6.30393	8.52071	13.44275	1170.76002	0.38233	11.72748
8.69571	32.11268	37.65639	9.66507	7.60892	34.67118	10.75437	1.00000	3.37225	65.18694	10.01017	7.21919	6.58119	7.18812	126.835	1158.37582	0.97301	6.09901
8.06716	51.20699	20.88953	7.59935	8.25256	35.70601	6.37654	0.00000	-1.19592	48.27095	6.73735	6.52994	7.51021	7.66877	-156.47432	1132.81175	0.68359	9.25591
5.37383	24.41850	45.73333	3.50713	9.43649	45.32877	8.22866	1.00000	-3.17674	67.54897	7.29114	7.34402	10.04142	7.24526	4.91667	1143.99356	0.29190	12.59936
9.90587	43.48852	39.96348	9.77339	6.39651	51.82579	7.54062	0.00000	22.07517	84.78845	6.74145	6.97825	10.40086	9.00748	-4.83076	1129.43281	2.78978	7.83966
10.53624	41.67370	26.76628	6.90443	7.65011	51.39145	8.89315	0.00000	23.43177	76.84221	8.15469	7.55596	8.02387	7.73490	83.36889	1163.42434	5.17464	7.64620
5.91816	56.54166	27.76056	7.07851	7.04655	69.57871	7.38655	1.00000	22.53558	58.85218	8.00377	10.20150	6.33669	5.64044	-15.58602	1054.29114	0.24053	11.19983
8.23913	23.33186	47.98372	7.48053	7.12578	47.39711	3.50556	1.00000	23.09148	62.98472	9.33033	7.73050	4.76071	8.16550	10.18527	1196.10745	0.67635	8.65920
7.41064	53.10914	48.79325	7.97053	7.97446	43.32072	4.66704	1.00000	11.40279	68.01837	8.20586	8.44042	6.47320	5.47269	2.29275	1148.89824	0.32658	8.34262
7.51581	49.57904	40.2737	7.57750	6.32724	46.64804	5.03539	0.00000	20.97439	69.18308	6.95931	10.00285	6.20013	8.52926	-76.88442	1107.56894	0.48485	3.51133
9.17248	56.11313	27.76056	9.60146	7.60878	40.26364	6.50250	0.00000	13.80855	61.84138	7.28392	7.79683	10.04741	7.11149	-15.58602	1194.25981	1.44139	7.04170
9.27957	52.19484	-27.4338	10.63379	8.21596	84.02663	11.92118	1.00000	7.43374	60.82516	11.46178	7.86635	5.61393	9.36937	-65.61427	1176.07486	1.58245	5.75252
8.57037	59.36671	51.35084	10.53867	8.24836	37.52993	11.96000	0.00000	12.74985	62.01429	5.07826	8.31333	11.62803	7.05909	-1.99421	1149.31557	0.83616	8.55161
7.50035	25.90574	29.53885	9.39115	7.73495	49.26704	7.48012	1.00000	14.77557	70.22409	10.48222	8.95031	4.79622	7.75932	-95.44744	1104.69183	0.37292	7.35879
9.57792	46.71092	46.1351	8.71778	9.72631	33.57353	9.16168	1.00000	19.92718	63.34792	8.84261	9.24575	6.95973		-60.1831	1173.91435	2.17046	6.05831
7.20739	44.81605	-1.26753	6.58559	8.57400	33.30683	5.36762	1.00000	20.56101	72.52198	7.18148	8.41663	5.55240	8.86032	116.82887	1060.85973	0.45264	9.96682
8.62886	41.84602	51.955	10.14491	8.04687	37.39193	8.26764	1.00000	-1.53742	54.94060	9.88942	7.38776	5.61407	6.41390	5.22778	1090.63775	1.07045	7.01896
9.64641	31.63576	-44.39672	8.40441	10.09341	48.32921	9.75380	1.00000	5.59151	82.80967	9.51734	10.27547	7.49926	7.90540	171.25364	1169.92370	2.25328	4.74523
9.30836	27.48396	5.6561	7.67771	7.06310	44.23802	10.26301	1.00000	28.22832	69.27112	7.96776	7.69549	7.70261	6.55381	-75.87877	1188.78508	1.69519	6.21964
7.60899	53.05849	3.02013	10.70985	7.80373	46.65628	6.10239	0.00000	-6.07435	55.40268	8.35874	6.85398	7.47913	6.11999	30.91105	1120.78413	0.57776	7.39295
7.64970	54.74321	38.47917	10.16600	8.16055	61.64729	7.12090	1.00000	26.57601	68.66254	9.85538	7.81541	5.19770	7.65411	-1.325	1079.58416	0.46165	7.75951
9.25963	44.87778	51.03427	11.16428	6.78529	58.56568	9.52260	0.00000	11.79600	69.08693	10.81757	7.15314	4.73850	6.71683	5.37429	1107.71530	1.54392	7.14294
8.83537	69.75854	8.35122	9.19205	9.15078	45.67296	9.40062	1.00000	9.73043	54.49256	9.51947	7.38803	5.70049	6.23905	-62.64102	1171.62109	1.08347	7.17969
6.24205	40.26225	41.77583	5.44945	7.21580	53.79542	6.83627	1.00000	11.60300	51.39132	6.31583	10.09829	7.64509	8.74565	140.73667	1177.20754	0.31275	10.25882
9.70725	52.20290	40.66482	8.74392	8.72475	36.05618	7.24539	0.00000	-1.02112	65.14384	7.38705	9.05230	9.03325	8.56270	122.22833	1124.47367	2.38262	7.57292
7.55297	41.11467	-33.38056	7.69094	9.70329	63.06614	4.95042	1.00000	37.82307	60.50299	5.79691	9.31275	3.84009	7.07048	-56.52361	1176.15769	0.40646	7.75277
7.45045	57.86844	47.83333	8.49863	6.59896	59.96991	7.23407	1.00000	10.03340	58.85717	10.01696	7.66742	6.41863	7.59371	59.6	1077.63601	0.41882	5.87710
9.32473	51.85145	48.77644	8.22501	8.18011	32.79153	8.47380	1.00000	30.16510	70.85013	7.86663	7.67185	6.69252	9.15826	2.29026	1175.42504	1.64148	7.32145
6.37338	55.42018	35.88264	8.06168	8.62262	43.46099	6.28352	1.00000	28.16670	52.52599	6.63674	6.86619	6.43559	6.73941	-80.08199	1130.49619	0.28246	11.36754
7.04541	34.83846	53.19146	8.05843	8.02136	47.23872	5.75972	1.00000	25.50548	61.96218	7.19555	7.07130	4.02589	9.33600	-2.52398	1167.54793	0.33488	8.17684
10.46523	57.75052	42	9.97404	8.47907	48.65769	6.25298	0.00000	24.49915	52.17907		6.49734	9.79455	7.85748	21.32778	1120.33921	4.87517	7.74092
8.68325	59.45732	53.49389	9.39197	6.56478	32.34059	10.67248	0.00000	10.90078	57.85504	5.76367	6.24410	10.50342	7.72323	-1.29243	1183.55402	1.08666	9.25268
10.76479	46.00490	14.46693	8.19447	8.78768	41.64898	9.33436	0.00000	18.85353	67.54959	8.62022	8.87700	7.12225	7.39217	75.92694	1083.65713	6.31563	10.42377
6.90177	43.35291	55.75556	3.60238	9.54923	63.85781	6.59803	1.00000	22.80877	68.36962	7.30090	7.45856	6.77055	9.04019	60.70278	1086.77362	0.35155	7.22719
6.70528	53.94607	37.56667	6.48075	6.89760	50.78990	5.38363	1.00000	8.00215	72.70676	8.10567	6.70689	9.23396	8.61633	140.11667	1195.29311	0.38435	10.19596
7.68106	55.44809	41.72059	10.35339	8.21159	40.96837	11.14466	1.00000	22.04463	61.62825	12.14533	7.42895	5.73596	7.69394	-87.70172	1088.10367	0.61169	5.32465
8.31889	68.41478	51.78771	6.41544	7.55240	69.58336	6.49420	1.00000	13.16550	69.21168	6.89219	6.52536	9.55495	7.87647	56.36091	1160.73671	0.81505	4.87300
7.69822	24.86022	48.35149	6.21707	7.01359	76.28698	7.76271	0.00000	15.26468	56.54005	8.02902	6.71439	6.39289	9.77982	8.96317	1189.08138	0.46784	2.99794
8.55446	41.62000	49.5099	9.41121	7.97684	36.61848	7.00001	0.00000	26.49177	67.95823	4.83140	6.78495	8.48799	8.46383	6.74549	1172.70744	0.89093	9.25605
11.85808	36.24810	53.19146	11.53136	8.73863	39.29370	12.28524	0.00000	13.34065	66.92593	6.12981	5.55229	13.26655	7.54626	-2.52398	1076.40894	18.85364	9.31471
8.70334	55.21147	40.65995	9.20990	8.52322	41.02853	9.18857	1.00000	8.26244	72.14064	9.82782	8.09582	5.51662	6.99646	-111.99633	1064.53798	1.05697	7.06779
7.98142	58.48315	41.6764	9.04789	9.50907	38.46251	9.45026	0.00000	5.01208	73.03137	7.30315	7.58237	8.48340	6.68158	-91.58045	1174.09773	0.59054	8.89040
7.21349	25.40661	9.535	3.43081	6.19452	60.05628	6.05191	1.00000	28.59349	64.70235	9.71027	7.99813	6.42807	5.08389	-13.68778	1121.25701	0.50266	7.87542
7.80041	52.61361	40.5576	8.88072	8.14599	39.88210	9.48215	1.00000	22.25631	72.54860	10.89376	6.30532	7.38712	8.72855	-74.28459	1062.45121	0.46152	4.21394
7.31987	46.30898	35.30889	7.34214	8.15069	47.11203	5.07432	1.00000	2.26860	52.09607	5.19613	6.00064	4.75716	7.77675	139.55028	1084.10344	0.52869	8.34700
10.74884	60.60864	29.84576	11.34073	5.66874	48.66384	7.17153	0.00000	-0.34589	60.64226	5.68811	8.27041	10.42882	6.56618	-90.10674	1177.96151	6.35084	6.86981
6.73099	33.74221	42.93369	2.06999	6.69239	46.07759	6.49667	1.00000	8.11529	79.17294	7.39841	8.57131	8.95544	6.84253	-72.27814	1080.85400	0.35845	8.73815
5.81125	42.69145	45.35	7.56175	7.92862	38.24472	9.53582	0.00000	14.64593	66.00698	3.77876	8.28575	7.89601	6.25537	126.28333	1072.19969	0.23077	9.85838
8.80237	34.35450	23.15678	9.87625	7.48273	31.11374	10.90732	1.00000	-1.26576	72.53292	11.76033	8.69725	5.95869	7.42700	-81.24441	1151.35958	1.20603	4.85971
8.67419	37.30163	46.23899	10.30282	6.59238	41.70829	10.07089	1.00000	15.77501	64.77678	10.18452	8.05759	4.95163	7.64612	-63.13414	1075.61834	0.93252	7.77715
6.68548	51.00854	19.8173	10.52105	9.56500	40.07725	5.10376	1.00000	10.52816	49.04620	3.59120	8.64894	6.59848	6.84244	-97.35992	1124.09178	0.28667	12.48190
7.52131	62.98729	35.21222	7.56152	6.51170	56.19950	5.39676	1.00000	9.72071	53.81418	9.99999	6.76602	4.36024	8.10484	2.31889	1106.33922	0.59517	7.51688
11.23692	25.84088	47.48444	9.44995	6.88691	45.18269	10.77760	1.00000	15.32410	60.56547	8.13321	7.09519	7.18861	7.85130	36.25361	1097.95364	10.21097	6.43472
8.35393	54.91542	-10.91722	9.41133	9.05092	51.64666	9.80608	0.00000	10.11547	53.79967	6.66685	7.30773	9.75033	8.60943	-37.65	1076.88986	0.72516	8.48457
10.01688	50.77185	41.9001	10.02700	6.45941	50.93654	7.05377	0.00000	5.77803	59.93865	6.79534	7.48520	10.39157	10.04737	-71.08977	1123.02473	3.16191	7.77826
10.09771	28.82360	-22.45667	8.70218	7.98011	60.49876	11.50896	1.00000	17.38493	68.40207	8.81380	7.63782	6.98000	7.69290	-47.53028	1087.18418	3.37003	6.23119
7.53107	40.86888	47.38093	7.39028	7.38950	53.71518	10.36063	0.00000	5.32407	64.38790	6.81596	8.65438	7.22143	6.37576	-122.23484	1120.68882	0.36855	9.83663
8.97310	43.26422	51.955	7.31509	8.52459	49.99786	9.92740	1.00000	18.59488	60.47409	8.13477	8.28432	8.33100	6.87338	5.22778	1151.08458	1.40711	5.44075
8.97151	24.70930	58.1908	7.82721	8.96589	50.15245	8.09379	0.00000	32.29596	63.00764	6.32792	6.81322	7.98860	6.90717	40.17171	1126.98375	1.29654	4.63998
10.33084	45.15490	47.80527	7.92314	7.20494	41.12264	9.63025	1.00000	5.42328	59.40225	7.37137	8.70221	9.25239	8.13532	-122.24064	1065.01423	4.20120	4.79112
4.87529	32.23837	38.72706	3.45248	8.35877	59.96721	9.73079	1.00000	3.16555	67.67883	4.99817	7.99987	9.93613	10.19229	-9.24671	1149.84579	0.25365	8.88874
6.58129	41.30169	36.46917	8.72676	8.53139	71.59761	6.54763	1.00000	19.68692	64.32233	6.44168	9.22933	4.95273	8.74630	10.78222	1191.55351	0.22264	7.16289
11.13556	47.65916	50.50301	10.76917	7.14039	52.25274	8.59962	0.00000	5.79815	68.33589	4.30496	7.92555	11.42647	6.89708	13.63617	1106.13748	9.21340	8.89388
10.58681	55.42966	5.27247	8.31821	7.50291	26.53816	10.06682	1.00000	13.82618	68.72644	7.32917	8.33315	8.50352	6.79690	-3.59625	1095.26639	5.45882	5.72620
8.51008	30.24332	36.06523	7.96017	7.80942	33.83654	7.68112	0.00000	20.41870	61.48307	5.09440	9.40577	7.78632	6.61516	-119.01677	1166.20746	0.81548	9.77180
7.36828	67.81436	54.84444	6.21693	7.26676	43.51637	4.67633	1.00000	9.86020	62.69500	6.79397	8.52755	7.59106	8.06897	38.16694	1116.69966	0.40110	9.28261
7.00890	48.42989	7.06273	9.85199	6.87442	30.75909	9.37751	0.00000	18.56452	55.14437	5.39327	8.66407	10.55349	7.56798	-1.4001	1069.50942	0.31266	7.79990
10.84903	60.41160	-1.9487	8.45090	7.86192	46.50024	12.32350	1.00000	-3.37390	67.13571	9.27789	9.80061	7.34324	7.41721	30.4347	1169.33018	7.01468	5.18851
7.91054	47.06891	43.16547	10.93766	7.33555	50.69221	3.97328	0.00000	19.53322	51.17431	3.98694	7.53616	9.41783	8.22614	-77.70066	1078.03520	0.53353	6.92461
7.53897	46.29901	18.65297	9.56370	7.04379	53.56870	4.72844	1.00000	23.18540	66.53685	6.57043	8.40624	5.27109	7.54900	-72.09391	1189.08732	0.30701	5.80839
7.79367	28.99703	19.04222	5.74961	8.87028	45.62552	5.04784	1.00000	23.49069	51.10557	8.52401	8.42877	4.76548	6.40212	-98.11889	1149.99813	0.60214	5.95526
6.47143	46.88695	11.15583	9.00101	6.82275	59.76354	5.60962	1.00000	28.23360	62.29220	6.15737	6.09358	6.32388	8.69270	42.7125	1174.47413	0.34464	13.49047
10.68885	35.39069	37.19723	10.23033	6.67105	50.04169	7.85483	0.00000	12.78412	67.30914	6.21668	7.16199	10.80667	7.35919	122.05228	1059.51550	6.00101	8.46099
6.73727	60.53420	37.73222	7.42835	8.01760	32.82107	5.65077	1.00000	10.28107	54.59389	8.19140	8.07222	7.51935	9.28877	115.70111	1163.50898	0.14536	11.40447
6.32831	47.06863	38.40917	7.88068	6.24059	61.92718	6.37191	1.00000	6.21101	65.10441	6.10822	8.99015	7.03938	7.99535	112.73333	1146.73431	0.31868	10.35138
9.43558	50.45631	37.51803	8.32823	8.76432	59.24538	7.76783	0.00000	19.11581	71.08275	6.43703	8.68569	7.87450	7.12418	15.00913	1073.37309	1.76553	9.38328
10.21662	23.46662	26.18924	10.98818	9.48749	46.48037	5.23714	0.00000	21.58484	58.67280	6.38826	7.10618	10.27294	7.63107	-98.15529	1194.96142	3.84321	7.96656
9.64842	30.27648	34.06635	9.50853	5.08860	29.82824	8.84811	1.00000	11.55391	55.34377	9.16712	7.71448	4.88682	8.20744	-84.67837	1122.92748	2.30865	8.09031
8.62867	72.18221	47.38093	9.70175	8.96652	50.56946	6.87382	0.00000	5.59467	59.56067	5.60267	6.98397	9.90935	7.69257	-122.23484	1101.76864	0.97514	5.99258
9.83611	69.00962	50.8	8.19615	6.39453	54.27115	7.43828	0.00000	18.12488	65.91039	8.00612	8.33342	8.83946	7.84860	3.16667	1114.13239	2.71628	6.02514
9.16083	39.31153	37.65639	10.77694		22.30656	5.38425	0.00000	-2.03021	57.88001	4.78043	8.54159	9.86382	7.79695	126.835	1164.47384	1.35289	7.00903
5.72146	47.33795	45.79377	3.46903	8.28249	22.75262	8.59034	1.00000	23.12088	72.37894	8.40544	6.47834		7.33880	8.88104	1172.85555	0.34665	9.21141
9.21689	46.86981	65.84811	7.55184	7.40672	48.19562	8.37098	1.00000	23.21946	54.64871	7.48275	7.68383	8.12412	9.13943	24.14662	1188.96587	1.59791	6.02164
8.41567	55.41369	40.65995	9.15592	7.88885	60.54667	5.04199	0.00000	26.15529	61.18208	5.91966	8.69983	8.55335	9.56664	-111.99633	1132.79999	0.79278	
7.89281	74.38221	48.77275	8.85663	6.60341	58.15529	5.27660	0.00000	16.69993	70.71206	6.33128	7.75900	8.80405	8.77371	5.16108	1127.63203	0.60679	7.03857
9.84343	46.56481	11.93381	11.36829	7.55808	45.85489	8.62824	0.00000	3.28213	60.40335	8.63850	7.32721	8.94326	7.98246	79.82979	1175.12432	2.80436	8.06155
6.93051	55.53213	-11.48472	8.05015	7.35924	41.41393	7.22500	0.00000	19.06991	65.92219	6.56687	7.16961		7.73328	-37.93278	1100.46861	0.28680	8.11187
6.85788	58.66361	12.97389	7.29054	9.55386	54.95149	5.70144	1.00000	10.73028	72.58560	8.70235	9.10729	7.16309	9.34393	123.99333	1094.51077	0.47313	8.63157
8.84549	62.64747	37.73222	12.28030	7.79055	56.00146	8.16484	0.00000	32.76810	63.38603	6.65916	7.35250	11.91278	7.34788	115.70111	1121.41617	1.09940	7.19192
10.54242	42.34021	41.29444	8.37729	8.45342	56.74819	9.64318	1.00000	20.31623	65.81778	8.12015	6.43230	7.14354	6.96310	69.67639	1077.56691	5.23789	6.22937
10.06747	49.84446	48.35149	11.77925	7.96065	33.81478	8.16734	0.00000	6.74955	72.43223	7.29654	8.40987	10.78395	9.15565	8.96317	1131.57383	3.41116	7.92280
11.06782	56.22074	-28.24	10.43170	7.08930	42.22723	9.78189	0.00000	32.44564	62.51556	7.59787	7.49224	9.65136	8.91654	-48.67028	1058.94106	8.70570	9.18509
6.04802	46.99265	34.14251	5.68971	8.43931	27.91972	6.52787	1.00000	8.95928	75.46140	4.72878	6.84505	10.58405	6.91153	-118.25508	1171.49482	0.24693	8.90541
9.12268	43.96960	15.73628	9.94661	8.85298	48.36087	10.38602	1.00000	3.20988	68.04109	10.68411	8.15397	5.68915	8.42309	75.96976	1121.13248	1.37722	6.14335
9.98540	56.05609	13.70727	8.46707	8.02343	38.33550	10.87906	0.00000	26.93438	64.55054	6.43026	8.57868	9.98003	7.50305	9.15013	1111.73377	3.00256	10.17532
5.75987	69.70952	-12.91667	6.11932	6.97798	46.70862	8.05658	1.00000	15.57845	69.40634	8.13814	6.54295	7.77841	7.82765	-39.25	1153.04163	0.27120	10.32179
7.65077	35.11337	50.75	7.08678	7.75239	39.53973	4.52513	1.00000	25.93017	59.77746	7.34118	8.28235	5.48420	6.38946	2.25	1058.49437	0.41838	8.52808
7.52713	54.75201	-34.64966	7.34853	7.98001	53.51290	4.87488	1.00000	23.33641	67.09299	5.42703	8.76642	6.06173	9.31105	-58.38341	1086.95582	0.47497	7.62629
8.81029	61.48389	52.31333	9.01924	6.94438	64.68848	8.43826	1.00000	7.32977	64.95645	9.35857	9.54864	5.34019	7.72363	6.92917	1127.24007	1.21815	7.58422
10.76396	40.25222	51.39323	9.94274	6.24724	57.86198	7.69402	0.00000	19.06372	55.05522	6.83799	8.26871	10.26545	9.11798	0.47713	1076.36206	6.44537	8.27282
8.90812	55.55625	25.13915	11.79845	8.70259	41.16877	7.10720	0.00000	8.41786	62.15083	5.53313	5.78042	11.48543	9.44820	73.06784	1082.29599	1.26951	8.21280
8.85822	60.47015	23.1959	7.79154	7.27829	58.07713	6.65463	0.00000	12.42426	70.59492	7.75005	7.17752	8.62463	8.63035	86.51499	1118.17005	1.26146	5.78554
11.21370	26.38882	33.72255	7.30675	8.39125	27.45058	13.59831	0.00000	7.42310	60.19197	5.18890	6.17857	11.08262	7.43186	-116.37697	1140.51967	9.96582	11.12525
6.75947	28.02160	33.45122	6.29493	9.41708	43.15516	5.82894	1.00000	-15.23352	49.58127	4.96423	6.19941	6.49064	8.79700	-86.99666	1142.88131	0.24501	8.81118
9.44135	44.37863	54.52156	10.84612	6.62225	49.37879	7.31436	0.00000	20.27387	61.17254	4.29540	7.90599	10.53837	5.90118	9.5586	1058.52616	1.81689	6.89847
7.28077	54.30630	48.79325	5.24432	7.49921	38.80304	5.56268	1.00000	17.12355	67.29912	6.60343	7.27482	5.44933	6.49685	2.29275	1187.77187	0.42428	9.00352
9.04010	47.33859	59.80917	10.19574	8.06759	23.96849	9.98355	0.00000	38.28777	60.56054	8.59366	7.65502	9.27511	7.93228	30.38167	1154.03669	1.19212	9.03940
8.44713	44.33322	-4.83	9.14772	7.80904	44.83717	8.72439	1.00000	10.27650	51.92778	10.30266	10.10546	5.20757	10.18327	29.65806	1060.75953	0.90708	6.89146
10.95613	75.83245	40.5576	11.16445	8.54130	33.78898	6.22377	0.00000	7.92158	68.09436	6.09940	8.44742	10.41432	7.06140	-74.28459	1133.88506	7.81824	7.51236
8.30774	50.02427	19.04222	7.94443	7.70734	60.48977	3.16306	1.00000	28.28283	74.86540	6.42979	6.97412	4.38241	7.86342	-98.11889	1105.93066	0.66026	8.63470
6.24123	63.96342	52.4581	6.98157	8.83946	55.79229	6.71057	1.00000	7.13624	50.01069	2.15195	8.73689	6.45522	9.57063	13.28702	1085.72351	0.23898	11.43143
9.89421	32.63517	54.39635	9.63987	6.16732	50.58297	7.76788	0.00000	8.61799	76.25783		6.81623	9.80980	8.47563	24.04142	1192.93456	2.86638	5.84468
9.42305	20.22314	36.76775	9.56674	7.43036	46.40376	10.31848	1.00000	13.50523	62.39908	9.34566	7.14274	7.89100	8.69060	2.95924	1196.72407	1.83301	5.05373
7.41008	66.21434	41.8542	10.59400	7.75877	44.36467	4.78447	1.00000	13.74332	71.51277	6.97086	6.50016	3.30789	7.27918	-87.66561	1107.34536	0.48529	8.37457
9.04644	66.15742	55.25	8.17809	6.28763	66.55037	7.77565	1.00000	3.10595	67.52475	7.95112	8.93848	6.44955	9.06143	24.75	1121.58908	1.26712	7.44912
7.75549	34.98187	41.77583	8.70085	8.98114	45.47892	4.16905	1.00000	27.38552	79.82790	6.08086	8.14648	6.27767	6.69541	140.73667	1177.95486	0.48064	5.74550
9.14143	62.52403	51.955	9.92603	9.22991	43.03327	11.12926	1.00000	19.07066	65.51745	10.09940	5.64214	5.49240	7.86401	5.22778	1162.17272	1.40237	7.16826
6.03108	50.46453	5.6561	2.12276	6.99684	61.53609	7.71124	1.00000	21.13187	69.40868	7.60491	6.34304	10.30688	8.45694	-75.87877	1191.42414	0.15254	9.48933
7.66766	42.47710	47.76232	9.22755	6.69344	56.97969	9.50001	0.00000	25.83325	60.46469	5.33068	5.63402	9.71855	8.14280	-122.2054	1067.34018	0.49192	9.49415
9.85370	49.55993	48.35149	8.11076	7.57143	52.47672	8.11190	0.00000	24.91899	69.86543	9.99319	7.55993	9.86466	7.36300	8.96317	1061.37164	2.72969	6.80593
10.56347	27.74546	-34.88422	9.38864	6.77933	66.18734	11.59814	1.00000	9.53437	67.92109	8.78641	8.04023	7.28916	8.93677	150.60036	1060.93408	5.40713	6.01211
6.49215	42.41355	38.40917	6.15699	6.01277	45.82758	6.09463	1.00000	10.20952	57.03037	5.54227	8.26961	7.55542	7.06341	112.73333	1154.80507	0.14704	11.21944
5.75674	46.98352	6.25947	7.46150	8.22097	33.35263	7.50758	1.00000	26.96642	64.83271	4.04519	7.15754	7.48059	6.89920	102.05461	1196.78365	0.35673	9.64365
9.21509	31.45249	-0.35817	9.29215	7.91424	42.61509	7.91012	0.00000	19.84743	50.31603	5.93638	7.95696	9.67951	6.67309	42.54536	1178.52992	1.44291	7.82495
6.79710	48.21270	32.54278	6.36672	6.32208	65.59950	6.63328	1.00000	1.42441	81.19564	7.00047	7.27394	5.93540	8.33524	111.50861	1143.51309	0.25027	6.98298
9.71339	59.19994	17.54907	10.74217	7.66986	14.16778	7.94203	0.00000	21.87497	65.69330	5.06606	7.86912	12.24417	6.78419	82.85749	1156.04756	2.41072	8.81874
9.13631	55.04774	17.06542	8.49381	9.05630	52.49664	6.81043	0.00000	-1.87716	55.58250	8.60868	8.64697	8.85223	8.93144	-96.72365	1112.82972	1.43107	7.09357
8.57046	48.38027	44.80477	10.34652	7.33990	51.28430	9.43051	0.00000	26.85347	64.50331	4.88776	7.68428	9.69449	7.33198	-0.59543	1060.44133	0.91634	9.04087
9.37568	54.97164	38.38479	6.41724	10.18245	51.69580	8.95369	0.00000	16.52564	72.45896	7.52320	7.55008	7.60679	7.59800	-0.76773	1161.14275	1.72896	5.62747
7.83966	49.63072	41.72063	4.28670	8.89643	68.39143	4.96328	1.00000	5.83623	65.50014	8.96794	8.23424	5.59766	6.59275	12.6723	1186.60601	0.57136	7.42523
6.22026	35.54549	45.4473	6.97341	8.01099	41.49864	6.96966	1.00000	21.30981	71.76071	4.84161	7.69873	7.23083	8.21237	-73.75335	1154.40143	0.26228	9.28976
6.79074	49.52678	-21.15	7.28607	8.38970	33.61949	6.29540	1.00000	20.60947	89.44038	7.33650	5.71329	4.09957	6.95968	46.58333	1183.32056	0.22891	10.01735
9.95114	26.02620	41.55838	9.87685	8.51167	27.20910	6.71312	0.00000	6.84326	66.23087	7.31800	7.56743	9.95353	8.24996	-81.56929	1105.66298	3.03608	6.20331
7.76970	38.48955	37.65639	7.37498	9.23338	49.08870	7.55900	1.00000	27.35880	65.31352	8.05784	7.13944	7.16508	8.68962	126.835	1167.49206	0.50157	6.89017
9.04250	56.12325	47.64995	10.30795	6.25948	72.30913	6.22920	0.00000	7.18875	65.58768	7.08110	6.21508	10.69943	7.72555	-117.23991	1083.58543	1.33707	7.48545
10.14901	19.65442	-7.57897	8.12015	7.96112	34.30246	9.59970	1.00000	2.61870	69.18700	6.95593	7.44528	8.47944	7.87916	112.23109	1109.24163	3.64245	6.25218
8.41153	31.12743	40.93333	9.71357	9.47310	35.77630	7.41264	1.00000	21.51969	39.31149	10.62972	7.61896	6.02970	7.99642	73	1115.93360	0.84919	5.55961
5.04484	39.62316	36.91023	4.01178	7.97714	36.89821	8.64415	1.00000	6.28238	66.78049	2.07651	8.83089	7.73362	7.92005	-121.75689	1083.39528	0.26885	13.73065
7.65195	35.83496	-19.65	9.09761	9.02260	41.42047	8.38669	1.00000	4.95550	68.39985	6.11556	5.94085	8.54252	6.22311	47.31667	1191.87260	0.53259	9.23680
11.88307	54.24731	41.72059	7.27268	8.87233	53.03995	10.88556	0.00000	-5.44701	57.76234	8.52773	9.18447	8.65377	8.79394	-87.70172	1069.58823	19.29564	10.52900
