SO2	C2H3NO5	CH4	NH3	O3	H2CO	TEMP	PM10	warning	PRES	Pb	PM2.5	CFCs	PAHs	latitude	longitude	CO	NOx
12.27573	2.90699	6.65819	14.43021	9.53153	50.03118	17.18181	11.55031	0.00000	1125.95672	52.50552	10.42406	52.89718	8.49364	44.98901	38.94324	9.83565	7.94127
8.69252	0.71788	7.67997	9.90390	9.10847		6.30224	10.06817	1.00000	1197.00049	58.76790	6.79243	46.98809	8.06480	-36.9256	-73.02841	9.24807	6.76421
8.69967	0.09098	9.29151	9.22953	8.42168	50.11945	20.44349	5.95638	0.00000	1085.51629	45.17574	11.36963	68.55873	8.59241	39.08367	-84.50855	7.49775	9.24967
9.73714	1.27843	9.72039	11.03829	8.12731	79.57439	7.90767	10.70425	0.00000	1056.14697	67.87944	8.31614	57.75685	8.39160	40.82232	-74.15987	8.62807	9.29865
5.83970	0.06782	10.64761	9.26143	6.68666	57.38008	18.03421	6.12726	1.00000	1173.04395	56.37743	9.33240	60.27114	8.97725	33.98154	-81.23621	9.02159	7.75714
11.22064	1.06345	7.83041	12.65850	8.50063	35.97609	10.00017	10.49269	0.00000	1075.46484	51.08152	10.58485	51.44779	9.74368	43.50891	16.43915	8.70108	8.76703
8.06202	0.97605	7.14688	10.41498	9.85906	35.33942	11.86840	10.43015	0.00000	1103.33208	38.95673	6.93786	37.58446	8.94665	41.50343	-74.01042	8.91916	9.41843
7.00348	0.35084	10.65610	5.93553	5.57527	53.51129	0.34456	9.31613	0.00000	1111.41292	23.03455	8.49332	51.75716	10.38567	18.51957	73.85535	8.76858	8.06134
10.66561	4.39662	8.07060	12.04283	9.13136	57.45207	6.63044	11.97418	0.00000	1109.81772	59.62427	9.26263	53.57033	10.32574	-21.15	46.58333	7.65358	9.60270
9.30012	0.05432	10.99716	8.03941	5.85578	45.38504	3.12104	6.01593	1.00000	1138.79186	60.81165	11.03792	54.93762	9.29521	31.39547	34.75699	7.03747	8.19550
7.50508	0.41853	11.22106	7.92757	6.30405	51.70288	27.04229	9.48824	0.00000	1131.87511	25.68703	7.96610	33.37202	9.21972	20.22816	-103.5687	8.67151	8.10998
12.02781	0.16639	7.57743	9.08687	10.39738	55.62976	22.88829	8.21340	0.00000	1080.43205	45.86857	10.83453	43.51861	7.42125	-1.63333	13.58357	7.43978	9.40221
7.77608	0.70828	6.30823	7.80372	10.69569	33.51065	7.65758	10.08002	1.00000	1164.32034	42.29757	9.09681	61.32802	8.62969	39.00622	-77.4286	9.31009	10.08516
5.33786	0.05638	10.35795	10.60715	5.61637	44.05178	1.12650	5.19470	1.00000	1062.42740	70.02331	5.67787	67.22476	8.63798	44.43579	26.01649	9.12172	7.24319
6.21057	1.19239	6.32417	11.09033	4.57434	55.02635	15.53077	10.64026	1.00000	1160.25836	48.68772	6.99217	28.32685	7.23470	21.34222	71.30633	10.00244	8.17076
7.80121	0.17696	10.75900	7.35028	6.02838	46.29612	25.16895	8.40927	0.00000	1121.68453	31.28782	8.63840	64.60692	8.76069	-23.44361	-51.87389	7.94590	9.75370
8.74275	0.60334	3.83414	8.19618	6.72742	64.66232	3.76092	9.87300	1.00000	1187.59512	25.88234	11.64771	39.43931	8.34485	37.35813	-6.03731	9.25070	8.70133
5.19119	0.27633	12.50976	11.17312	10.09076	69.16533	-1.38915	9.09639	1.00000	1176.45476	12.07510	6.05836	58.66139	8.70107	-33.59217	-70.6996	9.00804	9.62966
8.17561	0.15136	9.26572	6.43381		41.01393	19.18563	8.35974	0.00000	1183.33073	20.95481	9.87440	34.52097	9.43871	29.84576	-90.10674	9.76595	7.99214
5.42074	0.48093	6.67363	11.32714	5.40376	54.60593	4.77779	9.62863	1.00000	1082.10435	35.46630	6.72213	45.55256	8.56546	44.31771	9.32241	10.26347	7.72570
8.70624	0.50441	7.78715	6.67823	5.68552	50.13238	15.72191	9.69232	1.00000	1192.04290	51.22906	10.02310	63.96570	8.66848	44.22639	22.53083	9.10157	9.23573
10.35343	0.12329	7.73160	6.32162	5.65880	40.24285	8.25330	8.22621	0.00000	1161.32404	44.69104	10.04802	66.05081	9.99044	45.53069	9.40531	8.49825	9.88401
6.77721	0.73748	7.61256	9.51201	5.53946	42.63923	22.48386	10.11124	1.00000	1089.49311	44.63215	8.00885	59.43230	9.85437	41.75338	-86.11084	9.76378	8.00525
7.11959	0.11150	9.36873	8.53199	7.59298	72.75290	9.43274	7.47633	1.00000	1076.95587	56.59310	7.08800	51.68654	9.31735	10.98778	-74.95472	9.15930	8.92610
4.59093	0.43919	7.39613	10.48983	3.84372	65.06139	10.69119	9.59804	1.00000	1089.36711	60.14427	6.94391	44.04526	7.74462	53.37596	51.3452	8.68815	8.74853
4.88539	0.13838	8.68930	12.43821	8.70444	60.18620	11.35740	8.37011	1.00000	1143.39223	35.97903	7.46091	60.04905	11.08544	-4.24444	-42.29444	10.33697	9.67535
6.29126	0.08207	9.54876	6.40637	8.22160	73.05028	4.77644	7.12329	0.00000	1155.86698	35.81339	9.98067	57.30113	7.98390	40.92298	14.30935	8.09316	8.63873
9.06683	1.54953	7.12862	10.62240	9.86530	54.92299	21.43963	10.90795	1.00000	1166.15713	42.06965	6.29694	72.26283	9.47281	40.87363	14.34085	7.63701	9.35237
7.82973	0.29291	6.88752	7.12673	8.49358	46.02916	36.48480	9.11439	1.00000	1114.80531	70.92180	8.39878	69.59051	7.96018	40.92298	14.30935	10.11162	9.20887
7.63659	0.07291	8.10453	7.37321	6.05483	67.80252	25.82439	5.88349	1.00000	1175.96530	39.75120	6.73887	62.34075	9.11556	43.54072	-116.56346	7.94573	9.95955
5.50632	0.80532	5.99132	12.01460	5.60262	32.08111	-3.81033	10.23429	1.00000	1075.61001	44.41071	5.95352	41.32509	8.51247	34.81667	137.4	8.09995	9.16387
9.37372	0.08732	8.72541	6.71147	5.67602	58.15937	12.52635	6.96353	0.00000	1070.16705	55.90005	9.84603	49.90278	7.82908	57.47908	-4.22398	9.65699	9.14730
10.98946	2.34795	6.12033	7.35712	6.12935	61.86357	27.75769	11.32781	1.00000	1143.48119	50.64191	6.98141	41.52721	9.74454	23.04419	-82.00919	6.77467	7.31832
7.63043	1.26480	7.38304	7.95109	5.98114	45.98111	13.37512	10.68604	1.00000	1141.89328	27.29528	8.95413	39.53810	6.81970	49.65186	26.97253	8.15498	8.04355
5.60431	1.63300	11.74783	5.61195	6.24365	42.69353	17.71196	10.97402	0.00000	1116.96701	34.62534	7.76170	46.58793	8.91962	18.51957	73.85535		7.84462
5.95709	1.81667	7.18751	12.41136	9.72059	46.65137	0.02825	11.08035	0.00000	1110.98239	67.68652		32.33117	9.99409	41.91738	3.1631	10.32578	8.46286
9.10549	1.30968	6.85461	9.31344	11.09273	62.42973	8.02802	10.73393	0.00000	1118.26254	38.76016	10.41045	32.40965	9.43383	40.72586	8.55552	8.36444	7.85560
12.18447	1.38525	3.11560	12.32348	11.69200	48.65892	10.36933	10.80600	0.00000	1116.54676	25.72225	11.79317	53.23910	9.00761	46.32313	-0.45877	9.90461	7.13756
6.66758	0.16153	9.06763	9.36715	8.91099	57.93990	8.68719	8.34544	1.00000	1118.84667	47.94035	7.52674	40.26988	7.50691	-4.83	29.65806	8.55960	9.07763
9.50889	0.09230	10.48554	9.30732	10.10766	56.99704	9.72441	7.09339	1.00000	1174.45082	39.88213	10.22165	57.93669	7.89759	-22.53722	-42.98194	8.76570	9.97213
8.34493	0.49146	6.03918	8.04891	8.15715	51.17054	12.81151	9.65929	1.00000	1184.13612	51.04774	10.14506	49.11786	10.99607	52.53048	13.29371	7.36857	9.44923
11.52512	0.63840	7.59725	12.94842	8.87810	45.41032	17.24008	9.96151	0.00000	1104.57114	77.79777	11.37656	59.80248	10.35183	11.15583	42.7125	8.96712	7.21753
11.62402	0.04440	5.81119	6.85694	7.14119	64.36336	24.09561	5.97647	0.00000	1169.10965	36.14335	11.90169	53.26602	9.48214	13.48082	-86.58208	9.35084	8.81967
7.31984	0.22806	8.55468	9.58956	6.71157	65.40173	22.97323	8.86253	1.00000	1167.31884	33.43559	8.11560	56.64333	10.13424	32.44874	-99.73314	9.79847	7.54850
7.45285	0.08401	8.32078	6.88901	7.46181	52.34769	-1.52688	6.70247	1.00000	1064.62140	70.66951	6.64982	68.48463	10.04395	51.44889	5.51978	9.12371	8.69875
9.63995	1.47442	6.53039	9.01072	11.89075	67.99884	14.48754	10.84874	0.00000	1104.48511	37.21056	11.41085	33.13462	9.79496	50.09019	8.4493	8.38971	11.98565
7.09940	3.42467	5.94051	11.82559	7.92769	55.06595	17.34276	11.71783	1.00000	1138.74258	55.12884	6.45042	68.11522	8.46200	49.13645	8.91229	7.88772	9.80429
7.40127	0.05579	7.08040	5.77118	8.41841	59.16740	23.16190	6.45871	1.00000	1124.99140	40.15181	6.17626	70.19356	9.40136	40.58654	-122.39168	9.23216	7.63059
8.16563	0.34964	7.98396	7.05334	8.10310	64.64504	7.65667	9.26687	1.00000	1095.02217	35.99840	8.37483	56.39385	8.40513	-6.91806	106.92667	7.71697	7.99359
10.08420	1.14713	8.23084	8.02744	9.32243	35.17473	15.16809	10.57701	1.00000	1137.86711	40.34937	8.32289	51.94451	7.14391	32.61603	44.02488	10.99747	8.93394
7.75276	1.01582	8.63968	7.02332	9.43265	63.07882	21.28228	10.44939	1.00000	1108.44638	66.92353	8.35547	45.51395	8.63390	57.14369	-2.09814	5.95363	8.90160
9.25228	0.86519	8.22104	10.68507	9.29941	57.98426	27.89959	10.29414	0.00000	1142.60474	63.17403	9.56601	64.63777	7.99457	33.54428	-84.23381	10.07394	7.93898
8.67799	0.09420	7.22272	4.50519	7.13730	51.57244	21.63732	6.90011	1.00000	1060.45898	50.23147	6.85700	74.67590	8.22098	44.31771	9.32241	8.31520	9.96903
9.75493	1.24677	7.93112	11.39974	7.54160	44.88461	4.85464	10.67533	0.00000	1098.64924	47.45735	7.77513	36.27210	8.36998	13.56667	-15.6	7.34407	8.81158
8.97461	0.27678	3.61429	6.98002	7.82216	41.36688	24.63964	9.11538	0.00000	1199.63292	58.49810	10.62663	35.44101	8.54395	40.66482	122.22833	7.43729	9.68687
7.81876	0.20803	10.00053	6.82064	6.60608	40.71311	6.02321	8.71344	0.00000	1057.98907	53.67633	9.49123	50.07776	9.80600	48.90472	2.2469	8.27568	8.37508
6.87979	0.04431	10.99071	9.36998	8.10935	46.18592	15.77893	4.55223	0.00000	1193.84801	48.49763	11.57805	54.56578	8.05795	5.84752	-5.682	7.15587	8.62623
9.57435	0.12285	7.56629	7.30665	11.21079	52.62390	33.74572	7.60649	0.00000	1156.76325	47.22240	11.28648	54.08118	10.01162	-7.60361	37.00438	7.28015	5.82637
6.02832	0.32358	7.73467	9.37384	6.04717	59.78046	12.41422	9.11601	1.00000	1115.77369	49.87385	7.57893	50.56512	9.35202	35.64889	117.27583	7.26562	8.25875
7.35815	0.09177	4.65149	8.65913	6.52160	53.19038	20.85938	7.02061	1.00000	1099.36913	37.96429	9.07714	61.54557	8.70537	43.48961	-8.2194	9.86719	10.80673
10.50538	0.46640	6.99145	7.91396	11.70121	56.14952	14.39747	9.63064	0.00000	1182.83224	55.58466	10.25635	38.66630	8.66051	46.32374	-120.00865	8.05480	8.53289
10.91807	1.93241	4.84897	12.19988	10.38628	32.21555	1.33141	11.14078	0.00000	1089.68112	39.39441	9.46980	52.54171	8.18028	-24.19436	29.00974	8.53703	10.25958
7.56341	0.09607	7.61438	7.68230	7.59959	47.00627	23.70448	7.27421	1.00000	1130.56790	65.53899	7.35385	40.49595	8.41870	4.94273	15.87735	6.88511	9.41459
7.01893	0.28735	5.91545	8.23000	9.47410	59.46010	11.26178	9.10528	1.00000	1091.11601	60.87238	8.73432	47.76215	7.92356	43.86682	-79.2663	7.77358	8.83795
7.76117	0.10769	6.13081	7.75664	6.49319	32.99536	20.03051	7.47054	1.00000	1171.64675	44.04647	8.36621	57.21925	9.86244	59.33333	18.28333	8.32823	10.13759
6.48963	0.09744	10.26592	10.13875	7.72767	57.12960	4.85827	7.41381	1.00000	1060.90436	52.90946	9.58938	50.47578	10.18758	26.9423	68.11759	8.57717	8.20868
12.55118	0.32919	5.61060	9.47121	11.86101	67.44056	4.48579	9.27059	0.00000	1197.97206	65.60991	11.91951	63.95599	9.04069	46.18396	6.10237	8.72429	7.72485
6.67116	0.05157	9.77533	9.35779	3.70833	43.04057	7.95887	4.67421	1.00000	1147.60512	32.02322	6.30568	55.49346	9.62819	-19.72806	-50.19556	8.56480	9.90300
8.97727	0.06266	8.57518	7.43559	7.89052	57.50848	2.98839	5.81166	0.00000	1126.84352	68.68992	12.21741	68.22174	7.92707	56.03361	35.96944	9.48244	9.60296
11.08840	1.31581	7.74748	11.79643	8.37553	57.69313	13.88401	10.72878	0.00000	1071.15262	49.65928	8.80796	27.97325	9.01880	7.57944	-8.53778	8.57529	9.08157
7.10841	19.09731	4.89004	11.69196	7.50626	18.15410	19.59226	13.44970	1.00000	1135.59982	31.14980	3.84327	39.37561	7.15120	-19.72806	-50.19556	9.31532	7.56740
10.66763	0.44954	7.09756	11.38865	8.08776	41.29933	23.05326	9.60737	0.00000	1171.12067	58.48172	8.57829	68.99575	9.06624	46.51872	86.00214	7.45059	9.58811
7.66579	0.08988	6.53645	8.10573	8.15797	67.95328	27.46409	7.15824	1.00000	1102.49678	32.17591	8.07182	71.89429	10.21440	25.92127	86.79271	7.44810	8.52388
6.72917	0.32235	7.61264	10.88728	7.98123	55.41770	7.94222	9.20835	1.00000	1116.67261	3.37860	7.76437	65.14991	7.37949	56.03361	35.96944	7.42466	9.17341
6.45129	0.16344	7.11737	10.46363	7.97047	48.49109	34.29904		1.00000	1136.99130	31.36965	8.60540	61.34393	8.98829	53.46506	-1.47217	8.54238	9.99844
8.45624	0.19323	4.87727	5.26576	9.70301	55.08960	22.39502	8.57654	1.00000	1198.62210	55.65054	8.13713	59.16178	9.10087	10.58806	77.24779	6.79412	9.16777
8.74772	1.63212	5.70978	6.71861	11.05080	52.15748	27.88914	10.97576	1.00000	1126.01060	45.17962	9.90430	55.47717	7.80422	14.62578	121.12251	10.22481	7.97264
7.68196	1.44166	7.19357	9.47819	7.45717	59.99702	-8.48282	10.84317	1.00000	1176.90303	38.26713	8.41705	31.65476	8.84171	51.35084	-1.99421	11.01685	9.00500
7.84514	0.05708	6.71100	5.40693	5.57078	52.40562	14.73271	5.12283	1.00000	1142.55283	33.49698	6.33294	55.43138	7.73968	25.80565	68.49143	8.14310	8.07573
7.29976	0.37167	11.73903	8.44384	7.14059	51.99498	16.45447	9.37720	0.00000	1067.37548	32.80097	9.34460	23.02442	9.23991	-22.53722	-42.98194	9.51941	8.84392
6.88774	0.26933	8.26389	9.44618	7.18731	56.67202	19.25766	9.01397	1.00000	1142.72086	39.92010	8.39752	50.33176	11.34890	-7.60361	37.00438	7.68837	9.38600
9.02835	0.27353	4.01473	4.77188	7.90717	75.27637	28.18575	8.84053	1.00000	1089.14101	49.82301	9.39904	59.48314	8.21028	43.32686	-2.98884	8.09442	10.24573
8.32417	0.10652	4.29051	7.79085	6.93540	56.37820	10.80920	7.61748	1.00000	1182.58912	31.30792	9.72368	51.69369	8.75927	37.71715	-122.40433	7.41614	9.43254
8.77320	0.05103	7.29294	5.62373	5.46250	63.26542	22.27839	6.70324	1.00000	1073.62021	36.49533	7.55600	56.98682	7.46084	41.72059	-87.70172	9.84518	6.68632
7.21379	0.09995	6.80827	7.18652	8.75775	48.78109	32.35206	7.74226	1.00000	1061.01537	43.74364	7.39619	35.42237	10.14312	-34.74785	-58.70072	8.29655	6.78250
9.84747	1.30724	7.96951	9.32094	7.79917	65.86485	12.61131	10.74484	1.00000	1146.07460	33.13140	6.42596		10.08005	12.37169	123.62494	6.46884	8.25443
6.92789	2.18588	6.41210	10.45437	7.00794	39.73100	12.12915	11.26424	1.00000	1055.37773	45.88421	6.10056	61.80398	8.91882	39.59611	27.02444	8.35362	9.22035
5.61360	0.45412	7.96985	11.04147	6.00413	41.38482	21.84554	9.58544	1.00000	1165.39705	48.79519	7.79630	47.44555	7.94131	52.68333	0.93333	8.80149	7.74165
6.40724	0.80963	7.26514	9.82803	6.65496	54.47841	16.23684	10.22109	1.00000	1138.64564	51.44019	7.85958	37.10387	10.09552	49.97704	9.15214	8.84796	7.67443
6.52216	0.09007	7.37776	10.26099	8.59110	55.17306	3.46904	7.45863	1.00000	1173.94924	25.21499	7.91438	83.08028	7.29098	8.88988	-79.62603	10.56696	5.98893
7.87658	0.05402	6.11277	6.85501	5.77421	36.30846	21.83746	5.86555	1.00000	1126.07348	53.37781	7.20568	49.43301	7.60638	3.27833	32.88667	9.23673	7.43844
5.62403	0.06580	9.29289	11.71405	6.77889	47.52840	-6.45031	7.18750	1.00000	1129.33652	37.36789	7.81832	80.18859	9.91462	45.16024	-93.08883	8.35318	8.88008
7.30139	0.21550	7.74054	12.63282	9.35006	52.67811	15.99389	8.69063	1.00000	1125.28844	40.10876	6.21121	60.12394	8.54981	42.97086	-82.42491	8.35119	8.61784
8.07773	0.08578	8.42898	7.32483	5.97544	44.65204	38.45682	7.18881	1.00000	1072.20309	32.26743	8.02787	73.72599	10.22743	31.96258	73.97117	7.25346	9.35206
9.01944	1.27056	8.84771	10.18831	8.54393	35.64490	18.94176	10.68751	0.00000	1058.87863	46.92732	7.99561	40.44445	7.17455	29.69221	72.54566	8.24345	9.39827
7.69792	3.78455	6.24316	9.76816	4.75874	47.12917	-5.80067	11.81542	1.00000	1089.83286	45.04415	6.90847	69.55897	7.26410	53.7446	-0.33525	9.69688	9.42188
6.27684	0.06464	11.86617	8.74292	6.87161	63.59198	15.02929	6.36213	1.00000	1148.95716	56.86481	4.84056	54.25918	8.36298	50.79205	-1.08593	8.86905	9.35375
6.51319	0.05613	11.64199	7.05378	6.75543	51.34277	9.97605	5.43463	0.00000	1113.96589	52.03926	3.95692	69.29696	8.52013	32.61603	44.02488	8.36015	8.04877
7.47769	0.23566	8.15172	10.07392	8.03502	39.28966	0.80002	8.86421	1.00000	1184.34479	62.45694	8.44427	61.68061	8.69727	7.57944	-8.53778	9.45788	8.06481
10.61234	1.40994	8.91686	8.93481	10.23570	53.73831	21.15047	10.81644	0.00000	1097.40268	49.65779	9.42183	59.12509	9.23027	46.51872	86.00214	9.87910	9.55639
11.65876	0.15111	8.49160	8.89367	10.82500	53.97402	7.32759	8.05767	1.00000	1054.73045	55.30381	11.26163	73.39255	9.37809	38.10558	-1.86343	7.67141	9.41546
9.77170	0.73598	7.27370	9.34477	11.28325	54.89774	-2.49561	10.12452	0.00000	1199.11150	29.13528	10.71985	55.25648	9.23649	10.58806	77.24779	10.05850	9.34740
9.78204	0.50385	7.50322	7.29800	13.53912	48.94368	23.57428	9.70128	0.00000	1058.03815	36.81392	12.59065	57.26831	10.17197	10.61285	12.19458	7.30557	8.46352
8.58037	1.04174	8.61660	9.58643	7.32756	55.61779	28.58138	10.48477	0.00000	1119.55995	58.55419	5.81824	54.88044	9.97216	56.56317	-2.58736	8.64565	8.52947
7.67794	0.05717	9.33452	7.40470	4.80457	56.21275	27.53500	5.37540	1.00000	1100.47008	48.88341	6.66455	51.77199	8.82945	32.61603	44.02488	7.32541	10.14917
5.06997	0.66414	6.99289	11.40828	5.80989	48.82932	10.94086	9.97620	1.00000	1088.63797	31.52841	6.02128	67.68748	7.70623	51.64316	-0.36053	9.95848	9.23102
7.47970	0.07871	10.37374	7.46679	7.21088	44.38295	21.41471	6.53003	0.00000	1170.88748	38.74685	10.72119	33.11833	8.98542	16.455	120.5875	8.40492	9.98803
6.08548	0.35543	8.73075	10.09706	8.04931	36.42202	7.07789	9.37461	1.00000	1102.11705	36.02750	7.72671	58.83259	8.63305	40.1675	34.37389	10.62553	9.53674
6.07133	0.07382	9.71550	8.08049	10.66934	14.54177	-2.66748	5.26644	0.00000	1183.17957	36.60515	11.78303	43.42862	9.00788	36.46917	10.78222	9.38452	9.10229
7.11216	2.29935	6.84103	12.01756	8.17693	54.06404	9.89976	11.32113	1.00000	1079.02770	37.85094	5.77653	75.64038	9.00843	45.49428	-122.86705	7.58064	7.85123
9.92214	2.69763	5.17515	12.53035	7.91283	59.20268	17.20773	11.47077		1188.51781	57.21612	7.43152	38.55149	8.55871	-22.53722	-42.98194	8.36378	6.86777
8.17470	0.06797	8.26788	4.43725	3.91465	53.25734	0.61006	3.37372	1.00000	1074.78192	31.10619	4.55363	59.55188	8.98635	41.15376	-87.88754	8.68637	10.58210
5.02174	0.16577	12.46099	8.31525	9.17455	48.55490	-5.05995	8.22160	0.00000	1060.11612	53.23543	10.88435	50.44385	8.22307	55.75556	60.70278	9.08588	8.93261
10.54967	0.25820	6.17586	6.78765	12.79271	77.67766	9.67464	9.07619	0.00000	1104.07449	51.33341	11.70695	40.72225	8.30868	36.72544	3.55665	7.42112	8.78881
9.55105	0.79064	8.35487	6.14996	6.73752	47.02255	29.19859	10.18043	0.00000	1142.18931	60.60495	9.90563	32.49043	9.61228	35.30889	139.55028	8.81177	9.42037
8.98522	1.44323	9.18877	10.63022	9.00766	51.64660	26.50711	10.82812	0.00000	1081.51741	40.20794	8.95417	43.36182	8.57916	35.30889	139.55028	9.20917	8.56666
7.32530	0.26114	8.80479	8.76886	9.19566	32.43373	-1.19648	8.99297	0.00000	1115.98020	58.53904	8.85455	42.54493	6.76632	41.9001	-71.08977	9.15585	9.96499
8.06652	0.32660	8.05721	8.77486	4.18676	53.55755	15.27164	9.14351	1.00000	1111.89923	53.38045	9.37341	45.91607	8.55632	40.67705	-73.89125	9.65121	9.26394
6.03836	0.24632	9.51920	11.40720	7.61809	44.22697	19.68525	8.80387	1.00000	1196.12047	58.33648	8.34346	50.47140	7.67151	22.88783	84.13864	9.68530	9.27897
9.46151	5.25866	6.78006	7.71440	7.23874	47.93021	23.34214	12.15401	1.00000	1176.46699	54.42589	7.31686	46.47177	8.73827	53.95278	32.86389	9.69546	8.59718
10.06579	0.74587	10.49513	10.71593	8.34409	59.76101	12.71625	10.14855	0.00000	1143.11814	32.03419	8.99050	53.61920	7.43470	31.84568	-102.36764	8.83271	9.09813
7.51392	5.90142	5.32568	10.02931	6.05122	65.67892	9.72770	12.26949	1.00000	1151.18947	56.88474	6.48653	62.28491	8.54022	10.31672	123.89071	9.05473	8.89976
5.98997	0.08926	9.89557	8.47772	7.26407	50.41705	-0.67994	6.69925	1.00000	1133.79907	68.08113	5.19988	64.86591	10.80784	-10.91722	-37.65	9.19150	8.31298
7.03944	0.08983	8.92867	6.34033	8.91080	47.12929	17.34167	7.34582	1.00000	1085.26340	44.70984	5.44486	50.15754	10.20499	34.14251	-118.25508	9.77652	7.65941
8.78671	0.50677	8.53526	10.14861	10.07351	48.17244	17.77942	9.68091	0.00000	1069.58912	54.94535	11.50991	39.46618	8.83213	47.30997	8.52462	10.18073	9.74496
7.96779	0.12868	9.63969	7.14803	6.61006	62.14809	14.50776	7.82341	0.00000	1140.25501	40.51740	9.07355	69.69573	8.72482	-37.88333	145.06667	9.25151	9.32248
8.93207	0.76504	9.59230	10.48522	8.57364	29.58152	10.75372	10.14417	0.00000	1099.32708	53.61799	9.15028	66.18870	8.73507	50.23019	8.77155	7.63806	9.63286
7.70645	0.12220	5.39716	6.33941	7.24266	45.96144	9.78855	7.68664	1.00000	1096.27659	46.48640	7.89314	47.25017	9.32385	44.89784	8.86374	8.06893	10.41641
8.93373	0.19779	8.00007	8.55032	10.64824	39.19669	11.68018	8.55854	0.00000	1153.90315	28.21121	10.99333	34.26205	9.39435	39.00622	-77.4286	8.46668	9.52379
8.67318	0.89407	6.27583	8.06352	9.01595	57.72551	0.24207	10.34503	1.00000	1195.38820	39.60664	10.54479	64.71547	7.86817	34.86472	117.55417	8.92284	7.89574
7.24758	0.06847	8.67045	6.73911	6.53087	74.06900	14.35882	5.81070	1.00000	1073.52139	44.32774	5.84021	65.21577	8.38098	41.55815	-73.0515	9.30075	9.96888
10.33621	8.24618	5.26285	8.35243	6.51349	52.22244	4.40862	12.60454	1.00000	1063.47577	73.24467	6.31171	69.23834	8.23943	55.82885	-4.21376	7.79167	10.08176
5.74257	0.13389	8.55173	9.45015	8.55401	41.30239	30.18961	8.12980	1.00000	1153.94360	49.59155	6.60805	78.17956	7.50085	59.33333	18.28333	9.48611	9.10280
8.07879	0.34799	8.67342	6.70861	8.61953	25.86188	28.70183	9.29973	1.00000	1165.81700	44.02722	7.60194	50.37482	6.88249	47.80527	-122.24064	8.36112	9.61015
7.45288	0.06726	7.42743	7.20594	7.32341	38.91798	8.30266	7.09054	1.00000	1153.93757	39.36779	7.21820	38.20166	8.59255	18.20854	-71.10077	10.40264	10.95414
10.14447	3.95707	7.89676	10.35217	10.33155	61.22385	-14.31884	11.86769	0.00000	1126.36186	64.26141	9.52588	69.99220	9.54592	-8.43333	114.33333	8.96206	8.99973
5.35938	0.85040	12.25886	7.13121	6.74945	43.67119	18.11381	10.28149	0.00000	1054.39066	61.15708	7.45694	55.55249	9.02278	34.25	135.31667	7.35912	9.38722
7.00233	0.73432	7.87642		8.02512	37.78654	6.53440	10.09107	1.00000	1140.15178	56.66419	7.32378	63.54429	9.53520	50.75	2.25	8.75110	7.80525
7.19335	0.08295	7.04969	8.50596	6.11653	52.88825	6.31691	6.48053	1.00000	1145.18669	29.38932	7.61748	66.02086	9.34194	32.50611	120.14278	8.30863	7.73852
6.95664	0.06003	9.37917	6.78432	8.71930	67.94134	8.52444	6.66471	0.00000	1104.93613	56.62091	11.00918	79.81052	7.17778	48.79325	2.29275	8.63135	7.99082
	1.08802	6.93605	8.53397	6.81603	60.77390	20.03032	10.55074	1.00000	1175.25604	45.12079	7.76219	38.02567	7.60232	10.63504	-85.43772	9.57470	7.83272
