Pb	CO	TEMP	NH3	PM10	CFCs	SO2	PAHs	PRES	NOx	H2CO	C2H3NO5	longitude	O3	CH4	warning	latitude	PM2.5
44.85229	9.49444	13.80309	8.24823	9.39093	65.77861	10.69042	9.20574	1155.57832	6.83354	57.69134	12.44039	98.6738	7.02041	7.87488	1.00000	3.7278	5.40458
48.52232	8.00756	13.62020	5.17937	8.10411	53.43637	6.52593	8.33734	1179.83813	7.32844	46.06023	5.29275	-1.99421	8.27973	6.88949	0.00000	51.35084	12.86928
20.39424	12.43173	7.99324	8.83814	6.56074	52.57652	6.64496	5.84574	1189.33936	6.76603	45.89657	2.42959	-80.66756	6.97474	10.35222	0.00000	26.68451	8.41410
39.07940	7.39600	37.62320	8.05223	7.78944	51.62624	6.09207	5.39448	1129.69724	8.43370	29.14573	4.63192	113.13148	9.21966	5.92683	1.00000	23.02677	7.87097
33.31661	6.25785	-2.56312	9.36987	9.47669	69.28077	7.73506	9.76362	1186.66708	10.20796	40.56993	14.10481	36.73307	6.33514	7.54888	1.00000	55.38752	6.22627
50.56917	4.63971	5.32012	6.77444	7.65123	67.15532	5.78920	5.73565	1126.53070	11.32513	23.14415	4.29802	-43.80139	6.74314	6.28966	0.00000	-20.25333	4.33724
26.76343	4.55942	16.91990	8.52375	7.01795	48.89449	5.72089	4.48164	1104.82595	12.69473	52.93879	2.68113	7.20769	7.87816	6.96437	0.00000	50.80019	3.99527
40.19774	8.02269	5.33067	6.85838	8.26236	43.19551	9.06916	8.64133	1167.45449	8.05341	27.92158	6.21973	28.67582	8.00590	9.32904	1.00000	40.98894	9.61974
46.58683	8.72758	29.70064	8.78568	6.39418	38.12286	8.18742	5.62451	1139.01318	8.02525	43.05703	2.36610	-51.87389	7.99135	7.33479	0.00000	-23.44361	6.91566
21.83657	10.33022	17.21500	5.95314	7.77952	49.83467	10.65374	11.14570	1134.16402	6.71942	54.84514	2.98531	8.70745	6.86976	6.24278	1.00000	49.03685	8.74895
56.84413	7.97418	13.21971	6.77990	9.65742	42.00138	6.17248	8.84155	1192.16596	9.15072	28.67635	16.19367	12.38878	10.91226	9.15003	0.00000	43.1122	7.43468
50.73387	7.96100	7.44165	4.93016	6.53761	45.69571	5.61534	6.65207	1117.67221	6.65243	35.37419	1.00007	124.95278	7.00278	7.27262	0.00000	6.33444	10.83385
62.67268	12.65134	29.01139	8.75287	7.36149	54.61929	6.48563	6.22227	1088.38461	7.36338	31.21049	2.67441	84.13864	8.38171	7.10641	0.00000	22.88783	8.77017
61.31542	7.28496	28.32591	10.40227	7.19304	65.91107	6.69733	10.85915	1139.17553	10.93995	35.79232	2.89249	-103.5687	5.82382	6.47448	1.00000	20.22816	6.05969
47.92179	5.48846	28.88719	10.13766	5.55961	56.34910	7.99113	11.27049	1129.05748	10.08470	31.87550	0.56137	-1.05366	6.58677	7.72893	1.00000	43.71032	5.14796
48.54609	6.23268	14.16630	9.94943	5.07469	68.71692	2.92739	9.89982	1108.87588	9.33368	47.70164	1.40494	106.88324	6.35878	9.54064	1.00000	47.90771	4.87612
53.29832	9.65746	7.53601	7.46595	6.63236	44.38271	6.43087	4.13567	1158.11388	9.58222	49.51424	1.76619	-52.20639	9.76671	7.50300	0.00000	-3.20333	6.39375
27.26119	5.74731	23.19247	8.27897	7.63145	83.37713	7.63534	6.54001	1118.07524	9.05690	44.11471	3.36727	8.4493	7.74409	7.11265	1.00000	50.09019	7.58429
40.80254	8.82312	43.02163	4.73529	7.02255	40.54813	7.96256	9.12997	1113.44001	8.67264	37.68869	2.69038	24.99798	7.52661	5.93928	1.00000	-8.73508	10.32981
39.99917	8.12806	22.70795	5.48244	8.80996	57.17124	6.50552	9.16091	1074.69466	7.28983	25.63815	7.81074	47.1192	6.72065	8.56014	0.00000	42.819	11.63591
26.30784	10.70025	12.05142	7.47699	6.25052	42.80375	10.97131	8.54730	1087.06441	6.55282	49.51108	1.69378	47.3799	7.53326	7.47138	1.00000	33.14447	5.95116
42.98419	10.19428	29.66962	7.37995	7.02168	67.63244	5.30681	5.90592	1113.92712	6.13434	30.68484	3.07242	77.70636	6.73033	8.04238	0.00000	28.98002	5.85601
57.14876	8.94564	5.57235	8.54487	7.31707	44.35703	5.67379	4.84810	1198.27228	11.41145	38.46995	2.83741	24.43973	6.45913	7.97666	0.00000	0.76755	6.59161
39.95935	8.36244	22.47267	5.93170	7.49071	47.32193	7.89332	8.71513	1120.50332	7.91171	34.27020	2.79089	78.15794	8.32944	8.89870	1.00000	12.1277	7.00512
38.49232	8.12888	3.58479	5.84005	6.39138	55.68007	9.11052	8.41757	1162.87327	10.27228	30.38568	1.94961	-74.15987	6.43473	7.17514	1.00000	40.82232	10.35680
35.58361	5.77600	6.97000	4.55101	7.94656	57.13797	4.41696	9.23930	1164.23996	6.56616	42.08610	4.24342	88.1453	8.23595	8.21869	1.00000	22.4711	6.26066
20.19138	7.10021	9.41461	9.80830	6.42059	35.16017	9.05763	6.73971	1063.28091	8.31764	48.29591	2.26935	-79.59415	7.80620	6.14179	0.00000	-2.13404	7.03891
44.91908	7.58549	37.43266	10.52644	6.41877	54.58150	6.74926	10.89956	1086.53921	12.04449	51.92583	1.75557	76.56719	6.81306	8.64809	0.00000	24.41288	6.22895
39.21365	7.46737	20.35410	11.52292	7.31347	60.92675	6.55506	7.84801	1152.77890	10.75453	60.52006	2.26427	-71.05977	8.46913	6.33104	1.00000	42.35843	6.45262
53.55073	8.46611	6.14532	9.35392	6.31812	19.39488	7.73128	5.98645	1062.79388	9.48598	44.28011	1.71712	26.97253	6.39425	8.16382	0.00000	49.65186	7.32633
34.19678	11.82262	18.95068	4.23879	7.20161	59.66792	9.14519	9.36697	1076.30998	8.01294	47.88782	2.65160	122.22833	8.37485	9.02251	1.00000	40.66482	7.39193
40.89379	6.17591	13.48151	8.28593	6.51576	56.63034	5.95265	7.73047	1124.62469	7.57288	47.75246	2.45835	-72.22625	9.14882	8.19454	1.00000	18.57677	5.86397
51.29994	5.12755	2.08789	10.38482	9.18190	43.59704	8.37011	10.76135	1158.32050	10.49498	20.18618	9.85869	-51.50361	6.53043	8.57963	1.00000	-29.2975	5.61646
45.49455	6.79020	11.99077	7.14315	6.05508	38.44612	7.71475	6.14392	1092.65429	9.28843	28.42155	2.11118	83.62389	7.21845	8.05144	1.00000	53.30972	8.00886
48.88371	8.79300	18.77137	5.72856	8.29276	61.91711	5.92409		1063.45719	8.02725	53.38805	6.40280	56.36091	6.48830	7.04721	0.00000	51.78771	9.38490
63.22804	4.06244	15.30408	8.16430	6.83225	64.25124	9.48140	8.16035	1094.43699	8.55477	23.09412	1.91186	9.32241	6.76535	6.25711	0.00000	44.31771	6.33435
42.33037	9.82342	23.07813	6.80517	6.93249	39.14970	9.76670	8.89784	1068.16265	7.29416	61.22679	2.47675	116.82887	7.53226	7.34486	1.00000	-1.26753	7.19642
41.96734	10.68896	17.59076	4.88228	5.57024	61.94171	9.17270	9.81925	1159.50691	8.19452	28.58407	1.81011	-0.45877	6.14715	6.24407	1.00000	46.32313	8.29007
55.29909	10.13505	24.94729	6.77735	7.69746	58.83901	9.97814	9.88244	1152.52186	5.28480	19.45227	4.02408	-61.4867	6.83152	7.68771	1.00000	-31.25033	7.73044
64.10238	5.01578	18.72683	10.03113	7.58158	44.49188	5.63350	8.30936	1054.94672	7.81128	33.80621	2.63926	3.1631	8.04663	7.31855	1.00000	41.91738	4.90922
38.83130	7.76805	11.79072	4.71869	6.37195	21.15778	7.38578	8.89976	1074.32763	10.10043	49.15159	1.99013	9.5926	7.86858	9.85336	0.00000	52.86147	11.10237
32.38926	11.18935	5.92484	6.38041		64.65366	7.49054	4.46256	1153.17537	7.20690	33.68443	2.71273	-118.10583	9.37042	7.46224	0.00000	34.09611	7.36717
49.19820	5.43179	23.58055	10.45674	9.55822	39.46816	3.78173	7.11026	1177.96765	9.28737	47.71028	14.84222	30.38167	9.12088	6.08626	0.00000	59.80917	3.40652
18.99446	8.00255	16.40844	4.34933	8.56900	41.82716	6.33477	7.92153	1100.27851	10.67470	63.56789	6.21701	3.1631	6.41408	7.46748	1.00000	41.91738	9.28573
23.66996	6.70410	-0.32533	11.89706	7.86118	67.91413	4.75971	9.15765	1164.73533	10.59559	22.50352	3.64544	79.41727	7.27248	8.37844	1.00000	12.25282	5.58794
	7.78768	9.14719	4.38263	6.44249	42.95368	7.46681	8.62840	1105.59777	11.15613	39.89635	2.41278	-80.58556	6.09760	8.72014	1.00000	22.98212	11.82644
47.30404	7.68294	14.52289	7.37375	6.56612	54.73238	5.57969	9.76878	1059.25371	9.30228	46.48608	3.13290	43.2379	8.37216	7.86247	0.00000	50.06	6.59653
43.01014	9.32342	17.87832	2.97510	6.41792	53.97871	4.84468	6.82145	1172.67810	6.57756	19.75146	1.51873	-156.47432	8.17202	6.12892	0.00000	20.88953	11.00217
41.00522	8.72626	29.70036	8.03264	9.94147	62.79267	6.26050	5.74102	1092.08419	8.38773	56.77798	21.60815	2.29026	5.99720	7.41394	1.00000	48.77644	7.70937
47.99843	6.70304	34.34021	7.56157	9.41897	40.03615	5.30297	6.32647	1131.70427	9.12534	37.37483	12.97865	29.47306	7.62133	6.88278	0.00000	0.49113	4.99052
55.14439	8.75555	11.22212	4.51816	7.13407	69.87246	6.96205	7.74032	1197.47437	6.70953	69.76110	2.40582	-88.27205	8.02234	6.57846	0.00000	44.27804	11.13133
46.29780	11.06528	4.37669	4.14203	6.20319	48.66664	8.18901	9.93420	1057.87588	7.40908	35.54761	2.01649	12.19458	7.34204	7.20365	0.00000	10.61285	9.98428
48.40074	5.05626	13.92342	7.90481	7.90527	52.90804	0.93192	6.98011	1113.13769	7.42895	56.28201	4.04854	-73.9614	9.09289	7.93842	1.00000	10.15031	5.77030
40.32845	9.66996	5.78784	6.33385	7.49049	74.87211	9.12944	8.58988	1191.80794	7.52959	30.69382	2.92546	5.23333	6.72816	6.32975	1.00000	52.09	8.17105
40.53562	6.35754	18.53342	8.49286	8.72157	38.03324	4.16135	5.80072	1089.88461	10.87649	39.35871	6.99583	-87.88754	7.87734	6.66206	0.00000	41.15376	4.05087
73.05410	9.78405	2.73432	9.19327	7.70201	61.07900	4.17789	4.46397	1169.34128	9.82468	34.29562	2.90687	6.61944	6.99267	6.59740	0.00000	52.57583	5.23810
46.70899	11.26164	3.69927	6.35399	6.84094	52.20008	3.61038	4.26358	1173.47430	7.61889	37.48429	2.94893	78.25795	8.34384	7.48548	0.00000	9.82564	4.78844
33.19467	7.13308	1.49060	8.70815	7.63652	52.34403	5.29548	5.05414	1119.78718	7.69670	34.71335	3.35984	78.40102	8.47654	6.63418	1.00000	27.9247	7.09006
29.21749	5.26991	12.19921	8.02272	6.82458	63.39403	5.96295	11.02726	1102.24169	8.16033	35.12797	2.18160	-116.56346	6.85926	6.87208	1.00000	43.54072	4.59284
56.59853	9.57384	20.86508	5.14831	8.78868	49.85149	8.43248	9.73904	1097.75954	8.17439	34.71787	7.49667	-0.36053	7.40203	6.66405	1.00000	51.64316	9.03446
68.52112	9.45854	13.94501	5.72853	8.33483	57.95065	6.88089	4.69752	1094.80202	10.08505	60.44772	5.41305	33.34864	6.08827	6.79640	0.00000	46.75451	7.27695
39.27455	10.26560	9.11211	7.32274	7.83922	60.86238	3.52112	5.60638	1100.31160	6.34562	48.48451	3.56378	35.59642	7.88204	6.05981	0.00000	3.11988	4.28374
30.96234	9.33286	24.61133	4.54186	6.83605	46.97786	7.10988	8.80456	1050.30574	8.04229	35.84047	2.38504	-3.53261	6.14132	5.18604	1.00000	40.42386	10.02985
58.83123	8.47728	19.71446	9.78150	6.87973	52.49941	2.03334	5.52706	1068.60682	9.32460	44.63518	2.10140	12.19458	6.53656	6.82705	0.00000	10.61285	3.20237
30.54933	5.86134	-11.06093	9.13855	7.91135	57.43807	6.24129	6.11390	1186.00366	9.09002	46.39845	3.51770	34.75699	7.89673	6.53396	1.00000	31.39547	7.24491
47.95356	6.48901	18.81936	8.21987	8.19351	53.00303	6.17210	5.25126	1123.32695	11.72864	62.58659	4.53043	4.63031	6.96477	6.96947	0.00000	43.67681	5.51752
41.78737	8.40989	7.58797	5.55496	7.48555	38.09463	5.39965	10.43612	1155.19205	6.88900	54.16983	3.36222	-73.47429	8.26075	6.20299	0.00000	40.68066	7.04150
46.41343	4.66966	17.71892	8.94398	6.02199	52.09420	8.13423	8.79595	1087.49939	8.98709	36.88935	1.89270	-96.67834	6.93477	7.04602	1.00000	34.77453	6.00467
61.54411	9.98741	16.44346	8.06577	7.95533	51.73047	4.91054	5.52553	1112.85944	7.49944	54.42450	3.45882	-122.2054	6.90741	8.07242	0.00000	47.76232	5.22252
44.22210	7.56920	13.32647	6.43059	6.57124	44.05692	7.29776	6.53849	1162.52769	8.72432	35.93484	1.99152	-73.89875	7.63888	7.64819	1.00000	40.93121	8.33198
49.71556	8.08657	18.32517	6.80244	7.39995	89.61552	4.49072	6.95282	1105.82541	9.30126	57.13666	3.06278	35.90057	7.99595	8.41770	1.00000	56.85836	8.07261
47.26068	9.13612	17.26057	5.66913	7.11496	59.52608	9.79392	10.93422	1107.29701	8.27187	58.65142	2.39131	-58.70072	8.04163	8.42196	1.00000	-34.74785	9.53441
35.43151	7.93604	22.29476	8.24757	7.20973	46.59150	5.44376	10.40339	1112.14341	9.78248	24.92961	2.62555	-86.57415	5.57186	6.71143	0.00000	15.48131	6.74162
58.39059	8.04074	11.41652	11.20121	8.83063	40.61828	8.56121	7.55767	1091.34887	8.32486	62.19152	7.92594	72.34424	5.29200	6.49416	0.00000	40.78206	7.67812
44.62295	7.32007	-10.71758	6.84082	8.03681	19.13954	7.63030	6.78501	1105.16398	8.73112	57.83629	5.16095	34.86563	8.10538	6.75834	1.00000	31.92923	9.12991
46.43196	8.95278	2.91740	7.62254	9.32780	39.93336	5.81201	6.57221	1074.71231	13.18977	41.39259	12.29314	-117.79394	6.56389	7.79484	0.00000	33.76446	4.76236
75.66761	7.40660	22.65880	7.74892	8.49756	58.17200	5.89245	7.11103	1073.54807	8.05855	49.69054	6.04669	-68.3	6.25478	8.12717	1.00000	-54.8	6.91662
39.04759	5.37049	24.94924	8.11850	7.80124	80.13626	5.97470	9.62743	1098.57523	9.12735	33.36762	3.10776	-74.96933	7.27700	6.81687	1.00000	39.71734	6.04069
5.49011	7.40379	0.17516	7.78584	7.76484	38.23094	8.61298	7.59171	1103.86923	8.23811	47.13412	3.63990	2.59753		9.05837	1.00000	8.88649	7.15785
41.43939	8.50892	12.14193	4.94244	6.12185	66.89756	7.95727	8.69925	1084.30811	10.75050	61.49450	1.74823	97.01124	7.29326	7.98715	1.00000	17.30858	8.65912
35.91170	8.58245	9.54496	8.69096	9.29665	72.22844	7.47881	10.00019	1108.02404	11.19566	52.84693	11.46249	102.56365	8.30495	6.43947	0.00000	13.65805	7.31227
32.95704	6.56574	3.22272	6.67151	9.28445	82.18214	8.87111	7.35230	1061.97573	9.46199	30.25339	12.27273	5.16108	7.41556	8.74226	1.00000	48.77275	8.36945
55.51059	8.54068	30.01761	5.96645	5.94520	71.90159	8.94857	9.48188	1127.83319	9.01030	40.59085	2.16191	-117.29198	7.41434	8.02483	1.00000	33.03699	8.23978
47.41945	8.69536	10.55982	5.79525	5.88683	54.80957	7.48820	7.71460	1076.93035	7.84889	43.91207	1.76805	-74.15987	8.22976	8.20523	1.00000	40.82232	6.96067
31.47775	7.15270	-5.12830	6.59061	4.79930	56.62778	8.00520	7.43753	1179.69841	9.77499	21.60015	1.47296	15.28318	6.93911	7.31484	1.00000	-4.26613	10.36032
46.05677	9.69788	20.76575	4.27518	5.62515	47.61035	5.92528	6.48771	1149.76921	7.78049	41.06013	1.69539	86.51499	6.78992	8.00698	0.00000	23.1959	9.93256
31.13312	11.68909	17.86356	4.43251	6.27396	58.73401	9.09947	9.71602	1080.42044	8.01046	32.83760	1.63417	73.66633	6.41726	7.22407	1.00000	25.92493	8.59432
45.86635	8.40696	12.45574	8.88477	7.47760	63.74659	4.15056	5.17266	1156.59265	8.99039	29.42402	3.16671	36.25361	8.64431	7.53192	1.00000	47.48444	7.86548
32.38515	8.73581	4.86990	6.36614	7.18604	71.26570	5.44412	11.07576	1118.88226	8.66351	34.10574	2.33734	120.89694	7.01583	8.18048	0.00000	14.95472	9.34155
40.13974	8.04531	-6.75475	5.33578	7.84623	61.65703	6.19440	6.64920	1183.15022	9.30135	32.58337	3.91517	30.98551	6.57130	7.72670	1.00000	2.41669	8.67412
31.04412	5.80861	14.70055	7.52946	7.08964	51.46198	4.64610	7.81829	1110.06285	6.82131	30.34824	3.42534	150.99292	8.75586	7.07887	1.00000	-33.75881	5.72720
36.75903	10.43738	28.15115	8.60308	6.58109	66.73054	9.82644	8.47874	1125.18073	4.00028	35.87592	1.16650	78.25795	8.27323	8.04113	1.00000	9.82564	5.22684
38.96731	9.08441	11.13215	7.94633	7.88916	61.94310	4.78085	6.43364	1146.02588	7.04057	34.71308	3.94414	-73.47429	8.99204	7.22197	0.00000	40.68066	5.28782
62.42467	9.71117	6.53895	5.93908	7.77351	43.30831	5.90413	6.85823	1161.61548	11.11757	53.00859	2.61621	32.86389	6.61364	8.15106	0.00000	53.95278	9.03719
37.90581	8.89634	13.55198	7.93999	6.83315	46.87283	6.28807	8.81552	1053.00161	11.13479	42.76099	2.92567	10.30215	7.08084	6.47439	0.00000	53.94313	6.56173
51.31756	9.81152	16.87046	5.95802	9.09586	42.24967	8.92496	9.64654	1174.49051	6.65195	48.16494	9.83264	89.20083	6.46924	7.53253	1.00000	55.54028	7.13482
15.35939	9.37728	3.62071	7.43176	7.41929	24.55908	9.77577	7.11187	1187.46458	7.12279	46.03526	1.98664	2.31889	7.71939	6.82923	1.00000	35.21222	6.86152
54.14317	9.80917	21.65276	5.60029	6.14566	63.27014	4.93894	8.43362	1056.35167	10.01063	32.28451	1.89671	-61.4867	8.67415	6.96024	0.00000	-31.25033	6.91467
14.55937	8.45437	21.98065	7.32137	5.39593	42.61099	10.67650	9.99581	1129.86187	8.61057	38.76410	0.96086	-73.9614	7.83473	7.49799	1.00000	10.15031	7.93824
43.76898	9.04844	11.01673	6.82209	7.00618	71.66146	4.61809	4.17944	1104.74408	9.51787	38.19593	3.26662	122.20488	6.73682	7.84899	0.00000	29.98869	5.26287
51.29097	7.96740	-2.42673	8.60673	7.70952	52.44977	5.62050	4.38048	1120.87544	12.37032	45.28666	4.25385	-3.67029	7.38193	6.05017	0.00000	37.13548	5.80526
41.72385	9.01655	9.58762	4.45089	9.77190	58.30063	6.39536	9.08867	1140.83025	6.54060	36.49016		73.38333	8.08826	6.40677	0.00000	31.71667	11.48425
56.95118	3.55467	22.88276	10.30351	7.62555	53.58423	6.52115	6.12271	1156.08754	6.58684	38.44753	2.99443	-2.31938	9.20688	7.17570	1.00000	6.46346	4.80405
64.90507	8.48010	22.12565	6.92249	8.42242	39.19554	8.56662	8.23786	1050.50943	7.61453	55.72723	5.51447	34.33825	6.57069	7.09458	1.00000	53.59782	8.21474
57.96129	8.87225	42.02929	10.00666	7.60878	50.34503	5.81106	5.81454	1165.00203	8.41511	44.08539	3.25823	74.85849	7.10016	7.61453	0.00000	31.28092	5.69229
71.46989	9.57439	12.76300	6.99865	6.50083	60.88237	5.66319	5.78230	1051.62453	7.06292	43.88802	1.97197	112.19028	9.30315	7.80922	0.00000	30.35028	5.80051
34.03739	7.98148	7.41446	7.56687	6.56657	38.29338	6.83249	7.26084	1149.75544	7.60630	22.45398	1.92111	125.21972	6.08187		0.00000	-8.99167	6.60881
38.34057	7.26733	8.10778	9.32198	8.26252	73.31589	4.06969	6.27550	1065.66763	8.69480	37.21293	5.40339	-60.1831	7.27469	5.60715	0.00000	46.1351	3.75799
51.36932	4.94070	13.96727	8.26091	8.15334	66.79060	7.35003	10.13798	1091.89079	8.33969	55.61895	4.47243	-93.75018	8.30568	7.82897	1.00000	32.52515	5.10513
52.17275	6.63550	6.64308	9.10713	5.95217	77.35034	10.72280	9.25482	1166.65307	7.83872	45.21836	1.33959	111.4834	7.99773	7.13826	1.00000	65.93381	8.27555
72.28321	10.02305	13.41027	7.87372	6.43196	45.50402	4.86583	5.98317	1169.09266	7.82446	48.44216	1.52288	43.91385	5.47325	8.05861	0.00000	54.03876	5.73589
41.57361	9.92617	20.38739	8.63987	9.00334	53.60809	6.76595	6.09633	1124.75684	7.61654	36.93287	9.13466	-102.36764	7.43274	6.73051	0.00000	31.84568	7.09638
37.63779	6.90304	29.37583	8.27939	6.70119	42.29130	7.53588	9.46399	1162.88754	10.28146	14.52120	2.26676	-65.61427	6.53759	6.74801	1.00000	-27.4338	7.11004
45.84056	4.92584	21.88253	8.79417	8.38013	36.82538	7.88804	8.50776	1193.20396	7.31169	11.66513	5.48264	-34.88111	6.45108	6.19963	1.00000	-8.05389	5.20549
51.66458	12.70900	15.62476		6.06603	62.42842	4.86233	3.33910	1102.15235	11.33827	24.25520	1.52024	30.4347	7.64697	8.37832	0.00000	-1.9487	7.24435
34.03279	7.85953	9.08202	4.18126	5.80324	60.89378	6.49880	8.19518	1066.83274	5.86264	44.02099	1.64046	78.23456	6.34675	6.10561	0.00000	28.92694	11.41354
44.96357	9.37565	23.18373	8.88512	7.13038	60.72739	5.83019	6.14596	1090.67491	7.73176	31.89368	2.42547	-98.15529	8.46167	7.94326	0.00000	26.18924	6.15339
56.60723	8.38436		7.05352	8.17718	69.15089	9.86494	9.24396	1157.74729	8.72475	49.55651	5.36285	-1.99421	6.48354	6.69986	1.00000	51.35084	8.08285
50.84734	5.53852	9.15290	6.74423	7.20159	45.41869	3.96054	8.55618	1149.95180	7.65242	18.61258	2.64211	79.41727	7.50468	7.51316	1.00000	12.25282	6.28007
42.84720	7.76083	17.53868	6.95600	7.00764	64.16498	10.01776	9.19694	1178.76000	9.72527	49.90834	1.86316	13.31783	5.52685	7.83162	1.00000	52.61131	9.42703
55.80161	7.86913	15.16421	6.71932	8.40381	64.72553	8.70901	9.06084	1109.11776	7.08298	67.46574	6.00741	32.88667	9.22496	8.19325	1.00000	3.27833	9.77684
38.12755	7.69777	25.45123	8.62915	7.42990	46.75225	4.42754	6.58919	1185.16007	7.31771	44.52752	2.26534	28.67582	9.04236	6.90824	0.00000	40.98894	4.30925
31.21586	9.04257	11.93690	6.20223	6.19780	60.54883	6.12218	5.65321	1165.81487	10.23493	43.86886	2.16020	-101.2591	6.88802	6.82503	0.00000	21.01858	7.57339
43.47072	6.29968	25.61496	8.06574	6.63176	68.07931	6.94397	9.41283	1087.75373	9.26129	40.37532	1.82329	11.04979	7.60099	7.84059	1.00000	44.59445	6.15831
38.71998	10.28536	14.40476	4.96264	7.51537	47.95597	8.22506	9.28089	1131.69264	7.64303	28.80240	3.46268	37.3825	7.05331	7.12426	1.00000	37.05944	8.43078
37.59550	8.18431	18.36600	6.68026	8.84758	43.20357	7.08541	7.90794	1179.32857	7.87129	35.00917	7.68090	-73.0515	8.12360	5.83748	0.00000	41.55815	8.88151
45.82214	9.12693	11.06191	6.39910	8.29087	55.24987	6.11568	8.70677	1157.80160	9.08444	45.64458	5.25397	-8.2194	5.86689	6.52918	0.00000	43.48961	8.29008
45.44162	8.28369	22.06452	8.90931	8.43748	67.79575	3.63469	9.90332	1079.80529	9.90947	35.14557	5.49750	-42.19667	7.46603	8.52960	1.00000	-21.41222	6.20772
31.59057	5.75804	19.60482	5.82552	8.20934	43.35997	5.08646	7.32263	1055.21859	8.23932	31.84865	4.53857	115.8614	6.50651	7.65323	1.00000	-31.95224	7.77719
48.33633	8.72780	21.50443	5.30170	7.80084	44.76013	6.13639	6.50291	1141.73257	8.05239	48.61318	3.25629	-105.36369	7.23096	8.30366	0.00000	22.49396	8.52973
37.41641	7.38233	14.61767	9.27234	8.08116	41.54327	4.66826	6.75324	1117.11737	9.61637	63.17603	4.67569	98.6738	6.14748	5.29672	0.00000	3.7278	5.12411
42.64385	8.98962	25.73392	6.81411	7.21420	48.02658	10.46112	9.05987	1096.10284	9.00228	48.13708	2.70004	77.5609	8.20137	7.84147	1.00000	11.00599	7.72754
54.25049	7.59154	26.72082	5.81317	6.57315	38.06286	7.44917	8.64326	1054.53025	8.63829	57.57575	1.74775	8.88104	6.75660	7.61796	1.00000	45.79377	10.05073
41.46581	7.94375	9.46145	6.65326	8.84360	66.99350	6.22618	9.82511	1157.98638	7.26307	38.43490	7.72261	-102.36764	9.04793	3.58829	0.00000	31.84568	8.64508
43.92755	3.84952	1.64474	11.25736	6.26882	61.89877	12.19816	9.69802	1085.50166	8.97604	32.74670	1.49927	88.18466	7.39652	8.01657	1.00000	22.19303	4.86865
63.16255	4.59308	0.86652	7.08187	5.98711	57.83398	3.98332	11.06691	1081.42696	9.03032	45.66125		76.11996	7.77278	7.86351	1.00000	11.12018	5.79781
49.27358	9.58818	5.93714	5.90664	7.07874	52.84603	5.64007	8.43595	1052.01549	9.11925	43.28137	3.08574	-73.75335	7.60690	9.24853	0.00000	45.4473	8.00762
36.82301	9.27080	21.82865	5.00640	7.91229	53.75522	6.06919	9.07647	1103.13636	8.55165	41.97111	4.48485	-76.78319	7.09439	7.85967	0.00000	18.00747	8.95730
33.98639	7.18442	32.09283	7.65140	5.99121	59.24229	5.45417	9.03522	1190.27339	8.77779	45.33673	2.17211	-77.4286	7.99805	7.99332	1.00000	39.00622	6.52534
56.98644	6.63906	10.57772	4.84486	6.75260	65.69482	5.81989	8.67558	1139.25036	8.65392	40.17949	1.68277	-61.4867	7.61169	9.34312	1.00000	-31.25033	8.09639
43.47621	5.32673	5.36945	6.67184	6.46712	55.09293	6.91311	8.15319	1069.87986	7.80844	79.61768	1.68295	83.97573	6.58319	8.96688	1.00000	21.46527	6.56727
15.67494	6.81759	34.24874	10.91071	7.36646	62.18829	7.59003	7.73022	1187.66858	9.13347	53.88673	3.27279	4.92235	6.92379	7.06936	0.00000	7.65649	6.88403
