latitude	NH3	PM2.5	CH4	NOx	warning	O3	C2H3NO5	H2CO	CO	PRES	CFCs	PM10	Pb	TEMP	PAHs	longitude	SO2
41.48199	8.16986	9.36056	7.62753	7.67170	0.00000	8.39611	0.73912	31.36439	4.33133	1170.00538	60.59416	9.82885	67.43877	21.85572	11.81358	-81.79819	6.26110
33.41012	9.00938	8.94505	6.71275	8.49808	0.00000	8.39049	1.31057	48.26134	7.98275	1081.17371	62.73974	10.45027	49.13841	9.39744	6.95394	-91.06177	8.76430
50.8	7.58731	3.41485	3.85978	7.98465	1.00000	7.70026	2.43300	61.52125	7.33118	1131.47080	43.57716	11.09476	56.01415	20.17796	8.31636	3.16667	6.04727
41.14676	8.42404	8.06525	7.80935	8.01840	1.00000	8.06773	0.05047	60.30437	11.20015	1158.80381	62.83870	5.80097	54.17156	17.74070	7.26774	-73.49484	8.78380
-19.65	7.98110	6.37986	5.42118	7.60169	1.00000	7.21783	0.11233	39.49416	8.84393	1084.36434	42.94248	6.69921	27.85806	28.01021	9.85917	47.31667	5.37098
56.11281	6.90013	8.48600	9.22980	7.08004	0.00000	7.44130	0.66573	30.06818	6.42927	1108.58354	77.18550	9.74649	67.84624	16.20948	5.29144	69.49015	10.44442
55.39485	9.57275	8.80049	6.29871	5.90439	1.00000	8.34790	1.08425	66.98674	11.41304	1180.22732	38.43333	10.23374	72.25202	11.11949	8.04477	43.83992	10.14079
54.48147	8.10509	6.52782	6.14245	7.90708	1.00000	8.95257	0.09128	41.80553	9.73986	1059.49199	20.15787	6.55320	55.38546	-7.99595	9.09598	53.47103	6.73677
45.79377	7.32624	8.10489	7.83901	7.70550	1.00000	8.41166	4.56223	25.21984	11.78956	1062.55661	50.61061	11.73861	52.02434	14.73438	9.30722	8.88104	10.68916
49.41029	8.21288	8.96110	7.20961	9.37398	1.00000	8.16609	1.39269	26.83875	10.87742	1092.77209	49.34203	10.51844	40.20265	18.56486	8.66498	38.15035	10.25517
-7.76667	6.82934	8.06990	7.54844	7.57806	1.00000	6.63543	0.07286	77.36750	10.08402	1121.36857	42.31220	6.68485	62.23540	25.05754	7.64287	35.7	7.82535
50.11861	8.91896	9.82040	7.23576	8.40813	1.00000	6.34162	0.53701	73.23517	10.43318	1149.14621	26.02879	9.48508	71.71583	18.13270	7.07999	-5.53715	9.46897
40.64621	8.54534	9.17815	6.58868	9.80067	1.00000	8.03364	0.29798	55.43014	9.66732	1123.32577	54.29909	8.78249	32.83603	12.19375	6.89867	-73.97069	9.26737
40.93333	6.79499	6.62572	4.73303	6.55633	1.00000	9.36970	0.16929	55.64624	7.97160	1146.64125	37.54568	8.00690	64.95889	19.00188	9.35072	73	5.94964
47.76232	7.32140	9.09381	3.04274	9.26459	0.00000	8.51866	0.07894	61.43917	4.34059	1064.41881	53.50598	6.39832	39.05855	10.88681	8.88401	-122.2054	10.36233
16.75973	8.47318	9.33845	6.60601	7.94373	1.00000	9.09358	0.43063	47.85497	8.40132	1053.90686	33.07897	9.21472	47.84180	15.28566	4.91549	-93.11308	9.50430
-10.90889	6.06300	8.22421	8.76328	7.60069	1.00000	7.50207	0.05356	52.11439	10.53942	1118.81035	53.57614	4.41836	44.08795	7.89125	11.48342	-37.03861	6.92936
12.1277	6.46406	6.13768	3.37914	7.29270	1.00000	8.87448	0.81807	55.48828	5.73274	1066.31698	34.12172	9.94898	51.00836	16.23536	8.70335	78.15794	4.82633
40.37528	7.48072	11.17505	9.24302	9.37464	1.00000	6.75572	1.42078	44.59559	8.32169	1154.43556	55.44438	10.52917	37.09857	12.29870	6.01386	28.88222	9.78782
37.05944	8.63313	7.63271	8.69516	9.66211	0.00000	7.63344	5.60035	43.23228	5.46171	1139.65486	56.20788	11.93664	50.97552	23.52031	7.05503	37.3825	9.14252
40.34912	7.60185	9.39711	9.10558	8.41900	0.00000	6.87587	0.28422	43.49282	6.54965	1174.24199	80.35359	8.78990	43.05623	25.38621	8.21848	-111.90466	6.33934
58.1908	9.17206	6.03731	5.44721	6.95779	1.00000	8.05435	0.09586	50.17176	7.53512	1192.63753	56.62504	7.32391	53.42935	24.42358	10.34750	40.17171	5.02503
42.64685	7.54857	9.90158	8.32246	8.08572	1.00000	7.08948	0.87866	59.62093	6.88467	1086.70094	67.63395	10.04858	23.75193	15.69424	6.22033	-5.55835	8.43577
58.1908	9.14922	7.33909	6.60738	9.69479	1.00000	8.71973	0.09372	50.28242	9.29035	1158.18588	49.57475	5.98605	42.74393	-18.49819	9.36482	40.17171	6.45542
14.53767	8.33470	5.36127	5.63499	8.22936	1.00000	7.89753	0.26755	45.63815	9.48217	1084.41415	73.02435	8.53068	50.56376	11.65891	8.21700	46.83187	6.87190
33.44872	10.39958	10.16856	8.13850	7.31714	1.00000		0.73781	38.66927	8.63924	1123.06884	56.69869	9.87306	50.66956	19.71418	4.06101	-86.78777	9.66880
6.46838	9.49397	5.06391	5.64901	6.79932	1.00000	7.88655	0.63291	49.64228	8.65156	1181.99978	53.61216	9.68048	54.64944	18.00789	7.90579	-73.26022	7.18567
23.29549	7.42614	8.15201	5.58830	7.86426	1.00000	8.41189	0.08441	63.68057	9.89847	1125.05135	7.85429	7.41920	63.57456	36.45844	6.81981	113.82465	6.34029
41.72059	8.81247	7.40865	5.07111	9.84483	1.00000	8.20779	0.16122	51.05419	7.63927	1119.87365	30.84839	7.84054	29.03477	24.78192	5.35270	-87.70172	8.93473
37.51803	6.26762	8.59029	6.75010	9.04057	0.00000	7.27738	0.78425	41.86559	6.30686	1197.25956	64.84283	9.91170	68.67265	30.44758	7.52547	15.00913	9.47962
30.46907	8.97256	8.70521	8.75924	10.04838	1.00000	8.74945	0.46348	43.95136	9.54203	1155.79890	19.76899	9.37992	37.04276	17.87301	6.04951	70.96699	9.52677
42.35843	7.96074	10.11736	6.83949	7.36824	1.00000	7.37790	1.88614	28.42856	10.18916	1175.51133	48.52289	10.83496	50.83985	22.32434	8.32370	-71.05977	9.00073
53.5942	6.49734	7.96073	9.43762	8.64363	1.00000	7.37197	1.05112	21.33760	9.17489	1182.85382	38.76273	10.23561	52.56886	21.09843	5.59231	25.8191	8.80661
34.25	8.33071	8.47310	10.66407	8.35254	0.00000	10.18500	0.31251	50.88910	6.09010	1125.92603	65.98324	8.81783	50.14361	20.88092	10.06966	135.31667	7.69526
36.61033	9.25409	9.59515	6.39495	7.92489	1.00000	7.08804	0.61214	33.51957	9.64367	1068.21094	44.18559	9.62159	44.71105	24.73728	7.25663	-88.31476	8.86998
50.5107	8.72307	6.71873	5.65783	6.42869	1.00000	8.29146	0.18380	52.60447	8.98894	1169.99704	44.43115	8.13557	57.42361	0.11713	7.78737	18.30056	4.80671
35.50056	7.60360	8.29784	6.90360	6.62029	1.00000	7.21855	0.07785	58.38649	11.12824	1157.76267	58.46547	7.02402	58.10050	16.55041	6.61553	117.63083	5.29031
47.76232	7.59930	6.39211	6.36610	9.19122	1.00000	7.11137	0.08391	37.85395	10.01845	1182.59401	60.45219	6.84303	46.54197	28.93087	7.28744	-122.2054	7.68151
60.18427	8.09690	7.31916	7.10025	10.04614	1.00000	8.13862	0.05017	54.68867	10.90129	1183.36480	38.53119	4.28088	71.49970	-4.34699	8.26730	24.95034	5.22712
29.65163	8.09994	8.87642	3.60710	7.90366	1.00000	7.65717	0.18658	50.01066	9.65526	1111.00918	49.23478	7.82915	64.99913	11.93574	6.91172	-82.32483	10.23268
52.47774	8.90307	7.70278	7.64277	8.69351	1.00000	8.08718	0.10454	56.83835	10.64365	1056.18662	50.59306	6.58421	32.24190	9.92059	7.84972	10.5511	8.57839
35.64889	8.98633	7.91872	3.95828	8.75609	1.00000	7.25869	0.42977	49.13472	10.82037	1067.11634	36.83024	9.18449	43.33095	-4.78074	8.79437	117.27583	9.30110
33.43443	8.82208	7.62878	5.71969	9.28204	1.00000	8.11780	0.07676	54.52517	9.89011	1107.90840	40.79878	5.48907	41.76878	6.22278	8.20264	-5.22126	4.32261
26.32293	9.45976	6.09824	2.47141	7.00383	1.00000	8.94571	0.08653	66.31656	7.82627	1109.98743	77.76309	6.00156	36.41700	15.65592	4.79299	91.00632	8.59444
25.87972	9.36132	8.68392	7.26404	8.26381	1.00000	8.34621	0.07414	49.41162	11.06441	1084.13360	54.54780	5.24042	62.18612	-0.41122	6.46713	-97.50417	6.90781
48.78232	6.51001	8.59552	6.45595	8.81954	0.00000	8.66984	0.12546	38.65275	3.86690	1110.61324	31.40735	7.36984	71.02360	24.79279	6.63281	9.17702	10.95501
35.8	8.63475	7.61813	7.14330	7.87056	1.00000	8.07934	0.07778	45.10925	12.47334	1191.19338	42.67906	5.26537	76.30147	17.48188	5.59412	137.23333	5.78803
27.71809	7.24980	10.43432	4.53561	7.44028	0.00000	6.10400	0.46510	49.25835	7.91459	1142.31072	50.40023	9.29337	58.44405	20.11972	7.89041	-82.35176	7.87286
37.65181	10.38381	5.01583	6.60435	8.07307	1.00000	10.25309	0.15906	25.58625	8.11635	1052.05710	67.95526	7.86037	55.90169	25.63971	12.17924	120.33063	5.50145
-5.41667	6.07473	8.29053	10.48275	8.01518	0.00000	8.38292	0.05117	52.57381	6.12923	1129.37951	51.27173	6.53063		0.04410	6.41203	38.01667	7.24878
65.93381	7.71200	8.45189	8.29518	8.03409		9.47253	0.52892	28.48951	6.88805	1052.39835	37.25644	9.47563	52.78926	24.13964	5.37139	111.4834	9.46276
41.66394	6.37063	7.66171	7.31540	8.18772	1.00000	7.28391	0.04821	50.35808	9.88232	1191.37696	50.29018	4.46099	62.31342	21.73709	10.07836	-83.55521	4.74145
41.47892	7.29708	5.59506	7.41993	7.27092	1.00000	7.48528	0.07373	29.38354	8.30763	1109.95166	59.06365	4.81902	44.58557	6.11588	13.68195	-87.45476	7.97659
48.86667	7.80691	10.68689	8.30030		0.00000	7.36797	0.29944	65.75175	5.94392	1154.40112	65.59633	8.89705	60.29951	18.12113	9.31892	2.08333	6.46181
52.4581	10.09477	7.33252	6.55198	8.17593	0.00000	7.96372	0.07224	64.42307	6.38056	1141.64002	50.20339	7.12218	39.13639	21.76773	7.55295	13.28702	5.14726
-4.24444	8.58479	9.41360	2.65046	7.42217	0.00000	9.20541	0.09130	62.13605	5.30631	1138.36169	60.13664	7.22754	69.60526	24.63123	9.21098	-42.29444	9.64222
32.54044	8.14322	9.29470	8.55464	8.95503	1.00000	7.17848	0.59447	73.57093	9.36686	1145.03542	52.65900	9.60453	58.78045	8.59503	5.78321	-82.90375	9.77273
50.23805	8.36368	5.60812	6.09425	6.85213	1.00000	8.14451	0.21906	16.24653	7.38786	1131.75595	47.97111	8.30991	89.93090	36.86319	10.24656	8.86704	9.35536
10.15031	8.71776	8.59358	6.13322	9.06418	1.00000	5.31016	0.60556	49.33355	12.24006	1086.19551	47.47306	9.60604	38.68234	7.47377	8.72744	-73.9614	10.02558
29.38242	9.53592	9.55450	5.43458	7.49305	1.00000	7.42332	0.14723	36.29622	10.05962	1145.55969	60.68307	7.74311	53.16664	-0.41214	6.88853	70.91106	9.62604
-28.44917	8.15240	9.77483	3.64272	7.43793	0.00000	9.75891	0.55580	65.86782	7.84901	1174.63800	44.50850	9.45631	64.69661	10.28125	9.56832	-52.2	8.70415
42.58342	6.71467	8.21453	7.69416	8.12008	1.00000	7.60746	0.04956	37.52389	9.86233	1056.70819	40.17977	5.16994	58.11258	10.94834	9.49831	-71.8023	7.57810
9.3337	8.70222	9.34908	10.77847	9.86658	0.00000	8.21757	1.36026	55.90186	6.74250	1051.72369	51.30496	10.50456	28.29258	0.70088	3.20674	122.8637	9.08138
37.51803	7.94407	10.06662	7.11087	8.49650	1.00000	9.12952	0.45744	74.14801	7.54830	1142.01962	49.51374	9.23389	50.79391	4.06840	4.58994	15.00913	9.48945
53.77166	8.08275	8.18751	6.84170	7.73454	1.00000	8.51153	0.10201	43.14288	9.86052	1080.64313	55.41196	7.07020	49.67592	12.23989	7.34458	38.12408	
59.80917	8.88047	6.39729	6.50727	7.04519	1.00000	6.95422	0.14972	55.32540	10.00612	1091.19466	64.04214	7.89845	72.49690	6.05685	8.07689	30.38167	6.39189
28.90054	9.27699	7.67457	6.01784	9.71443	1.00000	7.78228	0.09031	38.82010	9.46391	1061.79273	51.36507	6.61108	60.03934	24.21180	7.16890	-81.26367	
33.3213	8.44218	8.81762	6.53975	6.63025	0.00000	8.52931	1.05215	59.06349	8.66711	1166.83984	61.06083	10.22887	57.34519	17.90099	7.11798	130.94098	9.21380
32.54278	6.96759	6.92023	7.73288	9.61154	1.00000	8.01618	0.07857	45.73604	8.31354	1152.56605	76.52982	5.14636	44.19378	22.28648	12.17119	111.50861	6.83031
-6.91806	7.72305	5.87845	7.25930	7.20041	1.00000	9.77751	0.13184	62.64905	9.61737	1109.15228	52.93605	7.38939	60.33695	21.26553	9.94277	106.92667	6.61211
-2.90055	7.82070	5.16179	6.43845	8.29415	1.00000	7.88450	0.07468	62.76448	8.85339	1195.66732	72.76046	6.21256	48.49008	10.37453	11.97629	-79.00453	6.06592
29.98869	6.60493	8.96460	7.59734	8.04002	0.00000	9.32471	1.80529	57.71087	6.48025	1146.30725	58.19805	10.79013	54.85099	13.30129	5.44200	122.20488	7.94139
30.46907	10.24954	8.88643	8.47544	6.88643	1.00000	8.61996	1.58795	37.39608	8.71952	1106.29876	45.90833	10.64447	62.69574	7.86064	5.47118	70.96699	9.31875
13.65805	8.05968	9.85791	7.84761	7.68349	1.00000	8.32537	0.50189	52.01177	9.07032	1114.04750	27.51438	9.45590	64.01538	1.62340	5.80567	102.56365	9.31417
51.67822	7.80449	8.37265	10.06209	7.66653	0.00000	6.62024	0.36182	49.90430	8.03536	1181.21730	56.48427	9.06713	55.98436	29.67483	8.21238	33.9162	6.85834
38.45598	8.61150	8.39127	9.38523	6.59903	0.00000	7.47119	2.53417	28.30057	5.52899	1051.64509	32.23937	11.14139	23.91351	9.02085	4.11315	48.87498	8.23758
6.8485	7.19619	7.16418	6.93043	7.63168	1.00000	7.89449	0.06151	28.99284	10.29637	1162.49194	66.34886	5.70249	71.84619	8.81976	9.77123	3.64633	7.88874
27.76056	7.31160	7.74002		8.32116	0.00000	6.84177	5.45485	50.53801	6.31421	1106.55007	58.77105	11.91917	83.06715	15.09450	6.10716	-15.58602	8.66719
50.8	7.53675	10.96624	10.17245	7.80278	0.00000	8.88659	0.25822	47.44779	5.59600	1174.34878	54.67213	8.61841	67.00685	20.01170	9.99917	3.16667	8.13130
30.46907	7.57870	5.51307	6.55471	6.90337	1.00000	6.41384	0.31965	64.47827	8.66870	1068.35129	47.21590	8.71410	68.30341	5.71846	9.05207	70.96699	4.94408
41.85059	6.93663	6.53453	6.11312	7.42004	1.00000	10.00090	0.80546	68.39058	7.91606	1061.23398	33.27979	9.96208	63.28717	13.75866	7.12478	-87.882	8.35329
48.49144	9.61075	8.88940	9.20084	8.70568	0.00000	7.23253	2.13610	46.95704	4.92782	1164.96420	72.82415	10.95496	64.88728	14.31286	7.26818	9.20427	9.81999
34.09611	5.71500	11.77567	7.90901	8.75962	1.00000	6.89632	1.85731	44.07220	10.62179	1186.65983	48.60440	10.81186	29.18105	12.93686	6.09389	-118.10583	10.00419
37.13548	8.84709	8.85898	6.07606	5.79301	1.00000	8.04372	0.47353	61.23671	8.09169	1102.13245	52.87466	9.42172	64.95507	17.71404	6.87752	-3.67029	9.24610
53.59337	7.60227	8.84120	7.83239	7.56400	0.00000	6.54043	0.31370	66.49476	7.96328	1177.70696	40.64282	8.92485	23.48945	0.05929	5.57020	9.47629	9.27084
36.92574	6.00987	7.24344	5.66303	6.49893	1.00000	7.96235	0.62848	38.57658	10.10213	1121.14978	55.10549	9.68150	49.57898	22.54443	8.08161	14.72443	8.92764
33.42585	7.96981	9.26394	7.82951	8.52973	1.00000	9.03229	2.50240	38.83605	11.51646	1142.34537	68.71891	11.11631	22.83046	27.61082	9.41210	-6.00137	10.02674
43.78956	8.39685	10.50246	5.93641	7.71880	1.00000	9.23349	0.30541	30.43767	8.62819	1125.58510	42.35371	8.87930	75.00982	1.63066	5.70946	7.60872	9.00612
51.42708	8.43062	11.29700	8.71742	8.29762	0.00000	6.92243	1.12886	34.31058	7.16566	1110.00552	34.70107	10.28946	40.97788	10.44945	8.63392	-0.91979	6.23070
40.37528	7.57032	7.07074	6.97343	8.95860	1.00000	8.45918	0.08386	57.63467	10.68956	1181.15008	35.45894	7.14585	36.80867	19.65291	6.84954	28.88222	7.63599
47.56494	9.10377	9.65943	9.31350	9.38909	0.00000	9.38270	2.14036	42.23868	7.37784	1179.95644	48.73424	10.98030	61.07169	4.58261	9.52406	31.33078	5.15319
64.5635	6.06037	6.34181	6.00635	9.34731	1.00000	7.47204	0.12737	38.80814	8.22066	1074.71638	77.63650	7.48438	30.28208	16.89160	10.93926	39.8302	4.31360
43.1122	7.26972	10.61001	7.45469	6.86228	1.00000	10.73600	0.53187	47.36185	9.14112	1197.07466	66.25834	9.45012		31.58948	6.55834	12.38878	
36.92574	8.96040	10.64150	6.08390	9.07157	1.00000	9.63816	0.43127	53.00083	9.25608	1054.69572	31.41526	9.20464	61.08581	15.78789	6.78703	14.72443	9.43804
25.49043		5.52915	3.61653	6.50020	1.00000	8.23922	0.29971	55.21140	8.44663	1154.89107	57.39509	8.80705	72.98184	7.62830	7.54231	85.94001	5.87343
25.75728	7.30343	9.06133	11.17647	8.57890	0.00000	7.14145	0.16687	70.25137	4.44469	1067.24341	30.65666	7.96368	43.92566	17.41863	9.73770	75.37991	
-27.50578	8.53135	8.72131	7.81883	7.22205	1.00000	8.57872	0.28223	54.22717	7.59804	1118.22987	49.52155	8.52048	61.32094	4.48533	5.87732	153.10236	8.14381
55.62047	7.20484	10.50078	8.31446	9.15332	1.00000	7.67675	0.38163	51.99298	7.81309	1173.16076	47.15973	9.14840	40.87184	20.48286	5.20302	37.49338	8.86838
52.21099	9.09524	11.81019	9.07699	9.44479	0.00000	6.72952	0.58022	55.87155	3.21716	1108.51672	41.83825	9.59059	58.78851	22.18151	11.63809	7.02238	7.47238
3.3285	7.29599	6.83569	7.56599	8.39880	1.00000	8.27702	0.05179	53.81952	11.32860	1146.37460	63.62110	5.13900	66.31929	14.53647	8.79340	99.1625	4.94895
36.08497	8.26743	8.00774	7.06577	5.71475	1.00000	7.33866	0.35837	28.30598	7.93563	1113.17669	53.34359	9.01821	43.91927	22.68168	4.92031	9.37082	9.01289
34.86472	8.03660	6.89582	7.07633	6.03520	1.00000	8.65777	0.03847	60.07853	10.67406	1187.53489	53.89281	5.13732	41.30575	10.00178	9.14961	117.55417	6.95683
54.39304	7.46497	6.38901		6.98493	1.00000	8.12680	0.16911	53.10847	9.45249	1177.88624	44.20134	8.10087	50.60442	2.89816	7.33918	53.26023	6.51879
1.6561	9.56488	10.29344	6.04160	8.77912	1.00000	6.96280	0.31401	45.50199	7.46623	1065.71580	35.50969	8.86290	55.79394	18.49448	5.62464	103.6032	9.82545
15.73628	7.80468	11.90992	9.97848	8.57402	0.00000	8.69367	0.77058	53.44430	6.78528	1082.18601	52.77176	9.88316	49.57441	3.01791	8.91353	75.96976	7.59512
-26.22861	8.16776	5.51747	7.06878	6.68628	1.00000	9.38090	0.08654	62.57816	9.69253	1134.69455	39.30136	6.33616	58.05232	13.09273	10.92846	-52.67056	5.45961
15.73628	9.09738	8.41707	6.83501	7.90486	0.00000	8.34816	0.64063	63.82739	5.89416	1196.43475	58.49262	9.72014	49.88908	14.91256	7.22352	75.96976	9.77432
19.64745	8.36118	9.79875	7.29925	7.27761	1.00000	9.07205	1.33044	49.23128	13.32230	1172.67719	60.27619	10.46988	30.42227	21.21737	7.54475	-102.04897	10.34608
17.94979	7.50635	8.22528	5.66047	8.75630	0.00000	7.48916	0.15170	36.80927	4.47456	1099.27187	62.47992	8.04145	57.91761	-14.66394	7.59176	-94.91386	10.13664
38.96372	10.10731	10.97248	6.48165	6.95531	0.00000	9.70085	0.22005	47.15005	8.70648	1120.87487	51.98095	8.58311	63.85900	17.37914	5.74525	-76.99081	8.83272
34.25628	8.28138	8.18816	6.18958	5.49773	1.00000	7.31157	0.25883	52.61875	10.58281	1073.83612	69.50735	8.72409	67.67491	15.05808	6.76573	-78.04471	9.21357
-6.25	8.45213	8.55363	8.57892	8.10397	1.00000	8.93419	1.12782	62.80234	7.33005	1133.76219	29.60624	10.30248	34.45317	16.96417	6.76302	38.66667	8.88621
-8.05389	7.93425	8.26831	10.03255	7.82743	1.00000	7.80305	0.05773	42.37444	10.55520	1135.02484	59.58810	2.79576	57.35774	21.60171	11.80181	-34.88111	8.49604
39.57582	6.72886	8.55217	5.82489	9.13559	1.00000	9.28805	0.33256	31.14683	10.24567	1079.39380	57.24465	8.85573	39.03441	11.31360	7.32566	-105.11221	9.27028
43.2907	7.67907	6.56982	7.54711	9.01389	1.00000	6.99393	0.11501	39.53670	11.06022	1159.54674	58.45134	7.15661	66.43062	21.64060	7.76193	5.4384	6.81965
32.50611	7.45417	8.41035	7.58238	6.68178	0.00000	6.97837	5.18818	61.02757	7.53537	1193.76900	59.08270	11.86409	47.71351	8.15623	5.78031	120.14278	7.69202
34.63915	6.88607	10.06033	10.54310	8.33424	0.00000	8.10005	0.58728	31.37233	8.37494	1160.72322	51.23928	9.59473	56.42859	13.90119	8.06140	-120.45794	7.34348
18.00747	9.37090	9.34924	9.72562	6.98274	0.00000	8.26096	1.26115	48.04731	5.96592	1141.56262	57.44606	10.40021	57.76013	12.77480	4.77672	-76.78319	9.07681
47.38093	7.96040	6.53941	4.76497	8.99085	1.00000	9.07825	0.39328	51.50830	8.43483	1198.43463	72.31983	9.12962	45.74921	10.11160	7.81197	-122.23484	5.17692
28.90054	8.13352	8.85948	7.07733	7.94112	0.00000	7.71840	1.22195	45.71631	7.90023	1054.24769	76.27123	10.38600	59.35548	17.46615	6.42306	-81.26367	8.83725
45.51667	7.33150	8.89454	5.34687	7.53462	1.00000	7.77569	0.25887	56.00031	9.77104	1118.06615	64.87890	8.65843	67.75718	18.10167	5.06550	4.86667	9.71998
41.55838	8.20177	11.48500	7.99165	7.41445	1.00000	9.27339	0.48859	40.77435	9.21636	1085.95843	39.94554	9.36899	45.11743	18.05196	6.27066	-81.56929	9.06719
35.64889	6.81672	9.47668	9.30801	10.16217	0.00000	8.09557	0.24487	34.67782	7.86134	1074.92775	74.07504	8.44943	48.20884	4.54454	7.53961	117.27583	7.07258
50.50301	5.59059	6.26201	7.07424	8.91430	1.00000	9.18582	0.18187	48.85802	7.23045	1190.31994	61.50845	8.10199	54.43375	3.59120	11.25447	13.63617	6.12916
16.0567	8.58615	7.32252	8.91953	9.35377	0.00000		0.16606	65.35536	4.17120	1151.71888	55.93198	8.04524	46.76460	13.49904	6.11519	103.65309	12.49808
9.92787	8.02812	11.10975	7.69557	7.30129	1.00000	8.93908	3.57289	53.54524	11.43032	1185.25419	33.86929	11.49249	46.52876	20.65574	8.04060	-84.13722	10.65449
42.35843	6.99139	8.45003	6.65272	8.36837	1.00000	8.74195	0.78501	28.47012	7.98729	1155.10514	44.74518	9.89536	41.28630	23.06797	5.17331	-71.05977	9.50934
43.82634	7.48879	10.03716	9.04427	8.32582	0.00000	9.31955	0.09097	74.66919	4.48943	1077.80016	47.54347	6.25187	74.68150	16.78906	7.75813	144.09638	7.60790
27.71809	8.01798	8.18498	7.17571		0.00000	7.54533	1.06521	44.68059	7.24675	1166.62703	52.57046	10.24728	63.10370	14.82521	6.61929	-82.35176	9.39712
53.93361	7.21245	6.61969	6.09096	8.56683	1.00000	8.45852	0.19256	61.88313	6.57032	1155.79402	60.32247	8.21836	47.26229	5.25211	11.55924	37.92792	6.85074
52.41667	8.83086	11.06948	4.25702	6.51789	0.00000	7.71564	0.24735	59.96049	8.46221	1193.47347	55.79622	8.74397	60.40181	20.40679	7.70205	0.75	8.21517
38.96372	8.53065	5.78378	6.62215	8.24065	1.00000	9.27361	0.07140	60.42124	8.30190	1164.01124	58.58563	6.95971	49.12671	24.84572	10.15816	-76.99081	5.98080
16.68911	8.77290	9.77167	6.87026	6.11431	0.00000	7.84420	0.48758	33.39832	6.94650	1065.47365	33.15902	9.29461	45.88605	15.46980	6.85948	98.50893	9.26601
53.77166	7.97987	8.99801	7.43462	6.94322	0.00000	8.77439	0.15090	57.90642	6.06492	1167.89036	64.65714	7.83031	35.45144	-2.61063	5.98240	38.12408	11.14081
42	7.77841	8.80403	7.32810	7.47121	1.00000	7.74003	0.57137	73.47897	8.32529	1058.22571	73.90257	9.58391	53.98735	10.72592	6.66772	21.32778	8.99306
-10.90889	8.08845	10.22819	9.49138	5.78519	1.00000	8.50983	0.63059	36.87904	6.81831	1060.83481	66.80170	9.64346	73.36143	11.94122	5.70955	-37.03861	7.18356
55.38752	8.58322	6.76482	7.22655	8.61188	1.00000	7.75014	0.12037	43.63770	8.99916	1195.55421	78.75610	6.86233	55.55984	25.69501	9.55135	36.73307	5.91646
55.25	8.36989	6.92292	7.18972	8.22632	1.00000	8.42368	0.13199	27.15756	7.12746	1110.94346	62.34955	7.89284	81.97642	11.31809	11.64954	24.75	7.45889
-8.99167	7.53097	5.68087	4.85679	8.07905	1.00000	7.14449	1.11837	38.81266	10.15565	1170.44551	32.07221	10.29728	71.82726	10.49583	5.45570	125.21972	6.13027
41.27194	7.60384	6.40536	8.52904	8.50863	0.00000	8.57983	0.43352	36.34837	7.73051	1136.71743	26.43467	9.27838	59.01879	16.01430	9.05075	123.17306	5.78706
39.72943	8.98104	8.01280	4.43450	9.09912	1.00000	7.44319	0.28354	38.07234	8.89639	1163.30163	67.55543	8.75780	65.34622	-0.39486	6.53307	-104.83192	9.87418
44.89784	6.92083	6.41977	5.21590	6.40736	1.00000	7.51180	0.16762	42.59643	8.92015	1157.72275	50.56540	8.05979	45.43690	33.79094	7.26426	8.86374	6.07644
