PAHs	Pb	PM10	O3	C2H3NO5	TEMP	H2CO	PRES	CH4	CFCs	SO2	warning	latitude	CO	PM2.5	NOx	NH3	longitude
8.67960	43.19132	9.33181	8.58033	14.19836	-2.91454	58.67291	1195.96129	6.69330	58.68431	6.95673	0.00000	4.92675	4.59016	7.42699	6.75429	5.85658	6.26764
8.25239	31.82066	7.57277	8.09236	4.23386	13.75593	48.34285	1181.22144	5.64288	79.56847	8.28893	1.00000	-22.92306	5.82426	6.95539	8.25621	3.53958	-53.13722
7.90924	45.09428	6.81582	6.94073	2.77877	11.78219	46.44271	1079.59732	7.89970	62.51948	7.30107	1.00000	20.88197	7.44249	9.57157	12.96214	4.75612	85.83334
9.17962	38.34863	6.50957	7.43165	2.44394	19.48028	53.43370	1133.60352	6.13967	69.68356	7.34278	1.00000	10.61285	8.38265	9.39880	8.19743	5.82788	12.19458
8.89875	33.04139	7.06439	5.52359	2.76618	-3.87203	40.22442	1140.99580	8.41223	83.84308	8.31419	1.00000	9.92787	8.71847	5.82484	9.80580	6.19793	-84.13722
9.00419	22.21765	6.57252	8.25282	2.72524	30.20313		1096.97630	5.21733	85.75221	7.08536	0.00000	41.27621	6.89678	6.41860	6.54109	5.21987	-72.86843
4.57962	57.34351	6.02970	10.66075	2.31337	17.05512	49.35913	1148.28842	7.81762	71.82174	9.07497	0.00000	15.45144	8.63581	8.90905	7.34176	7.05724	78.14797
7.77259	46.27705	5.17279	5.02281	2.13750	11.41875	25.98148	1060.83303	6.10029	65.20787	8.32159	1.00000	38.10558	8.84412	3.25896	9.39300	4.62256	-1.86343
3.91145	45.19980	6.25119	8.68349	1.95249	13.14410	65.45921	1059.59574	10.02205	57.34283	7.23620	0.00000	16.0567	10.83996	7.38131	8.79304	10.02307	103.65309
6.86825	52.30876	8.25012	5.10348	5.69209	10.75852	38.37246	1171.71208	7.60636	74.92277	7.02094	1.00000	41.57721	7.21503	2.06007	8.93572	3.75436	-93.71133
9.88617	49.03461	7.54516	6.38872	4.34462	17.29042	93.76303	1196.28353	6.42271	76.81015	7.62242	1.00000	34.09668	9.30432	8.95707	8.64274	7.79142	-117.71978
6.98593	31.48621	8.33838	8.79110	6.34845	14.12612	27.38271	1098.82340	6.75949	68.95451	8.76719	0.00000	38.72706	7.56901	9.07284	5.07272	8.82420	-9.24671
4.14970	43.04041	8.68989	10.59978	8.49164	11.96817	44.86906	1190.32062	7.75989	56.96586	7.23279	0.00000	32.55531	9.46688	8.65019	6.09966	10.60336	76.12647
8.12312	41.83812	7.22373	8.01097	2.64156	18.96700	52.78683	1084.64076	8.40981	76.05149	6.99029	1.00000	23.15678	7.83337	7.87267	8.78645	8.08449	-81.24441
2.66042	40.16761	8.12766	9.99276	4.22475	-1.97698	43.56634	1084.40717	7.15215	82.63817	7.54213	0.00000	15.58552	9.33699	7.50499	7.55603	11.77554	102.42587
2.24652	43.05955	6.82038	11.74091	2.86394	2.85952	63.90784	1186.22232	6.84129	75.62078	9.12883	0.00000	23.15678	12.03015	8.34908	8.29780	10.23991	-81.24441
6.74603	48.58449	6.47563	8.49167	1.66041	16.66808	47.73161	1089.87162	5.38712	62.68892	6.98681	0.00000	45.47885	11.39536	9.03246	7.96604	8.52266	133.42825
10.29036	61.53610	7.56774	12.34849	2.24110	5.60426	45.08205	1054.53812	8.01260	71.27544	8.51710	1.00000	55.64776	11.27487	9.37597	6.37837	3.66288	38.02486
10.22538	36.42056	7.11853	7.37786	2.69500	15.56902	61.86440	1112.56775	8.91028	64.91353	4.90476	1.00000	5.6561	10.40309	7.70943	8.23557	7.33990	-75.87877
8.75434	62.84849	6.53123	7.14206	2.38386	5.37522	45.24780	1149.62038	6.53366	67.39158	9.60081	1.00000	46.08333	10.50147	7.38740	10.05307	6.77991	122.08333
6.55209	68.62695	8.72031	9.45032	7.51981	10.31094	20.58737	1076.13540	5.65159	66.79018	7.38646	1.00000	18.42745	9.59615	7.45397	9.17651	7.27523	-67.15407
7.69232	71.71816	6.02135	8.96980	2.31328	17.78282	70.11035	1139.86621	8.48410	73.34501	9.25332	1.00000	20.88098	10.33341	9.33400	8.88972	5.42560	75.11937
9.92614	42.65887	7.24024	6.70183	2.19295	4.05322	53.11641	1064.35143	8.55259	74.31119	8.14027	1.00000	27.09978	7.19655	6.97944	7.61357	6.53702	-82.45426
8.66916	44.87386	7.67575	11.05977	4.22475	23.58115	28.68965	1187.11343	7.58995		6.41084	1.00000	19.32932	10.19479	9.36405	9.18491	3.47086	-98.1664
6.92410	40.83552	6.96533	4.78776	1.85861	8.39157	58.63663	1052.31421	9.01097	74.53259	5.63391	1.00000	41.84364	10.77175	6.80655	11.26890	6.01447	-87.71255
2.84921	59.28238	7.84105	11.21533	3.37602	4.06230	38.19080	1149.69843	8.23789	70.98327	7.26274	0.00000	-37.32167	7.43905	8.04531	4.49325	12.68088	-59.13316
8.75202	18.05763	7.58799	9.72487	4.14222	17.53622	21.98889	1184.14984	7.74141	64.30993	7.62757	1.00000	27.92333	10.08231	9.97610	8.43960	3.95747	118.53333
7.47225	46.33009	7.65984	10.46811	3.59781	12.84190	52.57339	1113.03679	7.15602	66.77169	6.80643	0.00000	45.4473	10.17641	10.56360	5.90316	6.46259	-73.75335
10.15106	37.50698	7.97453	10.56634	4.54344	11.29155	38.72873	1140.71135	6.96522	65.75561	8.37273	1.00000	42.58342	8.93316	8.99534	7.95312	4.89804	-71.8023
11.09712	49.58115	6.33784	6.08965	2.71775	5.62679	20.78076	1145.01106	8.04140	65.55598	7.46435	1.00000	34.8825	8.67488	6.70115	7.59226	7.05701	128.62667
7.78604	50.46976	7.93192	9.98604	4.70577	13.08734	56.46391	1100.55334	8.96171	76.78507	8.77902	0.00000	-5.41667	5.77851	6.79502	7.96583	6.52229	38.01667
7.99893	17.18610	7.76497	10.01931	3.98197	7.95369	39.85616	1075.14063	7.59274	72.17176	7.69078	1.00000	35.21222	9.95183	8.66968	8.10794	6.02744	2.31889
9.42281	61.92407	8.01207	5.63988	5.05878	21.94448	48.81141	1063.57183	7.69818	67.28653	4.51125	1.00000	35.06667	8.51457	5.56068	7.11815	6.68861	135.21667
11.32789	39.83563	6.34401	10.54617	2.16875	18.30205	57.88570	1104.75962	7.84872	71.66128	7.92059	1.00000	27.85	7.90123	8.17566	8.59406	5.42729	112.9
8.35834	39.66435	7.17186	10.18868	2.17602	15.76647	72.52759	1142.35889	7.52420	79.79663	8.29035	0.00000	43.61062	4.57795	7.80333	7.51939	7.87199	-72.97261
	41.62258	6.94954	10.24393	2.55504	13.07653	45.77997	1199.66725	6.41366	65.37510	7.92150	1.00000	51.88333	10.32782	8.62065	9.66606	4.95396	8.51667
5.51514	57.79488	6.33156	10.31740	1.99839	7.14118	64.73229	1189.00093	8.66729	70.34194	6.38999	0.00000	10.58806	9.28716	9.26009	7.02737	7.54966	77.24779
13.94176	35.10636	5.59570	5.73892	2.57650	16.07757	50.24283	1163.29727	6.57083	58.37638	7.97538	1.00000	36.81667	8.93942	8.11535	5.84326	9.82879	117.81667
7.39268	40.51393	7.38887	6.83895	3.52985	-3.02905	60.80123	1055.72101	7.20075	75.16161	7.27949	1.00000	33.72255	8.81174	9.42705	11.10492	6.24286	-116.37697
7.17733	47.85951	8.54201	9.14810	8.19094	4.79650	52.07582	1106.05094	5.81691	58.95840	8.49157	0.00000	6.33444	7.33963	9.28356	4.32072	7.20196	124.95278
8.58568	41.37670	7.43573	9.97663	3.50197	29.80121	58.24180	1156.08020	6.92299	82.46023	5.60494	0.00000	-16.25	5.44006	8.92967	9.27612	7.50613	-69.08333
9.06436	46.02011	8.73334	9.41870	8.22636	18.50967	70.32628	1078.16327	8.00655	56.13939	8.52922	0.00000	15.73628	8.17798	10.99978	4.34699	5.76374	75.96976
9.28939	29.11726	8.52248	9.68896	6.45013	21.35613	65.91702	1133.44554	7.20804	70.39471	8.65740	1.00000	34.09668	9.74145	8.73227	8.37347	6.70694	-117.71978
7.79039	44.72828	9.34973	7.86189	14.17155	12.91848	38.23853	1107.98984	8.13607	74.28746	7.39308	0.00000	19.04222	9.18634	9.26560	6.24946	8.33646	-98.11889
8.48458	41.18878	8.15549	8.88649	6.28514	20.89408	85.00817	1159.72980	6.78268	80.02437	5.21348	0.00000	43.86682	6.39222	9.65293	3.68890	7.31231	-79.2663
6.58716	59.89464	7.22043	9.02224	3.33061	0.12147	56.90371	1160.84331	8.40556	64.81815	8.59845	0.00000	48.25	6.75898	8.69113	4.79257	6.38772	16.4
7.40366	43.11862	7.36833	6.45097	3.72869	10.00808	71.25326	1177.07400	7.70841	70.93144	8.01418	0.00000	-44.39672	8.21673	9.27599	10.56141	6.65218	171.25364
10.52188	45.70542	7.01510	6.93472	2.73674	19.43854	43.66720	1166.81046	7.31320	63.79255	10.13275	0.00000	-10.95817	8.07328	7.46248	6.91293	5.14207	-38.79084
8.01090	44.02708	7.60258	9.94037	3.68207	24.15934	53.81580	1077.59920	7.94285	83.98532	8.07738	1.00000	41.91738	8.78667	12.10728	9.82564	8.42855	3.1631
9.91365	42.25021	5.77041	7.31952	1.68186	31.61994	41.70247	1088.52524	4.78176	76.15375	7.68229	1.00000	28.88162	7.20856	7.17744	8.67145	7.42459	120.03308
8.89299	36.07511	8.77583	8.31086	9.04373	18.89730	61.84312	1079.24493	9.19004	82.43100	7.00111	0.00000	61.72744	5.91603	5.21518	4.67598	6.21441	17.10558
8.13546	12.84901	6.20173	9.28653	2.42699	-2.57210	57.80785	1058.43852	7.35569	66.25385	7.63325	0.00000	45.4473	3.76651	5.43173	4.24251	6.92560	-73.75335
4.22397	34.10297	7.45895	7.64665	3.35303	11.75481	53.51117	1132.31125	5.79259	62.70507	7.17874	0.00000	26.91756	6.84458	6.60562	6.69523	11.41541	-82.07842
10.46156	36.58140	6.62403	6.38234	2.26412	12.08018	39.46306	1146.24638	8.57267	60.41761	8.37250	1.00000	48.8222	9.09789	7.27529	8.21155	7.17558	2.12213
10.82526	3.92681	8.97294	6.80648	9.81961	22.15323	34.80339	1093.16646	7.98050	74.79841	8.83242	0.00000	36.76775	8.18262	5.87999	5.38852	6.53380	2.95924
7.35951	12.81788	7.54845	8.94121	3.51590	8.69130	45.69292	1156.57476	6.74976	87.02425	6.37367	0.00000	23.0072	5.97019	6.44558	8.69919	3.51286	-82.4017
8.08813	42.26154	8.60263	4.58938	7.56102	20.03804	61.63353	1153.17900	7.38341	73.68792	7.74977	1.00000	50.72043	10.86512	6.60254	10.65665	4.53228	11.34046
8.69361	43.31102	8.76363	5.01647	8.57744	18.54883	45.51189	1080.44845	5.82286	65.93051	7.74647	1.00000	-1.63333	9.31186	2.66146	8.60489	4.69337	13.58357
7.87505	51.69308	7.05278	5.94057	3.85075	14.56134	42.14123	1081.71489	5.89282	49.11088	7.20724	1.00000	43.62558	8.05609	5.38154	9.48523	4.47846	13.39954
13.16050	48.86094	7.17488	7.49918	2.46388	15.41074	49.97304	1093.26457	8.17433	77.24303	8.45767	1.00000	38.47917	10.04487	8.30017	6.85865	8.75009	-1.325
5.72919	31.45098	8.01420	10.91912	5.80876	8.96977	43.78420	1151.19006	7.55781	74.05067	7.78205	0.00000	45.0408	5.14803	9.13130	2.37904	9.86067	-93.263
9.94005	17.61016	6.52301	7.84641	2.01405	25.83523	45.19940	1123.85030	8.45854	73.01499	9.13013	1.00000	45.47885	10.36261	7.64010	9.22066	7.08723	133.42825
9.16018	50.85393	7.31259	8.02521	3.84664	16.77744	56.28068	1179.51413	7.78416	67.45326	8.77112	0.00000	-26.22861	6.53748	6.54542	7.07621	5.73062	-52.67056
8.77371	55.01261	7.19196	6.51775	3.20902	13.71655	44.31332	1158.08766	7.83824	69.63252	7.46852	1.00000	26.76628	9.39378	9.31852	8.72392	8.04119	83.36889
8.68597	38.88801	8.38317	7.75003	5.95962	12.24933	53.98415	1180.46800	6.91781	77.59746	7.19329	1.00000	-34.64167	9.13495	8.83284	9.16920	6.10865	-60.47389
10.32851	49.06742	7.53287	8.75234	3.87880	28.80861	57.19291	1075.13312	5.52275	78.00057	7.35647	0.00000	48.77275	8.12139	7.24206	6.41371	8.68953	5.16108
9.75335	52.53595	6.60719	8.04648	2.44844	-1.83000	68.21613	1131.97008	8.64287	84.46138	6.96902	0.00000	48.90982	7.92306	10.82811	4.35481	4.89425	2.45012
7.43688	61.78920	7.81183	7.20231	3.85974	-0.62716	46.63504	1150.38940	7.23292	67.29101	7.54700	1.00000	41.29444	8.48726	8.08918	10.15913	8.43815	69.67639
7.66943	57.91478	7.03283	9.72378	3.14509	33.92388	78.34315	1152.54394	7.22090	68.17830	5.71360	0.00000	43.61058	2.65053	5.99801	5.02274	7.00321	1.33467
9.73709	50.76052	7.74088	4.50855	3.59785	18.41600	54.59501	1086.22693	7.78366	56.44627	6.41235	1.00000	31.82539	8.57589	5.15839	7.58486	6.21551	72.54064
8.50776	32.49575	8.31867	9.53040	6.31090	14.34328	62.73634	1121.89671	7.79158	81.22694	7.21832	0.00000	41.80753	9.95198	8.88287	8.95858	5.98433	-87.65644
6.95488	19.37931	8.63159	10.53757	8.31088	18.06279	48.92328	1065.48793	5.44500	65.38085	6.77895	0.00000	-17.83333	3.28727	6.07614	6.19992	6.77684	48.41667
8.81047	52.21389	8.83214	4.72322	8.77749	6.63712	31.20853	1108.89275	6.72360	66.48757	9.92001	1.00000	46.67535	9.76298	6.10764	7.70144	4.88049	5.55575
10.11759		7.04439	6.71575	2.46676	28.84866	25.74988	1138.19987	8.32450	63.83697	7.91685	1.00000	34.4833	9.42138	6.94053	8.65868	6.51357	136.84186
9.99031	44.23553	9.08218	10.98666	9.69028	33.45089	67.99062	1199.21212		67.14249	6.50359	1.00000	14.64056	10.69671	9.40735	8.69984	4.11811	104.64992
9.60968	58.70814	8.54847	7.38927	8.04670	14.79337	45.88935	1167.81336	7.28338	74.91391	8.70239	0.00000	44.85278	5.67470	6.69764	5.54232	5.40632	65.50917
8.13425	38.73601	7.30719	7.33640	3.51119	8.34778	57.84888	1143.63961	7.32854	82.58234	5.88886	1.00000	-22.53722	8.99511	8.44715	9.00893	7.57998	-42.98194
10.15947	43.52096	5.08887	5.02958	0.83359	17.46774	55.26376	1061.02582	7.59634	83.38748	8.30172	1.00000	36.82167	8.95149	7.02384	6.94689	6.72926	128.63083
8.67213	29.41683	7.23615	9.07754	1.80132	17.59477	42.41910	1120.64317	8.08732	67.62635	8.52374	0.00000	41.15612	6.86140	4.74139	4.34702	6.61818	1.10687
8.79238	43.83061	7.02805	9.29668	2.48769	9.98682	62.95925	1069.49028	7.11695	69.55249	7.93424	0.00000	43.35071	7.58792	5.28634	5.65690	7.25586	46.10925
6.57987	22.12607	7.04275	6.99773	2.17956	26.41295	26.70290	1085.89134	7.28395	71.53544	7.90311	1.00000	41.57721	6.31703	5.22586	9.59719	4.91561	-93.71133
11.38630	61.04238	7.69767	8.52503	3.70452	15.91532	42.28941	1083.81085	7.34031	58.69031	5.41232	1.00000	41.66394	7.48707	8.19888		7.82289	-83.55521
8.04297	56.86915	7.65047	6.23973	2.79954	23.95569	54.65814	1069.81401	8.14592	69.94899	9.85999	1.00000	17.06542	6.01859	4.20883	8.00033	6.16639	-96.72365
10.56416	35.46007	7.32060	9.64871	2.69255	20.91988	55.06151	1142.68035	8.14302	74.04007	7.46785	1.00000	37.05944	11.12008	11.70906	10.02837	2.31740	37.3825
5.65768	45.82633	8.41315	9.16463	6.43744	8.55741	46.10405	1186.32073	7.90974	68.37241	7.94600	0.00000	5.90702	6.11911	8.99483	4.05444	8.91914	116.10146
9.41391	57.30916	7.19565	9.45763	2.23905	28.58518	35.36124	1158.82402	6.46932	51.31642	8.02247	1.00000	41.9001	11.32386	9.87474	8.77432	5.48577	-71.08977
8.05107	38.56098	9.00888	8.75078	10.01746	25.77357	29.26126	1190.79968	6.93473	63.65152	7.38365	1.00000	48.25	7.57046	7.97699	11.05106	6.19777	16.4
8.63430	57.87910	6.99772	8.73939	2.61232	26.79706	51.83087	1097.73851	6.88489	77.04796	7.01402	1.00000	41.15612	9.64026	7.68626	6.65431	8.01572	1.10687
8.61844	34.72027	7.71734	5.93397	3.97750	12.98008	29.77894	1129.77852	7.34459	72.36923	6.73598	1.00000	12.18441	10.50123	6.24808	9.26042	5.93429	18.69303
9.17218	62.81310	8.19093	8.42244	5.19165	43.18534	38.45942	1141.92499	6.34391	78.41073	7.90359	0.00000	-31.25033	5.37068	5.97130	4.75531	6.74346	-61.4867
9.15289	54.61450	5.60571	8.90764	1.69499	27.78078	63.55880	1198.98890	6.97084	53.88457	6.56441	1.00000	31.96258	7.28160	8.81894	9.21204	4.66183	73.97117
8.13979	45.76221	6.53564	7.38139	2.44813	11.26559	50.27453	1089.29197	7.39955	72.87173	9.04749	1.00000	16.455	6.66245	7.21970	8.58548	6.31126	120.5875
10.27782	33.98460	6.23484	5.39980	1.90486	19.07392	42.31397	1086.27153	6.64879	79.90301	7.77664	1.00000	5.90702	8.42094	4.61588	8.02990	5.96039	116.10146
9.74919	25.41104	8.27860	10.48820	5.59836	4.72033	65.88267	1050.43425	8.56492	84.41997	8.83990	1.00000	55.85	10.12160	8.64319	7.16952	5.55802	37.56667
5.46487	44.66250	8.99419	10.47024	9.16628	11.09555	50.66214	1171.79774	7.05232	78.85400	8.23866	0.00000	50.80019	8.66612	9.47833	5.07111	7.71298	7.20769
6.33528	30.20696	5.67270	9.71996	2.81329	19.81360	19.53946	1094.30380	8.81176	80.78547	7.97206	0.00000	42.16808	5.44740	8.38843	4.28258	9.20256	-88.42814
10.29452	58.88976	9.06694	7.10758	11.14235	4.31754	77.05250	1074.13981	6.40516	62.95952	5.88820	0.00000	36.64852	8.80833	6.62412	6.70774	5.13588	51.49621
7.47762	30.17173	7.66235	4.86313	3.94827	18.82265	26.08900	1155.24053	5.66323	71.12828	7.44269	1.00000	55.62047	7.97331	5.98750	9.74980	5.64512	37.49338
8.93771	51.63293	8.54513	5.27596	6.26157	-4.93354	83.43824	1161.55018	9.84492	65.82099	7.57511	1.00000	20.88953	8.71285	5.02474	8.69446	6.12822	-156.47432
6.66495	44.33594	8.45901	10.19582	5.66208	13.64089	55.94801	1053.71039	6.59406	73.34757	8.10979	1.00000	14.8361	5.40359	5.74761	8.03950	4.80169	120.97844
9.11604	52.24112	7.59724	8.41693	4.66074	40.51720	41.23838	1184.98310	8.65566	63.94680	6.42403	1.00000	-32.45242	9.69376	9.46989	8.61459	7.06804	-71.23106
0.46208	60.22223	5.61780	9.17999	2.28295	26.73418	35.46689	1157.14533	9.07487	79.31641	8.00971	0.00000	39.33427	11.37395	5.33990	10.68704	14.00337	-76.43941
7.47549	28.25470	7.35596	7.47818	1.67969	16.48937	48.30337	1194.39988	6.57306	76.52678	6.22984	1.00000	-12.91667	3.35081	5.67002	10.13607	8.98816	-39.25
7.60742	34.30114	7.36638	5.59139	3.13853	21.57014	44.51995	1131.80088	5.93511	73.91325	8.22423	1.00000	-17.83333	11.12766	5.96422	10.34237	4.94660	48.41667
9.13977	58.56827	5.25262	7.97868	1.32652	20.75170	56.80420	1137.67410	6.44714	85.09570	8.28535	0.00000	10.10649	7.10810	6.02749	6.78653	5.64634	76.35484
10.37054	30.03476	6.66769	7.96094	2.71113	11.00351	62.97427	1101.97439	8.87170	72.74314	8.03618	1.00000	53.6052	9.55907	8.93255	7.32011	6.63935	10.03988
9.06564	41.51260	7.70076	7.46710	3.92856	-3.85961	52.64015	1178.96530	7.54349	62.35222	7.72617	1.00000	42.52787	8.52491	8.14641	8.65696	7.15988	-70.92866
8.13417	25.42099	6.78823	9.75294	2.82068	24.23967	62.04699	1073.83219	8.44526	77.78366	7.02939	0.00000	41.57721	6.46874	6.18826	7.06711	6.71722	-93.71133
7.05674	42.13095	6.38163	10.20026	2.26417	10.51160	24.67232	1071.62229	8.14070	55.53649	6.57494	0.00000	-21.42917	7.56873	9.79608	4.26435	8.37613	-45.94722
6.18942	50.68127	8.23053	7.75966	5.53476	19.73600	43.05306	1125.31812	7.73516	68.27395	8.02892	0.00000	44.27804	9.09274	8.33906	6.49542	10.37855	-88.27205
4.37503	67.69559	7.74544	6.30618	5.43072	8.00055	84.54966	1123.16329	9.81936	56.85459	7.90685	1.00000	-44.39672	7.23669	6.77477	9.99571	5.85392	171.25364
8.17708	24.70202	7.75941	8.32252	4.69344	10.09803	61.47013	1060.49178	7.21645	64.49454	7.63700	0.00000	-7.0981	4.99868	6.06846	6.80771	4.54223	109.3243
8.19169	42.90185	7.73235	9.78921	3.70625	2.70952	39.63221	1149.04455	7.19928	63.19819	9.51616	1.00000	45.35	8.71194	7.70170	7.46062	7.16970	126.28333
3.48637	38.82877	8.50195	10.73698	7.10611	21.99839	14.45974	1097.05474	7.56482	68.50115	7.74928	0.00000	43.31667	9.47730	8.84889	6.30524	10.50897	-2.68333
8.79546	38.20598	6.65623	9.81222	2.16500	14.26470	50.75628	1106.41237	8.45364	85.12136	8.11133	0.00000	38.37255	7.69619	11.05911	3.10133	6.17155	34.02537
9.21375	26.88249	5.85951	9.91348	2.60421	7.76853	33.48994	1097.34393	8.44661	79.43112	8.16039	1.00000	-26.22861	7.48769	8.08313	7.88218	6.42726	-52.67056
8.13832	56.90680	6.80995	7.07140	2.10056	-1.96665	54.62626	1070.74240	6.36951	75.43816	5.98424	1.00000	21.46527	8.17446	8.17842	8.50091	6.29729	83.97573
5.33171	53.46423	7.04408	6.95410	2.85578	26.23525	60.82198	1176.04930		72.94314	6.22097	1.00000	22.88783	6.52467	7.27226	8.51161	5.99424	84.13864
12.70029	40.88470	8.37206	6.72722	6.19934	28.39131	55.93204	1084.35240	5.82101	64.92816	8.32239	1.00000	40.70995	10.88561	8.81039	8.24847	9.32970	0.57856
9.42032	52.59477	8.17296	7.68902	5.75556	36.50311	65.92804	1144.60483	7.52332	72.72676	7.50415	0.00000	51.40944	6.87437	5.12399	4.72891	5.84508	46.04833
7.70519	50.97585	5.33837	4.37248	2.29778	14.34880	36.97594	1193.26754	8.83158	80.52179	7.84583	1.00000	43.54072	8.42571	3.38170	9.13405	4.93622	-116.56346
4.44892	42.75843	7.12274	9.80857	3.77471	-1.45251	52.28054	1191.75048	6.88567	64.86235	8.33624	0.00000	-17.83333	7.60010	7.73451	6.85157	8.01944	48.41667
9.59317	30.60260	6.24361	8.21495	1.33271	1.40614	67.46091	1102.27581	9.51502	64.05356	7.83124	0.00000	-28.44917	4.78283	7.45765	5.58303	6.76039	-52.2
7.71207	33.54317	7.36407	7.99103	3.29018	10.10687	50.72715	1132.86005	7.06216	74.02112	7.71510	1.00000	52.4581	8.63015	6.64373	9.90609	6.01138	13.28702
11.17002	66.11869	8.16435	5.99305	6.53484	9.27705	50.44152	1089.81765	6.92289	69.53073	7.66771	1.00000	11.93381	8.19670	4.60199	7.37286	7.15337	79.82979
7.65460	26.20085	8.24674	6.93553	5.53700	26.93804	42.37407	1123.08382	6.54645	67.71114	9.68711	1.00000	36.20829	9.09016	9.16831	9.33525	6.46748	-115.98391
6.66774	56.66920	8.11627	8.30749	5.90109	5.14927	55.31491	1123.52109	6.42188	65.16303	6.77879	1.00000	4.2475	8.94296	8.13628	9.48380	6.24660	9.00472
8.87501	45.81969	6.20837	8.72592	1.82016	-1.25721	53.18866	1191.15232	9.27845	66.44435	7.70902	1.00000	5.4709	7.66752	9.47666	8.67011	4.17976	100.24529
9.24457	42.14500	7.48606	10.70651	3.75808	32.33315	51.89604	1164.24947	7.04368	77.19331	8.83927	1.00000	23.15678	8.87287	7.95606	6.28761	4.01513	-81.24441
5.85186	48.48451	6.63819	9.20772	2.27911	13.73098	52.29413	1178.35992	8.58070	65.52535	7.75706	0.00000	48.43174	8.26197	8.90878	5.89970	8.64734	17.8031
6.68601	44.46002	6.30058	9.47570	2.52259	9.67267	39.13233	1099.96367		78.95819	7.71194	0.00000	40.53123	3.74089	5.18224	6.08587	4.41271	17.58522
7.03530	30.06175	7.83554	6.24821	4.51442	25.35410	57.37110	1099.19105	6.75748	75.64072	7.03632	1.00000	53.14657	8.47076	6.13931	9.85684	5.24759	140.72287
6.40912	33.59823	6.70685	7.89586	1.60915	19.87429	89.29633	1133.93013	8.02420	69.48439	7.10467	0.00000	25.66795	12.09135	9.45929	8.43134	8.57254	85.83636
6.82819	59.01389	7.67832	7.69069	4.30639	10.83904	39.76123	1145.83263	5.03937	76.28214	7.75280	0.00000	40.66482	8.99304	8.77173	5.21861	9.69933	122.22833
7.26723	56.59839	7.97259	4.12078	4.94325	23.03749	35.81238	1188.70248	6.25081	70.45276	10.37521	1.00000	35.06667	9.20903	5.64006	8.00358	4.92873	135.21667
9.58671	49.77369	7.93965	7.28677	5.63914	29.73672	48.73486	1069.43361	7.55613	68.27379	6.75195	1.00000	37.95143	7.88623	7.81262	8.08144	6.86773	-91.77127
10.27838	26.46497	9.05413	10.07070	10.88277	32.08829	73.77970	1185.39404	6.28510	71.29723	7.13632	1.00000	26.18924	12.11501	9.58474	5.43207	7.45522	-98.15529
9.42760	26.09785	8.16823	10.17061	6.02242	15.25674	24.17193	1076.60915	8.30750	82.51630	7.68495	1.00000	-34.28853	11.65276	10.97111	7.87665	4.81801	146.05093
8.91836	45.18222	7.69602	10.33469	3.98134	19.33067	42.99490	1144.48472	7.99469	78.46152	8.19925	0.00000	40.85158	7.28294	5.53137	4.85207	9.17621	122.74754
8.04138	35.83336	7.71993	9.54173	3.81860	13.06775	66.62175	1113.99390	8.49833	66.08635	7.52554	1.00000	-28.44917	8.64011	7.97969	9.44964	6.51318	-52.2
7.90865	55.18286	9.37468	5.50337	15.08974	10.92512	39.56877	1092.57120	8.09668	93.79448	7.87302	1.00000	44.80477	9.44919	6.26459	9.49691	5.76800	-0.59543
6.51490	38.99256	8.76580	8.74396	9.05618	19.28274	20.55831	1148.52686	5.76473	65.49487	6.41739	1.00000	-6.8048	9.80951	8.89307	10.11538	7.49794	110.8405
9.00608	46.58682	6.24326	9.06446	1.29568	-5.63797	33.36123	1087.11641	7.84953	67.97417	6.34250	0.00000	48.98994	4.73134	6.47208	5.31969	8.21675	2.1699
