NOx	Pb	TEMP	CH4	CFCs	longitude	PRES	NH3	CO	PAHs	O3	C2H3NO5	latitude	H2CO	SO2	warning	PM2.5	PM10
7.61821	43.11890	15.63637	6.43084	49.85288	103.61667	1182.19639	4.33018	10.85770	10.65217	7.13388	0.15619	-1.6	64.63146	9.05321	0.00000	7.62806	7.44021
7.34733	84.09901	-0.64096	6.15588	70.98807	-41.25528	1062.21973	8.29408	8.47230	10.24823	8.53460	0.10673	-19.32556	55.74682	7.61890	1.00000	8.26889	5.63285
7.54747	46.66462	21.73384	11.77855	60.02448	2.25	1105.91749	7.80556	7.56811	10.35210	8.31789	7.47739	50.75	53.32007	7.88864	0.00000	7.54406	11.76080
7.58845	31.03721	16.44127	11.65745	55.76318	-63.90389	1083.52570	10.99556	9.45439	6.80529	5.25691	0.65927	-8.76194	72.44104	7.27977	1.00000	7.73374	9.19673
7.55995	55.08048	14.24026	7.52874	51.55593	-73.75335	1138.99787	5.13458	11.88803	8.70322	9.33899	0.20895	45.4473	55.46853	8.84070	0.00000	7.39271	7.80889
7.71568	56.26189	9.16349	7.33125	67.32165	-117.23991	1154.28229	11.11018	10.67459	8.55025	9.38499	0.08936	47.64995	63.62916		1.00000	8.56448	6.92486
8.90796	56.09796	23.51746	6.89820	45.14720	-111.99633	1186.26325	8.25778	9.97593	9.84772	9.64238	0.11704	40.65995	42.68622	5.97943	1.00000	8.64023	5.97928
8.64277	48.98532	6.97983	8.84918	54.11511	122.9666	1097.28437	12.25981	10.79388	6.51887	9.70226	0.48398	10.7375	39.63311	7.70618	1.00000	8.24053	8.81791
7.52607	66.91456	14.90728	10.53188	30.82919	-93.263	1067.95426	8.41155	10.96785	6.43614	4.90426	0.15731	45.0408	32.94021	8.92184	0.00000	7.77654	6.92462
9.14695	53.83049	12.71484	8.55070	47.14017	86.68363	1139.80317	10.55720	8.53104	7.80681	7.16037	0.11001	23.49668	63.34775	7.39769	1.00000	8.84804	6.47106
8.81914	51.22991	1.87375	8.72491	47.07066	12.53463	1104.10069	5.32452	8.39908	6.10828	6.49551	8.93225	55.67938	34.77449	7.57540	0.00000	8.06525	11.93947
7.98502	46.00072	-0.42828	8.51500	55.36319	32.88667	1108.88166	7.16954	9.46113	6.92125	8.01154	0.77436	3.27833	65.91069	8.79867	0.00000	7.99135	9.42556
8.87724	37.97171	25.16944	5.47566	35.15922	1.10687	1117.49377	9.96496	10.90022	9.00456	9.23384	0.16200	41.15612	36.53153	7.67356	1.00000	7.99590	5.61314
9.28554	55.50272	14.24317	5.36315	62.75931	-121.74052	1123.44967	8.42139	8.98484	11.35844	10.70571	0.13276	38.54491	76.16388	5.65243	1.00000	8.06106	6.92744
8.17000	47.89943	15.06860	11.43916	32.44896	-75.69947	1082.90223	7.69343	7.72654	8.45670	10.05545	3.28953	8.79577	49.32345	6.84634	0.00000	8.28486	10.92210
7.96160	53.26333	10.93306	7.13889	50.47155	37.55	1175.08164	10.05000	7.29093	5.61902	4.50778	0.12074	6.03333	21.90813	8.83803	1.00000	7.20112	6.05360
7.77271	42.35512	18.87376	6.99137	72.41086	136.51667	1162.28784	9.28423	7.94463	7.35104	7.28510	0.10600	35	74.47942	8.29090	1.00000	7.87929	4.91305
8.34248	64.39567	-2.27418	6.08849	52.45772	-0.45877	1155.69867	5.65995	9.63092	8.83994	10.51873	0.10971	46.32313	72.09613	8.26060	1.00000	7.80314	4.77167
6.32177	51.92057	-4.25815	11.10934	28.25460	-95.30106	1181.49178	6.90072	8.95433	7.52720	6.46345	1.23677	32.35126	59.02351	7.71889	0.00000	10.54170	9.93688
8.21001	45.72697	26.60332	5.47510	42.64024	30.38167	1071.66987	10.32293	5.46667	6.64463	5.42848	0.24975	59.80917	48.93659	5.48396	1.00000	8.53435	7.47090
7.41488	39.78216	19.99380	10.55882	40.58564	17.8031	1137.08833	8.07550	8.09365	9.74535	10.47550	0.65484	48.43174	15.32132	7.09886	1.00000	7.93264	9.11957
8.57096	51.42561	9.26618	8.85562	31.60496	11.34046	1191.43413	5.48993	8.95930	7.47951	9.90502	0.27678	50.72043	63.17229	7.19237	0.00000	8.65908	7.82288
8.45665	54.08599	15.24029	6.86011	61.68550	-0.2	1145.08400	7.29345	7.89298	4.49065	3.56159	0.07352	51.65	71.72504	7.05799	1.00000	8.56990	6.25048
8.40439	71.78555	16.96412	11.98240	70.14997	-73.81669	1197.56376	6.02055	6.90716	6.03993	10.22623	0.75078	45.44868	44.24851	7.55422	0.00000	9.88170	9.39696
7.79416	43.79345	3.84550	10.69193	51.76393	-91.11667	1073.95614	6.77261	9.24116	6.66023	5.67856	1.27653	14.93333	19.23897	7.87181	0.00000	7.27340	9.89315
8.27811	24.69367	8.60281	8.84932	50.41289	-120.45794	1062.52496	7.81862	8.17955	6.29055	7.08712	0.14637	34.63915	41.58810	7.86471	1.00000	9.87708	7.03224
8.36624	46.41649	18.25049	4.79698	36.16980	-3.59625	1176.85242	9.73036	6.68061	7.76171	5.25474	0.13434	5.27247	55.28819	7.17216	1.00000	9.46676	5.43432
8.09714	66.21852	13.89256	5.87360	54.84788	101.96857	1165.16459	8.84203	7.16955	6.84675	7.10708	0.13614	4.88441	26.18649	7.36402	1.00000	6.05724	5.63171
8.04653	35.72907	22.97787	11.32221	60.95435	8.2926	1138.16243	9.10792	9.11574	9.29933	10.77211	0.74603	9.58126	37.37804	7.24728	0.00000	7.04634	9.32740
9.03346	67.24649	18.29823	5.44779	39.72452	-93.11308	1154.02931	6.22866	11.75180	10.66952	9.29783	0.17866	16.75973	67.63322	8.27831	0.00000	8.47208	7.84596
6.66995	57.34945	19.07517	9.10968	49.54452	116.82887	1078.80010	7.93177	8.76262	7.92941	11.70748	0.84970	-1.26753	52.27454	9.09392	0.00000	8.52149	9.44112
7.74321	58.35464	27.57785	8.82927	44.06820	43.67663	1061.03764	6.03164	8.61642	6.50677	7.60422	2.60419	53.53041	55.04608	7.61892	0.00000	6.95604	10.68477
8.61843	51.25644	30.60196	9.98577	48.39472	11.04979	1171.09459	7.55862	9.53381	9.31390	9.86734	1.23657	44.59445	53.37661	7.92360	0.00000	6.77369	9.91265
8.33579	56.87072	13.17205	7.32933	78.88348	113.69785	1087.42757	7.29158	11.85859	10.61458	9.74157	0.34736	-7.73379	50.56000	7.38341	0.00000	7.68361	8.26926
7.55702	49.93138	12.72212	5.03420	65.07016	-76.51552	1176.40316	11.41232	4.58285	7.02684	6.31152	0.12625	39.32011	36.94109	8.85578	1.00000	8.27790	6.07602
7.34629	62.11179	1.59213	5.29238	56.39442	18.34717	1085.83874	8.74354	8.78961	10.89957	9.79338	0.15983	54.60528	41.88497	7.07315	1.00000	8.17457	6.20735
6.26345	72.92211	33.62729	5.64404	57.73156	-1.86343	1165.67198	8.56502	6.32336	6.40238	5.53658	0.13721	38.10558	35.48031	7.93426	1.00000	9.25640	6.54469
8.17748	49.38799	17.04608	4.84395	54.97313	117.59152	1155.22685	5.79934	9.66736	6.54127	8.49033	0.84065	3.31332	59.11984	7.58297	0.00000	8.42966	9.46658
9.02284	61.99506	29.04699	4.87697	60.43126	88.58	1127.80206	8.63765	6.30636	8.72812	7.41509	0.12382	23.18	54.06267	7.17063	1.00000	7.66501	6.77009
10.07546	62.94854	24.54567	10.44224	58.20220	-97.03285	1079.69574	8.42000	10.41301	8.60700	5.88205	0.67593	47.92526	36.28267	7.35940	0.00000	7.96511	9.21710
9.50345	58.62002	25.71903	6.29613	20.37785	4.63031	1182.28220	9.83128	6.02818	6.84182	5.26021	0.66244	43.67681	72.93739	4.96798	1.00000	5.13514	9.14279
8.15918	48.34115	36.24255	5.73749	63.00089	28.67582	1075.08576	9.64654	6.07810	8.24616	7.04251	0.10917	40.98894	26.46173	8.47824	1.00000	7.13043	5.91927
8.57064	66.76252	19.81987	5.52913	64.98832	-73.02841	1118.29451	7.43106	7.33973	7.71654	7.39766	0.08968	-36.9256	64.69563	9.81009	1.00000	7.62295	5.63746
9.26823	47.18818	29.54117	6.83464	32.71510	7.60872	1124.75315	6.38515	9.12712	6.76956	8.05896	1.31562	43.78956	15.21192	6.23959	0.00000	7.00876	9.96941
9.43982	66.93322	25.30056	9.22277	61.57908	-1.86343	1056.14900	5.20672	5.34224	9.48830	7.14910	0.97906	38.10558	64.26451	7.26881	0.00000	6.06695	9.67829
7.29839	68.65111	15.42524	6.80399	71.26352	18.30056	1189.25764	12.00749	11.02224	8.59272	8.85691	0.16267	50.5107	53.87765	7.99157	1.00000	7.42386	6.85140
8.80425	75.49059	11.33733	7.31523	48.46347	33	1170.12033	9.49064	7.85344	7.17565	8.49422	0.12713	-2.68333	44.99110	8.46843	1.00000	6.54283	5.84294
9.21802	68.70791	26.06122	6.76143	34.90478	-81.23621	1077.26447	8.78933	10.48849	6.95295	11.59777	0.25816	33.98154	28.50599	8.36320	1.00000	7.09015	8.01203
7.96281	49.50938	16.32349	6.51659	75.16643	5.16108	1139.22297	6.53577	10.38842	7.39643	8.20571	4.95772	48.77275	59.46836	8.78239	0.00000	7.03720	11.33105
8.01039	43.91477	11.15431	7.61907	47.10375	-88.70464	1070.64428	11.81684	11.52150	8.85741	9.91220	0.14391	34.25807	57.95448	9.18612	1.00000	8.75438	7.39976
8.52804	41.17923	11.63589	8.62613	39.89047	44.02488	1174.45236	4.25376	6.21607	6.21124	7.60039	8.83151	32.61603	81.51715	8.73156	0.00000	7.40887	11.92971
6.73977	57.81849	18.47960	8.61222	33.25250	77.54372	1070.58597	11.00631	9.34872	9.23114	8.47988	0.18430	10.12268	61.47221	8.26834	1.00000	9.53077	7.69010
8.62506	54.35695	9.38805	9.83630	77.95893	35.23388	1167.51929	10.47770	9.81108	11.13114	7.44352	0.18960	31.78336	59.63093	8.73858	1.00000	8.19803	6.53235
9.30834	55.13936	23.55026	6.07869	59.02550	73.66633	1134.06548	9.54244	9.05085	9.06889	11.43440	0.42548	25.92493	48.10143	7.37589	1.00000	7.51930	8.72482
7.60282	85.77881	22.06266	10.63940	28.72082	-119.01677	1120.20682	8.40829	6.38255	7.93622	11.08042	0.99102	36.06523	47.67007	8.38862	0.00000	8.85349	9.61965
8.83911	61.98671	22.52787	4.53917	59.75065	-45.94722	1052.94918	7.35863	8.54890	9.32784	9.19859	0.08725	-21.42917	70.83346	8.76235	0.00000	7.17137	5.53844
5.75377	45.95909	32.59720	5.33133	24.14656	-82.35176	1157.94142	8.99559	5.81710	7.03730	4.96973	0.15951	27.71809	37.16033	9.51334	1.00000	6.97137	7.08302
7.25205	51.38903	4.74007	5.92139	49.71054	124.3697	1083.44167	10.89874	11.02594	7.77705	11.63715	0.16387	9.6531	52.79619	7.82985	1.00000	7.92495	7.50628
8.42269	48.44238	12.54267	10.80399	43.54413	-2.01111	1154.32356	10.03882	8.20343	4.20476	4.86480	0.14805	52.66277	63.24458	8.56097	1.00000	7.02348	6.80193
9.24753	55.40720	6.32052	9.09769	99.41328	35.23388	1184.74931	9.49542	9.69674	8.08661	8.94920	0.20591	31.78336	36.54067	6.43040	1.00000	8.97837	7.30609
6.79119	67.72036	21.98195	6.15415	56.70797	-76.43941	1061.47262	10.51036	11.15394	8.97182	9.85453	0.10655	39.33427	25.84303	7.67517	1.00000	9.35980	6.61921
8.67174	54.88897	-6.22276	5.14339	21.09006	97.01124	1107.90686	9.45245	10.21101	8.01722	8.47543	0.11933	17.30858	59.98565	6.73458	1.00000	8.20341	4.93019
7.50651	47.09060	19.96593	6.24975	33.40461	104.64992	1095.60148	9.76847	7.50543	7.56078	6.12479	0.13143	14.64056	56.68015	9.60506	1.00000	6.51572	6.23419
6.43738	52.48976	22.13458	9.01921	67.85493	-1.98956	1190.15945	5.66372	9.96738	8.89104	8.85395	0.55372	5.30383	53.81179	7.20551	0.00000	7.82829	8.97597
8.79430	53.60645	4.98174	4.75865	60.28970	18.34717	1154.65980	6.41036	9.73843	7.02007	8.79054	1.29842	54.60528	51.15410	7.32926	0.00000	7.00218	9.96183
10.32616	57.64615	5.92765	11.20344	68.04531	15.07041	1103.25788	5.76971	7.87898	5.59803	4.99489	0.17110	37.49223	85.77529	7.89283	0.00000	8.27259	7.22378
8.26616	57.91025	22.19053	6.53704	39.86884	110.71639	1080.38921	10.21754	9.70391	9.40732	10.40901	0.27055	-7.54972	47.49568	10.11539	0.00000	7.63574	8.09150
8.90951	63.35539	31.78538	6.68680	55.26298	84.63445	1095.87860	12.48040	6.16028	7.65078	5.61159	0.36956	24.81757	41.02643	8.47496	0.00000	9.02909	8.32888
9.30925	48.91190	13.61496	7.96029	47.44306	-4.21376	1123.66057	6.26077	9.20285	7.04043	7.91356	0.36027	55.82885	46.18381	7.80082	0.00000	6.10480	8.61052
8.60937	52.67231	-1.66142	6.52413	48.61553	-111.99633	1183.80629	8.25186	6.98737	6.42362	6.40211	0.15286	40.65995	56.59617	8.89527	1.00000	9.55642	6.87756
5.96123	49.57146	25.74751	6.96039	39.46047	-50.00639	1122.26927	10.56818	5.37556	4.00404	2.16146	0.32303	-25.42944	50.22044	10.97321	1.00000	8.03312	8.18294
6.65066	50.20139	24.20518	4.89844	52.66079	53.47103	1132.02464	8.76590	6.12314	7.45983	7.87737	0.10750	54.48147	74.36225	8.16203	1.00000	7.37900	4.80754
7.63211	68.71117	3.17560	7.94072	29.14809	4.21372	1135.35806	8.17735	7.30329	6.40799	7.99371	0.17429	51.12794	62.37574	8.35843	1.00000	7.86976	6.90933
6.80064	75.45713	18.94834	7.84258	42.03444	17.80774	1173.31621	7.19949	11.95402	10.94790	9.19099	0.44101	40.55851	39.04500	9.35048	0.00000	8.71090	8.77964
8.13538	42.81824	30.26882	9.04897	61.82428	-73.89875	1083.18027	5.72828	8.40186	7.17106	6.59143	0.36245	40.93121	50.95605	9.08133	0.00000	7.10654	8.36727
7.56845	66.95862	19.48839	7.00154	81.13170	-91.58045	1121.22799	9.57659	9.56504	10.54946	9.45116	0.13558	41.6764	82.94474	7.10399	1.00000	6.21338	6.83048
9.66059	64.42050	10.77800	8.10802	53.99596	27.06365	1171.08172	5.38275	9.37999	6.20341	6.43382	0.47133	50.18545	39.53698	8.10459	0.00000	7.51147	8.86056
8.47462	68.63218	26.80577	10.94650	36.42123	43.83992	1082.20563	8.78993	7.21713	9.27634	10.36255	3.79765	55.39485	60.40669	8.27451	0.00000	7.00330	11.06834
7.73688	71.09886	9.16431	7.16254	60.88679	-37.65	1072.03922	7.92098	8.12244	8.17345	9.92925	0.10499	-10.91722	39.28615	7.39271	1.00000	8.30588	6.10618
9.00692	66.88233	6.10519	7.48910	56.18868	120.4861	1120.63770	6.78788	10.72837	10.37937	9.37398	0.94305	16.0438	69.02130	8.01147	0.00000	7.73682	9.53730
9.03308	59.50131	22.19752	7.55167	45.20712	115.04814	1176.49918	9.43649	7.44121	7.64683	6.91786	0.33657	30.24706	54.84123	8.93289	1.00000	6.71678	8.09618
8.42793	58.38447	17.58387	5.53352	65.58802	-77.37331	1050.55300	10.33762	5.50377	9.24171	8.95217	0.19894	37.60876	56.85472	8.95872	1.00000	8.15168	7.41052
9.02550	62.04599	22.21353	8.60579	62.30962	65.50917	1141.15257	5.58331	8.44665	6.63876	7.86048	0.80228	44.85278	39.01088	8.79801	0.00000	8.52497	9.45036
6.34631	42.81600	13.26092	7.48876	66.55939	-103.42897	1112.07813	9.59528	7.26330	9.46130	6.56312	0.07066	20.28527	55.23830	5.74563	1.00000	7.88002	5.32645
9.73654	71.54553	24.99655	7.56727	53.09819	-93.12577	1121.37922	6.26701	9.58943	7.45680	8.50429	1.55751	44.73941	69.99885	8.25321	0.00000	7.30159	10.17797
6.98586	67.00247	6.11998	7.78597	66.39584	17.4674	1114.05408	8.99512	7.11977	7.05854	7.65964	0.17976	50.86079	67.25819	10.07901	1.00000	7.62942	7.02644
6.84583	54.09265	12.39601	6.93854	48.61126	-122.38731	1133.03839	7.14304	7.57063	5.25522	6.73022	0.13303	45.53929	20.59950	9.13153	1.00000	9.39251	5.70196
7.38199	48.35275	22.62516	7.75348	65.86771	78.27539	1104.53999	6.67416	8.33323	9.34976	10.45041	0.24642	12.95629	30.26239	8.02166	1.00000	7.89777	7.57197
10.11570	67.18449	16.35816	6.40939	31.65268	75.16878	1127.31272	5.42975	8.97911	5.91904	8.35198	1.95550	30.81383	38.92359	8.46873	0.00000	8.72654	10.36528
8.40707	66.98258	4.79316	5.39404	46.84184	5.2875	1060.35020	9.52305	10.20122	10.57810	6.88876	0.11909	51.65333	52.20366	6.72210	1.00000	7.12013	3.72310
8.42790	51.47871	14.88502	7.70527	48.09650	48.87498	1113.42527	4.23578	7.35174	9.88194	6.86332	0.90911	38.45598	49.15267	7.13075	0.00000	9.14528	
8.79290	68.22555	23.74735	7.56892	87.41298	11.32903	1113.71050	7.52895	6.68183	4.07340	6.61992	0.06900	50.9803	82.54082	8.90170	1.00000	8.30836	5.44853
6.39006	39.85632	-0.76670	9.32552	34.31829	13.32127	1062.00172	9.17232	8.96646	5.43312	5.23356	0.20265	52.59319	54.66920	8.94470	1.00000	8.38442	7.48762
10.23809	62.66419	28.43632	4.60787	49.63137	73.08333	1078.92053	9.89186	5.31177	7.80840	7.38516	0.10821	19.21667	46.13022	7.53730	1.00000	10.29070	6.41077
5.57061	69.40391	12.67234	5.82927	55.17305	13.29371	1152.26516	8.98569	9.77308	12.19495	10.89891		52.53048	61.40858	7.10965	1.00000	9.01796	7.10994
8.88326	69.91731	22.66973	10.55616	45.72093	53.47103	1191.65930	6.24671	7.41305	8.47421	9.03055	1.57300	54.48147	53.71168	8.48353	0.00000	7.22609	10.16530
9.35173	54.15218	20.99532	6.60887	40.88827	136.13108	1061.54050	10.15473	7.83783	10.73911	7.42906	0.15568	34.75856	50.70632	7.81231	1.00000	8.65108	6.12531
8.70567	50.44571	30.77651	11.64806	36.56121	5.55575	1128.14191	7.42596	8.03260	6.80667	6.03503	2.63130	46.67535	68.76108	7.75685	0.00000	8.85443	10.66760
8.78473	78.31155	9.02081	8.73378	42.15325	85.37752	1056.37617	10.35010	6.96431	6.06984	6.72714	0.27374	22.10194	62.63749	7.62433	1.00000	7.75222	8.08921
7.68869	46.79120	13.36330	8.86605	59.78109	19.91667	1060.11450	5.93587	8.71650	6.40732	7.60691	5.03705	-11.78333	40.12708	7.90516	0.00000	8.00725	11.35667
8.97339	69.08655	10.65811	9.64147	38.01695	24.99798	1083.42053	8.32404	9.75216	6.88155	5.96704	0.40300	-8.73508	32.36126	8.02499	0.00000	6.74568	8.49903
8.00590	46.31107	8.59035	6.37526	42.34283	-1.99421	1183.28346	9.77944	10.98109	8.51197	11.37058	0.16512	51.35084	71.59507	8.52502	1.00000	8.02007	7.67184
7.22759	29.40291	35.26273	5.53097	74.33557	4.62744	1115.25117	9.06754	8.17436	9.79513	8.23616	0.07044	36.06386	35.00336	8.25661	1.00000	7.84255	6.20059
7.45353	45.77129	32.23910	7.45885	49.15307	-65.61427	1139.51677	7.87745	7.94628	11.66429	8.57945	0.11828	-27.4338	55.70789	6.64633	1.00000	7.12656	6.63562
9.04884	66.19881	24.42488	7.31802	58.31568	65.50917	1128.70791	7.76075	10.17035	9.77765	9.57535	0.12960	44.85278	52.15767	6.92325	1.00000	9.25284	5.87123
7.81385	51.82876	28.65327	7.05480	49.96087	103.65309	1062.63393	11.53266	4.99249	6.30422	7.07806	0.28745	16.0567	40.14400	6.31239	1.00000	8.55763	8.38515
8.07983	43.79233	-6.64089	6.45088	54.14883	-87.70172	1088.25790	7.74605	7.36804	6.73866	6.56138	0.21299	41.72059	59.16278	8.54783	1.00000	8.74559	7.47377
8.97398	39.30259	-0.64458	9.88378	59.05937	114.33333	1117.93737	9.93446	6.79825	3.51138	5.37127	0.22471	-8.43333	55.30180	9.24743	1.00000	6.96590	7.49913
7.56522	69.90878	10.13733	8.34923	42.29833	65.50917	1098.97735	6.97038	7.94708		4.74678		44.85278	67.26409	7.72596	1.00000	9.20159	5.41081
8.03205	45.93189	16.04867	7.64892	33.62491	116.10146	1179.51389	10.04278	7.41169	7.99259	7.07053	0.23624	5.90702	31.14385	8.22692	1.00000	7.28260	8.03962
7.15661	65.72011	22.91669	7.92070	26.87696	-75.11028	1107.32286	8.87317	9.11525	6.93194	6.64972	0.13223	-15.21194	29.49992	7.06907	1.00000	8.53428	5.54272
8.01291	64.58739	21.62991	4.96199	32.83958	9.17702	1110.76001	8.63426	7.57591	10.47261	10.88010	0.21712	48.78232	25.25534	7.47222	0.00000	9.56062	7.81345
8.54196	43.50284	19.20718	5.65581	58.05014	41.77921	1109.00296	12.00178	10.78244	10.01439	8.62757	0.13204	41.82143	79.45286	8.35277	1.00000	7.04245	6.23276
6.39114	62.22543	21.38730	6.39456	55.32786	-1.47217	1193.03371	5.74959	8.72223	6.71050	8.73506	1.70950	53.46506	30.34929	10.15041	0.00000	8.83125	10.21106
7.45553	60.23544	24.20887	8.07241	75.10640	-118.03917	1131.84307	9.71382	9.80712	7.66201	10.98019	0.29562	33.95015	45.79665	7.98140	1.00000	8.05719	8.41696
7.16887	53.78057	21.06968	12.45906	52.51833	33	1149.82477	7.42388	2.83422	5.91721	11.05687	5.16951	-2.68333	72.17538	6.89861	0.00000	7.14451	11.39239
9.40980	46.16378	12.82101	5.74359	27.65642	85.4265	1160.38329	9.08716	6.06835	8.15721	7.33862	0.15975	55.8736	63.00431	9.11306	1.00000	8.03930	7.23607
8.63378	42.11588	21.41955	6.03204	49.26519	-9.24671	1157.38492	5.98768	9.26609	5.94050	8.35397	0.96212	38.72706	46.88593	8.18723	0.00000	7.55464	9.58531
6.36815	53.38835	12.91842	9.31272	30.70345	75.06583	1198.88638	7.46332	9.10735	10.24338	9.14931	3.50251	32.17629	47.72952	8.89080	0.00000	8.62089	10.97309
9.09594	64.66992	16.11246	8.97675	47.26437	30.28491	1117.52755	10.16090	7.61709	8.70656	8.06047	0.17413	60.02427	66.84092	7.38268	1.00000	8.07535	7.57130
7.17829	59.81457	2.20925	9.30506	35.84399	-95.36969	1179.85099	6.90821	10.01598	10.17628	8.76175	0.78178	35.74788	67.38650	6.21702	0.00000	9.87854	9.38237
5.12344	62.67534	15.80161	10.18370	35.66688	-8.53778	1182.50463	9.14294	8.26311	8.58673	11.65906	0.57163	7.57944	72.35496	8.16206	0.00000	6.45627	9.05515
8.22276	63.86504	15.79986	12.07249	84.52880	43.67663	1058.04167	6.89045	8.13534	6.64020	4.71403	5.68671	53.53041	62.96065	8.75506	0.00000	7.34510	11.48173
7.25790	38.32120	20.28969	4.87974	36.13872	10.98461	1194.89374	10.68799	4.03664	4.30086	5.87268	0.06649	48.35693	39.62037	5.45463	1.00000	6.81958	4.63842
7.86346	28.60832	15.35635	9.91304	48.72036	-93.11308	1162.54917	9.27826	7.55094	9.67639	7.90451	0.19991	16.75973	33.59706	7.80359	1.00000	7.81200	7.43175
7.94650	55.41960	29.68485	3.12183	32.94947	-89.71472	1146.15344	9.10657	4.92133	7.31393	5.87564	0.09251	13.73417	50.36615	7.11048	1.00000	7.67400	5.36941
8.11158	65.47810	12.50268	8.14090	62.59194	85.83334	1133.72112	10.28159	7.02651	7.32341	8.47204	0.24661	20.88197	59.92048	6.39346	1.00000	6.71027	7.89469
7.43532	51.37167	3.25135	9.01608	49.05321	20.91361	1126.92622	10.70678	7.86557	6.27933	6.84403	0.23905	41.92361	63.16492	7.13295	1.00000	8.03914	7.76162
8.25647	67.27054	31.08791	10.11748	35.27229	-72.47417	1071.23946	7.13070	8.49099	7.35849	11.05667	0.33650	7.83389	56.03282	7.70527	0.00000	9.26495	8.22259
9.90222	61.05814	24.02521	4.79114	63.18821	-94.91386	1100.78886	5.62685	8.31266	10.50187	11.45246	0.17463	17.94979	57.81207	6.47808	1.00000	7.88352	5.83602
7.78552	56.37635	-0.54598	7.66462	69.83215	102.42587	1078.67915	10.85058	6.45577	5.73525	6.16425	0.17111	15.58552	50.70465	7.95247	1.00000	7.74258	7.61693
5.99061	61.74232	34.62055	9.17912	49.95696	123.50266	1195.50621	6.08128	7.83143	9.83666	8.07272	0.58573	41.94175	63.26601	5.55886	0.00000	8.12811	9.03432
8.96471	69.19180	7.64720	8.55407	45.97282	100.24529	1051.39384	6.15923	9.31255	10.73928	7.83166	0.95927	5.4709	65.76653	6.98688	0.00000	7.21926	9.60626
7.39392	66.68426	27.41985	10.23398	59.08320	-79.00453	1108.07905	9.81674	8.08965	9.21493	11.71199	0.50649	-2.90055	37.84880	7.61688	0.00000	7.92815	8.88508
8.74699	53.65643	10.28778	9.16442	58.51657	65.50917	1106.08679	8.28824	9.77193	6.70143	6.68512	0.15070	44.85278	40.08781	6.75493	1.00000	6.95224	7.09009
9.21439	56.12036	12.36896	10.22564	35.33717	51.0193	1105.24981	7.24159	9.81307	7.28167	5.72823	0.27471	35.6803	58.60628	6.31599	0.00000	7.78131	7.91123
8.07330	52.64979	21.19379	6.36767	37.52563	119.58627	1181.22423	8.57536	6.45405	6.08914	5.75148	0.33070	23.5654	36.51980	9.07759	1.00000	9.28877	8.19025
8.17652	40.80114	12.10269	9.40630	69.24595	-118.10583	1183.89938	7.88166	8.65460	10.97791	8.68140	2.23231	34.09611	48.92033	7.16887	0.00000	9.15980	10.50345
8.20232	45.74498	27.10341	4.84760	21.74494	-6.90656	1193.14251	12.01465	11.44390	7.24628	11.11543	0.23014	33.92866	39.48905	6.93741	1.00000	7.44064	7.69344
6.37264	46.05349	-0.18002	7.09917	38.42679	4.8951	1141.79292	9.80871	6.75992	6.08551	7.55570	0.15166	44.92801	60.20072	8.94639	1.00000	6.75065	6.59089
6.53964	60.75318	22.74908	7.48134	59.76533	-87.71255	1116.95221	9.33956	9.35196	8.41444	8.38957	0.11632	41.84364	59.02658	8.66557	1.00000	7.98082	6.37202
