longitude	CO	CFCs	NOx	warning	NH3	latitude	O3	Pb	H2CO	SO2	PM10	PAHs	C2H3NO5	CH4	TEMP	PM2.5	PRES
-1.86343	9.32889	68.49092	4.44698	1.00000	8.74804	38.10558	8.59390	52.39874	41.28400	8.21909	6.49145	8.07766	1.75654	5.75825	14.62052	9.48726	1179.20756
112.9	8.09109	63.57629	8.60477	0.00000	4.10718	27.85	8.60845	46.52533	56.40953	5.81714	7.09743	8.21491	2.43215	8.41407	9.59592		1147.26006
19.91667	6.35034	77.01494	9.50419	0.00000	7.62023	-11.78333	5.45589	42.03775	50.99150	7.96460	6.85908	7.51157	2.19280	9.83898	9.12336	8.48419	1133.09797
5.16108	8.16831	79.36508	8.24977	0.00000	4.60589	48.77275	7.65383	81.84591	13.29488	7.30130	8.26150	8.54247	6.33919	8.86082	9.61278	5.17163	1185.33140
19.91667	9.06883	58.91744	5.26717	1.00000	10.61830	-11.78333	8.09437	32.62158	34.15182	9.20696	6.89586	7.32169	3.29329	5.21178	30.59929	9.88951	1112.19019
117.33333	9.43826	69.69156	5.58964	0.00000	9.67061	34.85	7.50352	53.44189	35.22263	7.40265	7.19367	6.30531	3.65797	5.53465	18.23401	9.87159	1146.48923
75.92694	5.47016	65.09389	8.88602	0.00000	6.36183	14.46693	5.71072	33.22407	40.91081	8.22871	6.49580	9.61182	2.45254	7.82865	26.38670	8.71362	1073.92272
22.53083	5.97897	70.04476	5.18554	1.00000	7.51438	44.22639	5.30425	66.08791	43.82130	8.04327	6.91780	7.06680	3.79033	6.78029	9.83591	7.98384	1118.00269
105.75635	10.90751	60.54854	6.08414	1.00000	7.20612	10.29085	10.49771	26.86199	33.83539	7.27450	6.84300	7.33204	3.40572	6.63968	19.71550	8.28261	1131.01298
68.88871	6.15601	73.89231	5.60739	1.00000	9.04293	25.95533	6.35547	40.28113	49.81603	6.88176	8.49783	8.43138	7.25214	5.86794	35.33670	7.06760	1194.20552
-2.12139	3.62479	71.26456	8.71441	0.00000	5.62746	52.48173	7.75002	16.80401	20.72211	8.85732	8.62057	7.85470	7.95766	9.24870	-2.54647	10.93707	1138.00575
3.50309	9.14408	68.16012	6.37741	1.00000	6.22375	34.15429	8.18703	42.02119	40.67407	7.94748	8.18596	7.85642	7.69836	7.39514	9.77194	8.52069	1113.81601
-111.78903	7.28735	61.40050	7.84088	0.00000	6.22771	33.35283	9.19250	52.95160	46.17648	7.22201	9.10178	6.79038	12.85512	8.75999	11.78885	4.78556	1120.80153
112.9	5.21031	61.58304	4.32761	0.00000	8.07833	27.85	7.61896	46.17950	37.55964	7.60972	6.16276	9.06982	1.94354	4.14397	-7.33554	7.17673	1072.88409
-44.31389	5.58923	65.90959	5.32598	1.00000	11.45642	-19.7625	7.45869	51.43348	30.15390	8.05038	8.72510	7.46937	8.99129	4.58770	41.15471	8.47454	1102.58756
6.10237	6.73846	74.03449	5.82041	1.00000	8.04995	46.18396	4.50172	55.40519	20.75239	8.15925	7.71337	7.09145	4.32990	7.60365	22.45862	5.46824	1085.46369
105.89333	9.02271	62.67682	8.20409	0.00000	5.86494	34.56861	9.63102	52.75859	52.46108	6.59335	8.63107	6.26584	8.98474	8.93097	11.12042	5.45440	1131.59038
-44.31389	5.23531	60.39062	5.21661	1.00000	7.79170	-19.7625	6.74807	58.30707	45.43688	8.79260	6.43653	7.99305	2.84597	5.72585	22.13671	6.15041	1151.67997
-56.52361	6.03751	62.47785	6.12911	0.00000	6.52241	-33.38056	8.23161	46.44880	44.66995	7.66535	6.08032	5.25733	2.44692	9.86219	8.73524	10.62046	1152.80036
12.84052	6.20313	66.80032	5.12101	1.00000	7.60548	45.78071	5.71822	40.59697	51.69532	5.88549	8.12048	7.91053	5.80795	5.71848	9.66078	6.31798	1159.32367
-103.42897	8.07533	71.35000	7.89962	0.00000	8.30710	20.28527	7.23070	17.73038	53.70763	5.17049	6.93064	8.26920	1.71032	9.49663	-6.47756	9.19479	1159.52683
9.17702	8.42710	66.85833	7.14582	0.00000	6.82076	48.78232	4.65459	38.00580	50.45220	6.53744	5.65080	6.71481	2.61674	9.11684	25.84517	6.74807	1138.89380
75.16878	5.13121	73.03078	9.28863	0.00000	5.94827	30.81383	5.45085	31.06487	56.97741	8.19306	7.72882	5.42444	4.73875	7.72538	22.15223	8.61588	1177.78628
76.11996	4.07188	71.94385	11.52177	0.00000	4.19341	11.12018	9.42408	79.97054	47.49952	7.31657	6.63336	6.83929	2.49883	7.96571	5.44747	11.55175	1188.62931
84.63445	6.35813	71.88046	7.97510	1.00000	9.91404	24.81757	6.19817	45.38925	46.58885	6.69825	8.50961	9.39864	7.87790	7.83040	17.45256	4.22801	1117.95947
-42.19667	11.39884	65.60941	11.00637	0.00000	7.04047	-21.41222	9.20837	44.80413	46.22189	7.22137	7.28706	8.88727	3.60867	9.72672	19.94373	8.59102	1188.38498
34.34691	8.04173	73.57342	8.15573	0.00000	6.50818	61.78491	7.68694	67.42373	30.41962	7.61288	6.21501	8.44272	2.75015	9.16661	24.64860	8.73456	1098.78855
-6.90656	5.29899	67.48000	8.76365	1.00000	6.21004	33.92866	8.34133	27.21568	41.95654	6.07930	8.21668	6.77700	4.90866	9.88516	6.32050	10.62854	1183.99884
9.5926	8.01364	70.29545	6.80747	1.00000	9.08179	52.86147	9.06033	25.59469	51.41520	7.69974	7.33506	7.45213	2.63295	6.46522	15.76535	8.53282	1050.48531
-1.64295	6.52090	64.15639	6.96570	1.00000	11.16537	42.8139	5.79806	60.11246	15.33650	6.38890	7.59201	7.90429	3.67882	5.13143	18.91412	10.37183	1173.70065
-71.29144	9.01329	72.77963	8.34189	0.00000	5.96087	41.54566	8.28292	41.79991	38.16459	9.87356	6.81164	6.53505	2.09593	8.67758	16.78644	3.89222	1117.57083
-1.32471	9.33953	70.46909	5.89703	0.00000	8.48716	51.40148	7.81057	58.84166	51.71558	7.19073	7.77669	7.68645	4.22962	7.94810	16.63663	7.70501	1075.89824
-88.31476	7.77075	83.02089	4.17879	1.00000	7.58000	36.61033	4.12376	66.82544	26.24731	7.35999	5.89322	6.25610	1.74252	7.45618	21.87981	6.71281	1071.19272
-0.29825	9.11424	68.36612	4.38087	1.00000	10.13503	51.39148	8.70088	57.94219	54.74413	9.11475	8.79358	10.40900	8.98730	4.59841	9.22485	8.79268	1093.68581
74.83554	9.22957	73.40001	5.56639	1.00000	8.86256	14.62072	3.61449	76.68819	62.77145	7.32895	7.18303	7.84880	2.68109	8.62894	28.46288	5.29157	1164.44298
-78.19444	5.85384	70.86482	7.03557	1.00000	10.46486	38.91817	7.57109	48.73567	48.33393	7.07246	8.20396	7.13122	6.41009	5.35049	14.43447	5.82430	1184.43114
117.63083	7.68560	64.16507	4.71070	1.00000	7.86471	35.50056	8.16294	23.07728	55.06358	8.76653	8.78640	5.46497	10.38073	5.87581	16.05111	7.38992	1145.53189
-86.99666	5.80091	62.52420	7.41358	1.00000	8.88996	33.45122	5.94960	61.37010	37.98473	8.18707	5.47163	7.58339	2.00173	6.62991	17.13366	5.15315	1088.33687
-75.23266	5.50351	68.13750	3.95204	1.00000	7.37100	43.1009	7.37797	56.06165	33.97975	7.69797	6.67876	6.93594	2.03810	5.22941	0.27447	6.93662	1191.58247
-89.71472	6.81648	66.92885	8.24035	0.00000	6.74819	13.73417	7.47705	47.24592	48.37922	8.17448	5.40882	8.25099	2.02018	7.50245	28.04252	6.42535	1158.21645
-80.58556	8.00372	75.33190	6.25457	0.00000	6.43473	22.98212	4.10578	42.51940	37.12744	8.77059	7.86362	8.40079	3.98868	9.57966	5.10939	6.84183	1150.25644
76.35484	5.19790	73.06784	7.38577	1.00000	8.70630	10.10649	6.02658	68.40056	33.72919	7.03308	7.32402	8.69139	3.92200	7.18055	30.68629	6.63845	1113.13602
-41.45861	8.10514	80.88205	5.78790	1.00000	10.60354	-4.42472	7.88698	49.15574	55.19251	7.25139	8.81532	8.28595	10.83390	6.10802	30.34804	9.85375	1172.34639
12.70038	6.26580	70.97183	7.04980	1.00000		45.9836	7.80840	56.24859	43.20305	6.47618	7.94765	8.19479	4.78397	5.98989	10.57134	8.63585	1144.64857
-81.24441	8.89270	65.94630	7.60099	1.00000	8.16960	23.15678	8.70260	11.60374	49.55209	8.00410	8.25424	7.80261	6.14785	6.83274	19.19206	8.92408	1147.33815
3.64633	9.67464		4.43495	1.00000	10.33461	6.8485	7.99100	29.78705	39.59280	7.37629	7.81700	5.53674	4.35890	4.82949	18.69545	10.32864	1064.02177
-50.19556	9.58125	72.15708	9.97352	0.00000	4.66210	-19.72806	10.51377	32.37110	39.57047	9.24115	5.65794	8.52720	1.43694	10.70722	22.51284	7.70493	1144.73086
-69.96533	6.24317	66.85339	8.04518	1.00000	9.87783	43.91452	5.30111	62.32731	49.22749	6.65474	8.19764	7.55857	5.94948	9.45828	17.39698	4.19542	1087.58034
-74.15987	9.53855	73.86414	7.79713	1.00000	13.09887	40.82232	8.13589	48.94877	43.30077	8.92996	9.91977	7.19383	27.32281	4.43751	25.65826	11.99933	1188.12783
71.67164	7.20543	74.45945	7.34934	1.00000	9.94201	30.29184	4.96100	40.36453	49.35377	7.22146	5.98049	8.23038	2.71213	7.52080	27.60118	5.98257	1115.32359
-2.58736	7.46821	79.13086	6.12746	1.00000	9.15304	56.56317	8.81720	64.72779	46.60500	9.07725	8.47190	7.25158	6.32485	6.03714	28.37690	7.49529	1121.55841
77.9129	5.32293	75.75841	9.62112	1.00000	10.72539	25.6439	6.87673	77.21548	49.13813	9.42506	10.07320	8.38666	30.97891	8.00038		3.59291	1133.38891
-73.75513	9.87698	66.85693	7.27682	0.00000	7.16122	40.60538	7.95857	35.11852	52.26817	6.97458	9.00899	6.34233	11.67280	9.01411	12.17108	6.73460	1131.70318
13.32127	4.39407	51.12882	7.33666	1.00000	8.50988	52.59319	6.73601	44.80636	36.11950	6.93002	8.69065	7.55921	9.32824	7.55582	2.56834	6.44515	1158.90373
-82.07842	6.67404	78.20683	6.61858	1.00000	9.11090	26.91756	4.83688	51.06397	36.84039	7.95825	7.20187	9.39160	4.34645	7.57734	17.37133		1170.91002
2.95924	6.27851	60.53318	5.66650	1.00000	9.50743	36.76775	7.09650	58.60725	22.32758	7.84648	7.92685	7.81016	5.51674	6.76953	29.25536	6.61299	1191.64644
137.5	9.18917	74.41656	7.70293	0.00000	7.39545	34.9	8.40419	32.88028	48.04636	8.31993	8.86075	8.68123	11.17616	8.82246	10.17257	7.80791	1168.70522
43.83992	3.46238	73.74690	9.52023	0.00000	3.37141	55.39485	6.07971	56.42509	45.74001	7.43080	6.43216	9.31676	1.67829	9.09194	20.49085	9.54006	1105.93078
-73.86586	9.43460	74.15834	5.79773	1.00000	9.79497	45.43341	2.62814	46.30594	45.84676	8.02345	8.92014	8.28866	11.31006	10.25055	28.28468	6.03258	1117.31340
29.41824	10.42787	64.36604	7.33705	0.00000	6.63800	45.99194	7.05380	39.51741	53.45782	6.64970	8.03796	6.47351	6.51449	7.85858	25.41543	6.75311	1121.95769
14.66737	9.27919	68.62666	8.83453	1.00000	8.22254	41.55947	8.51641	34.10799	43.78144	8.35378	8.13190	7.16693	6.89563	7.54352	29.90107	9.39249	1161.24331
105.75635	9.31830	63.94739	11.16176	0.00000	4.91029	10.29085	8.40737	40.29806	34.44471	6.84359	6.60751	6.92358	1.73702	8.46866	24.73341	6.12684	1119.08486
-81.38758	5.73528	70.99991	6.69744	1.00000	8.09738	30.17746	5.02310	65.71975	47.56583	8.46151	4.90552	7.47245	2.66439	8.17372	11.08542	5.15497	1141.94899
-82.00919	7.46283	69.80057	4.75303	1.00000	7.82819	23.04419	10.16060	54.32308	66.66838	8.11876	5.00455	7.34942	2.33037	6.06962	8.13202	6.21753	1103.78882
-15.58602	7.41691	89.12096	6.79345	1.00000	9.98585	27.76056	5.70064	41.03438	42.03441	7.56611	6.90482	8.03931	2.64698	6.60736	23.79704	6.23665	1106.93869
120.82747	9.96227	62.24318	9.99819	0.00000	6.59890	37.30553	7.35887	35.76153	25.24829	7.19607	7.52787	6.17682	3.61717	8.10226	12.84282	6.80703	1134.50395
-74.15987	4.83144	59.24446	11.57244	0.00000	3.80485	40.82232	7.48703	43.93379	38.40021	7.92511	8.42460	6.54540	6.75049	7.88507	23.57820	9.37335	1064.61383
-123.02621	10.73305	66.06416	10.74463	0.00000	5.71099	44.99012	10.61883	39.71193	41.79757	7.72454	8.83327	6.46819	9.78888	9.98323	18.90590	7.73238	1120.33310
6.74549	7.88266	62.99552	9.55255	0.00000	5.67340	49.5099	8.71136	46.76761	43.69401	6.98337	8.17606	8.01729	7.48783	8.11281	6.81344	5.27264	1176.14383
4.63031	11.54996	69.19395	9.22914	0.00000	5.78535	43.67681	10.08760	48.30357	51.23919	5.19898	6.35970	8.39265	2.12122	11.22203	25.21672	7.89782	1057.51828
-81.26367	6.54416	66.37215	7.86683	1.00000	9.78981	28.90054	5.73354	47.56302	26.77982	6.90847	8.81970	6.36904	10.77560	5.28500	19.57417	6.58565	1075.32582
-81.26367	5.70689	54.21800	8.97743	1.00000	9.17643	28.90054	5.00036	39.92036	40.67628	9.19652	6.90306	9.80897	2.33483	8.03421	28.42817	4.23373	1150.34599
-100.44843	6.03030	61.10962	6.46421	0.00000	5.96398	20.74122	7.31611	25.55212	41.03322	6.72232	8.22893	8.25186	7.04528	7.60404	1.80080	5.56508	1118.10320
107.60389	7.13928	66.24675	8.49273	0.00000	6.16391	-7.01833	5.55274	58.65701	41.31072	7.63368	7.71352	7.62422	3.98633	10.23496	23.51931	8.18059	1090.84952
35.96944	8.53375	69.15149	4.66805	1.00000	9.24115	56.03361	9.64287	45.54931	45.57128	7.20084	7.95850	9.02399	4.85417	5.29454	22.60524	7.93970	1119.59929
-44.31389	4.64793	70.97187	9.72440	0.00000	4.62938	-19.7625	5.55973	47.94625	38.48595	8.92662	6.40435	8.00935	1.19767	8.19977	18.72352	8.63793	1099.38490
119.58627	13.36166	75.49018	6.74093	1.00000	4.76039	23.5654	11.07981	39.39466	27.06403	8.01144	6.70042	5.37378	3.46243	8.28430	18.74268	9.20338	1116.31986
76.11996	7.68436	59.77049	8.27304	0.00000	6.33946	11.12018	10.44931	19.95795	64.08832	7.57028	8.17641	6.83895	6.37165	8.36918	7.49445	5.22688	1194.52638
115.04814	9.08923	67.88187	7.30937	1.00000	7.48520	30.24706	9.16122	52.07651	54.32576	8.49648	7.76779	7.29258	4.90217	7.35090	-4.27597	8.38470	1171.49715
9.17702	6.81145	75.18932	4.97836	1.00000	10.56040	48.78232	8.81527	51.63402	52.27883	8.25841	8.19492	7.40142	6.22533	5.26158	18.40787	7.84223	1075.17510
-15.58602	5.65563	66.01551	6.92109	0.00000	6.56441	27.76056	6.71038	42.03383	59.55761	7.92242	7.09200	7.81499	2.20807	5.97539	3.66433	4.97581	1165.57695
-80.31727	7.80626	60.18157	5.52435	1.00000	9.00682	25.67927	5.58997	33.19312	56.84600	7.54284	8.32331	6.46699	5.74486	6.40266	32.47713	5.36390	1160.47734
-73.20483	7.29908	75.55457	8.28369	1.00000	9.75696	41.16704	5.09462	52.07966	56.28815	7.40180	7.30170	8.13279	3.62232	8.45780	16.31190	3.59158	1065.69424
104.1451	6.10777	63.70304	5.00058	1.00000	15.17218	15.79408	5.31087	64.31252	35.20720	7.03820	7.14016	7.29681	2.86958	2.70104	7.24278	12.05428	1163.69560
78.15794	8.99661	67.71565	9.81047	0.00000	5.79295	12.1277	9.24598	50.39757	56.46039	7.08639	7.51373	7.48911	3.71419	9.87324	11.97771	4.88418	1119.87655
-37.03861	8.83487	59.58905	7.43717	0.00000	7.96718	-10.90889	4.33721	57.73750	58.13343	7.56726	6.36734	6.60380	2.64481	9.23485	29.14355	6.66815	1185.66595
4.69889	10.65311	64.48713	5.40061	0.00000	7.75835	50.56149	9.76398	61.01726	29.29110	6.38456	6.71127	7.17179	3.09441	6.50943	19.11103	8.97877	1057.67463
43.38531	5.72921	58.34998	4.53119	1.00000	7.36558	9.89206	5.26438	34.98706	31.70388	8.35834	7.18886	8.25563	1.93391	6.85122	3.85730	8.15883	1055.95477
76.56719	7.50189	80.17932	7.33298	1.00000	8.81979	24.41288	8.58754	48.12132	47.93446	7.57320	7.47772	6.57544	3.75616	6.92020	11.71308	8.27812	1137.89233
5.58472	7.22821	64.44115	5.31270	1.00000	12.45914	52.14	6.94506	24.11142	40.47418		7.36503	6.75232	3.00872	3.77088	-3.19190	10.39326	1104.83165
76.03889	6.34011	65.06175	4.23626	1.00000	7.86753	18.18158	5.80617	48.55679	39.09861	7.60209	6.83033	7.24313	2.68632	5.16857	10.66611	8.36494	1152.87444
56.36091	6.10171	68.58557	7.38491		6.99158	51.78771	7.09564	41.87093	44.36855	7.30456	7.28978	7.10086	2.32890	7.85622	23.90586	9.22647	1196.72385
122.8637	8.45547	78.74035	3.80911	1.00000	9.09396	9.3337	8.67386	56.66100	46.63977	7.43820	7.38691	8.24119	3.74020	5.17497	-5.16884	8.13483	1159.71329
4.8951	6.91655	63.95309	5.36097	1.00000	10.28652	44.92801	7.75770	63.74121	53.29436	7.41907	7.16596	7.82748	3.15587	3.91377	23.78003	7.22170	1195.18859
-50.19556	5.82920	75.51002	5.98688	1.00000	7.55020	-19.72806	5.20582	35.04335	81.07024	6.63709	7.95599	7.55597	5.64840	5.53579	6.54700	6.88236	1187.46020
137.23333	7.61104	69.86729	10.64955	0.00000	5.79993	35.8	9.36088	54.35931	33.68653	7.42247	7.70141	7.98327	3.34926	8.38809	11.46158	5.00342	1163.09850
-117.29198	8.24578	59.36510	9.35168	0.00000	7.19037	33.03699	8.73893	65.85009	28.49464	6.58267	6.68755	8.77981	1.70352	8.47398	34.89318	7.94206	1101.60620
120.56528	11.03985	70.25883	8.59768	0.00000	7.52408	14.66	8.47708	56.18564	33.08359	6.52072	6.63394	8.90821	3.49532	9.62375	5.76208	7.95272	1136.90862
72.93924	6.13256	60.42010	7.97908	0.00000	5.37348	18.87813	6.69246		46.14326	8.67799	7.33205	5.07929	3.11650	6.94447	10.16764	3.79356	1148.49766
-1.05366	7.45500	68.01082	6.91208	1.00000	9.72339	43.71032	7.74025	50.84361	52.68843	7.67997	7.60578	7.18550	4.93449	6.14579	-14.15555	9.24650	1090.83991
-78.87836	9.75803	75.78300	6.41729	1.00000	11.96687	35.05266	8.92804	39.60267	38.36445	7.73022	7.30229	7.09147	2.98477	4.56398	35.21822	11.35028	1082.58054
151.07986	7.24212	63.00097	9.09781	0.00000	7.83072	-33.88096	4.69948	48.95182	35.58236	6.81260	9.14863	8.13668	12.58740	7.89717	20.63695	7.28346	1187.97072
37.55	8.55202	74.45829	4.55406	1.00000	8.31830	6.03333	8.09262	51.57195	29.20009	7.58939	5.38521	7.53618	1.55301	6.11258	12.29028	8.02729	1113.75517
126.28333	4.94818	75.85464	5.71624	1.00000	7.19257	45.35	5.60755	53.91991	42.99759	7.59469	5.64656	6.26014	1.23006	5.72654	8.97290	6.54956	1196.58734
71.57118	5.16242	68.83683	8.88017	0.00000	5.06030	32.87533	6.50553	44.74699	37.62962	7.74764	8.03128	7.46509	5.50719	9.55985	26.08263	9.57934	1169.10908
74.4818	10.81462	52.37681	7.56986	0.00000	6.16724	30.21121	9.55633	40.37304	38.80320	7.55895	5.11362	7.37831	1.70927	9.53189	21.42592	7.21622	1061.82404
13.44275	6.32080	80.33479	4.84682	0.00000	7.80208	38.07789	6.75761	56.04022	33.07500	7.67301	7.31527	7.05417	3.17274	5.56710		6.05630	1112.29540
5.2875	6.35102	73.61969	6.41598	1.00000	8.73512	51.65333	5.42257	45.65123	36.98720	8.48339	6.65002	7.48714	1.52826	7.79219	17.08169	6.37546	1082.84255
10.30215	6.08890	72.33400	6.94637	1.00000	9.72514	53.94313	6.48504	29.09731	34.75522	7.39673	7.10409	5.65330	3.64498	5.98681	24.98292	5.26316	1135.68921
117.33333	8.22686	80.82510	7.83515	0.00000	8.37517	34.85	5.21740	32.26204	74.03468	7.13658	8.31646	8.28252	7.50674	8.49524	34.97785	7.39292	1077.76343
76.03889	4.89087	65.16530	9.04673	0.00000	6.63172	18.18158	6.98604	48.18155	54.30731	9.46847	6.33265	7.32835	2.25968	8.74322	26.19669	10.27508	1073.94434
10.78222	0.31419	0.00000	5.90865	0.00000	4.55274	36.46917	7.00547	53.26214	57.71812	7.63550	5.12348	7.63801	2.06477	5.99133	23.73502	0.26199	1134.43812
27.06365	8.98642	64.29364	3.65014	0.00000	9.57186	50.18545	9.12750	58.79854	36.47944	7.31346	7.17966	7.23538	3.63172	4.91842	0.57410	8.08592	1138.85012
122.74754	8.73431	54.61582	6.86256	1.00000	9.49567	40.85158	8.30049	48.00974	50.81872	8.30170	9.08877	5.97332	11.98735	6.17776	16.07602	9.68166	1067.86096
11.412	5.87700	62.67312	4.85962	1.00000	7.47505	45.50369	5.40340	36.09912	31.85184	8.43041	8.74739	7.88877	9.40730	6.56462	11.33896	7.58751	1176.86255
48.41667	5.88550	65.27065	3.77686	1.00000		-17.83333	5.91504	42.57446	42.72197	7.06551	6.60503	6.22143	2.85837		29.06561	7.01744	1158.04191
151.07986	6.23861	65.46300	7.73803	0.00000	5.52219	-33.88096	8.43307	23.23021	16.47079	6.63979	6.62608	6.02798	2.32576	7.24669	8.10781		1137.36607
9.00472	8.73489	60.53271	5.60295	1.00000	10.13461	4.2475	7.75242	46.32164	49.78962	9.03671	8.54015	6.87555	7.34347	5.40919	22.58526	9.88213	1100.31079
-75.23266	4.60217	78.09549	8.32631	0.00000	5.88386	43.1009	7.32775	46.75142	36.95845	8.37555	10.53988	8.75013	49.30187	8.40565	14.00142	9.99590	1051.28089
28.28489	11.71664	81.50188	10.05531	0.00000	7.17140	48.15659	10.15868	36.77737	33.05278	5.76023	8.19827	7.39447	6.35428	10.03634	13.31996	8.27351	1089.48713
12.84052	4.52944	67.32995	3.34298	1.00000	6.56414	45.78071	7.60808	25.75735	30.23944	7.17907	6.47449	7.02573	2.43569	3.27816	0.00089	8.04197	1192.24878
51.67462	7.95895	65.62858	5.64381	1.00000	11.70742	32.65246	7.40840	53.69579	46.39291	8.60343	8.17186	7.25455	5.35669	5.12732	11.41254	9.88444	1052.44916
6.26667	7.17786	68.86558	5.02677	1.00000	8.88200	51.21667	6.01918	34.06589	38.71422	6.04132	7.96102	6.92535	5.77564	5.66900	-6.80315	6.71977	1104.79146
-89.66123	6.39436	64.27702	6.35813	1.00000	10.10272	21.28306	7.06741	58.66530	44.05429	7.08141	7.79231	6.50473	3.79155	5.22204	2.57834	7.87689	1114.48323
78.15794	11.37517	68.10168	9.07348	0.00000	6.51823	12.1277	10.82515	61.64121	46.98217	8.79970	6.70535	5.16147	2.04081	9.89212	38.02053	6.40700	1120.56347
-119.27337	6.09304	75.96288	9.52557	0.00000	6.05229	50.26729	5.30705	37.88354	72.62641	7.14531	8.16125	7.02680	6.64644	8.33541	-5.52316	8.02677	1167.02142
57.3552	9.15440	53.46932	6.19509	0.00000	8.21389	51.4781	7.14204	22.57422	43.82629	7.74360	6.47163	8.40897	2.94038	9.56324	9.03282	8.29282	1158.31804
-74.26419	4.88208	76.39977	8.13881	0.00000	5.26031	4.73245	6.17837	30.69738	47.23878	8.17971	7.64886	7.53748	4.27740	7.89558	7.05041	8.99782	1066.27109
22.53083	10.87222	60.60709	9.84440	0.00000	7.70257	44.22639	11.63777	63.03430	23.58288	7.69811	9.54684	8.99602	19.42623	10.76453	29.94146	8.35435	1070.80423
-79.62603	7.81385	71.89539	8.29767	1.00000	10.98479	8.88988	6.73565	32.51050	46.09646	7.86015	7.00448	7.73133	2.74344	5.88844	17.24421	11.15837	1167.58457
43.38531	7.69781	75.83881	4.04140	1.00000	8.49702	9.89206	5.24949	54.64089	30.90237	7.53204	8.65289	6.37403	9.05440	7.70309	6.30708	6.33292	1153.64478
15.00835	4.88952	77.88110	8.66728	1.00000	10.63967	51.14942	8.05082	39.62080	60.90555	4.99735	7.23208	7.57092	3.75264	6.88457	11.71443	4.97671	1096.84601
3.50309	10.29622	66.77377	8.47723	0.00000	6.41098	34.15429	8.88010	35.58096	36.72829	5.75974	6.92024	5.80712	2.64145	8.50702	11.30152	6.27794	1165.63172
100.04427	6.55248	74.26425	10.96030	0.00000	4.93275	13.8196	3.56598	34.14005	53.14182	7.10195	6.34691	8.32537	3.78278	8.56399	-10.61632	6.50825	1154.69558
-2.98333	10.48307	69.58835	5.59336	1.00000	7.29290	53.83333	9.76305	62.93396	43.53519	7.30105	8.80591	6.73404	9.18441	6.34083	2.59073	8.19536	1091.83116
88.58	8.52593	52.38211	7.20073	1.00000	10.43429	23.18	8.14743	47.43909	41.88060	7.49910	7.97800	9.64703	5.54628	5.65745	26.01147	9.70786	1138.51962
22.53083	8.89264	76.59489	8.93413	1.00000	7.68793	44.22639	8.42288	18.17242	49.18563	7.26403	6.47778	8.32124	2.36011	7.91835	6.80203	9.06060	1129.79072
46.10925	5.28841	70.63055	6.48918	1.00000		43.35071	6.28420	67.75022	47.53053	8.00037	6.93663	7.63923	2.21712	7.73269	22.62576	4.71528	1073.39538
-85.43772	6.61786	55.85716	5.25893	1.00000	7.37894	10.63504	5.01099	56.66734	42.43328	8.67531	6.95607	8.75685	4.45984	6.33019	-1.04825	6.52695	1068.93595
-79.62098	10.20093	65.20496	9.98748	0.00000	6.23928	9.15093	11.83800	46.33628	21.81925	7.63256	7.16701	7.30534	2.47585	10.63969	35.63448	8.00559	1100.83372
-77.96389	5.84863	59.79922	9.22587	0.00000	6.15785	39.45621	4.82015	41.69273	44.15548	7.13055	7.96395	6.38766	5.95092	8.60700	17.20612	8.41030	1082.64396
3.87723	4.63883	68.40657	10.66245	0.00000	4.13889	43.61092	4.94842	80.45292	44.38924	7.10656	7.07265	7.81667	2.86745	7.71743	-2.15245	7.90837	1099.29464
9.00472	6.45005	66.69233	7.07462	0.00000	8.84557	4.2475	9.45465	61.73996	49.39360	7.32536	6.45342	7.34639	3.57131	9.71611	13.93563	11.16240	1127.09633
