TEMP	PM10	NH3	C2H3NO5	Pb	CH4	O3	warning	SO2	latitude	longitude	NOx	H2CO	PRES	CFCs	CO	PAHs	PM2.5
32.80878	8.77084	8.60938	0.16199	42.65237	6.14364	2.86416	1.00000	7.96258	51.95838	4.47124	12.12232	31.77253	1136.11651	39.95927	9.98348	7.45543	6.14282
3.90400	8.24052	7.85271	0.10245	55.99454	7.71061	9.92347	0.00000	7.19443	29.98869	122.20488	8.40728	31.72899	1141.19522	55.25502	7.89991	7.03571	8.28735
5.54075	7.04066	8.09837	0.06092	71.45027	8.02768	6.28101	1.00000	9.36862	45.9836	12.70038	8.67222	40.99270	1054.53402	30.70741	8.37474	9.64791	6.31946
3.97718	6.82171	6.67493	0.06452	45.68026	8.96899	6.15901	1.00000	7.64821	-1.6	103.61667	7.00130	45.12711	1147.16385	42.22375	6.14895	6.76113	8.89433
-1.09664	10.07261	7.80882	0.50185	38.43791	7.89592	5.94170	0.00000	8.91385	45.39402	9.29109	5.33418	41.27234	1123.95142	19.65086	8.93423	9.61100	7.56861
6.64826	10.03737	8.91459	0.49737	57.97022	7.95404	6.30495	0.00000	9.46664	60.18427	24.95034	6.34653	52.84729	1103.65366	41.78694	7.41380	9.74781	7.43559
-1.17077	8.16473	7.91310	0.10252	56.91540	7.23984	5.98629	1.00000	8.49561	56.11281	69.49015	7.44146	51.62975	1089.50982	44.29163	5.96612	7.81521	7.92874
36.28259	8.68808	8.10968	0.16904	65.76604	7.41525	9.44342	0.00000	6.76003	48	-4.1	8.69553	47.39989	1088.19260	64.72997	9.53955	8.02938	8.26597
13.39363	12.10622	8.01961	3.73523	69.54801	7.85166	10.31047	0.00000	6.97073	52.53048	13.29371	3.58398	44.56260	1184.37723	47.99677	10.52420	7.58750	6.16756
15.48219	9.69082	7.88614	0.33698	11.15169	6.70727	8.50479	0.00000	7.13647	-17.74431	-48.62789	5.55444	60.12136	1123.37361	35.34787	10.58001	6.63865	10.94340
13.03574	5.14840	7.55057	0.02142	52.57497	8.52183	7.11360	1.00000	8.53474	33.98154	-81.23621	7.05519	54.92613	1128.34509	32.31903	9.68948	10.38120	7.53667
18.41128	10.04928	6.41207	0.50958	45.07928	7.25964	3.60122	1.00000	7.76723	14.14989	121.3152	6.53819	45.01156	1148.38148	35.32741	6.41281	9.89013	8.64592
24.32580	9.33103	9.62272	0.25063	50.06329	9.11022	10.02249	0.00000	9.08546	50.76306	-1.29772	6.96836	27.88767	1097.71329	60.35293	7.45255	5.99074	6.15068
17.18703	10.67664	5.89055	0.92191	55.90258	8.41169	9.19826	0.00000	6.94930	-10.33333	39.28333	4.60013	55.07519	1136.13544	46.16626	10.90035	6.70244	10.18321
12.04651	7.64407	8.68941	0.06362	39.83966	8.56337	5.21072	1.00000	8.78904	-3.14306	-58.44417	9.47259	36.67167	1117.05071	40.49311	10.43788	9.57086	5.79625
12.25832	9.86728	5.39890	0.44527	63.84495	7.67609	9.68013	0.00000	5.67930	43.82634	144.09638	7.32563	38.25650	1179.49133	28.55679	10.38540	7.70884	8.63428
24.86568	8.97369	6.58457	0.18047	66.18000	8.53541	9.68787	0.00000	7.94041	51.78967	1.15597	5.93382	48.59641	1056.78800	51.19307	6.65790	5.19449	6.49036
13.31677	10.62206	7.71490	0.86496	31.15730	7.16244	6.95062	1.00000	8.46451	42.67164	14.01481	4.23621	53.82530	1094.85155	30.59375	8.58359	9.23975	9.33090
16.98985	6.66656	8.58532	0.03850	74.72572	6.51456	6.99537	0.00000	9.57597	48.43174	17.8031	7.51181	42.39409	1142.35451	39.54644	10.00714	8.22264	5.31497
12.89810	6.30921	8.89551	0.04481	72.06922	9.43922	7.43478	1.00000	8.71466	13.56667	-15.6	8.92777	64.64658	1167.26103	41.00425	6.68442	8.87167	6.86771
11.99485	6.45750	7.96697	0.06100	35.14033	7.50960	4.79667	1.00000	7.51754	33.92946	-116.97725	9.24072	59.42064	1182.39879	46.04755	7.72036	9.47382	7.91402
3.55484	7.18919	9.06855	0.04026	41.71603	7.52822	7.58237	1.00000	7.98897	37.49223	15.07041	5.47441	36.56863	1090.76732	45.00700	7.71230	13.41897	5.10711
12.16454	7.81011	8.70940	0.07963	39.33755	8.07489	4.52771	1.00000	9.65547	60.18427	24.95034	9.47943	56.99743	1146.33381	59.37575	4.72396	9.05809	9.06288
11.83345	5.46368	6.39613	0.03382	28.38974	8.59765	8.48389	1.00000	7.88500	-22.92306	-53.13722	10.11546	51.68809	1060.20592	41.35605	11.04923	8.06527	6.86831
3.21382	7.16395	9.36312	0.06014	64.89058	7.61813	5.35852	1.00000	6.40864	51.40148	-1.32471	12.18745	41.88483	1068.82814	35.87143	9.42927	6.77197	6.92133
24.57281	7.80819	6.81043	0.08447	15.49854	7.35538	7.94536	1.00000	7.02326	41.15376	-87.88754	6.11472	28.06850	1062.42377	67.61376	8.29628	10.10955	10.96373
5.26373	8.30976	7.92865	0.10958	34.33406	8.25592	8.77737	0.00000	7.36645	21.53889	71.57737	7.33427	63.31295	1123.91677	35.19726	7.74222	5.69688	8.29805
12.20145	7.57106	7.24810	0.06443	32.86957	8.74460	7.47943	0.00000	8.27416	55.25	24.75	5.99583	39.64502	1168.79170	27.61364	11.33434	9.10832	5.51082
17.81286	7.94167	8.51596	0.07444	47.42810	7.75443	7.79936	1.00000	8.53790	22.37066	114.10479	10.43550	51.57623	1126.48222	61.25071	8.47190	9.25030	4.86643
10.26232	10.20687	8.68589	0.59262	28.47635	7.14418	6.18352	0.00000	8.76534	39.96097	-75.60804	5.87350	46.63224	1196.30060	49.13072	9.31092	9.83921	6.89671
6.86216	6.98553	8.25220	0.07919	21.82058	8.74002	9.32958	0.00000	7.97564	37.74615	-25.66689	4.31135	42.86704	1146.38635	30.22812	2.93526	2.57515	8.93439
9.32286	9.81512	6.98071	0.40433	39.71757	8.30368	5.82365	0.00000	5.87700	21.28306	-89.66123	6.66296	52.72083	1060.50571	45.84831	7.38109	9.63751	7.19920
33.13644	10.50392	9.72112	0.77774	46.59710	6.41019	5.08939	0.00000	5.24214	14.37395	100.48528	5.10997	38.53908	1145.78719	64.19084	8.49618	10.33005	7.58326
-0.62380	10.37028	8.17829	0.68355	67.41819	8.36176	7.38311	0.00000	8.63930	-10.33333	39.28333	5.18496	62.99851	1154.39721	58.60805	8.70806	9.65220	8.11305
1.27003	4.44563	9.74037	0.04592	44.16908	8.81170	8.98117	1.00000	6.85925	20.22816	-103.5687	7.83265	28.94111	1165.32100	22.04139	9.90758	9.41732	7.65122
16.40664	8.15287	6.57344	0.10768	63.96757	8.50012	5.14794	1.00000	8.20450	45.75279	130.57211	8.43628	34.52563	1156.09179	56.22455	5.04278	10.67260	9.03474
10.79834	5.75020	7.23404	0.02563	28.11494	7.22379	5.65646	1.00000	7.63706	35.64889	117.27583	8.78726	23.61819	1196.16964	54.12366	9.94444	9.43727	7.79081
-4.14956	11.83259	9.24553	2.84606	32.55130	7.31581	8.08523	1.00000	7.50899	53.0233	-1.48119	0.00000	44.88384	1078.71824	39.27922	9.63665	7.18152	10.44755
16.81059	8.19271	6.77636	0.11020	42.72562	8.21774	7.03392	1.00000	7.77226	-6.8	39.25	6.15568	43.04979	1118.21310	40.11353	7.86240	11.02546	9.35785
17.45169	10.48443	7.72629	0.76120	58.37192	9.04863	6.25002	0.00000	6.52184	52.48173	-2.12139	4.35471	29.10903	1152.43862	35.26233	8.75383	10.38119	8.15439
14.27338	6.77527	7.12158	0.03200	34.23187	9.20445	10.04783	1.00000	7.67941	54.60528	18.34717	8.91292	61.24126	1070.33969	47.39567	7.48080	10.67372	10.88540
34.72699	9.51234	8.78275	0.31056	48.06098	9.15854	5.22557	1.00000	6.46058	50.06	43.2379	9.39501	31.02296	1100.87086	34.36581	5.73724	10.43865	4.64136
-3.56639	8.43912	6.57580	0.13201	56.92671	8.47457	8.12884	1.00000	7.31579	52.48173	-2.12139	7.70752	34.16883	1088.32984	33.66091	7.40861	10.06118	9.49767
13.95015	9.76730	7.32414	0.38768	62.37587	8.21680	6.19924	1.00000	9.53329	23.9028	89.11943	7.94748	64.15246	1134.15075	58.18551	5.54282	8.53955	10.36397
21.91884	7.33800	7.08838	0.04503	70.12291	8.26884	7.37584	1.00000	5.50934	38.47917	-1.325	10.83192	26.98312	1124.16895	53.50604	6.83104	7.81365	5.96603
2.36401	9.72092	7.46634	0.38699	37.06184	10.07902	3.02166	1.00000	7.43025	53.77166	38.12408	7.41157	49.87806	1112.96812	33.29197	5.05400	11.95909	10.42299
8.23739	9.02792	7.01026	0.20596	44.52095	7.68875	3.94053	0.00000	6.89704	33.43443	-5.22126	5.71862	54.69489	1090.20031	37.86664	10.09893	8.54970	6.97337
24.53031	11.06878	8.41754	1.35603	44.60020	8.57399	8.72012	0.00000	9.03081	-0.71667	-48.52333	6.18625	52.26551	1123.15537	38.65550	12.34439	7.92574	8.67331
3.25297	8.05768	6.31460	0.10339	67.44970	6.52928	3.07956	1.00000	7.92504	37.13548	-3.67029	8.79904	54.45921	1090.54442	54.54820	7.22473	9.09284	6.67154
13.61847	11.10624	8.87404	1.40779	63.34171	8.67765	6.04892	1.00000	6.70976	13.51825	99.95469	5.08712	31.83646	1134.27700	49.00409	6.49686	9.41265	7.61029
26.59286	9.39819	6.98767	0.27540	45.11371	6.10065	8.98686	0.00000	7.11431	24.81757	84.63445	5.62677	45.03456	1138.97465	63.92774	9.00342	5.98950	8.94114
11.23573	9.62207	8.28174	0.34407	50.21272	8.78178	7.06801	0.00000	7.60786	45.40008	-73.58248	5.78831	37.66799	1136.48278	70.01496	8.64139	9.27370	7.74425
34.41068	8.87119	8.98267	0.16486	46.67769	9.46193		1.00000	6.60404	41.20485	-8.33147	6.35622	56.48364	1074.89553	27.58128	8.06157	9.77863	9.09574
10.96806	3.76645	7.30197	0.02380	67.11546	8.87425	9.72012	1.00000	8.36792	7.62789	4.74161	7.54257	36.91920	1178.83608	61.30277	11.86775	10.13628	7.59359
12.87164	5.45948	8.21776	0.02913	36.21662	6.49806	8.10073	1.00000	7.93208	34.5624	38.28402	7.83216	68.72133	1156.94508	25.11108	7.69914	9.26266	7.08569
27.02834	7.88258	7.59922	0.08148	56.62487	9.24607	7.13077	1.00000	6.07355	23.73333	114.68333	6.94436	33.23244	1129.91219	55.11617	8.00420	12.22775	4.78779
20.45176	10.38833	9.52666	0.70047	43.37382	7.46707	5.29074	1.00000	7.96328	50.8	3.16667	8.41455	44.53571	1052.22827	54.08423	6.53962	12.31261	3.29697
-4.11726	9.99509	7.80655	0.48289	49.92205	7.93185	9.23188	0.00000	7.92025	-21.44236	27.46153	5.76965	49.97452	1178.20602	40.74952	10.80723	6.87440	11.42919
3.02896	6.73539	7.84426	0.06081	22.71166	6.73903	9.20537	1.00000	8.03539	-7.76667	35.7	8.57437	45.05981	1165.67978	51.48649	10.69208	11.47466	5.03992
24.17891	9.87653	6.38253	0.43777	42.36418	6.90134	9.06445	0.00000	7.09097	61.78491	34.34691	5.08743	47.92714	1189.21499	34.30213	9.72585	6.88365	9.49573
14.41224	11.78007	8.43063	2.69383	51.47282	6.71416	10.41434	1.00000	8.27976	36.76775	2.95924	4.47167	40.36391	1194.69047	69.24233	8.16866	8.86353	7.52551
4.99813	11.19065	7.80167	1.52892	53.96881	8.70599	6.29310	1.00000	8.84540	23.49668	86.68363	2.97409	41.06760	1103.81505	41.33046	7.50017	7.74037	8.93241
27.59811	7.99642	7.01893	0.11071	50.57408	9.03435	6.58216	0.00000	7.64208	41.94175	123.50266	10.02931	38.27766	1111.54066	50.09502	8.26824	8.40599	4.47070
15.59376	6.72581	7.42645	0.06012	44.38192	6.40555	6.83737	0.00000	7.74977	45.53069	9.40531	9.24923	27.49407	1079.79278	33.56733	9.96515	7.79488	4.40007
14.30841	7.89318	7.24009	0.07253	27.71487	7.67513	6.44084	1.00000	8.93002	4.2475	9.00472	6.62980	51.88298	1178.70188	28.04103	7.37170	9.88387	10.68649
25.08111	7.96825	7.70426	0.09074	47.31958	7.16695	6.40521	1.00000	8.30200	49.5099	6.74549	6.37557	27.90685	1114.03947	38.15367	7.64308	9.43255	8.97714
10.17032	11.04789	6.41633	1.31429	55.90165	8.21801	9.57008	0.00000	7.69413	-10.91722	-37.65	4.30148	28.19174	1050.27188	20.46862	11.35415	7.02092	10.65578
-8.88554	6.39239	9.07153	0.03978	66.20373	8.00049	9.49016	1.00000	8.03187	7.06273	-1.4001	12.41631	62.64133	1086.78810	35.19512	11.84507	7.22157	5.63521
16.21895	7.97543	8.19655	0.07889	38.21105	6.71831	5.26395	1.00000	7.22127	0.49113	29.47306	8.69406	36.10567	1101.84995	41.81471	8.87008	11.59413	5.73829
15.32689	12.58616	8.30106	6.04456	62.53420	8.33874	8.01222	1.00000	6.56410	37.1759	128.9889	4.83848	59.82441	1180.29058	30.63781	5.73871	7.16782	9.02082
15.88221	9.29123	7.22328	0.23868	49.40906	9.68576	4.64200	0.00000	7.30897	33.50921	-111.89903	6.54016	45.50173	1118.71916	18.93185	10.14841	8.84160	6.45623
20.22211	11.99119	8.15811	3.33194	42.22138	7.78583	5.80934	0.00000	6.71796	-28.24	-48.67028	7.72231	29.96280	1152.50628	38.56475	4.99384	9.20611	10.34473
22.40107	6.49266	6.00344	0.04771	59.54386	8.46859	8.65227	0.00000	8.70556	34.56861	105.89333	8.24826	48.06744	1146.32021	33.99243	5.14729	4.77815	8.10037
11.05522	10.42443	7.99842	0.72133	61.11763	9.02128	10.52330	0.00000	8.62637	51.78967	1.15597	5.99879	67.01490	1151.94288	44.60797	9.21447	7.08037	7.42447
17.43021	8.97274	7.58647	0.18550	46.36704	7.37192	7.15504	1.00000	7.64131	48.06919	11.37703	2.56917	28.22274	1160.59603	50.01732	9.59440	8.51158	10.04167
14.21457	6.80701	8.76229	0.05234	41.18448	7.36098	6.40724	0.00000	6.79585	33.41012	-91.06177	8.32794	37.88964	1090.74609	49.11308	5.72084	9.71452	6.84968
-3.61966	10.58832	7.83449	0.81247	27.98780	9.82841	10.26526	0.00000	8.00172	25.92493	73.66633	8.19482	40.95514	1154.65405	33.38494	12.66056	9.67075	9.91114
8.38279	8.84429	8.42660	0.17157	47.07084	7.09067	5.20976	1.00000	6.57443	56.03361	35.96944	6.72731	59.21100	1152.18659	40.75925	6.19092	10.50471	8.20558
30.69525	10.44102	8.23441	0.74788	62.87590	5.63339	8.53522	1.00000	8.32429	53.51684	-113.3187	3.09315	35.83783	1193.72415	62.46037	8.32464	6.25578	7.82028
16.63678	9.19587	7.63159	0.23334	54.89563	9.36662	9.48492	0.00000	8.81825	17.94979	-94.91386	5.64158	41.96663	1052.36415	41.86375	7.66548	5.31891	8.32769
15.85630	8.68784	8.16933	0.13653	57.72507	8.02811	7.88923	0.00000	7.34749	44.22639	22.53083	3.60686	10.70677	1183.73623	37.78123	9.56241	8.98456	9.53120
8.06088	5.75451	8.64686	0.05792	52.24686	10.29459	6.70373	1.00000	7.66038	52.66277	-2.01111	10.28176	49.88174	1117.94645	35.68499	8.60104	7.65403	7.90164
15.05813	9.04047	6.85880	0.20340	46.68617	7.82469	9.03119	0.00000	6.35584	36.76775	2.95924	5.48430	55.04401	1093.92973	39.29676	8.65013	6.34562	9.68481
16.97801	8.95041	9.28070	0.20991	40.47003	7.25878	9.92747	0.00000	8.45817	-4.24444	-42.29444	6.93094	31.43840	1090.14258	63.83955	8.71907	7.84818	8.42123
28.32972	5.94314	8.99877	0.03893	37.82116	7.35062	7.45072	1.00000	8.86025	12.25282	79.41727	10.41563	56.05822	1070.74197	66.00243	7.24973	10.39097	9.00204
13.99132	6.60398	7.04458	0.04403	47.98114	7.59965	4.70625	1.00000	7.85930	36.33011	138.89585	9.63104	40.22644	1195.22225	55.63869	9.82257	8.14167	7.48428
-9.72360	8.54679	8.82950	0.12003	36.79620	9.88098	9.34339	0.00000	6.00251	57.30185	39.85331	7.10998	63.04083	1109.20854	58.81711	7.17145	6.16304	6.51220
29.16017	5.99291	5.76907	0.05685	47.62113	6.32575	7.69668	1.00000	8.19395	15.5439	73.7553	10.47117	29.07957	1124.57189	46.69739	10.12432	7.82014	6.83545
9.04455	11.81001	9.17833	2.79492	57.60777	8.02811	7.56042	1.00000	7.89866	64.5635	39.8302	7.23826	44.85217	1091.09504	68.26597	5.60814	9.52115	10.19258
21.41146	10.54165	7.45590	0.80191	40.50125	8.09726	8.30912	1.00000	9.57308	51.168	7.973	4.07441	59.61472	1097.99782	36.81880	6.75652	7.16159	7.65074
1.14739	6.04467	6.32396	0.03299	53.30890	7.76982	5.07827	1.00000	7.55410	-10.33333	39.28333	9.65945	37.66068	1051.19217	43.20422	11.60033	8.15722	7.61567
3.65998	8.31767	7.32895	0.11617	47.56273	6.26998	4.27291	1.00000	8.38307	-33.38056	-56.52361	10.35551	46.17208	1122.10719	32.79227	9.44538	8.63386	5.68555
10.79979	7.96269	6.25977	0.09012	56.58118	7.67946	5.29344	1.00000	7.48987	37.30553	120.82747	9.00261	32.72647	1186.07427	63.18844	6.51891	9.67191	6.10121
36.73430	9.97435	7.86142	0.44941	67.98596	7.80387	9.52051	0.00000	8.04076	-22.57306	-47.1725	5.69829	47.83377	1122.80131	45.81370	9.93557	7.61778	9.02858
4.24048	9.38091	8.19432	0.26978	48.23229	7.67660	7.23430	0.00000	8.81403	41.50343	-74.01042	6.87102	45.78152	1196.42340	44.63840	7.41447	8.62209	7.99244
5.81415	8.96837	7.50423	0.18268	57.57485	7.72334	6.69795	1.00000	8.33818	-14.66463	-52.35558	9.43278	30.24228	1073.40158	50.26054	4.62709	8.95596	7.95307
16.75282	8.25226	8.56034	0.10085	50.07980	7.48982	3.33456	1.00000	7.64351	37.19723	122.05228	8.56458	46.72830	1172.49015	52.28369	5.48036	9.83112	8.53590
34.75401	4.37661	7.26821	0.03377	23.44283	8.16695	6.41087	1.00000	7.85749	31.96258	73.97117	8.53894	43.43118	1064.26325	34.54891	9.55520	8.99834	9.09516
5.63092	7.61276	8.08244	0.05607	51.44529	7.66546	5.53822	1.00000	7.90048	-29.2975	-51.50361	8.41262	32.96262	1063.55220	34.18752	5.75519	10.48441	9.98955
18.25619	4.62939	6.68150	0.03006	46.03705	10.11512	3.37696	1.00000	6.55516	41.82143	41.77921	7.73453	72.49343	1165.41112	38.13857	10.50971	8.52019	9.77597
8.91354	8.85575	8.88799	0.15925	54.30035	8.28457	6.88226	1.00000	8.49063	35.815	139.6853	6.32260	36.27039	1148.88849	55.66039	6.55368	7.58621	8.96226
4.27586	9.47980	8.26894	0.28942	57.48157	7.72701	3.78682	0.00000	8.41088	53.6052	10.03988	6.35546	60.54094	1082.86776	46.97923	9.63372	9.27404	6.20034
8.87166		7.50200	0.39246	50.97768	7.28586	6.45018	1.00000	5.27680	45.51667	4.86667	5.84653	25.51750	1154.46671	55.82803	5.72099	9.59911	10.03054
	8.33938	7.26360	0.11578	29.55435	7.97353	9.04893	0.00000	8.16258	34.08565	74.80555	9.26612	20.12673	1085.06275	52.80419	9.92686	7.89974	9.06412
18.75825	8.44742	8.66010	0.11651	38.73387	9.86253	5.48501	1.00000	8.66683	51.21187	4.25633	6.17469	20.88791	1124.19023	23.57333	9.11451	12.87093	11.59074
10.83317	11.06801	7.77490	1.34534	41.86705	7.61537	3.59271	1.00000	8.09488	56.9083	60.8019	5.21197	35.06666	1078.56817	30.57238	5.00190	9.18230	7.48149
13.24463	9.89147	6.04293	0.43946	29.85482	7.76550	8.72639	0.00000	8.29768	53.30972	83.62389	5.43727	35.41135	1156.93862	56.55646	11.06017	6.98669	11.52148
8.12800	8.52699	7.76097	0.14321	67.01706	7.98631	8.72314	0.00000	6.40202	48.79325	2.29275	5.10711	46.39317	1089.64503	55.10886	8.10066	5.30857	11.04300
9.75198	9.76784	7.03867	0.39164	55.26744	10.67609	6.89744	0.00000	4.89842	11.93381	79.82979	8.21745	46.09623	1195.84153	21.45929	8.93779	9.95243	5.13119
12.63475	10.13512	7.11797	0.55712	36.21896	8.13933	5.77672	0.00000	6.59817	42.16808	-88.42814	6.80944	58.25821	1139.93032	22.43782	6.29588	8.21707	9.02518
5.87274	7.11081	7.15600	0.06556	49.16749	7.89170	6.70710	1.00000	7.71377	17.94979	-94.91386	9.93133	61.69361	1136.78004	35.60650	6.53191	8.55485	6.53372
21.47285	8.36296	9.19032	0.10698	37.26612	8.12648	7.24695	0.00000	8.54373	41.9001	-71.08977	6.75264	43.63553	1059.18830	36.79788	6.70695	9.49401	7.39238
25.36619	9.61979	6.84290	0.35184	60.66129	8.40880	5.62945	1.00000	8.70274	40.92298	14.30935	4.02959	50.56634	1118.26726	36.45942	6.49725	8.06034	8.05697
16.99622	9.62144	7.47217	0.32693	28.99409	7.67330	8.49549	0.00000	8.33228	14.64056	104.64992	5.02683	57.35974	1179.73243	39.84532	9.37037	5.47807	10.08043
13.04389	9.15042	7.74898	0.23386	52.62138	6.24066	9.26549	0.00000	7.36428	37.73604	-120.93549	7.63656	45.31209	1073.27184	66.86067	9.09909	6.43944	8.39721
5.17847	7.11598	7.91742	0.04542	53.64591	7.84336	8.77058	1.00000	9.83017	38.96372	-76.99081	12.40947	17.26498	1181.32934	47.68498	5.46138	6.77367	
2.77895	9.61138	8.73697	0.33344	45.81100	8.05175	8.97460	0.00000	9.48179	44.75874	19.21437	6.54077	44.80468	1132.53144	51.56325	10.15882	6.80373	
-0.89251	8.70526	7.43336	0.15285	41.07177	7.86493	8.43392	0.00000	6.29812	-31.4488	-60.93173	6.31672	46.31124	1101.71430	57.96830	8.59736	4.99376	10.43370
-5.71029	9.19773	6.69620	0.22717	69.59901	7.23284	9.30973	0.00000	8.35229	-11.48472	-37.93278	5.31749	26.02472	1089.25221	50.23462	7.86256	4.97505	8.93187
17.12993	8.22408	6.88666	0.09777	60.05351	8.39352	7.95329	1.00000	7.43672	38.07789	13.44275	8.85807	37.97026	1098.97509	52.86318	4.37531	10.03184	4.90139
21.70029	8.07616	7.11636	0.08680	47.00220	8.16578	7.70212	0.00000	8.89463	36.24624	139.07204	8.04348	45.37745	1184.71111	49.31115	7.30008	7.91648	6.91018
7.50931	4.97242	8.08120	0.02887	50.64838	6.21474	7.13231	1.00000	9.11913	52.41667	0.75	7.00682	51.79073	1176.09443	28.53479	11.21421	10.50614	7.45002
37.42679	8.44916	8.28772	0.11164	53.39139	8.75416	6.35818	0.00000	8.00440	45.78071	12.84052	7.20924	68.33634	1190.54794	43.45416	10.80053	8.78853	5.06563
6.43352	6.37505	5.17111	0.04587	58.90996	8.33074	6.09137	1.00000	5.31691	50.79205	-1.08593	10.09317	51.05740	1149.31587	69.85979	10.05295	8.19524	7.04246
29.41071	9.64813	8.71285	0.34972	51.27767	8.25593	7.75020	1.00000	8.16362	7.50251	5.06258	6.55043	46.56108	1124.41549	53.02058	6.81087	6.64907	7.57607
2.53276	5.16812	8.78132	0.02499	28.25576	8.41395	7.30466	1.00000	6.18379	53.0233	-1.48119	8.68706	49.78963	1154.53081	54.70606	9.02627	8.39183	7.83061
10.88733	8.57642	9.66423	0.12790	54.71790	7.37225	7.21899	1.00000	7.80519	-31.25033	-61.4867	5.47170	63.27080	1150.56623	35.52786	7.65805	6.68325	9.96718
15.18956	4.51890	7.74696	0.02138	77.63171	8.66935	6.22725	0.00000	8.54308	34.85	117.33333	9.20583	49.46645	1072.37414	42.44992	7.71934	7.57984	9.28662
25.67259	8.76314	8.64960	0.16433	55.61523	6.86055	5.96604	0.00000	7.31641	36.02506	-86.77917	7.62538	57.95796	1133.56827	40.20224	10.83009	8.39321	5.38896
30.49544	8.57295	6.61782	0.12346	76.90429	8.44192	5.21824	1.00000	5.47872	11.93381	79.82979	5.01454	57.36946	1194.02730	57.59212	9.55154	8.02305	8.07678
10.92565	7.80737	10.10906	0.07778	54.92943	7.26598	5.76597	1.00000	7.99495	-38.65333	178.00417	7.93730	47.11096	1077.14271	47.84991	8.46399	12.27812	5.67366
-0.08137	10.70446	7.50153	0.93319	45.07408	8.78612	5.16312	0.00000	8.11669	48.8222	2.12213	4.80017	59.61886	1054.10604	52.58071	11.11408	10.51126	6.68067
13.31831	7.44493	8.39150	0.06799	62.13028	7.44960	4.49118	1.00000	8.09337	-11.94306	-76.70944	8.45761	55.85910	1187.39529	59.31769	7.12416	9.82482	6.92011
17.90424	6.85742	6.68272	0.05642	61.28195	7.74887	4.91762	1.00000	8.15365	31.64615	120.74221	9.67765	68.62148	1124.75735	64.60362	9.70965	8.76212	7.01244
8.82035	9.84640	6.60031	0.42349	48.10978	6.86302	7.50210	0.00000	6.41834	51.78771	56.36091	6.06011	50.20362	1143.22464	43.49321	10.25731	10.19105	6.17946
9.13847	9.25813	9.63770	0.23709	43.75835	7.08201	9.58794	0.00000	8.40362	40.87363	14.34085	7.24883	47.21072	1141.73177	36.91167	9.92814	7.40786	9.38852
12.01491	9.55684	7.93045	0.31282		8.93918	8.63536	1.00000	8.31481	48.8222	2.12213	3.51227	27.87466	1150.18178	19.11166	8.97746	4.93300	11.72514
37.82955	9.96815	7.47106	0.47345	47.75605	7.52161	9.20925	1.00000	7.94480	33.93113	-117.54866	5.25382	50.02355	1178.06425	35.82333	5.79048	5.46126	6.74308
16.33813	11.40212	7.95094	1.85660	36.53178	8.01843	6.14590	1.00000	7.18908	30.17746	-81.38758	4.39675	36.98190	1100.51502	59.20057	5.82325	6.74837	8.97871
31.73074	10.09859	7.18805	0.52624	67.07730	8.04353	7.25713	0.00000	8.53577	59.80917	30.38167	5.49695	34.53602	1181.34091	42.87963	9.87340	9.62527	7.21243
28.57787	9.57702	8.23666	0.32724	25.36261	7.25295	8.32947	1.00000	8.75246	39.33427	-76.43941	6.46615	49.73750	1102.58744	36.21360	11.56580	6.65831	12.30915
-0.95757	5.57053	9.28480	0.03102	63.08291	6.77209	9.43396	1.00000	9.09642	52.71083	5.74861	8.51244	53.22919	1063.49812	33.82900	10.75452	9.84079	6.02756
