longitude	latitude	H2CO	PM10	TEMP	O3	PM2.5	CFCs	Pb	C2H3NO5	CH4	CO	NOx	NH3	warning	PAHs	SO2	PRES
-0.29825	51.39148	45.73659	6.71396	-3.87564	6.64399	6.46660	48.89488	50.06370	0.07871	8.22177	8.53395	6.74293		1.00000	7.26911	6.32530	1071.52716
24.99798	-8.73508	43.71735	7.50751	2.31507	7.56714	8.66876	60.48895	28.48718	0.07941	9.13544	8.79469	4.88349	6.92367	1.00000	7.96062	6.49960	1191.32817
27.46153	-21.44236	54.45661	7.99627	2.43870	5.86142	8.91125	81.65256	46.95976	0.10307	6.27795	5.75402	5.85074	8.06364	1.00000	8.85907	7.73131	1075.35918
-98.11889	19.04222	54.27567	8.88822	-4.11456	6.58979	8.19745	43.84910	33.98490	0.18811	7.60348	5.69788	7.17061	5.06626	1.00000	6.69735	9.65832	1151.79325
-81.77285	28.54944	58.21942	6.27504	13.99011	6.29279	6.86894	51.14905	43.15688	0.06989	7.39703	10.73798	7.11721	7.28720	1.00000	7.27231	8.28488	1187.79765
-67.15407	18.42745	71.17840	5.17247	25.34502	7.67229	7.03017	34.59603	37.20883	0.04692	6.54075	4.73431	7.88189	7.20746	0.00000	6.35879	4.41277	1060.52175
-1.98956	5.30383	35.21783	10.94325	21.93937	6.36771	7.28747	42.00087	49.01126	1.26022	6.96320	5.81000	7.84745	7.65200	1.00000	7.43596	10.17185	1164.24798
135.6	34.61667	47.02745	9.80579	18.01117	5.50345	7.94378	48.35005	39.74479	0.43220	6.02488	7.10628	6.65957	6.89415	1.00000	6.06682	7.90445	1053.05536
109.05389	-7.51611	37.48646	8.54013	8.18966	6.85814	7.70062	29.37324	53.44612	0.12364	7.93996	6.43447	6.46080	9.52902	1.00000	8.00017	7.58505	1121.19127
-82.07842	26.91756	33.93802	6.54672	10.89935	5.02959	6.02350	46.45377	40.18041	0.06132	7.93650	7.02637	10.25429	7.54204	0.00000	6.50597	9.11511	1063.67902
73	40.93333	55.34721	7.61860	4.07138	5.38228	8.27557	40.87010	46.02508		3.04667	6.40109	5.39799	7.46144	1.00000	7.69988	8.57858	1113.60421
-73.58248	45.40008	74.86851	9.28366	31.79821	5.52758	8.92310	41.96912	28.87569	0.26351	5.60659	6.66489	7.38366	5.81306	1.00000	8.17363	8.50598	1111.79899
2.59753	8.88649	29.67016	6.85529	7.53685	9.16921	7.22967	43.51307	69.33244	0.06061	8.18419	2.63812	10.31678	7.97413	0.00000	6.88878	7.66978	1174.30481
5.55575	46.67535	69.34685	7.94767	26.53112	9.05195	8.39850	35.21586	56.97471	0.12162	8.69094	6.21672	6.86070	7.19238	1.00000	7.36932	6.43799	1114.41786
-74.28459	40.5576	58.14055	5.00615	21.10447	7.04967	6.77733	24.38614	55.33148	0.04409	4.78707	6.59136	8.35361	7.81228	0.00000	6.10342	6.17851	1101.17015
9.02596	48.21644	46.29869	6.25820	19.53416	4.46237	8.51590	26.62267	36.47709	0.05997	9.31707	8.23678	7.78526	6.58910	0.00000	6.72772	5.64496	1195.81576
38.12408	53.77166	42.03342	8.55020	22.61441	6.63914	7.18829	26.65292	66.05904	0.14373	6.82008	6.71298	6.86153	6.59886	1.00000	7.42903	8.43049	1056.17761
60.8019	56.9083	49.76523	6.21431	34.18465	6.47173	7.88855	30.53151	59.21913	0.04008	6.83913	8.82939	8.29707	6.04456	1.00000	7.76809	7.63018	1170.64480
47.31667	-19.65	60.39131	4.34859	12.11155	3.84119	5.90505	53.72799	23.30449	0.04056	10.82106	11.03585	3.72448	7.97923	1.00000	7.30058	5.00969	1084.01521
8.70745	49.03685	64.33834	7.04134	0.78451	5.00146	8.88733	49.59577	36.58210	0.05692	7.39860	6.97685	9.25451	8.23078	0.00000	7.66991	9.35669	1052.62097
1.53414	42.50729	50.08422	8.85846	-6.14965	5.19688	8.28556	35.07807	28.69488	0.18755	2.86181	6.42772		8.16826	1.00000	8.23957	9.17914	1088.73583
-41.25528	-19.32556	32.99758	5.85294	21.49494	6.70456	8.08169	26.49957	67.27026	0.05484	10.22370	7.46676		8.44105	0.00000	7.85513	6.71740	1128.89626
-45.94722	-21.42917	50.48686	6.24770	3.84789	7.01524	7.71567	48.15760	68.85508	0.05531	8.34406	7.78977	5.72817	8.67009	1.00000	6.12537	5.75486	1167.78810
2.25	50.75	45.22908	7.12648	23.47436	4.89722	7.47691	60.08345	56.64250	0.07815	7.86706	6.79200	8.66739	7.44118	0.00000	9.47628	10.53092	1061.54591
11.37703	48.06919	58.46609	3.36965	0.98528	7.39418	8.49177	56.17197	48.67500	0.03845	6.46678	6.45954	2.81407	6.83908	0.00000	6.75702	6.97157	1104.92191
37.73333	-4.06667	45.60546	7.18040	22.09185	5.64951	6.51670	63.69978	63.63482	0.07284	10.66363	10.99237	4.43336	6.33254	1.00000	6.28407	5.80067	1115.22736
-80.08199	35.88264	53.56839	5.95213	15.50964	5.88312	7.68890	39.13101	49.52104	0.03657	3.60652	4.09120	6.35225	6.83985	0.00000	8.03705	9.86906	1184.75583
28.67582	40.98894	44.56064	6.13439	31.94247	4.59562	5.66423	53.67464	52.13162	0.04763	8.42462	6.27387	8.80704	8.15913	0.00000	8.62867	5.92864	1105.81280
10.30215	53.94313	38.59307		12.57468	4.84993	6.20442	30.87985	37.26299	0.19728	4.14244	5.04843	5.42615	8.37898	1.00000	7.40312	10.56157	1070.38531
115.8614	-31.95224	40.69556	8.20338	21.54263	5.86652	6.91543	52.65867	65.26384	0.13211	8.19486	6.14206	5.59138	7.31908	1.00000	7.80546	8.16727	1112.97878
34.11169	0.46005	46.89564	7.43907	15.65014	7.16111	5.79598	40.32169	84.10207	0.07168	9.19587	9.11691	5.07039	8.15132	1.00000	3.83659	5.29903	1190.84010
-71.23106	-32.45242	60.90229	6.55814	-6.83385	5.45798	7.77429	47.45173	36.68857	0.05263	10.32484	9.37476	5.22000	9.33632	1.00000	5.30488	5.82834	1118.67419
23.225	43.4125	48.57799	6.42625	20.12092	4.64255	8.21563	54.03264	25.11315	0.05037	10.33403	6.72001	9.06436	8.61365	0.00000	7.25723	7.30176	1169.07037
79.883	6.9909	50.21113	8.03476	21.23793	4.83983	8.27185	34.14316	53.55976	0.12008	6.77665	4.67123	8.54479	6.91290	0.00000	8.95119	12.41131	1072.14652
-0.18333	38.96667	59.03110	4.41524	18.77265	4.39891	6.43344	53.55775	27.56897	0.04029	7.18829	8.55108	9.00837	8.08624	1.00000	6.84434	6.20979	1087.50521
136.13108	34.75856	64.72612	5.65761	20.05914	4.02727	9.17214	40.11624	61.44104	0.03546	8.29602	6.00959	7.30699	8.72908	0.00000	9.91951	6.51612	1178.58366
38.28402	34.5624	50.12486	8.31527	15.78807	6.09212	7.33433	62.13487	27.35781	0.12257	5.45322	5.21050	4.24043	8.12475	1.00000	6.57562	10.92719	1054.66689
7.02238	52.21099	60.67964	5.54631	2.76801	5.49402	7.53444	35.00127	30.16040	0.06628	8.15138	9.16388	7.02384	8.58210	1.00000	6.08006	6.28206	1126.37211
150.99292	-33.75881	53.65488	6.48697	13.21417	6.85113	7.95738	62.08911	59.61514	0.04894	4.86275	4.17213	8.52249	7.27874	0.00000	9.35623	9.50906	1051.39758
-0.29825	51.39148	45.62220	7.38259	10.66284	7.20651	8.05945	53.65712	66.21239	0.08237	6.64002	5.95539	6.09232	8.74476	1.00000	7.85628	8.07935	1147.17905
78.55757	17.34769	59.44044	7.45956	7.05990	6.84626	8.61645	26.75151	54.31825	0.09155	9.80333	9.12608	4.85339	6.43393	1.00000	8.48029	5.83269	1153.70946
38.28402	34.5624	56.40188	8.21237	3.54820	7.82564	7.31143	63.41519	68.91661	0.12218	9.45977	5.39522	6.72285	7.17171	1.00000	5.03347	8.80155	1116.20037
117.65694	36.19278	31.35532	5.06781	34.62799	5.66566	9.20273	32.43589	73.53187	0.03122	5.56024	6.85784	8.61241	7.35495	0.00000	9.31115	7.37126	1140.02127
76.03889	18.18158	69.00341	5.22369	8.84348	4.96013	7.81808	72.31660	49.90774	0.03497	11.09979	7.68738	6.57814	10.37340	0.00000	7.41373	7.53309	1198.79286
6.26667	51.21667	55.59608	6.42230	7.32829	7.11834	8.39805	56.33170	43.82392	0.04675	8.30218	8.39717	5.51438	7.55425	1.00000	7.33418	5.55473	1159.34771
120.74792	41.09822	32.31441	5.48328	24.32076	4.97655	7.54760	46.23667	27.46954	0.05822	8.50154	7.45843	8.43279	6.21448	0.00000	7.19672	4.53609	1098.43372
-1.48119	53.0233	51.54519	10.58835	39.61454	8.94102	7.20434	52.03397	40.47873	0.91967	8.71415	6.17311	8.79542	8.10288	1.00000	6.66135	9.23445	1072.84335
6.83042	6.15038	41.32032	9.97629	13.83705	6.19905	6.76618	43.40628	56.04098	0.50664	3.81809	5.28351	7.56401	8.58791	1.00000	6.07452	9.41889	1153.69244
15.87735	4.94273	63.24391	10.53689	14.23803	7.24190	7.07381	39.41675	31.60178	0.86493	5.43641	4.73691	7.63314	7.56919	1.00000	6.93617	9.09610	1160.90775
-13.68778	9.535	50.70184	6.35129	23.26344	6.74107	7.13801	75.13285	47.02542	0.02087	7.82433	7.51695	7.08630	8.24769	1.00000	7.15299	5.69547	1194.83184
-1.4001	7.06273	57.04169	5.82282	9.22246	8.13039	7.43065	52.53056	42.11522	0.02805	7.61386	5.38195	9.30555	6.85969	0.00000	7.84466	5.21291	1160.95707
113.69785	-7.73379	44.38513	3.89325	47.12796	5.55764	7.36654	58.04137	37.81230	0.03139	6.81472	6.69747	7.93262	5.79800	1.00000	6.52471	6.31935	1175.58359
-4.1	48	27.28750	6.54370	21.72713	4.83475	7.26142	46.40850	36.51833	0.05817	8.44921	6.47269	8.25998	7.04337	0.00000	7.02428	6.45531	1101.32518
8.70745	49.03685	76.10197	6.59185	38.82107	4.46449	8.81872	24.61295	61.12925	0.05815	10.47366	7.00110	8.45552	8.36938	0.00000	4.61813	7.58913	1146.29717
71.67164	30.29184	35.87713	8.56433	7.06361	5.67715	8.55817	55.13506	68.78218	0.15295	7.40604	5.40243	6.52879	7.35153	1.00000	6.49386	8.73633	1146.44604
3.50309	34.15429	48.56913	6.23252	20.18892	6.03841	8.56601	50.87189	51.40632	0.05229	8.45320	8.15554	6.98501	5.59652	1.00000	5.61165	6.05309	1174.18865
-69.96533	43.91452	50.22462	5.56604	13.56613	5.80828	5.29267	48.46125	71.09581	0.04937	6.30032	7.04482	9.77098	7.78999	0.00000	7.43564	7.88748	1059.85032
74.12286	30.76468	72.89052	7.43327	20.42888	6.79177	6.88969	58.56357	39.56815	0.08259	8.69697	8.40151	6.72174	5.90918	1.00000	6.96430	5.95736	1055.79770
-74.13653	40.63316	66.65719	6.09155	23.67182	5.29020	7.62180	49.04156	67.67831	0.05162	7.94857	9.06112	8.35702	6.03509	1.00000	8.61443	6.81708	1125.78338
-1.29243	53.49389	47.25069	9.27769	24.28678	4.24878	8.31670	39.45388	47.92253	0.27774	2.89247	6.25767	6.38625	8.11245	1.00000	9.35669	9.95265	1066.93118
1.53414	42.50729	68.68514	4.95160	21.81779	6.83311	7.34593	49.62008	52.36391	0.03338	3.86310	5.53084	6.87506	7.20235	0.00000	8.20968	7.48724	1187.94635
-35.03333	-8.28333	41.95619	5.90879	4.23068	9.34272	8.28273	37.83863	49.29375	0.06254	4.92799	4.07029	10.17504	7.65671	0.00000	9.01026	3.61285	1090.65905
-74.01042	41.50343	41.00292	6.63829	13.11889	5.97501	8.51035	59.49250	57.23871	0.05777	8.80196	10.11465	6.23119	7.35867	1.00000	6.50101	6.38834	1143.49707
81.54855	26.2649	52.37024	5.80518	10.39910	5.89694	7.63033	58.75592	39.94011	0.06176	9.16854	9.54419	5.11510	8.25368	1.00000	7.97662	5.89421	1192.38375
-5.22126	33.43443	51.54115	6.23672	27.32496	4.70641	7.44837	38.75895	50.90682	0.06537	7.46888	8.36536	7.89643	7.00078	0.00000	9.17852	8.40078	1117.06499
-0.18333	38.96667	55.05341	6.09799	8.87794	7.17439	8.80651	51.14082	53.08031	0.04064	6.43357	6.46883	8.52226	6.86918	0.00000	6.74786	8.02387	1061.79631
77.9129	25.6439	51.92851	6.77796	17.91178		8.34952	47.72747	27.65455	0.03608	5.96764	5.07752	8.47641	7.34985	0.00000	4.64034	9.60810	1185.26482
-41.25528	-19.32556	41.42525	4.18807	17.05302	6.62990	8.61402	43.05147	70.20803	0.02670	7.03351	7.54293	5.99854	8.84614	1.00000	8.27860	7.17355	1135.16276
8.52462	47.30997	71.67132	5.85192	24.15708	5.94259	5.78107	55.94036	31.90145	0.04901	7.40551	4.31026	9.13879	7.52335	0.00000	8.36854	5.95874	1058.30363
41.77921	41.82143	53.45340	5.86353	6.03911	9.37965	8.05052	42.37599	53.03415	0.04485	8.58995	5.27749	9.26099	8.59558	0.00000	7.38196	5.87670	1113.71489
24.75	55.25	45.06731	6.05610	15.47490	3.93962	8.87836	32.84690	59.07801	0.04722	11.14355	7.96638	8.28291	7.13182	0.00000	6.06250	8.09624	1097.49848
-5.53715	50.11861	48.98530	5.40781	1.58461	6.09458	6.66721	35.54716	42.65394	0.04824	4.87771	6.72786	7.21241	6.46890		6.27773	7.42507	1073.95893
7.11393	51.08468	58.20053	6.64128	21.98398	6.07939	6.64312	58.62867	49.96174	0.04569	9.97212	7.72232	5.29344	7.40459	1.00000	9.10838	3.77153	1194.67346
2.08333	48.86667	54.85744	7.17101	35.15095	7.26969	9.34140	39.13759	56.45638	0.05942	8.43930	7.26980	5.46897	6.92721	1.00000	8.54977	6.54180	1076.04523
0.93333	52.68333	56.71958	4.22653	20.19325	5.15083	6.86159	37.84129	66.76582	0.04987	7.55106	8.84979	7.01792	8.00480	1.00000	7.66937	6.48831	1096.24668
2.12213	48.8222	55.04428	10.81637	-6.65325	6.89906	5.00655	52.75909	71.95178	1.15239	7.88909	5.68664	8.83637	8.76659	1.00000	8.85925	8.18872	1186.23160
137.4	34.81667	60.73453	8.65084	22.89463	10.34394	9.21360	61.43358	50.99040	0.16035	9.45622	5.53626	7.66362	7.36688	1.00000	7.39106	8.63277	1157.52697
69.49015	56.11281	60.53575	9.58826	25.34073	7.25379	6.58926	72.97606	37.39004	0.37592	11.26723	5.81862	6.92929	8.39493	1.00000	8.79062	6.42166	1119.32142
-89.64066	40.56754	55.66821	5.55281	14.95052	5.59217	11.26875	29.07983	38.38432	0.02081	6.08797	7.17307	6.79106	5.14833	0.00000	8.40389	8.52348	1192.56263
-73.0515	41.55815	43.11805	9.24434	-2.48627	7.30854	5.80310	69.28699	55.91865	0.24259	11.42097	10.05937	3.56343	7.77709	1.00000	6.98554	5.50995	1118.43756
136.84186	34.4833	43.27981	7.93957	-12.97793	7.47583	6.76789	64.07836	38.62406	0.07298	2.96716	5.98619	5.18374	4.48764	1.00000	8.67541	8.90386	1059.84080
8.77069	50.80904	41.81225	5.98670	-12.90979	5.87310	6.66342	33.86543	64.25388	0.05174	9.43442	8.44307	5.49743	7.89247	1.00000	7.41578	5.73139	1162.79507
1.53414	42.50729	36.04503	10.16842	10.10086	8.48011	8.09200	53.14214	65.72990	0.62612	7.37697	4.94846	7.59780	7.08587	1.00000	6.39669	8.74093	1073.87054
-1.64295	42.8139	64.84202	5.70016	20.09850	4.71730	6.67312	56.74138	32.69388	0.04897	8.62143	7.27464	8.42422	6.90705	0.00000	8.68337	5.06959	1092.90386
-3.67029	37.13548	61.07149	8.50639	19.93394	4.67315	6.23656	38.95857	66.61298	0.15276	5.03271	7.86251	6.05703	8.07361	1.00000	6.28268	8.19466	1066.64421
-9.24671	38.72706	41.20640	7.54362	31.19197	5.11505	7.60817	36.58257	49.09576	0.08125	5.31356	6.52010	5.02736	4.71024	1.00000	5.58779	7.69968	1068.16338
103.81667	1.6	64.48103	7.92148	14.41621	6.04954	5.54357	44.47938	41.12308	0.08596	7.75263	6.68876	4.91116	8.34824	1.00000	7.08578	8.01105	1191.14010
4.92235	7.65649	33.59806	5.76628	21.02324	6.37283	7.34858	54.90880	40.95236	0.05513	7.34345	6.47611	8.16721	7.58622	1.00000	9.13091	6.11009	1067.74935
121.96361	6.95194	62.33346	10.35276	21.93140	4.90121	6.17198	24.56655	55.27905	0.72887	7.00556	5.84251	6.33487	7.82323	1.00000	8.57221	9.63497	1177.55909
-97.54667	30.5427	62.95350	3.47599	12.09148	6.36351	7.94015	50.67783	72.52246	0.03241	8.24799	4.06939	8.42794	8.26826	1.00000	7.63550	5.88882	1142.17371
138.31667	36.65	68.78240	9.23479	29.18394	3.36095	7.61787	31.74970	20.07211	0.24753	6.19699	6.45581	5.64384	8.19933	1.00000	9.23668	10.34382	1182.98546
99.1625	3.3285	49.15427	7.55078	21.39641	5.45845	7.55884	32.82865	51.57820	0.09156	9.65159	7.54928	9.10282	6.14100	0.00000	7.22881	6.65888	1155.68244
123.89071	10.31672	60.68730	7.49003	25.74218	8.63377	8.28097	32.17054	68.73961	0.07704	10.36004	5.72930	5.79404	8.71163	1.00000	7.50969	6.58635	1088.55611
8.52462	47.30997	59.17252	4.38417	34.54391	4.85100	5.62826	44.72837	50.21779	0.03334	8.43961	6.95722	7.15679	8.48595	0.00000	7.59097	5.14778	1137.14507
23.225	43.4125	53.74698	6.11130	21.04974	6.54993	7.71384	26.27171	73.71243	0.05513	6.60775	4.91848	9.16591	8.28467	0.00000	8.34770	5.01859	1133.79772
72.34424	40.78206	57.37782	7.33617	4.91245	6.53537	7.19516	55.33081	35.37579	0.05495	10.09991	10.88769	4.13365	7.36513	1.00000	7.48885	6.86676	1118.59827
3.16667	50.8	66.60531	5.33269	0.60541	5.59613	7.35050	31.03959	39.08590	0.04388	8.29377	8.88081	6.62896	6.63813	1.00000	7.15380	6.82556	1066.17678
-48.62789	-17.74431	46.68308	7.75640	-24.82155	6.70392	7.88160	55.94462	88.16558	0.09962	11.76261	8.00563	8.70303	8.04124	0.00000	8.49416	8.26169	1082.71842
11.412	45.50369	49.29034	6.37992	19.15750	2.17510	7.01590	33.66951	48.77992	0.03871	10.46316	8.31050	7.80184	7.52184	0.00000	7.41731	6.91952	1082.67405
-60.93173	-31.4488	42.31578	7.74156	11.26914	7.76334	8.55651	62.29075	45.79812	0.08570	8.41094	8.02037	6.15762	6.51048	1.00000	6.35347	6.51925	1114.54508
34.86563	31.92923	50.35096	5.69709	21.35786	7.75739	7.63290	35.77217	47.57807	0.04185	4.67829	5.49811	9.37469	7.98340	0.00000	7.08685	6.65070	1067.60589
-41.88778	-21.205	57.56810	5.53627	12.40771	6.06557	7.10187	31.29747	70.13250	0.05607		6.67258	8.11801	7.23473	0.00000	8.29724	7.03487	1192.92824
74.4818	30.21121	26.89174	4.78466	12.51545	5.50329	7.25261	44.83406	66.39393	0.04797	6.25985	5.25658	8.74987	8.99781	0.00000	5.64132	3.59666	1170.93315
31.4976	26.67319	51.30358	5.50933	11.68971	8.24505	7.81818	46.96928	80.84271	0.03714	5.82704	5.87751	9.58091	8.39688	0.00000	7.30001	6.77868	1159.38015
121.96361	6.95194	65.33795	7.62093	12.71877	4.24624	7.04335	34.93005	44.47338	0.08128	7.75290	6.54425	7.75423	8.30107	0.00000	7.71161	11.14439	1165.46381
-87.882	41.85059	52.40616	5.34563	16.19338	6.22146	7.98256	63.80225	50.79806	0.01830	8.00983	8.75718	5.98283	6.18560	1.00000	6.17127	6.03566	1197.96270
-73.86586	45.43341	66.70242	6.18516	11.37043	4.72856	9.27502	17.47023	56.95205	0.02990	7.80404	5.56406	8.93422	7.42976	0.00000	7.89045	5.87182	1061.81031
41.00817	38.13708	48.60337	7.55330	24.71572	7.70814	7.25648	41.82335	40.49654	0.07855	6.32885	6.24398	5.62365	7.36466	1.00000	6.82897	9.33719	1070.14555
31.4976	26.67319	57.95340	9.99529	21.88608	4.82011	6.29943	29.31362	37.61673	0.51023	2.28400	7.95509	6.89535	8.57436	1.00000	9.50065	8.01717	1187.91896
-52.20639	-3.20333	65.57998	8.50115	26.13727	7.26924	6.01789	36.03835	42.12563	0.13395	7.99893	6.30984	10.19046	6.31303	0.00000	7.77441	6.11490	1191.49432
78.14797	15.45144	53.44410	5.44948	10.65077	6.09914	6.27811	47.01960	37.50075	0.06618	10.78137	8.18909	6.79306	8.56477	0.00000	6.17532	6.26977	1078.88658
7.2278	50.64336	45.57228	5.11946	1.56981	7.21218	8.43052	30.27075	26.92477	0.04845	7.65932	6.15549	8.44023	7.93864	0.00000	5.87842	4.70159	1102.10975
-74.96933	39.71734	75.90217	6.08957	41.52178	6.15927	7.71251	24.98596	57.46962	0.05552	11.25706	8.81495	2.33708	8.62126	1.00000	7.25757	3.77933	1103.51686
40.17171	58.1908	47.34301	6.80149	20.00704	5.06321	7.74313	56.25877	49.28710	0.06285	5.82251	8.37490	3.64688	6.99722	1.00000	7.08991	6.30054	1112.56977
11.34046	50.72043	49.10894	6.61984	34.21202	6.52807	8.37946	51.01201	60.80647	0.05542	10.85529	5.72024	8.50851	6.47499	0.00000	6.68444	9.02769	1160.42264
38.12408	53.77166	41.51870	5.97688	9.31496	3.12592	7.59730	33.74204	52.57454	0.04811	9.44404	9.19359	8.49307	8.23259	0.00000	9.74219	4.41816	1062.07333
-74.96933	39.71734	51.57611	4.86081	14.71004	4.71551	6.84254	28.02260	40.30306	0.04170	8.00248	6.42698	8.06668	6.79632	0.00000	6.06888	4.50333	1090.32940
24.04142	54.39635	54.04241	8.30593	15.39874	6.22542	6.87947	73.83843	38.99935	0.12604	11.25929	11.15707	4.06537	7.52736		7.16771	6.71968	1125.59384
152.70493	-25.54073	45.30447	4.33246	13.13774	5.96577	9.09682	59.03442	51.24315	0.04981	6.91297	5.97033	7.89883	8.01705	1.00000	7.69801	5.57865	1181.39846
37.99117	44.92934	45.81404	5.00043	15.19438	4.57317	8.23569	47.57119	33.97307	0.03267	9.92155	10.41213	4.93537	7.68653	1.00000	6.59912	6.19420	1084.85535
-74.15987	40.82232	65.79998	5.32876	8.45365	5.83595	7.64217	35.14326	56.16275	0.06032	4.85138	6.30068	7.68761	6.57603	0.00000	8.40208	7.88595	1094.75632
-60.93173	-31.4488	48.50716	6.22463	17.45066	6.01598	7.65751	56.90776	23.78669	0.04745	5.54245	5.70044	7.85184	8.07724	0.00000	9.20733	9.43326	1069.44097
109.05389	-7.51611	57.68780	4.83250	38.32007	5.15876	5.97738	51.09183	52.75992	0.04173	10.29913	7.39646	4.40747	7.97328	1.00000	7.14322	3.84080	1121.86952
168.31366	-17.73648	66.92933	9.62473	15.04980		5.83758	45.43725	51.07472	0.38745	7.22503	6.52710	7.32024	8.02930	1.00000	7.57533	7.49487	1175.33316
12.38878	43.1122	51.75000	5.05486	10.98942	5.11415	6.98917	58.39922	33.06091	0.04406	8.12250	7.39299	7.86896	7.91790	1.00000	6.71348	5.89847	1154.45081
36.25361	47.48444	45.99282	6.76819	18.66679	6.95161	7.95361	63.28077	60.58198	0.05779	9.93430	8.05081	4.12409	5.59164	1.00000	9.55219	5.09974	1129.18346
14.39024	42.22718	47.06388	5.98608	25.99148	8.27617	6.73706	29.52886	48.78977	0.04130	7.62585	4.20527	10.22618	6.29321	0.00000	6.38136	5.88006	1109.95214
-82.07842	26.91756	70.49821	6.67373	14.77590	6.05917	7.03400	59.60234	64.87169	0.06509	7.87354	9.36776	7.75868	5.25112	1.00000	6.57261	6.78127	1185.76404
-1.60452	42.06166	57.17404	5.50767	19.20078	7.62802	6.27335	44.95186	66.18479	0.04601	4.74249	5.46615	8.12899	6.31623	0.00000	8.75236	7.41663	1072.45968
-77.03116	3.8801	45.27166	6.36799	24.93608	7.24528	7.05465	46.25083	71.79731	0.05047	7.88181	3.99153	9.48403	9.05131	0.00000	8.23156	6.70590	1073.53515
-87.70172	41.72059	59.20839	6.80174	8.79669	4.61777	8.00960	52.81757	56.07367	0.07958	3.73439	5.49917	4.79625	6.59721	1.00000	8.24324	9.58069	1171.16235
-6.03731	37.35813	51.24628	5.66175	31.88999	5.73334	8.45456	58.91676	42.97178	0.03562	6.49671	6.94680	9.42409	7.00951	0.00000	6.59533	7.64717	1153.34786
-97.90308	31.12406	66.96366	7.00950	32.09463	4.20299	7.07440	53.36936	26.41635	0.03827	8.41355	7.34321	8.76672	8.14972	0.00000	7.90357	5.14379	1095.35947
47.31667	-19.65	72.42335	5.71400	11.15354	3.98092	7.46151	66.08780	52.43066	0.04318	7.80128	5.27322	9.64139	7.00219	0.00000	7.25070	5.51579	1116.93677
11.412	45.50369	50.09986	4.24296	5.54393	4.38521	6.94286	73.69536	47.79825	0.05271	8.45092	8.25773	7.18980	6.55486	1.00000	5.79910	5.33103	1196.91064
5.16108	48.77275	86.91576	8.54948	14.83246	6.72425	7.21309	26.46057	48.36454		4.38189	7.07124	6.21591	6.61944	1.00000	7.95090	7.37617	1180.33435
-74.26419	4.73245	51.06529	4.03662	18.21819	9.42126	6.56908	37.03943	56.54085	0.05418	5.97648	1.70857	9.95052	6.53313	0.00000	5.95661	4.62229	1076.49428
53.47103	54.48147	78.74795	5.83146	14.65010	4.83975		46.42743	54.22472	0.04156	9.66487	9.35001	6.27993	7.01438	1.00000	7.73651	6.07645	1093.04098
15.87735	4.94273	49.29127	3.32852	8.65297	6.87135	8.55680	31.80154	46.83758	0.03710	9.85315	7.07520	7.43572	6.94658	0.00000	8.04482	5.01810	1141.55632
16.91667	-21.98333	57.30688	6.31697	13.16628	6.74423	6.94500	39.27245	57.30114	0.02713	8.53192	8.56620	5.72222	8.34792	1.00000	6.26300	6.46686	1125.35769
14.39024	42.22718	69.71162	5.03251	29.36131	4.84564	7.18920	12.48116	31.90956	0.04696	9.76245	9.99780	4.77842	5.22870	1.00000	8.20371	4.91060	1151.50971
-115.98391	36.20829	48.27607	7.89070	16.41773	5.91382	8.14044	32.38239	62.84898	0.09256	9.88727	10.97296	5.94609	6.66714	1.00000	9.30289	6.45638	1140.69637
91.84128	22.83957	59.13975	6.64796	5.31505	5.29508	6.67280	51.35247	51.37375	0.03934	10.09977	9.76834	5.67422	6.19708	0.00000	7.80090	5.64721	1162.13630
-71.06616	42.4251	45.04795	7.29276	9.76988	6.53697	7.62621	55.70446	49.17810	0.07356	9.02651	10.21467	5.69680	5.85088	1.00000	7.43216	5.98008	1145.88262
