latitude	H2CO	C2H3NO5	longitude	PRES	CH4	PM10	PM2.5	CO	TEMP	NOx	PAHs	CFCs	warning	O3	SO2	NH3	Pb
-29.2975	63.74829	0.07881	-51.50361	1088.09231	7.36712	6.93076	7.71291	9.88331	-2.72910	8.22827	7.43748	50.44845	0.00000	7.59872	7.80083	6.27902	37.89076
-34.74785	60.43840	1.53190	-58.70072	1138.15696	7.92660	10.50129	6.43081	5.19176	20.38346	8.03422	9.99480	25.84224	1.00000	7.45541	8.85458	4.46977	65.54382
43.91452	83.48405	0.09722	-69.96533	1100.68003	7.04476	6.88195	6.98040	9.48638	-0.80679	8.31522	7.95891	58.70380	0.00000	9.61598	7.31854	6.76143	48.81438
34.61667	53.54732	1.98886	135.6	1173.35001	7.83216	10.78413	8.82074	10.24520	5.07719	7.52256	9.59775	70.12584	0.00000	6.24324	6.62438	7.40148	58.81163
50.88506	39.83102	0.14347	4.07601	1170.25559	8.62154	7.27649	5.54988	8.72075	-0.80362	4.51713	7.10977	45.75160	1.00000	8.61298	7.00691	7.61936	16.03455
38.70734	32.95853	0.07210	-77.02303	1103.33991	7.21062	6.11400	6.03805	8.17664	14.69070		5.63990	52.55524	1.00000	6.75010	8.86353	3.44198	49.79891
33.50921	42.79018	0.19146	-111.89903	1085.84876	7.99569	7.75955	8.23646	8.92335	13.29398	2.62695	7.65514	32.18363	1.00000	8.54434	6.06086	5.49520	57.63459
51.26	57.75137	2.09713	-2.1875	1181.22089	6.73196	10.84258	7.38231	7.78799	9.45100	3.85391	7.62097	45.12648	0.00000	5.31120	6.88405	12.42879	51.71315
12.74482	51.98617	0.42838	4.52514	1120.20957	6.70478	9.08761	8.79273	8.03129	14.22797	4.85641	9.13728	54.63084	0.00000	7.71018	5.67046	5.32139	37.85296
-4.06667	42.73111	0.12099	37.73333	1160.10830	7.98168	6.65097	8.86990	9.31573	11.60907	5.88855	6.78820	53.38486	1.00000	7.76170	7.20962	5.79109	41.24007
-13.7804	47.69072	0.30018	34.4587	1106.40131	7.59975	8.62586	6.46640	6.32919	19.04318	6.36118	9.36810	74.85938	1.00000	7.14922	8.75216	6.79803	72.06155
33.98154	42.63685	0.09285	-81.23621	1125.92017	9.32218	4.70374	9.92035	6.91618		8.12689	8.21654	61.80814	1.00000	8.00558	9.92149	6.48738	46.64454
-8.76194	34.55835	0.08649	-63.90389	1066.87689	5.95596	6.22420	7.68406	6.37449	20.29433	7.07249	6.63371	89.04105	1.00000	7.44671	10.64630	5.70732	40.55547
14.66	87.19618	1.83252	120.56528	1169.29211	7.85504	10.70390	7.56786	7.50978	-4.44494	5.36229	8.32595	68.97284	1.00000	5.27317	10.63042	5.64040	48.76182
48.52961	39.68080	0.10895	12.16179	1097.51128	6.69711	7.28379	6.55787	5.87515	24.31429	6.68174	8.16130	70.09726	1.00000	7.77716	9.06914	8.78393	53.16667
14.62072	80.53462	2.57165	74.83554	1153.28581	7.61713	11.05637	6.79671	10.16780	6.12654	9.28071	7.83853	34.31419	0.00000	9.16557	4.55834	5.04443	42.31068
-8.99167	32.18420	0.14504	125.21972	1179.05875	7.81943	7.91418	7.63956	7.91629	16.26759	4.54778	4.93563	58.13979	0.00000	7.66647	8.27289	12.21501	47.25047
21.59983	65.32422		71.21169	1119.87090	6.29088	10.08627	7.67828	6.80164	10.97891	6.38821	7.30158	77.98778	1.00000	7.64587	10.32186	6.62599	33.38319
16.68911	31.05445	0.17809	98.50893	1113.10707	5.69003	7.85614	6.99851	5.78582	18.06650	7.50187	8.87005	51.42064	1.00000	7.75542	9.51200	7.74573	60.83607
34.8825	68.76496	0.04773	128.62667	1081.67712	8.18482	3.19235	6.96314	6.58482	13.91065	7.90187	7.33292	26.01832	1.00000	8.05858	10.73049	5.75082	44.16395
55.67938	49.67277	10.53810	12.53463	1057.61940	7.54823	12.47694	9.26954	9.14950	16.34435	3.34700	8.24872	39.73930	0.00000	8.80428	5.29114	7.40612	29.89932
50.64336	51.56415	11.06904	7.2278	1100.42246	5.58944	12.52827	7.84708	11.04128	25.85425	6.72164	9.08919	35.14339	0.00000	8.64466	6.82857	7.66574	23.55920
27.9247	37.99071	2.02999	78.40102	1198.46949	8.43099	10.79991	9.23852	8.79925	15.86843	5.24275	7.57110	58.82391	1.00000	8.02571	8.43519	5.91264	37.04200
25.75728	64.21164	0.76885	75.37991	1145.39070	8.29256	9.81265	7.34479	9.68452	17.75544	5.97205	6.99574	70.46121	0.00000	7.45295	6.41482	8.44154	54.67842
24.41288	49.64658	3.70468	76.56719	1084.92414	7.32954	11.41820	5.72028	5.16039	22.12533	7.42287	8.83269	75.58600	1.00000	8.86549	10.36407	5.07599	46.95756
33.98154	63.87997	0.36857	-81.23621	1114.68777	9.25945	8.96148	9.32087	6.34065	3.07032	4.70289	10.70486	30.88673	0.00000	8.59124	3.49341	2.85634	48.21353
8.79577	51.94773	0.02964	-75.69947	1127.54857	8.24577	5.77630	7.72827	5.28645	7.47319	6.71626	7.92183	71.05240	1.00000	7.82590	7.30752	9.28638	37.11240
10.66668	47.97537	0.06389	-61.51889	1193.59132	8.30737	5.71853	6.95997	10.45956	13.51233	7.73104	4.47227	59.32844	0.00000	6.95139	8.68827	8.31521	35.96705
42.8334	68.44573	4.73632	-80.38297	1050.95728	8.99449	11.67137	6.27525	8.34325	21.38774	7.65116	7.70560	25.81063	0.00000	6.42082	4.29552	8.10302	64.32801
-21.98333	69.23515	0.13735	16.91667	1193.57020	8.48445	7.52872	7.16822	2.44615	25.41022	7.87052	11.59697	69.50713	1.00000	7.26221	10.10885	3.89590	49.78568
-23.85972	56.59975	0.12697	35.34722	1074.72946	8.59086	7.29019	8.39140	10.95268	20.33320	5.69129	5.61119	46.30149	0.00000	8.69922	6.39666	5.72083	55.52433
11.00599	61.79918	0.47136	77.5609	1199.43151	5.51907	9.28786	6.30314	8.23748	8.66238	6.07652	9.85345	58.12079	1.00000	8.37392	10.63505	6.95176	65.19380
15.58552	20.45293	0.10475	102.42587	1177.23145	7.06025	6.68678	8.30532	8.28019	36.78520	7.69183	9.35230	64.42737	0.00000	7.78332	6.39392	4.49150	53.22703
-21.98333	56.28043	4.51188	16.91667	1147.17520	9.09316	11.63005	7.41307	10.02360	27.77735	6.44746	9.60023	51.07517	0.00000	6.19442	6.19851	6.69599	38.22911
28.88162	55.77498	2.06451	120.03308	1074.24141	7.47031	10.82082	7.24261	7.99508	25.86587	5.42073	8.14191	39.87764	1.00000	8.36352	8.26722	5.12820	63.86727
41.20485	27.66660	0.21305	-8.33147	1166.99902	6.78945	8.42009	7.18615	7.51103	29.84290	4.94913	8.18698	62.52988	1.00000	8.30771	8.26461	6.22579	52.98845
47.98372	36.31854	0.34958	10.18527	1128.84653	8.07685	8.87293	6.76103	6.59267	8.96386	6.44798	10.16650	55.04820	1.00000	5.80142	10.59457	5.86810	63.28160
50.71229	37.59006	0.27290	4.52529	1181.47382	7.64178	8.59239	7.94898	9.08326	4.41860	6.36003	5.28309	58.71598	0.00000	6.97243	8.00288	9.69978	43.41865
26.18924	32.89425	0.17136	-98.15529	1144.71007	5.18290	8.06310	6.25061	8.14944	7.85627	4.52764	4.40884	54.24285	0.00000	9.42334	8.40052	11.30548	55.75987
14.93333	46.97750	0.04475	-91.11667	1085.72378	6.67952	5.21952	6.22315	5.11291	-2.61185	5.96645	7.25903	34.79558	1.00000	6.81276	5.91931	9.49104	67.15984
28.98002	45.76078	0.16385	77.70636	1182.06340	7.02296	7.73918	7.60353	8.89049	15.92692	5.74357	8.30635	53.25719	1.00000	8.31926	8.64501	8.50087	63.53259
10.15031	26.61033	0.11871	-73.9614	1086.26120	7.55131	7.44898	8.36358	4.47288	15.60481	5.81028	4.75624	58.76517	1.00000	5.51437	9.17923	6.10408	13.14777
42.58342	65.29916	0.47652	-71.8023	1171.17217	7.51392	9.25848	7.98801	4.90482	13.96239	5.37062	4.66706	77.71923	1.00000	7.70851	8.31320	6.25238	34.07282
6.95194	52.13194	0.12434	121.96361	1198.07472	8.05948	7.30953	7.88718	4.87821	30.83074	6.34805	8.57671	65.77291	1.00000	8.38951	7.97472	5.72691	54.58580
19.8173	53.39878	0.91117	-97.35992	1162.62782	6.56060	9.99212	7.24464	8.35922	16.76819	5.73587	7.46823	54.21788	0.00000	7.86966	5.62311	9.81090	41.08567
47.98372	60.35890	0.06559	10.18527	1156.56444	10.62611	5.76389	8.37263	6.13405	19.98436	6.91542	4.57704	69.65804	1.00000	8.51421	10.13425	3.58090	49.76133
46.75451	51.24876	0.09070	33.34864	1106.23931	6.14723	7.22877	9.08052	8.02116	-0.34206	5.99869	8.49334	32.09476	1.00000	8.97911	10.09052	10.06421	53.90145
7.83389	53.01195	0.05197	-72.47417	1174.28579	5.79922	6.79735	7.16153	6.17736	-5.40218	6.31944	6.63132	42.17444	1.00000	7.62595	9.15375	6.88159	64.52884
30.16688	36.24511	0.04114	-96.39774	1167.23945	8.34834	5.99199	5.50943	9.23248	14.73155	6.70526	4.58133	62.10553	0.00000	6.77705	6.57900	8.31825	50.69105
19.32932	72.62443	0.83093	-98.1664	1167.59863	9.97653	9.88329	7.68368	5.19747	21.54011	5.38138	7.10768	42.67293	1.00000	8.65821	5.83002	9.64301	40.05806
44.22639	41.73104	1.63995	22.53083	1123.57546	9.13608	10.57308	7.64964	7.96185	17.83752	4.58561	10.58303	63.68056	0.00000	8.17763	5.15416	5.20581	23.88701
50.88506	43.15248	0.51543	4.07601	1092.11712	6.09799	9.33045	7.08291	7.33687	4.69844	5.91994	9.07665	55.12994	1.00000	8.07331	10.55527	6.34608	62.05884
43.1009	49.50890	0.08757	-75.23266	1184.83837	10.41220	6.23044	6.82667	10.57105	7.34648	5.19032	7.62669	55.74539	0.00000	8.15684	3.73667	6.10628	50.01113
17.34769	66.54484	3.32969	78.55757	1051.60354	5.85892	11.31494	7.60756	8.83775	20.55573	6.22740	7.65913	60.04096	0.00000	8.19439	4.66286	7.68947	48.31215
48.35693	50.99840	0.05681	10.98461	1188.24557	9.01867	6.82009	8.77134	7.47282	10.54947	7.01582	7.47600	62.84857	1.00000	9.66241	9.23204	6.67150	47.62705
-4.06667	18.77214	0.13704	37.73333	1188.68877	8.19943	6.84966	8.07996	4.54245	8.66565	6.49333	8.94518	78.57782	1.00000	9.01658	6.52891	6.22339	37.29478
34.85	33.66892	0.11571	117.33333	1167.97962	9.61749	7.41017	8.35852	9.05197	8.00136	7.40395	8.30160	61.66067	0.00000	8.74752	6.84005	5.46696	60.20969
22.75218	78.95501	0.69346	72.68533	1051.77284	9.23972	9.65068	8.78078	11.87227	10.79429	6.95891	6.60765	63.01213	0.00000	5.89722	9.62455	10.77674	49.09441
10.22677	27.08237	0.03807	-67.33122	1125.76456	9.47933	5.62759	7.78698	5.00489	20.95843	6.72211	7.69657	58.21818	1.00000	7.86732	8.30954	8.84540	46.75625
6.45407	53.52576	0.08211	3.39467	1067.40932	9.46110	6.52479	8.41414	9.66851	27.88996	2.34889	6.38793	41.21723	0.00000	7.70061	7.45423	10.01226	34.16700
43.1122	71.64927	1.47512	12.38878	1122.85496	8.07712	10.45493	7.77011	7.60875	10.29996	2.47793	8.76087	50.27434	0.00000	7.33807	5.15686	6.09932	69.02201
34.15429	51.42188	0.15241	3.50309	1182.55067	9.00197	7.75547	5.66545	7.74571	25.14429	5.78306	8.65305	48.59919	1.00000	6.22902	9.54009	8.38365	76.75851
28.98002	60.67749	0.29431	77.70636	1132.28770	7.12641	8.69924	7.82219	8.39687	13.64073	6.04258	3.92144	43.66682	0.00000	6.57028	8.80421	10.52191	34.77848
42.8334	49.99487	0.97976	-80.38297	1104.41049	10.75983	10.06486	8.63326	6.57873	16.27363	5.86214	9.56197	55.43939	1.00000	6.28455	9.35234	5.73741	55.88428
-1.9487	67.79177	0.24399	30.4347	1072.16244	6.30812	8.52716	7.43040	10.72984	15.25139	9.77809	8.86911	53.29305	0.00000	7.88911	7.55708	6.43289	47.46925
45.35	42.17012	0.39897	126.28333	1121.72149	7.52770	9.12003	7.27552	6.77647	30.08802	5.82601	8.20334	50.44405	1.00000	8.05779	6.85589	6.61605	71.15774
-21.98333	49.74323	4.18594	16.91667	1189.63451	7.22583	11.54570	8.17151	5.41823	31.90501	7.36690	10.96111	63.05251	1.00000	7.88486	11.33996	5.90944	55.34230
58.63667	33.05547	0.10246	59.80222	1060.25408	6.07428	6.98133	6.38439	10.60515	8.80841	6.88370	6.11448	67.22728	0.00000	6.75040	7.98808	8.49209	26.90136
56.56317	59.64875	1.54807	-2.58736	1181.54795	7.76272	10.52642	7.41906	8.18594	12.60459	4.59663	6.81086	39.85173	1.00000	7.22843	10.35292	7.38941	61.37134
46.65581	70.50930	0.08771	32.6178	1056.46230	8.11932	5.77878	7.65546	4.45421	15.52365	6.62718	6.19594	29.60590	1.00000	8.47722	10.58009	6.96020	62.93444
27.34089	57.18845	0.08824	117.4831	1117.51824	7.36130	5.51815	6.38188	7.80396	13.17488	7.01502	7.33602	46.44200	1.00000	7.48878	9.09408	6.02589	80.60855
-10.91722	46.86283	0.07990	-37.65	1104.95560	8.36392	6.30975	7.30090	10.24916	25.38761	5.95466	5.30243	54.46904	0.00000	7.58423	6.72404	7.05042	78.07177
-7.57897	61.28785	0.23814	112.23109	1167.10708	8.03319	8.41669	8.30561	10.17053	4.44664	7.09450	7.16287	46.34600	0.00000	8.35882	3.39020	4.86069	52.75295
-21.98333	40.60474	0.06713	16.91667	1054.54620	9.04580	6.47232	7.88749	10.22264	12.53244	4.37735	4.34161	52.11099	0.00000	7.61717	6.37481	5.84593	60.32169
33.45122	60.99738	0.20404	-86.99666	1069.61288	8.31986	7.99246	7.78394	6.88253	10.84718	5.17072	9.66289	57.72745	1.00000	7.41138	8.42651	5.43096	55.88847
55.25	64.02782	0.64093	24.75	1094.24797	5.63097	9.55506	8.04810	7.71644	3.83284	4.98233	5.07963	54.07925	1.00000	6.45580	6.50859	9.81074	29.67581
48.77275	29.32635	0.15225	5.16108	1067.03472	7.44128	7.95712	7.61223	7.38350	34.66602	4.45668	9.02323	57.63419	0.00000	7.04905	5.74802	6.22477	61.27271
46.75451	46.87256	0.06854	33.34864	1143.78962	8.32245	4.12104	5.88959	8.28035	12.54248	3.98365	8.28038	76.04965	1.00000	4.42067	6.84958	7.38167	45.74192
53.93361	39.80551	0.07104	37.92792	1136.63340	8.90752	6.71079	8.01658	6.04372	0.67887	4.83464	6.42974	31.90929	1.00000	8.79855	5.32670	7.02208	47.71323
40.1675	40.01223	0.09993	34.37389	1092.81180	7.63431	7.01918	8.48778	9.65469	4.35015	4.36635	5.30763	82.63291	0.00000	8.09331	5.59464	7.09472	48.47771
37.16911	39.64813	0.07394	10.03478	1115.40313	7.63877	6.22007	7.32304	6.49139	10.71711	5.48274	5.63656	58.52628	1.00000	7.28282	8.49784	6.31838	55.91972
33.86419	53.59758	0.10595	48.26258	1130.24636	8.20881	7.23730	6.47434	8.23849	12.64923	4.60732	8.41873	54.43103	1.00000	8.34222	8.17900	8.19574	67.07786
15.45144	42.09806	1.66369	78.14797	1107.69946	7.08897	10.58931	8.61347	6.28395	30.21671	6.68655	8.00618	64.58986	1.00000	7.79032	8.60766	6.53895	61.07112
55.1904	54.67889	1.08747	30.2049	1057.06307	7.26772	10.13324	7.69533	6.24204	18.19733	5.94599	10.51935	59.38437	1.00000	7.32253	9.94956	5.16700	54.43894
53.00974	40.42876	0.13915	-3.05814	1097.21846	9.00842	8.07982	9.54047	5.90286	1.00210	6.75803	7.35949	53.36072	1.00000	5.72433	6.95762	7.46110	71.58069
56.03361	59.75623	0.29023	35.96944	1122.33471	8.47800	8.74489	6.56795	8.70059	28.49290	7.56645	9.06337	58.89081	0.00000	8.39307	5.16286	3.11322	65.81315
60.97944	55.56906	1.38992	76.92421	1091.26501	7.25407	10.42204	5.92721	10.12459	22.88102	4.23349	9.50768	55.66420	1.00000	9.06643	12.15016	8.34638	83.50612
11.93381	68.24327	1.18095	79.82979	1061.17740	7.84791	10.24769	8.09649	8.60244	10.89711	6.65515	11.35241	65.95546	0.00000	7.41725	5.58708	5.93524	39.97476
14.93333	62.86861	0.49358	-91.11667	1166.81765	9.49626	9.31109	8.77544	7.93466	8.22729	5.41896	9.24629	71.67570	0.00000	7.53222	4.92123	5.67873	47.05963
7.57944	47.71235	1.22384	-8.53778	1092.84824	7.83816	10.27533	9.53040	2.63526	8.48727	8.95902	10.03252	66.22535	1.00000	5.52565	10.91215	4.77711	56.42399
27.09978	50.29923	0.06864	-82.45426	1174.57707	7.42294	6.09533	8.03712	7.33463	4.79574	5.48169	6.04632	54.61443	1.00000	7.01615	9.51468	5.97977	26.10495
40.37528	66.88324	0.03974	28.88222	1091.66968	9.79016	4.41220	7.98247	6.52742	-5.52289	6.89213	10.25508		0.00000	8.14323	6.24806	2.81793	52.99620
17.34769	54.26440	0.17025	78.55757	1162.00997	8.89680	7.96174	7.58703	4.96285	21.82545	6.05336	6.62237	52.14105	1.00000	7.63894	8.59235	8.17377	50.15761
14.66	47.19813	21.71989	120.56528	1141.41497	5.35033	13.20507	8.09111	10.45411	12.42922	5.48494	9.63370	36.84953	0.00000	7.45148	6.31379	8.51851	51.93224
51.39323	62.96788	0.05193	0.47713	1066.88767	6.50509	6.97279	6.60180	4.61051	26.43899	5.11689	4.30448	57.78142	1.00000	7.92335	9.17745	6.01976	66.99884
51.12794	34.86741	2.73074	4.21372	1091.36667	9.29051	11.10007	6.60677	8.84695	30.91160	9.24291	7.36453	66.26784	0.00000	7.08763	7.34039	9.78622	33.22808
50.88506	31.50138	3.35640	4.07601	1101.87719	8.97166	11.31938	7.34887	11.62860	10.38028	7.65750	7.56387	55.33302	0.00000	8.67912	7.54285	7.79350	57.69624
37.08819	53.48220	36.34241	-8.2503	1115.72564	6.83091	13.72004	7.84231	5.55545	-1.16289	8.42741	9.18747	79.66719	1.00000	7.03591	9.10814	2.69153	57.33985
16.68911	38.84786	4.38713	98.50893	1184.81383	7.37263	11.59738	8.27462	11.97426	17.57293	7.85198	8.21276	68.13895	0.00000	8.39211	8.15701	7.42774	61.54758
51.88333	62.53081	0.18462	8.51667	1180.84518	8.75052	8.04956	6.06823	8.45567	3.83880	1.94988	6.95266	54.87603	0.00000	5.62132	3.81915	8.63350	43.32652
-8.05389	45.97471	0.46742	-34.88111	1165.86219	7.11595	9.27038	6.83575	3.86579	12.28504	5.33232	7.15210	49.23944	1.00000	9.57764	7.70250	10.41693	33.07109
28.98002	65.23890	0.17214	77.70636	1151.01692	9.00505	7.91292	8.37489	6.37280	5.65177	8.80310	9.67540	41.03262	1.00000	6.68424	7.36976	6.89970	53.82076
29.84576	77.06705	0.22786	-90.10674	1101.78720	7.44175	8.45045	7.88102	10.08641	21.82687	5.49622	6.31685	48.29991	0.00000	5.34055	7.61587	8.67363	40.18383
8.62261	59.76584	0.38324	-70.20749	1163.21444	7.90235	8.97085	8.49921	7.86279	16.89572	7.37176	10.63474	35.64488	0.00000	8.15349	4.36546	2.85749	39.32601
34.4833	50.04751	0.69304	136.84186	1168.96796	6.75579	9.62523	8.63589	8.43002	-2.75454	6.53850	10.37759	57.78689	1.00000	8.47535	5.36831	5.34337	52.79379
31.78336	51.58520	0.09941	35.23388	1136.70471	7.77810	6.92381	7.12394	6.51059	-3.18158	5.15882	8.55438	53.31229	1.00000	7.45518	9.32210	7.17851	48.50548
40.93121	57.89007	0.09565	-73.89875	1197.41862	7.27675	6.66267	8.30530	6.44183	17.17059	5.86544	5.91427	61.14404	1.00000	6.16565	8.85518	6.26635	52.96607
4.88441	52.07485	1.70971	101.96857	1134.35401	7.51614	10.61447	7.51269	8.94157	17.51622	5.10781	9.51237	43.91008	0.00000	6.65499	6.06000	8.45778	72.56645
47.98372	36.60512	0.06107	10.18527	1116.82933	6.61567	5.85227	8.85169	5.11290	16.49741	6.60171	5.31218	59.84925	1.00000	7.22209	9.74486	5.49704	33.52845
40.65995	52.39058	0.08891	-111.99633	1119.60589	7.48509	5.18380	8.91272	6.69912	22.29653	7.03679	6.23278	46.81045	1.00000	7.32988	9.50652	5.35535	72.33351
34.77453	45.86702	0.54425	-96.67834	1059.63765	5.63113	9.39507	6.50304	3.25246	-1.01824	5.61001	6.60825	76.40617	1.00000	7.95027	7.60989	10.02030	63.77315
41.66394	61.13524	0.42223	-83.55521	1074.04656	8.04899	9.06166	8.08975	9.41047	14.06949	8.23997	6.89893	49.39342	0.00000	6.96101	6.06553	7.90256	51.10705
49.28669	45.63149	0.91138	1.00288	1113.14010	9.13174	9.98907	7.78835	6.84937	2.42064	8.38298	7.50298	63.77374	1.00000	8.02274	11.22255	8.50714	77.18001
53.0233	40.99015	0.16845	-1.48119	1063.40452	9.07744	8.05165	9.21994	8.01138	14.02561	6.53632	6.16846	46.67057	1.00000	9.75430	7.79541	5.01017	48.04391
48.28259	66.73232	0.28169	9.72749	1050.41219	8.25726	8.45143	7.13897	10.29744	-6.04557	3.67952	7.27319	50.96461	1.00000	7.25062	8.00836	8.15669	51.37060
-6.91806	56.79341	1.19283	106.92667	1103.98037	7.82875	10.27297	8.42656	7.79009	2.05192	5.99569	6.79064	66.51576	1.00000	7.74872	7.66642	7.62389	26.71357
22.37066	56.04524	3.92281	114.10479	1075.70422	6.63352	11.48471	7.00887	8.61789	10.23028	5.48989	10.19810	57.28703	0.00000	5.58218	4.64801	4.55284	60.24609
27.76056	48.64031	0.05994	-15.58602	1169.19182	7.61577	4.96712	7.90241	5.50003	2.35952	5.94860	5.53126	48.29348	1.00000	6.79603	8.73246	6.51516	44.03696
36.06386	57.96509	0.20050	4.62744	1051.15700	5.93622	8.38147	8.28359	5.51563	6.94115	6.93740	10.24000	70.47097	1.00000	8.12239	9.30429	5.72924	54.04612
55.25	56.95289	0.34821	24.75	1099.13143	8.89941	9.01174	7.40773	9.31302	29.74904	7.91642	6.54861	54.77973	0.00000	9.11940	6.06054	8.06251	36.51565
53.6052	51.93308	0.06849	10.03988	1076.79319	8.26822	5.42206	6.33630	5.46571	12.94096	5.63690	4.81658	52.23571	1.00000	9.61155	9.42042	5.64060	54.38533
31.92923	34.52099	0.04825	34.86563	1056.35320	7.76361	6.59653	6.79378	7.98048	15.29614	7.91003	11.07102	60.92697	0.00000	8.63101	6.69993	3.98409	47.50127
9.3337	58.16056	1.11896	122.8637	1118.34899	7.29358	10.17432	6.78867	9.87318	19.91043	6.56138	8.66488	46.53429	0.00000	6.38175	6.68467	7.83545	51.20317
38.37255	56.63348	0.24474	34.02537	1083.07225	8.06457	8.53198	7.68010	7.47760	14.66139	4.78220	6.52386	55.90804	0.00000	7.36392	6.61055	12.38378	55.64614
27.09978	40.47818	0.20162	-82.45426	1118.40162	7.72156	8.33002	8.06659	6.08462	15.77233	7.04794	8.70614	52.18707	1.00000	6.47202	9.24173	6.18228	24.24610
45.49428	58.01172	0.19265	-122.86705	1072.45312	9.45104	7.89755	8.15232	6.74296	-6.48993	5.98689	7.75798	58.25789	1.00000	7.56234	8.81622	8.21510	48.53405
3.8801	39.74677	0.06586	-77.03116	1151.65573	7.26338	6.20329	8.03489	6.23927	17.32799	6.28847	6.13642	63.24487	1.00000	6.99860	9.20968	6.39543	62.57815
50.11861	68.88880	1.16062	-5.53715	1141.75332	8.33043	10.23262	8.00484	8.02443	23.67741	5.55795	10.86424	75.38978	0.00000	8.57641	5.05077	6.78768	33.02584
40.65995	27.96750	0.79405	-111.99633	1144.30748	8.45044	9.81084	7.46161	8.48378	13.98586	4.22872	6.98691	66.62070	0.00000	8.05030	6.37512	10.29165	53.52580
53.30972	52.28943	0.26116	83.62389	1143.27502	7.48841	8.52570	7.97012	5.96872	17.79520	6.54701	10.14858	65.83180	1.00000	7.66806	10.75045	5.31612	74.04865
34.61667	43.74373	0.45310	135.6	1084.97058	8.01389	9.20016	8.07595	10.75525	17.09232	9.97521	7.01345	49.79692	0.00000	7.52514	7.86052	7.67253	56.81998
41.1053	66.85041	0.07769	-7.32097	1116.87218	8.53275	6.24007	7.00797	5.22756	11.91868	5.35402	5.30182	49.64580	1.00000	6.98828	7.40436	7.11719	43.32739
43.71032	51.11825	0.10892	-1.05366	1077.52282	7.28182	7.61736	9.00163	8.49457	6.53957	4.01202	7.79910	62.47659	1.00000	8.28442	8.46435	7.99149	75.29185
12.18441	59.74785	0.10332	18.69303	1150.80525	7.19786	7.03019	9.29875	7.58173	11.92112	4.98162	9.24077	69.95263	1.00000	7.75737	6.85789	7.24929	59.15628
21.53889	42.07906	0.21226	71.57737	1150.04714	6.36926	8.21132	8.34069	7.57762	18.33753	4.04286	5.16843	52.60839	1.00000	8.43412	7.90033	6.39783	59.30747
39.96348	53.76974	3.10272	-4.83076	1075.79699	9.23227	11.25076	9.39084	10.59225	17.41736	5.72926	7.94597	50.98858	0.00000	6.59515	7.29949	9.21475	67.48948
19.8173	63.48208	0.66778	-97.35992	1152.47866	9.22662	9.58600	6.97391	4.20394	43.83440	7.59059	9.41454	78.83284	1.00000	6.43302	10.37276	5.18112	75.42915
43.1122	57.40057	1.41863	12.38878	1121.63423	6.70218	10.44726	7.85385	7.74797	14.78384	5.10717	10.44411	55.61386	1.00000	7.54844	10.07680	3.70356	39.08928
-20.88231	66.76208	0.52799	55.4504	1159.93527	9.38350	9.38550	7.52990	3.53650	2.09873	8.97967	13.44753	50.61630	1.00000	7.99801	10.91804	3.10183	69.57475
53.95278	26.60621	0.20539	32.86389	1163.67725	7.69309	8.08971	7.58941	8.51465	14.93443	4.37184	6.81112	38.90917	0.00000	7.80223	3.75831	7.69008	68.40667
51.78967	53.52327	0.22893	1.15597	1057.18417	9.09138	8.26704	6.47410	8.42936	10.43159	5.61881	9.00734	67.64043	0.00000	8.10979	6.60342	7.50070	54.95929
51.14942	15.30067	0.36027	15.00835	1138.40464	8.94323	8.95305	8.59412	9.72819	7.70074	5.00645	6.72958	47.76680	0.00000	7.25781	7.64083	7.64777	42.18631
