CH4	CFCs	Pb	PRES	C2H3NO5	PM2.5	warning	PAHs	NH3	longitude	CO	H2CO	PM10	TEMP	SO2	NOx	latitude	O3
8.49417	51.24056	39.45819	1052.31462	4.88239	9.49921	1.00000	8.00132	8.91582	117.63083	10.40032	54.93191	7.84464	10.88903		8.09793	35.50056	9.13662
8.61076	16.15895	59.13189	1085.54695	2.49121	8.70650	0.00000	4.35040	8.20836	0.30367	9.16049	54.30420	6.92730	14.11451	11.07980	8.15878	51.38673	6.32701
7.36727	26.90033	45.71410	1170.94440	4.24957	9.72206	1.00000	7.20362	9.39739	-73.81669	5.81705	61.16156	7.44192	-2.03500	5.36996	6.01734	45.44868	10.31872
7.90791	11.97525	47.34649	1096.58872	4.25577	10.64182	1.00000	5.56330	7.77913	101.96857	6.93533	45.43288	7.45433	24.65196	4.53437	5.56267	4.88441	8.96674
7.22116	62.65868	63.25051	1093.28378	2.22641	7.65394	1.00000	6.04012	6.50276	24.6522	6.26738	45.29297	6.28961	21.92919	7.35829	6.47807	60.2052	7.89879
7.30228	56.89128	53.72620	1170.00874	2.98469	8.29048	1.00000	6.39996	6.11475	-1.60452	8.25891	47.45875	6.67945	15.87311	5.25970	7.50439	42.06166	10.12139
6.86487	38.33156	62.22744	1127.12131	6.63774	7.10866	0.00000	6.58206	6.75875	-3.05814	8.96094	42.00728	8.00454	17.51907	9.37278	6.09206	53.00974	6.11321
8.35746	59.15474	40.09683	1160.35370	12.57445	9.33294	1.00000	4.27630	8.03796	118.9707	5.39522	37.92379	9.04719	26.34715	7.10341	3.42165	-3.5403	8.53461
6.25519	68.75249	29.57796	1051.47541	1.57444	10.29705	1.00000	5.58366	7.41537	4.82313	7.77857	39.59105	5.73379	17.31366	4.42868	5.99472	51.24197	8.96337
7.88319	49.05567	45.89229	1144.11485	5.14536	10.68712	1.00000	6.26664	7.62549	-49.27306	8.03588	55.09566	7.89801	-2.24209	8.19528	10.28303	-25.42778	8.57478
9.02291	38.38042	68.88749	1188.85651	6.19245	8.20627	0.00000	7.80092	8.04427	-88.70464	7.36350	48.90628	8.09129	24.07461	9.89400	7.58231	34.25807	6.50544
7.08549	38.57304	36.83213	1113.76358	3.17405	8.59459	1.00000	5.79964	8.49719	4.52514	5.10588	37.17870	7.15402	8.93045	7.14570	6.12884	12.74482	9.93108
6.95150	36.92987	44.37882	1113.42766	9.80966	8.38661	1.00000	6.64888	8.07325	5.03586	6.60436	48.10047	8.67931	10.04378	5.74904	9.00917	43.83125	8.63669
6.80416	71.98955	38.63266	1134.21234	3.39716	9.22418	1.00000	6.46869	7.87315	102.42587	3.73088	28.34286	7.72465	10.84263	7.63165	5.60602	15.58552	10.99878
7.92837	56.65385	49.12985	1124.45403	5.41889	7.76707	1.00000	8.17494	7.89431	-89.10944	5.41750	16.48598	7.77069	8.97304	7.38080	4.90678	13.70167	9.20745
8.08721	43.85676	30.09909	1192.96817	8.54302	8.77972	1.00000	4.86246	9.79017	53.26023	7.26294	42.53326	8.65225	16.77690	5.88638	7.95830	54.39304	8.22295
7.76530	42.54884	68.28466	1125.37478	7.49965	9.51867	0.00000	6.44138	7.51285	28.67582	10.80039	37.04553	8.23580	-8.17212	9.01371	6.69505	40.98894	6.49992
8.99007	76.16163	38.90433	1184.96435	18.91487	8.72476	0.00000	5.31710	6.16037	-13.2356	8.23909	59.40139	9.31464	0.06614	9.54317	7.15153	8.48714	9.19318
7.14868	58.12360	49.65780	1079.84262	11.21848	6.95434	0.00000	5.00510	8.53022	16.50104	6.72889	54.82205	8.83478	22.33406	8.32503	8.16021	41.24264	7.00216
8.30915	65.20171	35.10255	1104.86451	8.40650	9.66229	1.00000	6.05127	5.45085	13.44275	6.87396	53.56595	8.33207	15.07404	5.02938	6.16936	38.07789	8.42722
8.00174	45.09757	11.43985	1179.93530	28.32419	7.83871	0.00000	5.56310	6.37593	137.5	9.86208	44.76546	9.83224	16.93204	8.87230	4.80059	34.9	5.82220
6.15587	28.11466	34.51039	1122.56375	3.40713	7.72299	1.00000	7.27831	7.80544	-5.53715	6.08073	38.50648	6.81130	24.93960	6.74697	8.44808	50.11861	8.58705
7.71913	65.90345	33.16981	1110.29759	4.12215	8.05328	1.00000	6.48485	6.87163	-71.10077	5.31017	68.48431	7.42930	23.17815	7.00242	7.79875	18.20854	9.02489
7.63777	48.66598	67.15373	1082.97000	4.56929	8.90520	0.00000	7.58099	7.26294	34.37389	9.67897	48.77530	8.00417	18.09532	7.19313	5.80095	40.1675	6.69731
9.14915	36.55571	48.47047	1139.26974	2.58300	7.67647	1.00000	3.67587	5.85031	38.66667	6.12721	45.94692	5.87872	-6.51111	9.90510	8.55965	-6.25	7.27115
6.70233	49.82926	48.01600	1194.91446	4.51580	8.56158	0.00000	8.03650	7.04669	16.50104	13.15495	73.57896	7.46306	13.62215	9.17036	2.58229	41.24264	5.65041
9.63352	26.51474	62.95675	1065.92444	4.24224	12.90800	0.00000	7.61135	7.73775	37.56667	10.88717	45.33211	7.70389	9.80859	8.94054	4.86426	55.85	5.50160
9.74928	61.96311	39.81712	1113.69993	6.97659	7.72757	1.00000	7.22264	6.66021	-77.03116	7.20078	59.34076	8.21934	17.78651	6.23646	6.40089	3.8801	7.64583
6.04523	59.08911	37.18157	1102.98674	2.59286	10.66978	1.00000	7.50108	7.00056	-87.93341	7.06940	58.20367	6.49096	9.66300	3.34702	5.86530	42.55308	9.62146
7.02361	31.74051	18.99384	1070.69082	7.73181	8.73639	1.00000	6.30566	7.67167	107.60627	8.19333	56.52580	8.39797	6.62753	4.53790	9.39337	51.82721	10.59058
7.99386	69.27367	11.27185	1061.31542	6.99330	8.43830	1.00000	5.00274	8.98179	4.52529	8.41179	35.88668	8.21086	14.41572	6.33072	10.78913	50.71229	9.59447
5.88869	86.65727	25.22835	1080.49882	5.15079	9.14896	1.00000	6.73551	7.75142	-72.22625	9.27935	58.05413	7.80879	-1.92281	6.00191	8.98615	18.57677	9.02389
8.11249	50.47938	40.23255	1159.53368	3.46369	7.70266	0.00000	5.83409	8.67442	91.84128	8.08978	39.70930	7.43094	3.39812	8.20631	6.66421	22.83957	7.27425
7.50593	73.55143	51.15450	1148.71332	1.57581	9.03606	1.00000	6.68344	7.71849	3.20639	11.52097	36.97674	6.27540	0.31675	3.42605	11.37171	50.74497	7.16617
9.56074	58.80997	44.81301	1061.79602	3.96470	7.88525	0.00000	6.13526	7.58268	145.18333	6.76949	59.28388	6.95743	5.20856	7.72856	5.88559	-37.9	11.31034
5.88262	59.59991	53.16147	1093.10757	3.99821	10.08375	1.00000	8.87913	7.75595	72.54566	6.91000	68.76796	7.56233	8.10970	3.72095	2.37013	29.69221	9.91711
6.54808	37.83430	39.47703	1090.79358	14.37040	10.42164	0.00000	4.64638	7.83214	5.55575	8.02693	49.64614	9.07796	11.38320	8.10628	6.64789	46.67535	6.23778
7.18776	42.54927	38.73543	1089.29648	5.71073	9.11084	1.00000	6.42645	6.57060	8.70745	5.68825	49.25999	7.99977	21.44008	5.44617	6.15045	49.03685	7.89147
8.05248	60.55912	51.24023	1159.17784	3.25539	9.01328	1.00000	6.97669	6.62095	-52.20639	8.99269	24.36413	7.08399	2.07559	3.70650	9.88275	-3.20333	9.83702
7.25586	64.78739	40.28064	1109.47010	4.11913	10.24848	0.00000	5.20854	6.54208	106.88324	9.66884	55.18573	7.45881	28.52525	8.96305	7.30235	47.90771	5.82048
8.41406	64.14392	34.29104	1087.37520	2.96017	7.97424	1.00000	5.79697	9.51918	-80.31727	7.44651	40.25283	6.38941	8.81308	9.00665	6.85295	25.67927	11.03229
5.76595	37.52083	63.95651	1112.33442	3.37654			4.18908	6.95568	-58.38341	8.40170	44.00571	6.92882	4.70596	7.30009	6.70179	-34.64966	7.72358
8.46017	68.64142	24.00591	1119.13512	4.79297	7.10075	1.00000	8.60589	8.34925	-97.54667	5.29997	35.65422	7.62937	28.45419	7.43063	7.49431	30.5427	9.62617
7.97858	29.17053	60.49767	1136.05725	21.16890	9.19458	0.00000	5.27161	7.00895	-111.90466	9.45153	35.54638	9.57719	22.77645	8.07545	5.98203	40.34912	7.11150
8.77928	37.47847	39.44753	1074.22892	2.28094	7.57472	1.00000	4.15425	8.11694	-95.63079	5.77417	25.47404	6.83297	2.39973	9.59035	7.30933	31.76212	7.36778
7.35245	69.46852	32.26211	1118.81642	3.03386	8.75494	1.00000	6.17912	7.55428	8.86374	4.59552	60.62663	6.61943	0.80571	7.80215	2.27121	44.89784	10.39982
8.14101	42.44657	22.97655	1137.53761	2.68464	6.64407	0.00000	6.58998	6.88369	-80.08199	8.32918	40.57143	6.33565	12.65735	7.94999	6.63091	35.88264	5.11256
7.62810	59.26951	37.53290	1196.62081	3.07753	10.05524	1.00000	8.55138	8.08566	150.99292	12.20460	47.36209	6.76083	22.93968	7.15266	6.82288	-33.75881	5.93879
8.18705	65.00398	52.15784	1103.63490	13.34607	9.11589	0.00000	6.57249	6.69254	-97.03285	7.79993	58.04543	8.99722	12.83321	7.61529	5.30303	47.92526	11.83393
7.28816	39.20071	18.62581	1050.70917	3.58509	8.09859	1.00000	9.02916	5.85292	1.53414	5.46380	53.44100	6.89427	11.41279	6.73194	2.39329	42.50729	9.61538
6.51869	64.00107	30.45534	1071.98167	2.79149	6.47581	1.00000	6.20347	6.65646	121.3152	5.02821	49.10588	7.30549	22.20726	9.34791	5.49073	14.14989	8.46840
9.47550	43.51713	41.95979	1160.33106	6.96019	10.34656	1.00000	6.92005	6.78472	-89.64066	6.50955	33.57639	8.14076	9.04342	4.23535	3.68387	40.56754	9.39123
7.39442	42.31010	48.82992	1155.49238	1.08413	7.59728	1.00000	5.80422	7.85554	9.40531	8.78917	26.92898	5.95207	8.09124	7.04854	6.80278	45.53069	8.15071
7.50809	48.38194	46.03696	1094.04852	2.87784	8.36369	1.00000	5.86956	7.46331	126.28333	6.33876	32.37881	6.79302	25.71929	6.63449	7.08937	45.35	7.89052
8.82733	74.54743	37.89805	1191.59461	3.56757	9.19129	1.00000	6.92157	8.43362	-7.35	8.04477	38.84083	7.00107	21.23830	6.96738	7.71814	53.53333	8.94395
6.85771	67.79449	36.69821	1131.75152	5.07282	8.56274	0.00000	6.43190	7.63900	-81.56929	6.97517	50.96068	7.33159	9.04205	8.36449	8.00963	41.55838	5.63630
7.83497	73.01005	40.60498	1061.68868	8.24856	7.96198	0.00000	4.41843	9.11377	6.83042	7.99951	41.12647	8.50429	19.46507	10.87626	7.69317	6.15038	6.47531
8.48879	74.87134	28.81132	1160.88285	2.30312	9.57374	1.00000	7.03090	8.28809	-113.3187	11.31137	46.51121	5.94198	14.41102	6.40254	10.48548	53.51684	8.77156
8.06377	38.68741	43.24136	1126.75806	4.05240	9.62992	0.00000	6.01954	7.40936	9.5586	8.22229	39.89924	6.55756	21.37282	7.93142	5.78102	54.52156	10.52457
9.13572	72.74976	38.15128	1163.22946	3.66415	9.05637	1.00000	8.71357	8.17558	-80.58556	10.82815	53.67980	7.07073	19.62957	4.02382	6.42862	22.98212	9.90138
7.88565	63.32593	41.56320	1170.61833	1.94782	7.65026	1.00000	7.00676	8.39742	68.21204	5.89113	28.74440	6.67610	23.06311	6.70960	5.66045	27.55898	8.02262
7.69707	47.32528	65.12173	1085.75997	2.72044	8.61842	1.00000	6.30217	6.45417	35.90057	8.29132	58.28189	7.22164	24.67121	8.28926	7.59647	56.85836	10.00315
7.25350	68.73810	57.79272	1190.34373	6.60498	9.54798	1.00000	5.64299	7.86933	120.56528	7.27469	39.30207	8.06432	6.40065	4.41627	5.66517	14.66	7.63245
6.77395	57.81455	56.29028	1068.94268	2.81627	7.16632	1.00000	8.28004	9.06633	74.12286	4.53048	42.49221	6.02188	10.63386	7.44464	7.35977	30.76468	8.84340
6.96815	59.09318	66.23062	1117.27487	3.62057	9.34522	1.00000	8.36540	6.24645	27.46153	6.32333	48.68194	6.65647	7.64866	5.02357	5.89626	-21.44236	9.91042
5.51885	31.17395	57.22195	1187.16509	2.25855	11.19460	0.00000	9.02846	7.29964	72.54566	10.73228	61.13778	6.69498	24.52502	4.23640	3.61229	29.69221	10.16097
6.87396	60.43690	63.88378	1054.64298	6.93811	7.32290	1.00000	4.64006	7.07551	29.00974	4.94250	63.82020	8.21330	16.81965	8.66329	5.44513	-24.19436	7.92470
8.25459	49.98953	45.59098	1127.61802	17.23874	8.73147	0.00000	7.25309	7.22101	69.01354	8.55851	53.86893	9.23442	16.08006	7.33405	5.79834	38.55632	8.73408
8.22677	48.75138	52.08326	1082.70471	8.48432	9.58669	1.00000	4.90865	8.25376	79.87116	9.85396	47.17856	8.40959	16.05858	4.24261	14.21600	6.84019	8.36102
7.06399	47.24712	48.63964	1168.49429	7.40997	10.42115	0.00000	2.96014	9.57049	37.56667	7.79895	65.26614	8.33473	26.92472	7.87569	6.28020	55.85	6.22104
7.41783	30.07104	45.49321	1073.71207	4.54660	8.29680	0.00000	5.19166	8.71383	-97.90308	7.45907	46.42933	7.53146	5.72356	7.41474	7.70238	31.12406	6.08444
8.00947	52.99613	31.73215	1115.23595	7.93319	9.46159	1.00000	7.74297	7.35653	-77.03116	8.98179	58.74706	8.18949	25.12276	5.69830	7.99652	3.8801	12.58222
7.81735	83.66508	41.54917	1137.81043	4.50028	6.32650	0.00000	5.27480	7.43166	71.21169	9.23305	64.29003	7.68970	20.69641	8.55549	5.35149	21.59983	5.25997
7.52975	52.19198	60.12593	1103.73849	7.79937	12.16663	1.00000	8.34211	7.42010	145.18333	12.33588	48.99563	8.16018	25.58704	7.37848	11.18599	-37.9	9.11932
8.53136	61.89691	42.10059	1137.30642	3.59383	8.79088	0.00000	5.66845	5.84912	77.0202	8.93243	42.75011	6.97949	10.58833	8.54582	6.22519	43.41949	6.42982
7.92018	53.74942	46.33470	1057.17377	3.14677	11.61328	0.00000	7.43950	6.63043	-4.21376	10.36471	53.31748	6.80494	47.30231	9.95427	4.62528	55.82885	3.19327
7.32471	66.50121	42.50582	1167.69812	5.90780	9.05490	0.00000	6.21750	7.66352	-77.70066	9.84785	54.94814	7.78639	17.03157	9.29528	7.11867	43.16547	8.81656
6.13768	63.76101	65.84701	1060.16065	2.20150	9.02825	0.00000	6.20209	8.03756	9.40531	9.05035	56.72599	6.25244	-4.97289	8.83950	6.32498	45.53069	7.46931
6.95655	57.88694	39.77302	1070.11485	3.01033	9.94352	0.00000	4.83871	6.96062	19.91667	8.63939	35.62395	6.52719	2.90482	8.72065	6.95342	-11.78333	8.00370
7.23165	39.44984	41.70783	1179.20046	1.94530	8.59565	1.00000	5.86015	8.15273	32.6178	7.05714	35.28678	6.69712	30.46131	6.11510	5.69953	46.65581	8.56040
7.14244	83.10007	27.39053	1182.45340	24.29561	6.74122	0.00000	8.10298	8.78950	-104.83192	8.26448	48.86782	9.71037	11.68155	9.48691	7.02498	39.72943	4.44664
6.50617	75.06325	51.20127	1150.49114	2.12187	9.22936	0.00000	7.94094	5.88297	6.76111	11.42658	33.32530	7.20295	31.73484	8.56293	6.14793	53.16167	7.93721
9.23798	51.46164	38.48250	1167.29847	3.52358	9.79864	1.00000	5.40810	7.23556	-45.94722	6.76891	48.62989	7.14348	15.75367	8.78952	9.20410	-21.42917	9.14445
7.77760	52.34112	41.90912	1100.97252	2.35443	6.99142	1.00000	3.75248	7.54048	79.82979	7.34275	58.52506	6.22599	9.94606	5.54935	9.58843	11.93381	8.19197
7.61787	61.87059	49.98137	1054.64104	4.10479	9.14598	1.00000	4.43060	7.82972	-2.98884	8.05325	41.49333	7.48429	27.37588	5.63536	3.97204	43.32686	6.30948
5.87156	54.31029	31.76401	1116.76196	4.67689	9.90315	0.00000	7.04269	6.81405	-70.20749	9.53387	71.12319	7.77596	23.31142	6.95493	6.18981	8.62261	7.81171
6.33804	63.44948	38.19355	1145.14528	5.34781	7.48838	1.00000	6.58532	7.16809	46.5813	6.35540	48.95199	7.69842	-0.56288	6.92623	4.36950	54.8421	7.13384
7.94754	36.88834	41.34560	1152.10200	3.82121	11.90630	0.00000	8.19791	8.52715	117.7	13.87391	58.58857	6.99536	5.33010	10.11278	2.12314	35.85	6.85512
7.46755	41.63130	37.23160	1109.37713	9.11771	8.53457	0.00000	5.28859	8.48454	74.3092	9.69029	44.76753	8.57901	-2.11839	11.27040	7.00210	33.37526	8.81347
6.89751	46.80918	28.62894	1115.89125	2.04291	9.12915	0.00000	7.23855	6.62767	-122.23484	10.71628	68.99372	6.26387	3.81084	8.43212	6.60253	47.38093	7.10152
6.77809	54.85524	34.30328	1136.37031	20.00618	6.71738	0.00000	4.78841	8.73549	47.31667	5.71143	64.02951	9.47831	18.60566	10.53781	6.80678	-19.65	9.91453
6.75162	67.83769	40.00465	1075.02510	18.89310	8.06258	1.00000	5.79578	7.41665	34.34691	7.36477	47.13312	9.44046	30.59278	7.81523	7.69489	61.78491	9.75289
7.91186	41.93271	56.46404	1198.88467	3.11727	7.67823	1.00000	4.20752	9.39621	-111.90466	5.91847	32.26283	6.49966	11.31934	6.46836	8.89778	40.34912	9.26935
8.25286	61.02345	45.01910	1109.64896	3.13382	9.05365	1.00000	4.10750	6.77908	140.72287	6.27372	37.63245	7.03541	-0.67263	6.43969	8.36237	53.14657	7.91792
8.70920	61.02728	60.94417	1065.43903	2.37360	7.07080	1.00000	4.52504	8.00572	103.81667	6.79148	43.23226	6.68852	13.20896	5.76512	8.25109	1.6	9.65768
8.67682	64.75060	58.14938	1152.75828	4.39337	7.86849	1.00000	5.79078	8.56612	9.72749	9.34016	48.58905	7.47232	19.03551	8.18986	7.48644	48.28259	7.34713
8.03740	49.75126	55.69864	1122.37024	7.34382	8.29496	1.00000	5.54250	7.66524	1.15597	8.16175	53.31977	8.15489	15.13636	4.86681	8.78697	51.78967	7.03571
9.22335	66.30446	23.53872	1055.94864	10.95691	9.13066	1.00000	7.40928	8.86429	-115.98391	9.73200	57.24010	8.76439	20.97421	3.53954	8.71449	36.20829	10.47101
8.31342	45.89695	53.65643	1100.53520	2.18768	8.93672	0.00000	6.42298	7.39130	29.00974	9.91018	60.32191	5.78511	16.31784	9.06394	6.85530	-24.19436	8.00959
8.75988	55.76257	43.19871	1196.08313	8.79185	8.98042	0.00000	8.70175	7.69347	-117.23991	10.33072	62.47766	8.52289	22.93250	7.20211	5.05919	47.64995	9.26958
9.74708	51.20712	35.88695	1155.29028	7.36910	9.24177	1.00000	5.45336	8.47573	35.90057	8.43541	39.52339	8.27011	11.15127	6.05417	10.76297	56.85836	9.07740
7.51419	53.27398	47.50869	1098.17864	5.88584	9.30715	1.00000	6.58685	7.72486	100.24529	9.26888	61.09125	8.20980	13.71886	6.22104	9.14295	5.4709	10.14355
7.35747	55.37502	40.97643	1187.96652	5.33483	8.38235	0.00000	4.20601	6.27011	-51.50361	8.08480	46.68245	7.59490	27.15630	6.93284	7.51479	-29.2975	8.95518
8.16708	52.16444	44.07218	1168.33404	2.54201	11.21672	0.00000	6.59491	7.59891	-73.89875	9.56377	43.41914	7.63761	-14.71052	9.06258	6.13466	40.93121	5.17511
6.78241	43.01715	34.48884	1127.87590	3.24506	9.41780	0.00000	6.81657	7.39740	98.50893	8.79275	45.72191	7.33973	16.00512	6.83732	5.55573	16.68911	5.26470
9.01961	65.46355	41.75487	1160.98776	2.02580	8.54567	1.00000	5.76945	7.78854	47.31667	4.90298	64.00124	5.56444	17.02986	7.83107	2.92331	-19.65	9.34439
8.77001	69.07110	35.62295	1069.77780	3.55306		0.00000	6.24009	8.74674	85.37752	8.98254	25.17184	6.92956	17.40651	9.36710	5.22835	22.10194	3.20639
7.85855	63.83759	54.04605	1158.61769	3.09051	7.17477	1.00000	8.38366	8.27954	10.03478	6.34912	59.92130	6.88774	11.60976	6.52982	5.40844	37.16911	8.34978
8.12506	48.81404	69.02691	1091.95015	4.04764	10.13225	1.00000	6.82897	10.46694	28.28489	10.74123	35.42666	6.93229	20.41545	3.86959	11.32935	48.15659	6.42395
8.37449	56.18250	48.07717	1117.66892	8.16858	8.22913	1.00000	4.15681	8.02214	38.94324	5.43638	58.52065	8.28636	16.69431	7.41281	9.07944	44.98901	11.32264
6.81764	45.16397	59.09503	1183.88385	7.86948	9.02623	1.00000	6.30125	7.55817	-3.52751	9.37761	53.27991	8.45380	9.79725	8.84060	5.93885	50.7236	8.87603
7.73382	41.42811	62.83800	1176.91733	3.47196	8.83452	1.00000	7.67260	6.98916	72.85107	9.03783	46.25273	7.37948	27.48210	6.03792	6.42383	19.30157	10.62325
7.65266	64.58320	51.50876	1115.16180	12.84309	6.71712	0.00000	4.67914	7.38971	-117.23991	6.32394	62.13938	8.96744	20.77671	10.62669	6.60479	47.64995	8.54576
7.20615	21.70911	46.47519	1081.12477	1.73524	9.15037	1.00000	7.24537	6.31544	146.05093	6.03901	46.63285	6.14486	9.94570	5.33294	4.84500	-34.28853	8.93547
7.12750	49.09364	56.30204	1164.46710	14.54637	8.24693	1.00000	6.27467	9.57336	10.03988	9.19793	51.28682	9.15315	11.77186	5.05491	9.07482	53.6052	10.54239
7.28235	32.96155	48.27041	1110.69979	4.15485	8.53908	1.00000	6.79170	8.98702	35.90057	6.33825	38.46544	6.46630	20.12383	6.66584	7.37701	56.85836	9.81511
7.04718	57.36326	49.56954	1190.14850	3.23623	7.97263	1.00000	6.39187	8.87676	117.4831	4.80601	51.56119	7.02784	45.42703	8.08889	8.16816	27.34089	10.22809
6.25330	37.96465	30.52571	1134.03261	4.44242	8.87298	0.00000	7.33908	7.10196	83.36889	10.12745	59.74912	7.59315	3.24116	8.57256	6.40733	26.76628	7.63239
5.98296	44.81864	38.61759	1109.21664	3.06985	8.27728	1.00000	7.21965	7.21408	-96.39774	9.61045	69.22382	5.69080	8.39032	7.87245	6.30019	30.16688	9.00184
6.78182	48.07421	41.07150	1065.52207	4.21492	9.18383	1.00000	5.78519	6.26599	5.74861	9.71648	28.26491	7.65958	20.93703	7.42098	10.26285	52.71083	7.50754
7.80237	57.74900	36.94473	1118.42096	2.10177	9.51225	0.00000	6.75619	6.92511	34.37389	9.63733	46.29350	5.98600	10.78593	7.06224	6.06154	40.1675	5.62151
8.06438	52.89483	33.41946	1121.63566	3.74651	10.67918	1.00000	8.21155	7.52494	-61.51889	10.57006	17.59477	6.81614	20.12007	7.25464	8.28720	10.66668	9.35908
6.49067	61.43874	20.38444	1103.28762	2.64469	7.46546	1.00000	6.24578	6.88259	-58.44417	4.89828	75.05481	5.90567	16.10608		8.44483	-3.14306	8.42578
7.52144	52.56784	52.94233	1053.83469	4.37946	8.17521	1.00000	4.47631	6.11426	-4.22398	6.49351	54.31816	7.67287	31.56083	7.04111	8.88193	57.47908	9.05703
7.99546	69.09523	37.03202	1170.31575	4.54042	7.85451	0.00000	7.85590	5.75220	122.74754	9.30856	58.27239	7.63038	24.20212	9.33712	4.94111	40.85158	10.64973
8.24883	65.92865	36.19929	1088.66946	5.66546	9.42859	0.00000	7.03891	9.35822	43.91385	10.20753	38.36811	8.16564	46.43809	8.90605	5.62005	54.03876	9.68002
8.57310	52.53246	46.93851	1165.25007	12.72889	9.38546	1.00000	9.07390	9.12940	74.12286	8.57748	35.48741	8.94211	7.74173	3.03751	7.35642	30.76468	8.92499
8.18905	60.02180	54.32178	1182.52302	16.90767	8.26662	1.00000	5.40545	7.61095	-100.44843	6.86089	35.41343	9.28336	27.49395	8.09457	8.16351	20.74122	9.22383
8.38081	48.64707	54.98391	1195.67219	4.20941	9.31029	1.00000	6.56402	6.66203	86.68363	9.83253	43.63642	7.03461	11.27227	6.50388	9.21358	23.49668	9.30051
	64.75743	51.40481	1140.46957	6.58870	9.01339	1.00000	5.80912	5.10746	16.50104	9.88466	70.39389	8.05215	-2.46131	5.71663	10.92348	41.24264	8.42654
5.43435	50.55404	52.60013	1050.53364	3.66618	8.33088	0.00000	5.54161	6.35847	39.28333	7.47491	31.94478	6.73077	0.91940	9.48423	6.92728	-10.33333	7.39219
7.33953	68.96280	57.82619	1053.76692	4.94359	7.84465	0.00000	6.06054	7.36730	6.26764	7.77166	52.50679	7.84026	-2.88155	8.81725	6.38350	4.92675	8.54735
6.02692	51.52612	45.48128	1079.64574	3.73090	9.32523	1.00000	7.74878	5.79521	-88.42814	10.61551	71.08542	6.87827		7.65670	7.19461	42.16808	9.02578
5.57149	50.28702	52.37749	1188.60337	9.20974	9.16621	1.00000	6.67888	6.14920	65.27258	10.23726	48.27895	8.52847	8.69180	4.69800	10.32187	58.04254	9.60854
6.17956	59.08858	56.52964	1175.93925	4.27231	8.82476	0.00000	5.87793	7.63199	-53.13722	11.51207	33.13825	7.37669	17.06631	10.91673	8.20843	-22.92306	4.54587
8.53726	56.83062	30.75501	1052.84945	7.44185	5.87599	0.00000	6.17563	9.77366	129.96972	9.02311	64.79977	8.41625	-1.57603	7.70703	5.51200	33.4425	6.64467
8.94501	42.44298	61.39091	1153.16669	1.90618	9.39532	0.00000	6.42683	8.33871	-73.86586	9.44663	53.43131	7.10964	17.65262	9.04458	6.09534	45.43341	7.81530
7.47482	42.63882	33.45114	1097.44147	6.37713	10.92376	1.00000	3.08739	10.60992	137.5	7.53009	29.04622	8.07087	13.96686	4.84778	7.00036	34.9	8.58975
7.59207	43.83723	51.20602	1169.43117	1.84732	8.84883	1.00000	6.46599	8.70854	2.31889	7.26363	36.99813	7.04524	-10.29485	5.66057	9.34131	35.21222	8.46408
7.11126	52.63478	37.50912	1080.11436	2.36161	8.15254	0.00000	8.76993	7.12787	123.758	8.54962	80.26422	5.85720	15.08882	10.79387	6.28336	10.20898	6.23596
5.67274	47.21836	48.72074	1052.60723	6.24557	8.13751	1.00000	3.10071	7.15184	10.30215	7.61798	41.81681	8.00736	21.97529	6.42729	11.88010	53.94313	5.60053
8.04443	45.04940	54.19495	1183.84222	3.65150	6.08320	1.00000	5.08714	6.57844	16.43915	7.83178	60.09409	7.18545	11.69903	13.99122	7.44766	43.50891	10.35858
7.69808	47.42397	24.23361	1095.56210	4.33563	8.86111	0.00000	5.66547	7.47652	122.05228	9.29242	57.31577	7.07816	25.85937	6.64555	10.68286	37.19723	10.66707
