CH4	PAHs	H2CO	warning	PM10	PM2.5	O3	PRES	NOx	longitude	CFCs	NH3	latitude	Pb	C2H3NO5	TEMP	CO	SO2
6.59282	9.01152	46.73383	0.00000	7.30990	5.68708	4.63659	1173.22438	6.97372	142.45778	60.20064	6.43649	44.35056	57.91031	6.89480	4.09743	4.98599	8.66102
7.72896	5.03392	57.01431	0.00000	6.69790	9.61173	3.61504	1155.61136	6.89992	9.15013	54.66454	8.08068	13.70727	55.78166	5.96015	14.79433	8.27386	5.63525
7.91820	7.46682	44.14041	1.00000	7.94776	8.94576	5.17222	1090.49964	4.80688	0.57856	47.80538	7.94987	40.70995	67.86823	10.53749	14.58023	4.65300	5.29091
6.13869	9.92197	52.98341	1.00000	7.81972	5.86391	5.63055	1102.95600	6.49602	-90.10674	70.56599	7.17223	29.84576	74.45351	12.08582	1.37320	7.62821	8.30343
5.71286	7.85924	47.04030	0.00000	6.29644	10.48556	4.58527	1134.09860	8.31450	140.72287	50.18232	7.19011	53.14657	28.42478	4.59677	28.17224	6.90550	7.77788
7.80035	8.79236	58.49238	0.00000	5.32883	3.49242	4.85853	1080.04035	5.53653	10.18527	69.70942	6.87498	47.98372	50.12007	2.79616	25.54741	5.92393	7.54458
5.30802	2.53398	57.61565	0.00000	6.52472	8.44508	6.16735	1070.71768	6.72220	-120.45794	56.48782	5.65237	34.63915	75.68108	4.79581	17.22257	10.22841	5.07158
6.42550	7.53434	49.87525	1.00000	8.73325	7.80177	4.39178	1137.35127	6.50482	72.54566	58.86590	8.04263	29.69221	49.33482	20.63346	22.22473	5.55238	5.19060
7.72053	9.14990	30.57012	1.00000	7.64083	7.60249	5.67391	1126.79010	5.78959	-1.32471	68.36224	5.76103	51.40148	35.31629	11.03381	36.66201	6.70855	8.22352
9.21393	5.86548	40.52053	0.00000	5.40191	6.05437	7.20826	1177.93380	6.69550	137.23333	38.34734	7.23220	35.8	50.07764	5.42145	19.47412	5.40471	7.64530
5.31368	9.17385	38.17319	1.00000	6.02685	5.82671	5.07605	1106.98025	6.44039	78.15794	49.19536	6.97292	12.1277	63.08758	3.85649	26.80924	7.57093	6.39803
4.63192	4.12270	74.12329	0.00000	6.58763	8.13870	6.32699	1196.53011	6.55020	128.9889	55.14213	7.55044	37.1759	47.47625	6.68296	18.28336	8.63469	4.43206
8.39532	9.50704	61.25950	1.00000	5.46483	6.56886	6.22945	1057.39574	6.89918	12.6723	55.69598	4.68367	41.72063	61.94491	6.36739	14.13854	6.14597	5.45134
8.12403	6.38838	53.37763	1.00000	8.19659	4.11804	9.83833	1096.49143	6.64841	28.19028	41.70894	5.91429	59.37722	46.54673	13.44059	15.64756	6.82124	4.68204
9.70226	7.44953	50.79563	1.00000	8.63079	6.04257	6.43249	1168.11598	6.14947	17.80774	53.01991	7.20979	40.55851	50.65027	18.61626	-2.17846	4.99630	8.33486
4.87487	5.85646	53.38132	0.00000	7.43693	6.39953	6.51172	1100.52480	6.84064	102.56365	48.62445	7.51555	13.65805	28.25976	8.18638	24.96713	8.11884	5.83139
10.51030	6.27750	40.15937	1.00000	7.53712	4.36442	11.67711	1187.47831	6.44319	122.9666	78.35277	6.90303	10.7375		5.67005	16.41014	9.81354	5.44143
6.94410	7.11103	61.96473	1.00000	7.73172	8.81508	5.48364	1139.67011	5.73865	-6.90656	51.66631	4.13375	33.92866	26.65064	9.61446	1.79991	4.38990	3.16324
8.45483	7.67236	50.18293	0.00000	7.77290	6.00929	5.57536	1184.78175	6.99434	15.07041	46.83036	5.19213	37.49223	64.03706	7.86636	8.85175	6.62428	9.14014
7.73690	8.29433	59.85769	1.00000	6.69275	8.38085	6.54677	1051.78102	7.18920	-1.29772	46.80392	7.13343	50.76306	41.50451	3.89781	10.56443	6.28379	6.28193
5.92588	9.07575	36.04129	1.00000	6.51862	4.86749	4.86579	1080.00177	8.36194	9.32241	55.89939	5.72126	44.31771	55.73157	4.80527	-3.04873	6.50662	4.43362
9.66088	6.86776	68.12547	1.00000	7.60942	3.24136	10.60684	1120.81989	5.18952	140.72287	66.09544	7.00503	53.14657	61.40808	9.36906	34.61075	6.77573	7.04175
8.22870	5.27342	39.93552	0.00000	6.43348	4.38619	5.16018	1058.81915	6.77754	126.835	59.85575	6.30922	37.65639	60.84874	6.35164	18.68906	8.02797	5.02426
9.78448	7.87260	49.68731	1.00000	7.07259	6.60416	8.57561	1188.93353	9.09896	-91.77127	68.25289	5.65690	37.95143	41.02211	5.82734	2.52035	7.18374	4.89515
9.91446	5.95055	21.30861	0.00000	5.07052	5.21804	7.06470	1079.69078	9.02932	121.12251	58.33569	6.27250	14.62578	37.04351	5.11046	12.77549	6.64275	7.88858
6.43173	8.80271	48.55681	1.00000	7.69531	6.02369	6.88107	1084.23670	7.12468	-88.3162	46.43275	5.55428	42.24113	47.00540	12.05015	-8.54020	8.81118	7.05802
6.25160	9.00962	34.78277	0.00000	5.61471	7.64246	4.95940	1181.27063	4.63478	82.85749	61.34712	7.45954	17.54907	63.50847	5.41824	3.57097	3.34886	8.27678
8.96111	5.57363	37.71771	1.00000	8.09556	11.04734	4.88829	1185.87021	5.58608	-69.96533	72.79401	8.14758	43.91452	48.29737	13.30532	15.09713	2.79146	3.17384
7.82990	7.10112	37.45051	1.00000	6.08691	3.23984	9.76807	1092.25745	5.49008	140.11667	35.13967	6.39747	37.56667	44.57399	3.53685	4.69379	9.01702	5.71469
8.80949	7.94076	43.68159	1.00000	6.84070	8.16914	4.65290	1132.16313	7.67696	-0.33525	68.43940	8.63623	53.7446	45.71255	7.44450	25.74842	5.75271	6.89500
8.81557	7.60660	43.63343	1.00000	7.66451	5.70508	8.87152	1157.78962	7.10572	77.23826	63.41557	6.92909	11.50526	57.82593	11.28618	25.73942	7.71732	5.72037
5.62840	6.10896	67.08746	0.00000	8.67181	7.41899	6.88218	1059.08913	6.57642	37.99117	59.47833	8.02396	44.92934	37.04585	21.33463	7.27123	6.96546	6.10688
9.24737	7.27580	64.40132	1.00000	7.33450	9.46172	6.21961	1077.62498	6.81761	8.91229	38.51806	4.28577	49.13645	64.46991	5.37583	-9.44130	4.76613	3.86385
7.22542	10.24611	53.59141	1.00000	6.31236	7.16482	5.59341	1057.90972	6.87064	-71.8023	55.77524	5.87052	42.58342	53.06150	6.37133	8.54245	9.49099	6.73339
3.79076	6.90861	24.60615	1.00000	6.16610	8.24776	3.90579	1155.62279	7.19015	57.3552	79.34155	5.49806	51.4781	47.14826	4.42149	13.02754	4.81358	4.94906
8.05487	6.55677	36.94856	1.00000	7.28007	3.51806	9.65791	1164.25298	4.84480	-3.59625	41.35955	7.19832	5.27247	57.45672	8.65937	9.43382	8.41125	2.62609
9.02987	6.81633	38.35730	0.00000	6.19001	6.57570	3.79031	1187.45334	6.87667	-4.0573	68.28528	6.95475	55.82737	42.50606	6.81773	12.09207	6.34783	5.02855
6.00426	10.42819	59.77519	1.00000	7.22169	4.49772	6.67614	1133.87689	6.98524	-86.11084		7.07996	41.75338	33.58432	9.38076	13.18019	8.32318	5.41007
9.81932	7.26072	56.51054	1.00000	5.76254	4.84939	9.42667	1173.25022	6.74406	29.65806	44.13932	7.53695	-4.83	34.53569	5.38739	26.59332	5.31893	6.30214
9.15858	4.52557	40.94884	0.00000	6.19941	7.42928	3.67144	1168.13866	5.68162	-93.71133	60.09787	6.54777	41.57721	31.96250	4.45547	13.86143	8.79958	5.79065
8.63172	8.20063	58.26156	1.00000	8.09051	5.62189	7.94825	1126.49435	5.76805	91.84128	52.84268	5.72785	22.83957	39.64311	13.06123	30.01789	7.98969	3.55759
9.00388	10.02389	23.05497	1.00000	8.02934	5.90458	5.82252	1153.01251	6.63133	-37.93278	58.10719	6.54689	-11.48472	48.17156	11.90115	-6.26195	7.12662	7.50770
5.86620	6.15549	35.38525	0.00000	8.38443	8.20907	4.65201	1063.14131	8.64671	25.8191	54.42837	7.85633	53.5942	39.75797	15.34632	4.57454	7.42896	4.83702
8.05232	11.14754	39.08622	0.00000	7.13276	5.59499	4.19659	1110.74511	7.05650	-76.88442	57.25423	6.42442	40.2737	46.32060	7.97234	23.02187	2.83605	9.42009
11.41171		39.12050	1.00000	6.71026	8.73656	5.05899	1109.83362	6.67776	-81.79819	79.54027	7.23188	41.48199	39.97801	7.09689	32.41995	4.93851	6.68274
4.17901	5.25549	40.10680	0.00000	6.44154	10.02354	6.63110	1106.74493	7.07900	73.85535	62.39056	7.31458	18.51957	33.40350	4.42682	18.75754	8.15731	6.46269
8.43595	5.74540	46.97532	0.00000	6.67424	5.98985	7.24326	1126.72786	6.63195	-73.95097	61.72786	7.67896	40.72371	50.88732	5.47974	33.81184	4.65430	4.79128
6.15071	8.93895	39.63259	1.00000		6.43222	5.31001	1104.70400	7.37575	2.29275	69.43429	6.83032	48.79325	42.04917	7.68425	9.71929	7.19235	6.51620
8.53164	5.93455	55.94846	0.00000	4.57142		6.59453	1119.78904	6.07174	130.94098	77.82527	5.64508	33.3213	46.95837	3.59674	7.76948	7.09658	6.48900
6.89452	8.33590	41.34654	1.00000	6.77263	6.90886	5.28301	1131.25692	8.55424	137.36215	50.35599	6.58422	36.75965	41.45017	6.66961	6.62124	6.01590	4.62202
2.96173	5.51515	58.21211	0.00000	3.98932	7.49219	5.73491	1148.38771	7.45341	122.8637	41.15096	6.63362	9.3337	54.65578	3.56909	7.37418	9.76325	5.91249
10.11046	7.77769	39.46727	1.00000	8.13088	8.91501	5.16994	1154.94722	6.41477	11.04979	65.14025	6.11738	44.59445	47.65612	12.15630	9.66052	4.79634	5.93708
9.54059	6.35704	28.20708	1.00000	5.71628	3.27253	10.64100	1070.73037	6.44975	48.41667	70.97945	6.85714	-17.83333	26.45761	5.35528	7.61350	6.58435	4.52608
7.74120	8.83536	46.08395	1.00000	6.09290	5.33932	7.17121	1198.00208	5.29443	74.80555	66.69237	6.19113	34.08565	47.55605	2.38424	10.76818	6.01273	7.57264
7.99828	7.76244	31.81750	0.00000	5.73264	7.12825	4.09765	1152.89151	6.12691	-37.93278	58.24269	6.26378	-11.48472	70.68465	5.33569	16.18643	5.70210	5.36144
7.19990	7.27854	24.89982	0.00000	8.12381	3.87760	5.66572	1150.83564	7.57206	2.61667	82.89381	7.36845	48.98333	44.28238	11.10256	11.50956	6.02485	8.15517
9.96793	6.89396	66.79082	1.00000	7.36847	4.65565	10.07526	1075.96300	6.29817	78.25795	72.28887	6.96586	9.82564	32.09041	6.37663	27.04581	7.51046	4.20564
7.99415	6.12952	41.49826	1.00000	5.61545	3.51641	10.31985	1075.92303	7.93495	-97.92977	70.32392	5.80837	38.06084	47.20272	3.25630	8.34492	9.33873	3.73626
6.94318		58.60580	1.00000	6.07332	6.32666	4.55016	1070.07413	5.55322	-81.77285	61.17982	5.85306	28.54944	49.50734	6.06045	3.79876	5.86104	4.24995
9.62712	8.67358	39.73537	1.00000	7.09575	7.49302	6.07965	1158.37611	6.07477	111.4834	80.69893	6.22686	65.93381	29.25766	6.79678	-5.49306	5.68144	4.53393
7.08022	8.94608	54.62713	1.00000	7.57472	5.65898	7.01704	1183.85758	6.02981	-122.24092	76.04626	8.16000	47.4943	48.26118	9.06155	23.08894	8.64509	6.16186
9.14281	5.32717	44.56200	0.00000	6.00748	5.53786	7.51904	1185.75450	7.82621	71.57118	60.97503	6.46011	32.87533	52.89836	4.50112		5.52377	5.08521
10.01481	5.87832	37.00152	1.00000	7.40150	3.81882	11.28776	1195.43106	6.75431	91.84128	51.01779	6.37555	22.83957	27.25830	9.11658	3.80529	6.84942	4.99890
8.92163	6.99670	68.35561	1.00000	5.34205	9.35355	5.17862	1093.42982	6.25184	42.85693	39.31822	6.43146	39.22493	59.81990	3.31237	7.00663	4.81465	5.14351
9.33289	9.70254	43.89801	0.00000	8.51744	5.53501	4.66787	1166.26938	7.40190	-70.20749	46.82157	6.75774	8.62261	36.04163	16.89598	17.92266	6.18685	8.07334
7.65670	8.41760	47.07698	1.00000	7.07284	7.47709	4.77145	1188.63103	7.04354	3.47717	43.55852	6.27667	36.76639	71.91725	7.23252	17.61621	6.01968	6.46841
10.60539	8.99969	25.29628	1.00000	6.86498	8.80374	6.41027	1090.24110	7.16606	-48.59278	37.39825	6.37291	-23.7975	40.66065	6.86660	15.20064	6.76727	8.93091
9.37550	7.64514	44.63953	0.00000	7.06213	3.03312	6.03766	1111.28279	7.73429	76.11996	49.38384	6.88679	11.12018	44.04145	6.59417	19.29263	5.36959	10.10509
7.49406	8.23490	52.41098	0.00000	5.37188	5.77972	5.42433	1130.91020	5.05603	78.25795	64.64676	9.08602	9.82564	57.22238	6.11809	14.40540	4.71484	5.91361
6.90894	7.76190	51.84040	1.00000	7.70297	7.21279	4.81886	1115.70308	7.65690	136.84186	80.59640	8.78908	34.4833	32.68931	10.24763	6.57938	5.42204	3.72572
5.43959	6.78757	26.75169	0.00000	8.20966	11.04778	6.20953	1113.41555	7.74148	125.51176	63.38982	5.80552	42.64031	15.31300	15.19966	22.14039	4.29760	3.92018
7.88144	5.38279	39.78438	0.00000	6.37136	4.23124	7.06566	1104.00625	5.92789	65.93249	37.77357	6.40514	36.21544	52.96194	4.66373	31.97541	5.87283	7.13014
9.64904	6.82867	33.65188	1.00000	8.23453	5.09191	9.94329	1080.42013	7.79275	136.13108	56.55226	8.34623	34.75856	35.67782	12.86972	6.37897	7.15124	5.11086
7.59680	5.74322	56.66093	0.00000	6.14502	11.85949	2.45203	1175.09768	8.32929	-56.52361	63.51181	7.41024	-33.38056	28.75918	4.77350	20.54088	5.32716	1.73911
9.95259	8.63754	42.93035	1.00000	5.57501	8.26434	6.23294	1057.30964	7.10030	4.47124	64.65338	5.01144	51.95838	54.67450	2.84257	18.71187	5.09914	4.13263
5.30450	6.04097	65.01312	0.00000	7.97097	8.51948	5.06176	1172.14274	7.35353	-76.99081	47.68693	6.03171	38.96372	49.42742	11.64836	5.47645	7.87077	5.51344
7.72545	5.09218	43.94494	0.00000	6.49527	7.00355	3.04611	1112.08456	6.78629	65.27258	46.32194	7.43683	58.04254	54.08695	7.21128	7.67602	8.96440	4.71237
7.04171	8.16168	49.11793	0.00000	6.87572	5.10916	5.69289	1121.29933	6.63138	12.70038	52.37027	6.50739	45.9836	51.01490	5.23762	9.16120	3.33739	6.36556
8.55279	8.92854	42.04661	0.00000	6.29701	5.22030	5.05349	1182.94179	6.32025	32.6178	48.31573	6.26895	46.65581	58.28335	6.48757	19.12985	5.44327	11.38432
5.02705	6.50436	40.15826	0.00000	6.57934	6.98491	6.53244	1100.44326	8.49000	-90.10674	56.34835	5.56186	29.84576	44.74545	4.01528	25.75472	7.81870	6.86392
9.32710	6.81354	73.25697	1.00000	6.88072	4.30894	10.14895	1177.49821	5.90346	3.39467	69.86965	6.68281	6.45407	29.85139	4.67903	25.77245	6.84026	6.38885
5.47032	6.87617	20.12018	1.00000	5.24613	8.62380	5.08801	1079.47785	6.46881	-4.83076	51.81329	6.82305	39.96348	40.70170	6.07261	14.98262	5.40996	5.07792
9.72706	3.94915	46.79741	1.00000	8.55956	4.16648		1111.90706	7.54284	-97.92977	62.21261	6.42983	38.06084	50.62694	17.22520	-8.31029	8.56752	0.60561
8.48939	7.68759	28.00670	1.00000	6.53150	5.15048	8.49041	1164.14214	6.42653	47.31667	50.75390	7.96756	-19.65	48.85941	5.39504	23.10756	6.90103	5.18987
8.33892	6.46822	37.56726	0.00000	6.43863	5.30739	6.70310	1154.59319	6.61281	8.4493	45.14620	6.19562	50.09019	35.12206	10.00842	22.70554	5.06851	5.98036
8.87467	7.03672	52.89294	1.00000	6.82928	3.79649	9.65963	1068.89881	6.36529	78.23456	50.66441	6.49155	28.92694	46.72506	5.44788	14.76456	7.73597	4.15891
6.59598	6.98925	60.22514	0.00000	5.87974	5.70163	5.88063	1156.90036	7.10286	-73.86586	44.46033	7.51356	45.43341	48.86715	4.69943	25.29835	4.81426	8.82726
8.26448	7.25306	55.48668	0.00000	8.34219	6.10619	5.98273	1185.41922	7.59514	27.02444	46.84149	7.47160	39.59611	45.60074	15.16985	2.47467	5.66871	10.47422
7.38706	8.06550	48.83418	1.00000	6.95060	7.71797	5.15602	1144.31618	6.61531	-89.71472	68.66429	5.31889	13.73417	19.93339	6.69337	11.25556	5.21971	5.28801
8.19382	7.83489	54.42558	1.00000	7.56635	5.89491	8.28623	1141.58778	6.49572	37.3825	62.01144	8.09126	37.05944	31.92543	7.73472	14.88744	7.66766	5.99413
9.14444	6.74187	56.43262	0.00000	7.10301	5.40278	6.76604	1089.18195	5.64332	139.6853	68.74952	8.41829	35.815	42.37810	5.71280	2.97182	4.82086	8.28660
7.41190	7.72674	53.70260	1.00000	6.44279	4.76519	8.18539	1110.37853	6.09345	120.74221	60.93958	6.45246	31.64615	51.13365	4.89405	7.51165	9.13128	3.26677
6.25842	8.42341	37.67994	1.00000	6.72252	5.05703	7.06936	1163.96286	5.47905	-82.42491	62.45354	7.83374	42.97086	68.04740	8.14329	10.15171	8.12885	5.95011
6.46317	9.81482	46.98960	1.00000	6.55542	6.18357	6.58730	1135.59716	6.84681	74.85849	52.03594	6.94376	31.28092	65.02591	6.53305	15.36939	7.28954	5.92866
8.11762	9.16568	44.83645	1.00000	6.03994	7.60075	6.82796	1199.74949	5.91820	106.85417	57.78081	6.62082	-6.48167	48.47170	2.81535	18.09717	6.11063	5.54667
7.55754	8.20377	44.28365	1.00000	6.27309	5.03302	7.88547	1143.12262	6.51669	-99.73314	60.71512	7.53211	32.44874	51.06589	6.52877	27.61944	7.18314	7.53582
9.18530	6.21481	54.01326	0.00000	6.99996	3.45884	6.89501	1121.69203	6.84780	-71.29144	50.99039	8.83517	41.54566	33.73575	5.79356	28.63945	5.62274	8.75583
6.36965	5.49290	52.98644	1.00000	9.87159	10.22947	3.82462	1100.19921	5.18410	2.29275	71.71800	6.41643	48.79325	62.68306	54.81434	27.80353	3.43172	3.89244
7.76156	6.76473	52.45334	1.00000	7.84541	9.12041	4.51583	1118.19171	6.35845	-41.25528	58.44419	7.32427	-19.32556	28.41456	10.24527	21.98056	4.92432	5.74363
9.00024	6.92697	30.16252	1.00000	9.00810	4.18824	9.90106	1137.76387	6.53807	12.16179	65.49513	8.06509	48.52961	45.49056	25.69269	17.85153	9.42895	2.95656
9.52619	8.40548	52.56329	0.00000	8.26898	5.33033	5.33861	1065.81772	8.16726	116.11768	62.93712	7.66545	24.28859	41.91914	13.11759	5.36002	6.88949	9.29065
7.11007	10.14715	34.33911	1.00000	8.28678	4.67888	5.25997	1122.22524	6.87835	-4.10734	52.09966	6.05129	38.68712	47.57337	16.25050	27.01427	7.90472	7.43928
7.86114	8.33914	48.13100	1.00000	7.13188	8.04165	5.91557	1074.14228	8.22358	-7.35	77.54985	7.99986	53.53333	58.15803	6.45577	18.73401	5.63904	5.25224
8.09855	9.39122	49.59653	1.00000	5.85232	6.31739	6.48976	1194.02867	6.70819	113.69785	52.09409	7.56402	-7.73379	47.69811	4.72882	-5.91820	6.96535	4.98183
7.29953	6.93280	52.85897	0.00000	5.81315	6.38687	6.17981	1132.08770	7.66259	-75.69947	60.30040	7.47754	8.79577	56.70808	3.96863	17.82430	4.89343	5.86277
10.23099	6.30531	36.93281	1.00000	7.20965	5.66176	10.85299	1050.12811	6.48087	-91.06177	63.70104	7.22297	33.41012	21.40047	5.65840	9.79806	8.65419	5.05867
7.55647	5.15160	58.05814	0.00000	5.05049	4.44858	7.13161	1127.34742	7.31945	18.34717	77.67556	5.94238	54.60528	73.14613	5.44800	2.19266	5.76487	6.82562
8.03109	7.89040	60.27435	1.00000	7.56199	7.76502	5.11225	1131.72573	5.55556	88.28637	32.84992	7.94929	23.07492	30.23011	8.14146	-0.79279	6.93033	6.40832
8.72387	8.28959	79.13226	1.00000	8.69423	5.10741	8.10638	1141.15237	8.14087	48.87498	46.63650	7.34205	38.45598	59.34896	22.03678	30.02819	7.79460	5.03858
10.26534	6.89907	35.27096	1.00000	8.49595	4.26473	10.76200	1080.55682	6.01228	44.53333	67.05676	7.81635	-22.9	49.25268	17.15513	16.94868	9.27500	5.09756
6.62450	9.65492	31.31206	1.00000	8.94794	5.68218	6.10964	1073.96991	7.52018	137.23333	74.83651	6.36141	35.8	66.96160	25.01572	2.63972	8.70087	6.68814
5.92259	7.11034	59.62130	0.00000	7.97281	6.13270	5.44509	1107.91893	8.13567	-1.32471	69.52022	6.71916	51.40148		10.68157	10.23799	6.06498	7.17601
7.92352	7.10516	40.25642	1.00000	6.36991	8.01605	3.67742	1073.21344	6.94173	-81.24441	53.15262	6.61650	23.15678	29.80213	2.33386	3.82214	4.97939	5.29452
10.42121	8.72535	41.56965	1.00000	6.19885	7.75019	6.07750	1051.33500	6.08592	139.55722	50.03444	9.20634	36	58.06488	3.28919	18.33429	5.16780	4.91736
11.28033	5.98099	41.36428	1.00000	6.37598	3.64217	11.81492	1078.80312	5.78755	-87.93341	71.73770	6.89940	42.55308	37.57968	2.65896	-2.57552	6.70023	5.11789
8.00927	9.87212	42.56235	0.00000	6.92273	7.13571	4.43179	1133.76244	6.15526	120.74792	79.45716	8.95590	41.09822	60.51904	8.42413	15.39872	5.23722	9.07808
6.89327	9.45994	73.13893	1.00000	6.86846	4.97118	6.36613	1075.13093	6.95031	-2.98884	79.56667	7.19598	43.32686	41.06705	5.86246	7.39009	5.94078	8.51134
7.64391	9.23131	55.24205	1.00000	6.69070	4.89903	7.22035	1096.40004	5.71432	-81.79819	51.78548	4.77133	41.48199	43.51740	6.17010	22.85814	7.63684	7.41750
8.35051	8.99771	23.14201	1.00000	6.31247	4.10674	5.05641	1064.88683	6.36015	101.02083	40.90934	5.99801	4.02219	66.95615	5.61335	27.75249	5.09995	10.27500
7.42397	8.44685	59.28903	1.00000	6.23873	5.48663	7.66145	1187.42974	7.62503	150.99292	42.84461	7.07203	-33.75881	18.96988	5.48968	22.12628	7.34682	7.37105
6.27875	9.39304	61.70247	1.00000	6.15391	6.74035	6.04443	1165.62665	7.47840	78.25795	45.78165	5.99274	9.82564	63.64727	5.53073	-5.67301	8.89632	6.52806
7.34989	7.66527	33.05789	1.00000	4.22197	5.70933	8.12022	1062.75667	6.56400	9.00472	51.49121	5.76786	4.2475	56.14803	4.16536	15.28091	7.64735	6.42261
2.05821	4.94778	52.12724	0.00000	6.61928	10.44928	8.19463	1145.84375	6.69388	140.11667	44.75912	3.97972	37.56667	78.20632	4.63517	11.17710	6.79972	3.98434
6.53799	9.98162	63.46843	1.00000	7.43756	7.54660	5.19759	1161.89733	7.31700	34.34691	44.71589	6.92477	61.78491	41.71967	11.49548	-3.85368	7.89212	7.04811
9.26314	6.76732	42.93605	1.00000	7.24865	5.70175	9.91268	1051.91244	7.71066	24.95034	57.78961	6.82111	60.18427	83.18963	8.28248	9.64591	9.53719	3.66206
6.26413	8.10599	44.09093	1.00000	7.08511	6.86857	4.76318	1196.48020	4.89748	11.37703	55.40698	3.99351	48.06919	42.47214	5.67025	22.34836	5.90014	4.54941
8.56815	8.46438	34.15978	1.00000	6.51760	8.04274	6.22335	1183.18326	7.59331	-111.89903	30.46969	5.46230	33.50921	33.05962	5.65729	13.20830	5.08773	4.70973
10.28289	9.28770	66.32547	0.00000	5.64859	6.84766	5.42715	1052.36381	4.67585	-69.96533	58.29433	8.78827	43.91452	35.30492	3.66934	8.08507	4.99646	5.09360
7.81685	7.93265	97.02877	1.00000	6.82044	9.07500	6.90230	1151.78868	7.42765	-4.22398	55.51336	5.09848	57.47908	51.51305	7.67180	-2.45183	6.01689	4.82607
4.81992	5.32792	19.80307	0.00000	8.09581	8.66457	6.62504	1180.47025	6.82021	-70.6996	40.31732	6.62065	-33.59217	65.35007	12.98804	19.60028	8.04704	6.23624
7.84747	11.06383	55.89565	0.00000	6.79080	5.78350	3.97756	1196.19367	7.83325	19.21437	63.88369	6.78060	44.75874	23.55803	6.59978	-3.36211	3.93247	7.64604
9.09498	8.72836	64.51389	1.00000	6.86753	7.67082	5.90076	1112.70103	5.76083	8.62118	50.87502	6.55327	45.44694	48.42470	8.23233	15.77341	6.95406	7.62705
5.41476	5.81522	40.64537	0.00000	5.70118	8.74723	5.70692	1198.56418	7.04154	89.20083	38.28890	8.71220	55.54028	39.69569	2.58356	33.58159	7.46113	5.57116
6.78357	9.94154	48.28956	0.00000	7.98094	7.59086	4.40982	1051.88470	8.31225	92.48278	59.85961	6.71025	58.23583	56.58426	11.78149	10.84080	3.89823	8.03710
5.55369	8.39431	43.55707	1.00000	7.17334	6.39302	5.65899	1087.21554	6.57631	-0.45877	34.34767	6.90249	46.32313	45.73999	8.80605	8.18186	6.43793	4.56494
2.37978	5.07436	18.23831	0.00000	8.71637	10.32421	7.16741	1070.71988	6.56424	19.21437	46.12007	6.84517	44.75874	54.27363	21.51877	-0.68129	8.24344	5.57963
7.37393	8.58423	50.68496	1.00000	5.18641	7.19928	6.74355	1188.92254	4.86316	-1.47217	59.45650	7.71783	53.46506	66.36704	4.75619	5.90189	6.74835	4.27914
8.68593	8.40033	79.86133	1.00000	6.79843	8.58768	5.77569	1149.63070	8.28186	14.30935	42.80442	6.71256	40.92298	31.31360	6.06677	5.24571	6.54456	7.32407
9.02630	6.39176	39.13589	1.00000	6.76910	4.81406	10.27864	1109.12863	7.01353	5.37429	71.73785	5.91516	51.03427	51.43174	6.66593	34.62284	9.24242	3.28833
8.35440	8.09469	54.56607	1.00000	4.74600	7.95296	6.26582	1145.13663	7.78644	31.4976	71.08660	7.65436	26.67319	52.77183	2.97352	16.61928	5.75515	3.67837
7.36157	8.83410	56.16123	1.00000	7.50897	5.22912	7.18385	1199.43075	6.51939	31.33078	63.01386	5.45773	47.56494	39.48808	8.24650	4.31993	8.56063	5.22543
6.57036	4.57175	51.96786	0.00000	5.56405	6.76511	6.39371	1149.91545	8.73148	-0.45877	80.72573	6.32724	46.32313	49.54861	2.68608	19.62228	8.48929	5.97695
10.00486	11.82906	44.44032	0.00000	5.68386	5.27802	4.23630	1099.64734	6.42091	-83.48216	69.71743	5.68228	42.30865	31.68732	3.15456	26.73543	3.43590	8.39923
