Pb	C2H3NO5	SO2	PRES	NOx	O3	CH4	PAHs	warning	PM10	CO	H2CO	longitude	latitude	NH3	CFCs	TEMP	PM2.5
33.00187	0.61376	8.00830	1191.71431	8.90974	9.34835	3.83777	9.17183		8.64624	7.45422	35.96703	4.92235	7.65649	8.01665	47.59027	-12.32435	7.90631
27.28616	0.30579	10.05232	1181.90984	8.03893	7.43105	4.39137	6.54258	1.00000	7.65422	6.86608	69.40461	4.7934	45.69558	4.22591	17.35960	24.48436	7.30856
76.83637	0.73089	7.80976	1129.18452	9.57472	8.55852	5.63032	8.38327	1.00000	8.78765	11.75070	37.09824	-60.94228	14.67751	11.31271	40.28959	8.93649	8.89635
30.04930	0.49440	7.61271	1087.07670	8.84149	6.41940	8.69291	8.76896	0.00000	8.40108	9.16698	46.74071	-1.29243	53.49389	5.73934	31.27420	32.25601	6.96610
52.50971	1.09477	6.93896	1098.41466	9.89915	9.57724	7.76624	8.45720	1.00000	9.17832	10.28658	58.18261	-83.48216	42.30865	8.94261	59.03600	21.53643	7.74438
46.21995	2.23308	7.83480	1113.03609	7.76685	5.58415	2.85088	8.89967	1.00000	9.98449	6.97740	68.28722	5.2875	51.65333	4.89419	56.89202	-3.32306	7.87104
43.13791	0.15742	6.59061	1173.30029	5.76287	7.37097	5.70072	9.26416	1.00000	5.17795	4.52694	73.00985	-2.98333	53.83333	7.87488	72.22579	36.48298	7.69681
43.52075	0.14900	8.58109	1198.31578	8.04792	7.89875	6.95441	8.99735	1.00000	4.57361	6.84752	42.09509	4.74161	7.62789	3.95105	43.13788	5.94798	6.81925
49.59738	0.49318		1098.14850	8.03067	5.55998	4.31194	8.81950	1.00000	8.25149	7.15424	27.99468	-9.24671	38.72706	5.50089	38.34942	13.21311	6.35168
47.61646	1.20953	6.05764	1130.67482	10.46206	6.50939	9.08431	7.88039	0.00000	9.28804	9.81825	59.91404	12.16179	48.52961	6.19825	57.48422	8.64820	8.11554
46.36458	0.67855	9.88168	1161.68434	9.94453	9.70388	6.97613	9.20629	1.00000	8.56695	10.19874	58.08890	-88.42814	42.16808	11.30705	63.54035	1.40965	7.91907
48.41716	0.99210	8.10583	1152.42733	8.22858	6.50951	4.88210	8.34888	1.00000	9.06137	8.37290	81.30264	103.65309	16.0567	7.76208	29.35098	10.33607	7.77269
48.71913	0.54376	8.03699	1083.19672	10.08973	9.86044	7.42202	7.65472	1.00000	8.32841	11.30890	49.32429	115.88782	-32.05251	9.31734	67.61926	21.25266	7.40916
56.78323	0.85402	8.18540	1174.61823	6.58559	9.05153	5.22866	6.69165	0.00000	8.86103	8.00325	55.57066	-48.52333	-0.71667	9.73904	66.12705	10.39361	9.16607
67.17367	8.74109	7.30794	1090.04132	11.74957	5.40689	9.17387	7.62890	0.00000	11.37231	7.80342	52.09392	-70.92866	42.52787	7.36433	55.18158	14.34322	8.19902
35.08491	2.42564	6.18932	1074.15912	10.67155	6.05358	9.23663	7.55173	0.00000	10.05030	8.34429	50.12497	20.22625	30.75545	6.22666	71.87587	6.81940	6.10402
39.11779	2.01961	9.01940	1062.31403	7.20259	7.13565	3.85331	8.72129	1.00000	9.84008	7.62646	48.69628	-121.74052	38.54491	4.87691	50.26846	10.37311	7.32142
30.16586	0.75364	7.66294	1054.46527	8.02681	7.98900	7.31352	7.57214	1.00000	8.63627	9.66997	66.77845	15.00835	51.14942	7.39186	36.19081	12.44547	8.20996
73.38280	0.27521	8.87551	1081.58091	7.65795	5.72408	6.98762	7.37503	1.00000	6.96771	5.15764	46.36220	-2.52398	53.19146	6.44096	71.89060	7.37966	5.13286
61.02644	0.38211	6.71855	1074.70885	8.30681	7.70592	8.86265	6.27475	0.00000	7.96869	7.02875	56.67742	-8.33147	41.20485	9.71790	54.14058	-2.49892	7.54707
37.03102	2.23379	9.08191	1071.84846	10.93226	4.07881	7.83261	6.42376	0.00000	9.90404	8.24289	63.07181	4.21372	51.12794	6.66944	62.81525	23.63458	7.24913
44.29904	1.23818	9.78492	1070.98809	7.72094	8.08932	5.67530	9.31673	1.00000	9.28374	6.91218	43.46719	-91.06177	33.41012	7.53685	54.68047	15.19834	7.00534
43.02297	0.26087	7.89703	1145.68592	8.12239	7.29934	2.46180	6.39889	1.00000	6.73045	11.45638	50.65804	74.85849	31.28092	2.55777	53.90931	6.88283	7.16540
48.35896	1.37865	8.76695	1173.49208	7.87230	7.55766	6.93404	8.02193	0.00000	9.38581	8.67195	45.75428	-58.44417	-3.14306	8.67364	50.07038	42.73235	8.38543
46.50152	1.34381	7.68793	1122.40375	10.68912	5.53546	7.39063	8.33508	0.00000	9.34396	6.61803	39.39810	44.53333	-22.9	3.34538	24.82838	13.10182	9.58439
46.78945	0.68140	5.82649	1128.01209	5.49665	9.69944	6.32050	7.92681	0.00000	8.61238	9.05337	35.66035	-94.74049	32.5007	11.69602	75.85321	-2.72236	8.08395
45.76053	0.65172	9.14915	1173.52375	4.75982	4.31433	6.29917	6.80535	1.00000	8.50606	4.94803	61.20454	105.75635	10.29085	7.94489	47.88909	16.28278	7.41485
27.24205	0.35624	7.99107	1195.17843	8.35332	6.36697	6.98912	8.35491	0.00000	7.91596	7.35399	27.53871	-83.48216	42.30865	3.62743	54.42410	5.27185	7.08132
72.11019	0.39601	7.75453	1138.93618	6.75128	6.68536	4.89983	8.13828	1.00000	7.71906	7.03656	46.25468	5.03586	43.83125	6.36124	66.30505	9.91887	7.18424
42.96236	0.25716	6.77087	1102.52103	6.08271	6.56747	5.40414	6.76317	1.00000	6.77127	7.01441	39.75428	-15.58602	27.76056	5.79994	54.75855	31.54627	7.76580
67.25872	0.18749	6.77284	1095.02208	5.59966	8.31170	7.32261	6.88498	1.00000	3.88523	6.31088	40.92248	114.68333	23.73333	6.22187	28.23785	37.55777	7.78466
37.13543	0.35894	6.62798	1167.87012	3.57465	5.52971	6.64253	6.96927	1.00000	7.68967	3.26239	38.04382	120.5875	16.455	9.76425	45.00286	14.96220	6.31952
52.51636	0.23500	7.44293	1195.65751	6.25918	6.96148	7.28378	6.27193	1.00000	5.83959	5.49058	52.51157	120.56528	14.66	6.20936	51.79319	18.44701	7.92448
35.74086	0.83192	9.05062	1174.00510	8.62506	7.91333	6.44496	8.03157	1.00000	8.81416	10.92443	44.87462	-41.88778	-21.205	10.43128	60.61675	13.72311	8.45394
44.94164	0.12219	8.53745	1107.42664	7.25156	7.33468	6.42535	7.98513	1.00000	6.28703	6.36607	38.35805	19.91667	-11.78333	6.30179	41.30830	23.66762	6.58868
46.93188	1.59525	7.10867	1125.94968	8.66135	7.91859	6.99489	8.37174	1.00000	9.55347	9.77628	69.06524	103.65309	16.0567	10.93671	52.39240	19.21256	6.05432
15.35061	0.18666	7.76390	1138.79211	7.03430	5.97996	6.59525	7.11273	1.00000	6.48880	4.08241	55.71901	113.13148	23.02677	7.21953	86.43403	8.06831	7.71191
67.58735	0.20002	8.23969	1090.04307	7.14200	7.96653	6.01832	7.31701	1.00000	5.25249	8.31834	75.65161	-81.26367	28.90054	4.29786	33.55137	0.33272	6.92812
21.97711	0.26811	8.97640	1175.92518	9.71205	10.50570	7.89642	7.84692	1.00000	7.39733	9.69830	46.46617	77.23826	11.50526	8.08770	67.71847	25.49806	9.03803
51.12741	0.12680	7.45471	1074.11784	4.71336	6.79177	6.55345	8.55001	1.00000	5.31950	6.27496	44.07465	-73.58248	45.40008	6.83747	60.92882	-6.72282	8.43581
64.95556	0.23906	6.87896	1100.91609	3.49807	5.08523	5.72542	8.23800	1.00000	6.87579	6.43777	59.65382	2.18247	41.41204	9.13146	59.91254	26.74973	9.52415
59.46792	2.19624	6.98393	1148.33888	4.66190	9.77245	2.62930	7.60196	0.00000	9.93363	8.49391	56.58671	86.51499	23.1959	9.46076	71.62616	18.86612	6.83796
47.70067	0.24286	9.11087	1056.70336	5.50649	6.33646	7.93929	8.58096	0.00000	7.16064	8.26830	17.16808	38.16694	54.84444	5.10900	59.30543		7.07388
35.57863	0.23000	6.19345	1142.40905	8.13485	6.72266	4.48074	7.69509	0.00000	7.31967	4.67442	44.03465	99.89166	15.46063	3.61662	37.43090	12.68900	6.12035
43.39422	0.74191	7.20614	1147.88809	6.06736	7.66700	9.12040	8.22921	0.00000	8.68872	6.66730	65.14937	-85.43772	10.63504	10.42915	70.46891	16.70925	7.57921
32.88040	0.67118	8.89458	1198.24268	6.21219	8.44948	8.25082	9.12104	0.00000	8.51591	6.50737	37.26662	-97.50417	25.87972	10.16254	40.15671	9.79646	8.08697
50.42122	0.30923	8.51775	1195.53260	10.28571	11.08689	7.28582	6.95824	1.00000	7.43041	8.95561	25.64707	85.37752	22.10194	10.29499	29.75758	11.13448	6.41416
39.13025	0.18885	7.47369	1134.37752	3.16239	7.38603	7.88265	7.54002	1.00000	3.25747	5.48426	33.44447	-122.2054	47.76232	8.03489	68.20743	11.93567	8.25142
41.96673	0.66942	7.72361	1118.34807	5.48866	10.79994	5.70749	7.61707	0.00000	8.64336	5.58729	60.52321	84.13864	22.88783	8.51212	63.53428	14.27857	7.54670
61.93499	1.86154	6.11017	1079.76710	8.97526	7.83058	6.76873	7.82130	1.00000	9.75251	11.36348	53.96305	-105.11221	39.57582	9.51393	25.82297	7.51009	8.28652
41.36290	0.35039	7.28294	1137.77054	7.73946	4.99727	7.72289	6.28628	0.00000		8.07749	37.26902	18.30056	50.5107	4.84218	51.53826	22.32728	6.65131
68.69495	1.85296	6.50214	1108.70852	7.06995	6.43639		8.23904	1.00000	9.74279	8.93597	63.60497	44.53333	-22.9	7.13126	49.89047	33.49164	7.56258
46.06521	0.51272	9.11763	1111.01111	9.50378	6.80149	7.85156	7.85161	0.00000	8.08152	9.40727	49.96079	-83.2321	33.08014	6.73809	19.82881	9.57440	8.24262
44.84592	1.11127	7.74430	1066.14713	9.82846	9.88593	6.82751	8.17912	1.00000	9.25480	8.94409	33.27939	-95.63079	31.76212	8.54472	44.00097	23.65128	6.67374
45.79724	0.19479	7.34954	1053.12475	7.64335	8.41511	4.17683	9.45350	1.00000	4.84648	10.00418	52.45857	-83.55521	41.66394	3.71334	51.84685	-2.34849	7.52055
56.93309	0.05567	8.87414	1054.49808	6.92076	5.88731	7.29347	9.12928	1.00000	5.61396	7.27848	33.76431	76.56719	24.41288	6.10313	42.54380	13.99745	8.13794
41.19257	1.67447	6.30095	1129.67777	9.70822	6.26581	9.16333	7.49495	0.00000	9.61407	8.05141	33.70094	-122.2054	47.76232	6.68868	29.72670	-8.98698	6.21090
48.97807	0.54118	6.55810	1062.47294	8.72510	9.29930	5.86319	8.01786	1.00000	8.23865	7.97028	52.53512	79.82979	11.93381	8.24828	46.02102	39.14693	7.57334
1.66641	0.58909	7.70367	1144.69864	7.64585	4.83814	7.23010	6.88821	1.00000	8.24118	1.67578	27.62168	17.22635	48.8449	8.12077	55.10949	27.97574	7.49671
40.36922	0.75629	6.61808	1143.22462	6.83434	6.15177	7.04992	8.57224	1.00000	8.65047	11.63292	50.95379	-56.52361	-33.38056	6.76264	46.00784	-9.61827	9.04096
36.32449	0.39691	8.52924	1052.27489	4.26011	9.95737	7.74321	7.09071	1.00000	7.81289	6.11068	42.33165	-60.94228	14.67751	10.43650	67.11570	14.84091	7.13479
56.05056	0.23340	8.20119	1193.33572	7.75950	6.40747	7.80712	7.25076	0.00000	7.68986	8.83278	56.59093	112.01667	-7.81667	5.70371	42.85493	15.15310	7.22614
48.41585	0.17459	6.24301	1056.25415	5.90887	6.71523	6.07852	6.68893	1.00000	6.69730	5.61967	58.64969	109.3243	-7.0981	6.90955	54.29313	1.23046	8.89749
45.71917	0.29850	6.29692	1181.01557	9.08078	9.65427	5.85464	8.07688	1.00000	7.44860	8.94450	47.55937	119.58627	23.5654	9.62019	48.51972	10.83835	8.88005
51.70546	1.11828	7.94994	1118.46105	6.06542	6.31880	4.45997	7.89134	1.00000	9.13535	6.89284	47.01805	9.00472	4.2475	5.49329	71.45160	0.12635	7.03340
50.60410	0.14895	6.74220	1073.70906	6.94620	7.23137	6.45132	6.86441	1.00000	5.28268	6.07895	41.72916	-88.42814	42.16808	6.12888	27.10647	16.98449	7.86364
48.68202	0.69224	6.64874	1088.52453	7.23611	7.27151	7.68022	6.92420	1.00000	8.47895	10.73803	38.65976	124.3697	9.6531	3.74170	57.77363	24.42859	7.92790
30.03375	1.35098	7.63368	1164.74345	7.91986	8.20145	6.78270	8.92147	0.00000	9.30882	5.19771	33.83928	107.60627	51.82721	7.63134	41.40206	21.50238	7.09006
72.25437	1.94052	6.84520	1155.14274	10.94519	10.20727	6.75052	8.05583	1.00000	9.78481	10.69296	60.26190	46.04833	51.40944	10.06810	75.39443	25.34530	5.51239
31.68092	0.17129	8.86522	1143.54294	6.81400	6.78473	7.23584	10.40513	0.00000	6.09102	8.66756	26.86764	-52.20639	-3.20333	3.97919	63.82974	20.19799	8.01712
38.71615	1.62955		1191.10605	7.23608	4.50796	4.33062	6.76379	1.00000	9.60472	7.46811	44.24845	-115.98391	36.20829	6.58852	48.65868	15.74270	6.81759
60.44179	0.21649	6.95043	1154.91898	3.63967	5.84255	8.98606	8.30662	1.00000	5.19754	2.68430	64.68077	74.83554	14.62072	8.65541	52.24111	0.61072	7.44228
47.55694	2.03149	7.92913	1109.70519	8.91620	8.15904	7.31921	7.43937	1.00000	9.84940	9.82164	42.42616	8.62118	45.44694	10.11811	57.36977	17.20177	5.48333
66.21017	13.27804	5.98894	1056.22333	6.19370	9.02350	4.39304	7.49211	0.00000	11.78661	3.72619	40.43476	111.73861	35.20889	7.36219	41.45310	6.07939	5.64156
49.46626	0.22186	9.12201	1055.10092	5.46113	5.51736	5.00608	8.54692	1.00000	6.48250	8.75059	49.87401	113.69785	-7.73379	6.31931	81.54870	-1.58113	6.20238
28.82452	0.66524	6.64887	1174.71650	5.70960	9.92063	4.58813	8.63690	0.00000	8.42962	9.32577	32.95042	-88.81395	35.61452	10.61767	37.66760	11.32037	6.73743
75.72423	0.17480	9.85463	1089.55198	5.39004	6.54727	7.12676	6.50250	1.00000	6.34326	3.16426	67.43893	-73.02841	-36.9256	8.09026	54.90863	11.27909	8.63981
68.51779	0.18988	6.30321	1150.99321	9.12971	6.68217	8.91221	7.35453	1.00000	5.53543	6.94246	34.84125	-70.6996	-33.59217	3.43799	53.46405	13.25499	7.77158
26.83730	0.25957	7.59397	1050.03525	9.58119	7.42876	4.67651	9.83741	1.00000	7.29097	6.30398	39.70291	-45.94722	-21.42917	3.57601	56.05679	26.83287	7.98786
75.32281	1.69967	6.15073	1084.86582	10.00804	4.95590	9.03273	8.42456	0.00000	9.65703	8.99571	32.73916	-67.15407	18.42745	6.10517	55.56556	5.78022	8.64044
47.81127	12.17310	7.94521	1059.48673	8.53564	6.11434	13.03525	8.11109	0.00000	11.70036	9.77572	33.81212	99.89166	15.46063	7.85014	53.58637	21.84419	6.17562
51.46029	0.14031	9.20378	1099.78926	5.56452	6.23071	8.22407	7.86028	1.00000	5.84045	4.35857	58.45901	-70.20749	8.62261	6.74228	42.45699	7.23944	8.69016
62.87193	1.40743	8.70692	1093.58967	9.77013	6.60363	9.24999	8.19253	0.00000	9.40958	8.53322	46.86104	178.00417	-38.65333	6.07232	42.92179	-2.61258	6.20499
40.30282	0.29298	8.57459	1123.31924	5.62072	4.50040	7.03479	8.14306	1.00000	6.90476	6.18523	53.50697	11.412	45.50369	7.98350	46.22580	27.05321	6.31979
46.62489	3.95552	7.46019	1198.06247	5.78079	9.10425	6.07974	9.00452	0.00000	10.54350	5.51189	67.64342	122.9666	10.7375	9.41752	38.02796	12.25242	6.44800
52.36984	0.17439	8.09855	1198.85580	6.73196	8.19771	6.42720	7.36265	1.00000	4.68483	5.43532	38.60573	-74.95472	10.98778	6.10997	48.42936	8.42528	6.16662
43.52688	0.54928	7.89195	1074.07988	7.66601	7.86061	5.51204	8.87806	1.00000	8.15004	8.95625	40.93111	-116.97725	33.92946	8.29318	50.34353	4.96958	8.39082
40.21168	1.51003	8.67009	1140.00979	10.10974	7.22022	10.00288	6.80475	1.00000	9.54784		52.51585	46.04833	51.40944	7.74017	54.32459	19.58189	7.38069
57.44323	1.85331	6.96358	1121.85341	9.14501	4.45701	7.56884	7.84738	0.00000	9.71377	6.06250	34.65710	30.96755	49.07866	6.10600	32.88700	22.07108	4.95612
52.49868	0.11571	9.93501	1125.13900	5.87735	7.41406	7.22996	6.03321	1.00000	4.26093	8.39382	77.55337	-2.98333	53.83333	4.64437	45.20404	16.10970	8.34185
53.67221	1.31940	7.86828	1139.70933	7.96837	6.10376	11.63316	7.81888	0.00000	9.35471	11.37073	53.09934	16.86194	54.58048	7.95467	84.04270	16.81464	7.87690
48.57307	0.36071	8.26618	1152.97043	5.76159	5.78755	8.31369	6.57858	0.00000	7.89444	8.69121	41.67592	24.71204	41.57439	6.65796	62.25207	6.02864	6.52895
50.50854	0.55214	6.68497	1083.52719	7.34396	5.57624	6.70738	7.28479	1.00000	8.13810	3.31090	62.45978	24.04142	54.39635	6.78706	24.97621	28.37373	7.16996
42.26237	0.37784	7.48429	1116.17415	6.24214	6.93017	9.03460	8.49656	0.00000	7.90033	9.36026	27.41523	28.19028	59.37722	6.95117	57.50332	10.50999	6.72930
55.95261	0.98175	8.58522	1065.50970	11.06716	11.01895	10.13983	7.93215	1.00000	9.02370	10.49727	66.78697	-76.51552	39.32011	10.42600	78.68893	7.39676	8.93678
66.96336	2.11856	9.72244	1053.33645	9.35707	4.27887	9.13637	7.55581	0.00000	9.84783	7.62265	25.94875	4.91667	45.73333	5.52290	65.32845	8.55117	7.79059
34.76882	0.28414	8.33590	1199.14785	10.04100	10.38790	8.91081	7.67877	1.00000	7.40416	10.84903	37.71113	-91.06177	33.41012	10.68209	66.80228	6.26470	5.17200
34.50124	0.15971	7.10814	1199.80389	6.84292	6.16225	5.61006	6.64758	1.00000	6.48519	6.72559	33.42323	136.51667	35	6.35222	63.95733	31.66870	6.58430
59.59222	1.91658	7.72008	1080.25545	11.01204	6.50282	7.77622	7.18930	0.00000	9.79683	7.74291	54.26530	122.74754	40.85158	4.96176	53.47120	14.11677	8.68221
52.23758	0.38545	8.24268	1172.27229	11.08638	11.66466	8.08001	7.65264	1.00000	7.82343	9.79215	45.47687	98.6738	3.7278	10.32263	71.45093	14.63757	7.68479
43.94354	0.77312	7.51452	1131.42436	6.10713	10.86092	4.92458	6.06250	0.00000	8.69488	6.03402	67.23928	91.00632	26.32293	8.15370	39.99118	29.03049	6.37492
57.19937	0.14718	7.01686	1095.44751	7.45886	5.24165	9.35964	6.85682	1.00000	6.72393	3.62461	37.64888	-88.31476	36.61033	6.54828	73.17216	13.38978	7.85320
50.22956	0.31956	9.18051	1191.15870	8.12161	8.75667	5.75987	8.47210	1.00000	7.31924	9.26050	57.60577	-41.25528	-19.32556	7.28715	63.48676	-4.94851	7.96933
76.08071	1.34640	6.65901	1179.42630	9.45522	8.57840	4.17500	8.98503	1.00000	9.43759	10.20512	54.14259	-0.18333	38.96667	11.21740	45.47948	15.37369	7.90355
52.95211	0.45982	8.71578	1060.33777	11.74334	12.64262	6.32578	6.42767	1.00000	7.97701	7.95133	49.82651	34.34691	61.78491	12.08924	45.24304	12.75765	6.64587
49.13196	1.37509	8.03210	1183.29390	9.50384	8.74740	4.33925	7.75487	1.00000	9.41273	9.68262	55.93735	4.74161	7.62789	10.89478	50.96881	4.25986	6.16098
25.38314	0.16875	8.09444	1123.74321	5.41525	5.91569	7.89016	6.63430	1.00000	4.03529	6.47599	52.70611	-76.72803	39.32288	6.98186	50.51499	23.24559	8.74771
18.22800	1.48133	8.47427	1077.17252	9.66179	9.96038	8.09255	5.91826	1.00000	9.50160	7.63665	49.33101	4.74161	7.62789	10.17700	84.83082	6.51979	6.94771
47.48664	0.64684	8.33389	1052.47630	4.70860		6.57284	7.60176	0.00000	8.51135	3.73996	48.35802	-67.15407	18.42745	8.72914	56.39874	11.85840	5.94298
63.20138	1.37638	7.64098	1155.88658	7.23615	8.25959	6.21784	9.03927	0.00000	9.35862	6.61178	59.28850	24.71204	41.57439	8.75839	73.01699	6.18678	7.05425
53.23808	0.45431	6.39823	1143.79288	9.26520	8.38869	8.47254	7.18075	0.00000	7.68593	10.45801	41.48705	-122.2054	47.76232	6.58285	47.70736	44.17817	5.66651
40.88268	0.54442	8.21428	1149.80337	7.05900	5.98166	3.30001	8.31543	1.00000	8.27611	8.47766	52.82840	21.32778	42	5.61461	43.68472	8.33071	7.67233
37.99577	0.12971	8.62943	1093.43259	6.58617	6.72951	7.13262	6.39916	1.00000	4.75613	6.35320	55.30496	42.54536	-0.35817	5.94924	35.01518	27.36019	7.07950
68.58369	0.26658	9.32751	1059.45327	6.87575	6.40980	6.71130	7.42154	1.00000	6.59043	7.20510	35.55691	-1.48119	53.0233	5.03580	51.94290	10.54546	8.15635
63.14382	1.32469	5.54331	1158.53766	7.72321	7.24083	8.12372	7.26411	1.00000	9.37245	10.15313	52.59046	7.2278	50.64336	7.95805	38.53197	5.94417	7.54287
63.13495	1.18066	9.15799	1051.22364	10.41386	9.94802	5.62423	10.02384	1.00000	9.25753	10.42548	34.10203	117.59152	3.31332	9.23658	41.62535	5.43367	7.44356
79.09851	0.60137	6.15855	1113.64371	7.57136	8.37509	7.95950	7.05764	1.00000	8.39167	7.52024	48.21637	146.05093	-34.28853	7.27505	60.90599	11.28007	8.11607
42.77531	0.20131	8.14030	1077.84963	4.48520	7.25449	4.90005	6.26974	1.00000	4.89070	10.00440	36.68404	17.22635	48.8449	5.98356	60.28323	21.33729	8.10188
40.22038	0.44026	7.78579	1137.18124	8.58419	5.11233	9.15744	6.44145	0.00000	7.93553	8.33805	48.91453	101.44167	0.51667	9.71986	45.40298	33.02694	8.41548
44.72206	0.26319	7.59154	1197.54876	6.73817	6.28546	5.50458	5.46748	1.00000	7.37478	4.83468	46.20409	30.79165	-27.76952	6.70851	46.46159	16.75924	6.88460
64.48970	0.68485	8.13504	1186.16192	9.63017	9.92791	6.21573	7.58273	1.00000	8.69313	8.59379	28.66523	1.26738	51.84819	9.20595	22.37897	-4.33294	8.49663
71.90267	0.70490	6.84515	1106.21153	8.34358	5.71790	7.53029	8.62983	0.00000	8.44590	7.32453	44.44293	-6.00137	33.42585	3.48283	38.99220	19.27818	8.12715
63.61536	0.67128	6.32918	1087.72526	8.20177	7.38833	7.19904	6.61323	0.00000	8.27815	9.02289	50.51147	69.49015	56.11281	10.27905	46.14038	35.92671	6.78748
20.12167	0.44997	8.06839	1117.46923	8.44491	6.75612	9.42581	7.63025	0.00000	7.81839	9.79716	34.63884	98.6738	3.7278	7.63802	45.43757	7.22818	6.58688
54.37675	0.23292	7.93011	1073.10926	8.86603	9.68611	6.90354	6.62182	1.00000	7.17200	8.79546	53.71902	13.57661	37.31065	10.12818	51.37931	31.60004	8.58463
31.81156	1.65874	8.02591	1098.94981	6.56385	6.01687	5.51312	7.16974	1.00000	9.62456	8.12815	36.38395	-122.24092	47.4943	9.11095	74.53190	17.68217	7.18503
51.75806	1.42982	8.61998	1113.02752	9.32484	4.59256	8.75024	7.95169	0.00000	9.43435	7.36980	60.23808	-42.19667	-21.41222	4.98041	60.99067	19.50938	7.73456
33.96358	0.28041	8.23260	1111.10846	4.79198	8.92819	4.99835	6.48817	1.00000	3.49729	7.41998	51.62807	-69.96533	43.91452	6.09045	79.05713	-6.03877	8.53891
38.45688	0.86195	7.95402	1050.84761	6.37764	6.50821	7.31003	7.62999	1.00000	8.83517	8.82635	54.45974	-82.42491	42.97086	5.43887	73.91941	15.92533	7.41390
40.65270	1.42908	6.97127	1174.43710	8.17571	9.33363	7.84569	6.78038	1.00000	9.45665	4.07959	44.21414	19.61222	44.97639	8.24727		10.12429	6.20921
60.30780	1.29442	8.54358	1160.43992	4.81031	10.26245	4.00866	9.24982	0.00000	9.39437	5.38531	39.38786	8.86704	50.23805	7.78760	64.04503	1.03163	8.00543
38.13448	1.34457	8.16870	1149.51279	7.93754	7.75897	4.73726	7.00366	1.00000	9.34196	8.15582	44.48322	-50.19556	-19.72806	8.79675	34.20878	16.43955	8.22307
52.70214	0.17023	8.25060	1117.89773	6.90392	7.50085	7.54677	7.35306	1.00000	4.09224	5.40150	33.95574	30.96755	49.07866	4.51048	50.47245	30.61818	7.25282
64.00665	2.19804	8.45166	1091.55668	5.10676	9.14445	4.74382	5.71666	0.00000	9.92578	5.99731	32.81449	-3.67029	37.13548	8.92710	34.01213	16.39839	9.56048
34.27481	0.52202	6.84637	1076.06932	8.76144	7.58686	4.85368	8.92018	1.00000	8.28811	6.86081	32.88584	8.86374	44.89784	3.99343	52.63045	9.92055	8.92118
39.04935	0.29939	8.44893	1177.32585	5.17991	7.43451	7.90392	6.02662	1.00000	3.41833	5.79038	59.38767	-96.72365	17.06542	6.13989	51.29044	15.46198	8.93305
40.32192	0.81368	7.92541	1102.23979	8.71004	5.79545	8.46693	7.93410	0.00000	8.69860	8.08203	38.95246	-121.75689	36.91023	7.96048	40.64538	29.38531	7.41375
46.20221	1.58574	8.03126	1161.89917	7.44862	6.24010	7.51938	9.12533	0.00000	9.58103	9.58779	53.87295	-73.75335	45.4473	11.31801	71.75974	0.13783	8.71681
48.77623	0.18037	8.88136	1096.78724	2.23436	4.93558	7.68859	7.32594	1.00000	5.76910	5.08401	52.42045	8.73812	41.91886	10.30799	40.57403	-6.94562	8.00314
38.95104	6.57492	7.19202	1128.67027	10.63654	9.30198	2.92023	8.11249	1.00000	11.07384	9.37986	52.74377	-81.24441	23.15678	10.60253	55.44466	7.46149	6.76446
34.96028	0.46404	8.38321	1097.27660	10.19403	10.14285	7.40627	5.37200	1.00000	7.89824	11.42172	30.77676	-73.02841	-36.9256	9.57945	68.08924	14.92730	7.68082
48.59789	0.46685	7.39028	1177.59068	7.21590	7.58096	5.71714	5.25494	1.00000	8.13011	8.16313	56.62036	8.86704	50.23805	8.41764	57.70229	15.87635	7.85558
53.87617	0.61859	9.37741	1066.64172	10.55060	11.04107	6.49385	8.00116	1.00000	8.30966	9.04826	46.90210	-1.47217	53.46506	9.17450	52.78439	12.56663	8.60329
