PAHs	NOx	latitude	NH3	PM10	O3	Pb	H2CO	CH4	SO2	TEMP	C2H3NO5	PRES	longitude	CFCs	warning	PM2.5	CO
4.26102	7.60280	-24.19436	7.69412	9.29179	9.78321	54.71188	54.63648	8.06004	10.95185	28.02690	7.21444	1181.69886	29.00974	60.04475	0.00000	7.96795	5.85396
9.05861	10.03742	23.1959	9.76742	8.55005	8.18141	33.43818	29.61198	10.80931	6.25077	29.47776	4.33144	1090.43026	86.51499	53.80694	1.00000	10.13988	5.63232
10.89473	9.09834	40.2737	11.67255	7.40484	6.95323	52.49838	50.56607	8.70152	8.30899	9.75668	1.55252	1187.73458	-76.88442	50.09461	1.00000	10.23776	7.04872
5.79047	9.80984	43.35071	9.43682	9.53794	9.62943	44.56651	64.87922	10.30545	5.92922	24.06631	9.24931	1100.60165	46.10925	57.37697	1.00000	8.01214	6.07086
9.98887	8.95996	50.23019	8.34480	9.58792	7.83922	61.72211	48.63180	9.30789	7.08637	5.72870	10.09206	1094.84560	8.77155	50.25621	1.00000	9.26559	6.18706
9.45837	10.61274	37.49073	9.14859	8.34566	9.56058	26.32004	37.36053	9.56528	6.83940	26.52536	2.88760	1051.70518	-2.77259	46.55066	1.00000	9.95479	8.11415
6.63468	9.96362	26.9423	8.59039	9.57586	10.00958	30.57619	40.19122	8.75127	4.32765	30.91551	9.18676	1148.31420	68.11759	32.61825	1.00000	11.85196	8.76356
7.84441	9.21784	40.93333	8.36639	9.64154	8.00591	47.69502	31.64905	7.59291	7.17357	17.46899	9.73044	1192.48772	73	52.22048	1.00000	10.60438	8.87470
8.46046	8.96871	8.88649	7.03664	8.03934	9.19077	43.39810	57.26547	7.89885	9.29520	13.32215	2.78282	1059.42380	2.59753	26.92419	0.00000	8.62451	7.03906
10.97119	12.81372	10.13361	8.64288	9.61244	9.38886	50.34173	84.54122	9.05672	9.67533	26.48077	9.49836	1147.25490	124.84472	48.62945		9.09865	7.88249
6.79538	8.95115	4.88441	7.06026	8.08588	6.71677	49.39242	27.33486	10.14345	9.55190	11.94913	2.81400	1180.81473	101.96857	76.70709	0.00000	8.11324	7.48553
8.29066	6.93507	15.48131	10.85518	7.71212	7.48298	54.15857	47.19737	7.12347	5.26870	-13.87989	1.80122	1124.01502	-86.57415	47.94571	1.00000	8.85796	8.44275
10.39011	10.34631	54.84444	9.49785	7.07700	8.23743	33.70184	42.37177	6.97721	8.23535	16.32550	1.37601	1182.24653	38.16694	42.16660	1.00000	9.14430	7.62130
7.31642	11.05455	39.96348	7.60077	7.90750	8.11590	37.36493	54.59839	8.65200	11.19002	17.69503	1.73940	1082.54170	-4.83076	65.42756	0.00000	7.80767	7.87378
9.12134	8.51192	11.12018	9.05401	8.61108	9.08515	50.79963	56.05672	8.59755	7.72050	8.06439	4.11065	1130.29298	76.11996	46.43184		9.33295	11.57858
6.10038	8.57257	48.79325	7.00746	7.18841	7.40958	30.84650	45.77594	7.17637	10.42158	14.16948	1.19881	1106.20174	2.29275	31.57209	0.00000	6.81730	5.55856
9.35886	9.10565	-22.53722	10.66590	8.11438	8.14728	47.46903	68.55952	8.78661	6.32855	1.63008	3.13213	1054.43113	-42.98194	19.89259	1.00000	10.37845	5.48320
5.45227	11.35973	51.21187	11.95172	7.19355	9.44460	52.55681	53.09099	6.87932	7.94667	35.32059	1.60597	1085.88663	4.25633	48.59939	1.00000	12.72328	9.42305
11.15306	9.33887	-44.39672	10.02946	10.81064	8.98952	39.29912	61.89561	6.97283	7.95417	13.37918	31.68763	1118.54639	171.25364		0.00000	8.51549	5.61963
9.62953	8.72863	24.96334	5.32588	6.89390	6.44458	31.54192	60.73563	7.79315	6.62171	11.96767	1.60143	1120.56349	10.18003	55.57349	0.00000	9.60732	9.26454
10.12371	11.00289	53.63333	5.09414	8.64075	8.93269	57.30286	32.71072	7.88919	7.86572	27.67715	3.74341	1175.15169	9.85	66.22438	0.00000	7.19731	8.38923
7.15325	7.32586	22.37066	12.23940	8.38306	7.46533	64.45961	61.41965	8.26732	9.21051	18.56826	3.30362	1123.57302	114.10479	63.38058	1.00000	8.01136	6.28084
8.43381	8.03168	52.21099	10.57175	7.51759	8.45072	60.18893	49.02896	9.05278	4.06960	8.03643	1.88779	1169.87704	7.02238	48.21200	1.00000	11.95182	5.93099
10.02788	9.22992	27.55898	9.30949	7.89589	6.25955	57.59216	59.79305	9.01533	7.73821	24.48091	2.87367	1151.20097	68.21204	55.36223	1.00000	9.29784	6.92773
9.36064	9.98529	32.57756	9.65030	7.52165	9.33748	57.42503	60.29334	8.71900	6.47617	14.51942	1.40766	1139.75874	71.52847	41.20930	1.00000	9.73465	8.02338
7.38406	11.16817	47.90771	8.75501	7.87173	8.04484	20.60205	53.71656	8.56612	9.97707	15.82502	2.36074	1144.70637	106.88324	46.83924	0.00000	8.85429	8.63709
4.10082	10.38197	51.78771	11.21763	9.22512	8.05283	39.90793	61.56965	8.14071	6.09870	5.38339	6.97208	1050.49251	56.36091	63.72590	1.00000	11.90088	7.62132
6.82817	9.08898	36.06523	9.22802	9.93137	8.18696	18.93958	52.82141	6.16697	6.62096	13.91456	13.61289	1198.93986	-119.01677	48.65879	1.00000	7.82551	7.08050
10.65806	10.08498	11.50526	6.38673	10.85402	8.16703	42.88276	49.54899	8.95958	8.41476	8.13835	32.48789	1154.25848	77.23826	59.42311	0.00000	11.88710	8.90321
7.99526	7.57596	36.06386	8.83385	7.01871	9.22951	37.49804	55.34190	9.12364	5.74384	19.23208	1.51616	1126.16551	4.62744	42.37434	0.00000	8.33191	9.98644
8.89726	10.51288	-2.90055	7.44912	8.60581	7.39376	35.38144	17.19599	9.08298	8.77347	27.49083	4.25189	1161.36806	-79.00453	65.38423	0.00000	6.21863	6.72450
10.24709	9.66420	11.84962	11.55374	6.78388	9.26927	69.88213	55.72832	7.81105	6.83974	16.14644	1.48002	1054.31608	-86.19903	45.66851	1.00000	10.59364	7.90076
8.00245	10.37828	-8.73508	9.39356	8.26466	7.77724	36.10489	47.16025	8.20371	7.99499	16.11189	2.72094	1088.27656	24.99798	45.46453	0.00000	10.20932	10.56275
10.23444	8.66220	41.47892	5.99946	8.16541	9.71051	54.10641	37.49266	9.94559	6.10069	35.36443	2.73701	1103.20809	-87.45476	58.59692	0.00000	9.19976	8.29740
7.14783	8.20161	32.87533	10.70466	7.31874	7.61709	65.84286	45.50063	9.22438	2.55642	22.61161	1.86962	1091.45354	71.57118	43.68945	1.00000	10.95909	7.40515
11.06254	11.07142	37.58105	6.11262	10.03275	7.16914	55.23756	62.51613	8.13879	7.72431	7.80703	14.19002	1132.20473	29.26639	49.96122	0.00000	11.95033	8.60795
7.33533	10.52701	29.98869	9.58226	7.58729	7.16982	49.46813	27.49229	8.65944	7.60917	-4.22744	2.28415	1192.40824	122.20488	64.59985	1.00000	10.28067	7.71283
8.34403	9.99158	47.64995	10.11085	7.57761	7.16451	28.50316	43.60175	8.63875	9.20999	15.47817	2.11569	1142.23400	-117.23991	35.02992	1.00000	10.43770	7.52678
10.14104	10.86097	38.96372	6.38269	9.03525	8.73573	26.47282	45.99315	7.73177	7.21971	16.05080	5.76685	1158.58577	-76.99081	43.23275	0.00000	10.72143	10.35521
7.45649	9.69364	23.29549	8.58714	8.62650	7.72788	51.99521	45.76204	8.47742	6.23170	9.30519	4.44660	1167.22279	113.82465	40.11510	1.00000	8.88121	6.30159
9.59488	9.36729	65.84811	9.29309	7.17852	9.70495	63.60771	51.12539	10.92932	7.60711	15.94576	1.56588	1071.50501	24.14662	57.18832	1.00000	9.17909	6.00059
9.11620	10.16112	13.48082	10.38238	6.98131	6.20045	30.20360	57.86111	8.51252	9.62756	16.52955	1.16793	1116.12809	-86.58208	59.99264	1.00000	10.31792	5.31047
8.52488	11.96705	8.43333	5.37139	7.46627	6.98155	63.46118	48.26618	9.67292	6.68455	17.58422	1.62567	1190.44198	99.96667	41.43671	0.00000	8.04909	9.65079
8.10407	9.68360	51.88333	6.83829	7.49238	8.22611	63.03316	58.14766	8.23952	8.98314	35.68435	2.18158	1131.54280	8.51667	75.63887	0.00000	7.74250	7.01402
10.16796	10.60756	12.37169	9.11734	8.87113	7.60489	63.95346	65.79784	8.20671	9.37381	4.16944	5.16245	1062.74277	123.62494	44.88643	1.00000	10.38275	6.02573
10.15923	11.81655	34.25	8.24112	8.26885	8.77819	46.91884	41.82324	9.23151	7.87714	6.25170	2.46634	1062.01273	135.31667	42.52796	0.00000	6.18869	8.03294
9.08609	9.89706	50.23271	9.06153	8.35779	10.68791	43.70192	68.45451	7.58308	8.99650	6.55107	3.83652	1156.29408	12.87117	23.11790	0.00000	9.30087	11.84502
9.72053	10.48211	0.76755	8.59155	9.72139	9.47968	47.71334	46.45536	7.59750	8.82753	11.22726	11.19940	1076.23286	24.43973	26.23898	1.00000	7.49416	8.32312
7.29896	11.43707	15.79408	8.50928	9.17256	7.53043	49.53802	32.29927	7.73909	6.46833	25.68171	6.88715	1122.74700	104.1451	58.82010	0.00000	10.68671	9.93639
5.64977	9.32874	7.50251	5.66444	9.17999	9.34758	26.12905	49.98310	6.51505	10.11792	18.69710	6.28239	1191.79820	5.06258	60.75672	0.00000	4.93430	8.92830
7.60360	9.41572	50.86079	10.27571	8.43010	7.24002	49.10355	68.78759	7.13764	7.52799	-7.15842	3.38024	1068.77981	17.4674	38.78166	0.00000	10.33050	10.93489
4.88240	8.98146	54.8421	6.95728	8.23018	7.23674	59.62681	42.97794	8.62576	10.78119	-2.01468	3.08816	1124.36143	46.5813	61.94228	0.00000	5.33093	7.00348
8.17941	7.86698	47.98372	6.61931	7.87466	8.67497	68.75308	60.18068	8.14622	0.72731	17.15695	2.36818	1079.08716	10.18527	49.10594	1.00000	10.40586	9.90285
5.94304	8.20770	50.23019	10.47001	7.53383	9.69029	29.14192	48.89329	9.33430	8.83740	12.34532	2.22510	1083.12594	8.77155	54.64728	1.00000	7.07994	7.99482
6.67042	10.80230	27.76056	7.52425	7.66652	10.50662	44.84943	59.56867	7.90713	11.29027	12.99821	2.20769	1147.10663	-15.58602	32.93115	0.00000	7.37938	7.87523
10.70429	10.32285	44.98901	10.93840	8.56493	8.09359	59.12139	29.49643	8.83784	7.55748	3.56007	3.79946	1152.07233	38.94324	50.64765	1.00000	11.28044	7.48700
9.03839	8.53526	33.35283	7.52410		8.58885	51.80642	50.62895	8.50105	6.16314	-8.27360	6.12777	1177.41318	-111.78903	29.49287	0.00000	8.21771	10.18230
8.97482	9.90958	56.85836	8.24457	6.63135	9.29846	40.05196	61.77380	9.22079	7.21217	17.00099	1.64267	1185.28028	35.90057	35.59627	0.00000	8.87726	11.42933
6.43526	10.10103	21.28306	7.04700	8.45447	7.45037	49.88050	24.07402	9.33590	10.29287	17.42699	3.29814	1087.95120	-89.66123	20.56923	1.00000	7.20966	6.90169
12.42773	6.53067	41.24255	5.37713	7.85690	9.27289	65.47033	44.29923	7.11874	5.74127	33.88707	2.71350	1138.76310	-82.61573	58.80394	0.00000	9.01173	7.97697
7.41892	9.11582	9.89206	12.31463	7.77972	8.86230	47.21639	50.53875	7.03157	8.80877	21.00959	2.26991	1142.74905	43.38531	41.35224	1.00000	10.64969	8.10976
8.80423	11.64300	41.6764	7.35903	7.21130	7.58960	49.65759	38.65964	8.18677	6.01945	15.74707	1.06269	1140.55516	-91.58045	44.80757	0.00000	9.92910	9.59723
9.58000	10.45945	42.93369	9.03138	6.86860	5.92428	42.92021	53.66038	6.41396	7.49013	19.25148	1.43555	1122.92048	-72.27814	45.65102	1.00000	9.18137	6.37055
8.45914	11.41567	13.44581	9.12931	6.73879	5.17738	47.51679	45.88371	7.91252	9.42514	11.02828	1.21737	1076.38293	101.18445	39.90778	0.00000	6.81097	5.15451
8.34754	10.26106	40.98894	6.14383	9.42123	7.77748	26.30950	52.17465	7.66251	9.17775	1.54090	8.28081	1151.46516	28.67582	43.52667	0.00000	8.53552	7.50323
7.08055	9.44014	36.21544	9.99062	7.52115	6.88526	55.01794	54.99127	7.90886	6.68286	6.36582	2.11880	1096.87582	65.93249	48.21927	1.00000	10.98299	7.28583
11.83069	11.74315	-22.53722	4.24603	8.49338	7.88956	66.96597	54.19995	8.57076	8.49507	23.80657	3.46565	1115.35386	-42.98194	27.33157	0.00000	10.91206	8.69180
6.72617	12.23973	-3.74912	8.11456	7.34957	10.15182	63.01497	53.18518	6.31810	10.26011	14.72293	1.43293	1144.76267	-73.25383	36.35108	0.00000	7.25473	10.07563
10.37144	10.20878	-1.26753	4.99716	6.94448	7.57407	48.26059	49.63769	8.85200	7.30688	19.48155	1.70914	1130.91110	116.82887	40.32428	0.00000	11.39191	8.52510
11.29226	9.65871	-6.91806	6.11482	6.82171	8.80020	60.49757	52.26475	10.14880	7.09889	15.03399	1.57014	1096.74395	106.92667	48.05200	0.00000	8.92500	9.14059
10.30686	8.20310	36.82167	6.71476	9.28947	8.22509	69.34000	51.99173	8.60809	7.43742	10.01473	7.32587	1191.43452	128.63083	51.51936	0.00000	7.46318	10.37426
10.50369	9.22880	10.31672	6.09241	9.07527	7.62628	42.56514	64.33044	8.26107	6.71849	17.08152	5.96320	1075.41410	123.89071	59.36145	0.00000	9.77176	10.20444
5.77399	9.01268	45.47885	7.09850	10.00063	9.68412	74.33500	44.74099	8.28201	10.84835	14.72324	14.63432	1152.73802	133.42825	28.95777	1.00000	6.12133	7.34547
10.55593	10.78211	51.65	8.46636	8.52718	9.50298	37.76803	48.16715	9.23689	8.87013	-3.34062	3.82272	1052.40371	-0.2	71.18785	1.00000	8.22754	7.72188
11.23106	8.93992	-12.91667	6.96667	7.87556	6.49196	32.49729	67.57308	8.22506	7.72533	15.99322	2.37678	1065.42837	-39.25	65.29742	0.00000	10.61213	9.37233
8.83767	10.25630	41.8542	5.99103	8.22446	8.27787	26.13871	40.53914	8.85595	8.73051	17.81560	2.91418	1073.92885	-87.66561	65.78375	0.00000	7.75877	7.18141
8.46075	10.32209	44.80477	6.67289	6.46733	7.46438	54.75762	58.58544	8.18403	8.51619		1.13500	1096.32623	-0.59543	40.72395	0.00000	6.88152	8.25935
10.14534	10.39445	40.78206	8.69840	8.60979	10.00526	48.71274	33.01094	7.82729	8.65673	25.71978	3.63917	1147.65710	72.34424	49.24815	1.00000	8.28597	8.87757
5.96705	11.83918	37.49073	9.89009	8.85629	7.92475	60.38163	61.75102	8.00234	7.74811	-14.14428	5.01387	1147.66310	-2.77259	46.95417	1.00000	11.38733	5.03025
9.98791	10.16598	14.37395	8.86833	9.58029	7.83627	64.52327	51.95727	10.05729	8.80048	16.23369	9.40670	1158.23996	100.48528	61.91582	0.00000	11.08879	11.42016
8.79402	10.42577	11.50526	9.17060	9.84327	8.08079	21.32590	74.20091	9.02252	8.14395	20.18987	12.32489	1080.48365	77.23826	61.87524	0.00000	11.43854	11.22758
2.92221	7.70657	42.67164	5.82017	9.83795	9.00241	56.78695	53.86569	7.13857	11.99573	22.14169	12.27290	1125.73008	14.01481	27.99459	0.00000	6.64997	8.37531
8.60923	11.01596	43.96222	9.71778	9.90454	10.73225	27.58479	29.00424	9.63805	5.33524	10.83364	13.05349	1192.09227	43.63417	63.43482	1.00000	10.53255	7.75041
7.55676	11.14941	4.94273	9.11592	9.46899	7.89341	48.39546	40.45511	9.19446	6.81844	28.40795	8.79016	1140.47555	15.87735	37.17321	1.00000	9.02872	6.31069
10.13344	11.75993	41.75338	8.00147	7.53891	9.44104	66.91936	37.17482	9.41005	9.35798	16.20143	1.27177	1107.16090	-86.11084	46.65256	1.00000	8.09638	7.07780
4.06746	9.61587	45.75279	9.34069	8.53286	8.75093	34.70925	43.65278	8.84285	6.93649	-2.31884	3.92531	1165.90239	130.57211	75.78016	1.00000	10.40600	7.83122
9.34889	10.11272	14.95472	7.59036	7.85875	9.10372	31.08577	47.76047	8.95434	6.69028	12.40071	2.17479	1179.41135	120.89694	22.96742	0.00000	8.89956	10.67367
10.23071	10.16927	30.81383	9.97978	7.66913	8.56306	57.59645	52.26573	10.10832	7.72280	22.98733	1.85629	1127.61241	75.16878	58.71896	1.00000	10.62184	6.83300
9.70211	11.17883	36.33011	5.57331	7.92408	7.95689	16.11941	68.62705	6.30334	6.83838	33.89299	2.35827	1083.89411	138.89585	29.80019	1.00000	9.60117	9.72652
8.34603	10.71059	41.94175	8.43004	7.84342	9.70103	51.91307	58.69194	9.29561	8.80166	3.67944	2.44544	1139.97764	123.50266	41.29313	0.00000	5.62454	6.38001
8.42405	11.71440	51.40148	7.34047	7.67673	7.87849	50.16432	44.72079	8.72700	7.83128	5.87139	2.21007	1074.22272	-1.32471	45.31877	0.00000	9.49829	10.04635
8.16310	10.46388	28.90054	11.13276	8.57655	8.53423	41.27661	63.24918	8.82878	6.28678	16.67961	4.05166	1102.10120	-81.26367	28.96856	1.00000	12.11459	7.13732
6.54900	8.01948	8.35122	5.08656	8.65736	7.14894	45.08732	44.06116	8.36391	9.54351	21.47307	4.20264	1137.01926	-62.64102	52.88286	0.00000	7.70940	6.96092
6.20253	9.76688	40.93333	9.75253	8.75298	8.63158	48.16738	40.34360	9.01161	8.39454	13.36453	4.61232	1167.01856	73	76.58616	1.00000	8.08925	7.22228
9.09275	10.76709	25.95533	8.92495	7.21754	7.95282	59.87789	60.55709	8.73343	9.65989	12.73760	1.44180	1190.28869	68.88871	47.40156	0.00000	10.05422	11.43379
6.45664	9.39860	40.64621	8.75123	7.80474	7.28576	30.44355	53.48232	10.17851	10.40865	13.73272	2.07327	1196.92528	-73.97069	49.02788	0.00000	8.66427	5.94483
7.83227	6.15855	55.38752	10.32461	8.19068	8.25798	51.83283	65.76324	9.48214	3.71805	3.63831	2.91239	1185.11184	36.73307	44.77003	1.00000	10.03275	6.63304
8.65419	6.52257	58.1908	9.12033	8.34087	6.42001	47.70367	67.81711	9.08259	5.03767	22.04816	3.80312	1199.69956	40.17171	55.68072	1.00000	6.54204	10.50923
5.99550	10.78805	53.53333	10.06122	7.54182	9.70130	50.55512	41.56717	8.62099	10.92711	20.25466	2.23745	1069.02606	-7.35	66.72358	0.00000	5.83112	6.61001
8.42899	9.31696	21.34222	9.69019	7.61238	8.42446	40.54573	48.82048	8.61910	4.87447	6.97434	1.87560	1134.49845	71.30633	53.94983	1.00000	12.33266	9.08084
11.19777	9.33833	-6.48167	11.15652	7.69615	7.53503	54.16600	47.56771	7.69953	8.18935	11.45416	1.95994	1112.79406	106.85417	39.49836	1.00000	11.84350	5.74186
11.11249	7.66898	48.90982	10.39094	6.87763	8.06361	54.12351	40.88285	10.62774	8.56421	11.06222	0.99428	1073.19923	2.45012	41.87537	0.00000	9.91632	6.37099
9.74206	9.74589	24.28859	10.53222	7.73965		52.70874	39.65727	6.40847	6.65621	18.91462	1.99845	1153.17539	116.11768	33.03120	1.00000	10.42978	7.48633
9.00339	11.39426	33.95015	10.13844	9.27761	9.22166	60.01935	49.03375	9.20955	10.64175	27.89676	7.53172	1050.14077	-118.03917	34.14336	1.00000	10.24224	4.26208
11.06357	11.12993	47.56494	5.87107	8.34763	7.22304	46.08782	34.25342	8.11282	9.03283	2.35468	3.41001	1197.75710	31.33078	62.63409	0.00000	10.66487	9.12079
10.58808	12.20104	59.37722	8.96104	9.90429	8.04303	25.48545	37.75185	6.16471	10.29160	21.50103	13.46629	1055.95267	28.19028	26.76778	0.00000	12.99915	10.27049
7.82608	9.51880	51.40148	8.83929	8.57178	7.14708	46.66728	48.33835	9.46301	5.08209	15.91215	4.31535	1149.32055	-1.32471	59.64702	1.00000	9.12823	5.85383
9.18928	8.56870	51.40944	9.18752	7.41643	9.70966	42.78392	53.04019	9.51940	8.24602	21.65000	1.70307	1090.43812	46.04833	46.31707	1.00000	8.11390	6.65466
6.70443	9.75970	42.30865	7.39195	8.09273	11.01413	43.55434	49.83110	9.55756	9.70215	-5.21243	2.68952	1071.72621	-83.48216	49.07336	0.00000	5.69421	6.32522
5.93603	9.85940	53.00974	10.78103	8.90977	8.62113	48.86771	41.16588	8.81694	8.45457	19.80556	5.17363	1194.80682	-3.05814	60.15991	1.00000	9.38548	8.67087
7.88436	10.45274	49.88307	8.73185	7.60041	8.37101	49.83685	40.29516	10.28264	4.29897	23.88911	1.84986	1063.08770	-119.48568	52.02604	1.00000	10.76542	6.14001
8.56344	10.38947	10.22677	9.17930	7.48112	7.30801	39.59825	60.80555	8.33728	9.56611	4.16057	1.59115	1103.77998	-67.33122	51.92673	1.00000	7.56022	4.30720
4.36235	10.13289	36.92574	6.63601	8.65013	6.40398	41.39678	57.72757	6.81459	11.59563	28.01803	4.47014	1131.62002	14.72443	37.60566	0.00000	7.86425	8.62066
5.26745	11.23258	42.97086	8.93420	7.81536	6.99429	74.67837	26.09377	6.60039	5.59571	22.27326	2.13029	1073.60785	-82.42491	28.05095	1.00000	11.58973	6.88534
10.44588	7.93199	8.43333	7.23176	7.19216	9.91085	51.94131	55.58624	9.38250	6.70660	27.50076	1.50965	1142.02053	99.96667	35.16286	0.00000	9.82490	9.53959
8.70042	9.40564	50.18545	9.39036	7.34782	9.05898	54.11793	52.93808	6.95284	5.25117	3.23415	1.51488	1122.17288	27.06365	22.73530	1.00000	10.31018	5.20150
8.35611	9.52968	4.2475	10.50452	6.91983	7.33478	48.79476	73.63705	9.15397	4.17758	11.52783	1.48742	1099.71650	9.00472	59.37711	1.00000	11.36759	7.13516
7.34034		-8.05389	8.14232	7.26000	7.98315	40.84731	51.17036	9.39541	6.66357	3.51250	1.28694	1055.29391	-34.88111	62.65712	1.00000	12.28609	7.62007
9.99995	9.97001	58.04254	9.98597	8.65067	8.71116	40.73053	35.76014	7.22920	5.88971	26.65857	4.40945	1184.15350	65.27258	57.37790	1.00000	10.27333	6.19148
6.63654	11.18789	33.3213	9.10630	9.97712	7.97836	43.78318	63.35930	9.39884	3.37718	8.79200	14.36363	1052.74909	130.94098	29.50978	1.00000		2.89844
5.15838	9.32056	19.64745	10.32420	9.92248	9.23445	28.28583	46.75915	9.04838	6.90939	22.11453	13.80895	1069.35365	-102.04897	43.35646	1.00000	9.40014	7.99209
5.48078	11.07064	21.28306	8.13842	9.51446	8.58975	51.52195	60.56409	7.44384	6.84865	4.47249	9.08718	1175.57923	-89.66123	61.25090	1.00000	9.07984	7.52283
8.34214	9.98977	34.09611	10.08908	8.25894	9.07420	13.15652	38.62717	7.64216	4.36503	12.42470	2.74422	1075.41617	-118.10583	36.33410	1.00000	11.65782	5.12883
10.41234	10.69730	60.97944	9.73995	9.94261	7.84986	57.38780	35.91294	8.82408	8.68441	11.78037	13.27112	1195.75675	76.92421	27.61919	1.00000	9.22101	7.42731
8.03144	11.23725	41.27621	10.69554	8.24413	8.21608	34.68827	49.47908	7.52601	8.57853	7.53603	3.02376	1058.90408	-72.86843	51.77587	1.00000	11.77224	6.03415
6.42900	10.72218	6.46838	12.09783	8.61034	7.39295	34.79349	59.77600	9.08519	9.66702	18.34217	3.85267	1057.47532	-73.26022	69.47630	1.00000	10.36714	6.18237
8.33379	10.29558	-7.0981	9.80400	9.27707	6.80659	22.87004	54.66340	7.54897	8.67045	20.59910	7.77992	1112.68960	109.3243	64.04161		9.51426	5.12336
9.21127	10.05470	-22.97056	9.82190	8.46914	7.66189	45.16235	53.79243	9.92038	6.45033	-0.67584	4.15201	1089.29409	-46.99583	33.07350	1.00000	9.86706	7.41587
5.93978	10.19716	23.1959	8.97714	6.19403		46.88517	62.14465	7.32718	7.89205	8.59788	1.56051	1067.22808	86.51499	57.91014	1.00000	8.16005	6.34519
9.09648	10.46251	44.99012	9.89852	9.97833	8.48586	45.44484	57.77585	9.31658	5.71368	4.41193	14.11359	1130.65611	-123.02621	60.78734	1.00000	11.09152	6.95024
8.92710	9.70730	55.62047	10.28709	8.71645	9.00566	51.01707	35.15471	8.68803	5.71717	3.88796	4.57594	1160.15504	37.49338	62.61581	1.00000	9.58488	8.40717
10.56837	9.75085	10.20898	10.26945	7.54674	8.84836	57.50086	70.05019	6.61823	7.56938	14.43581	2.05736	1105.13087	123.758	60.08075	1.00000	10.95067	7.29753
12.05545	8.06795	18.65297	3.54384	7.25753	9.79730	64.19610	70.97488	8.27736	6.13243	8.26543	1.81565	1115.99804	-72.09391	58.16671	0.00000	7.62130	8.85996
6.26827	10.74127	51.24197	9.26230	9.18007	10.81037	27.48019	39.01657	7.89102	6.17839	17.42886	6.97773	1135.23467	4.82313	58.67659	1.00000	11.99936	8.64220
8.18446	7.40083	48.06919	10.20934	7.73332	10.85926	32.40397	47.62967	7.68834	8.27591	-7.31777	2.51727	1150.10925	11.37703	76.29962	1.00000	8.97902	7.01665
7.16660	9.87851	11.84962	8.04776		9.79660	48.63887	42.27272	8.41932	5.59533	16.47413	5.33972	1128.32722	-86.19903	37.06698	0.00000	7.71257	10.79760
8.66701	10.54549	34.09611	9.59978	7.90970	8.61166	66.31680	64.01346	8.89419	5.02944	2.91735	2.35747	1112.56020	-118.10583	36.25063	1.00000	10.89241	6.91317
11.08053	8.34303	41.24264	9.73082	8.38044	9.67018	44.62883	61.69979	7.88405	9.21493	6.34393	3.62775	1157.23050	16.50104	59.80832	1.00000	7.96737	9.82265
4.23416	9.47342	58.1908	10.85886	7.05850	8.02566	24.07011	40.59897	9.87514	7.28419	25.18434	1.58645	1101.83729	40.17171	51.25113	1.00000	10.61962	7.88455
11.45929	8.57564	41.16704	5.43115	9.51699	9.00088	44.75781	51.34700	7.44751	6.51269	30.93475	9.07289	1174.89909	-73.20483	25.44483	0.00000	8.37148	9.31459
8.20242	7.97307	56.85836	12.04063	8.03414	7.77324	43.74061	46.22358	7.95935	6.52899	7.08578	2.79670	1142.29209	35.90057	54.35685	1.00000	10.79390	9.27090
