O3	SO2	PRES	PAHs	C2H3NO5	H2CO	longitude	warning	CFCs	latitude	CH4	TEMP	PM10	NH3	NOx	Pb	PM2.5	CO
3.72074	5.10928	1074.15984	10.02098	3.79997	57.04101	117.27583	0.00000	18.46683	35.64889	4.89966	28.14059	7.88201	8.99219	7.49138	52.94961	4.01400	4.71473
5.10508	4.52054	1199.48155	8.58592	2.93716	52.64254	-81.77285	0.00000	46.06288	28.54944	7.48227	12.67453	7.95233	9.64267	6.53287	24.24933	5.34031	7.17751
6.80672	10.05243	1172.07507	9.15965	3.32117	64.45053	-84.67837	1.00000	34.41714	34.06635	8.80090	-3.69516	7.95639	4.82826	8.66311	44.14725	10.56443	4.31833
6.82605	9.13254	1190.26282	6.13984	1.98804	53.57171	14.66737	1.00000	99.87272	41.55947	4.83588	15.57931	7.13298	7.59850	8.44918	47.59938	5.95467	7.17201
4.33508	6.06141	1131.88054	8.53844	1.60417	30.81501	27.18052	0.00000	54.22598	39.12074	5.56977	2.54352	5.69877	8.85518	8.14776	60.18977	4.44710	4.55195
7.22365	5.07941	1191.61185	7.20432	1.88324	63.46268	74.4818	0.00000	51.31409	30.21121	6.65684	25.94165	6.49208	7.29292	6.85667	40.94987	6.27903	5.61274
6.79422	8.60986	1147.69628	5.01060	3.13400	49.39909	46.83187		54.81631	14.53767	4.50280	30.48536	7.86191	7.33232	5.89123	71.90547	6.11860	6.67269
7.95102	5.40313	1109.81170	7.47936	3.34848	45.78363	27.18052	0.00000	44.86238	39.12074	8.27210	15.68245	7.49822	8.70089	9.36182	32.49080	6.81613	7.94590
4.52958	7.61380	1089.35560	6.32431	2.56497	38.87690	128.62667	0.00000	47.05325	34.8825	4.95472	-2.28750	7.41282	9.79078	8.12186	56.07247	5.55111	3.44137
7.16159	7.22628	1107.70351	6.97742	3.02782	48.44468	102.05461	0.00000	43.92592	6.25947	6.28053	17.95720	7.67975	8.49969	8.13031	49.74520	7.81411	6.76477
5.21602	4.98325	1060.80569	8.31507	14.93591	65.22965	-97.90308	0.00000	32.86129	31.12406	4.71875	11.47174	9.72423	8.67903	6.68866	41.62377	5.99351	7.72015
5.09366	7.36932	1056.97153	6.26907	6.58267	72.96621	-74.95472	1.00000	26.98991	10.98778	6.27778	29.86773	8.81341	5.24155	9.80331	75.41785	4.70642	8.20802
4.36124	7.77444	1090.57586	7.49923	12.40861	49.02359	36.25361	1.00000	67.60509	47.48444	9.50468	5.29314		3.42015	7.65078	31.99325	5.65002	5.38974
6.92464	8.25785	1087.98359	6.92429	7.16545	60.22115	7.60872	1.00000	51.63431	43.78956	9.04783	9.51803	8.85470	11.23334	7.57328	65.36137	7.44510	7.99209
8.40716	6.79309	1137.04812	9.10370	2.68960	58.33734	12.38878	0.00000	19.48269	43.1122	7.11457	15.27263	7.42909	7.74974	7.37784	70.97362	7.06576	6.58156
6.65098	11.78119	1093.49553	8.86412	7.52923	60.76714	122.9666	1.00000	32.62537	10.7375	5.24672	12.21311	8.87243	8.68012	7.49181	61.95081	6.33594	5.44883
7.25156	7.49445	1149.63529	6.80926	5.52032	34.32377	18.28333	1.00000	63.76326	59.33333	4.79826	16.27966	8.58663	5.77052	5.54935	38.17199	7.07930	6.58834
8.04815	7.32170	1181.97303	6.08846	1.99959	48.98319	-85.43772	0.00000	65.05058	10.63504	6.99650	-17.19491	6.70971	5.84565	7.58420	73.27449	5.63715	6.38343
6.21559	10.73725	1169.18107	8.13691	3.62303	35.18374	6.92917	1.00000	61.69925	52.31333	5.98582	-3.58693	7.97773	7.61206	7.42217	41.93593	5.66797	5.83202
7.32230	9.17458	1069.17649	7.07714	1.39797	36.32604	-100.44843	1.00000	37.33110	20.74122	7.41242	24.61833	6.69169	7.79189	6.63435	30.46320	9.33753	8.23237
4.87359	3.73683	1119.03101	8.57524	1.85834	62.60230	43.83992	0.00000	44.84569	55.39485	7.92569	4.99914	6.92920	7.76721	7.71666	53.26264	5.86649	8.50858
9.57034	9.17159	1129.08524	6.23982	0.90999	49.71191	103.65309	1.00000	36.05221	16.0567	8.92777	24.04592	6.04521		7.85581	45.75103	8.88635	8.61559
7.06428	7.69729	1100.56185	7.42051	2.17766	57.43653	15.28318	1.00000	31.30854	-4.26613	9.04977	-4.09496	7.09349	11.14931	7.33321	43.31784	8.04565	7.21353
5.34655	9.19882	1176.65700	7.73360	1.60220	39.11879	20.22625	1.00000	45.23870	30.75545	8.13730	16.98718	6.34287	5.34631	7.61169	39.31965	5.62679	5.62093
5.20748	5.39988	1110.16889	8.92159	5.76002	49.86518	85.37752	0.00000	51.36174	22.10194	6.24944	0.64749	8.68593	9.05099	8.54217	43.49763	5.07466	6.12039
6.47411	8.75935	1187.46939	7.55747	0.58673	57.21284	85.83334	0.00000	67.56202	20.88197	6.47882	4.18550	6.28083	9.97090	7.55071	53.21077	6.59167	3.82574
6.91219	3.53168	1100.12803	8.97818	3.02672	53.61128	79.5286	0.00000	56.71516	29.22254	9.02141	3.68148	7.49940	9.06609	5.99738	68.17301	6.66545	9.19949
5.65879	9.45987	1122.68305	7.51116	2.66051	56.56751	25.34244	1.00000	28.60427	50.75932	8.10471	21.66428	7.51665	6.95602	8.27841	38.76381	8.91467	7.37562
4.75990	8.63179	1165.76720	7.28724	2.57498	35.74151	-1.32471	1.00000	67.74902	51.40148	8.80032	19.24194	7.19250	5.09354	7.17817	54.15898	5.06068	6.74508
6.42774	6.89920	1127.03794	6.53547	3.82069	25.09566	68.49143	0.00000	63.88800	25.80565	9.08310	15.92572	8.03718	8.36854	8.47214	36.46476	6.88944	7.14382
3.90948	4.61534	1154.96854	7.49763	1.46586	59.21823	-62.64102	0.00000	38.52640	8.35122	4.70168	11.61528	5.78147	8.76844	7.83542	34.54336	5.10512	6.10871
6.28823	6.80657	1128.69132	7.70365	3.44306	38.04496	-91.73625	1.00000	36.30907	35.25064	6.27445	32.33415	7.78553	5.27146	8.60024	37.06006	6.01531	6.97736
6.96792	6.55368	1060.65800	7.77828	0.94377	52.41649	88.28637	1.00000	52.97853	23.07492	4.05958	28.25220	6.12603	8.45852	8.90342	48.20580	11.57900	6.75948
5.55967	7.48255	1127.09694	9.05134	4.83233	44.75577	-2.98884	0.00000	31.07744	43.32686	10.09457	18.53109	8.42937	7.59601	5.95891	49.99841	6.11604	7.35576
7.02650	8.42950	1056.66133	8.02329	2.65674	47.63153	-1.86343	1.00000	38.91816	38.10558	6.83137	20.93925	7.88114	8.25070	7.93159	60.95506	10.71444	7.55433
7.00026	8.09210	1115.02412	7.24589	2.84753	52.29222	-60.94228	1.00000	42.92146	14.67751	5.33012	19.47207	7.61526	6.15353	8.40741	42.77277	5.89036	7.30974
5.12155	8.32687	1111.50780	6.63074	9.18037	54.51923	77.5609	1.00000	73.12029	11.00599	9.98832	20.10747	9.09697	10.83091	9.02372	42.95294	7.15810	5.04176
6.02913	10.27924	1089.00950	6.70517	5.48282	32.41502	-2.77259	1.00000	48.72513	37.49073	8.66911	2.24631	8.49171	7.03316	6.69575	35.26272	10.08260	7.10912
6.36757	7.57857	1141.85289	8.39973	3.87469	46.70856	2.95924	1.00000	47.21142	36.76775	5.91163	27.20477	8.14226	6.73045	7.27384	46.84966	5.73157	8.75595
5.06906	4.69079	1167.45245	7.50085	3.02795	40.61564	-82.61573	0.00000	57.51203	41.24255	11.93473	25.71890	7.46724	6.63472	6.70150	63.06121	8.84803	6.91394
6.00483	6.60789	1125.79106	7.66136	2.13703	65.83306	115.70111	0.00000	54.71670	37.73222	6.02630	36.21888	6.86971	9.28305	8.26797	60.06291	6.31831	5.42033
7.68032	9.51758	1137.29065	8.26526	6.33521	38.70405	-41.45861	1.00000	60.77926	-4.42472	8.52607	30.29533	8.68239	7.82174	7.58023	39.07153	9.25374	7.52638
6.02716	8.42226	1057.04540	6.46689	1.78760	58.91616	-0.33525	1.00000	57.91993	53.7446	8.85313	10.44344	6.96018	9.95384	8.11356	25.58839	7.05427	8.74067
5.15212	4.02537	1054.20346	8.25507	2.33458	50.73763	144.23058	0.00000	32.68539	-5.85746	5.81668	22.02764	7.12641	7.78080	8.93405	58.11361	4.90273	8.09890
5.77958	7.84955	1102.55920	7.39884	5.60885	23.54707	68.49143	1.00000	51.88374	25.80565	7.77645	11.72662	8.66059	8.92339	8.30369	41.72613	7.42700	9.27174
6.99943	7.63727	1199.03230	7.13080	2.34139	53.68255	29.00974	1.00000	52.06844	-24.19436	4.39648	-0.05737	5.99124	7.11534	9.53716	59.71016	6.74011	7.31033
7.48306	7.39788	1181.19320	6.71032	1.31010	72.88168	-73.78458	0.00000	31.55090	41.0051	9.96078	23.12171	6.74579	3.17549	7.33451	74.48042	7.33710	6.53390
6.23395	8.69316	1135.49653	8.47079	2.05629	58.11540	37.3825	1.00000	53.90184	37.05944	6.54506	17.57574	7.52048	6.71512	7.29474	53.49705	5.78632	6.72323
6.43227	10.38412	1193.17404	7.80600	2.09336	61.19358	-119.01677	1.00000	39.12701	36.06523	4.85558	-2.37242	6.64286	8.21906	7.33102	80.44054	6.04400	6.82829
6.62902	7.04765	1103.22477	8.73875	1.56096	41.96597	168.31366	0.00000	51.36369	-17.73648	9.83694	21.59387	6.66195	6.51531	8.10465	48.98338	7.40539	6.18729
5.28223	7.81031	1073.68773	6.37555	1.83591	42.16220	40.17171	1.00000	68.81758	58.1908	8.65060	9.66122	5.80083	10.99264	7.43204	53.54075	8.86444	3.37949
6.61056	4.22624	1071.31771	8.44426	2.74952	60.86727	-1.325	0.00000	47.98980	38.47917	8.69855	15.53465	7.18340	6.14004	7.64562	81.01529	7.94087	5.88199
3.91983	3.04460	1174.95524	7.92124	1.64973	43.28161	-122.23484	0.00000	54.32382	47.38093	8.35193	2.98289	6.87780	5.79475	7.35720	42.87762	6.87015	4.89165
5.39855	9.08554	1165.69208	8.31288	4.26729	43.29676	6.92917	1.00000	67.43006	52.31333	9.91804	4.89204	8.13411	9.03400	6.63568	53.61802	8.73186	5.72520
6.76280	4.75690	1060.39605	9.66749	2.60794	41.76820	2.44892	0.00000	48.11566	48.98693	10.47788	-4.06536	7.21921	7.27615	7.54001	51.88839	9.24102	6.75250
6.44200	9.70437	1191.06319	5.99231	2.68720	41.00036	69.67639	1.00000	64.02111	41.29444	6.77737	28.31341	7.36462	6.82110	8.22071	63.93236	6.52626	5.03858
7.36820	5.97350	1056.03864	7.80370	1.58327	50.26807	3.16667	0.00000	39.29398	50.8	6.84455	14.63725	6.98081	8.23112	5.65661	64.52549	8.05550	7.70218
7.03645	8.09537	1168.24200	7.38560	9.65220	61.07971	109.3243	1.00000	62.99493	-7.0981	7.99499	24.14621	9.17776	7.98394	6.13680	49.84336	9.95388	5.54203
8.30596	8.56205	1124.47546	7.82565	2.30871	53.44413	103.81667	1.00000	45.65030	1.6	6.90131	23.02117	7.19997	8.53853	6.92364	44.17898	11.12184	5.61890
6.00120	7.03433	1082.13178	9.47068	1.47369	53.87264	1.33467	0.00000	50.53967	43.61058	4.04722	18.18784	6.84333	8.89209	8.14864	51.43375	5.81951	4.65119
7.79396	7.70333	1166.42846	9.21604	2.56112	52.36551	-49.27306	1.00000	64.54181	-25.42778	7.57158	28.96138	7.45380	8.51684	8.00413	43.11262	10.31182	5.83570
7.79670	8.58421	1115.51878	7.01455	1.58222	45.53196	73.7553	1.00000	45.98112	15.5439	8.27689	11.01118	6.13784	10.28716	10.48240	54.00036	9.11032	6.90021
5.30575		1153.75117	8.32349	4.41946	53.98914	37.73333	0.00000	64.68609	-4.06667	4.84551	18.69381	8.32181	9.56102	8.64417	49.83193	5.17132	4.80445
5.48993	4.39630	1139.16450	7.17987	3.27713	32.68895	146.05093	0.00000	41.41272	-34.28853	8.26912	11.56501		8.81576	8.60614	62.22764	5.99701	3.82289
5.33487	9.27330	1190.60653	5.61529	3.16884	41.98661	-73.47429	1.00000	45.83385	40.68066	10.06276	23.36424	7.60769	8.87040	8.11746	50.12194	9.03951	3.70628
8.26684	7.20291	1090.84180	6.18068	2.31940	53.45666	15.07041	1.00000	56.22056	37.49223	3.40236	6.74308	6.90273	7.87251	9.67319	53.03457	7.11293	7.99603
5.97376	12.77061	1167.49709	7.08883	1.56095	38.73413	-84.50855	1.00000	35.21636	39.08367	7.19646	26.49558	7.06102	7.42524	7.33875	63.20664	7.21025	2.97545
5.40825	9.65705	1051.56058	6.48683	3.19388	42.70598	-87.71255	1.00000	49.48563	41.84364	5.81223	7.84596	7.88495	6.69838	6.71647	42.52101	5.33728	6.45325
7.25253	8.05047	1172.80429	7.38630	1.62084	60.25234	71.57737	0.00000	60.89723	21.53889	8.31206	27.99190	6.94124	6.14526	8.32696	33.46141	5.36909	6.58583
3.31631	7.80830	1174.94698	7.50997	6.06019	31.51117	91.61356	1.00000	57.44587	26.44931	9.92549	16.24413	8.67069	11.51658	7.56061	40.44134	7.01869	6.94104
6.67935	7.30019	1199.13555	7.70208		53.13943	109.22921	0.00000	44.61629	34.65918	5.48176	20.32123	7.16342	6.48570	7.39632	23.78216	6.74073	7.11202
5.24973	8.78887	1073.34545	5.20836	8.38504	51.50572	77.5609	1.00000	44.67172	11.00599	7.55047	23.83746	9.11657	3.73351	7.23687	31.44072	6.52579	4.61036
5.81498	8.24838	1071.30032	7.30473	1.78000	48.67016	88.18466	0.00000	49.52420	22.19303	9.59654	18.39759	6.89315	5.32087	6.86088	51.19777	4.98720	7.73409
5.83684	9.78097	1150.14967	6.75946	3.42914	44.65115	-75.11028	1.00000	63.59862	-15.21194	8.21255	27.70963	7.84874	10.10972	7.54674	50.55469	8.79143	8.41161
4.99986	5.63582	1140.35516	8.59116	1.96688	61.06424	5.4384	0.00000	67.53133	43.2907	4.27654	21.93687	5.75903	10.28871	8.48290	58.52149	5.22467	6.24386
8.13670	9.21914	1081.78733	8.67440	2.38711	26.04186	2.31889	1.00000	44.44229	35.21222	8.88675	18.75545	7.11419	7.04115	8.23547	62.25728	9.31408	6.68644
6.85300	10.38860	1130.20072	7.95135	4.94614	49.13919	-84.50855	1.00000	23.69134	39.08367	9.82540	7.96853	8.57640	9.06217	8.48155	68.27230	10.13066	4.07176
6.95110	8.82668	1116.03992	8.78369	29.65179	66.71890	59.6	1.00000	50.75329	47.83333	7.49201	16.92163	10.45133	9.64990	8.41150	56.51889	10.61137	6.94120
6.95639	7.99869	1075.87912	7.43166	2.63641	53.38664	-87.66561	0.00000	39.12360	41.8542	9.65884	24.95501	7.25644	7.43893	8.91410	38.69966	6.02105	6.10271
6.79382	8.98471	1196.25497	7.24730	2.48823	60.84637	-47.53028	1.00000	25.08326	-22.45667	4.34962	20.05989	6.99859	6.83750	8.98734	50.48499	6.26521	7.92870
6.18433	10.20912	1053.32324	6.55968	4.27792	50.33911	16.50104	1.00000	41.38508	41.24264	7.24466	-5.03977	8.16198	6.88648	6.13721	34.42601	6.61431	5.13615
5.62998	8.25560	1193.11678	8.03717	2.57055	47.55303	13.31783	1.00000	67.18638	52.61131	8.77557	11.70329	7.53226	10.33150	6.98819	56.21023	8.58502	5.60252
7.39946	4.89626	1127.47752	8.29747	1.73393	38.09416	13.10984	0.00000	33.32432	51.30001	9.52803	33.36742	6.85923	7.19081	7.32958	49.25891	7.98594	6.32243
8.28343	9.84039	1139.63211	6.77958	2.12496	89.98984	17.58522	1.00000	62.58764	40.53123	9.98940	20.98527	6.07427	7.23637	7.42379	47.82720	9.65005	5.37565
5.25259	11.68031	1182.04503	6.49925	1.48213	47.21393	-0.33525	1.00000	42.26160	53.7446	7.87211	24.48926	7.05901	7.67129	9.54189	55.66774	4.72578	5.82989
5.74023	9.04513	1126.41040	8.42658	5.38196	61.96034	-78.87836	1.00000	47.09755	35.05266	10.98733	17.92684	8.34683	11.11821	8.18500	40.76320	7.23950	5.08935
6.46710	10.38198	1090.64058	6.37386	5.06282	32.41366	107.60627	1.00000	28.99179	51.82721	6.73014	10.19412	8.44745	5.39614	8.46279	39.54973	11.34928	5.26909
6.92406	6.76265	1096.08156	7.75833	3.34805	36.45143	75.92694	1.00000	59.76090	14.46693	5.92718	29.31551	7.99309	5.84177	6.37582	62.18893	6.46662	7.61792
6.32671	5.60984	1074.76716	6.78147	4.14965	48.84392	-76.70944	0.00000	59.08604	-11.94306	6.39159	35.47627	8.00096	9.62902	8.17892	51.42150	6.90369	6.45626
5.81832	6.42514	1128.52171	8.47578	1.95264	40.88477	-74.95472	1.00000	56.98181	10.98778	7.12555	29.06975	6.83723	5.19907	7.50703	64.42370	5.99676	7.95061
5.68711	8.25586	1133.30889	8.53261	6.21540	54.62456	-89.10944	1.00000	26.49815	13.70167	6.28883	8.05948	8.64513	3.94644	7.73433	34.27462	6.99133	6.33175
6.32474	8.47455	1112.78685	6.97312	10.23994	57.91562	-82.07842	0.00000	55.57179	26.91756	6.85337	18.66840	9.30876	7.39029	8.61363	54.33647	5.75908	7.84393
6.81214	8.31742	1189.30803	6.61934	2.29452	68.98023	75.37991	1.00000	44.54726	25.75728	5.01881	7.51509	7.61959	4.70725	7.55938	62.14779	7.07916	6.50633
6.23527	8.43361	1109.29115	7.31584	5.78124	55.46561	119.58627	0.00000	54.04697	23.5654	9.81822	6.79388	8.72557	6.42625	9.36577	49.04220	5.54611	7.17175
6.45381	10.95149	1140.37180	7.01507	2.44833	52.40242	-88.31476	1.00000	45.13159	36.61033	7.14467	-4.60760	7.40073	7.35552	5.75035	33.61215	6.20972	4.99103
5.87058	5.53713	1060.11281	6.25064	1.85384	41.25919	100.48528	0.00000	53.00008	14.37395	5.34867	19.69250	6.59493	6.66933	8.91176	41.80253	5.48940	6.80655
5.64046	8.37527	1081.46877	8.79690	1.18146	54.10115	-1.47217	1.00000	59.17657	53.46506	9.37930	18.88342	6.49442	11.43816	7.63420	57.13900	8.34757	5.11295
6.89810	9.19086	1192.59255	9.15769	7.69640	79.36143	-15.58602	1.00000	33.08114	27.76056	6.20660	22.17069	8.97008	6.71757	6.59808	70.62481	6.97847	5.52849
5.85932	10.06017	1174.41111	7.06685	3.28353	45.58611	-1.47217	1.00000	34.07990	53.46506	6.67125	5.33028	8.02679	5.85415	8.59858	28.77135	6.31803	5.05095
7.19790	7.90267	1104.46505	8.32023	4.79959	47.98865	74.80555	1.00000	27.60259	34.08565	5.34271	14.91001	8.34930	7.16306	6.18352	46.00340	6.84809	7.38109
7.45111	12.06416	1130.01388	7.71406	3.73532	54.21740	-49.27306	1.00000	52.40031	-25.42778	4.26408	19.17546	8.19092	9.26807	6.73482	64.87208	6.52962	4.87148
7.57908	10.22457	1170.14853	8.28657	2.16953	53.23591	4.07601	1.00000	49.69637	50.88506	10.28531	15.44748	7.27675	10.07836	8.89683	42.76739	8.79865	6.62104
4.84832	10.41608	1161.63122	8.52540	2.52640	33.98858	130.57211	1.00000	25.97030	45.75279	10.46193	27.13031	6.94743	7.38684	8.14570	44.77247	7.61950	6.24633
6.74891	5.79419	1155.29250	9.52244	9.58529	38.98959	39.8302	0.00000	63.32996	64.5635	7.12688	14.27010	9.18277	8.17403	9.23611	53.30377	6.48515	7.07967
5.62344	7.55003	1089.56488	6.22500	1.06235	61.21915	121.12251	0.00000	61.34253	14.62578	9.00892	9.16859	6.14952	7.88748	7.36468	69.10279	4.58827	6.52715
6.04049	6.69903	1056.16190	8.20974	3.01129	59.50007	119.58627	0.00000	52.56118	23.5654	5.69630	9.28553	7.57002	10.29367	8.11398	37.02158	5.85772	5.91989
4.92885	11.60067	1087.95793	6.68721	2.62229	40.08891	99.95469	1.00000	22.48542	13.51825	6.92006	29.33365	7.18915	6.12853	6.32119	53.49325	6.14933	4.46163
7.56425	5.77245	1149.89408	8.92307	1.75982	51.02753	49.62251	1.00000	61.53117	27.0174	4.88439	12.91471	6.78169	6.04227	7.20997	42.15269	7.00728	7.70113
8.22901	9.84187	1123.95619	6.94879	1.22557	77.83237	-97.54667	1.00000	60.38719	30.5427	4.83765	12.84793	5.89552	8.66012	7.83531	61.42811	7.04292	5.53404
5.64504	9.87502	1060.54832	6.03960	3.69932	77.08786	-91.73625	1.00000	56.98891	35.25064	7.27270	-5.55364	7.76587	5.53169	7.77203	38.99360	5.17571	5.81484
7.18577	8.57111	1166.09555	8.75402	3.79873	67.51375	120.97844	1.00000	50.98602	14.8361	9.74026	2.14579	7.95953	8.66682	7.79191	37.54136	8.03350	6.81925
5.72331	7.98342	1149.26717	8.01996	2.54576	57.38762	-75.23266	1.00000	68.36698	43.1009	7.28960	40.23362	7.25769	4.69777	7.25757	26.92335	6.18627	5.74382
6.27906	6.21115	1066.19099	6.45492	2.11978	62.50196	85.4265	0.00000	21.51618	55.8736	5.85874	-3.34082	7.52412	9.32266	7.21700	28.42175	5.53003	5.95027
4.91938	8.90882	1104.12646	7.43396	2.85532	43.19633	-41.45861	1.00000	54.14516	-4.42472	8.15950	34.48428	7.73596	5.64153	10.69599	55.75241	5.76080	6.20597
4.82721	8.28805	1141.55075	8.88349	1.97534	63.70124	75.96976	0.00000	34.09571	15.73628	8.70381	25.08394	6.23225	8.68494	7.55881	71.74198	8.78136	4.67272
7.28657	10.52069	1132.05410	7.04841	3.48851	72.02541	129.96972	1.00000	60.96825	33.4425	4.95867	-8.20358	7.78137	8.38000	6.21904	67.01306	6.41794	6.46879
3.73485	10.70527	1112.67484	4.91062	2.50410	27.23570	71.67164	1.00000	43.60074	30.29184	11.66995	0.38617	7.38402	6.60797	9.08523	68.75127	7.22289	4.93700
7.16485	7.72507	1161.26182	7.21402	3.19373	38.07052	20.22625	0.00000	59.91900	30.75545	9.31195	17.66340	7.88768	5.29171	7.18414	56.83196	5.22156	6.51500
5.06950	7.42599	1162.88206	6.49221	9.74869	27.35562	-1.05366	0.00000	40.05764	43.71032	3.58349	17.78161	9.20276	7.76040	8.04371	35.87748	6.28878	4.16119
7.02170	6.91566	1125.50347	7.79815	2.42660	60.07469	10.30215	0.00000	57.00740	53.94313	5.67103	6.64747	7.43719	8.41877	5.39940	57.39023	6.45263	5.28576
5.93770	9.76727	1081.20292	8.69005	5.25412	26.46243	126.665	1.00000	49.02926	36.6009	8.09510	16.73530	8.47032	6.94063	9.07755	57.69729	10.92304	5.05159
7.01556	6.75584	1065.57525	6.83196	1.48400	58.51738	0.47713	0.00000	54.22187	51.39323	5.84508	30.43365	5.31616	9.02218	7.91528	53.94636	7.30707	6.59486
4.65498	9.87667	1163.88775	8.48320	5.70563	31.46939	-8.53778	1.00000	65.26582	7.57944	10.70460	19.91575	8.62832	7.06872	6.38499	49.06341	7.63227	5.24665
7.54500	7.01834	1168.46196	9.42420	2.75694	52.61631	5.37429	0.00000	50.48943	51.03427	6.31830	19.87748	7.49819	6.90040	8.04929	48.10746	6.16117	6.80133
5.48254	6.17545	1126.84547	8.95404	3.21255	48.08493	-41.45861	0.00000	55.24000	-4.42472	4.10669	36.65355	7.73292	9.05689	8.00660	37.74196	6.38360	6.08319
8.81828	7.75298	1151.85710	8.13028	2.43798	58.06299	-0.91979	0.00000	55.67894	51.42708	8.89445	24.48310	6.85112	8.59328	6.88016	36.41068	8.92495	7.14365
5.82812	9.43075	1137.69992	7.21742	1.39402	56.40648	-74.95472	1.00000	52.67001	10.98778	7.82790	17.12081	7.20833	6.86651	7.92823	46.45921	5.45168	5.72412
7.15314	8.75851	1160.91237	6.56976	9.42466	31.16171	-3.05814	1.00000	61.84913	53.00974	9.10682	28.00634	9.16869	10.27984	8.68445	71.72519	10.04679	5.62185
4.52719	5.75631	1130.20345	7.63427	5.38182	62.39989	124.84472	0.00000	64.22284	10.13361	9.79520	1.72723	8.45014	6.35788	9.48535	58.64219	5.17522	6.88910
6.09973	7.36071	1122.90966	8.66696	1.69088	55.06649	73.06784	0.00000	85.72163	25.13915	8.04009	26.59466	6.30130	10.22659	7.19604	50.12501	8.92650	5.17846
7.58047	7.40530	1088.02923	7.13121	1.80117	40.17767	136.61667	1.00000	20.51747	36.53333	5.91577	19.99313	6.66831	9.93736	6.18006	60.81178	11.16225	7.71871
6.99016	7.62657	1174.03971	9.15335	1.44445	45.92471	14.66737	1.00000	64.25412	41.55947	9.18597	11.92782	4.75367	11.65835	8.01255	42.38014	7.86264	7.18375
4.70399	6.45112	1176.28148	7.81773	3.33720	62.62957	33.72798	1.00000	61.98648	53.53395	8.48485	10.48607	7.84159	2.91722	6.12523	58.72986	6.64666	6.21249
8.48732	7.71616	1199.44635	8.57040	2.27731	47.67369	12.16179	1.00000	44.81826	48.52961	3.10483	11.70120	6.94622	7.71664	7.72195	30.88479	7.41611	7.23814
6.26162	7.10774	1170.49289	7.90219	21.02931	68.81416	107.60627	0.00000	71.29653	51.82721	8.66162	21.40068	10.09471	5.19329	6.57502	49.52749	6.98738	6.31527
6.06044	8.08744	1148.61290	5.71914	2.28351	26.78951	2.61667	1.00000	36.73154	48.98333	7.51358	34.55441	7.78705	6.41596	7.13818	64.19537	6.36273	6.90710
7.28495	5.53916	1102.08590	5.91704	1.35407	49.17706	122.20488	0.00000	50.64464	29.98869	8.14726	7.98437	6.18739	5.58721	9.52610	50.65703	6.92630	7.92872
5.11994	5.10514	1168.82186	8.97197	1.79832	35.85933	-75.11028	0.00000	40.90563	-15.21194	6.11890	20.65823	6.33928	8.30877	7.18504	38.81748	5.88234	6.71069
7.23704	4.58591	1050.98693	8.04778	2.96834	41.91084	-7.95	1.00000	55.36210	53.43333	6.02789	2.50029	7.49712	3.46735	8.37360	41.73842	6.58735	7.99909
5.22118	8.02553	1173.06260	8.32789	3.27932	47.89948	59.6	0.00000	66.23814	47.83333	4.97617	20.05863	7.50263	9.79761	7.47529	65.47028	5.32329	2.64590
7.21221	8.30374	1199.73186	7.80846	11.53237	59.70550	-84.62081	1.00000	34.61647	42.7392	5.26133	15.60300	9.41186	7.48113	9.38980	35.79954	6.45881	7.15148
3.67485	7.83868	1065.43852	6.13846	2.65400	57.53916	13.31783	1.00000	60.80073	52.61131	9.23647	-0.62830	7.58712		8.66219	28.69153	8.78420	3.86461
8.77920	9.31531	1057.47899	8.19252	2.09125	45.01191	0.30367	1.00000	64.80409	51.38673	10.85916	18.15052	6.92451	9.64296	7.94518	54.07325	7.97120	5.65040
