PAHs	PM10	C2H3NO5	O3	NH3	Pb	PRES	CFCs	longitude	SO2	latitude	NOx	warning	CO	CH4	PM2.5	H2CO	TEMP
5.88889	9.85453	5.63530	12.58683	9.48734		1119.65051	70.36819	-122.86705	12.57605	45.49428	11.02175	1.00000	8.51433	7.09280	7.50950	50.40794	14.94411
9.05723	8.32031	1.36544	5.48616	9.22651	50.80642	1062.65981	75.80958	-85.43772	6.64917	10.63504	7.85425	1.00000	9.13855	9.60220	10.51413	51.49973	25.45368
9.51448	8.15416	1.26695	7.78476	10.31461	44.86994	1102.17413	72.73845	-52.67056	6.69106	-26.22861	8.04489	1.00000	7.63641	10.12736	11.02068	39.44787	16.32682
10.29539	8.33608	1.72314	11.82712	9.02950	42.62214	1066.22347	78.89855	101.96857	7.46732	4.88441	9.42269	0.00000	9.75241	9.71199	5.77292	42.08702	0.58349
10.89001	9.07880	2.70610	7.22250	8.09715	60.16726	1104.37799	71.01403	-82.00919	9.58449	23.04419	6.53746	1.00000	8.47253	11.49452	8.45450	36.95698	-7.21344
7.12687	7.16043	0.44375	9.84833	9.23133	55.31329	1073.03137	80.21003	137.23333	9.74227	35.8	9.47461	0.00000	7.21647	8.73200	9.38600	60.54047	9.85393
5.01480	8.63628	1.70321	11.33592	8.27640	27.65714	1057.07102	67.76939	16.50104	11.57111	41.24264	11.80216	1.00000	11.55552	5.07644	3.19521	36.61825	9.64979
12.44577	8.79234	2.18298	7.12739	8.54223	11.93901	1105.55939	67.36886	-35.71667	7.79845	-8.66667	8.83232	1.00000	9.29649	9.70706	9.73403	63.53262	17.80156
10.02493	9.09186	2.77494	7.72504	9.81490	48.54089	1113.30036	66.29994	5.51978	9.97058	51.44889	8.44093	1.00000	8.30756	7.61757	11.39767	47.55772	-9.02880
6.01119	10.06114	7.16812	10.14244	9.35761	50.17385	1071.90011	74.59411	-96.67834	10.58539	34.77453	10.56376	0.00000	9.14515	11.60942	10.62557	41.12254	20.91421
5.11539	9.70778	4.90187	8.95032	8.04274	35.35480	1067.56914	70.38804	14.72443	11.79363	36.92574	10.42056	1.00000	5.96023	6.76268	5.79053	58.06046	10.64528
9.88453	8.65551	1.61497	8.19264	9.73891	59.03844	1160.87224	73.05078	12.16179	10.22552	48.52961	5.79041	1.00000	7.61722	6.36031	11.95373	50.00678	20.02461
9.14402	9.30556	3.15856	6.34653	10.44398	51.69338	1093.88822	76.96003	4.8951	6.37620	44.92801	9.00031	1.00000	8.53948	11.39866	10.71312	36.17282	17.87105
5.54483	8.77937	2.04584	9.03504	9.92361	36.27134	1134.98074	69.75754	24.75	8.83856	55.25	6.65124	0.00000	8.13374	7.63494	8.23748	44.93985	10.65948
10.21939	8.35725	1.33073	10.83510	8.84398	44.52484	1198.26478	80.43726	-96.39774	5.88474	30.16688	9.95137	0.00000	9.07601	11.17478	7.29275	28.88402	8.42936
6.48142	9.50597	3.85770	8.16834	9.87648	52.74069	1190.70962	71.73816	112.9	10.58804	27.85	9.48459	1.00000	8.46140	8.42219	7.19380	15.17211	35.29493
6.48560	10.76012	13.89335	11.27776	9.50527	62.64116	1166.00051	72.89386	107.60389	12.31911	-7.01833	11.24726	1.00000	7.67290	5.92778	5.96971	59.18292	9.23040
5.58065	8.44673	1.58817	7.23800	9.67422	48.93542	1079.28979	78.56202	-45.94722	9.53385	-21.42917	9.11747	1.00000	10.26632	6.53286	6.39494	48.57944	11.43064
8.49244	8.98719	2.50871	9.79976	9.75949	68.23929	1190.69619	74.85018	-73.97069	9.30168	40.64621	9.52634	0.00000	9.81677	9.09810	6.95207	44.55787	27.61699
6.55804	10.53252	10.86153	8.91227	6.64356	43.32767	1106.10695	68.97468	9.5586	10.81410	54.52156	11.80162	0.00000	9.17942	11.91468	9.94649	15.90464	19.03544
9.95170	9.06338	2.73766	10.15616	10.38912	54.28878	1097.03112	71.49666	-3.05814	9.75488	53.00974	11.18035	0.00000	7.26212	11.75771	11.35046	40.55859	0.56715
10.89769	7.67701	0.78199	8.37204	9.07235	52.33053	1153.54131	67.77372	32.6178	7.84209	46.65581	9.16898	1.00000	10.81106	8.79892	10.02534	60.50652	3.96807
11.10579	9.29973	3.23812	4.49773	8.40007	43.20258	1062.88090	73.47344	3.87723	7.38864	43.61092	7.78307	1.00000	10.12664	11.51209	8.93708	47.97973	8.52415
9.77327	8.32231	1.40044	11.62612	9.43399	65.94763	1050.50158	68.85122	69.01354	6.83370	38.55632	10.66486	0.00000	9.53125	6.66734	6.41238	56.04692	2.71239
6.00455	8.62717	1.81040	9.81114	9.51614	51.84905	1080.26500	72.27855	-7.32097	10.06484	41.1053	9.24090	0.00000	9.01349	8.82403	9.20609	37.52754	9.00218
8.52152	9.63098	4.52551	11.31679	9.52967	55.34843	1150.99341	64.66919	85.94001	10.84083	25.49043	11.25245	1.00000	8.42749	7.20652	7.95408	65.25447	1.49179
9.59276	7.78894	1.01858	10.93363	9.44065	51.84043	1070.20454	63.16343	135.6	10.10017	34.61667	10.39391	0.00000	8.22887	9.85655	10.32582	53.45872	20.82623
7.13859	9.06586	2.67884	9.29611	8.30655	42.51487	1148.63308	70.70721	99.96667	10.62923	8.43333	10.09493	1.00000	9.58798	5.36284	6.83122	60.15414	31.03440
14.84851	11.10968	19.79157	8.99833	8.86815	35.47879	1198.76115	67.02480	2.18247	9.35711	41.41204	9.46685	1.00000	9.55127	12.33158	10.78914	32.27642	-0.15879
7.57540	8.46821	1.66018	12.11679	8.92497	54.04522	1096.73231	76.61426	0.30367	11.43466	51.38673	12.63829	1.00000	7.28094	12.54527	12.49300	70.81732	11.92291
11.11980	11.29167	23.57809	6.98017	7.52646	59.68389	1151.45436	75.83541	6.9747	8.22570	50.82709	6.92992	1.00000	10.84238	9.37000	10.98448	43.67035	23.32149
10.45924	9.78938	5.10100	7.24875	7.12760	56.53481	1082.45357	69.09556	116.82887	8.88846	-1.26753	9.02425	0.00000	7.40786	9.91854	7.60790	59.66220	9.01557
9.23037	9.67064	4.68794	8.55788	9.27681	47.58787	1118.85280	67.60453	4.62744	7.88513	36.06386	5.10087	1.00000	8.71932	9.81045	7.91389	48.38758	4.63621
10.22864	8.48743	1.61593	6.78806	8.67068	49.50861	1101.10251	82.74970	123.758	5.99306	10.20898	8.58229	1.00000	8.30948	12.30169	9.04501	73.03568	6.20357
6.91414	8.76817	2.06769	9.13850	8.58110	15.57736	1184.47172	74.03907	33.72798	12.90426	53.53395	10.86111	1.00000	8.31008	7.01027	7.35589	57.35434	23.64451
8.34236	9.43059	3.78885		7.82450	55.65364	1056.65843	70.28543	5.23333	10.21181	52.09	10.41211	0.00000	8.21038	9.56192	8.10523	38.79057	19.67271
9.59384	8.50184	1.62845	10.40497	6.87056	31.02000	1070.20830	68.85070	98.19151	10.17276	14.0823	8.98274	0.00000	8.62969	10.28685	8.39668	42.98731	15.08737
13.80528	9.54218	4.54332	8.92606	9.12303	45.26498	1163.62018	55.37401	78.25795	4.98521	9.82564	11.50199	0.00000	9.04434	9.93790	7.59106	43.26190	-7.32266
8.30088	8.31034	1.55548	11.64669	8.90667	64.86570	1154.16015	72.42366	-82.00919	4.29419	23.04419	11.02162	0.00000	7.36932	8.04046	8.70062	79.52860	18.08115
5.64810	6.35838	0.56261	10.65383	8.86157	51.08921	1062.12275	64.00031	73.85535	10.63167	18.51957	10.16870	1.00000	9.97190	6.91302	6.47092	41.57268	22.43928
8.33495	8.94447	2.51220	11.02813	7.94062	28.65665	1091.48197	65.83553	88.58	9.85486	23.18	9.46105	0.00000	9.54039	9.19962	10.46632	69.73406	22.40743
7.86416	9.20919	3.11380	10.25061	8.98389	39.23382	1107.38948	61.27157	6.26764	10.69556	4.92675	9.65560	1.00000	8.68223	8.06719	8.95606	100.00000	7.23592
8.21519	10.21719	8.09833	10.57735	9.68463	52.12903	1083.89235	78.26696	2.61667	10.72351	48.98333	11.64592	0.00000	9.47414	10.52984	10.88722	62.03386	1.49606
9.17687	7.87993	0.89482	8.12163	10.73972	45.35232	1134.70238	68.24524	35.7	8.92017	-7.76667	8.57950	1.00000	9.93331	7.56935	8.65719	37.03073	40.69373
11.18022	8.44769	1.57462	6.61828	11.86752	23.49759	1115.15710	69.31894	-87.882	8.66330	41.85059	7.47829	1.00000	8.49420	7.03870	10.31067	57.28328	8.70109
10.92596	7.51270	0.65130	11.23971	8.26451	32.18623	1178.76532	70.87950	27.46153	9.29345	-21.44236	10.93821	0.00000	8.29612	6.42442	6.32043	26.10651	20.46943
6.93002	8.00546	1.04385	11.67127	8.19659	46.18312	1174.17220	77.21968	4.52514	9.52700	12.74482	10.42423	1.00000	10.73728	7.33944	6.70921	52.93057	21.89691
10.57283	8.91020	2.45822	9.10110	8.69161	54.86624	1162.47684	78.79374	31.3237	10.59298	52.4089	12.31237	0.00000	10.23732	11.81723	9.83279	47.29723	-0.92838
9.58491	9.41646	3.61636	11.62124	9.09970	66.49527	1094.55077	67.27652	75.11937	7.07119	20.88098	10.07075	1.00000	9.35360	8.14069	7.61253	32.61405	3.01597
6.65333	9.32668	3.18365	7.89511	8.63064	54.28520	1053.74049	81.45892	65.93249	8.42757	36.21544	9.04201	0.00000	9.04769	11.69539	8.63539	61.46627	18.40577
9.07643	9.11480	3.00874	11.41813	8.54593	48.77890	1125.87137	65.41563	-4.21376	10.99388	55.82885	9.25506	1.00000	7.28812	9.36324	11.51812	58.46317	16.90591
7.99472	8.54883	1.51862	11.56490	9.48359	58.96586	1135.30448	72.08064	128.62667	10.70122	34.8825	10.36940	0.00000	8.88529	8.96515	10.59845	34.78543	10.18997
7.51195	8.38629	1.45361	9.84380	7.11442	56.85183	1098.68051	62.65336	97.01124	10.97615	17.30858	11.05293	0.00000	7.49422	9.42688	8.74066	42.84154	-11.60444
9.11789	7.11248	0.56426	5.00456	10.04943	26.33989	1179.28429	69.71590	1.15597	7.29657	51.78967	8.30612	1.00000	7.37547	10.91946	10.49256	53.62213	6.53284
6.01309	8.40271	1.63018	11.39444	9.14952	53.40870	1127.92637	64.61116	60.70278	7.79879	55.75556	9.03607	1.00000	9.60780	9.22504	5.04040	64.16120	8.81631
12.40878	8.89753	2.34507	8.51256	8.40810	40.62263	1062.94889	70.66525	77.70636	10.93944	28.98002	8.52738	1.00000	8.18685	9.38125	13.19759	55.00592	19.19401
12.53677	8.94339	2.18344	8.11821	9.23824	60.40874	1106.41420	68.05114	107.60389	10.86255	-7.01833		1.00000	9.45254	11.70434	9.44309	44.77326	18.84463
7.36205	8.95931	2.53398	8.22202	9.35467	32.16992	1114.96176	58.00527	126.665	11.02342	36.6009	10.06333	1.00000	10.61576	6.57582	7.81688	50.28233	25.09881
7.69845	8.32137	1.50122	11.17068	10.11871	33.66056	1063.55473	73.62587	-91.73625	10.43700	35.25064	10.75867	1.00000	9.51784	7.62762	6.85487	63.49857	28.40631
8.54389	6.59410	0.44030	12.60438	7.72997	66.71819	1105.40435	80.30899	13.31783	7.10367	52.61131	11.87224	1.00000	8.11815	7.70949	6.27077	62.13044	12.76320
8.25482	8.02092	1.16371	9.21764	7.73688	37.24541	1058.99287	64.06202	124.3697	9.81920	9.6531	10.73852	0.00000	9.56170	10.75378	10.53400	48.96635	18.37004
7.24619	9.48681	4.18287	8.12813	9.91050	42.48420	1130.63348	70.69810	73.08333	9.57530	19.21667	10.23622	1.00000	11.15631	7.09574	7.11007	50.31671	22.39876
3.97310	8.98588	2.57882	11.38078	7.86125	51.43368	1141.44000	86.57277	-4.22398	9.85809	57.47908	10.94933	1.00000	8.21055	6.33667	2.78347	60.33982	24.02965
11.92938	7.87489	0.97108	6.37326	7.20084	53.69183	1182.29868	77.65370	38.66667	11.08408	-6.25	7.64633	1.00000	8.08274	13.47527	11.57272	39.04410	22.50428
12.31476	8.47204	1.55948	8.20193	8.79360	39.59672	1143.14199	72.67082	-119.48568	9.64011	49.88307	8.96693	1.00000	8.64755	12.06822	12.96424	42.11024	12.90611
7.42359	9.85176	5.65350	9.57656	8.68076	80.76803	1165.05546	65.26461	122.20488	8.48024	29.98869	10.23252	1.00000	6.96042	8.17112	6.95353	55.25347	-2.46585
7.00725	9.07529	2.77447	9.44007	7.62771	42.66022	1098.54192	71.65914	-72.09391	8.99864	18.65297	9.29695	0.00000	9.44806	12.89921	9.66194	44.68421	16.47197
6.35415	7.48356	0.61512	8.17005	8.84923	57.55074	1057.76086	77.12557	10.18003	7.96209	24.96334	8.59352	0.00000	7.61741	10.91995	7.47982	46.79025	15.51215
5.44306	8.09437	1.09113	10.41932	10.08326	69.43981	1122.91507	69.06546	77.70636	13.22470	28.98002	10.79491	1.00000	7.94198	4.91197	7.22286	53.72568	35.48353
11.63083	7.89073	0.98040	6.88396	9.97950	24.61980	1132.91773	61.92279	-2.09814	7.90185	57.14369	10.39065	1.00000	8.22374	11.11575	12.43478	45.92832	13.65422
10.18086	8.03472	1.02440	11.48764	8.18481	67.50126	1100.49118	55.76865	59.4839	9.25316	58.7002	9.85256	0.00000	7.94092	10.16158	6.34281	57.44976	15.35177
9.71028	8.42401	1.80975	6.49888	9.01394	39.39579	1107.66978	70.02054	78.25795	8.08797	9.82564	9.81991	1.00000	7.98408	9.87732	14.59681	51.57745	34.19216
6.94639	8.03149	1.09398	8.54433	8.08299	57.37061	1055.86268	64.66222	145.13643	11.29876	-38.16604	9.86653	1.00000	9.20582	7.31636	7.69968	34.63733	7.27393
7.06207	9.05338	2.89066	9.87331	8.22156	45.13096	1052.99828	82.04497	120.74792	9.14424	41.09822	9.45400	1.00000	8.42262	9.05013	5.86674	52.58290	-1.81916
6.90073	7.59972	0.88331	8.55988	9.05416	43.87860	1177.71471	69.50184	-117.54866	10.91976	33.93113	9.96300	1.00000	9.35187		9.90011	34.86462	-0.01070
8.75707	9.82751	5.68969	9.39211	8.36406	50.78148	1105.72074	72.17743	139.55722	9.22892	36	9.04866	1.00000	7.97726	8.29833	5.76537	37.25156	26.07535
7.38171	9.14885	3.02850	10.42816	7.52548	34.94748	1177.73717	46.44957	-93.263	9.62469	45.0408	10.03521	1.00000	10.72415	7.85852	5.73506	38.44032	1.29865
7.18017	8.09784	1.36271	9.85941	8.08402	36.54164	1106.96375	73.70219	20.22625	10.37320	30.75545	10.86551	0.00000	8.96371	10.91137	10.50281	62.78530	9.22243
7.19682	8.39845	1.50520	8.43334	8.65190	28.54463	1142.24609	78.60381	10.18003	11.19242	24.96334	7.73227	0.00000	10.66306	12.53488	6.10943	60.60252	18.43054
8.79235	9.51980	4.09610	9.34821	6.73856	52.70221	1078.93302	75.11003	124.84472	10.18027	10.13361	9.63268	1.00000	8.85916	7.02118	7.62303	58.83181	37.14287
9.42068	7.72702	0.76149	8.54376	10.22493	52.68569	1051.09335	71.37751	4.63031	7.30009	43.67681	9.98913	0.00000	7.29404	11.49636	8.37225	49.06944	-3.92127
10.35211	8.01244	1.18105	8.60398	8.07638	56.38447	1102.05238	77.60650	13.44275	9.88144	38.07789	11.43277	0.00000	9.04207	10.86596	8.68862	51.02997	2.53954
8.46496	9.07667	2.64299	10.22838	8.48773	27.48320	1060.41559	70.41254	43.91385	9.94754	54.03876	10.51298	1.00000	10.87427	7.93548	6.67474	55.03937	12.69323
9.86880	10.34886	9.28169	8.42566	7.84617	54.71293	1107.68370	78.14695	71.67164	7.52774	30.29184	6.69063	1.00000	7.61198	9.42712	8.12556	52.17705	7.63336
10.19334	9.35152	3.48447	7.92622		68.73631	1111.88824	85.40785	-74.01042	8.05866	41.50343	10.68667	1.00000	7.74554	6.50197	8.19909	65.95072	16.97403
10.52703	9.16395	3.06107	8.25979	9.62335	46.71090	1185.33036	68.51564	-1.99421	10.15296	51.35084	6.11094	1.00000	9.08337	8.79033	11.92003	37.32053	23.92276
7.21964	7.55611	0.80953	9.62902	8.83277	41.36887	1136.24444	77.64188	12.1369	12.64774	51.04962	11.19806	1.00000	10.01519	6.59163	8.12185	50.21795	18.47896
9.54318	8.95290	2.38442	7.59175	9.04090	36.07082	1127.80445	65.54763	13.31783	7.47147	52.61131	6.61565	1.00000	8.89421	10.85241	9.31828	38.90972	-2.08070
7.63901	8.39825	1.38568	10.26355	8.61608	66.66771	1177.60000	68.60162	126.665	9.96661	36.6009	9.62177	0.00000	9.95571	10.49593	10.20980	52.68617	11.32997
13.34438	8.96337	2.41136	9.22193	8.45495	35.21830	1146.24530	64.85620	-80.58556	9.32462	22.98212	9.63691	1.00000	7.93482	12.09067	12.64426	52.51633	15.06913
8.85457	7.44662	0.71799	7.32939	9.53597	32.64301	1115.54397	56.52557	3.39467	5.55585	6.45407	7.48783	1.00000	6.32969	11.15086	9.65313	51.14933	21.77186
8.60248	9.27417	3.37194	8.71346	10.03026	48.92898	1147.22483	69.09708	145.13643	10.71973	-38.16604	10.84124	1.00000	8.13795	6.84435	8.81510	68.04053	30.40694
8.01249	7.20541	0.64237	4.37524	8.50802	73.09430	1138.83664	80.05373	-81.77285	8.11888	28.54944	6.75289	0.00000	9.01676	11.31577	11.06612	37.45032	14.36764
8.49474	7.66324	0.79143	8.27016	10.77617	64.15566	1066.92239	74.18461	145.13643	9.77938	-38.16604	9.79821	0.00000	9.18216	8.34552	7.64868	42.45738	-2.39680
9.52739	9.57910	4.51226	11.04672	6.86969	45.84979	1113.33214	69.25130	-75.87877	7.39827	5.6561	10.06924	0.00000	9.18200	10.33777	6.61587	45.86076	15.72650
6.89877	7.75463	0.79875	9.44912	8.51015	85.20109	1096.23913	65.20783	145.13643	11.19228	-38.16604	11.10754	1.00000	7.57725	6.39704	4.90123	40.37226	18.83308
7.43799	7.83769	0.72279	11.95530	10.36449	56.82942	1110.75342	63.31787	17.58522	12.34865	40.53123	10.97686	1.00000	9.53024	6.11748	9.06280	33.83119	20.36705
7.81197	9.50083	3.93621	8.44315	7.19800	52.09436	1150.51296	62.75342	-3.05814	6.81056	53.00974	6.84217	1.00000	10.25956		9.83188	29.55760	1.51548
13.33717	8.39235	1.52636	11.03885	9.34084	58.14667	1182.67698	72.12746	117.33333	8.30704	34.85	10.72714	0.00000	8.40471	8.40757	6.25321	69.12080	27.77359
9.41431	9.63772	4.73526	8.87666	8.10165	52.00181	1079.01859	65.43404	-7.32097	10.23427	41.1053	11.85539	0.00000	9.52401	11.73336	9.92492	67.22367	7.47522
11.61566	10.94395	16.68078	6.92615	8.65764	53.14440	1175.21859	87.42221	-73.86586	9.45993	45.43341	8.31266	1.00000	8.94213	8.90665	13.12902	39.53258	21.80324
6.46639	7.97239	1.36295	9.05018	9.90988	50.84445	1157.37461	73.37677	113.69785	12.01055	-7.73379	10.55450	1.00000	9.86267	4.29355	7.02089	78.45758	20.74714
6.86586	9.98962	6.51555	10.45235	9.60387	47.68321	1146.21275	72.55194	37.73333	7.44394	-4.06667	10.54706	1.00000	9.50373	7.78524	5.03260	79.50972	15.70008
12.95629	10.51855	10.98617	7.59319	8.79323	34.72332	1125.11669	69.17889	150.60036	10.25821	-34.88422	9.30634	1.00000	9.26767	13.88303	13.42443	49.89887	14.90681
13.14193	8.48006	1.70121	7.31198	9.05715	46.59096	1092.96559	76.80657	122.8637	6.18150	9.3337	10.97826	1.00000	9.89650	12.78695	9.94736	56.18170	14.68419
12.78238	7.66536	0.72990	11.61836	9.40921	36.23715	1183.77215	66.66793	-0.91979	7.91782	51.42708	9.20779	1.00000	8.39507	10.63957	11.74683	59.75783	8.75222
9.54569	10.38742	9.78605	9.47069	10.22865	42.97969	1079.30386	61.98387	21.32778	9.30834	42	9.79764	0.00000	7.85278	10.73425	10.16835	32.89669	20.44946
6.51295	8.45679	1.62031	11.11371	9.98468	71.15224	1089.31909	74.50351	-6.00137	11.32683	33.42585	10.84363	0.00000	7.43372	9.65873	9.40175	51.35422	14.53927
9.42111	8.11984	1.22269	11.88550	9.43665	45.02446	1084.21719	67.02019	-34.88111	8.67189	-8.05389	10.34361	1.00000	10.43350	9.34225	9.74980	78.06939	15.90899
10.18114	8.51164	1.59883	7.31211	7.64697	50.32912	1151.86762	74.54836	139.55722	7.10873	36	10.10680	1.00000	8.57298	10.82882	10.92227	45.61136	16.57555
6.51857	8.06252	1.03317	11.18453	10.27412	49.89259	1192.82284	81.63915	46.10925	9.78004	43.35071	8.93867	1.00000	8.86274	9.01753	5.05404	73.17776	7.09393
4.77236	8.28465	1.64454	12.84845	7.89192	60.20268	1129.16024	71.27358	6.8625	10.74381	51.47805	9.61474	0.00000	10.00517	8.50879	11.58541	40.61539	21.27525
10.42804	8.36890	1.31723	7.38047	8.16476	61.38120	1181.24540	81.70894	99.89166	6.15851	15.46063	8.33869	1.00000	8.81163	12.32659	10.14897	59.05693	8.01495
10.60105	10.31383	9.18035	6.81562	9.04992	47.65615	1178.81018	51.10776	75.11937	7.94489	20.88098	10.30540	1.00000	7.61819	12.82642	12.94043	33.54617	3.71808
13.15497	10.41089	10.00037	11.93694	8.50846	44.66314	1186.93718	63.22391	126.28333	8.28216	45.35	11.13026	0.00000	9.71952	7.42835	7.57744	59.46921	20.72765
9.52121	8.67059	1.90104	11.08354	9.37296	34.80920	1149.30923	70.76135	12.1369	7.22316	51.04962	10.21711	0.00000	8.56859	9.38045	7.08480	43.43016	-4.49695
9.19587	8.45605	1.74483	6.26262	8.28004	78.00686	1144.82293	72.38878	4.52514	8.16667	12.74482	6.79916	1.00000	8.35553	11.57152	10.45266	54.25394	23.41615
8.49740	9.31849	3.14556	11.27293	9.36651	53.68654	1087.11345	75.93895	9.40531	7.72105	45.53069	8.56513	0.00000	8.52169	11.49317	5.50106	48.47690	18.56321
7.84253	9.26703	3.22579	11.15436	10.16828	67.67331	1136.20658	62.21726	34.3869	10.75348	11.8659	10.81080	1.00000	9.05208	8.00030	8.01389	54.31145	36.00858
11.14830	9.80072	5.59148	7.80954	8.88210	28.09139	1100.67169	73.52820	117.7	7.01889	35.85	7.66451	1.00000	9.97400	9.50251	7.50348	59.79978	14.13121
8.91778	8.09846	1.19550	8.29894	8.28929	58.33436	1161.50558	88.85084	-42.98194	9.25436	-22.53722	6.31182	1.00000	9.29571	9.27695	12.00891	60.45086	19.71574
10.91867	10.54434	11.39082	4.54838	7.76402	46.02441	1123.51442	76.38394	101.44167	7.82299	0.51667	7.94203	1.00000	10.04543	11.92903	9.30374	35.82040	5.91047
10.17394	9.37526	3.59848	6.33105	8.33029	48.56763	1188.77315	51.94274	76.35484	8.64536	10.10649	9.74947	0.00000	7.68069	12.21936	8.52213	37.45727	27.51032
12.28146	8.02972	1.16028	7.88712	8.70534	48.80444	1195.39130	72.37313	-0.74934	7.48267	51.62907	9.27343	0.00000	8.74533	12.36874	10.35459	39.17192	26.40074
13.64682	7.19020	0.64783	9.76925	10.13726	41.45962	1092.73354	70.96728	71.57118	8.62733	32.87533	9.15605	1.00000	8.12053	10.47552	11.19095	51.23797	23.79493
8.86414	7.40462	0.43471	9.37985	9.96559	27.35086	1128.76639	69.18538	24.75	8.72679	55.25	4.44458	1.00000	7.36084	8.42970	9.12500	57.78150	7.22049
8.02947	8.42125	1.62725	8.97753	9.45545	49.65774	1152.40851	66.92487	-56.52361	9.91035	-33.38056	11.13952	0.00000	8.60296	10.55251	10.28904	60.51028	24.13607
11.55537	7.84224	0.97188	7.68189	9.06646	47.23888	1139.15763	60.52658	111.73861	6.07562	35.20889		1.00000	8.56592	10.75064	7.12705	59.02474	12.97475
9.78363	9.64194	4.73244	10.18778	8.68747	49.66588	1188.68599	70.19745	18.34717	7.14361	54.60528	11.35363	0.00000	6.74762	7.72362	8.62593	26.38717	9.44279
8.90563	9.97584	6.33637	9.27606	9.17709	39.65948	1162.34328	69.85750	-85.76942	9.53712	39.78504	9.57227	0.00000	8.61867	8.55023	8.78256	56.80206	15.05981
5.94338	7.10945	0.37946	11.84214	7.57972	56.05376	1192.81096	68.26746	-51.50361	12.06100	-29.2975	9.50852	1.00000	9.72612	8.28557	9.76020	64.22713	21.10254
12.39163	8.91739	2.23963	9.94457	9.47214	73.14775	1058.09718	83.11973	-0.2	9.02396	51.65	8.59975	1.00000	8.60975	9.56066	13.18887	59.00447	8.91403
7.67131	7.83463	0.63298	10.15950	10.31021	62.13174	1123.80001	72.20584	-35.71667	10.39562	-8.66667	9.67734	1.00000	8.00239	7.49722	8.01066	40.89558	25.92639
6.71495	8.61243	1.92232	7.30690	10.10359	40.30455	1083.49028	74.32965	-59.13316	7.18699	-37.32167	8.66755	0.00000	8.59197	12.63978	7.14137	46.83715	14.52023
8.11290	7.94914	1.15084	8.39853	8.28420	26.11555	1067.51174	72.70044	-71.8023	7.46607	42.58342	8.48282	1.00000	9.96421	10.36207	12.91297	41.79157	16.41735
10.81738	7.67291	0.60799	10.18775	7.94308	52.65668	1089.32999	58.16766	83.62389	7.87712	53.30972	10.77083	0.00000	8.94715	9.01075	7.80796	33.51462	8.51234
8.71531	9.05619	2.56927	6.16762	9.26906	58.65549	1132.99926	60.53622	-4.21376	7.31161	55.82885	5.88903	1.00000	10.01439	9.79953	7.69825	43.25882	28.34476
9.35750	8.35862	1.25531	9.07931	8.64352	42.08367	1127.74650	91.85958	-122.24092	4.95527	47.4943	7.10951	1.00000	8.99314	11.58503	7.49056	26.59139	14.78245
7.31704	10.23061	8.33627	9.47937	8.98787	72.99889	1063.25157	66.94297	10.18527	9.94872	47.98372	10.61805	0.00000	7.93106	10.80899	10.46355	37.95270	18.20975
7.21068	9.45074	3.71740	5.87474	7.45960	39.60552	1191.41985	68.58095	8.62118	5.88681	45.44694	6.70971	1.00000	10.04407	8.00440	9.05019	32.73299	29.36263
