longitude	Pb	NH3	PRES	H2CO	SO2	latitude	PM2.5	TEMP	C2H3NO5	CO	PM10	CFCs	PAHs	CH4	O3	NOx	warning
-61.4867	39.14741	6.22458	1147.77433	69.75906	7.62290	-31.25033	8.37459	5.46230	1.40648	8.49092	6.44026	77.93068	9.99461	9.61581	8.97678	6.92877	1.00000
-0.32247	34.81106	10.85204	1055.64030	24.37243	6.97288	50.82882	7.09695	10.37527	7.98103	5.04245	9.00535	38.08223	6.69109	8.24257	6.97318	7.78365	0.00000
-1.08593	41.59604	3.89281	1073.92989	50.32243	8.74057	50.79205	10.39275	5.29821	3.14645	7.53422	7.68233	58.29411	11.13967	8.47678	6.51556	6.25453	1.00000
-73.49484	65.51444	4.23272	1058.06389	45.41092	11.10623	41.14676	5.35474	12.34509	2.89411	7.58937	7.42895	29.44565	10.26841	6.50143	8.20210	11.15645	0.00000
91.00632	70.44504	5.88731	1083.50432	34.10368	8.44961	26.32293	6.88771	8.84684	3.20758	6.91967	7.92547	17.47776	10.35367	9.80643	8.88258	10.97344	0.00000
29.47306	59.91915	4.07219	1095.89097	39.38172	12.31475	0.49113	6.19912	30.92858	13.67759	9.10148	9.52927	48.64517	12.04558	9.10552	6.73266	10.04862	0.00000
32.88667	48.19925	10.12084	1188.76389	28.58143	7.88296	3.27833	7.27415	9.20053	3.43527	8.99720	7.96137	61.39293	10.57411	8.46639	8.54817	7.85381	0.00000
-76.78319	48.20321	7.15937	1063.39524	33.14416	8.42041	18.00747	8.77825	24.48735	6.56680	7.48182	8.73888	46.12723	8.61509	8.71367	9.13813	5.10076	1.00000
4.18333	34.59589	7.12088	1135.67900	42.36648	7.07273	7.6	7.92479	9.18386	5.28069	7.53949	8.59475	47.75569	9.56728	8.64170	9.91951	3.83868	1.00000
88.18466	42.60595	9.51141	1198.70206	51.80683		22.19303	8.53014	11.07916	3.53539	9.18352	8.09843	45.77097	7.23030	8.10000	8.87645	5.15868	0.00000
38.2739	43.80619	8.82886	1070.73079	53.57739	6.64320	46.7055	7.56267	15.65694	3.04775	7.71406	7.70446	48.10222	8.30048	6.98910	6.66986	4.72040	1.00000
23.225	51.68480	9.42420	1147.82673	40.80362	5.99862	43.4125	7.20840	16.67398	4.27806	7.06424	8.23244	40.58883	6.82210	8.36180	8.15120	6.63136	0.00000
72.34424	71.98503	7.74649	1066.19779	42.06302	9.72955	40.78206	7.37285	16.53525	4.48365	6.61571	8.28810	50.33618	7.44362	6.84460	8.14285	8.39649	0.00000
-119.0376	60.68267	6.32134	1184.71917	53.74136	11.61980	34.21639	7.99094	15.92418	4.06184	10.21126	8.25614	46.02260	9.86239	7.74795	9.63242	7.58098	0.00000
0.57856	52.57046	8.42341	1091.42485	59.74509	8.11812	40.70995	9.95866	15.84850	4.27356	7.58825	8.19353	46.13616	9.92661	8.66090	8.91841	9.30772	1.00000
20.89389	43.82330	6.34355	1106.46011	66.84756	8.77483	42.62833	7.60720	9.32944	2.65859	9.13058	7.39768	43.87878	11.13137	7.75234	8.57762	9.60860	0.00000
110.8405	64.68981	7.28303	1077.69972	51.88119	5.05619	-6.8048	10.55672	16.85059	1.40032	3.85665	7.01608	55.60878	12.26134	6.81461	7.30614	11.36017	1.00000
117.4831	33.51044	9.86404	1144.22619	40.60420	7.46242	27.34089	9.52062	-1.23500	6.62805	8.00238	8.68726	33.60168	6.33883	7.53731	8.94739	9.16270	1.00000
1.10687	71.68197	5.50363	1070.60390	57.18321	10.67486	41.15612	6.32993	28.43487	3.93038	7.91309	8.17856	56.78720	11.67958	8.58124	9.96428	10.32813	0.00000
6.92917	55.92748	8.19588	1079.68165	17.58259	9.02475	52.31333	9.63451		3.61020	6.83779	7.56193	57.68912	7.21928	8.13303	8.38630	7.07435	1.00000
-87.88754	54.92092	11.84900	1074.97373	53.11110	7.10975	41.15376	6.75378	11.09741	2.66709	6.87543	7.74696	64.39240	7.20768	8.84769	7.07359	6.29962	0.00000
31.33078	56.12362	8.65382	1052.78634	58.24494	9.14030	47.56494	7.87588	14.30024	2.06232	7.98754	7.47448	62.30913	8.36481	5.85063	9.87394	7.57232	0.00000
-5.53715	38.25287	8.80647	1168.23068	40.82102	6.69476	50.11861	9.78890	14.06111	3.39902	8.04024	8.08017	49.55769	10.37653	7.72292	8.01162	9.19731	1.00000
99.96667	67.56707	5.35328	1096.03567	35.07427	10.56182	8.43333	4.96104	29.11175	2.67783	5.44051	7.70694	71.96827	10.10122	9.05558	6.96214	11.18629	0.00000
15.07041	63.50798	6.71215	1139.69364	52.01217	7.31848	37.49223	9.17329	24.19823	2.10230	8.39294	6.59151	38.21189	8.72580	8.47753	9.64661	6.50373	1.00000
7.36027	40.78383	7.56258	1054.65242	58.22199	6.47583	51.20219	12.76159	11.52421	3.23266	4.67716	7.93741	29.53557	9.15256	7.26893	8.04900	11.72200	1.00000
-111.78903	44.17068	7.77480	1059.84723	45.20818	8.26649	33.35283	10.74720	14.23005	5.85379	8.44799	8.60287	38.85523	9.14126	7.53382	7.31702	9.02938	1.00000
26.01649	45.31869	8.39790	1187.00959	45.08252	5.83193	44.43579	8.42102	9.40115	5.22576	6.78580	8.22173	44.73163	7.31272	7.09782	7.68408	6.81059	0.00000
30.28491	77.14474	6.74027	1186.60543	20.89206	8.57143	60.02427	8.33472	17.73620	4.63696	5.39151	8.38302	26.84646	9.21824	9.07574	8.39438	9.87975	0.00000
-111.78903	37.24030	7.98623	1082.42564	31.65844	5.22812	33.35283	10.21502	10.25977	7.35014	5.91914	8.72544	43.57305	9.38526	8.78499	8.27672	8.60212	1.00000
44.7662	53.34928	8.27913	1197.65493	31.38626	7.77777	40.49748	7.30843	25.76222	20.44705	7.34039	9.96342	63.64653	7.39338	9.22645	8.44957	6.69958	0.00000
-76.78319	60.13825	10.08090	1190.51814	42.89552	5.89113	18.00747	7.06702	9.69418	2.52785	5.65567	7.28485	64.48202	6.38682	5.82053	7.42173	7.45508	0.00000
29.47306	46.45270	7.22438	1173.24973	39.35708	8.02572	0.49113	9.03940	20.18546	1.73044	8.65431	7.45462	60.90711	8.09173	8.33921	10.42406	6.89891	0.00000
-1.06667	67.28925	5.34248	1162.33643	43.32520	5.47224	53.78333	8.61099	14.76678	6.61492	5.99079	8.74134	52.82692	11.85857	9.14785	9.33234	7.04345	1.00000
104.1451	47.49892	8.34647	1087.13114	59.75077	7.68937	15.79408	6.79395	17.81777	13.25164	8.04455	9.48142	38.51559	7.03502	9.46879	7.44636	7.33627	0.00000
45.36561	41.10285	6.28762	1189.05700	33.11687	6.89006	41.09246	8.65915	1.01359	0.40191	7.46995	5.76836	36.47105	8.78090	8.34272	7.88039	9.27771	1.00000
12.1369	53.28071	5.11158	1069.25167	54.58723	6.89220	51.04962	10.94724	13.22045	5.13436	7.16636	8.30967	49.32755	10.82882	8.09878	6.87791	6.61788	1.00000
-3.59625	54.61382	7.29714	1057.75728	55.66780	8.03812	5.27247	10.31837	7.46453	5.35828	6.41299	8.48984	49.63863	11.01048	9.80443	8.38164	7.96463	1.00000
34.33825	59.80917	6.59227	1079.22118	46.80189	6.75116	53.59782	9.29970	7.10279	6.50830	7.75184	8.79237	33.02999	9.62693	7.80471	7.66639	9.31018	1.00000
-81.77285	57.00254	7.52044	1082.69609	59.57161	7.95477	28.54944	10.10541	6.43806	6.74410	6.69186	8.61135	58.71644	8.59546	7.49712	6.78438	6.16887	1.00000
-13.2356	52.89122	6.22719	1159.76882	58.50918	10.95406	8.48714	3.72698	14.95101	2.66469	6.35798	7.51130	36.25730	8.11383	10.11907	8.77594	10.35391	0.00000
37.55	67.52520	6.30811	1113.88541	43.73192	12.08938	6.03333	5.40212	27.26382	4.69223	6.80744	8.29219	53.47707	10.04343	10.28557	8.57106	9.34117	0.00000
76.12647	37.67324	10.47544	1077.89336	64.71032	6.43952	32.55531	6.06335	22.98622	9.12396	6.87893	9.08689	41.90633	6.11203	7.71768	6.99083	6.87062	0.00000
-9.24671	37.95254	6.26409	1165.55642	54.93060	9.74145	38.72706	8.19663	17.05819	1.29160	3.85479	6.84942	46.03107	7.22682	10.11021	6.77550	10.29323	0.00000
-117.14392	53.68622	3.62601	1082.74660	65.50054	7.67522	32.9156	10.97121	11.23103	6.79516	6.06206	8.72988	58.92700	11.99488	8.57515	7.07178	6.27970	1.00000
-73.20483	66.83372	3.23187	1192.35866	33.61838	9.07158	41.16704	6.72462	14.48951	2.18985	3.02282	6.89815	38.61042	5.90562	8.08628	6.46208	9.38631	1.00000
37.92792	43.89566	4.45266	1173.78209	17.31958	7.65135	53.93361	9.31779	0.00935	3.13930	3.79425	7.88409	45.08833	8.52712	7.96211	8.92925	10.66884	1.00000
7.20769	48.15943	6.42148	1061.72004	39.52569	6.57484	50.80019	11.84779	25.98383	3.37245	5.95842	8.07501	62.78127	9.82477	7.16154	7.73189	10.45725	1.00000
68.21204	41.11875	8.67915	1182.34947	50.23082	6.81258	27.55898	8.91656	24.23487	3.87968	7.12281	8.01575	52.12998	7.92856	8.26437	8.60582	6.80789	1.00000
77.54372	31.04098	9.42922	1102.71647	41.24715	5.10797	10.12268	8.14226		3.59006	7.26905	7.93659	61.89243	6.10701	7.36097	7.92903	7.21804	0.00000
18.30056	65.98963	5.33879	1096.68472	42.93769	8.21471	50.5107	7.47403	13.57177	11.75656	7.87130	9.46452	30.29020	9.69229	8.64924	8.26681	6.03291	1.00000
-73.26022	50.85277	5.20626	1129.28035	35.35727	6.53043	6.46838	9.02382	16.49006	4.26148	5.23086	8.31244	54.95225	7.61666	10.31982	7.58814	10.90390	1.00000
-0.18333	18.37398	10.06743	1077.43092	50.67420	6.62741	38.96667	6.58514	19.87591	18.68427	7.77967	9.90060	57.73991	6.04382	5.46832	9.68693	6.59461	0.00000
120.74792	66.05012	7.38315	1129.03469	44.52318	5.75566	41.09822	9.26017	25.15369	1.86834	7.37253	7.88652	41.76643	9.65693	8.87756	7.42740	10.90677	1.00000
1.53414	49.39989	6.89602	1150.74170	54.31167	11.20854	42.50729	2.70380	11.92422	5.56496	4.68881	8.42611	59.88807	7.72078	8.89874		10.38974	0.00000
4.8951	42.71605	8.28082	1096.10983	54.23744	6.86093	44.92801	6.20972	9.85048	13.22303	5.29970	9.51662	62.50700	8.30612	7.21247	7.95504	10.69547	0.00000
-117.23991	61.39188	6.38829	1160.68453	62.21825	8.30504	47.64995	6.86735	28.71627	1.94571	4.65795	6.56881	60.18783	10.64728	7.96274	8.82170	11.35245	0.00000
37.92792	42.80720	10.63112	1056.05639	61.36857	7.02070	53.93361	13.11306	2.81613	2.29403	6.74833	6.95619	50.21229	13.11275	7.36948	9.79324	9.07250	1.00000
140.73667	49.42682	7.70961	1159.87842	58.96069	6.33857	41.77583	11.07253	22.56002	4.33022	6.23788	8.21632	50.71658	10.43666		8.86075	11.04442	1.00000
4.8951	31.26850	8.74863	1193.73036	48.99749	6.90504	44.92801	6.39079	16.49424	8.18854	6.30400	9.08591	47.92839	6.14882	8.98277	5.33790	7.91933	0.00000
128.62667	62.80672	6.21011	1074.82057	47.40287	6.52248	34.8825	9.32076	8.84721	4.40462	8.14356	8.11076	29.81498	9.88637	9.28866	8.17992	7.49450	1.00000
68.88871	56.75110	6.93055	1102.13496	59.55705	7.78722	25.95533	8.34920	4.98551	2.79230	8.00070	6.97882	29.69113	8.84235	9.52593	8.48476	4.68082	1.00000
38.16694	66.89093	6.25272	1190.70585	41.92759	6.29049	54.84444	7.79986	-5.36260	1.84363	7.43644	7.04965	38.56855	10.17371	10.07857	8.57620	7.86526	1.00000
77.70636	44.51438	8.99811	1052.50049	38.55919		28.98002	10.62278	18.07490	5.68122	7.20775	8.45193	62.94482	10.53884	9.24001	8.70070	9.36292	1.00000
39.28333	47.69720	3.69980	1160.58638	41.94413	6.50300	-10.33333	6.60429	23.07145	3.72688	6.84695	7.99105	56.53689	7.49110	8.88909	9.43135	9.51401	1.00000
74.3092	55.74845	9.59953	1074.87196	31.71379	9.94465	33.37526	10.06517	13.92882	3.63831	9.12291	8.05344	26.41436	7.66028	6.99138	9.23976	5.24155	1.00000
14.72443	35.59836	6.78812	1061.32945	46.63917	8.06571	36.92574	8.23112	18.53371	16.59507	5.13550	9.80406	48.76331	11.96933	9.10350	9.31046	10.40669	0.00000
4.62744	41.38601	8.36345	1177.62702	18.69721	6.01528	36.06386	8.80338	0.37668	13.83378	6.90112	9.58489	41.07516	8.82838	7.52601	8.03273	7.85567	1.00000
4.85668	60.40853	6.67238	1142.54136	40.50738	6.55289	36.27462	9.75455	28.42099	2.90411	6.89653	7.59071	56.13942	8.73771	6.90186	8.76034	10.44740	1.00000
2.18967	41.21798	6.56957	1087.60142	46.71582	5.41939	48.8765	7.65441	20.68743	6.23994	7.44650	8.63682	25.98572	5.23374	8.91682	7.48084	7.74008	0.00000
110.71639	60.79996	4.74814	1160.40697	25.48646	6.85887	-7.54972	7.63789	20.13940	4.64000	5.56473	8.33384	66.01627	8.13126	9.22121	8.94591	9.39940	1.00000
-61.51889	39.23574	6.62517	1167.88829	34.84202	7.80934	10.66668	11.11621	21.91501	2.01564	6.29296	6.74545	35.67958	9.29834	9.10143	8.31429	7.71944	1.00000
-0.18333	59.28310	6.60295	1091.48742	44.90687	6.86088	38.96667	8.00862	1.91906	23.06555	7.67198	10.12063	39.91064	8.71597	8.49752	6.34960	9.70841	1.00000
104.1451	56.16389	10.87568	1056.54696	65.17310	7.69229	15.79408	6.60729	32.38333	6.84056	4.81121	8.75092	26.37314	5.70063	8.00843	6.88960	8.81714	0.00000
9.00472	66.47935	6.49557	1164.07561	64.45912	7.53113	4.2475	8.97651	14.07789	20.63539	8.77674	10.00160	56.05594	8.46089	6.68336	8.17228	9.25974	1.00000
77.0202	42.57362	6.34183	1175.45073	55.44190	6.60971	43.41949	8.68853	21.18342	2.18915	6.58492	7.04380	63.77539	9.96596	8.79026	8.22502	7.49137	1.00000
27.46153	45.65671	7.41183	1187.95282	32.55121	6.24047	-21.44236	10.82820	0.08599	1.90420	6.62368	7.13288	53.35802	9.13423	9.34915	7.02158	9.65082	1.00000
36.73307	58.46534	8.26914	1120.21055	68.52629	5.55905	55.38752	11.33129	9.14682	3.43827	7.74627	7.66476	55.64259	11.01280	8.56196	9.31239	12.29285	1.00000
150.60036	70.83716	9.15299	1100.87002	43.38261	9.23022	-34.88422	7.02055	25.65077	2.31404	5.19107	7.41783	59.96516	6.86034	9.56341	7.93744	8.14485	0.00000
-67.33122	46.75140	6.83795	1158.56859	34.09513	9.44966	10.22677	6.26935	25.44776	4.76317	10.07263	8.27195	58.92471	10.95722	7.10281	10.04235	9.42093	0.00000
-1.29772	54.79155	8.75431	1072.53179	48.93108	6.21226	50.76306	10.33398	7.13899	2.43082	5.36821	7.42420	50.57665	8.93410	7.53078	8.72977	6.87128	1.00000
-91.06177	60.60574	6.30233	1170.45646	46.78258	6.87487	33.41012	9.19033	9.28273	7.06894	7.20961	8.89092	25.62021	10.22925	7.59836	8.13277	6.15480	1.00000
-121.74052	53.47226	5.31594	1157.05150	48.05632	6.71658	38.54491	8.47738	18.07317	2.21680	8.36858	7.31490	25.87063	8.21704	6.76186	9.49630	9.21785	1.00000
77.24779	46.84641	10.31610	1067.04976	61.63442	6.43319	10.58806	6.93116	29.98858	2.91477	7.19352	7.80564	34.39640	6.85016	9.24444	7.24698	6.01433	0.00000
91.00632	45.82362	5.91954	1052.41613	45.22001	10.52215	26.32293	5.46057	25.91235	9.17264	11.18331	9.19088	38.05889	10.54698	7.89478	8.45979	9.47691	0.00000
4.8951	47.54119	9.09494	1123.02626	47.87473	7.62829	44.92801	6.58907	9.34237	1.48185	4.13392	5.77930	66.64284	8.46032	9.60254	8.56098	9.68775	0.00000
138.31667	47.64197	5.48042	1087.68376	67.98722	5.08883	36.65	8.14791	29.07209	11.07739	6.95681	9.36625	64.42775	11.73105	9.23164	8.51555	7.46509	1.00000
30.96755	50.37147	8.88499	1065.43475	48.97544	6.20074	49.07866	7.36577	15.98656	2.32505	7.26644	7.34208	74.00130	7.34928	9.70411	8.40578	6.39967	0.00000
150.60036	51.78667	4.90352	1082.21703	42.61436	6.72215	-34.88422	7.84766	25.86571	5.68486	7.33436	8.62442	41.24876	11.33584	8.38752	5.12002	5.95149	1.00000
-67.33122	39.24576	8.67901	1089.66239	74.16062	8.28388	10.22677	4.91105	13.75431	6.48371	4.44658	8.81776	52.43975	9.14348	9.57539	8.96467	10.44004	0.00000
-73.49484	47.30867	6.38735	1061.37436	42.51012	5.15399	41.14676	9.42451	-13.00007	17.81552	6.95708	9.87960	52.81461	10.78025	7.55379	9.15314	6.08123	1.00000
-77.03116	41.91765	6.68482	1154.31791	47.13193	7.03881	3.8801	10.88471	35.69866	3.14192	6.07492	8.05300	44.86699	9.64581	8.48071	8.11276	9.11369	1.00000
103.6032	42.70715	14.05897	1080.22098	52.66357	4.13439	1.6561	9.53508	18.05948	1.56450	3.00372	6.69644	34.56143	3.17376	9.04659	6.63904	6.19918	0.00000
12.19458	72.77837	9.03225	1089.78517	30.45563	8.98482	10.61285	5.24289	17.40991	11.52214	8.88273	9.38431	43.14844	9.04654	8.16031	10.16630	8.49249	0.00000
124.84472	46.60238	7.08494	1073.73301	39.25336	9.33836	10.13361	7.31255	18.89568	2.07427	6.18516	6.10672	52.58914	9.06761	8.90761	7.75354	9.21037	0.00000
12.84052	55.61251	4.78403	1153.50866	52.62185	6.73749	45.78071	7.37518	13.05763	4.07010	5.89662	8.36453	41.43049	9.80165	7.02164	10.95604	8.40858	1.00000
17.8031	43.52423	8.14349	1188.57883	31.82074	9.60591	48.43174	7.42471	1.96082	2.33975	3.55438	7.32948	36.33624	7.56733	6.71399	6.86760	8.89042	0.00000
112.9	58.41247	5.90545	1136.36743	43.81646	7.97933	27.85	8.13812	-1.96243	9.22977	7.17128	9.12172	54.13211	9.45815	7.85680	7.47645	7.37687	1.00000
-113.3187	43.08712	8.01584	1139.06454	68.85456	9.19989	53.51684	11.22371	17.04429	1.28554	5.64549	6.69198	28.17452	7.44639	7.28457	8.80609	9.12805	1.00000
15.00835	33.01933	9.67295	1192.44949	64.50949	4.70944	51.14942	5.61199	7.62627	4.10474	8.00215	7.74428	66.35630	8.49352	8.31730	9.17489	5.78102	1.00000
-73.9625	28.43886	7.40553	1137.13972	50.05069	6.96738	40.81	11.00153	19.25044	2.75268	5.62592	7.52956	76.08993	8.82136	7.54226	8.88630	11.28463	1.00000
8.86374	41.15470	8.33938	1057.40447	51.97616	8.07277	44.89784	5.73115	21.64973	6.89661	5.56236	8.75259	27.90896	5.50565	7.16750	9.92160	9.03429	0.00000
137.5	51.82172	9.63884	1103.69758	45.81999	6.49590	34.9		18.16650	3.74757	7.01687		54.33220	11.22555	9.04467	7.54092	9.37907	1.00000
-78.19444	65.11244	8.32117	1110.02975	74.34073	8.30951	38.91817	9.15082	-9.22443	4.45246	9.72358	8.22327	25.20545	9.04395	10.58447	7.80112	6.87492	1.00000
71.57737	58.33053	8.71137	1077.38973	36.31901	6.03922	21.53889	10.71356	20.42842	4.82707	8.22531	8.44465	35.73588	10.08991	7.32965	9.49512	10.17198	1.00000
15.07041	42.88012	10.72746	1123.17227	42.91554	7.20747	37.49223	7.71363	7.49499	2.77095	6.78561	7.53968	30.08082	7.51920	8.83683	7.53644	6.75624	0.00000
120.57224	61.67700	10.68788	1109.14542	44.56111	4.13008	15.72892	8.80091	15.30096	3.83236	5.89441	8.06797	46.98366	5.50161	8.04766	8.33474	6.81276	0.00000
-58.38341	24.79640	8.41952	1157.08485	55.10162	6.29391	-34.64966	7.51143	5.20031	6.27920	5.63694	8.72834	58.94096	9.27174	7.76999	6.43882	5.54322	1.00000
106.85417	55.71038	9.65035	1101.48148	42.26635	5.72988	-6.48167	8.40109	10.47816	10.58642	7.94810	9.26627	40.90937	8.03699	9.15297	9.29174	5.29196	0.00000
-119.01677	25.69935	7.37863	1099.30168	73.84180	5.50585	36.06523	11.17029	13.52380	4.01062	5.83372	8.09271	38.43725	10.32286	7.77060	8.25058	12.07928	1.00000
88.58	44.36533	10.71626	1188.07341	35.20302	5.99480	23.18	7.12118	29.00735	6.47833	4.85408	8.78753	41.03708	5.75578	8.67383	7.67378	8.49395	0.00000
-34.88111	54.27075	7.07405	1136.31917	38.50315	6.64062	-8.05389	9.85686	4.81701	1.21158	6.85207	6.31086	58.88370	10.21193	8.43022	7.95280	9.85361	1.00000
-82.00919	58.72858	5.03437	1055.95696	26.50226	6.13886	23.04419	10.48053	3.66153	3.69518	6.90963	8.37128	72.14135	11.37190	7.95796	5.96930	7.53978	1.00000
104.1451	51.50649	8.71227	1078.97952	37.19824	7.16159	15.79408	11.19959	19.81723		9.30537	9.76580	57.87015	10.36409	6.20035	7.53871	8.25254	1.00000
38.01667	45.67999	7.52141	1147.07658	53.34459	7.43993	11.85	6.70400	23.48219	18.71208	8.80935	9.90414	19.64792	8.18662	8.33423	6.82446	5.90203	0.00000
123.758	34.11712	7.29320	1159.60978	49.10358	8.45377	10.20898	9.69556	11.92342	7.65111	5.90167	8.83277	49.10959	10.15572	9.35221	5.66186	7.04723	1.00000
2.2469	37.71567	8.65216	1140.27386	35.00682	6.77778	48.90472	11.15278	10.52033	4.87568	7.69137	8.46629	23.01764	10.80619	9.46399	7.60817	9.84520	0.00000
-76.70944	70.15474	8.98584	1118.84263	49.16145	8.80105	-11.94306	8.78280	32.80439	1.16978	6.75663	6.44707	50.01065	8.81582	8.01821	6.55232	7.60116	0.00000
-81.56929	61.74678	10.55961	1188.69516	33.68758	5.73109	41.55838	8.67417	21.45661	0.62891	7.44537	6.41321	75.88833	7.79972	8.25802	9.54249	5.48752	0.00000
17.58522	67.47846		1086.33032	50.58205	8.44130	40.53123	11.83676	11.21848	6.35778	6.04605	8.71076	51.76461	8.81945	8.10774	7.11443	7.18528	1.00000
-73.75335	58.96675	5.16996	1119.83633	53.43255	11.35672	45.4473	7.20660	14.92029	13.18253	8.30351	9.56724	54.24781	12.26205	9.00200	9.32268	9.65932	0.00000
-88.31476	46.67718	6.90263	1198.41469	41.08720	9.76455	36.61033	7.06558	0.20116	1.74082	5.18260	6.51546	55.90800	9.02580	8.73695	6.22291	9.72142	0.00000
6.92917	25.77255	5.98696	1132.41283	41.02347	9.03088	52.31333	8.95994	-4.36227	5.81779	6.46254	8.49837	36.40827	11.36910	6.24104	8.58577	9.66507	0.00000
119.58627	46.56338	9.61430	1187.72601	47.77099	3.80100	23.5654	9.38357	6.25944	1.90479	9.18687	7.14568	59.25974	5.37418	8.83659	8.16239	5.69253	0.00000
-79.59415	68.25397	6.20611	1178.78154	53.84617	6.76063	-2.13404	8.18129	17.07755	1.71499	6.85906	7.37507	48.44387	10.86412	6.45928	7.85892	3.12595	1.00000
120.56528	69.79642	5.61421	1061.37906	44.91965	7.95899	14.66	9.24433	21.70570	6.66230	5.03470	8.70494	28.42901	8.04716	8.46922	7.91899	9.93759	1.00000
-93.08883	43.96345	10.62549	1138.73077	40.44538	8.33341	45.16024	7.06043	16.75164	8.53529	5.31488	9.04137	43.13611	7.48133	7.32328	6.54709	8.10331	0.00000
2.95924	63.76863	7.41597	1066.80446	57.62139	5.73826	36.76775	6.25779	8.37124	2.11488	8.69424	7.04399	43.19320	9.78296	7.61752	6.81942	3.63155	1.00000
-9.24671	55.98899	8.66968	1064.70495	54.75276	6.31771	38.72706	7.73780	7.90444	2.31209	7.34710	6.84854	65.09775	7.64986	9.95030	6.12666	5.67872	0.00000
105.75635	59.68373	11.35839	1103.32284	47.99093	7.24254	10.29085	8.03874		3.59966	6.71559	8.03968	55.69436	7.94048	7.97293	10.05293	6.73280	0.00000
6.26667	49.57905	9.02556	1167.77412	49.97641	6.76828	51.21667	7.23362	7.39226	4.61876	9.29987	8.42320	66.15785	10.24927	8.93843	5.80336	8.96768	0.00000
7.973	62.69390	4.74308	1082.59895	30.81919	10.80270	51.168	6.96813	24.80407	2.27410	6.66548	6.64932	48.43106	10.09611	9.74125	7.89412	10.65825	0.00000
-73.47429	53.69539	8.42723	1102.18415	44.79913	8.02843	40.68066	10.61617	13.11553	6.60779	6.88678	8.78693	46.84051	8.90258	7.13506	6.58995	10.16608	1.00000
43.63417	64.56417	9.37856	1103.95178	72.33094	6.80889	43.96222	7.40099	-12.10377	2.38800	6.96552	6.91201	15.69244	8.01529	7.83434	7.54528	5.84359	1.00000
106.88324	89.85727	7.18279	1192.79331	38.69577	7.40090	47.90771	8.92134	2.66994	6.99720	6.08484	8.86166	53.84436	8.24217	10.01298	11.04171	8.97194	1.00000
-87.93341	26.34718	5.99594	1073.21766	41.62853	7.32721	42.55308	9.29088	24.18139	6.26999	6.14168	8.69268	42.82529	10.27178	8.28280	8.21711	8.39329	1.00000
85.37752	58.06785	8.02523	1115.87009	56.93217	6.89153	22.10194	8.45497	-2.01151	22.77052	7.08812	10.13853	51.19812	8.64250	8.04680	5.71315	6.92071	1.00000
128.63083	70.40039	6.70303	1070.04878	59.57745	8.98054	36.82167	8.57116	1.82021	2.73440	6.25851	7.65165	53.12373	9.13532	6.90055	8.44797	7.04353	1.00000
53.26023	59.82208	6.14124	1121.24750	52.08408	10.03216	54.39304	6.95892	20.09069	5.67191	8.51351	8.44761	44.83460	10.49713	8.27373	8.98137	9.50355	0.00000
9.02596	62.93173	8.75696	1125.95054	53.28919	6.16552	48.21644	11.32298	7.34726	4.14896	8.48314	8.30822	77.23884	11.21694	7.96428	11.43500	9.68439	1.00000
128.62667	62.06604	8.38856	1184.48865	45.68152	11.56037	34.8825	8.74264	30.42243	2.81124	8.58130	7.76464	33.02182	7.46767	7.01505	10.01046	5.72462	0.00000
