warning	PM2.5	TEMP	NOx	CO	longitude	H2CO	CFCs	CH4	PRES	Pb	PM10	NH3	O3	SO2	C2H3NO5	latitude	PAHs
0.00000	6.62797	9.98701	10.43745	3.32743	-122.40433	27.06353	52.33740	4.48568	1110.77919	48.90181	7.77028	7.65816	7.51233	6.77017	0.71171	37.71715	7.96961
1.00000	8.05492	10.36216	6.05503	11.08244	4.52514	29.27575	46.62940	10.66057	1136.19028	53.70549	7.00622	8.06409	6.47313	6.40972	0.37791	12.74482	8.00583
1.00000	6.90336	14.56389	7.95269	5.09340	121.06761	59.63396	48.53288	9.26153	1144.95800	61.34905	2.70279	7.26290	9.44800	6.19936	0.37036	12.35275	7.36157
0.00000	7.99373	18.89438	6.40866	5.28145	-84.62081	56.56358	55.42586	9.78271	1177.42526	68.62995	6.68810	6.20596	7.34801	8.61851	0.42291	42.7392	7.01304
0.00000	7.44059	1.82073	9.06430	7.98346	-5.53715	46.16834	53.64060	5.78345	1112.09345	49.72812	6.98172	5.52122	9.17171	7.57921	0.43389	50.11861	6.42024
0.00000	7.30829	29.80066	9.02012	5.10790	-79.00453	44.53402	48.39559	7.47219	1112.89261	48.74225	9.25649	4.65988	5.86399	7.62369	2.15080	-2.90055	7.37458
1.00000	6.81107	28.77324	7.31528	5.49620	-116.56346	53.62472	30.97045	8.36872	1097.76476	65.42783	6.11388	5.45428	7.76347	6.69328	0.43408	43.54072	5.98290
0.00000	4.97164	3.85031	5.28150	5.72358	10.5511	40.68337	39.16239	7.49522	1062.85494	66.09885	5.72730	6.28840	5.47131	8.83593	0.32387	52.47774	5.77135
1.00000	5.70574	10.58139	6.98050	6.11306	86.79271	65.14911	36.24265	9.55505	1119.39101	42.74958	8.02693	5.61293	9.52486	8.12423	0.84333	25.92127	7.53142
1.00000	6.30652	27.09223	5.34679	4.51700	13.39954	43.35777	39.04787	7.67042	1073.36165	43.89662	4.69271	5.49274	8.00770	6.49008	0.34983	43.62558	8.81654
0.00000	6.56076	18.38011	9.90232	6.76481	112.9	43.80146	51.08519	5.37982	1127.86682	61.49457	8.16372	6.15939	7.94938	7.21836	1.06347	27.85	7.44911
0.00000	8.18313	20.61291	9.82492	6.63864	117.7	48.46772	47.46709	5.08267	1111.76530	66.09311	8.19749	6.12451	8.31965	7.28918	0.90044	35.85	7.08595
1.00000	7.68445	2.54381	4.37243	6.68756	168.31366	38.92818	52.78887	8.51870	1057.56614	49.03183	4.98020		9.51591	7.94402	0.18183	-17.73648	8.00541
1.00000	7.94679	24.25133	5.10013	9.16878	9.40531	25.97478	78.62366	9.02845	1122.48647	51.05429	6.02307		10.09690	7.28268	0.26829	45.53069	7.47467
1.00000	5.23632	26.99660	5.41888	7.05655	-67.15407	42.17616	54.78378	9.23209	1072.92565	46.87981	8.89752	5.94345	5.19375	7.65644	1.57631	18.42745	7.10343
1.00000	6.66228	-0.22977	7.17134		16.4	61.09086	58.72322	10.09500	1131.81532	48.71108	8.46425	6.44821	4.64345	8.12137	1.01965	48.25	7.01833
0.00000	8.94864	23.85671	9.88530	5.90322	-94.74049	51.33410	42.47564	6.12227	1163.95279	33.61957	9.06253	3.59724	7.28687	6.46541	1.72358	32.5007	8.50699
1.00000	9.35828		5.53374	6.15976	71.57118	45.64959	55.04533	7.00944	1126.81181	49.30713	5.22643	7.42533	6.95199	6.94489	0.28816	32.87533	6.24798
1.00000	8.31651	21.37944	4.89058	9.04651	84.63445	27.29120	36.51542	8.50223	1120.80324	48.80561	7.49291	6.71857	5.94815	6.95181	0.51604	24.81757	6.90757
1.00000	7.71291	23.82627	6.29957	8.46300	6.51352	67.07100	60.80937	5.28927	1165.02818	55.05648	8.99044	5.79599	9.23290	7.73162	1.64808	51.19139	7.07650
0.00000	5.79210	18.94775	5.31605	6.08992	5.06258	73.55098	43.48234	8.91669	1110.73117	62.77808	5.51511	3.45561	8.96444	6.64325	0.38279	7.50251	6.38027
0.00000	6.81159	12.17279	8.97837	5.13146	-81.77285	37.73744	44.34555	6.10600	1088.47283	53.04585	10.43955	6.34833	9.16080	6.54885	6.30299	28.54944	8.54076
1.00000	8.92903	13.23542	8.84311	5.08617	-120.93549	29.87278	52.00284	9.57578	1157.71164	33.38636	4.67452	8.80392	8.15072	6.92965	0.25388	37.73604	6.64024
1.00000	7.20871	5.45833	4.60297	7.86706	-119.27337	73.49867	45.87317	8.38298	1187.08087	32.30660		5.54063	4.07791	6.16235	1.81440	50.26729	7.24851
0.00000	7.28281	10.20234	7.59487	5.96086	-1.5443	47.15464	57.28752	6.06239	1081.66393	40.65522	8.24519	5.73259	8.21317	5.61414	0.96556	50.75767	7.50837
1.00000	7.37006	-9.03769	4.65023	8.42939	-72.22625	71.26343	54.45161	8.79435	1127.02245	47.84178	6.43699	4.46711	6.42431	5.86675	0.31740	18.57677	7.00341
1.00000	8.02258	2.17278	4.20061	10.38646	-6.90656	30.87813	67.28781	5.66870	1160.08081	56.84639	9.21381	5.12529	7.04920	7.12493	1.93907	33.92866	9.18932
1.00000	7.69179	11.31227	6.61647	7.41105	-1.48119	55.88733	71.67635	10.06136	1065.56513	26.90533	6.89199	6.32192	9.75764	9.54785	0.47287	53.0233	7.59877
1.00000	7.87380	14.48580	8.09628	6.57205	16.50104	31.36495	37.60787	9.94281	1157.01859	51.30736	5.06109	9.93042	8.67933	8.29265	0.47157	41.24264	7.94110
1.00000	6.16724	24.27462	6.69094	8.95867	-61.51889	55.19707	47.25744	8.83606	1074.61881	42.67933	8.31618	7.29324	6.36345	7.52369	1.03373	10.66668	6.96365
1.00000	7.37188	17.94524	7.06027		-7.95	36.78462	42.86791	10.65622	1184.90633	50.94006	3.69256	6.18075	12.05369	6.57761	0.15217	53.43333	7.98941
1.00000	7.02205	31.52582	5.98676	9.16202	7.00417	45.11327	50.11238	6.41734	1122.40665	63.57254	8.04185	5.83201	7.92342	6.21278	0.78437	52.26083	8.06432
1.00000	8.64124	25.97966	6.71735	6.92758	-82.32483	47.06003	42.78726	8.13873	1153.85441	68.58323	8.91868	5.93834	7.14294	8.30493	1.68857	29.65163	7.49505
0.00000	9.45416	38.95643	6.19372	6.84336	35.23388	56.09481	63.32580	7.79799	1124.90282	64.25763	5.65781	7.03061	2.84646	8.91166	0.07439	31.78336	6.68104
1.00000	8.26255	15.58048	8.64350	7.32957	71.21169	45.84215	61.33686	10.13803	1127.02453	31.85530	7.76100	5.97947	8.88664	6.49414	0.57051	21.59983	6.03232
1.00000	6.84931	4.50242	5.64578	9.11863	-116.56346	48.97517	74.69375	10.61814	1126.44197	39.05649	9.02115	4.65567	2.10089	5.91408	1.79993	43.54072	7.42005
0.00000	6.15044	1.33055	10.67221	5.05431	117.4831	82.67162	47.21375	5.83131	1111.45462	48.51093	7.34242	6.92702	7.92540	6.62350	0.50282	27.34089	7.10623
0.00000	5.85681	29.26842	10.12831	6.33407	-98.1664	50.28970	56.51694	4.69519	1186.24671	52.77924	7.67430	5.85735	8.11126	8.31212	0.65876	19.32932	8.44667
0.00000	7.02013	17.60744	6.17090	5.31514	-2.16	67.86845	49.51745	7.80715	1095.67663	93.80735	6.42021	7.07618	4.00817	8.43573	0.35322	34.31	9.83515
1.00000	5.84973	27.27324	6.84395	5.84685	113.13148	62.32395	36.40758	9.36764	1135.30266	63.26068	6.34788	6.67605	8.22358	7.72610	0.38062	23.02677	7.71014
0.00000	6.81333	15.95517	5.49650	5.22238	34.33825	50.88741	38.93506	8.20127	1194.69387	36.92698	6.61814	6.10118	6.56242	7.83988	0.42513	53.59782	5.84895
1.00000	7.77576	3.10260	6.23186	7.64485	24.14662	44.94108	41.22458	8.78617	1108.97596	52.00840	7.58511	5.95347	6.48704	6.99987	0.41255	65.84811	7.30931
1.00000	7.24157	28.42713	4.33970	5.19331	18.69303	44.20147	50.15314	8.97896	1079.81486	71.44387	3.19889	5.65424	10.34709	7.32479	0.17849	12.18441	6.86394
0.00000	7.05720	12.70128	9.82416	5.85047	-1.98956	33.93132	48.06880	6.57817	1175.53792	57.91974	9.08685	5.22188	7.11133	8.04011	1.78562	5.30383	7.43129
0.00000	7.48174	18.26491	9.25388	6.11181	106.85417	47.29017	65.50713	4.36603	1154.20580	58.83044	9.35161	6.26869	8.75617	6.82301	2.29869	-6.48167	7.28886
0.00000	6.29514	12.63494	6.70780	5.69134	-80.66756	23.81117	38.15844	9.70410	1125.37120	63.10492	7.30155	8.84991	4.54604	7.97000	0.56843	26.68451	8.31298
1.00000	7.39639	14.83551	4.88772	6.88896	98.19151	43.74457	52.88075	9.39892	1143.41006	32.62330	5.52872	5.35363	10.54513	7.92881	0.05529	14.0823	8.53499
1.00000	7.91316	15.89219	5.17767	6.52914	43.91385	37.74151	56.22151	10.60585	1125.63985	28.98384	8.75302	6.85445	5.25007	5.99190	1.37364	54.03876	6.17766
1.00000	6.16273	31.70203	6.63062	7.56864	-98.15529	49.54090	39.35558	9.45837	1146.63332	73.42609	9.24097		4.43144	3.39190	2.15435	26.18924	7.70930
1.00000	7.13198	16.56553	5.91800	8.33785	2.2469	37.49189	34.13345	9.37059	1138.49702	67.45633	8.20067	6.30227	7.37026	7.13595	0.96366	48.90472	8.12779
0.00000	7.52920	12.91591	5.01263	4.75395	-111.78903	40.97543	46.20199	8.01915	1140.16673	46.71976	6.16736	6.41418	6.34633	7.06315	0.39791	33.35283	8.25669
1.00000	6.32491	11.22554	3.39646	6.34075	-105.36369	49.58399	61.08814	7.79955	1071.95297	51.79304	5.01436	5.41514	9.26286	7.08228	0.44682	22.49396	7.86431
0.00000	7.21568	7.52974	5.43099	5.05718	-102.04897	36.90629	44.37880	6.90664	1191.05639	43.18164	6.81094	6.50002	8.67212	7.18909	0.51355	19.64745	7.23003
0.00000	7.87053	17.88183	6.57936	6.10880	37.99117	40.78088	19.46971	9.41642	1188.98518	40.08822	6.39728	5.89914	6.58422	8.17468	0.45841	44.92934	7.01863
1.00000	7.47724	24.38963	5.23195	7.33480	16.54165	48.05676	29.73713	8.03780	1162.59361	14.47091	5.51007	6.85280	9.27520	8.04322	0.37071	68.79833	9.48940
1.00000	7.00847	1.51237	4.77690	5.97891	137.4	56.18491	45.02615	7.39468	1189.35906	46.56992	5.94604	4.81331	8.00687	6.63686	0.42970	34.81667	9.30793
0.00000	7.00167	30.13110	7.59081	7.65394	-73.9625	58.09111	41.54959	6.93978	1152.68259	41.65557	9.65927	3.82170	6.98328	8.04269	3.04800	40.81	5.81357
1.00000	8.06055	8.89254	4.19372	7.82157	15.07041	74.94095	26.19160	7.44056	1159.83840	44.01091	7.74176	3.63620	8.33247	7.79599	0.66211	37.49223	7.25373
1.00000	5.81916	33.13252	7.49917	6.97209	117.27583	49.96212	50.02448	7.53345	1107.15960	36.76906	8.26425	5.59077	6.52631	6.57636	0.99282	35.64889	6.38410
1.00000	8.08072	8.77867	9.01252	6.12677	-73.02841	43.58438	44.34346	9.52084	1098.77485	50.96152	5.09714	8.09283	8.38891	6.65945	0.25301	-36.9256	7.56498
1.00000	8.05961	9.07449	7.05577	4.80459	-38.94722	59.44814	45.16699	10.67508	1073.99145	42.44085	4.42007	6.91630	10.85175	5.95281	0.18888	-15.675	8.18493
1.00000	8.60561	19.60412	2.30988	6.74896	2.29275	72.16799	52.55710	5.94480	1094.45539	70.52286	4.58960	3.35640	8.42903	8.10195	0.16953	48.79325	8.77815
0.00000	6.90682	24.66094	4.94175	5.87431	-84.50855	67.28985	48.42273	9.04786	1122.47668	27.37382	9.22694	4.10612	9.76405	7.14764	2.04614	39.08367	5.22447
0.00000	6.77926	13.01312	7.43582	5.12534	24.75	42.20644	57.59999	5.29347	1197.85072	65.04534	9.87838	7.66394	9.68850	7.61163	3.54955	55.25	7.30740
1.00000	7.41858	23.05627	4.88873	6.86224	53.47103	31.37314	61.84120	8.73492	1172.21218	54.96364	5.38379	5.07721	10.40156	7.16252	0.33214	54.48147	7.04808
1.00000	7.02968	22.08592	5.10247	6.18630	-78.19444	36.28441	40.36174	6.54583	1143.10055	66.97754	7.97753	4.75438	5.88446	7.39932	0.66189	38.91817	6.26302
1.00000	6.76048	14.69253	7.09034	5.34682	-83.2321	53.86358	40.67442	9.47451	1124.08249	44.48464	8.50817	5.73973	6.69441	6.00575	1.16772	33.08014	7.17478
1.00000	6.26048	11.18658	6.47918	7.58660	10.18003	77.70290	46.73567	9.97096	1166.19147	70.90376	7.84540	6.32236	9.73075	7.74437	0.51144	24.96334	8.57024
1.00000	7.97187	4.24091	5.46820	9.72851	76.35484	30.93175	42.66683	5.32827	1078.17859	60.85228	7.57715	3.77914	8.91973	6.36397	0.68522	10.10649	8.09895
1.00000	5.42387	19.48545	6.97932	3.64775	8.63333	52.86374	59.83397	9.16546	1132.37283	52.28993	5.38853	6.66786	7.80890	6.37169	0.28104	52.2	10.11026
1.00000	7.59873	7.07113	4.96261	3.81584	86.59509	45.18250	45.42139	6.80821	1157.53693	60.74882	6.12480	5.62772	6.14369	7.70443	0.31157	26.11527	6.01315
0.00000	8.51071	22.05940	8.60166	5.15243	9.0027	39.21820	44.38114	5.88605	1142.26269	41.10524	10.89578	7.76040	8.56860	8.22285	9.57763	11.86064	6.81391
0.00000	8.76703	-0.78864	5.46725	7.91615	29.65806	54.72809	54.61416	8.15314	1140.61904	41.79186	8.94952	5.11483	9.90020	7.89033	1.65059	-4.83	9.40418
1.00000	8.13788	5.63718	8.08976	10.79043	20.89389	85.00284	47.84406	9.28958	1050.86677	52.28728	7.75830	7.80060	6.42584	5.97336	0.71221	42.62833	7.83962
1.00000	5.64940	2.01577	6.62649	9.04842	-0.32247	33.78945	35.55308	8.95793	1197.78608	47.27088	8.55490	6.44544	6.43466	8.32125	1.08836	50.82882	6.46982
0.00000	7.74937	7.61925	6.84070	6.95576	-85.43772	49.60253	47.75681	9.71269	1187.48808	29.73955	5.74803	5.80729	4.85158	8.13048	0.34249	10.63504	5.32061
1.00000	8.23547	16.24388	7.26956	4.11939	-77.96389	49.86154	43.40828	9.89882	1141.04398	48.20952	8.18912	5.93786	5.25761	6.25678	0.86938	39.45621	7.52199
0.00000	5.39965	21.05821	5.05013	9.60773	-117.54866	53.92956	44.95775	7.57183	1159.41106	55.59623	8.12123	3.27746	9.66951	8.02955	0.90534	33.93113	8.06784
0.00000	7.37317	3.97199	5.77180	4.59691	37.56667	46.37308	45.18203	8.77090	1179.49364	64.65166	6.67690	6.34884	7.30636	6.32667	0.41552	55.85	8.01083
0.00000	7.67751	17.64244	6.07307	6.70093	8.77069	40.75708	50.26526	8.68663	1118.61246	70.67784	5.18134	4.90991	5.81206	8.73435	0.32701	50.80904	7.77968
1.00000	8.90977	10.97002	9.14368	5.94234	-2.09814	66.11910	65.57808	11.23315	1120.82641	35.22734	7.16514	8.28542	9.06106	5.08213	0.39012	57.14369	6.92383
1.00000	8.20333	22.40757	7.33395	7.22069	121.06761	48.95659	41.46338	9.20723	1134.17392	51.61972	9.29121	4.56888	8.39955	6.66880	2.01649	12.35275	7.26850
1.00000	6.89103	11.87096	5.41933	6.63038	10.03988	61.45937	59.94567	9.65117	1056.80997	80.53101	6.46908	7.54539	10.33040	7.12965	0.39445	53.6052	7.05779
0.00000	9.13576	15.10413	5.94379	5.75607	17.8031	65.43633	39.75084	8.05195	1053.41843	44.47025	5.89242		5.68809	6.67239	0.25755	48.43174	6.91511
0.00000	6.99503	16.56527	7.45635	8.24578	-2.52398	46.48375	63.72031	6.97632	1079.43881	71.84231	6.74867	4.53511	9.25493	8.44269	0.50407	53.19146	7.36697
1.00000	7.07009	21.92963	9.06355	3.55899	-117.54866	58.06078	37.74509	9.44693	1136.33770	61.66381	5.94214	7.08098	7.20633	8.47073	0.37723	33.93113	7.91140
0.00000	7.53746	12.20218	6.10645	7.17963	120.97844	50.61660	63.87875	7.79556	1122.42899	56.69577	5.35849	5.91682	4.57913	7.43036	0.21054	14.8361	8.92380
0.00000	6.96008	27.98152	5.77644	4.21221	-117.23991	32.63553	44.19450	7.05566	1135.71595	64.94529	7.62531	8.62924	6.52173	6.66457	0.66593	47.64995	7.91586
1.00000	7.53277	-3.80547	3.74860	6.40117	8.62118	41.64406	46.67946	7.80360	1092.55890	57.20394	5.95343	6.45211	8.79115	7.63173	0.36524	45.44694	6.43957
1.00000	5.62111	25.62663	8.03542	6.82917	53.26023	66.42395	57.55757	7.82776	1143.94776	76.58245	8.59658	6.56619	6.23365	9.03873	1.15320	54.39304	7.59416
1.00000	7.07322	-5.08272	4.19711	7.10309	71.30633	56.35744	42.34240	7.26821	1052.52516	41.73812	5.16204	4.77711	8.88485	5.67533	0.25738	21.34222	7.78719
0.00000	6.98739	21.02890	5.95349	8.16549	-97.90308	42.69286	27.42885	7.87540	1189.53506	52.92690	4.53547	4.27513	6.09590	7.24924	0.39522	31.12406	6.32493
0.00000	6.30368	-9.72285	9.15176	7.64672	-111.78903	33.90009	48.92353	6.88498	1057.25957	51.04228	7.45621	5.28365	9.27953	6.13596	0.64659	33.35283	6.91192
1.00000	7.34791	26.05022	3.80533	7.60014	-79.59415	50.33340	38.96806	7.62948	1089.20804	47.15978	6.23684	6.10667	9.02219	7.46254	0.44823	-2.13404	6.00208
0.00000	6.75660	18.42743	8.65296	5.85462	-37.65	88.49149	40.60347	6.93965	1090.33020	48.44591	9.74473	5.78643	7.57370	7.56689	3.40649	-10.91722	8.34738
1.00000	7.69907	29.53097	5.89217	9.84753	6.8625	57.07143	40.03739	9.43261	1107.03511	71.35015	8.39105	4.43839	4.17968	8.30411	1.07832	51.47805	7.73478
1.00000	5.35929	23.64864	7.34259	10.04131	12.87117	30.81545	54.53699	11.25722	1145.85221	58.67468	7.43901	4.84649	4.73893	8.11539	0.47714	50.23271	7.32393
1.00000	6.01504	18.13075	6.48218	7.91466	-2.68758	36.29834	57.85358	8.70523	1119.97580	46.26535	8.31460	6.72975	4.76646	7.27384	1.11802	53.69786	7.02004
0.00000	7.25779	21.76612	6.79956	3.93362	26.97253	47.64532	40.02874	9.91226	1053.90760	57.14507	7.54530	8.88586	4.73385	7.51592	0.61312	49.65186	7.24918
0.00000	8.64017	13.24596	7.59646	4.50936	34.86563	47.74098	47.27919	6.20615	1134.88601	44.12642	8.64775	7.50188	9.26097	7.80597	1.31023	31.92923	10.10885
0.00000	7.55348	30.20587	8.37730	6.16669	2.2469	63.60811	36.61554	6.15671	1069.88712	53.64706	9.26811	4.95441	7.72861	7.75686	2.08043	48.90472	7.50710
1.00000	7.07723	14.76005	5.07699	7.51747	-79.00453	71.07271	47.15734	10.07712	1070.26578	47.65391	8.41087	5.05042	10.85476	6.15716	1.04341	-2.90055	7.48156
0.00000	6.60347	14.44144	6.21214	7.15090	9.5586	30.45730	59.64261	10.38034	1129.09028	53.17115	4.87359	3.77653	5.22158	4.48252	0.37157	54.52156	8.33170
1.00000	6.94674	22.87642	5.74880	5.02492	-8.2194	54.25193	45.71173	9.04831	1158.61001	59.54073	5.42938	5.64141	9.37628	7.62927	0.28861	43.48961	9.42616
1.00000	6.05385	2.06560	7.26478	7.99246	-9.24671	46.51157	31.92466	8.84379	1131.68702	44.98881	7.69600	5.63027	6.34937	5.04530	0.63518	38.72706	9.59174
1.00000	6.66508	4.35745	5.99661	8.57345	-76.72803	54.69063	33.64943	9.08818	1177.64306	52.83139	7.28996	5.77981	4.96271	6.65619	0.52110	39.32288	7.65053
1.00000	6.75866	21.00849	6.42051	6.40485	-94.41551	56.91950	49.65630	8.84315	1103.88298	36.33619	4.96146	6.61428	9.52314	7.74565	0.32696	39.09112	7.65782
1.00000	7.40607	19.44657	4.94919	9.75188	65.27258	64.05778	41.43868	8.12333	1161.46131	45.58387	6.23685	6.92232	9.84623	7.48153	0.19527	58.04254	8.05482
1.00000	7.09948	19.14565	7.22137	8.50641	-73.99681	66.02883	42.43240	8.36934	1090.55838	69.73070	5.82024	6.72289	8.66580	7.88086	0.35045	40.94065	4.70632
0.00000	6.47050	14.98838	4.04550	5.59135	88.28637	70.26402	44.90128	7.18685	1143.20231	36.08171	3.27501	5.28929	9.22687	8.95869	0.25826	23.07492	7.54872
0.00000	6.17456	9.89515	8.86292	5.18447	-88.42814	25.00553	29.10311	6.12649	1112.75086	60.54130	9.99725	5.75545	8.32084	6.31550	4.09809	42.16808	7.02609
0.00000	9.16132	10.69139	6.99151	3.50822	9.5586	51.72714	34.60417	8.77156	1139.43671	47.37753	10.06668	6.04775	8.63272	7.02022	4.26540	54.52156	7.55371
0.00000	6.11294	7.77106	5.68389	3.62747	68.88871	48.43796	61.34946	8.87342	1116.02642	51.74198	7.55152	8.36664	6.00843	7.47242	0.44737	25.95533	7.62021
1.00000	6.62318	27.11366	6.70553	3.99696	27.02444	58.77998	45.88705	7.10661	1132.10030	35.83747	6.01812	4.72892	6.46046	6.24178	0.24022	39.59611	7.44253
1.00000	7.40667	12.36733	6.58219	9.78112	105.89333	53.19031	47.46964	8.41062	1168.77207	56.14105	6.98946	5.22994	8.66195	5.96350	0.46168	34.56861	7.34590
1.00000	8.56972	27.48674	7.33963	9.51043	-121.75689	41.15538	59.26279	9.23649	1172.64220	50.43312	7.55027	7.17833	6.10232	9.28113	0.51338	36.91023	7.03223
1.00000	9.79479	12.92272	5.05325	3.84112	28.88222	55.31159	46.77214	7.99811	1151.44563	58.56223	6.55958	4.41355	7.97049	5.71541	0.41899	40.37528	7.71128
0.00000	8.34636	16.08178	6.62834	6.95408	-2.16	66.38102	51.41663	9.58973	1104.99474	83.57445	6.19023	6.32366	5.79771	6.65204	0.30968	34.31	7.51494
0.00000	8.27484	20.46511	6.56479	4.80512	89.20083	32.44348	61.43536	9.05542	1051.43854	38.35016	7.69386	8.30797	8.12401	6.65895	0.55978	55.54028	8.67491
1.00000	5.77775	-0.74465	7.07544	6.14338	-42.98194	49.47359	60.47721	9.17711	1170.15580	52.71407	7.07030	6.62107	8.19200	7.77082	0.29795	-22.53722	7.60807
1.00000	7.15264	16.76995	4.63753	7.09639	-122.40433	51.09729	31.06332	7.90832	1050.98291	52.61186	7.29953	6.04723	9.37224	7.91208	0.52805	37.71715	7.56991
1.00000	7.57271	15.96335	5.25402	5.53353	-73.97069	57.41258	59.22062	9.99872	1191.58974	62.84469	7.11271	4.72893	10.85355	6.28100	0.36812	40.64621	8.34064
1.00000	7.54780	4.65728	6.28110	4.82509	31.4976	52.28283	34.56835	8.40712	1191.74300	26.41795	6.07455	4.62159	8.54070	6.53308	0.47830	26.67319	8.71261
1.00000	9.00383	13.53356	6.06586	5.87067	18.30056	53.07177	59.23260	8.57616	1117.21030	35.24790	5.34796	5.93795	3.01659	7.87589	0.36506	50.5107	7.15621
0.00000	6.98630	8.50159	6.92094	7.83143	-122.40433	70.39651	55.21498	9.58825	1188.58389	49.70984	5.54469	6.01115	6.23308	6.68059	0.28556	37.71715	6.18259
1.00000	9.20537	26.90258	6.93133	7.83508	135.31667	50.57964	45.15898	9.16321	1145.49317	60.41432	1.93650	7.46038	10.13340	7.20089	0.40156	34.25	7.49022
1.00000	6.67000	12.85650	5.62117	8.59251	-52.35558	59.83037	30.42035	10.66894	1144.71097	63.59185	7.23052	5.11294	5.12599	5.65822	0.47322	-14.66463	5.37656
0.00000	9.36368	11.69393	5.96143	4.65683	120.5875	54.99428	38.49404	8.46333	1107.33651	49.34948	6.83277	7.76085	5.01349	8.78103	0.32405	16.455	9.28543
1.00000	9.22176	20.73393	6.54162	9.25093	6.76111	54.36715	36.16880	10.34493	1079.74831	60.60339	9.30791	6.40331	4.09757	8.17249	2.19530	53.16167	6.93561
1.00000	7.14859	18.08732	5.22187	7.72694	73.38333	44.71343	80.49793	10.78061	1061.74041	43.15836	8.36845	8.19381	5.41916	7.77125	1.14739	31.71667	7.65940
1.00000	8.61442	31.05323	6.95098	6.38144	48.26258	52.10968	50.42613	8.94818	1087.77710	53.90375	3.31968	6.41502	9.65087	6.56227	0.45145	33.86419	7.23583
0.00000	7.95088	7.47580	8.49338	5.57203	-93.08883	67.91490	42.53333	7.19437	1106.96316	53.59312	9.96976	5.25895	8.06913	7.95908	3.97695	45.16024	6.95627
0.00000	6.86492	9.78453	9.00107	6.73805	102.56365	62.04924	57.93552	7.02447	1189.81372	48.46857	8.83507	4.29429	8.50881	6.72601	1.53680	13.65805	7.83491
1.00000	7.30519	11.55746	5.92994	9.22840	-72.47417	41.22077	38.94630	9.88575	1196.66574	55.46830	9.51167	5.47021	2.64740	6.76674	2.63902	7.83389	5.24787
1.00000	7.14312	31.50568	4.82770	4.51420	76.12647	47.29126	33.18588	7.44310	1146.93553	59.91841	6.54826	3.58262	7.19770	6.55467	0.36911	32.55531	8.07337
1.00000	7.99048	17.93260	3.00505	6.10295	43.67663	43.73487	48.33452	9.14609	1168.13871	53.12611	8.16616	5.62092	9.33783	7.58104	0.86617	53.53041	8.13788
0.00000	8.01394	8.11661	6.36746	5.33698	4.21372	55.58816	47.28492	8.98324	1136.57975	72.80034	7.29739	8.68757	4.87106	8.14354	0.57593	51.12794	6.26086
0.00000	8.18254	16.93127	8.58940	1.70432	29.00974	35.86364	69.54667	8.17361	1094.92901	53.00319	9.43036	5.98893	7.83842	7.59250	2.38697	-24.19436	7.59467
0.00000	7.70200	-0.57007	6.45154	8.52461	-77.70066	52.25614	44.71730	9.34313	1069.61646	47.50629	4.29619	2.53618	7.35036	7.07983	0.27831	43.16547	7.56431
1.00000	7.42939	35.38719	6.17023	8.89082	2.61667	79.12205	39.66429	9.62223	1051.73687	46.36718	8.75636	8.43051	4.87380	8.87914	1.49517	48.98333	
1.00000	8.15697	10.73075	4.87322		2.2469	38.12286	58.46761	8.63565	1054.07372	68.55733	4.88473	5.99470	8.47107	10.66441	0.22794	48.90472	6.78059
0.00000	6.87789	22.98850	5.96017	8.38025	104.64992	52.99489	50.54028	7.60616	1183.88184	47.12543	8.25870	4.49732	10.09973	6.59459	0.92031	14.64056	7.78112
1.00000	6.68245	10.15040	6.76709	5.33591	69.49015	50.08635	36.24477	7.88651	1103.60112	64.98502	3.70807	6.63386	8.23292	5.52309	0.37019	56.11281	7.71168
