Pb	CH4	latitude	warning	PM2.5	TEMP	longitude	NH3	PAHs	H2CO	NOx	PRES	CO	SO2	C2H3NO5	CFCs	PM10	O3
46.56365	8.68538	14.62072	1.00000	7.38300	17.86822	74.83554	9.96476	8.90904	48.25277	6.51804	1114.53997	7.79283	9.52374	1.61925	71.75588	8.38112	8.70802
57.50538	7.95143	19.21667	0.00000	2.76620	16.56613	73.08333	8.95151	5.85557	43.18749	5.47935	1192.76437	4.84293	6.84720	2.17768	68.90446	8.67794	8.16387
53.59332	10.26083	16.75973	0.00000	5.75036	0.91421	-93.11308	8.67288	7.51646	55.41746	8.15962	1185.88556	7.55523		12.38777	53.68423	10.61334	6.06667
56.15545	7.57236	44.97639	1.00000	8.84045	7.78142	19.61222	7.82152	9.71597	56.21338	6.83854	1116.34383	9.40571	7.09765	0.46019	50.63257	6.79488	10.37660
71.32459	9.38853	28.15112	1.00000	8.73677	23.24599	-82.46148	8.47101	8.35963	42.75808	6.74218	1144.94614	5.54144	10.65122	4.80968	51.74514	9.59343	9.88517
54.45617	8.35309	43.67681	0.00000	9.16193	23.56169	4.63031	9.26708	10.12962	62.00537	9.34591	1176.99081	8.19114	7.90543	10.82070	60.66191	10.45377	9.88716
61.38844	9.23390	19.21667	1.00000	8.19701	27.77374	73.08333	8.76283	8.47741	61.88599	4.51933	1195.88371	8.67717	8.65904	1.63076	51.88523	8.48920	9.92444
53.11509	9.42501	-20.88231	1.00000	9.30164	31.85112	55.4504	8.21535	10.36960	37.56961	7.86595	1145.56383	6.68113	10.30548	1.03940	36.60261	7.82943	8.34371
43.70519	7.83788	41.48199	1.00000	9.02632	4.70786	-81.79819	7.35262	9.93345	65.34125	7.11428	1075.45807	6.32125	10.27460	10.82575	60.85507	10.43816	7.38957
28.74619	9.59933	36.81667	1.00000	9.36767	8.44875	117.81667	8.26949	10.85653	76.35206	7.57254	1087.45248	7.26318	10.33265	0.42966	41.81649	6.60583	6.72023
72.39256	6.32155	-28.24	0.00000	8.52425	18.13853	-48.67028	7.22904	7.68885	61.41927	9.47462	1056.40030	6.24098	10.02032	1.65095	60.46154	8.23112	6.52917
63.65661	8.66433	35.74788	1.00000	8.26763	26.18282	-95.36969	9.37723	8.83816	61.36317	6.99788	1082.89673	7.70578	9.41395	2.19344	69.20009	8.79195	6.45764
48.16868	7.99551	33.92946	0.00000	8.07887	9.82413	-116.97725	9.72020	7.70761	50.43971	9.60645	1173.12130	6.83881	10.44221	2.29337	59.59369	8.76093	6.19164
48.16226	6.89586	-7.51611	1.00000	8.67203	3.08141	109.05389	7.26421	8.78707	57.85329	8.17736	1054.73198	8.58243	7.93701	2.93726	59.78290	8.93919	10.48977
42.22957	7.69870	21.28306	0.00000	9.12938	16.22255	-89.66123	9.29923	8.42086	62.41908	11.26615	1075.33403	9.21837	10.25816	1.24890	61.64816	8.14249	5.97546
44.50105	8.81128	36.64852	1.00000	10.88711	20.43941	51.49621	9.27113	10.75816	63.32996	5.12986	1171.36918	6.67400	9.69121	0.83595	59.44069	6.76240	10.68217
52.79682	8.01009	23.29549	0.00000	5.88553	23.92429	113.82465	8.43229	7.06472	70.93025	8.31850	1090.80569	8.04681	5.80623	1.08581	64.73789	8.02783	7.37471
41.33466	7.27940	-22.53722	0.00000	9.51694	17.46619	-42.98194	9.10419	8.49006	49.76741	6.41315	1083.74421	6.80355	8.87346	3.29367	44.18474	9.07024	9.04321
49.11274	8.59926	-10.91111	1.00000	10.20710	28.80633	-37.07167	9.17516	10.02473	51.82818	7.68323	1199.22624	5.49650	10.96037	0.52682	55.84925	7.09884	8.87466
40.24293	8.47415	38.96667	0.00000	7.64168	28.16443	-0.18333	8.22010	8.16533	51.01554	5.17832	1086.86755	4.91621	10.05168	0.92194	53.01252	7.43568	9.68014
49.48711	9.59714	42.7	1.00000	10.46813	-2.23333	27.25	8.78222	10.21554	60.98365	6.65395	1089.91734	6.90865	9.73796	0.79300	68.75104	7.54090	10.35135
65.11762	7.64115	46.7055	0.00000	5.04545	14.87064	38.2739	8.47957	6.61911	59.27025	5.97640	1125.86773	5.42578	7.20630	1.34558	42.39926	7.98335	9.64431
30.63632	8.84316	52.21099	1.00000	9.73440	-10.84982	7.02238	8.57035	7.34065	49.23901	6.00235	1161.72049	6.68185	8.75805	3.17119	54.15151	9.04303	7.59905
48.15122	9.41175	25.75728	0.00000	4.82160	9.99689	75.37991	8.43428	7.28288	64.80894	7.41119	1068.38905	7.58427	7.61501	2.09807	50.14201	8.73666	7.72561
67.61249	8.13492	11.00599	0.00000	8.92008	1.13651	77.5609	8.57790	6.75319	66.34795	8.56618	1187.08379	7.88357	4.85467	2.16972	47.22432	8.72813	6.63261
63.23198	7.07222	-11.78333	1.00000	10.16930	0.71158	19.91667	9.20585	10.64294	35.95841	8.97076	1157.95959	8.29521	9.50896	0.65861	66.60740	6.37459	10.33276
45.38019	10.24629	-4.16694	1.00000	11.22384	13.16447	-40.7475	9.95667	8.01299	36.85426	6.64988	1085.46828	5.49324	9.36829	2.84835	44.45068	9.13503	8.20325
38.96684	7.93392	52.86147	1.00000	9.47389	3.03724	9.5926	7.50368	9.12745	70.10623	7.33917	1193.30785	8.19542	9.16256	0.86512	62.29221	7.06783	6.93591
63.53531	7.78536	47.56494	1.00000	11.13066	20.38240	31.33078	7.03249	10.97588	31.94148	4.01245	1166.37752	6.13128	10.57888	1.90489	44.60643	8.44903	9.73173
37.83752	8.74554	31.64615	1.00000	9.27826	22.97154	120.74221	8.89904	9.75508	44.24313	7.60544	1199.33772	8.96468	9.06680	1.58065	52.53228	8.20508	7.43109
61.24165	8.09697	14.0823	0.00000	10.10179	14.15399	98.19151	7.95865	8.01315	52.21964	7.38867	1083.09574	7.26450	6.22417	0.42491	60.43352	6.38838	5.19889
	6.46441	29.22254	1.00000	10.31948	22.16207	79.5286	7.81007	9.47305	54.09581	6.56230	1094.06003	6.79821	9.25048	1.62990	44.78928	8.55403	10.53583
56.00424	7.85873	49.68369	1.00000	9.02844	24.62952	8.61839	6.60689	8.75023	46.50839	8.82204	1132.15667	7.29137	8.32514	7.86242	68.74514	10.08693	10.84586
45.14533	8.15622	30.24706	1.00000	9.39868	11.75487	115.04814	8.43059	8.96011	68.31782	7.03564	1153.24020	9.21719	8.20611	1.77648	64.35624	8.68958	5.25311
62.45058	9.59328	19.04222	0.00000	6.12927	16.86174	-98.11889	9.82912	6.27741	72.82430	8.72154	1152.41800	5.65883	7.64708	2.74163	54.72604	9.02852	9.49615
60.32298	7.56243	39.08367	1.00000	9.33209	5.76284	-84.50855	8.83464	12.08812	43.18256	5.44431	1109.41638	8.55688	9.49823	0.47199	44.76338	6.47019	6.99862
48.44357	7.22827	68.79833	0.00000	7.08202	28.72494	16.54165	7.16884	5.94788	49.81752	9.68160	1188.99502	5.77172	8.43803	2.80852	71.96095	9.02162	7.99563
68.17814	7.91228	35	1.00000	10.46912	9.19883	136.51667	8.08945	7.91888	51.35478	6.65488	1179.25738	6.78324	8.82900	2.28432	31.52853	8.67052	6.50708
35.33994	9.31701	40.53123	1.00000	7.66942	-11.97937	17.58522	8.79862	8.38130	58.12620	8.03996	1151.34034	6.55097	9.70520	4.10679	42.98662	9.39789	9.47347
	10.06753	64.5635	0.00000	9.91827	24.66769	39.8302	7.32426	9.97553	55.56767	11.16979	1194.06829	6.94702	7.89431	1.23282	46.28272	7.99840	5.41598
57.18001	10.11265	43.67681	0.00000	5.55643	17.19527	4.63031	6.89523	6.87097	47.59631	5.83762	1076.48272	5.69035	8.29840	2.56135	41.02830	9.01871	11.23556
49.22800	7.38062	47.56494	0.00000	7.70064	32.64712	31.33078	8.44116	4.62272	50.18716	8.79214	1199.98424	7.56047	3.63858	2.34920	54.84551	8.70146	6.44081
53.93813	7.93417	33.72255	1.00000	8.08130	22.83006	-116.37697	9.12153	8.83454	39.71522		1156.35089	6.93985	9.72005	2.21570	52.17729	8.70999	3.62946
55.27490	7.89326	39.32011	1.00000	10.60143	14.59215	-76.51552	7.82980	9.68312	59.03969	4.49413	1106.13561	7.78454	9.30199	0.52963	72.41913	6.84853	10.46118
52.78984	9.07131	25.6439	0.00000	8.61327	4.42388	77.9129	8.57217	7.02784	45.45225	10.18745	1077.84526	6.27053	10.75710	0.85103	60.86445	7.38553	5.13427
62.60268	8.01018	38.40917	0.00000	9.57923	14.69825	112.73333	5.67758	6.80340	73.25464	9.36701	1121.90728	8.90157	4.56224	6.92561	64.21149	9.92346	6.62099
45.96830	8.18841	26.11527	1.00000	8.69008	16.06325	86.59509	8.51031	10.32812	65.94471	7.32956	1055.79781	6.48758		1.08953	62.96109	7.79442	7.61350
38.98247	9.07840	41.80753	1.00000	8.77992	7.94790	-87.65644	9.62552	9.77333	54.15261	6.57586	1083.62819	6.41297	10.54734	1.37099	62.79133	8.24298	6.28096
44.96180	9.06421	39.57582	1.00000	10.50258	5.77570	-105.11221	8.26520	12.22774	54.38083	7.90977	1151.05887	4.83509	12.02650	0.58774	70.71593	7.13550	6.92566
62.71787	9.01740	-31.4488	0.00000	6.82560	26.76917	-60.93173	8.43212	6.01659	44.97457	7.55029	1101.37247	7.21056	5.46470	3.56071	65.45845	9.29772	6.71049
46.21842	9.33245	32.42067	1.00000	8.93776	5.28347	-104.22884	8.13403	10.15911	44.75861	8.42580	1102.59785	9.29575	9.74124	1.02201	60.36160	7.86989	6.02675
63.30517	8.09895	11.00599	1.00000	7.15767	5.80277	77.5609	8.05890	9.75441	56.37786	6.74690	1114.18180	7.31721	9.77045	1.52874	62.30851	8.15757	7.71912
59.80258	9.93106	-2.90055	1.00000	9.55544	6.70275	-79.00453	7.99413	9.63176	48.31391	7.44075	1128.15626	7.01247	9.86571	2.86011	63.49177	9.12868	7.45479
53.01980	7.77189	19.64745	1.00000	10.85806	9.61392	-102.04897	8.61273	6.37141	48.73056	4.56939	1168.42031	3.71814	9.26400	0.85919	52.86035	7.60222	6.72984
52.33626	10.16058	-21.42917	0.00000	8.16853	26.50701	-45.94722	7.05206	8.50547	66.22713	7.35966	1061.91772	7.86120	7.85231	1.23064	48.67231	7.79543	7.35017
49.23208	8.48335	47.90771	1.00000	9.31020	11.67746	106.88324	8.25292	11.68576	72.68936	6.37888	1072.27291	8.64879	8.24611	7.59231	77.82110	10.10139	8.63227
55.15830	10.08416	55.38752	0.00000	5.94035	14.83916	36.73307	9.01658	6.20285	46.03086	8.16889	1134.65722	8.03702	12.77183	2.24031	61.68208	8.65738	7.19237
66.45775	9.22756	42.55308	0.00000	8.49257	12.21941	-87.93341	8.06999	7.50789	49.71966	8.66393	1114.50499	8.14842	5.73681	1.37615	50.75805	8.41776	4.85839
40.84639	7.72602	41.72059	1.00000	10.61606	19.10003	-87.70172	7.59501	10.66354	45.92319	7.92945	1060.79771	3.83513	11.72704	3.01268	68.26394	9.08383	9.67756
49.93062	9.34040	50.56149	0.00000	9.35738	16.36068	4.69889	9.87769	10.40083	48.80917	6.22967	1132.38720	8.99566	9.19422	3.56706	63.34354	9.20002	8.67040
37.62925	7.22422	13.65805	1.00000	9.12367	13.15893	102.56365	5.96792	8.43028	65.49164	8.25818	1086.03401	5.69826	10.11198	1.36147	47.10252	8.22649	10.40777
43.64196	8.18285	53.59337	0.00000	6.98877	21.22857	9.47629	9.40876	6.67172	68.90329	7.94061	1101.34837	7.66002	7.18552	1.62702	57.27641	8.31213	6.95322
61.48729		40.72586	0.00000	6.71945	25.15559	8.55552	6.87436	7.60651	57.19524	8.01046	1116.46490	7.98382	6.91698	1.52997	59.28535	8.16931	7.09911
43.41369	7.67717	50.75767	1.00000	9.29644	20.05822	-1.5443	8.16787	7.77119	57.49393	7.00755	1161.20891	10.17176	7.78421	1.44674	66.60383	8.29558	5.33639
46.50452	8.31757	50.7236	0.00000	7.56857	33.41806	-3.52751	7.81792	9.65106	48.39966	10.42430	1109.59343	9.94511	8.30407	1.30075	61.87944	7.96452	7.96446
55.79557	6.70103	38.54491	0.00000	6.97337	11.69873	-121.74052	9.98559	7.20571	52.94912	10.13469	1180.25198	6.32192	8.14529	1.79665	64.33035	8.52112	6.85594
55.20498	8.74222	13.8196	1.00000	10.36811	-0.43555	100.04427	8.28894	9.40751	46.80443	5.81947	1073.25804	7.36712	9.51945	3.23770	57.22099	9.27395	10.88151
61.73135	8.45436	54.03876	1.00000	9.48608	19.77019	43.91385	8.85181	10.94303	49.08513	6.51011	1124.43986	5.08188	10.79221	6.40782	39.16332	9.88336	6.58371
66.70836	7.98190	57.97472	1.00000	9.67319	22.51693	33.2525	8.14194	13.93926	46.27007	8.56715	1122.41134	7.08722	11.16205	3.39916	63.31801	9.17512	6.64879
45.12838	7.79810	53.0233	1.00000	10.06015	22.55608	-1.48119	9.93838	8.26256	59.40379	8.29083	1077.23082	8.03132	7.98209	0.34161	60.24482	6.35075	
45.28808	9.27683	42.819	0.00000	7.95380	22.49195	47.1192	7.91814	8.24308	48.70181	7.90628	1120.52307	7.69279	6.58078	1.79109	60.72673	8.49625	6.36163
34.09144	6.69294	38.07789	1.00000	9.74274	3.46848	13.44275	8.90686	12.69301	39.88128	5.74874	1173.85503	8.25102	9.34190	0.49048	48.33148	7.25110	7.51966
52.90780	9.05125	-33.88096	1.00000	11.96553	9.57992	151.07986	7.63006	10.85009	50.43267	6.09774	1069.84583	6.80051	10.22330	2.30879	54.85701	8.74447	9.86212
46.21442	7.76314	-26.93366	1.00000	8.72648	9.77914	29.24152	8.06782	8.73860	46.40017	7.05575	1135.43404	7.89464	9.38395	3.10485	45.20393	9.09368	6.98425
39.29734	8.17563	16.455	1.00000	10.45802	-6.58979	120.5875	8.11172	12.20200	66.66915	7.73967	1148.96694	6.39393	10.38065	0.90544	48.57684	7.52805	8.14664
51.62387	9.15588	45.44694	1.00000	9.79070	26.29390	8.62118	6.33678	9.05143	73.71171	4.87529	1133.68526	4.71280	11.22697	7.52761	56.13926	9.99874	10.37920
60.03391	8.06145	17.34769	0.00000	8.12373	27.76612	78.55757	8.23359	7.11129	50.36991	10.70094	1100.47950	6.93200	9.49299	0.44851	60.90974	7.16777	6.05348
47.68740	10.47947	41.55838	0.00000	4.83467	22.34826	-81.56929	7.45389	6.78275	75.36033	6.07446	1061.23406	5.64881	8.41551	0.77994	57.36394	7.82289	8.62803
35.42189	8.13085	8.43333	0.00000	9.57628	5.20885	99.96667	8.22702	5.32383	41.25314	6.84399	1067.94324	5.86661	4.94315	5.42117	59.55003	9.71722	2.71205
41.42237	8.51879	-7.51611	1.00000	10.46258	24.25581	109.05389	6.70115	6.92066	41.31749	8.40573	1115.25583	9.12216	8.04424	0.37082	49.95592	6.60327	8.37746
32.72193	8.03582	3.02013	1.00000	9.20445	20.64700	30.91105	7.53083	10.72678	65.11586	9.33933	1189.36881	8.90518	8.08383	2.42908	66.67688	8.76803	8.69035
58.92493	8.97902	27.52948	1.00000	10.08911	11.82477	68.75915	8.73910	8.89216	42.43630	6.89894	1191.32754	6.67606	9.45303	3.07118	46.48741	9.05257	11.26646
43.44885	7.40743	-44.39672	1.00000	8.17796	15.76254	171.25364	6.86998	13.67763	48.57440	9.74476	1131.10426	9.60178	10.91105	2.36640	58.54101	8.68900	6.33569
62.26615	6.64255	-11.78333	1.00000	12.04193	3.96155	19.91667	7.72222	10.06663	40.13380	4.34497	1142.28535	5.25522	11.24523	11.39143	79.87728	10.47930	10.70084
63.55296	7.75141	13.65805	0.00000	9.26128	-0.88834	102.56365	8.82201	13.13380	59.54232	7.60852	1062.92964	6.18370	11.16785	2.39691	52.32346	8.90274	7.12040
52.57771	7.22153	50.80904	0.00000	5.08903	21.19387	8.77069	9.25976	6.70102	83.02492	6.68960	1084.30955	6.99017	7.15905	7.19990	55.82089	9.99750	6.63747
54.77476	8.47755	38.54491	0.00000	4.64352	30.55798	-121.74052	8.03562	5.96101	46.63542	5.86316	1191.62210	6.67748	8.76641	0.60678	49.06120	7.10602	5.75259
81.71601	9.77226	60.18427	1.00000	8.75460	19.19899	24.95034	9.71265	9.69456	40.81572	7.56537	1053.67473	8.49430	8.61279	3.83351	55.49556	9.29993	8.94208
54.54316	9.02233	41.92361	1.00000	7.60692	14.79847	20.91361	8.45853	7.91652	45.85762	10.31090	1150.96823	8.70710	8.71285	2.18022	49.28448	8.78081	8.67531
31.94936	7.05172	21.46527	0.00000	7.25080	3.01920	83.97573	8.30336	6.57997	71.93142	8.90994	1160.71809	5.64827	8.95795	1.54372	60.52593	8.39393	8.16171
49.54272	7.21514	43.62558	1.00000	8.92358	13.14925	13.39954	9.87013	10.64617	30.02354	6.69390	1152.70080	6.88236	10.48435	8.35872	60.70618	10.13324	5.44988
51.61081	9.36334	39.57582	1.00000	9.50573	3.46738	-105.11221	9.03954	8.19075	37.59598	5.75288	1121.61094	6.84359	9.35087	1.60314	58.54785	8.31809	4.64849
41.21492	8.62349	50.79205	0.00000	7.88397	20.05075	-1.08593	8.56328	5.83139	41.84729	8.78824	1153.68879	7.88555	3.49994	1.54262	50.91254	8.33428	4.97707
48.67791	7.92843	45.50369	1.00000	10.40452	33.42793	11.412	7.87589	11.32705	47.69934	6.98231	1057.34371	4.95961	11.97618	2.25111	77.18457	8.77132	7.90173
50.18103	7.83343	51.955	1.00000	10.34765	7.37853	5.22778	5.59161	7.52475	68.43094	5.53805	1160.78337	4.62061	9.70788	0.90726	63.86775	7.57544	7.68648
61.44500	7.64311	-28.24	1.00000	8.30117	12.55823	-48.67028	8.96759	8.81691	46.13317	7.62001	1106.45146	11.29620	8.27326	5.13734	55.25388	9.62707	5.28952
39.22641	9.97029	48.52961	1.00000	8.52669	10.22318	12.16179	8.21917	9.28376	66.95056	7.70386	1063.82811	9.76673	8.85290	5.17401	54.94855	9.68800	6.11394
81.01936	7.15371	43.67681	1.00000	8.79915	21.38179	4.63031	9.28685	9.56143	57.32567	6.81810	1198.16410	9.97629	8.08899	0.71258	53.43588	7.49468	8.83407
51.73688	8.75997	39.32011	0.00000	8.33328	0.37888	-76.51552	10.10198	8.05716	55.85495	11.53892	1076.81451	8.25126	9.31120	0.81717	63.17459	7.06277	5.41131
45.33575	9.33467	52.86147	1.00000	8.55064	14.77357	9.5926	8.49392	8.38197	38.63752	5.28185	1187.07482	3.29591	13.52154	2.27894	72.03940	8.74675	8.14446
39.72721	6.51021	31.64615	0.00000	8.80806	12.55372	120.74221	7.44403	7.38134	48.88304	8.45157	1127.58258	8.57924	6.50429	3.16208	43.58892	9.21544	5.10173
10.33264	7.74145	41.27621	0.00000	5.03894	8.91564	-72.86843	7.68068	2.83215	53.87744	10.92818	1186.08144	7.67257	8.77978	0.83689	56.37681	7.68046	9.46383
61.54311	9.62594	36.81667	1.00000	10.58048	27.19846	117.81667	8.96320	9.88492	32.04860	4.30495	1086.60408	4.87799	11.66665	2.46991	53.35615	8.97334	10.24465
59.50074	9.82801	-32.45242	1.00000	8.70501	30.61052	-71.23106	8.66648	10.68911	50.71700	7.58580	1084.22523	10.21894	7.50549	1.39411	34.05626	8.09774	8.47365
64.11084	10.35800	36.64852	1.00000	10.15079	5.95829	51.49621	6.88111	8.60092	56.77903	6.74841	1196.93211	5.70982	9.64645	0.89461	61.63138	7.21481	8.37291
61.44899	8.85714	50.75767	1.00000	8.51780	31.73740	-1.5443	8.82614	11.70856	50.55386	6.58434	1186.01564	5.61294	11.31043	1.02547	65.66237	7.36309	3.91531
9.27343	7.56186	45.4473	1.00000	9.93104	17.04972	-73.75335	8.29483	10.45074	37.41129	6.63576	1153.62298	6.14977	10.91873	2.80458	47.73668	9.01380	8.44926
41.62319	6.46287	48.43174	0.00000	4.72729	14.08083	17.8031	10.43899	3.75092	40.94858	7.29263	1129.10885	5.40955	11.10116	1.24306	48.09518	7.91237	9.46930
48.18462	9.02133	51.44889	0.00000	9.89001	25.36048	5.51978	8.19124	8.86717	53.17342	8.18424	1092.29087	7.62792	9.29407	0.35803	56.67907	6.04757	8.48196
56.07662	7.26398	36.53333	1.00000	9.42569	9.55334	136.61667	7.27952	10.56467	67.16177	8.19597	1130.84100	9.11418	9.07807	1.23714	55.50077	8.20346	6.21213
68.54748	7.81204	31.39547	1.00000	8.65090	11.73662	34.75699	7.66426	9.31819	40.92168	7.44082	1106.82490	7.79284	9.33261	0.24866	43.34358	6.73282	8.88794
49.31325	6.41850	31.12406	0.00000	6.13292	4.59206	-97.90308	7.87966	7.90810	45.87306	8.28673	1064.30810	6.30084	9.32039	1.29713	53.41740	8.10661	7.08038
47.99759	9.15466	58.1908	0.00000	5.94895	5.10524	40.17171	8.11395	6.39472	44.59830	6.98453	1192.47054	7.10571	7.25799	3.05429	45.91355	8.98963	7.78045
51.98474	8.91405	23.04419	0.00000	6.91300	34.49320	-82.00919	9.62187	6.66583	58.17780	9.01822	1071.70408	7.24275	10.33250	1.82437	63.94838	8.57569	7.83488
35.49153	7.69431	53.53333	1.00000	8.65350	12.65636	-7.35	8.16258	10.23382	61.84601	7.90623	1162.30718	8.67781	8.79919	0.97551	72.34540	7.86601	8.81801
57.32238	8.28452	40.60538	1.00000	10.30638	15.98228	-73.75513	8.02871	9.65257	62.34341	6.63499	1059.58203	6.39459	9.61489	2.87660	56.17123	9.12650	6.50915
51.74991	9.17269	20.21322	0.00000	4.44617	11.67955	-100.88023	9.09574	6.60077	40.51329	7.60847	1190.96449	6.25045	8.91677	0.97788	65.12190	7.92296	8.79814
46.74538	9.72807	18.00747	1.00000	9.74591	14.71924	-76.78319	9.35403	11.46759	63.51979	8.86204	1083.04072	9.27345	9.47498	1.17267	57.28912	8.00901	8.41067
73.23333	7.53443	13.8196	1.00000	10.25943	10.38491	100.04427	8.91244	9.23974	68.32238	5.56081	1175.76488	5.04240	11.05071	2.33465	56.81674	8.81217	9.74607
61.72169	6.34741	21.28306	1.00000	10.03389	23.56520	-89.66123	7.73326	9.28800	53.97904	8.48588	1170.09693	9.13881	8.52179	4.36019	47.67606	9.50286	10.33041
48.78434	8.42672	48.49144	0.00000	6.04562	12.59516	9.20427	9.59961	7.07196	36.67642	4.95434	1075.63476	6.04864	10.53072	0.48280	37.43619	7.26420	8.04632
61.15992	9.32501	50.23271	0.00000	5.58707	30.44899	12.87117	8.34713	8.34553	65.79834	7.82652	1198.54502	5.91948	9.49128	1.62162	62.51046	8.30842	6.56901
36.91517	8.78661	51.62907	1.00000	12.17948	19.49478	-0.74934	8.92140	9.27634	53.68563	6.14798	1189.91971	5.78459	9.80995	2.30576	58.64911	8.82203	12.63203
31.87875	6.73119	26.68451	0.00000	8.72817	24.84623	-80.66756	8.94887	8.73089	53.97781	9.87995	1175.97812	5.93616	8.85735	1.96198	42.79347	8.56050	5.78563
46.73068	9.16538	40.92298	1.00000	9.25434	-3.29013	14.30935	8.50909	10.63224	39.22178	6.20528	1053.96863	5.51573	10.68188	2.85955	51.01164	9.01779	6.52595
55.30182	8.12603	43.11667	0.00000	7.51219	3.06732	1.6	8.62217	5.79486	40.93368	8.75635	1197.21945	5.96236	11.49697	3.76817	56.91811	9.35564	7.25959
56.07970	9.20024	9.6531	0.00000	6.60223	16.21151	124.3697	9.65631	5.69190	33.27461	7.44239	1130.42383	7.08026	5.23521	0.78727	47.55877	7.02062	7.19160
43.01290	9.47049	50.86079	0.00000	8.15792	5.98313	17.4674	9.16697	6.80880	58.72031	9.94021	1073.80847	5.95815	10.09281	0.68114	56.44303	6.65399	5.91673
46.56007	7.65767	42.52787	0.00000	7.65906	-4.54825	-70.92866	7.29020	7.30855	56.46339	9.10366	1107.14868	8.91474	6.10051	22.12747	68.97136	11.17435	5.23676
58.34840	9.43716	41.50343	1.00000	9.92419	23.17417	-74.01042	8.51596	11.39358	74.78214	7.19956	1191.14030	8.31162	8.79767	2.27911	61.05945	8.61946	8.69896
39.33555	10.35133	45.44694	1.00000	11.05336	28.91316	8.62118	7.18606	11.05170		5.46429	1177.83141	3.45814	12.71585	3.70924	60.55638	9.34080	8.74874
54.36277	8.80418	-22.57306	1.00000	7.68629	35.96211	-47.1725	6.92115	9.68348	53.35899	9.46610	1163.65993	9.05841	7.19984	1.18434	48.73794	7.97284	9.26724
41.85491	7.50688	30.46907	0.00000	10.10019	-1.97575	70.96699	9.32093	8.54435	69.34850	6.70857	1058.22469	7.52012	7.81391	0.76885	79.52457	7.94241	8.37620
61.58637	7.15320	6.95194	0.00000	8.50142	15.44944	121.96361	5.91272	8.63480	73.53690	10.10826	1113.32914	7.70370	9.88411	0.76289	69.84675	7.58774	6.09207
52.80137	9.29398	41.09246	1.00000	7.72660	13.41273	45.36561	6.92272	11.91662	68.98874	6.23106	1119.17201	7.18849	11.02174	2.38621	55.58678	8.82465	3.85789
46.72646	7.94799	-13.7804	1.00000	10.10404	8.46409	34.4587	7.20226	11.32840	50.80510	6.26953	1109.36839	7.94802	9.88336	0.35353	52.90054	6.56673	8.13165
52.92823	6.76374	49.97704	1.00000	11.22487	14.31240	9.15214	8.30342	10.40312	42.08822	8.54252	1114.28604	7.90148	9.15627	1.42618	54.89873	7.97570	8.97082
62.33219	7.73438	24.28859	1.00000	7.26235	21.92143	116.11768	10.01488	8.10932	52.59423	6.55632	1110.05061	6.93835	9.83081	3.59591	48.94357	9.26951	8.78319
39.65808	9.64127	50.56149	1.00000	7.79361	31.06733	4.69889	8.77201	8.29962	57.62456	7.90657	1065.26928	8.08723	8.48570	2.24844	64.03989	8.82981	9.83862
40.74270	9.32886	34.31	0.00000	6.49804	16.16870	-2.16	7.71701	7.61610	47.15844	8.66529	1153.22249	7.74659	5.97123	3.85296	54.62415	9.31764	6.54048
19.14652	8.58565	45.53929	0.00000	5.88521	30.15679	-122.38731	8.59635	5.36538	51.43378	9.53914	1149.14780	6.62831	9.08594	4.51834	54.25845	9.55568	8.35335
