PAHs	warning	PRES	CO	CH4	C2H3NO5	Pb	latitude	CFCs	H2CO	PM10	longitude	SO2	TEMP	NOx	O3	PM2.5	NH3
	1.00000	1101.32492	7.46467	9.74514	29.64830	41.18157	6.45407	33.71652	62.22693	9.79706	3.39467	7.26268	11.95035	7.52123	5.86054	8.02395	10.40540
10.55770	1.00000	1182.42637	4.08969	7.28848	8.37272	64.57673	36.06523	51.32740	37.07661	8.30070	-119.01677	10.03951	5.70776	6.36983	6.44548	8.97810	9.39992
10.62585	1.00000	1179.83578	7.38331	9.50647	2.94168	44.91239	50.82882	45.35556	43.45042	6.50176	-0.32247	6.43968	23.49954	8.10808	7.73561	8.11216	8.55833
8.08824	1.00000	1098.13771	7.97016	5.57822	2.51327	23.88137	23.0072	38.67410	43.59316	5.79552	-82.4017	9.20838	37.10392	7.11572	8.00471	7.64558	7.74743
9.26886	1.00000	1125.57718	5.97087	8.00505	5.56997	60.08567	34.09668	50.71583	57.17389	8.08678	-117.71978	7.52648	19.90607	6.96094	8.03030	6.88178	9.24527
7.69060	0.00000	1112.84191	5.73876	8.06054	5.62169	41.62086	23.49668	47.67458		7.62872	86.68363	8.98906	16.93472	10.15748	8.80001	7.54693	5.40661
9.69790	1.00000	1056.41909	5.06498	7.07341	2.96216	31.17472	41.24264	60.25232	61.11454	6.39576	16.50104	8.98494	13.93351	6.44042	8.50112	6.44062	9.78999
4.84568	0.00000	1199.62718	4.59207	7.27503	8.39214	57.92650	25.13915	46.68944	52.82426	8.20296	73.06784	8.55889	3.83155	6.87525	10.50202	5.73794	6.42171
8.55254	1.00000	1126.21834	7.79138	4.43720	4.75999	57.44692	6.95194	73.38494	39.87264	7.24271	121.96361	10.95392	16.09777	7.00821	8.29153	7.96421	6.24084
10.80347	1.00000	1086.10327	5.01386	5.36498	10.47143	59.96452	40.49748	39.78931	58.71499	8.52208	44.7662	6.68607	12.02496	1.71019	6.62517	6.78428	9.57206
8.53630	1.00000	1169.03002	8.68478	5.03759	4.10622	42.00772	28.15112	64.62843	58.34314	6.78301	-82.46148	10.35338	12.09954	7.92167	7.67521	8.38710	4.66740
6.67186	1.00000	1183.38587	6.34021	10.09970	5.56900	64.34497	6.15038	63.83174	45.09337	7.89188	6.83042	8.63874	16.75604	7.70017	7.21546	8.19391	8.50201
3.45828	0.00000	1082.15331	6.54589	8.04895	4.73463	48.66226	42.24113	61.97346	65.76603	7.81632	-88.3162	7.62264	1.37181	5.16484	8.67270	9.08292	6.69303
9.13956	1.00000	1083.38147	6.32892	6.20839	24.15036	28.01539	32.50611	70.49604	55.87896	9.58910	120.14278	8.41882	2.55040	5.41985	8.12139	10.06839	10.22167
7.07347	0.00000	1138.50599	6.38995	4.88658	12.68384	34.75986	55.82737	43.50518	76.74407	8.90942	-4.0573	9.14951	22.48525	7.59391	7.63116	8.43120	6.01421
5.79404	1.00000	1082.24977	6.56636	9.19180	4.79782	38.98716	-33.75881	33.56989	66.12460	7.64218	150.99292	8.22486	18.46103	9.80739	7.35151	6.69400	8.65145
9.78701	0.00000	1095.84350	6.03174	3.59938	5.72628	42.62492	47.90771	54.27402	38.28769	7.95634	106.88324	16.01248	13.48363	6.39875	7.42327	8.90779	4.65629
8.26503	1.00000	1104.85215	8.64308	6.89822	25.92262	26.68555	54.52156	41.43448	46.03289		9.5586	7.13250	10.53315	7.06513	10.02072	7.78028	9.69964
8.28201	0.00000	1126.47756	7.79558	8.26635	9.48532	75.89487	41.27621	59.09189	63.12012	8.52016	-72.86843	9.86377	13.51574	8.64168	8.17869	7.06622	7.20127
9.74401	1.00000	1085.98133	5.72594	7.52438	3.36085	50.87198	0.49113	56.68479	40.94489	7.21452	29.47306	8.00601	13.68614	6.04508	7.25788	6.13359	11.08365
6.84009	0.00000	1141.27879	6.64720	6.37859	15.65309	39.46466	33.4425	48.79672	73.91814	9.10647	129.96972	8.24455	19.87062	5.87677	7.17103	5.82952	5.87003
3.54113	1.00000	1186.55653	6.85650	7.71772	2.88478	50.34459	44.98901	36.84666	53.77266	6.90074	38.94324	7.93214	9.16779	11.49459	8.06957	7.93560	9.94003
7.47495	0.00000	1122.39483	8.63034	7.41306	3.40622	64.48145	25.92127	45.85885	64.12384	6.87311	86.79271	7.97211	24.03665	8.69268	7.96902	9.01069	6.48057
5.48813	1.00000	1072.05045	7.50370	9.51395	6.70799	54.09693	31.64615	51.43775	61.99075	8.20802	120.74221	7.82282	23.63234	8.59656	6.42188	6.58470	11.41277
9.25737	0.00000	1105.41887	7.94601	9.72812	6.57815	55.32558	37.65181	45.87687	51.20534	8.10949	120.33063	7.33202	16.29784	7.19268	7.00192	8.34673	8.57327
8.50238	0.00000	1081.08532	8.54872	9.61850	3.51833	43.23154	11.8659	41.65984	60.56374	5.76513	34.3869	5.15404	14.79927	10.31432	7.28662	6.49338	8.19148
9.26556	0.00000	1142.99788	5.89167	8.12515	3.66785	42.86937	38.07789	48.94202	30.68084	7.28861	13.44275	9.85651	21.99816	8.26673	8.48826	7.94457	4.89577
7.12072	1.00000	1181.09724	6.87432	1.87600	3.01511	50.62596	44.92934	55.76539	38.19413	6.08337	37.99117	11.72190	24.22068	3.94603	8.71696	7.24390	8.69412
10.13621	0.00000	1154.85054	6.71378	7.92448	5.83367	52.51278	19.32889	39.36118	42.95950	7.59923	-99.32556	9.32281	13.90315	8.36475	7.28741	9.18534	7.91795
9.73833	0.00000	1133.12813	7.11392	6.21019	1.19768	62.37988	60.97944	49.80228	33.23564	5.95711	76.92421	11.20746	-0.65326	8.29627	8.25097	5.57263	7.10041
5.38932	1.00000	1153.99992	6.29232	7.86341	5.20988	42.92244	48.46458	63.35957	33.64922	7.47251	9.22796	8.93539	6.85870	10.24121	7.20194	5.95711	9.13469
8.57146	1.00000	1172.37151	7.80125	5.60711	5.77362	69.47161	50.86079	72.05926	48.04505	7.69798	17.4674	6.98287	34.83909	5.04399	8.59536	8.61461	9.44525
9.21133	1.00000	1179.97717	3.68279	7.16040	8.65806	54.24761	0.76755	36.46404	43.58062	8.60695	24.43973	9.23143	9.06191	5.45804	6.90739	7.55417	12.56777
7.44785	0.00000	1192.45930	5.45756	6.23214	2.65002	31.51974	47.92526	53.14767	48.13334	6.97712	-97.03285	6.19550	32.38283	6.30676	7.41119	6.87046	6.69034
8.39806	0.00000	1177.75121	7.55081	7.82265	2.10315	69.70934	13.73417	51.46563	39.25108	5.90075	-89.71472	5.00571	3.71632	8.08390	8.66287	8.29207	8.02227
7.08121	1.00000	1137.69077	6.21712	9.52794	6.15377	72.87845	27.55898	66.30561	33.08106	8.06148	68.21204	8.92885	1.37463	7.08786	6.45837	7.48118	9.37392
9.81179	1.00000	1181.17240	7.29278	4.62240	2.17181	61.76526	32.44874	57.70020	66.07596	5.87110	-99.73314	9.87540	23.69106	5.15981	6.92231	6.49838	6.94287
10.36812	0.00000	1149.78187	5.26956	7.52663	3.90454	42.16291	20.88197	46.58938	71.68022	6.50171	85.83334	6.46659	28.88521	9.37031	8.32446	7.05334	7.38544
6.84176	1.00000	1198.74321	7.62674	2.65084	3.01948	59.72580	52.48173	63.87695	43.94593	6.89560	-2.12139	10.37752	25.88416	4.77283	7.15913	6.59648	7.91530
4.58622	1.00000	1170.28795	6.58341	8.11870	13.27260	53.14977	51.78771	45.08405	66.90604	8.96456	56.36091	7.96801	21.84931	8.82126	6.06944	8.41695	9.52875
7.12644	0.00000	1199.69255	7.18089	9.76925	3.13323	47.73595	43.32686	59.44078	35.77733	6.92653	-2.98884	9.54263	25.25105	10.10346	6.13453	7.80062	4.86343
9.24909	1.00000	1185.84342	5.13561	9.52613	7.44654	47.07888	41.1053	56.66246	56.36704	8.20812	-7.32097	10.35034	1.54451	9.03809	7.10362	7.82396	7.29173
6.79625	1.00000	1142.35401	6.05608	9.01476	2.91216	72.80803	-31.95224	36.74391	51.09545	7.29986	115.8614	9.06048	13.65867	8.61561	7.25014	8.00636	7.45424
5.40005	0.00000	1081.54168	7.75350	7.91070	5.96508	64.85630	26.2649	55.70000	64.28561	7.76437	81.54855	7.37182	-2.85194	6.27888	9.82677	7.30910	7.00661
8.52416	1.00000	1141.38859	6.28040	5.49694	4.47450	56.01642	6.95194	57.51932	69.91581	7.49685	121.96361	8.61116	12.43797	5.26865	8.31008	7.44616	8.55392
6.67868	0.00000	1058.24275	6.92373	7.17477	3.86646	74.84268	40.67705	59.71217	44.61614	6.87156	-73.89125	7.49546	21.80430	7.53523	8.00659	6.39550	6.50322
6.28503	0.00000	1177.78767	7.19129	6.28531	17.26329	27.38742	6.33444	60.91870	35.43869	9.33293	124.95278	10.30097	-16.44672	10.98305	7.97587	6.76874	4.48821
3.68691	1.00000	1071.61156	7.72259	8.91581	3.07670	49.01124	9.15093	60.47570	42.53793	6.53700	-79.62098	6.07726	2.29058	13.65808	9.19399	8.16130	7.01493
6.34758	0.00000	1141.79318	5.43430	6.94045	23.65268	54.35737	51.88333	49.99701	69.66554	9.60530	8.51667	8.27442		5.16341	6.24921	6.44400	6.16260
9.29493	1.00000	1125.18843	7.47198	8.77566	8.04249	67.45531	48.98333	46.00585	59.07580	8.32210	2.61667	8.50600	14.84825	9.49716	6.57644	6.50905	8.68684
7.40480	0.00000	1182.22726	6.89712	5.56226	3.01601	63.21141	33.43443	53.65501	43.78273	5.44039	-5.22126	9.34138	0.62797	4.62981	8.03671	7.46680	4.67115
9.01924	1.00000	1176.71760	5.02364	7.05737	5.27769	49.81557	34.25628	41.09101	36.21337	7.25997	-78.04471	8.62157	27.78972	5.98696	6.95510	9.32327	10.16582
9.58982	0.00000	1083.32640	5.17904	10.04751	13.47003	71.34711	35.88264	55.02502	46.61386	9.01717	-80.08199	9.17998	17.92737	7.79324	8.11619	7.08787	6.24331
10.00252	1.00000	1177.22750	3.45304	6.81811	4.58568	68.49458	47.92526	69.70239	71.09071	7.91007	-97.03285	9.93122	7.27729	5.76484	5.85932	6.45524	8.92560
5.25315	1.00000	1053.09989	6.00987	8.36014	5.26996	38.22367	39.72943	56.14379	51.29006	7.77821	-104.83192	8.14421	13.06394	8.87506	7.09643	5.13433	8.40278
6.21854	1.00000	1135.72461	5.49316	7.79033	2.58765	46.69828	28.92694	38.81678	61.73226	6.23703	78.23456	9.67668	27.62737	8.30518	6.41270	8.28467	7.87837
6.41280	0.00000	1093.24148	4.75503	4.36296	12.99965	48.65594	51.88333	29.83627	59.45089	8.90902	8.51667	8.81105	29.88753	7.24592	6.59962	8.61485	6.96548
9.04670	1.00000	1130.15441	5.06209	9.62657	6.16271	66.28679	48.90982	73.55782	34.00058	8.05617	2.45012	9.60507	15.55428	7.33158	8.83592	7.18532	5.99709
8.92230	1.00000	1143.30036	7.77053	5.20812	2.74301	34.78214	12.37169	54.79443	57.17328	6.75307	123.62494	9.10414	8.32492	6.22929	8.29001	7.98188	6.76732
7.05576	0.00000	1142.54304	3.73621	7.74636	3.84676	54.58674	0.76755	51.78679	54.68726	6.84350	24.43973	6.55299	22.15189	6.71060	7.40511	7.20711	6.42163
6.28035	0.00000	1131.13152	5.96356	9.29303	2.81970	63.40888	-6.25	40.84998	39.89420	6.74881	38.66667	6.17564	-1.27063	6.77671	8.64944	8.50723	7.11340
7.81670	1.00000	1174.36200	3.44531	6.49593	3.96011	41.14523	4.2475	58.68744	51.46197	7.18048	9.00472	8.71574	19.86800	4.78875	8.93640	9.90625	13.12807
7.55892	0.00000	1121.33647	6.05687	10.77477	4.78697	59.74321	39.72943	53.87868	37.17407	7.73342	-104.83192	8.94425	14.77818	9.79503	8.00869	7.95496	4.79731
8.85186	1.00000	1102.28225	8.02028	4.54482		63.35797	32.5007	67.50434	55.47993	7.38941	-94.74049	8.37327	17.56341	4.87417	8.39381	6.18111	7.70859
7.74835	1.00000	1094.08627	8.61935	4.09526	4.46046	61.68558	49.68369	45.77970	67.55175	7.90639	8.61839	9.59073	10.89952	6.39909	7.32346	5.36133	6.17029
7.20899	1.00000	1098.11799	5.72667	8.92171	3.47558	44.43538	44.59445	39.58933	48.88628	6.87000	11.04979	9.23626	-4.90657	8.06473	7.16644	7.27903	8.11291
7.38493	0.00000	1063.80116	9.60607	7.84097	2.69925	50.05009	33.14447	66.03541	58.94865	6.64876	47.3799	9.98380	19.41437	9.84017	7.73526	8.96572	5.89721
9.12380	1.00000	1057.27030	6.08268	7.63022	3.32500	54.55564	-25.42944	31.08445	40.57604	6.75827	-50.00639	6.93573	8.68672	6.33192	6.43264	6.32664	9.32959
9.11038	1.00000	1150.62092	4.98349	8.70088	5.89485	59.19015	11.8659	60.69699	31.70404	7.73734	34.3869	7.98004	38.16142	7.42278	6.73464	6.91256	10.85070
10.07172	1.00000	1168.83449	2.39158	8.89292	27.01570	64.37413	49.03685	34.94639	84.36940	9.77494	8.70745	9.83981	16.75230	7.22683	7.27467	7.33863	11.64403
6.78841	1.00000	1176.76424	6.17679	9.40780	8.80173	46.91886	37.56667	57.27783	67.56080	8.44156	140.11667	9.14464	9.57654	7.77307	6.95364	7.12926	9.07837
6.86863	0.00000	1197.29763	8.23576	7.97022	7.62535	52.15704	23.0072	53.51215	31.19256	8.40820	-82.4017	9.54734	19.10042	9.02617	6.93026	8.17028	6.45001
6.42410	0.00000	1197.53809	6.97106	6.20407	4.19719	46.04156	51.64316	56.03438	38.20627	7.17461	-0.36053	10.25430	13.40176	4.53906	7.53816	8.54447	4.71929
7.11159	1.00000	1095.66136	6.79945	4.11837	10.58756	58.98728	-7.01833	39.21902	40.07966	8.60193	107.60389	8.58282	-3.28323	4.58959	7.25331	8.34514	8.59499
7.89664	0.00000	1101.36123	5.47380	7.66951	47.70977	54.46731	-27.4338	42.49787	35.83053	10.36996	-65.61427	9.52106	15.44657	9.92772	8.08463	9.54121	5.82508
7.92923	1.00000	1136.85472	5.37712	9.37496	5.32348	44.21297	40.11583	47.92028	45.30092	7.58879	67.84222	10.58119	4.93797	7.55687	7.77108	8.71443	9.01675
9.67230	1.00000	1080.35471	7.49899	7.56888	3.88415	49.52856	25.92127	50.47705	48.47532	6.53072	86.79271	8.14522	-1.47899	7.79735	7.88055	7.84896	7.76616
4.58463	0.00000	1139.00561	5.42415	5.51602	11.25216	64.82699	41.48199	48.68645	53.46183	8.61120	-81.79819	10.73775	19.00240	7.60732	7.78695	6.43449	7.48943
5.08161	0.00000	1121.97614	6.16676	5.19715	7.44344	26.70303	5.90702	52.58837	36.72839	8.09111	116.10146	10.81456	24.28531	4.81121	8.30073	9.38040	5.08524
7.58418	0.00000	1105.07404	7.80280	6.15755	1.95577	39.10104	25.13915	39.55853	61.52580	5.95193	73.06784	7.44739	24.79116	7.09844	7.60285	8.77375	7.87227
9.34760	0.00000	1116.98062	3.56368	8.59931	4.54753	54.65160	53.95278	39.78679	46.18414	6.53282	32.86389	10.40268	14.82104	8.33305	7.00403	8.30519	4.48737
8.04908	1.00000	1074.55755	6.35416	9.29901	6.36976	50.66498	-33.75881	51.97569	61.57883	8.21650	150.99292	8.55081	14.42553	11.65952	8.97836	7.94305	6.35490
10.66906	1.00000	1073.21430	3.93644	8.11364	2.61590	49.70232	40.2737	46.35021	74.25454	6.03766	-76.88442	8.69417	17.20852	6.39080	8.04551	6.99842	10.68523
8.75912	0.00000	1138.73466	5.83570	5.99027	7.71499	33.29437	-6.91806	36.06069	60.98296	8.42076	106.92667	8.54839	-1.27123	6.71598	8.37049	8.24136	6.89671
8.82932	1.00000	1199.71086	7.57661	6.44374	5.56833	42.20540	27.85	52.68415	60.35447	7.55738	112.9	8.60828	15.22151	7.19066	6.98712	9.08132	6.66646
4.51389	0.00000	1171.84068	6.15723	9.10478	9.64764	41.61675	42.819	48.24469	43.45373	8.49429	47.1192	6.23781	14.97665	6.63786	6.34830	7.07155	7.00855
7.94052	1.00000	1055.78491	9.19790	4.01598	18.09043	42.96808	25.92127	60.97661	64.15621	9.35650	86.79271	9.66783	7.69211	6.61237	7.90193	8.18484	6.74477
6.35482	1.00000	1198.20204	5.80494	8.70880	5.17410	55.57014	21.34222	48.73972	56.61036	7.66888	71.30633	8.75589	10.69558	9.32130	8.61325	7.29794	6.96928
5.93947	1.00000	1103.92067	6.89298	8.90001	2.14429	46.49929	47.83333	34.56653	63.31951	6.25116	59.6	8.07611	20.80714	8.61722	9.23604	7.55840	9.52424
5.60803	1.00000	1118.21358	6.43549	8.35831	2.70972	45.23503	38.54491	60.01259	70.32401	6.49551	-121.74052	8.34510	25.64207	10.05687	6.37488	7.89588	8.40364
5.43459	1.00000	1123.86011	6.44869	8.51533	3.39179	48.68998	41.24255	57.74734	36.98676	7.30626	-82.61573	8.03805	12.05521	9.06334	7.13847	8.32008	8.15444
5.47920	1.00000	1052.12655	5.71873	7.03403	6.32859	65.56862	19.30157	60.33074	27.18261	7.91211	72.85107	9.51559	7.61958	11.92485	6.64900	7.30560	7.81849
7.52022	0.00000	1099.02669	5.09315	8.86179	4.54477	59.56099	34.15429	46.20233	51.84039	6.74382	3.50309	9.87504	23.10835	9.14861	8.44121	6.26821	6.46054
8.33511	1.00000	1134.45320	7.08762	5.25266	17.92493	70.13335	53.30972	28.81950	60.87539	9.35615	83.62389	8.83682	10.36830	5.96207	8.40268	7.22309	7.60370
9.36694	1.00000	1141.07046	7.18563	6.89786	2.40357	35.11374	41.1053	49.55516	66.00125	6.18091	-7.32097	6.21272	31.71574	5.50150	6.29171	8.84083	8.96737
8.71848	0.00000	1094.42362	8.08981	8.47358	8.47137	65.17492	43.1122	56.14884	45.75898	8.21777	12.38878	5.85063	21.68763	7.37788	6.84950	8.14749	6.98486
7.83730	0.00000	1109.06654	6.84905	10.45378	4.49536	33.14290	36.46917	58.24043	42.40251	6.74008	10.78222	6.24291	10.07018	9.00398	7.55616	9.60552	5.42220
6.13834	1.00000	1152.58592	7.07782	10.85484	1.85497	39.24083	58.7002	42.21288	57.05882	5.22791	59.4839	7.42933	23.89759	8.32732	6.71397	7.38882	8.81497
9.61393	1.00000	1099.60439	7.74143	6.80868	4.09445	39.89407	52.59319	21.76088	66.45097	7.41562	13.32127	7.18130	21.64568	6.37569	7.08424	7.70570	7.55378
7.07116	0.00000	1138.86882	6.51951	6.00551	1.80464	39.88589	45.40008	48.23457	38.19818	6.70744	-73.58248	9.64272	-6.47394	5.96530	6.77976	8.64278	4.97621
9.80749	1.00000	1087.60308	5.38791	9.18674	5.11814	41.74375	36.81667	44.33401	31.73894	7.72644	117.81667	11.77931	-1.20264	9.89628	8.25808	8.20384	8.79883
9.36294	0.00000	1107.81576	7.56824	9.66045	4.20989	41.75296	53.14657	72.83921	37.49227	7.07948	140.72287	11.12726	9.64021	7.66287	7.24856	6.63227	6.23297
6.74379	0.00000	1122.52350	8.58930	10.08801	9.48975	58.92676	-6.8048	57.50364	37.58882	8.47229	110.8405	5.68222	21.41377	11.26127	8.22685	7.44496	7.08149
4.50895	0.00000	1098.84331	7.46450	5.69078	23.37022	53.72319	14.64056	63.98935	41.45917	9.59078	104.64992	9.22467	32.18598	6.32645	7.10573	6.27637	6.14146
7.93212	1.00000	1052.06314	6.39499	4.35772	3.02851	48.30993	-10.91722	45.29795	87.35516	7.13420	-37.65	9.33976	-3.07101	5.02102	7.43849	6.69620	8.24420
5.65075	0.00000	1059.30775	7.95738	10.28340	45.45680	41.91588	42.24113	48.34426	62.92591	10.34849	-88.3162	9.12774	18.08462	10.83476	8.25454	7.63185	4.26731
8.41893	1.00000	1151.42335	7.17501	6.59483	2.19859	75.27838	36.20829	51.90483	46.39755	6.26665	-115.98391	9.65959	14.26636	8.31636	7.89830	8.67702	6.95062
6.64427	1.00000	1174.21410	6.93492	8.99111	4.96004	60.71977	43.86682	36.75803	44.71411	6.65939	-79.2663	8.58839	19.21056	9.36468	8.54058	7.88710	9.74368
6.69411	0.00000	1098.19312	6.78152	6.79786	10.45155	24.77953	41.50343	56.21578	67.17219	8.54941	-74.01042	7.87162	-1.61400	6.80783	8.66392	7.19534	6.69834
6.47953	0.00000	1114.52736	6.81278	8.20782	3.08954	43.37135	19.8173	46.66602	62.00958	6.53023	-97.35992	6.57283	9.17558	6.41317	7.85952	6.80267	7.12011
6.19320	0.00000	1082.60334	5.24326	7.10965	23.93306	64.12203	6.46346	62.97435	53.58352	9.61722	-2.31938	9.30504	34.58319	4.61362	7.64342	8.24995	4.93205
5.48981	1.00000	1141.04817	7.19597	4.29657	4.14489	40.49075	49.28669	51.76142	46.83503	8.01765	1.00288	9.65729	12.35399	6.74899	8.04582	7.41069	8.93388
6.16904	1.00000	1058.42175	5.86358	9.28497	2.31845	58.66943	9.91861	33.20039	70.05493	6.45160	-68.30472	8.44872	18.32212	8.56702	7.23239	7.89132	8.28120
10.05981	0.00000	1165.35648	7.32474	5.83299	2.86159	50.32122	35.64889	54.13817	36.22239	6.07486	117.27583	10.85040	30.13110	7.67427	6.31058	8.82114	7.67893
7.10486	0.00000	1085.43444	6.77476	6.34053	9.70011	30.77315	38.45598	32.96796	53.41395	8.56593	48.87498	8.96109	23.20648	5.92174	8.58177	8.44430	3.87607
4.58344	0.00000	1090.69935	7.80736	5.07457	2.91817	52.34112	41.16704	28.32557	62.28039	7.00780	-73.20483	9.40223	23.48335	6.05188	9.10262	6.38529	6.06677
7.55075	1.00000	1143.52771	8.33494	4.54357	8.73590	52.31002	51.955	34.65287	37.50466	8.39344	5.22778	8.56402	21.54168	6.54568	7.79733	8.35443	5.49319
6.83503	0.00000	1107.40331	6.93793	8.03595	7.55921	50.23413	36.21544	38.33190	66.75827	8.38497	65.93249	8.77146	25.56373	10.92773	7.83459	6.83557	5.80257
5.80625	0.00000	1109.03589	5.73454	7.51133	8.30535	43.32996	55.39485	49.68594	42.37808	8.49899	43.83992	9.09715	15.67819	7.79823	5.37400	7.04513	5.24669
9.78505	1.00000	1110.08443	5.36664	9.84035	2.76727	28.76579	42.35843	69.80225	31.41193	6.56613	-71.05977	10.92409	16.58074	7.93313	5.76328	7.33705	8.79167
6.06970	1.00000	1167.23186	6.11201	8.33912	3.07736	49.19563	34.09611	36.23232	54.32898	6.85623	-118.10583	9.20156	19.90006	8.60398	6.51895	7.20101	8.89714
11.52171	0.00000	1132.94657	4.81147	10.63329	16.11400	53.06632	37.35813	68.31072	47.60357	9.17055	-6.03731	7.38951	10.47963	8.03542	7.41538	7.80942	8.82421
10.33265	1.00000	1156.06134	7.35795	9.50818	7.81773	21.54868	53.69786	42.76454	41.30715	7.93690	-2.68758	5.88989	19.94413	7.58740	6.42076	8.00558	10.20359
7.28160	1.00000	1115.37215	7.59486	3.76476	2.32259	56.48521	14.66	63.03635	69.25519	6.78614	120.56528	9.66673	2.32251	5.67900	7.12975	7.85832	7.15043
4.39037	0.00000	1115.28792	7.58579	6.99435	2.59602	72.24946	-7.81667	71.49844	47.05499	5.56591	112.01667	8.04475	11.31658	6.08476	7.47192	8.34821	5.96397
5.66333	1.00000	1166.68745	5.12049	6.56314	2.30853	51.01002	43.78956	59.80214	60.17185	7.22252	7.60872	9.94545	25.89579	10.04670	6.43138	7.33486	8.99048
9.66882	1.00000	1166.47583	4.49221	4.28529	8.88559	59.27181	43.54072	57.08895	55.66413	8.58778	-116.56346	10.69243	6.55184	3.96380	8.77758	6.98296	8.60406
7.02142	0.00000	1074.10892	8.34524	7.71613	4.05129	25.50180	38.91817	37.03669	41.29477	7.83774	-78.19444	9.09561	23.25496	9.51767	5.98896	10.32562	6.45502
6.41079	0.00000	1170.63898	6.56785	6.91011	3.73762	69.22105	41.24264	56.60350	43.03619	6.90687	16.50104	8.78832	21.11261	5.20073	8.14363	8.11288	5.66145
9.52685	1.00000	1135.76135	4.27632	9.85984	3.78182	64.24439	52.14	39.75229	68.73617	7.22018	5.58472	10.79952	12.34066	8.30974	8.40986	8.40901	4.62393
6.41663	0.00000	1127.45851	7.39243	7.65294	3.13049	64.01956	40.98894	68.10163	43.80147	6.49773	28.67582	8.89651	20.04018	4.65993	7.05051	5.78781	4.85336
10.36584	0.00000	1103.03635	6.70825	5.29127	12.40480	46.27424	-10.33333	52.32494	61.75751	8.71357	39.28333	10.89471	15.89882	8.40514	6.28006	9.08147	7.78487
8.28024	1.00000	1139.24624	7.88546	7.24385	22.22437	44.58518	37.52487	44.98080	69.81428	9.57081	-77.55777	6.68000	18.10931	6.94176	6.49098	8.33588	9.30940
9.14652	1.00000	1146.33033	6.20176	5.78703	3.55149	50.03090	15.46063	46.83315	35.68026	6.73130	99.89166	8.20921	15.36582	5.30901	6.76644	6.73431	7.56982
8.28156	1.00000	1103.21369	5.70848	9.61022	4.18572	48.54213	35.88264	54.71373	43.94449	7.39224	-80.08199	9.27225	7.63644	7.82905	5.21735	8.12628	7.35898
7.08859	0.00000	1157.59613	6.96223	9.16903	3.76916	63.74336	41.63976	50.00023	58.05345	6.84795	2.35739	9.18949	0.46643	9.68713	6.28971	7.85138	5.70754
6.67390	1.00000	1136.78480	5.93646	7.99648	7.61096	56.58804	44.59445	52.92032	56.63219	8.00162	11.04979	9.86097	10.49194	11.62762	7.71329	7.39692	8.64069
6.70148	1.00000	1196.08755	6.34700	8.76564	8.50623	51.07214	-20.88231	33.92360	41.01158	8.41905	55.4504	9.36923	15.65119	9.20235	9.04831	8.06187	10.11760
7.64644	1.00000	1165.15409	7.10203	5.09540	2.92829	44.33061	-1.9487	42.46621	54.46886	6.70430	30.4347	9.68933	3.22890	6.43423	5.44058	5.85140	8.88497
8.90067	1.00000	1196.50933	5.82340	9.58230	0.74470	38.87307	45.35	55.53948	54.64607	5.44454	126.28333	10.27342	10.52830	10.49555	7.47923	9.13208	7.58316
9.35042	1.00000	1162.15753	6.85747	7.33307	2.90207	63.63656	53.30972	49.45459	64.66307	5.99921	83.62389	9.59545	9.70197	8.08790	8.12893	8.40610	7.52737
9.07607	1.00000	1124.32018	6.38070	6.51734	2.83375	43.38640	55.82885	48.76524	36.13563	6.54771	-4.21376	7.74027	0.66219	6.12348	8.73581	7.19534	8.10577
