Pb	CO	longitude	latitude	O3	CH4	TEMP	warning	PM2.5	PAHs	NH3	PM10	SO2	PRES	C2H3NO5	NOx	H2CO	CFCs
49.57294	8.06367	4.8951	44.92801	7.45151	9.91830	17.01202	1.00000	8.03755	8.27852	7.19221	10.84408	9.99205	1122.73168	4.32446	10.09636	64.16667	64.45950
29.89391	8.31221	51.0193	35.6803	10.98432	6.94871	14.14731	0.00000	8.49808	10.11235	6.48565	4.90475	6.91197	1188.08321	0.19977	9.16774	25.99726	60.46008
47.85771	5.63221	38.12408	53.77166	5.53806	11.36054	24.92876	1.00000	9.81083	5.63485	7.91881	9.93803	8.21769	1171.95996	1.89991	9.53472	36.73037	51.46712
40.14173	13.05789	-42.29444	-4.24444	13.02268	8.52623	10.77437	1.00000	8.31484	11.44700	9.42889	7.07588	9.42265	1059.43450	0.32364	9.04032	42.65569	53.39710
51.29035	5.88409	8.70745	49.03685	6.75289	7.35528	27.26941	1.00000	8.73506	8.54315	7.14383	7.21655	7.71544	1096.72763	0.28276	7.30253	33.47546	33.95002
50.70005	9.19446	29.65806	-4.83	8.31130	9.45640	-2.76534	1.00000	7.65329	7.85226	10.59914	10.49474	8.60339	1108.89896	3.14627	10.47976	45.83731	54.50683
51.41545	8.44599	34.75699	31.39547	8.21507	12.28626	36.32121	1.00000	7.75232	6.74792	8.15104	9.29890	7.14788	1167.38605	1.02680	9.78397	57.72811	40.88726
25.32472	7.87185	19.27498	50.20528	8.50116	6.38188	16.30592	0.00000	7.19393	7.89151	8.23877	10.54946	8.41773	1110.16624	3.28497	12.38010	79.04503	47.81766
49.78987	7.72749	36.36339	0.03813	11.74314	8.06362	29.48988	0.00000	9.65425	9.04884	8.67619	7.42291	9.37331	1131.97525	0.30513	10.78097	31.17371	32.86979
31.89169	9.65379	-68.30472	9.91861	8.99687	6.71072	-2.56751	0.00000	8.42610	4.34602	8.32906	8.37784	6.32060	1102.21755	0.47621	7.50693	48.15168	46.84668
29.41479	10.11410	37.3825	37.05944	8.55286	5.28599	20.23194	0.00000	6.77285	8.09285	9.05001	3.99954	8.26502	1051.03229	0.20888	4.78094	20.53417	66.57398
49.75459	9.97245	75.16878	30.81383	9.11885	6.35361	26.68264	0.00000	9.34806	9.57236	8.10245	4.88247	7.14137	1179.91184	0.18761	6.14849	31.61801	26.78338
33.69479	5.33906	122.22833	40.66482	8.11778	4.47324	12.56159	0.00000	7.81913	8.84958	7.85427	10.93799	5.29796	1057.65896	4.79300	12.64270	45.07580	47.08980
55.25657	11.19441	29.65806	-4.83	11.00105	8.33121	26.78072	1.00000	7.38148	9.68645	9.24123	8.53373	8.57768	1168.79902	0.60942	9.04271	71.48965	50.63704
36.12452	5.41874	2.18967	48.8765	10.63360	6.31387	11.60067	0.00000	9.28945	10.52096	9.31231	8.38477	9.97983	1198.77034	0.55915	7.97469	51.55731	60.30226
44.72954	10.54483	-52.35558	-14.66463	10.88002	8.33676	35.94055	0.00000	8.18629	9.93177	6.07502	8.27719	8.95250	1055.53327	0.47433	8.22881	31.49378	36.02061
41.83519	5.57854	35.59642	3.11988	9.91887	6.67827	25.34019	0.00000	8.04003	8.59020	8.04474	10.05494	8.06593	1096.08966	2.05575	10.08809	54.31203	52.06353
36.15274	10.78994	51.49621	36.64852	9.61777	9.15359	12.36460	1.00000	5.30942	10.35693	8.01745	9.70821	8.06636	1102.48394	1.47984	9.92276	39.48151	21.02413
28.94246	7.01442	-98.1664	19.32932	7.75803	9.91964	2.65792	1.00000	8.82900	9.61131	9.24219	8.05578	7.91658	1184.51452	0.43339	5.85474	47.04653	64.36352
60.76174	10.82632	133.42825	45.47885	12.36902	8.16711	21.41256	1.00000	9.56554	9.08601	7.57913	6.61758	8.73350	1115.65098	0.26120	8.22263	41.01957	61.44668
44.75773	9.32866	-96.67834	34.77453	3.46723	13.67751	30.32226	1.00000	9.43994	8.58279	8.54595	4.75882	7.57043	1153.58799	0.17161	6.44698	51.05784	36.18406
27.15147	10.88872	10.03988	53.6052	9.38534	5.27728	6.96614	0.00000	9.55283	4.68104	8.95519	8.15618	7.93284	1095.66271	0.47966	6.17720	40.10966	34.76006
40.27931	6.83873	31.4976	26.67319	9.27436	6.63376	7.93584	0.00000	7.09249	7.28622	7.24121	10.18660	7.61643	1095.99130	2.37171	11.22796	58.70253	66.12023
47.07902	5.56928	70.91106	29.38242	6.68575	5.89142	-0.74528	0.00000	7.62450	9.84478	8.93902	10.84279	8.04090	1172.36532	4.30337	9.10549	48.91970	63.65728
33.42497	9.95348	45.36561	41.09246	9.01502	9.84750	17.38463	1.00000	7.72731	10.63658	8.06033	10.36373	7.96414	1147.55429	2.74154	10.64725	41.58998	43.04012
28.76056	6.28044	99.95469	13.51825	5.10582	6.65606	25.98426	0.00000	8.28874	11.27880	7.19631	11.13883	7.56657	1130.45070	5.81284	9.82196	39.34888	48.34822
	6.70742	101.18445	13.44581	6.56770	11.28440	18.91013	1.00000	7.96108	9.42467	8.67684	11.30672	8.43845	1138.20067	6.79639	10.52366	58.78961	59.32531
34.57162	5.90476	-38.94722	-15.675	5.49765	8.27277	21.33635	1.00000	6.69089	9.55083	8.05973	5.73842	8.51538	1101.63978	0.22527	7.11443	45.73838	45.76391
63.27876	8.93304	2.25	50.75	11.27648	7.76952	22.37068	0.00000	7.24373	6.86696	6.61854	8.73934	6.15712	1178.56811	0.68642	9.62189	44.81963	56.01074
45.00974	5.75373	-77.37331	37.60876	8.91739	6.38792	2.33629	0.00000	8.54253	9.21471	7.55328	10.15078	8.25335	1122.36988	2.27065	9.57834	47.27333	46.33093
49.61894	9.31699	126.835	37.65639	9.25995		5.50448	0.00000	8.90242	9.87235	7.89751	4.36728	8.89250	1085.24384	0.20034	6.08274	59.33333	38.82485
44.79513	11.95266	125.51176	42.64031	9.88105	9.88496	22.34559	1.00000	9.41240	12.11667	7.54319	9.86050	7.55783	1052.72961	1.76312	11.64246	23.71842	22.88733
36.41625	11.02177	34.34691	61.78491	8.36742	7.98295	15.12652	1.00000	6.80173	10.91115	8.64835	11.55218	8.75165	1056.33737	8.68001	9.29899	61.28777	49.90210
45.14675	11.03523	16.54165	68.79833	11.20276	8.19183	26.28225	1.00000	6.78844	10.22788	7.59702	8.08799	7.07496	1139.73104	0.47567	8.17641	36.79062	49.44446
33.17374	7.48424	104.64992	14.64056	11.46460	8.87824	33.22506	0.00000	7.58180	10.88020	8.78635	7.32942	7.75369	1080.59549	0.28439	6.51634	32.44749	50.08046
45.89206	7.02242	-1.47217	53.46506	7.61077	11.35424	4.38527	1.00000	7.66065	9.14554	9.47082	8.19631	8.43305	1111.08039	0.48774	6.54604	61.34513	53.81769
47.74750	9.14974	10.03988	53.6052	8.39711	7.60136	5.52300	0.00000	7.58062	4.07397	7.39011	7.85929	7.76649	1083.68994	0.37749	6.62377	48.27533	62.43611
43.26655	9.33289	-95.36969	35.74788	10.35226	10.57025	22.52490	1.00000	6.82074	8.97205	7.19956	8.39343	8.27158	1099.29349	0.47200	10.44409	51.90701	53.17143
38.60871	7.47336	10.03988	53.6052	5.31297	9.72366	31.85747	1.00000	9.22436	9.06011	8.92464	4.38904	7.42385	1077.63950	0.17592	8.49108	24.97290	42.84253
50.68598	5.75628	4.52529	50.71229	12.19988	5.00068	16.63679	0.00000	8.38205	8.96034	7.58385	8.07289	9.35116	1157.74212	0.47192	8.55678	49.54829	46.44763
39.25994	7.90494	72.54064	31.82539	7.20126	9.79759	21.73132	1.00000	9.44535	7.40618	7.83813	7.10849	9.86214	1196.01404	0.24525	9.94311	43.31414	29.89916
53.72217	9.08301	4.85668	36.27462	7.23872	11.86571	16.77208	1.00000	9.01562	9.50804	8.16431	6.17132	6.28972	1154.52918	0.20364	6.54205	27.04110	49.70391
40.63932	9.18570	136.61667	36.53333	10.88671	5.11193	24.10828	0.00000	8.65085	10.93330	7.92062	3.12003	7.33494	1061.85627	0.14786	9.68554	45.79205	24.28574
41.87649	10.11971	-70.6996	-33.59217	9.05637	7.02528	11.14316	0.00000	9.36184	6.89285	6.73656	7.87821	8.26880	1156.96489	0.46147	5.53134	42.52134	52.27847
43.26692	6.69703	-45.94722	-21.42917	9.18775	6.41555	28.48620	1.00000	9.22604	10.29937	7.37151	6.67380	9.05353	1055.70255	0.21364	7.68630	51.08926	37.19587
53.24225	8.55657	102.05461	6.25947	9.77193	11.94799	-2.60311	1.00000	8.40062	9.24022	9.00599	8.49377	6.22621	1114.41692	0.55290	11.56713	59.16607	45.55716
53.05196	6.01963	34.34691	61.78491	8.55075	12.21196	5.18656	1.00000	8.60254	8.62233	8.71123	8.67807	9.30409	1162.16317	0.67802	9.94951	45.33265	70.85729
46.94166	10.83508	30.79165	-27.76952	8.85334	8.85042	9.14327	1.00000	7.26189	10.54211	8.27926	10.75143	8.07265	1106.83945	3.91917	9.27985	57.18658	43.79145
31.52530	10.73085	34.37389	40.1675	7.94341	5.37827	27.83172	0.00000	6.52724	7.34459	7.57478	4.56872	7.20810	1161.76313	0.19191	4.46148	44.27786	51.46853
44.74208	9.25774	-37.03861	-10.90889	9.89248	9.66757	9.11112		7.75134	9.35182	9.84898	8.60646	6.44397	1124.35961	0.63544	9.35430	68.12476	42.48772
64.59399	7.67612	-1.60452	42.06166	9.58297	10.04200	21.99866	1.00000	8.12456	8.53029	6.96580	8.11552	6.67645	1190.98271	0.40483	8.43639	59.76737	48.91852
40.55673	6.04142	-48.67028	-28.24	11.60894	6.95703	8.26474	0.00000	8.60310	8.27985	8.99269	9.32902	9.20277	1142.75337	1.07016	9.99785	69.58408	52.14006
36.00964	6.39952	6.76111	53.16167	6.55450	7.71803	29.21002	0.00000	9.13518	12.09178	8.05299	10.12234	7.79160	1106.44244	2.25068	8.63045	31.93771	35.97036
35.81584	6.36188	77.9129	25.6439	7.40889	9.90515	16.76112	1.00000	8.79575	9.68862	8.40327	7.99159	8.10111	1090.17142	0.34180	6.57809	58.57297	62.72168
48.79388	11.64946	14.66737	41.55947	9.66822	7.74019	-3.47139	1.00000	8.99871	10.34796	7.64963	10.36038	6.59939	1053.78742	2.75492	9.28500	23.54017	76.52219
49.05781	5.78708	47.1192	42.819	7.63052	5.74009	20.38842	0.00000	8.50242	8.60388	7.25127	10.64593	7.09232	1073.93721	3.56127	9.50549	26.76030	45.81959
36.69388	7.75428	-77.37331	37.60876	12.05273	6.78790	17.00659	0.00000	9.04720	7.97203	8.27189	8.75392	9.02800	1053.14391	0.72460	11.65300	60.16251	39.45124
37.86054	9.84003	3.50309	34.15429	9.41254	9.00749	-4.65319	1.00000	7.43614	9.75954	6.96993	9.74595	6.87311	1189.57440	1.56414	8.89292	47.97638	41.73347
33.30639	9.61617	42.85693	39.22493	11.37861	8.80738	14.39315	0.00000	6.71076	6.40044	7.90598	9.08868	10.18501	1106.10950	0.84428	10.95699	68.99577	63.16638
42.05894	9.53948	-48.59278	-23.7975	9.40214	6.90003	30.85345	0.00000	7.24916	8.33578	9.28982	6.46253	8.53736	1124.10495	0.26084	6.56130	56.53480	50.45643
51.55499	5.96738	-42.19667	-21.41222	7.30387	6.03072	12.93985	1.00000	7.43311	11.63774	10.17099	5.35187	7.34699	1118.79963	0.22215	4.70317	43.17041	45.97576
50.35500	5.05102	128.62667	34.8825	5.92221	5.80149	13.05343	0.00000	7.27504	11.46755	8.84095	10.74357	6.99847	1128.86473	4.00789	9.29097	38.31540	49.12763
35.35112	5.88134	51.49621	36.64852	6.03348	10.85030	0.45888	1.00000	7.67943	7.62107	9.36193	9.27242	8.26724	1127.94198	1.09499	6.59717	46.66297	48.86086
49.21558	5.51660	85.83636	25.66795	4.56522	7.78458	21.64926	1.00000	7.95802	7.76046	7.31382	5.84381	7.80446	1117.64701	0.17377	8.99140	53.25030	56.04211
41.61038	10.81448	3.50309	34.15429	8.37646	6.40620	3.59956	0.00000	7.99680	5.59150	6.44245	7.87670	6.94385	1182.75181	0.41499	5.82267	52.55919	51.17632
44.30723	6.71490	104.09701	-1.26424	6.70142	11.25631	7.13556	1.00000	8.24943	8.59492	9.66993	8.53866	9.64183	1168.64991	0.53774	7.13394	61.59602	39.65076
52.41715	9.94508	29.47306	0.49113	8.07106	7.94977	24.65264	0.00000	6.56125	2.36743	9.04864	10.38132	6.69930	1185.89799	2.80592	3.96539	21.43792	52.41344
47.63387	6.75003	29.41824	45.99194	5.44104	10.21869	12.62107	1.00000	7.77866	7.57223	8.04405	7.49927	8.26308	1130.88860	0.30239	8.71862	64.73530	27.37883
38.97063	9.77152	106.88324	47.90771	8.04696	7.16953	31.38739	0.00000	8.02520	5.68001	8.59734	7.01357	7.19195	1130.22047	0.26455	5.54143	46.76008	47.98880
44.39470	5.20529	-3.52751	50.7236	7.52310	8.54542	11.06703	1.00000	8.88025	10.84256	8.55941	7.61276	8.37930	1127.38058	0.37300	5.80189	68.85685	
33.31722	8.97119	-60.94228	14.67751	10.00916	7.61348	10.05196	1.00000	6.90992	7.60503	6.86733	8.46325	8.53757	1123.28533	0.54721	7.33639	35.74930	45.68743
31.24501	6.33136	38.07083	54.90083	7.33669	10.55041	28.47712	1.00000	7.06626	9.18142	8.21633	8.21794	7.79884	1058.35720	0.55292	7.29765	53.26173	69.22859
50.27262	10.71044	101.44167	0.51667	7.14997	9.29218	28.20397	1.00000	7.17315	10.87520	8.83205	12.89193	7.91407	1059.01932	32.58695	11.46997	37.18663	42.42200
36.39617	7.47005	-77.43532	20.14298	5.47380	8.94777	15.72405	1.00000	8.34605	10.19060	8.09332	4.43050	6.90538	1063.64682	0.15451	6.17008	29.26259	61.05743
36.28844	11.28867	53.26023	54.39304	9.83282	7.93377	19.64043	1.00000	8.14647	10.07821	10.10523	9.87919	9.54822	1058.12781	1.78451	8.79512	31.87115	14.57507
64.05574	6.59966	104.1451	15.79408	7.12306		18.64600	1.00000	8.08041	9.58421	8.35566	6.04050	8.48346	1074.06277	0.23396	6.19883	50.85515	69.52589
51.72283	6.27227	-48.29694	-20.87306	9.75879	7.97397	7.02767	0.00000	8.02645	11.07994	7.91224	9.06751	8.19688	1084.64809	0.90045	7.35978	45.55313	55.53984
43.52679	9.89216	13.63617	50.50301	9.42951	10.56695	29.27851	1.00000	8.07338	9.61468	6.38625	9.55030	9.09217	1102.08548	1.28954	10.56599	67.08848	41.89790
33.73056	10.85878	-2.68758	53.69786	8.09623	5.42188	6.06734	0.00000	7.73173	6.47323	6.29742	5.79647	7.71448	1112.37955	0.22448	4.56811	32.87550	67.19688
50.23287	6.49420	-97.50417	25.87972	7.68283	7.63250	20.42819	1.00000	9.72727	8.77342	8.28444	7.14419	7.34293	1147.03356	0.29723	6.22210	57.31048	39.37470
34.80506	10.14774	10.5511	52.47774	11.60738	10.41571	4.80521	0.00000	8.28020	8.98576	7.64261	7.13485	9.00579	1116.61025	0.28934	7.65855	32.01090	55.07629
47.10248	6.88560	-89.99038	38.58894	6.02361	10.40817	27.96598	0.00000	8.53084	9.04460	8.50153	6.65830	8.72565	1055.86150	0.30260	6.36838	27.65573	59.01199
52.64166	5.66368	114.10479	22.37066	10.39147	5.72789	-12.62532	0.00000	8.61692	9.37306	9.05642	9.07962	8.99291	1135.89100	0.91497	9.53391	41.43350	43.97311
43.28006	5.72404	0.93333	52.68333	5.35800	14.67439	13.38129	1.00000	7.49074	9.00601	7.38249	12.20006	8.29726	1052.36703	16.44275	14.12353	57.49238	56.73535
51.35281	6.43165	0.57856	40.70995	6.26733	12.15259	21.00158	1.00000	8.19010	8.88266	9.65708	7.88481	7.66283	1120.07454	0.38037	8.28382	45.42333	55.91494
43.34784	10.26341	120.03308	28.88162	9.37002	6.48603	23.34356	0.00000	9.07653	5.53341	8.61880	8.63715	6.62916	1152.44391	0.62001	5.96376	36.50326	39.26874
57.34026	6.67457	7.11393	51.08468	9.86466	6.36796	-6.61671	0.00000	9.58204	8.89842	8.41419	9.40682	9.04958	1148.81636	1.23242	9.55178	49.69480	55.43273
30.97305	9.08304	-40.7475	-4.16694	8.32338	9.12251	19.74664	1.00000	6.88540	8.76494	9.16097	10.40981	8.64522	1142.96865	2.90416	9.44867	59.56947	54.48583
63.98671	9.96616	15.28318	-4.26613	10.31797	9.20670	22.32668	1.00000	8.85338	9.99024	5.36388	8.68837	8.05401	1055.85456	0.67419	8.85356	56.45407	43.38784
33.23614	9.30699	12.1369	51.04962	9.54320	9.30714	30.99965	1.00000	7.78262	8.75772	8.11487	8.92619	7.90125	1143.00934	0.82475	9.02034	24.37739	28.63110
35.17750	8.80191	-25.66689	37.74615	10.13160	6.77530	21.70139	0.00000	8.86432	6.29161	7.46953	7.27153	7.53639	1080.68669	0.22027	7.12415	54.59194	54.17367
40.50831	7.31812	27.46153	-21.44236	8.93116	11.95511	-2.47066	1.00000	8.82173	10.41974	9.89152	8.94420	6.91520	1166.60016	0.83158	10.39914	13.56861	52.61470
51.72712	8.73275	-73.95097	40.72371	9.01174	7.81974	9.40717	0.00000	9.21342	6.60423	7.98551	7.10686	9.77309	1191.33941	0.26657	5.13800	37.03475	34.96743
60.02478	9.09384	-74.95472	10.98778	5.13723	12.12815	12.46130	1.00000	8.63718	9.01340	7.77040	4.60078	7.83367	1061.78182	0.18007	6.18612	56.37148	52.37611
27.99968	6.33481	133.42825	45.47885	6.26285	9.94259	8.63706	1.00000	7.55158	7.79486	6.54130	7.90540	8.37554	1157.87012	0.33808	7.64849	61.64941	31.50192
53.95817	9.80516	106.88324	47.90771	9.03393	7.54574	14.80325	0.00000	9.84663	5.90841	6.13380	8.34504	6.80073	1165.74957	0.43058		50.43516	53.38956
39.87998	10.89541	-76.88442	40.2737	10.48099	9.61861	21.18200	1.00000	7.18849	11.10747	7.19726	8.98701	6.75422	1141.69426	0.82607	10.56495	36.07400	35.99668
34.70340	8.36190	-42.29444	-4.24444	11.91788	8.12830	17.01423	0.00000	7.73596	9.80742	7.55145	7.58206	8.23339	1064.47196	0.36565	9.29842	64.87801	23.37473
26.88251	9.64226	19.27498	50.20528	9.15366	6.92344	8.86361	0.00000	9.56594	4.85826	8.56469	7.73308	8.10980	1111.34007	0.41893	6.11934	26.75430	29.40980
46.50098	9.90736	11.412	45.50369	9.31309	8.33571	16.77052	1.00000	7.53898	9.54113	8.38882	9.89003	9.59162	1198.26352	1.79467	9.26817	30.18431	48.98183
62.30259	5.26778	23.225	43.4125	9.84918	6.09146	19.11543	0.00000	7.44541	10.70740	7.38253	8.50493	6.98574	1168.53246	0.61385	4.55980	39.83577	45.30346
21.48116	5.51753	-79.59415	-2.13404	4.79481	9.08607	18.79519	1.00000	8.10457	7.36568	8.30169	6.95197	7.67711	1136.91276	0.17189	7.72473	53.92332	42.29178
40.41058	9.52499	125.51176	42.64031	9.24803	9.72365	16.98812	1.00000	8.65529	9.91361	7.79484	9.49795	6.16144	1142.58352	1.27168	9.80088	35.42289	44.41680
50.11611	10.36316	-95.30106	32.35126	9.42561	5.38352	16.78556	0.00000	8.17973	3.38758	10.24454	7.04427	8.48383	1068.79865	0.25650	7.76754	19.97589	51.87590
33.32883	11.13652	122.74754	40.85158	8.20098	5.93246	19.45846	0.00000	9.29824	6.53436	7.57202	6.63039	8.28883	1050.80026	0.20707	4.40665	42.18014	48.48201
45.66924	10.19506	73.97117	31.96258	11.12633	8.86698	26.56077	1.00000	6.88162	10.21105	8.65067	7.59947	8.69040	1164.84460	0.33234	8.58086	71.55059	49.41892
48.57951	9.18581	128.9889	37.1759	8.76524	10.67671	12.17132	1.00000	9.08498	10.95102	8.05516	9.66276	7.51140	1102.92302	1.44295	10.14233	20.50307	72.29179
28.58438	7.17189	-77.37331	37.60876	5.99705	9.13824	15.83958	1.00000	7.68065	9.46678	8.39098	6.19226	7.41881	1130.56361	0.21216	6.55022	60.71044	40.97388
51.09321	5.83827	24.6522	60.2052	10.29023	5.62966	11.44407	0.00000	8.32841	9.75575	6.16028	9.01523	8.75048	1165.74981	0.84304	8.43625	56.01517	50.22550
56.25890	9.00107	-76.70944	-11.94306	9.35154	9.45977	18.41632	1.00000	8.16196	8.82362	8.13722	9.11028	8.23779	1057.33386	0.89838	10.00251	42.04452	65.88968
50.41655	9.60265	2.25	50.75	9.99200	8.08918	14.07480	0.00000	8.50305	7.60714	9.76515	8.75864	9.24528	1127.56675	0.72062	10.92349	39.19597	56.55548
52.42652	10.50470	14.01481	42.67164	8.59806	6.46213	10.33040	0.00000	7.94630	2.89688	9.22524	8.82605	8.55680	1066.24617	0.69167	5.63742	39.68264	55.55280
66.82701	11.26104	120.14278	32.50611	10.48849	8.44184	28.85774	1.00000	9.06911	10.18113	9.11407	9.13657	6.77691	1125.69125	0.93328	9.47442	52.75135	53.08986
56.19897	7.91235	120.03308	28.88162	6.93940	8.72955	19.27265	0.00000	8.97569	8.40904	8.66221	10.31559	7.78642	1068.32518	2.56563	7.38085	43.79203	46.53491
32.45264	9.55769	112.19028	30.35028	11.26193	10.18586	3.90416	1.00000	7.39185	9.02429	8.22755	7.23102	8.70531	1181.35320	0.36102	9.56405	40.80023	69.79283
54.18949	5.36410	43.67663	53.53041	5.10736	6.87892	34.46150	0.00000	6.50928	9.76102	7.55218	11.80568	8.00440	1187.05556	11.02989	10.38713	45.26995	32.94880
46.35912	6.60008	-85.43772	10.63504	6.49542	10.15200	26.60968	1.00000	7.93944	8.23935	7.58665	7.79849	8.91684	1103.09856	0.43023	7.85381	59.37773	60.76677
36.43976	9.46425	151.07986	-33.88096	10.83370	11.56600	17.86969	1.00000	7.97344	11.39004	7.71175	7.53152	8.20273	1139.54793	0.28479	10.34740	20.97572	67.51731
27.14372	10.83036	139.6853	35.815	8.74436	7.20879	20.95265	1.00000	8.27478	9.23306	8.77863	11.17541	7.67655	1136.56034	5.99150	8.56629	39.51191	48.08432
40.39150	7.27318	-71.23106	-32.45242	7.46756	8.21205	32.75122	1.00000	7.31233	10.13586	7.70618	6.00601	9.80104	1183.84817	0.25086	6.36205	57.63870	52.65762
58.49622	8.89242	120.74221	31.64615	11.30070	6.30809	21.38051	0.00000	8.57674	6.64825	7.92265	8.87778	9.47859	1182.65701	0.79872	12.05655	59.02196	50.62801
61.11398	7.34691	19.91667	-11.78333	10.26305	6.44140	21.97426	0.00000	7.80392	8.53410	6.73591	8.76402	7.05283	1153.78992	0.64226	8.83367	25.08347	34.99779
52.62206	5.61319	6.26667	51.21667	8.61890	7.22278	25.94244	1.00000	9.62170	10.66967	9.00994	8.17537	8.37232	1050.53248	0.44515	5.40432	33.61348	54.44024
52.85608	8.52751	-117.79394	33.76446	8.63501	8.00593	28.16972	0.00000	8.08659	10.03874	8.12365	5.18608	8.72681	1092.18569	0.12191	7.10112	40.51800	56.34302
40.29593	6.04277	-102.04897	19.64745	5.85801	8.19435	17.97907	1.00000	8.40409	8.39523	8.90666	6.72488	8.82204	1118.02956	0.23817	7.98170	44.33312	58.28334
44.84108	10.50288	84.63445	24.81757	8.39053	8.76424	22.03536	1.00000	5.94160	11.00177	7.81290	11.05905	8.14736	1199.68636	5.42122	9.82062	67.41239	41.44237
24.21937	7.54588	-25.66689	37.74615	7.14032	13.99590	8.43616	1.00000	8.17434	9.31075	8.17792	9.10563	7.39013	1121.23820	0.90833	5.35719	72.28138	25.17510
43.37131	7.38715	77.9129	25.6439	6.45999	9.83805	19.87357	1.00000	8.34848	8.26719	10.25649	6.41965	7.75624	1199.11350	0.25072	8.67527	48.84904	48.51419
29.18853	7.92837	-97.54667	30.5427	10.64637	6.76394	13.44186	0.00000	8.35017	10.94728	7.34691	3.95447	8.20795	1177.54677	0.22037	7.22138	31.88599	46.29380
68.13903	7.99856	-4.83076	39.96348		8.92021	21.81117	0.00000	8.89279	9.78315	8.55561	7.91173	8.17553	1097.15275	0.37100	9.13674	44.39208	30.47718
33.91175	7.38527	144.23058	-5.85746	12.10195	6.28701	14.76029	0.00000	7.35041	6.91544	9.00733	8.65257	7.65100	1112.36410	0.63246	9.76521	33.77396	51.05173
45.50142	7.95625	136.61667	36.53333	6.55599	10.44841	24.73650	1.00000	9.40018	9.17424	8.43631	5.66048	8.74766	1126.63048	0.16214	8.11536	58.27889	47.34436
43.05573	8.75223	-103.42897	20.28527	10.48388	6.48728	46.43000	0.00000	7.68129	7.02875	8.85730	8.97980	7.19799	1134.73777	0.86254	11.01129	38.08805	61.76459
39.18130	5.90219	34.34691	61.78491	8.17689	6.60481	14.50104	0.00000	8.23531	10.11867	8.70015	9.55068	9.82427	1102.78162	1.39823	7.11596	37.74264	54.40297
36.14485	6.77318	-25.66689	37.74615	10.10369	7.03240	10.19050	0.00000	8.12005	9.51138	8.96604	9.42183	9.47071	1189.60081	1.25085	10.30909	23.68551	57.05452
36.08604	12.40383	-72.97261	43.61062	12.03939	7.11815	23.31242	1.00000	8.43442	10.86209	8.12818	7.92517	8.07754	1068.15331	0.34969	7.53998	33.80958	38.75124
63.37361	8.59542	-8.2503	37.08819	10.14483	6.83917	10.82463	0.00000	7.89828	8.08551	7.88697	5.98651	6.25851	1165.82136	0.29205	7.16321	59.50082	55.61500
46.52169	10.97567	135.21667	35.06667	10.39404	8.34646	20.16758	1.00000	6.71437	9.78411	9.26430	9.02752	8.87443	1065.74242	0.88409	9.26278	48.91981	79.01884
47.07683	6.46409	10.5511	52.47774	9.37441	7.62764	23.52354	0.00000	8.82432	11.98445	8.17572	8.03293	9.23109	1174.45116	0.38623	5.62712	32.51806	51.21366
40.84280	4.55002	-1.60452	42.06166	6.72695	8.72667	-2.30746	1.00000	7.17268	9.54953	6.92885	9.20052	8.51333	1106.41539	0.95308	3.82913	18.07453	57.81698
44.55570	12.62445	113.13148	23.02677	11.69746	8.27071	30.90976	1.00000	7.80848	12.30479	9.58904	8.19719	7.68363	1094.62937	0.43845	8.95552	9.23175	44.20792
