PM2.5	PAHs	CH4	NOx	latitude	O3	warning	H2CO	PRES	SO2	longitude	CFCs	TEMP	NH3	CO	PM10	C2H3NO5	Pb
7.21657	8.23899	7.02536	9.87780	41.09246	6.41934	1.00000	28.01296	1071.37909	9.03106	45.36561	61.81804	12.72754	9.67313	7.15561	7.77604	0.65297	49.77145
6.87730	9.43833	6.49170	4.11542	51.67822	8.78752	0.00000	57.12838	1166.46537	10.30442	33.9162	76.32130	18.35598	8.80090	9.72928	8.86402	1.24201	45.31517
6.33013	6.60462	7.86906	10.60748	0.46005	6.27013	1.00000	41.56569	1095.34697	10.82683	34.11169	57.60385	14.79389	9.17480	7.75028	6.18871	0.35581	38.78518
8.63917	9.30850	7.94179	4.46528	25.67927	8.06178	0.00000	32.04472	1197.22835	8.53717	-80.31727	68.37819	3.31329	10.84915	8.22537	7.59592	0.46245	54.74926
7.46008	8.16119	9.07946	11.02241	-17.73648	5.32237	1.00000	54.86975	1063.11390	10.93912	168.31366	48.38416	14.08083	10.08417	6.68978	7.45625	0.47117	51.43144
7.36737	6.89370	6.34931	7.26615	3.31332	11.70924	1.00000	40.54621	1114.71887	7.79891	117.59152	52.49045	16.59185	8.35283	8.25053	8.27347	0.76550	45.75042
7.58956	8.93423	8.07520	10.04683	14.37395	6.81930	0.00000	63.93255	1054.87128	6.78273	100.48528	30.88819	19.05374	10.10389	7.93870	8.68775	1.12208	61.76586
6.58880	8.88491	8.80631	7.84725	-6.8048	10.96919	0.00000	60.65662	1057.09243	8.64890	110.8405	53.76534	-6.60221	10.62715	7.58513	6.02332	0.26526	65.05495
12.07615	7.72283	8.44460	5.70174	46.32313	4.49056	0.00000	55.15198	1197.23523	6.59979	-0.45877	31.69007	16.22143	7.83937	8.84683	9.03217	1.46847	15.17748
6.65197	7.67082	8.82981	7.51468	38.06084	5.20749	1.00000	41.63408	1162.77896	11.29943	-97.92977	53.95939	-2.02688	12.21043	7.71336	8.43404	0.89224	67.77479
5.63027	7.50625	8.09489	5.37235	34.5624	8.18371	1.00000	17.77719	1195.54018	10.31763	38.28402	62.09067	10.61223	12.26907	7.86625	7.57758	0.56347	31.67692
7.13987	8.83446	7.86804	8.66319	37.60876	7.25590	1.00000	54.54788	1123.81602	8.33013	-77.37331	45.06549	-3.93032	10.43329	9.23337	7.09728	0.40840	60.53724
6.99637	7.79613	8.94452	10.03311	0.49113	7.54686	0.00000	70.25712	1175.83450	7.32325	29.47306	51.07820	5.90357	7.44589	8.95279	8.61852	0.99812	49.75159
8.06820	9.81756	8.49591	10.49521	61.78491	7.12392	1.00000	41.58797	1096.75954	9.12085	34.34691	54.57157	20.48274	7.13861	8.00747	6.81498	0.35103	61.55719
6.81652	7.88815	9.59491	7.49493	-15.21194	8.23755	1.00000	62.53448	1072.39271	9.21725	-75.11028	50.74864	27.73948	9.12014	8.10754	7.18668	0.44078	51.53257
7.43282	7.22333	8.78118	10.22300	-8.43333	8.26260	0.00000	75.86009	1081.37016	10.61277	114.33333	56.03724	5.91978	8.77996	7.46153	5.65810	0.30770	54.08330
11.39183	7.86169	7.54545	7.42286	51.62907	6.54629	0.00000	31.19260	1056.25494	4.65538	-0.74934	27.24017	37.01071	6.32123	7.31494	9.69572	2.77892	51.03284
9.71033	7.72186	8.23155	6.79315	27.76056	7.06828	0.00000	61.45359	1060.47286	7.59853	-15.58602	21.04815	24.71683	6.67149	7.58208	10.58036	6.23119	44.28994
8.57484	8.49521	6.13840	6.17051	26.76628	8.29255	1.00000	68.26416	1142.38224	6.92110	83.36889	60.65420	24.11301	9.41402	10.91131	7.27067	0.49908	15.36474
8.38329	8.44477	7.98417	5.78516	34.86472	9.40824	1.00000	59.24054	1163.90022	7.68893	117.55417	50.70218	-2.12459	9.77054	6.69877	9.12257	1.67370	80.95593
6.43951	7.25934	7.52792	7.57474	52.86147	9.54463	0.00000	60.04109	1144.13012	10.38898	9.5926	60.90773	18.04588	8.80238	9.11321	6.77680	0.44779	55.71512
8.69643	8.03555	9.60122	7.55027	17.54907	6.55290	0.00000	50.40699	1166.92214	6.98185	82.85749	47.80628	15.48596	8.20267	6.63175	9.07499	1.60734	49.37625
8.27958	8.25081	9.05690	8.79487	26.2173	7.21985	0.00000	17.37608	1146.92810	6.45910	-80.22588	58.92975	-3.51754	7.01750	8.66143	7.91666	0.67850	56.59366
4.33339	8.12753	8.51213	7.99535	40.82232	9.57800	1.00000	41.46394	1187.84277	12.34503	-74.15987	57.26388	-0.69999	9.59130	8.85468	3.52881	0.15499	54.20215
5.30665	8.90987	6.80743	8.42158	43.83125	8.44950	1.00000	37.56899	1097.86813	11.95944	5.03586	53.52327	23.51185	8.65794	7.82114	3.52646	0.35421	62.04696
6.50662	7.81784	7.28834	10.23972	16.0438	6.88510	1.00000	34.19801	1117.15835	7.25975	120.4861	75.53817	27.95530	9.91794	8.02630	7.19376	0.38083	36.92657
7.39275	8.24411	8.83827	6.97651	41.15612	9.88718	1.00000	46.76100	1160.62884	7.08309	1.10687	57.09349	8.22261	8.05702		7.73375	0.64486	61.76452
4.78016	8.05100	8.75939	9.02655	4.73245	11.15111	1.00000	46.38706	1107.66237	7.16410	-74.26419	50.50438	23.48009	4.77668	8.60112	5.43182	0.21463	42.20905
9.41422	7.20217	9.33969	7.25598	40.94065	5.61414	0.00000	43.62876	1173.96521	7.71960	-73.99681	42.49583	13.93778	8.66416	9.62028	9.40443	1.96672	70.23636
5.81588	7.29780	8.46787	7.61681	6.45407	10.19462	1.00000	30.49658	1165.58284	7.39074	3.39467	51.47818	8.79402	6.15686	8.12737	6.99516	0.42470	52.22842
4.97545	8.40063	9.80007	7.99231	0.49113	9.43300	1.00000	30.34391	1155.16226	8.33818	29.47306	53.60950	25.19769	8.00683	7.22698	5.67693	0.08247	32.61962
6.70577	7.63343	6.78902	8.86053	-33.88096	6.47434	1.00000	31.30094	1134.43761	8.54186	151.07986	35.73590	9.33138	10.32947	7.96256	7.89840	0.66922	55.22402
7.52306	8.36911	9.08600	6.54100	36.21544	8.54009	1.00000	20.87831	1120.12608	6.01938	65.93249	65.31474	12.17755	6.27475	7.28716	5.09217	0.30734	42.96538
6.83099	7.97652	8.03097	4.51942	40.72371	9.34795	0.00000	51.24418	1196.91592	9.43591	-73.95097	66.47521	24.24934	8.50801	8.70456		0.51660	36.97044
7.01438	9.06547	7.73824	7.76115	25.49043	6.82000	1.00000	50.17741	1064.16867	10.75383	85.94001	85.29508	3.37089	11.21970	6.98188	7.85609	0.72668	39.61913
8.12887	8.87701	7.19834	9.44829	-25.54073	5.76503	1.00000	52.91236	1095.35448	10.26215	152.70493	38.23182	10.16890	9.64298	8.15902	8.51679	0.97797	67.65001
9.02883	7.69101	8.89453	6.38326	-24.19436	9.89929	1.00000	45.94602	1075.76454	5.69492	29.00974	73.64158	19.10885	7.12027	6.26149	4.44261	0.14530	34.08104
8.47241	7.68004	6.21117	6.49105	-28.24	10.00748	0.00000	52.75799	1178.95178	6.15028	-48.67028	26.83063	13.69259	8.40766	10.01011	8.54208	1.15009	70.56540
6.50971	8.31832	8.47644	8.94008	14.37395	11.00308	1.00000	52.16225	1113.03401	9.63851	100.48528	56.93956	15.13491	11.69456	8.94187	10.13643	3.90253	42.30734
5.33938	9.01911	8.41883	6.48567	40.72586	11.09806	0.00000	50.61378	1058.45581	9.45931	8.55552	72.02396	14.94922	10.30431	6.37096	6.43601	0.41717	52.62523
6.56473	6.34617	7.65472	7.81562	35.74788	9.76546	0.00000	55.98109	1130.50546	9.42279	-95.36969	47.00822	9.87155	9.38269	7.89246	6.59992	0.36941	64.17999
5.27812	7.51299	7.99595	7.19768	-7.01833	8.08572	1.00000	59.90496	1142.73733	9.08008	107.60389	64.25755	13.21798	8.55729	6.80020	8.92925	1.41491	58.72214
6.54067	8.71253	7.63386	6.34298	51.39323	7.96365	1.00000	44.21908	1121.60059	7.79840	0.47713	28.74610	15.97126	6.87146	9.41795	5.19400	0.36127	62.78911
8.75508	8.47372	8.08197	6.11555	9.6531	9.14654	0.00000	38.79831	1119.63681	10.17095	124.3697	46.45497	15.24635	4.49964	7.02440	11.80183	20.58115	42.24737
4.35349	7.28130	8.18196	3.42746	5.84752	11.55204	0.00000	49.23872	1188.15340	10.16070	-5.682	76.55172	18.99402	11.08817	9.50922	8.88420	1.24050	58.54074
6.63024	9.20459	9.24930	11.76898	30.17746	6.33911	1.00000	56.03196	1100.14670	11.26485	-81.38758	46.80404	7.79670	8.22615	8.71272	5.49480	0.22233	63.08560
4.70607	10.43969	8.68753	8.55301	51.12794	11.08321	1.00000	17.57460	1072.77531	7.63069	4.21372	61.67206	9.05917	5.71061	7.08630	7.97981	0.67610	54.68429
5.80645	8.20973	7.71284	7.85792	18.57677	7.39231	1.00000	52.44397	1175.72419	9.84813	-72.22625	33.51727	23.41868	10.15161	5.85967	6.65886	0.44188	64.10943
7.21821	7.67414	6.15598	6.16464	64.5635	9.18839	1.00000	38.24250	1080.76220	7.06145	39.8302	57.72538	12.34838	6.69354	8.84021	6.36780	0.31292	57.75378
2.99917	7.39201	8.78840	7.64913	7.6	8.80304	1.00000	46.74727	1130.24559	8.72922	4.18333	50.23309	11.23217	3.67700	8.07008	6.12015	0.34939	59.50366
7.35522	9.68081	7.41090	6.33410	7.06273	9.73829	1.00000	48.50386	1059.50704	7.62004	-1.4001	52.55455	13.94905	7.91204	5.64180	7.76340	0.48718	60.86939
8.63941	7.83120	7.18758	6.66776	52.68333	10.70115	1.00000	44.47206	1057.89854	5.03312	0.93333	60.65385	10.74919	6.24228	7.03462	5.63989	0.24076	47.46108
12.13131	5.68125	9.06847	2.29884	22.19303	3.89247	0.00000	53.86942	1136.01146	10.26882	88.18466	66.61217	13.74102	3.12085	7.89418	9.93323	3.39674	60.08907
11.42418	9.22989	7.79411	4.80963	54.39635	6.16158	0.00000	71.02944	1151.79541	8.12661	24.04142	20.77996	8.53363	4.80010	8.01864	11.43167	14.14483	41.16818
6.46611	7.42598	6.91948	7.96702	-19.7625	10.67055	1.00000	76.78272	1112.81515	9.77243	-44.31389	50.94828	17.09822	10.46638	8.64751	8.92889	1.44114	43.94233
11.95987	7.31598	8.25504	5.81527	51.26	5.25156	0.00000	52.12653	1174.38108	6.73652	-2.1875	58.02821	-1.77319	4.83679	8.10582	9.65505	2.64152	58.84611
6.13124	5.67783	8.68978	11.72672	44.73941	5.56328	1.00000	33.84471	1062.80430	8.14899	-93.12577	30.67020	3.64540	9.96293	7.07683	7.05061	0.36548	63.84449
8.08895	8.20943	8.67275	7.66447	33.54428	11.32995	1.00000	17.34218	1126.00947	5.84400	-84.23381	38.33809	8.37484	7.60638	8.75623	7.31548	0.52626	52.53547
11.76140	7.83467	7.21009	7.99248	11.86064	7.05656	0.00000	49.64819	1098.29905	4.94402	9.0027	46.72551	7.80583	5.39516	8.04618	10.15274	4.16320	67.69759
9.69923	8.34987	8.48320	5.31682	28.15112	6.84136	0.00000	28.44579	1119.83895	7.83052	-82.46148	72.27055	-0.20745	5.65838	8.64238	9.13406	1.58260	23.54024
5.00215	7.76209	10.11754	8.03680	51.38673	10.11611	1.00000	48.09639	1058.79849	9.08581	0.30367	54.54461	11.62510	7.71985	7.67202	7.62160	0.60441	60.09587
11.25874	8.09997	8.83670	7.01991	45.0408	6.47505	0.00000	44.68149	1121.42648	6.63312	-93.263	41.47708	5.79479	5.12054	7.60690	10.77170	7.42146	55.95179
7.76680	8.08622	8.16827	8.11609	61.78491	11.28925	1.00000	58.11217	1129.20302	6.95073	34.34691	33.86291	32.51034	8.93577	8.06675	7.83875	0.52090	53.81824
7.26011	8.58139	7.64514	8.85935	21.01858	6.90872	1.00000	50.21157	1063.71965	12.07164	-101.2591	39.63156	21.72960	10.83119	7.95354	6.13387	0.33275	45.96463
6.76338	8.75683	7.82224	7.38408	19.30157	9.83006	0.00000	49.79708	1199.33329	8.31693	72.85107	60.29088	10.42240	11.13810	10.30965	6.70180	0.35893	51.16148
5.85052	6.90563	7.85809	5.77965	50.72043	7.85979	0.00000	57.24484	1108.77586	5.98616	11.34046	43.94039	17.08308	3.89987	9.15618	6.38430	0.32628	61.01481
3.22751	10.83215	8.59273	8.89128	26.2173	10.64391	1.00000	24.45352	1183.82268	9.15034	-80.22588	49.94261	22.92840	5.97393	8.09749	8.65247	1.16224	56.92180
9.77352	5.25826	7.29634	9.39190	33.4425	9.19304	0.00000	76.13982	1085.69755	4.16030	129.96972	76.65980	23.41415	8.91069	6.97121	10.05656	3.90083	31.52924
7.13171	7.74724	8.05121	9.91353	53.38333	6.58859	1.00000	53.02580	1053.62973	8.27209	-0.76667	55.16862	6.37874	9.85207	8.77169	7.32936	0.44487	48.34978
7.57390	8.27516	9.13425	10.56074	26.18924	4.06232	1.00000	52.44487	1197.17163	7.68209	-98.15529	57.18671	15.77564	12.03575	8.46403	9.40321	2.03683	32.66356
8.52413	6.56441	7.49877	5.33868	37.73604	8.32640	0.00000	63.13932	1174.47186	8.74774	-120.93549	37.42091	4.73079	9.55264	7.35449	7.29056	0.48319	54.67778
11.46000	8.08103	8.60519	7.25830	27.71809	11.32947	1.00000	52.09508	1073.71156	3.69526	-82.35176	47.09348	23.85666	9.14954	7.56814	5.48297	0.26821	52.94315
6.12478	8.48783	7.56683	7.03628	12.1277	9.63323	1.00000	71.85604	1061.37578	7.51414	78.15794	43.79637	19.88523	6.38832	9.24915	6.85202		56.89207
10.46205	8.11283	7.78096	7.09163	-37.88333	6.48809	0.00000	37.34272	1152.23177	6.11551	145.06667	49.07722	22.67155	8.02543	6.02461	11.71600	18.72212	52.31092
7.09519	9.47609	8.63388	4.91105	-4.06667	7.34856	0.00000	73.96876	1079.56146	10.50067	37.73333	44.37121	28.84139	7.78480	6.46055	7.99465	0.75962	32.61533
9.24273	9.87502	8.87760	12.89879	-33.88096	5.44678	1.00000	48.35606	1169.12013	8.19823	151.07986	46.86948	15.79328	8.19362	8.64777	7.83442	0.59832	51.71722
9.45843	8.28776	7.19137	8.56553	44.92934	7.70699	0.00000	39.66220	1079.86885	6.92568	37.99117	49.52336	13.56594	6.44508	8.86696	11.40436	13.81986	46.93984
8.95108	8.05038	8.14522	7.64778	-8.28333	5.18604	0.00000	35.33587	1075.33396	6.80609	-35.03333	70.16848	24.03453	8.85651	7.81804	8.62538	1.19679	41.99621
8.66504	6.90313	8.91046	8.43296	46.1351	8.37874	0.00000	66.07561	1050.22422	6.62091	-60.1831	65.92669	19.93515	5.77317	7.48655	9.71547	2.77953	37.72605
6.05623	8.60387		5.35180	-21.15	10.84191	0.00000	30.32701	1102.04800	9.07893	46.58333	40.52874	22.01120	11.48000	7.20244	8.27846	0.66084	45.22205
6.27431	9.16971	7.79918	6.60891	36.21544	8.94589	0.00000	64.85690	1185.74898	10.74171	65.93249	36.65041	13.95268	8.03861	8.32925	6.95500	0.25605	40.13634
9.93170	8.78873	7.99530	6.07374	50.80019	6.65734	0.00000	43.80446	1126.81170	7.02761	7.20769	53.69344	0.49574	7.06173	7.33536	8.58858	1.10290	47.34085
6.52162	9.23834	7.30935	6.38856	-34.64966	8.59791	1.00000	33.18545	1105.72253	8.15058	-58.38341	59.09899	23.24020	7.50271	9.65726	6.68394	0.37673	57.98731
6.78596	8.47754	6.97531	8.33393	55.8736	8.90111	0.00000	22.70896	1112.53951	6.85693	85.4265	48.09667	1.23890	8.09500	8.14726	8.29781	0.87992	57.13755
8.13250	9.98995	8.71408	10.25049	53.81667	9.84153	0.00000	36.33531	1088.38718	8.67372	-3.05	65.62876	31.87645	9.30339	6.47703	4.66066	0.30259	56.17332
6.48613	7.94465	6.84833	3.94502	51.39323	9.52696	0.00000	64.54400	1190.51380	9.65812	0.47713	51.49575	12.57619	9.86307	8.26453	8.34698	0.80051	47.37597
7.72546	8.06328	8.46966	8.62495	19.30157	11.46353	1.00000	75.54134	1079.27729	5.57209	72.85107	57.61555	16.12960	7.53231	8.83479	6.76195	0.43343	63.81985
7.60493	8.29849	9.72973	5.79623	-8.66667	7.59461	0.00000	42.89191	1079.32271	10.96427	-35.71667	46.96040	28.17039	7.68989	8.77591	7.42813	0.47233	36.40246
8.85759	7.84011	8.11457	8.79926	57.14369	8.44567	0.00000	48.99620	1180.53994	8.34153	-2.09814	49.73678	21.19517	9.62323	7.83397	5.65984	0.26302	49.37819
7.58653	6.46143	7.80258	9.21796	48.07667	12.19042	1.00000	31.52732	1160.50961	5.44801	8.64409	48.88982	17.02723	7.24603	8.76770	6.69739	0.46164	57.77179
8.88041	8.85110	8.37823	3.60367	36.72544	5.99353	0.00000	64.04597	1118.11193	9.03489	3.55665	47.19652	26.91848	6.68798	7.65951	8.04895	0.74953	35.31968
7.29798	8.66733	9.94245	7.95501	46.65581	10.94095	1.00000	46.52890	1122.50782	5.29941	32.6178	54.20937	21.54714	5.24079	7.04297	4.52576	0.25614	25.05447
5.78725	9.00817	6.72548	7.90073	40.82232	10.72820	0.00000	49.96199	1158.21681	10.01807	-74.15987	55.53644	26.91748	10.17106	9.40146	6.82695	0.28814	43.86481
8.13306	7.44149	7.75704	7.26328	4.73245	9.37053	1.00000	60.65385	1169.94286	5.80859	-74.26419	44.99455	20.08092	7.44060	7.79569	5.66449	0.34713	53.12236
10.43655	9.76164	6.22929	8.91461	3.51667	7.49708	0.00000	38.41225	1161.67452	3.79292	11.5	29.85990	12.48941	7.69245	9.21090	8.16269	0.70231	49.40696
8.61608	8.50266	8.50521	9.18343	44.89784	8.10188	0.00000	49.85596	1070.71542	6.63475	8.86374	33.18600	27.22631	6.38895	8.50820	8.78680	1.33717	51.31043
6.10759	7.64181	8.10442	7.31336	37.73604	9.63802	1.00000	48.17677	1135.88726	7.75988	-120.93549	56.42947	24.39810	7.10286	7.04667	7.42200	0.52617	47.41937
7.11280	8.00178	7.83313	9.88614	53.00974	6.10685	1.00000	14.34046	1081.89913	9.82403	-3.05814	40.93123	-0.21772	9.80369	5.70213	7.03704	0.38021	50.20229
10.19452	8.46701	8.18116	5.64205	45.69558	7.05868	0.00000	70.76218	1167.32666	8.79459	4.7934	39.26944	-2.74172	4.67618	8.00652	9.98634	3.28272	48.31080
6.91696	6.27948	7.93709	7.11147	33.42585	11.07377	0.00000	50.50286	1074.85167	7.76666	-6.00137	29.71180	18.65914	11.56215	8.76942	6.75029	0.42162	39.68160
5.78350	7.12615	8.34278	6.89814	-12.91667	8.77388	1.00000	71.20457	1183.07806	10.38557	-39.25	27.30635	25.01827	10.20138	10.22723	9.29816	1.98241	26.71295
8.08770	7.79887	8.09912	9.53172	48.49144	8.99598	1.00000	43.89227	1085.91186	6.74043	9.20427	43.55198	16.88000		7.36264	6.60099	0.37979	46.54056
6.50115	7.21382	8.19448	7.50498	-8.05389	8.15557	0.00000	52.99710	1074.56554	11.57532	-34.88111	64.43438	22.80501	7.03668	8.56424	6.79015	0.30723	54.20491
7.33259	7.49146	7.83339	6.37602	11.8659	8.14667	1.00000	42.40263	1071.49766	5.70328	34.3869	34.26897	24.61818	6.00109	7.03570	5.49885	0.37278	62.43261
7.48165	10.64832	8.97571	5.95678	5.30383	8.96372	1.00000	52.78164	1154.97317	6.25589	-1.98956	47.30402	25.19186	6.77587	7.69179	7.89690	0.65977	60.11339
7.47673	8.31981	6.59385	6.38963	44.73941	8.80782	1.00000	67.92944	1168.17586	7.99729	-93.12577	43.91113	6.09176	9.39549	8.33599	8.65513	1.06254	70.87088
6.49439	8.74295	7.34727	8.77628	40.82232	12.16376	1.00000	58.31962	1114.88111		-74.15987	40.48843	10.14518	6.05315	9.22149	6.12325	0.34303	74.66093
12.92176	8.64140	8.58026	7.75257	44.92934	6.67271	0.00000	46.72441	1077.09596	6.27174	37.99117	58.79555	20.94801	1.45354	8.33389	11.51637	15.51650	24.66143
7.05448	7.99038	6.16193	8.07479	40.94065	6.72243	1.00000	34.30469	1142.05289	9.60760	-73.99681	43.38466	13.90145	10.39526	8.00709	7.56119	0.54250	69.17099
7.65032	10.23796	5.75731	5.61037	-4.42472	8.91154	0.00000	58.62783	1096.67335	8.13435	-41.45861	56.56943	4.03196	8.99329	8.04485	7.09503	0.38871	24.45989
5.93687	9.90822	9.86046	6.97077	33.37526	9.20661	1.00000	53.35949	1195.08105	8.12497	74.3092	57.86121	8.31253	7.29980	9.75707	7.80716	0.62047	55.69127
7.85639	7.75201	9.09845	7.34573	53.5942	10.22307	1.00000	36.85368	1124.95591	6.24051	25.8191	37.66162	22.24942	8.22465	7.66340	7.75426	0.65630	27.12152
8.51060	7.36443	7.18998	6.79371	39.32011	8.93859	1.00000	63.61274	1183.73133	5.18802	-76.51552	62.57197	9.14746	7.25659	7.95042	5.88847	0.29244	68.27043
10.53017	6.64474	10.32008	5.73318	36.33011	6.86129	0.00000	38.06778	1143.32259	5.28305	138.89585	52.78105	22.92385	6.56370	7.58336	10.81984	7.64766	55.87024
7.91532	8.59602	8.59517	5.93994	49.13645	8.97473	0.00000	51.90034	1163.05198	9.89594	8.91229	72.50640	16.34865	9.02112	7.52733	7.28215	0.44154	42.10346
9.00473	8.79838	9.43180	5.83918	41.63976	8.82929	1.00000	58.62743	1059.51433	5.77210	2.35739	43.91942	22.62541	8.17378	9.38512	7.30848	0.47822	31.28020
5.80067	7.41247	8.51688	9.66515	22.10194	8.02195	1.00000	38.73149	1058.87197	7.48421	85.37752	51.71871	22.23680	7.99894	6.63857	6.28177	0.39595	67.22126
5.60363	6.53263	8.32299	7.82208	43.35071	13.67382	0.00000	67.22095	1078.64813	5.88369	46.10925	34.98782	19.86776	14.28755	6.52758	6.23822	0.16734	67.25927
5.64377	8.13098	9.50384	5.50516	48.25	7.42550	1.00000	52.20100	1077.98121	8.96575	16.4	61.31373	33.12599	7.53165	9.58456	8.58777	1.16763	52.36123
8.09144	9.05403	7.70145	8.31739	51.19139	8.98270	1.00000	42.93482	1140.52243	8.41498	6.51352	51.83795	25.14383	6.29491	8.86007	6.97139	0.38048	63.84017
9.23672	7.35990	8.61150	6.49359	20.28527	6.33063	0.00000	66.89801	1113.39316	5.31163	-103.42897	29.19224	7.30937	7.15440	7.10897	8.06679	0.62928	56.36630
7.46926	9.23522	10.18481	9.08675	45.40008	8.82083	1.00000	62.76717	1129.63726	7.45649	-73.58248	61.06463	24.59034	7.95384	7.86098	6.03094	0.37240	36.03052
8.80785	9.17890	8.44740	6.43037	39.71734	6.64365	0.00000	63.97166	1065.26051	7.73243	-74.96933	51.59008	33.99258	7.32987	8.70785	9.58655	2.53024	41.53637
5.61732	8.85737	7.53294	4.45638	48.98333	10.87265	0.00000	30.51928	1187.09499	9.81242	2.61667	45.93950	44.07911	11.37039	8.03131	8.62421	1.06791	47.07637
5.46431	7.75610	9.04215	8.39641	43.96222	8.78635	1.00000	62.15737	1178.92454	10.56268	43.63417	60.66859	10.65990	10.03985	7.92005	5.36852	0.22141	56.88197
6.60502	9.42858	7.79970	11.68755	19.30157	6.96407	1.00000	65.41110	1173.35223	8.88326	72.85107	82.82298	11.90202	8.32237	10.82004	5.74945	0.32737	31.31758
8.60876	8.75704	8.41968	9.37172	8.88649	8.21067	1.00000	50.45677	1071.24110	9.11827	2.59753	63.04350	20.29579	8.80703	7.27548	6.47509	0.44951	61.24183
6.35855	7.98800	7.89515	5.58878	-22.45667	9.29384	1.00000	70.54718	1199.39631	6.42813	-47.53028	38.33154	26.83989	3.94905	7.14578	6.17684	0.41711	55.61612
5.76671	6.02388	8.77344	7.07017	27.9247	9.47228	1.00000	41.94774	1164.54218	7.60920	78.40102	54.65291	10.80968	5.91987	8.98177	6.48265	0.31464	50.33573
7.08912	7.96433	8.63105	8.26003	37.60876	8.64733	0.00000	44.30450	1150.93827	10.45275	-77.37331	57.95692	3.63870	9.45481	9.25746	6.14610	0.32729	39.63868
6.60657	8.91104	9.33155	9.91030	35.48199	9.47902	1.00000	43.46774	1086.99498	7.71560	137.02166		13.07328	7.96525	8.38003	4.88743	0.18526	42.26778
7.97721	7.26907	8.41888	7.40047	51.38673	11.55778	0.00000	37.58770	1107.15367	6.30580	0.30367	50.90161	9.88562	11.48388	6.80863	6.14344	0.35228	62.22398
7.15400	9.88729	7.90587	5.24661	36.33011	8.06198	0.00000	49.78392	1160.83119	10.94038	138.89585	56.66503	27.71530	9.20489	8.34701	8.43872	1.01696	54.01516
6.11812	8.23322	6.22831	9.05885	52.59319	11.97725	0.00000	39.96662	1069.31220	7.70377	13.32127	42.28736	11.57316	11.71623	8.21229	5.63501	0.40124	39.31126
7.39093	6.89389	9.41090	5.87260	-24.19436	8.39509	0.00000	32.86724	1050.18579	9.35416	29.00974	59.38548	12.29458	9.41408	7.82117	7.19397	0.48803	54.24637
8.56860	7.51641	8.23606	9.95595	32.9156	6.72803	1.00000	45.98642	1080.59513	8.29625	-117.14392	59.49067	7.82000	7.49971	6.98934	7.93295	0.63549	63.62893
8.16863	9.81443	7.55314	6.18248	20.21322	8.00208	1.00000	48.40475	1186.85090	5.65820	-100.88023	39.46724	13.04321	7.43581	9.09677	6.54221	0.37732	54.97824
8.12951	8.32196	8.39267	11.28010	51.40944	5.82369	1.00000	61.26419	1053.34826	8.90664	46.04833	77.72202	11.14894	9.24328	7.17603	7.13399	0.53207	18.16104
7.28160	6.41281	9.78293	4.56868	36.65	7.78685	1.00000	51.81799	1182.27760	5.74395	138.31667	45.55574	17.46173	4.28183	9.83517	6.01361	0.21310	38.58892
4.89737	9.94297	6.96093	8.79138	0.49113	6.97945	1.00000	41.25760	1188.25335	12.30856	29.47306	64.85669	34.82985	11.77838	6.63974	4.62087	0.20182	48.79927
9.33137	8.47566	8.59566	8.68352	47.30997	6.19364	0.00000	32.91509	1050.98973	7.17401	8.52462	27.52978	23.64463	6.94241	7.93833	9.84143	2.94167	35.64155
6.96507	8.85358	7.16306	6.74000	36.64852	10.37794	1.00000	50.03200	1089.89934	8.46050	51.49621	56.10827	-4.60954	11.56170	6.53448	7.36387	0.42250	48.50454
