SO2	longitude	PAHs	TEMP	CH4	C2H3NO5	PM2.5	latitude	PM10	NH3	warning	H2CO	NOx	Pb	PRES	O3	CO	CFCs
5.95104	16.86194	9.14910	9.60780	9.98393	26.50053	8.24751	54.58048	12.63940	10.12007	1.00000	32.19251	6.97506	19.95776	1083.49378	7.44778	7.71467	72.18622
6.85241	139.55722	9.08372	7.41619	7.10464	0.18786	2.99463	36	4.78840	6.96189	0.00000	44.21229	8.48960	52.94244	1087.84969	10.99082	8.24757	87.08621
6.91151	123.758	9.50231	23.19624	6.57440	0.14854	9.83581	10.20898	4.45433	8.79066	1.00000	45.86202	7.91036	40.65706	1186.77001	9.57891	7.30595	72.65410
6.04174	28.88222	7.26379	4.85120	8.06661	2.48211	3.36655	40.37528	10.20739	6.70687	1.00000	45.28436	8.29144	60.40906	1139.63124	6.21369	6.81313	67.81629
4.80937	38.02486	7.84865	16.58685	7.44905	0.18793	8.26344	55.64776	6.04771	8.08637	1.00000	48.70668	7.57441	38.46629	1194.45558	7.40357	8.47449	74.02844
10.45152	-156.47432	7.05300	17.33086	4.18462	0.38543	7.84647	20.88953	7.94924	7.56862	0.00000	51.73902	6.46893	35.32647	1058.49621	8.47168	7.45379	80.65523
6.85433	73.97117	6.87160	17.98538	11.31757	20.19236	4.78177	31.96258	12.36207	6.18861	1.00000	41.61884	6.93316	31.24156	1191.14807	7.31912	7.80367	80.04181
10.78253	-120.43572	11.33939	17.17495	9.04210	0.17359	7.04161	34.95303	4.11539	6.11340	0.00000	58.84797	5.78781	53.31070	1080.41969	7.97219	7.16549	74.81537
7.22863	-79.62603	7.98546	11.35104	7.49874	1.77472	5.94684	8.88988	9.84593	7.72575	1.00000		7.18082	38.84108	1109.12220	9.03310	7.74395	70.68123
6.40048	-66.8499	5.01644	15.75912	11.61332	0.83913	8.22006	18.03496	9.07069	5.80752	0.00000	42.63319	8.74886	66.09963	1120.21462	5.16462	6.72811	67.38542
7.24351	118.9707	7.65031	14.57983	7.48601	1.28164	4.22052	-3.5403	9.48255	7.39900	1.00000	39.21042	6.59028	48.37163	1101.79317	8.68374	8.60397	71.37523
6.85823	-85.76942	6.41742	23.21171	9.91274	2.06044	6.27519	39.78504	9.96773	7.25376	1.00000	41.93731	6.17175	35.07878	1187.93535	7.41064	5.23024	66.44980
6.30325	-73.9614	7.26555	20.94055	9.37248	6.61871	2.23086	10.15031	11.23423	9.14190	1.00000	47.77073	7.86039	15.98169	1068.11673	5.85182	6.18917	71.80461
9.73886	43.83992	6.50793	12.41662	10.04546	0.12116	8.20523	55.39485	4.67297	7.47333	0.00000	52.04058	7.56227	58.88304	1125.33750	8.20928	6.00394	84.82828
5.33574	-71.08977	6.24170	12.55043	6.17668	0.43855	5.40378	41.9001	8.21109	4.84496	1.00000	34.38076	6.55234	66.08534	1193.97093	7.17710	6.03457	70.07189
9.68251	76.56719	8.46285	4.34556	6.84533	0.14830	7.36112	24.41288	5.37118	8.23762	0.00000	32.97218	7.14725	56.96294	1199.71914	9.49312	6.82324	73.62686
6.55264	5.16108	6.22799	32.32580	9.23088	0.69413	8.15949	48.77275	8.76658	8.50361	1.00000	44.72178	6.46801	35.49018	1174.29964	6.01634	6.97721	78.07651
6.16429	-84.23381	6.14101	12.50507	9.82656	1.06563	3.76921	33.54428	9.41894	8.80071	1.00000	54.84466	7.97040	47.02622	1053.35889	5.94799	8.18903	67.12725
5.26637	-89.64066	7.37567	36.02241	4.90691	0.44917	9.34716	40.56754	8.26839	7.31437	1.00000	44.73935	7.42253	32.09883	1172.08087	8.26788	6.09668	78.57250
6.84658	-98.15529	8.18245	6.42744	7.19154	3.03462	4.40945	26.18924	10.44334	7.50754	1.00000	49.64192	7.37803	64.92039	1122.28438	7.68246	6.85349	69.73830
5.35527	-73.47429	8.38622	18.88634	10.60601	0.31977	9.74896	40.68066	7.43113	8.56258	1.00000	37.84977	8.15638	72.15557	1144.27582	6.36577	9.14955	70.58244
7.39438	79.5286	6.89827	18.43506	5.02510	0.19859	3.65455	29.22254	4.64087	8.49322	0.00000	58.82632	7.96045	47.72605	1154.70532	9.74898	5.98454	65.18352
9.55015	-88.3162	8.10352	14.67097	5.81089	0.85009	6.70069	42.24113	9.09924	8.39269	0.00000	65.62941	8.11096	32.90327	1072.50327	9.00230	8.76139	84.69362
9.94082	-77.4286	8.54454	8.01198	10.51830	0.15443	4.59542	39.00622	2.34753	7.82554	0.00000	58.24616	7.64389	36.33901	1114.59345	11.85174	8.10475	86.76545
5.55051	38.28402	5.54412	25.62921	7.18160	0.09325	1.49819	34.5624	5.16868	8.45296	0.00000	60.45005	7.81699	49.94556	1145.42633	14.36333	7.63633	59.50541
7.58444	16.54165	7.24096	47.64167	7.91785	0.27498	9.29250	68.79833	7.29515	7.89373	1.00000	69.91038	8.00784	55.52323	1059.12499	5.78692	7.32638	68.53410
6.83272	68.75915	7.22489	11.18491	4.88358	0.21137	8.94033	27.52948	6.32955	5.44943	0.00000	84.78272	6.85694	27.28871	1193.77889	6.91061	7.38274	68.58551
5.25057	51.49621	5.08111	20.28140	10.69305	3.13252	5.29941	36.64852	10.45252	7.24564	1.00000	61.73136	8.00031	64.63016	1173.59376	5.47018	5.00109	66.55603
5.31686	-111.78903	8.33905	19.65152	5.89233	0.33301	9.12314	33.35283	7.66422	8.16401	1.00000	59.36851	7.01242	35.80396	1152.44914	8.78829	8.14677	75.08875
4.72291	27.25	8.96988	18.86938	6.09516	0.59142	8.73172	42.7	8.60713	9.34701	1.00000	77.62047	6.98105	49.04015	1150.98450	9.25177	8.51270	75.66784
6.96996	-82.4017	10.42213	7.68866	6.41398	0.50531	9.44440	23.0072	8.34256	8.37179	1.00000	61.75018	8.96259	50.47942	1159.14295	10.27936	8.00078	77.69628
5.10059	-56.52361	5.60289	13.50400	6.61015	0.24863	8.30938	-33.38056	7.45206	9.34930	1.00000	49.47538	8.31066	44.96003	1105.64133	6.11102	8.22975	86.60524
5.74037	120.33063	6.22353	32.66627	6.47659	0.44929	5.80752	37.65181	7.72099	5.88889	1.00000	52.79333	8.71720	64.66652	1191.56900	7.17753	7.00608	74.74812
4.80278	-98.1664	6.17493	5.51581	4.84190	0.24922	7.74997	19.32932	7.03009	7.03566	1.00000	65.05937	8.99674	68.32057	1137.18107	6.13001	7.65131	83.96677
4.26326	-74.26419	7.38654	-2.60110	7.51008	0.18388	8.62394	4.73245	5.37457	6.91470	1.00000	27.27360	6.79981	43.22817	1097.88886	6.52358	5.62864	79.21969
8.72614	-121.74052	10.59987	-9.48316	5.43764	0.13121	10.26848	38.54491	6.16378	6.43146	1.00000	41.91821	7.47443	55.89560	1103.00989	11.33236	8.09572	81.48200
8.20433	69.49015	8.96231	20.96577	10.86693	0.11263	8.20828	56.11281	5.65087	7.21334	1.00000	43.67164	7.50262	38.68938	1144.10754	10.52647	7.70195	80.98137
4.98837	-122.24064	5.16476	8.27463	9.77297	1.82906	7.20930	47.80527	9.87798	9.55467	1.00000	46.81027	7.33029	48.25777	1063.20054	4.90707	9.23407	
9.01523	43.91385	11.20508	31.41742	8.31680	0.27595	11.46852	54.03876	7.24064	7.68704	1.00000	35.25106	7.05942	50.97344	1069.88729	9.75958	8.21068	74.38516
6.35742	-156.47432	7.43895	2.66631	6.79198	1.90460	6.44057	20.88953	9.94420	8.34496	1.00000	61.09179	7.15975	44.11438	1099.96675	8.02687	7.22988	74.45581
6.06102	38.01667	10.94164	-5.83101	9.17709	0.59232	10.43184	-5.41667	8.31730	8.63690	1.00000	61.65811	6.53129	51.66682	1088.08609	9.92381	6.73291	73.90086
5.48103	-88.3162	6.60558	3.70949	7.47112	1.60970	4.00797	42.24113	9.72545	7.35773	1.00000	47.36633	8.17891	47.97340	1103.65988	6.70846	8.25426	69.43725
8.63892	-68.3	9.91841	8.38751	4.84768	0.12613	9.70142	-54.8	3.75174	8.38385	1.00000	39.97915	6.74561	40.62544	1133.79425	9.93602	7.31665	81.42770
6.39925	-91.06177	7.05116	18.42290	4.06319	0.19335	7.25246	33.41012	7.21574	7.63005	1.00000	27.46950	7.90656	62.20416	1135.57655	7.67126	6.61437	84.77156
6.67495	-89.10944	8.92900	4.55950	4.14215	0.19636	8.07055	13.70167	5.42800	8.35654	1.00000	39.75812	6.07529	47.95911	1096.56903	9.47473	8.46432	71.23553
6.81263	4.47124	5.44795	33.56882	11.61812	0.78845	5.33008	51.95838	8.96956	7.06763	1.00000	44.81330	9.00619	36.19802	1087.25821	5.89806	8.25311	74.82178
7.62658	76.92421	4.81023	5.37458	8.66390	0.40928	10.86076	60.97944	7.80503	9.07840	0.00000	53.85922	6.99372	53.23785	1125.35069	6.23806	9.11366	70.20490
6.32394	78.95693	9.51166	16.14050	9.13490	0.25690	9.35506	29.21399	7.13528	6.18292	1.00000	62.72387	8.45104	52.00601	1068.84568	7.79232	6.99813	72.55941
8.92051	-79.62603	8.91475	5.60039	9.65098	2.23999	6.46460	8.88988	10.09977	7.66546	1.00000	38.78596	8.43738	53.39887	1196.02419		7.66740	83.75645
9.30936	31.33078	8.90766	19.43522	8.06275	0.19537	6.15607	47.56494	5.95369	7.54319	0.00000	49.68529	6.75828	43.50487	1194.25796	10.80193	7.43068	65.90636
6.59313	4.18333	5.68154	23.66966	8.88805	0.17711	8.44726	7.6	6.54261	9.19236	1.00000	62.65345	8.26005	36.71853	1163.78825	6.28480	7.30092	81.32734
6.18380	-116.21677	6.28007	5.72717	9.34294	0.78104	7.55613	33.7207	8.84934	8.05117	1.00000	54.69777	6.99681	43.82660	1156.92788	4.89234	7.08443	71.96853
6.65522	-40.7475	6.16929	21.11344	10.93466	2.00303	5.78965	-4.16694	9.95020	7.93325	1.00000	48.23079	7.02689	52.44528	1163.56923	5.46253	7.02781	71.30876
7.36984	22.53083	4.35189	-3.79848	9.85170	0.35250	6.02774	44.22639	7.39661	8.28380	0.00000	34.19522	6.95152	41.61499	1135.30528	4.43677	8.80104	66.18152
5.88428	6.74549	4.47918	27.15568	12.20983	1.50116	7.46947	49.5099	9.72303	7.37953	1.00000	49.86237	7.91705	36.66963	1177.23204	6.22716	8.77092	72.37776
7.52904	145.18333	6.15382	9.05759	11.32919	0.42574	8.77134	-37.9	8.12570	6.04429	1.00000	30.39044	6.80744	67.58953	1112.66413	5.38340	6.69970	72.34270
6.69798	-0.74934	10.72396	9.11003	7.58745	0.19313	10.32492	51.62907	6.71168	6.49251	1.00000	45.62995	6.82430	34.43239	1128.73508	9.89201	9.58040	88.46516
9.07547	-99.32556	9.78324	5.51442	6.10036	0.24024	5.53311	19.32889	4.59252	6.50322	0.00000	34.09311	9.25479	40.88810	1175.39118	8.24806	8.01130	85.81416
8.17327	-70.92866	5.59562	17.90562	10.24172	0.30761	9.75146	42.52787	7.64236	6.93881	0.00000	50.73317	6.62583	55.44968	1090.28337	6.80590	7.86915	70.99004
6.56751	12.16179	7.43068	7.82805	7.45699	1.53080	5.25757	48.52961	9.65479	7.37187	1.00000	58.06109	6.89030	50.01357	1141.09122	6.47512	8.38902	72.39402
6.86101	-72.27814	5.74991	15.26895	9.25388	0.54182	7.34771	42.93369	8.40104	8.60177	0.00000	40.76163	5.38075	56.64853	1093.20238	6.65756	7.36313	74.62992
5.96794	-121.74052	7.23192	12.80916	3.26947	0.42337	7.61793	38.54491	7.75649	7.71590	1.00000	38.53572	9.44659	45.76744	1173.08486	8.25617	7.19090	68.94492
10.44158	-117.23991	12.03694	21.63715	8.29274	0.18609	8.35000	47.64995	4.55245	4.64423	0.00000	52.56155	7.95600	68.54837	1079.80786	6.53174	6.97410	78.92143
9.85510	116.11768	8.34984	33.60961	6.35608	0.18081	7.12688	24.28859	5.85157	9.05727	0.00000	35.90561	7.14264	53.99759	1152.01952	8.28939	8.11164	74.82810
8.92305	33.72798	9.13524	11.46222	5.15555	0.19880	7.00943	53.53395	6.42653	7.54604	0.00000	62.59997	5.69283	58.76688	1098.06066	8.31954	7.35146	80.52232
10.45638	-0.76667	4.90324	12.76849	9.04990	0.23420	9.22124	53.38333	6.79468	7.20512	0.00000	43.88255	7.68061	46.78432	1092.82046	4.09718	7.27018	84.53955
8.81162	2.18247	9.65781	8.25583	6.31237	0.29482	7.56285	41.41204	7.40114	7.42930	0.00000	60.82552	8.83651	48.16106	1062.10391	8.31633	7.10090	66.63256
9.48148	6.92917	9.19587	20.31880	7.06851	0.20817	6.68645	52.31333	5.06093	6.26487	0.00000	56.42752	7.75934	29.17500	1071.75265	8.00510	7.36394	73.98928
8.58311	-118.10583	9.47798	20.76803	6.63411	0.45736	5.83792	34.09611	8.14408	6.77732	0.00000	53.77050	8.90576	68.25911	1135.28915	9.09594	6.77744	80.60057
6.11447	13.58357	8.82048	41.13887	7.53748	0.17658	8.16860	-1.63333	6.38537	7.34353	1.00000	37.57547	6.64331	43.62384	1143.67169	9.36319	7.84396	68.74526
7.35141	36.25361	8.66905	10.73989	6.28733	0.25903	8.89650	47.48444	3.50151	6.05914	1.00000	57.43705	7.67347	47.99989	1107.79677	8.77000	10.02317	83.44210
5.32790	-91.06177	6.38085	19.03668	10.71947	0.30839	7.97229	33.41012	7.81480	6.71022	0.00000	45.35924	9.30217	24.38095	1148.60832	7.65975	6.12306	84.97786
10.23688	-117.71978	8.14368	11.91816	5.05684	0.20983	7.26834	34.09668	5.51386	7.50397	0.00000	61.89511	6.80978	22.90614	1111.05976	7.55858	8.25326	86.44072
6.85386	-39.25	9.50094	15.29272	7.01412	0.22737	10.05619	-12.91667	6.70732	10.15297	1.00000	39.10518	8.23102	36.43246	1087.00345	8.54933	10.03512	88.35682
5.12391	120.56528	4.45855	22.98764	10.86826	1.41878	10.12863	14.66	9.62072	8.34362	0.00000	46.58848	6.40702	61.14653	1163.01853	6.50417	6.69159	72.21516
6.96616	24.43973	4.02810	13.75749	11.22575	1.65159	10.98425	0.76755	9.76119	7.61691	0.00000	68.97924	7.12796	50.49128	1162.39585	6.85857	7.94659	88.82268
6.82365	-73.95097	5.66991	17.61132	10.38301	0.76131	9.02740	40.72371	8.70399	7.65542	1.00000	54.01939	8.67724	75.79479	1116.65798	6.72344	7.37932	80.27344
5.18364	-69.96533	6.44208	13.15349	4.47917	0.21571	7.13231	43.91452	7.34218	9.85290	1.00000	39.02113	6.94312	58.88746	1169.55286	7.51864	7.31872	73.23175
9.35728	37.38115	8.14205	-1.10552	9.70122	0.59108	8.40528	55.63711	8.44773	6.85227	1.00000	56.40444	6.69006	43.98275	1061.53058	8.87369	6.08330	85.53339
6.07786	123.758	9.10550	4.82095	4.28527	0.15389	10.31964	10.20898	5.67419	7.29871	1.00000	54.50551	8.69417	54.06816	1146.29052	10.34565	7.06644	58.41062
5.89453	-87.93341	4.44565	17.05084	12.20944	1.70030	7.10345	42.55308	9.75706	7.28476	1.00000	40.94684	8.59983		1141.59559	6.17545	7.50768	68.31942
4.48756	-53.13722	4.83003	9.25344	7.84168	0.43587	5.29342	-22.92306	8.47691	6.73368	1.00000	43.40679	6.68180	43.52569	1091.55320	6.22965	7.01789	84.59962
8.71133	-84.50855	6.25751	29.18879	3.41156	0.17502	5.82006	39.08367	6.46308	6.20950	0.00000	62.05032	7.62023	48.60293	1149.45978	8.57748	5.47548	76.17016
8.02159	9.29109	9.04766	12.70246	6.00921	0.17479	6.75238	45.39402	6.64105	8.11120	1.00000	63.46937	6.13353	41.30082	1102.37761	8.23089	9.00522	64.09387
7.94418	86.59611	10.09806	-3.37182	6.32536	0.90273	5.25080	25.87498	9.09807	8.29896	0.00000	44.97760	9.22709	50.30392	1059.09316	9.19621	6.31847	77.11494
11.38394	73.85535	7.64731	7.50432	6.68839	0.18710	6.84650	18.51957	4.89309	7.60799	0.00000	48.18248	8.25617	34.78340	1091.87534	4.76773	7.30529	72.29364
5.81782	123.758	8.55325	4.89768	5.42354	0.14227	8.51519	10.20898	5.71786	7.56291	1.00000	62.06090	8.03425	35.98814	1148.27879	9.09495	5.94886	76.44285
3.85804	8.62118	5.49658	20.48576	5.07912	0.29037	8.35279	45.44694	7.73848	8.25091	1.00000	67.46004	8.64528	44.80067	1160.96890	5.28986	7.96029	72.77965
5.65322	-91.11667	5.66730	30.94294	13.30354	0.22239	7.66127	14.93333	6.73227	8.63264	0.00000	50.49270	7.23507	38.35723	1077.38967	7.98862	8.10741	77.33700
5.09239	79.82979	4.70948	-5.37879		0.50570	6.10606	11.93381	8.35118	8.21154	1.00000	20.13056	7.81097	55.84827	1183.35718	5.22072	6.96578	80.33812
8.07832	106.92667	11.47359	34.09527	10.17146	0.49896	10.00029	-6.91806	8.48618	6.07749	1.00000	50.74928	6.97305	50.96490	1148.58297	10.51138	8.38423	70.08939
5.40304	130.57211	5.20160	22.73804	9.79197	0.97061	8.65730	45.75279	9.19721	8.42139	1.00000	40.94619	6.99119	48.33672	1051.07842	5.87400	7.05424	87.95961
5.28441	-71.8023	4.93061	31.67106	10.67128	1.31630	4.59790	42.58342	9.42786	7.00254	1.00000	37.06054	7.11065	43.85593	1173.61938	4.20423	8.19387	78.05818
5.74422	43.91385	8.76420	24.57795	6.32511	0.12025	9.40950	54.03876	5.09559	7.95370	1.00000	42.48050	7.30711	45.12357	1081.04691	8.93421	8.20252	79.94404
7.90864	-1.86343	7.73178	10.19492	8.60437	0.91812	8.22658	38.10558	9.05770	7.68585	1.00000	42.14764	7.44432	26.65284	1091.21575	8.15526	6.79703	57.09098
8.55913	-103.5687	9.55198	4.50852	7.29128	1.86086	6.21617	20.22816	9.90991	6.59064	1.00000	56.15088	10.01997	52.85942	1173.67984	8.57869	8.17545	74.75509
6.87820	122.22833	5.54214	23.31695	11.84428	1.14240	5.88466	40.66482	9.35609	8.28326	1.00000	44.12089	7.19890	39.42606	1170.24612	6.29422	6.64147	74.34940
9.21717	-116.56346	6.79068	18.88081	5.11058	0.38353	4.88480	43.54072	7.88748	8.21594	0.00000	40.72484	7.14674	65.33140	1157.82445	9.85604	8.36059	91.64593
8.11185	14.39024	7.38527	19.18472	8.42618	0.12458	5.00255	42.22718	5.12305	8.97830	0.00000	33.22972	8.91867	25.35516	1100.88591	10.60816	7.97505	78.58679
3.32058	-41.45861	5.07973	14.99232	7.41401	4.62341	6.38622	-4.42472	10.87616	8.51470	1.00000	71.69480	8.38143	54.27663	1148.22129	3.26161	6.87274	76.73324
7.52153	-117.29198	5.35970	21.38339	9.27667	0.36313	9.72092	33.03699	8.02655	6.79932	0.00000	63.35590	7.60255	35.57279	1115.38027	5.62704	7.93649	78.46586
6.54562	-116.56346	8.92910	24.59757	10.20012	0.29907	9.68257	43.54072	7.25256	7.14549	1.00000	48.28182	8.26233	63.48579	1095.66341	6.87638	9.78662	71.66093
6.54497	-4.10734	6.95719	11.70557	8.65129	0.97410	2.86163	38.68712	9.15316	5.99494	1.00000	37.05920	7.61292	43.44812	1095.99667	6.45727	8.26843	72.11390
6.17309	15.87735	6.28184	18.61396	6.79400	0.25074	8.11606	4.94273	6.77031	6.52210	1.00000	42.90094	8.29618	55.03226	1116.82244	6.94782	6.94108	77.62103
5.80084	53.26023	7.89839	25.47747	4.87258	0.18120	9.90087	54.39304	3.75017	6.97235	1.00000	77.01785	9.22579	59.30695	1190.10940	8.99755	7.47368	68.96366
6.34863	-74.96933	8.84993	3.37114	7.32550	0.31393	8.82340	39.71734	6.44130	8.23922	1.00000	39.26648	7.99229	50.80434	1198.91477	8.10738	6.76059	60.84662
7.22815	3.47717	9.77502	17.34423	7.62078	0.20141	9.34714	36.76639	4.89841	5.80628	1.00000	37.40757	8.54081	45.74559	1092.02530	8.58322	8.72522	70.24669
5.36804	12.38878	8.05747	35.31440	8.30873	0.33400	7.47960	43.1122	7.56067	7.44926	1.00000	16.56942	7.38501	49.52897	1105.09091	6.73796	6.65842	78.67108
8.54838	137.5	7.68720	5.53456	8.99861	0.31624	9.68000	34.9	7.43260	6.79499	0.00000	55.53761	6.47622	42.20914	1165.93933	7.76525	7.30270	81.71959
7.38544	53.26023	7.16627	16.95169	10.05950	4.85915	5.79368	54.39304	10.91661	7.62401	1.00000	35.04955	7.40694	46.03256	1118.34051	8.58566	8.33145	55.36362
4.68916	-1.29772	4.46398	17.59303	10.44030	1.74034	3.74356	50.76306	9.83649	7.41288	0.00000	29.11979	7.07602	55.94104	1161.63614	4.60726	8.41490	80.61505
10.71212	-101.2591	10.46015	26.15409	5.46872	0.58913	8.09464	21.01858	8.40722	8.53260	0.00000	45.55164	9.19789	73.21399	1168.29553	6.19829	8.31006	70.44736
7.65368	38.02486	8.37229	25.63930	5.89903	0.20121	10.28689	55.64776	4.60656	6.69520	1.00000	60.64744	9.01661	39.69031	1184.55973	8.73959	8.09637	80.59097
7.14143	-75.69947	10.10345	14.81789	6.47095	0.13409	10.33432	8.79577	4.06801	7.00510	1.00000	55.72135	7.96039	52.24993	1126.28339	11.10714	8.58199	69.85629
5.80325	122.22833	8.34131	-1.25461	4.48500	0.43122	7.06452	40.66482	8.11389	7.98261	1.00000	22.61865	8.32861	63.40174	1160.36320	9.35956	8.25747	69.40895
8.80673	24.99798	8.35363	13.50333	4.55398	0.23470	5.29738	-8.73508	7.07849	7.62201	0.00000	50.38545	7.48072	45.41617	1171.44249	7.99466	7.93168	85.52643
8.38840	6.9747	7.57688	17.14775	11.55612	5.45092	7.07209	50.82709	11.03235	8.76366	1.00000	53.12684	6.81556	71.00052	1122.93495	7.45747	6.06018	78.90090
10.86856	-13.2356	8.90169	5.82142	7.71951	0.29770	7.66787	8.48714	7.38717	7.85905	0.00000	34.41068	7.62368	61.26883	1161.25680	8.32600	8.03094	87.94666
9.04097	14.72443	9.67526	7.09173	8.71915	0.14117	7.43245	36.92574	4.55521	5.55430	0.00000	34.73602	7.76391	44.73590	1112.34596	9.31725	8.82914	79.82769
11.47859	69.49015	5.88030	23.39791	5.81659	0.19947	8.52018	56.11281	3.18060	7.73074	0.00000	30.27886	7.53703	54.22210	1188.11658	3.29057	5.24721	82.10939
6.97178	31.4976	8.73255	1.27917	8.91725	0.13853	3.22660	26.67319	4.27147	7.95326	0.00000	69.98472	8.31314	49.56873	1107.63058	12.93109	8.60109	67.31762
8.00573	-121.74052	9.08406	32.10094	4.23661	0.21161	8.84814	38.54491	3.96571	6.96587	0.00000	57.20265	8.41312	55.91664	1150.17546	8.81191	8.35705	74.36465
8.16000	31.33078	9.98545	21.45750	5.68018	0.16444	6.61132	47.56494	5.34413	6.55913	0.00000	53.95812	6.67422	49.24602	1050.10863	7.47555	7.69049	76.17567
7.05283	-75.11028	4.68847	12.43420	11.00927	0.96728	10.40311	-15.21194	9.10659	7.52011	0.00000	36.30613	6.66694	42.45108	1095.87638	6.37253	8.01304	68.85693
8.97808	-73.02841	10.44113	28.25020	4.78401	1.18374	7.53932	-36.9256	9.41316	7.14518	0.00000	52.85553	8.30783	32.95638	1136.87074	6.93851	8.90408	64.99790
5.40113	43.67663	9.77643	9.05240	9.05094	0.28121	11.20543	53.53041	6.93314	9.48142	1.00000	54.68273	7.39032	47.79501	1161.47989	8.58361	7.72474	83.59709
5.70786	-122.24092	5.64532	6.94378	8.40532	0.30396	6.04640	47.4943	7.42353	6.73542	1.00000	41.70430	9.40412	53.26700	1187.61632	4.77959	8.10669	78.11693
7.82161	-96.67834		15.74818	5.81115	0.29254	6.89282	34.77453	7.48975	8.14024	1.00000	58.17905	7.21448	64.22692	1063.52123	8.12525	6.29401	77.99542
5.98553	-73.58248	7.45507	43.11968	4.67492	0.13662	7.56402	45.40008	5.35241	9.90823	1.00000	36.19866	6.34853	57.58544	1067.96243	7.72397	9.15526	64.04712
9.32567	118.9707	5.19128	5.30016	9.11340	0.21795	8.50087	-3.5403	7.06714	6.88328	0.00000	37.46935	8.65347	63.91283	1195.84975	4.99432	8.50135	70.80945
3.91069	1.00288	7.35531	22.52278	8.25707	0.59901	7.98012	49.28669	8.41474	6.67777	1.00000	65.89034	8.20754	45.99386	1171.40342	6.59688	8.42060	75.60106
9.47769	126.28333	10.80468	-0.00663	1.78063	0.16959	9.90073	45.35	5.81567	7.53991	1.00000	45.72618	7.03212	42.26273	1053.57363	12.86476	9.13564	65.74674
5.79204	-48.62789	5.46899	33.48164	8.70419	0.33197	4.20682	-17.74431	7.91948	7.05892	1.00000	46.06875	7.25800	40.04395	1065.11079	6.01451	7.41104	72.11449
8.80026	29.00974	6.42520	9.57908	6.58103	0.24272	4.40996	-24.19436	5.64483	7.43617	0.00000	52.57202	7.16302	64.17956	1166.89214	11.09869	9.30757	84.90589
7.23933	-89.10944	7.80370	28.47043	7.45020	0.58301	6.32404	13.70167	8.48451	7.94028	1.00000	34.22243	7.49688	47.40982	1114.69241	7.38114	8.31583	85.06177
7.80559	86.51499	11.68239	20.82776	6.74289	0.15128	7.74945	23.1959	6.74060	8.54726	0.00000	74.53542	6.82555	34.14365	1163.03588	6.87696	7.14187	66.61281
7.65945	-73.9625	9.78697	28.43283	4.39107	0.37190	9.32820	40.81	7.35305	7.90402	1.00000	28.37444	7.44332	55.69912	1094.22579	10.47799	8.72995	72.02465
5.26650	84.13864	7.49877	25.43971	5.26257	0.81014	7.88445	22.88783	8.98942	7.45521	1.00000	43.79383	8.50374	45.60254	1129.64655	7.58084	8.36585	68.49836
8.32236	60.70278	7.25876	6.87685	11.00364	0.20658	8.80823	55.75556	6.98221	7.03523	0.00000	52.96224	7.77483	32.01997	1062.72344	5.86728	7.47211	71.73813
9.46616	6.26764	9.53203	5.53793	6.99912	0.52624	8.41605	4.92675	8.40255	6.70279	0.00000	47.77200	7.46108	50.92295	1142.97305	8.81143	7.66392	74.94411
8.93998	-122.24092	6.36137	30.83506	10.06833	0.20860	7.73376	47.4943	6.52983	6.33357	0.00000	42.46585	6.19197	37.51211	1087.75889	5.72459	8.24700	73.69636
5.27998	43.83992	9.00745	20.68523	7.44847	0.20660	9.82458	55.39485	6.95480	7.97223	1.00000	41.90082	8.91471	30.94386	1182.85017	9.01741	7.75217	71.02047
5.35589	28.19028	8.63793	0.00968	5.25749	0.35417	7.86942	59.37722	7.50100	6.04541	1.00000	69.62871	8.82675	71.28270	1092.09078	9.06349	10.20358	68.76888
