SO2	latitude	PM2.5	PRES	NOx	O3	NH3	warning	Pb	CH4	CO	TEMP	CFCs	C2H3NO5	longitude	PM10	H2CO	PAHs
10.20922	-34.64167	7.12314	1122.53124	7.98024	5.43994	7.51463	1.00000	43.48758	7.18284		-4.51277	35.04075	0.03544	-60.47389	6.71225	40.22973	9.53313
8.68759	43.61092	6.88051	1088.09786	7.54754	7.16680	6.97303	1.00000	21.47796	7.24415	5.81376	22.61198	52.70805	0.08112	3.87723	7.36640	68.47057	10.06900
6.64528	51.78967	6.11273	1170.16114	8.11881	7.30852	9.02981	0.00000	41.85188	8.89658	9.01908	3.39514	51.19432	0.18671	1.15597	8.65664	38.25961	10.22724
6.21251	18.87813	7.35883	1165.03430	7.08220	6.01997	7.68643	1.00000	39.37926	8.14107	4.15374	12.23825	36.01100	0.16709	72.93924	8.69567	43.91587	12.46063
8.53408	-22.45667	7.05131	1097.42228	7.74723	7.06139	8.54571	1.00000	47.69390	8.54537	7.80092	1.95497	71.32177	0.02251	-47.53028	5.60890	84.03481	7.19378
6.43444	43.2907	7.28171	1159.85252	10.24669	9.52383	6.60706	1.00000	47.98541	7.40986	6.44201	15.21273	64.74170	0.03611	5.4384	5.11535	50.52172	5.25380
7.47360	10.12268	3.87512	1154.31448	7.62034	10.32449	8.21476	1.00000	17.78453	8.48537	2.34545	22.31831	47.45071	0.03214	77.54372	4.51770	42.23167	6.62042
7.25739	19.30157	5.21664	1140.65950	7.09632	8.35230	7.37560	0.00000	39.31337	9.00120	7.14059	16.94265	34.49406	0.22431	72.85107	8.94023	30.57897	10.26488
7.91506	25.6439	7.48904	1155.06482	6.84375	7.04970	9.92749	1.00000	63.78592	8.68810	9.68915	11.22321	58.76346	0.12690	77.9129	8.32813	67.84057	8.37351
8.52845	44.80477	5.95368	1169.63453	9.42662	8.15627	7.56611	0.00000	57.87225	5.97789	9.72937	-6.33206	50.20052	0.03815	-0.59543	5.76089	51.16483	9.51617
8.28934	19.21667	12.50471	1073.84405	8.94032	8.08933	6.12910	1.00000	36.52757	8.47912	10.01452	39.51593	33.04418	0.63168	73.08333	10.11355	41.94005	7.63809
5.82769	58.23583	4.62613	1103.24191	6.84105	6.49473	8.16693	0.00000	49.61159	7.37036	9.18364	22.60192	51.29848	0.85234	92.48278	10.44162	59.53040	10.32174
10.64146	39.43534	6.15402	1068.47661	9.86433	7.06803	8.23173	1.00000	47.69907	7.69622	8.95386	13.07858	57.85226	0.50907	-84.20299	9.89310	62.17730	8.92755
6.13942	44.85278	7.25466	1184.98366	6.96681	5.76276	7.19342	0.00000	57.37777	7.19560	9.95071	9.92758	52.00575	0.79510	65.50917	10.38909	62.33577	8.70954
7.85633	35.89972	7.64234	1068.10280	7.22473	8.01439	7.53997	1.00000	24.26311	7.29331	5.80570	7.02003	44.03298	0.05442	14.51472	6.94779	51.18025	5.77270
7.06346	43.62558	9.52878	1182.60365	9.71014		9.65359	0.00000	43.33051	7.75275	8.14351	27.97380	52.43278	0.18142	13.39954	8.61344	54.99166	7.28568
7.59997	36.65	6.64777	1172.66010	8.36676	5.62240	7.73012	0.00000	33.74550	8.48228	11.54604	8.89325	51.53754	0.73242	138.31667	10.28475	62.43142	8.06124
7.46674	25.6439	5.76368	1080.66220	8.56432	6.73704	7.29893	1.00000	38.70608	7.58879	8.38195	5.96350	42.99742	0.04085	77.9129	4.14072	48.03215	5.48226
5.82635	25.67927	7.47509	1084.66609	6.46469	6.08101	8.63549	0.00000	73.00077	8.45225	9.80979	4.68171	54.47630	4.62440	-80.31727	12.17512	47.11608	10.18147
7.98509	20.22816	7.70091	1061.85565	8.12279	7.00540	8.14977	1.00000	44.38900	6.26769	5.98673	15.55774	41.54555	0.02364	-103.5687	4.42505	51.73824	11.15159
8.14464	25.80565	7.32190	1157.35465	7.65514	6.53021	7.00152	1.00000	28.60538	8.42120	9.43616	13.98966	15.08146	0.04191	68.49143	4.67569	47.17511	8.49062
6.29280	37.13548	7.20311	1134.07965	9.38156	5.54746		0.00000	47.59379	8.15088	10.05737	10.09612	75.07376	3.93612	-3.67029	12.01247	68.78772	7.69844
10.87178	-7.76667	5.34869	1147.94931	8.49037	4.47536	7.55386	1.00000	45.72968	8.42105	5.86713	13.90548	44.66849	0.11473	35.7	7.85086	32.75690	5.42736
8.01156	53.51684	5.97371	1080.14639	7.60555	6.67912	6.01928	1.00000	58.78576	9.73179	7.68530	26.88495	52.75508	0.02930	-113.3187	5.51249	67.35879	8.62372
9.55039	50.11861	7.39368	1142.48358	8.87038	7.98611	8.20657	1.00000	41.51827	7.72518	5.93853	-4.21368	44.93063	0.06291	-5.53715	7.32556	42.99120	7.83189
8.98429	34.25628	7.08884	1126.37073	7.05967	7.90826	7.03721	0.00000	47.16316	7.55665	5.95835	1.22968	33.73492	0.05113	-78.04471	6.97635	60.05889	7.59712
9.83864	51.78771	7.42630	1100.94284	7.41467	7.04134	6.92552	1.00000	44.75009	9.56923			57.44202	0.03974	56.36091	5.17912	46.07629	6.34595
9.52438	41.09246	5.75690	1099.39182	7.79445	5.55390	10.08419	1.00000	46.50433	8.15454	8.08640	-5.58155	40.55697	0.06564	45.36561	7.37392	35.10074	8.01146
10.20158	4.73245	6.77961	1126.86411	7.79472	5.74595	6.82638	1.00000	34.49802	7.98304	5.48414	10.70928	64.65541	0.15034	-74.26419	8.70686	46.94802	8.56374
12.05219	23.73333	4.37183	1053.72735	7.03119	6.20556	9.15434	1.00000	43.74357	6.85261	9.76639	29.19661	32.19623	0.07923	114.68333	7.76208	32.37412	5.07337
5.54474	20.88098	6.74356	1138.44865	6.59739	5.68296	8.21039	0.00000	57.41399	7.93570	11.33583	10.39622	46.02988	0.25673	75.11937	9.03921	53.04538	6.30809
10.53303	7.65649	6.04145	1064.64493	7.77320	7.23993	8.87357	1.00000	29.98826	6.71344	8.74244	14.13245	76.29292	0.04720	4.92235	7.35809	37.20451	7.85897
11.17068	-8.73508	7.34486	1179.27916	6.83114	8.92508	7.86703	1.00000	55.42344	7.04809	3.25506	-1.58374	37.63740	0.26339	24.99798	9.27654	66.67298	4.81705
8.60798	5.27247	5.75029	1184.17775	8.98179	5.96423	7.62047	1.00000	49.50722	6.19660	7.41564	28.84973	50.44402	0.02936	-3.59625	5.82489	63.64134	7.16420
7.46808	47.83333	11.68869	1149.31277	8.15443	8.35042	6.67229	0.00000	51.65502	8.18275	9.08339	19.98858	53.73710	0.29189	59.6	9.30275	75.69118	7.53291
5.96379	33.08014	4.80867	1102.15098	9.55908	7.38648	8.49368	0.00000	47.56971	6.55832	9.95461	4.44304	76.47234	0.13776	-83.2321	8.50377	60.98594	9.31913
9.66562	-8.28333	5.72837	1173.21868	9.11828	6.96629	7.96656	1.00000	23.41152	8.82441	7.79749	34.37189	30.21811	0.05278	-35.03333	6.77943	81.17259	7.84068
8.77933	-37.88333	5.45265	1055.16560	9.38346	7.16102	7.20995	1.00000	56.32994	8.32580	6.72934	-4.29176	61.81344	0.05360	145.06667	6.20934	28.53049	8.01505
7.69219	35.72917	7.18519	1141.79782	10.16439	7.79901	8.67515	0.00000	59.66152	7.20779	8.61080	19.25366	53.49437	0.10384	10.58082	7.96956	71.54024	8.87235
10.89958	51.14942	5.34510	1137.93160	8.97672	2.69834	9.19469	1.00000	64.45088	8.66719	9.80731	13.20046	63.97258	0.05456	15.00835	5.56199	59.83377	8.85749
11.35219	-34.74785	8.45360	1076.25162	8.35197	6.94846	5.72807	1.00000	33.69153	9.13054	7.25259	-2.08357	37.96619	0.03110	-58.70072	4.59703	62.59040	9.88008
8.99299	47.46657	6.26060	1194.51092	7.33757	7.83307	9.20016	1.00000	26.94738	8.72999	5.21481	13.27707	53.77200	0.04853	84.87144	6.76342	58.68397	3.64384
8.04132	50.11861	6.32784	1159.94346	8.14500	6.50543	7.97629	1.00000	44.77294	8.12245	8.36566	16.70428	51.86633	0.03671	-5.53715	4.70805	39.67392	5.94482
6.44139	-22.92306	10.30095	1104.37092	6.89097	7.14276	7.46549	0.00000	20.88748	6.70397	9.26173	14.02821	40.62512	0.18053	-53.13722	8.73602	65.35610	6.98468
9.54713	35.74788	5.75606	1152.38883	6.10221	9.39532	9.14945	0.00000	43.16940	8.59274	5.01009	5.74178	36.52346	0.05360	-95.36969	4.20639	54.18479	6.97477
9.13231	48.98693	5.69817	1055.82935	8.03154	5.52913	7.99531	1.00000	42.80978	9.39506	6.45899	-3.87072	41.60527	0.04405	2.44892	6.67345	64.76748	5.29608
6.32688	30.29184	9.97673	1117.23397	8.05076	6.25087	8.97669	0.00000	51.09892	5.54117	11.56875	29.51544	37.49398	0.69695	71.67164	10.23549	61.08477	6.06034
6.99291	41.85059	6.99598	1079.59871	8.25746	6.71503	6.85788	1.00000	24.42991		5.05743	14.55648	49.20123	0.08425	-87.882	7.41534	47.11585	11.79025
9.76363	-10.91722	6.59942	1108.48398	6.56549	7.67560	8.42775	1.00000	44.19671	8.28433	5.89512	-14.41817	43.36020	0.03975	-37.65	5.45643	56.11319	8.90739
9.40996	40.94065	7.68939	1135.82010	6.76017	7.89305	8.07971	1.00000	41.99463	8.16420	5.27550	26.17775	51.91457	0.02864	-73.99681	2.63952	47.11059	8.95563
5.34309	35.8	9.79810	1082.74947	8.85384	6.85246	8.19347	0.00000	26.72467	7.25494	10.76786	31.20836	61.49185	0.45129	137.23333	9.78548	25.41073	4.38254
7.62196	33.52253	7.11043	1153.12195	8.52480	6.21011	9.15044	0.00000	43.97498	9.34584	11.52060	28.33839	40.99908	0.06636	-117.70755	6.80227	50.57869	8.98351
10.05705	51.14942	6.89208	1057.77796	10.58434	7.12912	8.11479	1.00000	52.17364	7.96505	6.95248	-0.35323	58.68512	0.01538	15.00835	6.23428	51.93862	5.46178
7.99672	32.35126	7.26611	1090.97515	7.46175	8.16487	7.01867	1.00000	68.47398	8.59834	6.44505	10.15499	48.71428	0.04666	-95.30106	6.38593	26.79813	6.46440
7.37464	43.82634	6.51274	1174.46555	7.27699	5.90792	7.67118	0.00000	24.23475	7.13627	10.48177	1.16311	26.20086	0.32687	144.09638	9.43837	49.07991	9.32251
10.43434	10.66668	7.60044	1072.32612	7.67433	7.79953	7.32900	1.00000	54.79072	7.57420	4.81066	12.61441	47.94318	0.17208	-61.51889	8.69633	44.02012	7.71629
5.94850	32.54044	9.36198	1128.31966	7.49469	7.15791	7.44340	0.00000	42.37289	7.55805	8.36377	22.31361	50.93865	0.52122	-82.90375	9.94312	72.80558	5.58717
9.22866	40.78206	7.79620	1178.99238	10.09696	7.94361	9.36051	0.00000	55.15486	8.44509	7.83803	9.96925	55.55712	0.02990	72.34424	5.73025	54.31223	10.22199
10.79998	45.50369	7.32329	1079.53777	6.86496	6.80629	8.26820	1.00000	46.91231	8.39144	7.13727	14.19696	26.50991	0.03486	11.412	6.01373	58.38021	8.91046
9.08551	53.16167	4.23282	1110.67499	7.45504	3.68557	8.43476	1.00000	61.82589	7.55695	9.30628	14.09666	53.92004	0.04499	6.76111	3.85183	66.03871	3.33554
5.31018	25.75728	6.43704	1151.14300	6.94925	6.21446	9.88342	0.00000	55.98623	8.28068	8.92419	17.44851	41.74349	0.56853	75.37991	10.01720	73.42600	9.33714
8.39763	41.85059	7.83564	1168.43453	7.30912	10.39338	9.06786	1.00000	45.49579	6.28052	6.60024	24.15701	30.81522	0.04755	-87.882	5.25380	61.86772	5.38687
8.78556	33.72255	4.82200	1128.55036	6.42041	7.64477	6.19107	1.00000	29.84431	8.90804	5.98133	17.52667	57.93525	0.07949	-116.37697	6.81424	59.01775	7.37983
8.42834	15.72892	5.28050	1179.32007	7.88385	7.04507	8.59827	1.00000	39.83326	8.78589	5.57113	30.04313	50.42487	0.03040	120.57224	6.40465	46.09589	5.17848
8.06458	39.96097	8.64418	1107.21139		6.10301	6.67734	0.00000	36.36308	8.76438	8.54609	18.22021	49.69896	0.36660	-75.60804	9.57173	43.86819	9.74796
10.69406	17.30858	7.76176	1171.98587	8.79791	5.50910	8.20666	1.00000	36.82602	8.51744	9.29864	4.55688	35.18146	0.08534	97.01124	7.54633	75.16505	10.49317
10.21124	31.39547	5.85561	1158.53920	6.74533	8.13714	8.78807	1.00000	34.79422	6.58207	6.83959	22.25099	55.46771	0.13361	34.75699	8.49809	45.80962	8.19985
10.20156	26.32293	6.06240	1131.38596	8.83154	7.83610	6.21188		37.15659	9.31281	7.43570	38.78041	57.94597	0.06974	91.00632	7.93694	50.61796	8.74025
9.10668	12.04161	4.73242	1058.33674	8.04738	6.53141	7.88876	1.00000	37.20100	7.72849	6.38482	23.44949	37.72456	0.06838	75.35927	6.92403	37.32933	6.49430
6.33039	-3.74912	5.42187	1199.03251	5.64914	5.92265	7.22630	0.00000	59.11485	9.59199	10.56353	23.89999	9.73072	1.59142	-73.25383	11.09842	43.11403	8.66102
10.06182	47.4943	6.36344	1188.12525	6.83241	5.63440	7.81740	1.00000	39.18547	7.30551	6.88002	-7.22193	59.63762	0.05590	-122.24092	7.16304	67.32801	7.84210
10.82705	51.44889	7.06442	1151.17760	8.79279	6.93488	7.68637	1.00000	46.70569	8.31075	6.28776	19.09813	50.48145	0.03678	5.51978	4.97885	41.98332	7.98956
6.65354	46.65581	8.92681	1140.70424	8.15219	6.82986	10.38665	0.00000	37.97165	7.00066	7.31922	18.87810	56.40612	0.16868	32.6178	8.62636	46.71471	8.05923
8.39541	50.79205	9.77266	1079.98781	7.58842	7.85037	9.63829	0.00000	41.00072	6.80850	9.03447	9.17848	47.53486	0.09187	-1.08593	8.14268	52.53812	9.46834
8.74314	40.68066	7.66183	1179.46936	7.67189	7.80676	8.47174	0.00000	51.77429	8.31778	8.18843	5.89646	45.09541	0.08150	-73.47429	7.40921	38.11077	10.67095
11.93205	30.5427	4.69876	1120.32430	8.55680	8.74594	7.42450	1.00000	21.36930	7.77377	8.19381	11.70123	67.92651	0.04002	-97.54667	5.62639	59.07603	5.09568
8.45529	48.86667	7.46064	1111.04051	8.25345	7.39983	9.44346	1.00000	45.52639	6.58732	4.72920	35.71279	38.18456	0.04499	2.08333	4.34199	49.37278	9.77376
7.22502	43.11667	7.11922	1074.09269	7.53128	6.48436	7.26865	0.00000	39.65759	8.19898	9.83032	9.50013	38.37623	0.09308	1.6	7.52939	68.64685	10.25364
7.80790	15.73628	9.94747	1156.56536	9.21108	7.87726	8.15227	0.00000	40.24623	8.45992	9.77014	1.62400	69.72187	0.13084	75.96976	8.43875	49.30893	9.10828
8.73835	44.59445	4.29035	1096.69716	5.59999	8.26201	7.72889	1.00000	37.86351	7.09291	6.36825	-5.66207	56.11027	0.19029	11.04979	8.72880	43.86008	7.26993
9.73383	33.45122	8.41833	1164.90007	8.00468	9.05915	5.97467	1.00000	26.10624	8.62574	4.88740	20.46393	30.71089	0.15247	-86.99666	8.58637	32.86508	8.24374
6.74119	14.62578	8.10668	1050.23121	8.19489	4.46706	7.84498	0.00000	21.22395	7.52682	10.20121	17.14490	37.36575	0.10477	121.12251	7.80952	50.81676	7.30794
8.07595	10.7375	6.42765	1082.15070	9.07829	7.61974	7.05590	1.00000	52.09761	8.50022	9.44797	11.05775	58.43607	0.04144	122.9666	3.21911	38.36209	5.60852
9.48604	47.4943	6.49240	1055.30675	8.39929	7.11610	7.30570	1.00000	38.35421	7.89687	5.89522	6.06723	49.12249	0.04907	-122.24092	5.80972	42.05698	8.68731
9.97752	11.86064	6.29888	1147.85631	7.52221	4.69578	7.13528	1.00000	63.99211	10.27466	5.49328	19.70436	47.03770	0.21019	9.0027	8.88031	46.47743	8.43330
5.74191	28.90054	5.62736	1150.75217	6.97197	5.68897	8.53778	0.00000	40.95351	6.63424	12.19725	4.45070	45.82024	0.66546	-81.26367	10.19319	35.22391	9.37386
10.44275	-26.93366	5.58440	1175.59452	7.98918	4.14932	8.39375	1.00000	44.06729	7.91263	7.32060	11.86991	64.41326	0.07296	29.24152	6.87388	61.29588	6.21196
6.44592	37.35813	8.88024	1177.94182	8.98653	5.69469	6.79482	0.00000	31.87990	8.06360	11.21761	22.69772	45.55894	0.20216	-6.03731	8.79816	51.45436	6.88694
7.77082	42.35843	4.86949	1084.77997	7.86771	4.13947	7.86579	1.00000	36.32387	7.47079	8.80209	27.04219	37.02974	0.02190	-71.05977	4.58309	57.99907	5.83851
11.68607	36.81667	7.90715	1131.06446	9.23275	7.46480	8.06498	1.00000	68.21987	7.55821	5.65006	6.09948	64.63824	0.13598	117.81667	8.46005	45.64141	7.30772
11.21028	33.92946	7.13745	1194.63602	8.40504	8.43644	7.70130	1.00000	39.07347	8.63032	5.91865	31.94423	42.22249	0.05203	-116.97725	2.70209	68.55452	8.02360
7.65497	-6.25	7.28705	1140.66169	8.43215	6.52725	8.50556	1.00000	65.99110	9.46307	4.59189	18.70709	66.16961	0.05835	38.66667	6.79396	54.98442	10.99809
8.07482	32.5007	8.70474	1067.85815	8.12815	6.39962	7.70306	0.00000	65.11679	7.45912	8.55326	16.60315	64.21341	0.15093	-94.74049	8.45740	49.06221	8.76284
7.77065	53.51684	5.50960	1164.21315	8.43265	3.05457	6.66830	0.00000	44.88391	8.95299	8.63889	5.56328	54.10814	0.20914	-113.3187	8.88895	55.87718	8.11188
6.30084	44.89784	5.11390	1070.45679	7.61787	5.74358	8.10818	1.00000	47.80647	6.79026	10.37274	5.40587	63.69627	0.04663	8.86374	2.27015	42.68577	5.62876
8.66995	36.61033	5.97550	1095.59453	9.28335	7.29298	6.65178	1.00000	31.26819	7.26424	6.25891	12.37034	35.68602	0.05127	-88.31476	5.86217	60.67069	8.98492
11.26143	31.96258	3.85705	1055.92031	8.61441	1.16803	6.85001	1.00000	52.67456	9.63625	9.10813	30.73867	60.88012	0.01702	73.97117	5.78945	64.69691	5.12194
9.54858	39.71734	9.37486	1055.85368	7.58401	7.47092	7.18607	0.00000	18.88322	8.86291	7.61988	10.42544	47.44543	0.06404	-74.96933	6.75751	43.19940	9.82000
8.85383	9.89206	6.83465	1052.73226	7.75909	8.91659	8.32639	1.00000	40.78613	7.55869	1.88588	14.29917	29.77897	0.43664	43.38531	9.73563	53.90219	4.50009
9.64238	26.2173	6.53754	1143.11186	7.73296	5.15577	7.17807	1.00000	57.41898	7.87863	8.57448	5.29725	73.18679	0.04273	-80.22588	5.83520	72.31027	6.79182
9.31174	49.41029	5.35259	1071.56458	8.72665	5.06402	10.28648	1.00000		10.15900	6.82265	2.12739	46.43586	0.05584	38.15035	6.33607	59.49949	4.42519
9.01224	36.61954	7.52645	1063.90187	8.41292	6.52892	8.47776	0.00000	44.28386	9.44002	8.72655	-1.79092	66.68899	0.13112	4.08282	8.30576	50.09113	8.55556
8.47326	53.30972	7.23579	1051.27859	7.76079	8.55726	8.17981	1.00000	53.28566	5.95062	5.59725	3.36769	44.19943	0.05780	83.62389	6.67879	52.59716	4.86096
5.38536	4.73245	9.27654	1098.70361	8.26158	5.40695	9.07324	0.00000	36.97514	8.20139	9.91889	21.73874	29.06016	0.43661	-74.26419	9.74562	68.81187	4.59565
11.72195	47.46657	8.15363	1161.53192	7.80255	7.02437	7.55641	1.00000	45.35463	9.15435	6.49733	16.71341	55.94090	0.03288	84.87144	3.08454	59.39352	8.60596
9.35239	50.88506	9.61811	1095.14185	7.94455	6.15274	9.01920	0.00000	27.63833	7.86120	7.42085	15.21745	50.16939	0.08009	4.07601	7.85733	47.81529	10.05610
5.85534	-7.51611	8.43397	1138.00500	7.99906	7.01824	7.19736	0.00000	51.93298	10.14551	8.28626	5.36557	50.24136	0.77357	109.05389	10.37527	55.04371	5.33776
7.55407	-8.99167	10.83709	1101.46639	7.38318	6.24116		0.00000	43.95255	9.17852	10.53897	18.87971	58.80198	0.25441	125.21972	9.14962	35.73661	7.39942
8.48531	37.31309	5.21751	1091.78428	7.24376	5.36863	8.16762	1.00000	31.97753	6.28154	7.16216	30.34859	34.25851	0.04770	40.74357	5.80547	39.13913	6.35958
8.32780	41.72063	7.26024	1070.50753	7.96303	4.70495	7.60645	1.00000	28.35055	9.44239	8.43058	26.89512	43.02991	0.15514	12.6723	8.62744	49.65860	11.29635
9.89685	51.95838	8.51056	1091.49530	7.31619	5.36322	7.21269	1.00000	37.40692	8.04629	8.08493	16.35345	59.96186	0.17268	4.47124	8.76879	60.12211	11.51858
8.52652	36.82167	7.60953	1157.18768	8.11706	6.56370	8.41830	1.00000	28.69697	10.19221	5.09098	24.53149	69.55059	0.03372	128.63083	5.00194	49.28375	10.26646
8.45721	41.75338	6.97902	1080.51626	8.98144	7.54577	8.36532	1.00000	31.67285	7.18103	7.81684	12.69514	45.71805	0.03865	-86.11084	5.26751	55.50410	7.01898
6.67233	51.88333	8.14034	1143.83888	9.68826	6.80702	6.62413	0.00000	45.50635	7.52895	11.41886	22.15804	51.56872	0.22866	8.51667	8.91107	50.27723	7.70826
8.78823	9.6531	7.45417	1127.65506	7.28611	6.85037	6.84842	1.00000	55.16912	7.06267	4.45103	18.45812	68.43218	0.01881	124.3697	4.69008	42.41492	9.66551
6.96930	53.49389	8.20697	1170.09762	6.65973	4.22179	8.97623	1.00000	56.74652	8.39664	6.15437	18.11569	64.17640	0.04665	-1.29243	6.69934	58.96992	12.20423
7.77990	8.88988	6.22137	1127.25432	7.63225	8.24417	7.91790	0.00000	51.40856	7.70459	7.38769	2.27984	21.93423	0.10375	-79.62603	7.97991	56.89029	8.42269
9.99449	20.88098	6.22417	1096.17309	7.45470	7.18308	7.98942	1.00000	60.81468	7.95828	5.08574	23.00871	53.77562	0.06851	75.11937	7.75688	48.47443	5.70495
6.23075	-22.53722	9.00032	1158.86434	9.51637	6.30158	7.24295	0.00000	53.80788	7.32391	10.50428	-1.20769	37.06877	0.14908	-42.98194	8.56967	23.74473	6.85440
9.84040	46.67535	5.67938	1142.45921	8.04338	4.24235	7.51987	1.00000	49.11448	7.42024	7.83481	-2.35814	58.87088	0.04764	5.55575	6.30586	55.71792	7.20048
8.00434	26.2173	6.92045	1189.72988	8.81814	7.38092	7.95279	1.00000	46.16786	7.62126	5.42299	30.97332	34.91268	0.05134	-80.22588	6.50605	28.77473	10.53678
8.85621	40.42386	7.59080	1123.54806	7.84731	9.67424	6.48837	1.00000	18.81393	7.12598	5.98336	28.00404	34.86822	0.04932	-3.53261	6.18050	61.58722	5.33416
6.10726	40.60538	8.43550	1089.03124	7.65407	5.29646	5.64265	0.00000	26.82857	8.24460	8.47615	17.12292	58.91690	0.32739	-73.75513	9.46404	33.30233	5.41857
4.71469	12.25282	10.13832	1192.48212	9.26400	6.98506	7.88262	0.00000	29.08240	7.46081	12.21503	7.37119	73.68838	1.22715	79.41727	10.83528	64.75723	3.94273
8.65726	21.59983	7.10063	1092.88264	9.16860	8.68089	8.11642	1.00000	57.92863	8.63062	5.21549	2.18093	28.48861	0.06671	71.21169	7.13118	53.81620	6.17588
9.46060	22.4711	6.09759	1106.48344	7.43805	8.08216	9.73271	1.00000	47.43560	9.20026	6.00915	32.01854	35.54960	0.03985	88.1453	5.49789	57.90246	7.87074
5.41804	48.35693	6.54285	1160.00735	7.79185	7.53257	8.77104	0.00000	50.32557	9.60283	7.99965	17.19693	50.19566	0.11510	10.98461	8.19870		10.28144
5.65801	39.32288	7.28312	1112.20311	7.04828	5.20460	7.27628	1.00000	15.12678	8.98813	4.03396	30.93864	61.31457	0.03505	-76.72803	4.88506	49.01839	11.33977
6.77617	4.2475	11.16284	1080.29192	7.25299	6.86315	8.32408	0.00000	61.49387	7.87051	8.47650	23.58445	39.04945	0.44002	9.00472	9.76439	88.98201	5.90478
6.39319	-25.54073	6.23102	1123.02063	8.05199	6.49282	6.56802	1.00000	55.78424	7.28406	10.10763	23.54813	28.58702	0.35973	152.70493	9.62899	45.79179	10.15196
8.73122	50.11861	7.16623	1183.82189	7.49002	6.68058	6.83130	1.00000	30.90355	8.13611	7.23159	31.24071	51.37272	0.05704	-5.53715	4.34147	72.76940	10.09152
10.08296	33.03699	7.36334	1156.92736	8.62318	7.74819	6.95574	1.00000	29.03297	7.46801	7.03404	10.09412	46.13895	0.04930	-117.29198	6.55646	43.02073	9.63139
6.89363	37.58105	11.43239	1082.82017	7.80665	8.71971	8.62142	0.00000	47.26757	7.98770	9.79651	13.11062	37.02952	0.34648	29.26639	9.54521	60.47740	6.42414
4.05275	51.88333	9.70117	1161.32221	9.74764	6.15324	6.58112	0.00000	43.38610	8.22987	8.92759	2.10925	60.01725	1.20644	8.51667	10.81152	51.54174	2.06826
4.72459	-6.8048	7.43258	1191.94671	7.70118	4.87464	7.37215	0.00000	54.27741	5.93286	9.93356	-0.80923	63.79394	0.90502	110.8405	10.53805	37.58400	3.65014
9.61312	51.88333	5.23521	1189.90991	8.30092	6.47082	9.41432	1.00000	64.04966	8.81363	8.49502	20.83936	39.73409	0.07139	8.51667	7.65885	64.51540	7.78921
6.55982	12.25282	5.25489	1134.53680	7.79742	6.14152	8.48711	1.00000	42.20080	8.29904	6.40463	32.84507	48.03012	0.72537	79.41727	10.25558	61.34971	10.64720
9.55868	39.46667	8.22113	1190.06712	7.97713	9.46361	8.17720	1.00000	31.48107	7.11565	4.44566	25.13618	33.23171	0.12867	141.95	8.27337	50.08376	6.28256
9.78655	34.61667	6.83171	1135.36935	9.53127	5.40735	7.61429	1.00000	50.35572	6.59070	7.65784	25.04875	27.87292	0.04516	135.6	6.76462	61.80229	8.02593
9.51783	41.6764	8.58935	1107.19333	5.97716	6.37812	8.44964	1.00000	33.76783	8.91871	7.91261	26.63784	28.79326	0.04721	-91.58045	4.81762	49.26415	11.01532
6.63197	36.6009	5.46991	1092.02080	7.45254	6.68083	5.96646	0.00000	51.25981	8.26485	9.94433	26.62334	47.79584	0.48705	126.665	9.80941	68.27460	10.12072
4.19974	36.75965	4.92099	1094.35762	7.64150	6.36560	8.30122	0.00000	43.08427	8.93191	9.42526	14.77526	45.69120	0.58182	137.36215	10.04487	45.94229	10.18730
9.74795	-21.44236	8.48265	1137.60385	7.13790		6.20619	1.00000	37.43494	7.53288	5.34948	10.75560	62.11295	0.02648	27.46153	5.02171	69.58649	10.39975
